no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
4410,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15359.94,13.45,36.87,2.92,12.7,1.36,31.77,157.22,2.75%,39.20%,1.84,181.30%,-59.78%,2.40%,4.60%,-1.90%,966.00%,41.90%,616.43,599.57,0.10%,-2.36%,93.40%,0.23%,2.82%,4.13,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.69%,-1.71%,6.24%,10.76%,40.10%,0.20%,1.49,0.66,2.01%,2.88%,1.82%,3.48%,10.90%,-3.59%,12.81%,-3.59%,45.47%,56.63,1.15%,1.24%,2.2,4092.67,1.24,24.7,2.40%,5066508,2/10/2022 8:30:00 AM,26.52,11/22/1991,24.7,0.00%,63.0,88,1.19,24.7,24.24,23.9,22.29,17.29,25.62,16.0,7.37,55.666666666666664,True
4684,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,12507.53,9.97,6.9,0.28,0.65,0.65,4.78,,2.44%,22.30%,7.39,-44.70%,25.34%,-12.10%,35.47%,5.00%,-17.50%,-2.20%,187.28,164.63,0.60%,-27.74%,80.20%,-0.59%,2.15%,2.35,0.40%,6.60%,3.00%,,,0.3,0.31,,10.00%,7.30%,2.61%,1.91%,1.97%,4.87%,40.60%,7.87%,2.01,2.73,3.95%,4.00%,4.28%,6.76%,8.13%,-1.10%,19.31%,-5.08%,44.23%,58.54,0.89%,0.11%,2.5,1505.31,0.77,73.63,1.00%,1152883,2/2/2022 4:30:00 PM,82.08,8/20/1969,73.63,0.00%,53.0,89,1.2,73.63,70.66,69.07,68.14,51.05,77.57,20.0,11.48,54.0,True
4808,MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,USA,56261.9,122.72,32.9,,4.86,61.97,72.88,92.38,,0.00%,1.41,-121.60%,81.77%,-17.70%,,-6.10%,118.30%,75.10%,327.3,272.34,1.20%,-1.87%,61.60%,0.13%,1.77%,2.24,1.90%,78.60%,2.60%,0.5,0.5,10.09,10.72,20.20%,7.10%,4.00%,7.87%,7.08%,5.32%,25.64%,36.91%,5.02%,1.72,5.27,3.05%,3.36%,7.89%,8.95%,16.58%,0.87%,22.11%,0.87%,38.79%,67.32,0.56%,0.59%,2.5,2154.88,0.97,173.53,1.15%,2098712,2/15/2022 8:30:00 AM,166.95,3/23/1998,173.53,0.00%,53.0,87,1.17,173.53,161.25,159.72,148.97,125.03,176.52,13.0,-3.79,51.0,True
4859,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,42863.96,31.13,12.42,2.6,0.17,,15.56,10.67,0.67%,19.20%,8.96,-667.60%,-3.70%,-37.30%,11.99%,4.50%,99.90%,9.60%,152.68,152.54,0.05%,-62.89%,88.40%,-1.22%,1.45%,2.18,2.20%,-235.80%,-61.00%,1.0,0.6,,,5.20%,0.90%,0.50%,7.87%,11.20%,27.03%,41.30%,51.48%,12.16%,0.73,7.0,2.84%,2.62%,8.70%,14.30%,31.65%,0.20%,29.51%,0.20%,64.63%,78.94,0.09%,0.54%,1.9,1019.38,1.52,278.79,0.64%,1553348,2/2/2022 4:30:00 PM,292.29,11/10/1994,278.0,-0.28%,72.0,93,1.29,278.79,257.67,245.01,212.22,169.34,282.73,14.0,4.84,59.666666666666664,True
4936,MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA,21956.76,37.27,49.76,,2.71,3.4,3.94,98.33,0.02%,0.70%,1.3,-152.00%,201.20%,-19.60%,,-10.90%,356.80%,140.50%,478.4,396.76,0.50%,-10.97%,67.00%,0.13%,2.51%,1.77,1.60%,9.50%,-2.40%,2.0,1.9,1.71,1.87,46.10%,19.00%,7.60%,11.18%,11.23%,2.51%,19.63%,33.04%,8.11%,2.38,1.73,3.48%,4.26%,12.10%,12.76%,13.85%,2.41%,27.32%,-5.18%,42.25%,68.62,2.26%,0.53%,2.4,5630.94,1.17,48.52,2.80%,6594737,2/9/2022 4:30:00 PM,54.68,5/2/1988,49.31,1.63%,56.0,84,1.13,48.52,43.46,43.18,42.65,34.11,51.17,13.0,12.7,51.0,True
5067,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,16620.86,9.63,5.91,1.38,1.51,1.63,19.72,28.19,1.01%,5.30%,4.65,160.60%,45.70%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.46,0.65%,-93.39%,80.50%,0.49%,2.01%,1.53,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,1.36%,11.81%,19.35%,31.17%,60.52%,13.95%,1.71,1.79,3.57%,4.64%,7.23%,14.43%,25.10%,-0.74%,33.28%,-0.74%,67.24%,65.22,-1.71%,1.38%,2.4,4945.2,1.49,44.77,-0.36%,7368113,2/22/2022 4:30:00 PM,47.88,1/26/1988,44.7,-0.16%,56.0,95,1.37,44.77,41.97,39.3,35.83,26.77,45.74,18.0,6.95,56.333333333333336,True
5080,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,48351.14,38.27,15.24,1.27,0.4,1.79,3.66,32.56,2.91%,19.70%,2.08,-716.80%,4.03%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.88,0.10%,-10.91%,79.40%,-0.23%,2.99%,2.58,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,1.64%,13.26%,18.86%,34.92%,60.19%,24.69%,1.94,2.33,2.63%,3.16%,7.87%,17.28%,27.95%,-0.96%,33.54%,-0.96%,65.78%,72.44,0.66%,-0.03%,1.8,6849.69,0.81,79.79,0.63%,5569620,2/2/2022 8:30:00 AM,85.33,6/23/2011,79.79,0.00%,75.0,95,1.37,79.79,74.32,68.39,62.49,48.32,80.78,18.0,6.94,62.666666666666664,True
5104,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16247.4,,10.13,,3.62,1.57,,11.88,1.11%,,-0.05,-409.20%,60.70%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,765.84,0.30%,-6.65%,75.80%,0.97%,2.96%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,2.67%,21.36%,24.74%,73.63%,136.85%,31.12%,2.84,0.88,3.60%,4.74%,9.30%,22.52%,49.65%,-2.18%,50.63%,-2.18%,153.00%,69.63,1.51%,0.47%,2.2,17454.46,0.91,21.53,1.99%,15942374,2/16/2022 4:30:00 PM,21.48,11/26/1965,21.53,0.00%,63.0,99,2.02,21.53,19.84,17.69,14.44,8.51,22.01,19.0,-0.23,60.333333333333336,True
5138,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22981.93,14.07,12.61,2.77,5.71,1.49,0.56,15.33,2.62%,33.80%,13.01,-27.70%,29.15%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.06,0.30%,-1.24%,86.90%,-1.18%,4.89%,5.13,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,4.11%,3.13%,18.39%,28.32%,27.69%,19.19%,0.98,5.45,2.28%,3.28%,4.94%,12.78%,20.30%,-2.08%,29.37%,-2.08%,42.50%,64.43,-0.45%,-0.23%,2.5,1221.55,0.75,183.05,-0.67%,913744,1/20/2022 8:30:00 AM,186.74,3/17/1980,183.05,0.00%,53.0,82,1.09,183.05,174.67,162.93,152.29,128.46,186.93,16.0,2.02,50.333333333333336,True
5331,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11547.64,25.84,20.01,7.34,2.46,2.39,299.94,16.14,3.03%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.63%,97.70%,0.01%,3.92%,3.05,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,-1.96%,4.50%,15.94%,14.43%,29.15%,5.11%,0.3,0.6,2.04%,2.14%,2.36%,6.36%,13.11%,-3.88%,19.03%,-3.88%,37.47%,59.74,-0.21%,0.62%,1.9,5019.99,0.87,29.02,0.42%,4381540,11/3/2021 8:30:00 AM,30.1,12/19/1962,28.31,-2.45%,72.0,83,1.1,29.02,28.41,27.36,25.67,21.11,30.19,18.0,3.72,57.666666666666664,True
5358,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,USA,16464.29,20.33,15.61,1.64,6.12,,10.68,37.76,1.63%,47.50%,1.51,29.00%,13.41%,24.10%,12.40%,-6.70%,103.70%,10.50%,582.0,579.53,0.10%,-0.17%,99.40%,2.88%,4.50%,5.96,9.50%,-143.40%,23.60%,0.7,0.7,,,85.60%,39.00%,22.90%,17.99%,14.56%,22.50%,17.18%,42.08%,18.40%,0.65,0.88,5.28%,2.91%,16.13%,19.06%,18.95%,1.82%,29.41%,1.82%,58.48%,78.65,2.36%,-0.07%,2.1,4376.15,2.21,30.76,2.29%,9657816,2/3/2022 4:30:00 PM,29.26,6/23/1989,30.7,-0.20%,66.0,89,1.21,30.76,26.68,25.94,25.9,19.41,30.79,18.0,-4.88,57.666666666666664,True
5750,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,36901.5,,11.52,,1.65,4.14,17.92,5.96,0.10%,,-0.79,155.00%,61.72%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.01,0.10%,2.23%,71.00%,0.45%,3.77%,2.16,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,1.72%,24.46%,19.44%,50.15%,57.42%,39.01%,2.12,1.87,4.32%,5.28%,8.91%,23.05%,36.16%,-4.75%,54.70%,-4.75%,86.40%,68.3,1.49%,0.91%,2.5,16296.28,1.01,40.3,2.41%,16400847,2/24/2022 4:30:00 PM,43.24,7/2/1962,40.32,0.05%,53.0,94,1.34,40.3,37.28,32.95,29.67,21.62,42.31,7.0,7.3,51.333333333333336,True
6147,PSA,Public Storage,Real Estate,REIT - Industrial,USA,65538.61,44.12,39.66,2.6,20.16,12.91,68.4,91.1,2.17%,95.30%,8.37,-13.80%,5.15%,0.70%,17.00%,4.10%,77.90%,22.50%,174.93,151.59,0.20%,-19.95%,80.00%,0.05%,1.61%,3.68,10.90%,30.20%,18.50%,,,1.15,1.15,72.60%,49.60%,45.10%,-0.32%,2.60%,13.60%,18.33%,57.71%,-1.43%,0.25,8.34,1.42%,2.39%,2.86%,3.54%,15.42%,-2.17%,13.45%,-2.17%,62.97%,59.04,0.77%,1.08%,2.3,664.37,0.79,369.19,1.86%,527380,2/22/2022 4:30:00 PM,386.29,11/18/1980,369.19,0.00%,59.0,94,1.34,369.19,359.23,357.32,320.35,226.54,377.36,18.0,4.63,57.0,True
6188,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,38479.6,,11.33,,0.4,2.17,13.28,,4.11%,,-1.16,-232.00%,2.75%,-26.00%,13.00%,-8.30%,149.80%,89.90%,440.19,436.44,0.30%,-9.72%,70.50%,-0.21%,2.69%,3.35,-3.10%,-9.30%,-12.70%,1.2,0.8,0.74,0.82,7.70%,-3.90%,-1.80%,2.00%,6.67%,12.98%,20.21%,16.59%,23.45%,1.51,2.91,2.33%,3.59%,3.30%,14.00%,14.20%,-1.92%,31.68%,-5.18%,41.56%,64.75,0.49%,0.21%,1.9,3508.05,0.74,89.45,0.71%,2604657,1/28/2022 8:30:00 AM,99.71,4/12/2012,89.45,0.00%,72.0,73,0.99,89.45,86.76,78.86,78.38,63.19,94.34,20.0,11.47,55.0,True
6247,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,52944.0,43.59,10.59,,3.7,2.33,73.03,15.3,1.04%,59.00%,5.09,-126.30%,61.06%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.70%,0.18%,2.77%,3.14,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,-0.74%,11.40%,20.41%,46.47%,70.43%,21.96%,1.66,7.0,2.57%,3.47%,2.83%,13.18%,30.91%,-4.73%,32.85%,-4.73%,77.43%,63.48,-0.08%,0.53%,1.9,2144.83,0.64,221.82,0.45%,1380889,11/3/2021 4:30:00 PM,237.18,12/22/1987,222.28,0.21%,72.0,96,1.43,221.82,216.61,196.75,171.84,127.13,232.84,29.0,6.92,65.66666666666667,True
6464,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,23034.46,9.98,10.95,0.4,5.64,1.4,0.84,16.11,2.74%,24.30%,2.49,-31.50%,9.67%,6.30%,25.10%,3.40%,24.60%,-5.00%,955.0,949.44,0.47%,-0.55%,77.10%,0.49%,2.14%,2.23,1.60%,14.80%,12.30%,,,0.14,0.14,,,60.10%,4.46%,-0.04%,2.10%,20.51%,27.57%,13.99%,1.37,0.82,2.27%,3.55%,4.37%,8.18%,13.87%,-2.66%,22.72%,-2.66%,37.90%,60.7,-0.80%,-0.16%,2.3,9109.68,0.86,24.85,-0.96%,7869077,1/20/2022 8:30:00 AM,26.57,3/17/1980,24.85,0.00%,59.0,82,1.09,24.85,23.82,23.0,21.84,18.02,25.53,21.0,6.92,54.0,True
6508,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,28057.69,17.38,12.79,2.03,2.83,2.88,3.9,8.81,1.18%,17.60%,6.64,71.00%,20.07%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,184.21,0.30%,-6.30%,63.80%,0.00%,1.60%,2.55,2.10%,15.20%,3.20%,,,0.35,4.33,96.00%,15.00%,11.90%,5.22%,7.20%,15.56%,25.04%,53.65%,14.98%,1.11,3.31,2.52%,3.16%,9.39%,12.94%,22.53%,0.16%,24.10%,0.16%,58.86%,70.13,-0.11%,0.69%,1.9,1158.2,0.88,115.44,0.58%,1020375,1/26/2022 4:30:00 PM,133.88,7/1/1983,115.44,0.00%,72.0,93,1.31,115.44,105.86,102.51,94.35,73.77,116.75,16.0,15.97,60.333333333333336,True
6621,RTX,Raytheon Technologies Corporation,Industrials,Aerospace & Defense,USA,143381.76,37.17,16.55,2.29,2.23,2.02,19.18,426.73,2.12%,133.60%,2.58,-156.40%,20.88%,-20.20%,16.20%,0.20%,832.30%,9.90%,1497.9,1495.07,0.10%,-0.20%,80.50%,0.17%,0.82%,2.24,1.40%,3.10%,-2.40%,1.2,1.0,0.43,0.44,19.40%,4.40%,3.40%,3.74%,6.99%,5.51%,8.33%,32.47%,11.55%,1.41,2.1,1.76%,2.52%,5.66%,9.94%,10.51%,0.72%,21.52%,0.72%,34.89%,72.87,-0.03%,1.01%,1.9,5453.54,0.99,96.0,0.98%,5393063,1/25/2022 8:30:00 AM,105.53,9/5/1934,96.0,0.00%,72.0,84,1.13,96.0,91.12,87.58,86.94,71.17,96.32,13.0,9.93,56.333333333333336,True
6723,SBNY,Signature Bank,Financial,Banks - Regional,USA,20666.91,26.85,13.6,4.25,10.34,2.63,0.71,21.96,0.66%,17.60%,12.67,-8.00%,28.76%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,96.40%,3.09%,3.26%,1.76,0.80%,10.30%,15.60%,,,0.07,0.07,,80.50%,34.80%,7.49%,-3.71%,5.23%,29.61%,60.52%,5.15%,1.87,14.5,3.65%,4.65%,3.22%,5.10%,21.33%,-9.24%,18.04%,-9.24%,69.72%,58.06,0.47%,0.35%,1.7,1090.4,0.4,340.14,0.82%,440800,1/18/2022 8:30:00 AM,429.24,3/23/2004,340.14,0.00%,78.0,95,1.37,340.14,328.49,323.91,280.78,205.0,374.76,18.0,26.2,63.666666666666664,True
6756,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,172846.83,33.46,19.48,1.54,9.1,3.76,5.04,29.48,0.76%,30.30%,2.83,-20.60%,26.02%,15.60%,21.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-2.23%,88.20%,0.67%,1.20%,2.77,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,4.60%,3.13%,17.01%,26.35%,69.69%,12.39%,1.0,2.86,2.76%,3.24%,3.59%,9.20%,22.43%,-1.15%,23.62%,-1.15%,71.92%,63.19,-1.29%,0.84%,2.0,6938.54,0.8,94.52,-0.46%,5544530,1/18/2022 8:30:00 AM,104.69,9/22/1987,94.8,0.30%,69.0,96,1.45,94.52,91.27,86.84,77.32,55.37,96.24,22.0,10.76,62.333333333333336,True
7294,STT,State Street Corporation,Financial,Asset Management,USA,36496.48,14.15,9.75,0.99,18.57,1.4,0.24,,2.24%,32.60%,7.19,17.60%,23.17%,7.20%,14.29%,0.80%,35.40%,-6.50%,347.72,346.19,0.20%,-8.56%,92.60%,0.14%,1.20%,1.75,0.70%,9.40%,4.20%,,,0.51,0.0,,98.60%,,4.20%,0.46%,5.87%,10.50%,37.22%,9.32%,1.54,3.08,2.17%,3.55%,4.40%,6.87%,12.73%,-3.05%,16.63%,-3.05%,42.45%,63.12,-0.54%,0.36%,2.2,2372.21,0.46,101.67,-0.18%,1097367,1/19/2022 8:30:00 AM,116.43,3/17/1980,101.67,0.00%,63.0,87,1.17,101.67,97.35,95.31,90.29,71.37,104.87,14.0,14.52,54.666666666666664,True
7676,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,36667.57,11.76,13.01,1.57,0.78,2.02,14.63,18.38,1.86%,21.20%,8.39,48.00%,2.80%,13.00%,7.50%,5.00%,121.00%,11.80%,363.0,285.0,1.20%,-4.26%,85.50%,0.03%,1.57%,1.95,8.60%,18.50%,12.60%,1.6,0.9,0.47,0.53,14.60%,9.30%,6.50%,8.04%,8.76%,21.10%,23.12%,42.49%,13.26%,0.79,2.57,2.73%,2.30%,7.42%,12.17%,23.07%,-1.99%,26.21%,-1.99%,56.15%,71.05,-0.45%,0.47%,2.2,2291.72,0.98,98.72,0.01%,2237294,2/7/2022 8:30:00 AM,93.5,3/17/1980,98.51,-0.21%,63.0,89,1.21,98.72,92.29,88.34,80.33,63.22,100.72,13.0,-5.29,55.0,True
7847,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA,199011.4,15.31,16.81,1.09,2.05,16.26,18.85,43.84,1.81%,58.30%,14.7,-69.80%,5.05%,-22.00%,14.03%,7.70%,18.60%,9.20%,870.0,729.21,,,70.20%,0.02%,1.02%,2.58,9.50%,79.30%,19.90%,1.5,1.5,1.73,1.84,76.50%,10.70%,6.20%,-3.03%,6.30%,7.20%,16.98%,35.86%,5.01%,1.12,6.58,2.23%,2.70%,6.67%,7.48%,10.42%,-3.70%,16.77%,-3.70%,43.73%,62.89,-1.37%,1.33%,2.2,2881.26,0.74,225.07,-0.06%,2130323,2/1/2022 8:30:00 AM,243.58,11/10/1999,225.1,0.02%,63.0,86,1.16,225.07,211.69,209.82,203.99,156.59,233.72,21.0,8.22,56.666666666666664,True
8064,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,35646.16,,12.43,,0.38,2.07,10.19,75.2,4.41%,,-1.09,-160.10%,3.49%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.17%,78.90%,-0.02%,2.97%,3.08,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,2.57%,9.64%,13.53%,32.91%,36.45%,18.28%,1.97,2.89,3.06%,3.72%,5.90%,15.44%,19.73%,-1.66%,36.40%,-1.66%,50.96%,67.51,0.37%,0.02%,1.9,3923.26,0.63,88.84,0.40%,2463890,1/27/2022 8:30:00 AM,94.3,11/1/1984,88.84,0.00%,72.0,86,1.16,88.84,84.14,77.37,74.29,58.85,90.34,26.0,6.15,61.333333333333336,True
8144,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,62557.19,27.06,16.04,2.29,8.26,6.61,8.99,35.2,,0.00%,9.03,128.00%,7.15%,45.30%,11.80%,43.20%,29.80%,29.00%,257.88,253.59,0.10%,-1.44%,93.70%,0.04%,1.20%,1.54,16.40%,21.90%,23.00%,4.6,4.5,0.05,0.0,88.10%,29.90%,26.30%,-3.68%,9.06%,27.81%,25.09%,14.92%,11.22%,0.56,6.1,2.01%,2.57%,3.97%,10.01%,20.69%,-4.19%,31.69%,-4.19%,38.49%,63.75,0.71%,0.66%,2.1,1974.15,0.54,244.24,1.37%,1069884,1/26/2022 4:30:00 PM,267.97,7/24/1991,244.24,0.00%,66.0,72,0.98,244.24,235.82,223.1,202.51,176.36,254.93,13.0,9.72,50.333333333333336,True
8269,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,230636.39,11.92,12.2,,5.81,1.42,0.47,,1.35%,11.50%,4.96,-89.80%,23.25%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.60%,0.08%,1.21%,1.64,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,5.60%,6.70%,18.38%,16.58%,77.89%,23.09%,1.18,1.65,2.61%,2.96%,6.48%,13.78%,22.45%,0.13%,27.70%,0.13%,82.45%,69.86,0.92%,-0.39%,2.2,28958.43,0.89,59.06,0.53%,25848013,1/14/2022 8:30:00 AM,62.84,12/10/1962,56.33,-4.62%,63.0,97,1.52,59.06,55.62,52.11,48.3,32.37,59.38,23.0,6.4,61.0,True
8313,WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,USA,36695.02,36.8,23.14,18.4,3.88,3.32,171.47,37.52,5.38%,196.50%,0.83,-75.90%,7.42%,17.30%,2.00%,1.00%,-46.90%,28.00%,1215.43,1211.98,0.20%,-1.77%,86.20%,0.38%,2.09%,2.85,2.20%,8.80%,3.20%,0.6,0.5,1.82,2.0,65.60%,22.20%,10.70%,-0.68%,9.02%,6.80%,21.98%,33.58%,17.01%,1.32,0.72,2.02%,2.64%,3.10%,9.66%,14.01%,-1.77%,22.57%,-1.77%,38.19%,66.19,-0.03%,0.23%,2.1,8874.82,1.02,30.47,0.20%,9038713,2/21/2022 4:30:00 PM,31.95,7/2/1962,30.47,0.00%,66.0,85,1.14,30.47,29.63,27.83,26.76,22.09,31.02,17.0,4.86,56.0,True
8339,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,16211.28,16.9,15.07,1.88,1.71,2.58,7.84,10.1,0.56%,9.80%,5.48,-20.20%,11.89%,1.70%,9.00%,2.30%,73.20%,18.80%,185.03,134.36,5.70%,-0.25%,71.40%,0.07%,0.95%,1.69,3.10%,14.30%,6.90%,,,0.49,0.49,,14.50%,9.80%,5.54%,9.75%,15.38%,26.74%,39.85%,12.42%,0.81,2.09,1.90%,2.50%,8.32%,12.30%,19.94%,-0.43%,24.01%,-0.43%,42.79%,74.65,-0.59%,0.40%,2.5,759.68,1.28,92.62,-0.19%,968604,1/27/2022 4:30:00 PM,97.67,3/17/1980,92.06,-0.60%,53.0,87,1.17,92.62,85.88,82.84,78.15,66.51,93.79,17.0,5.45,52.333333333333336,True
8542,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,11048.22,10.29,12.63,,4.86,1.59,0.85,64.99,2.08%,19.70%,7.09,-27.30%,15.29%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.01,1.00%,-3.38%,85.50%,-0.53%,2.18%,2.48,1.40%,15.60%,19.30%,,,0.14,0.14,,,50.90%,5.25%,4.86%,11.96%,30.34%,47.12%,15.48%,1.32,2.21,2.94%,3.42%,6.78%,11.27%,21.92%,-1.88%,25.37%,-1.88%,54.99%,65.45,-1.25%,-0.15%,2.5,1357.78,1.0,72.94,-1.39%,1351689,1/24/2022 4:30:00 PM,72.8,3/17/1980,73.2,0.36%,53.0,91,1.25,72.94,68.44,65.71,59.92,47.06,74.34,14.0,-0.19,52.666666666666664,True
