no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
5106,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,15756.44,,9.83,,3.51,1.43,,11.52,1.22%,,-0.05,-409.20%,50.72%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.30%,75.40%,0.42%,2.83%,1.27,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,2.67%,18.42%,16.38%,66.47%,160.08%,19.43%,2.82,0.85,6.29%,4.29%,8.93%,17.35%,41.17%,-2.00%,37.19%,-2.00%,172.36%,65.9,-1.31%,1.90%,2.2,17122.26,1.44,19.61,0.56%,24599058,2/16/2022 4:30:00 PM,20.9,11/26/1965,19.73,0.61%,63.0,99,2.24,19.61,18.16,16.77,13.94,7.2,20.26,21.0,6.58,61.0,True
5146,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,5594.72,19.15,7.09,1.84,4.24,3.1,76.54,6.45,0.45%,3.10%,2.34,-781.60%,54.27%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.40%,0.70%,90.70%,0.24%,9.45%,6.88,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,0.74%,14.11%,-1.67%,40.54%,171.95%,21.32%,4.1,2.75,9.04%,6.32%,8.06%,11.18%,29.31%,-5.69%,33.74%,-5.69%,204.28%,58.58,-1.84%,1.72%,2.1,1506.68,1.37,44.79,-0.16%,2066248,10/26/2021 4:30:00 PM,51.67,2/2/2012,45.0,0.47%,66.0,99,2.37,44.79,41.77,40.3,34.75,14.98,47.49,18.0,15.36,61.0,True
5399,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1802.36,,3.69,,7.91,,901.18,5.37,1.40%,,-6.36,-978.70%,57.41%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,4.30%,-15.78%,60.30%,1.99%,14.30%,8.55,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,-2.05%,8.12%,-7.25%,34.89%,127.08%,11.22%,2.24,1.37,8.38%,6.00%,3.01%,8.35%,18.91%,-7.10%,30.69%,-17.87%,141.97%,55.28,-3.74%,3.71%,1.7,1064.58,0.92,22.89,-0.17%,975265,11/5/2021 8:30:00 AM,32.77,1/10/2007,22.89,0.00%,78.0,98,1.9,22.89,22.33,21.11,19.3,9.97,27.87,21.0,43.16,65.66666666666667,True
5566,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2823.78,3.11,6.01,1.04,2.0,2.95,6.29,5.73,1.49%,2.60%,43.29,885.80%,41.62%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,5.66%,95.20%,-0.16%,5.87%,4.1,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,-0.43%,3.15%,12.16%,44.80%,274.24%,6.78%,,7.32,7.70%,5.32%,1.55%,5.91%,33.45%,-6.64%,21.11%,-6.64%,304.98%,54.65,-2.96%,2.13%,2.1,268.32,0.7,134.53,-0.89%,188876,11/3/2021 4:30:00 PM,158.5,11/20/2020,134.53,0.00%,66.0,100,3.03,134.53,132.73,127.15,102.16,37.01,144.1,13.0,17.82,59.666666666666664,True
5746,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10331.85,,4.61,,1.51,2.64,1291.48,6.64,1.46%,,-2.26,1417.10%,63.21%,5.70%,,6.60%,95.30%,50.30%,261.1,258.64,0.93%,0.20%,74.10%,-0.25%,2.38%,2.01,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-2.32%,12.74%,-2.86%,47.31%,137.34%,13.74%,3.4,2.0,7.70%,5.20%,2.71%,8.36%,23.90%,-7.27%,29.84%,-7.27%,147.21%,55.29,-3.26%,1.85%,2.1,3073.27,1.26,38.33,-1.47%,3863396,11/2/2021 4:30:00 PM,49.22,8/21/2001,38.33,0.00%,66.0,99,2.01,38.33,37.55,35.42,31.01,15.51,41.34,22.0,28.41,62.333333333333336,True
5754,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,35844.06,,12.03,,1.6,3.8,17.41,5.79,0.11%,,-0.79,155.00%,42.84%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.02,0.10%,2.11%,70.90%,0.37%,3.61%,2.16,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,3.43%,25.03%,4.81%,37.77%,80.08%,27.84%,2.14,1.75,7.05%,5.02%,12.01%,18.94%,28.35%,-0.13%,42.26%,-0.13%,90.44%,66.46,-0.78%,1.58%,2.5,15602.86,1.62,37.06,0.79%,25305473,11/4/2021 4:30:00 PM,42.04,7/2/1962,37.11,0.13%,53.0,96,1.53,37.06,33.47,31.26,28.94,19.73,38.28,8.0,13.44,52.333333333333336,True
5857,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5827.99,137.99,5.66,5.07,4.55,2.23,58.34,4.71,0.83%,53.90%,0.42,-733.00%,19.65%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.87,1.20%,-5.46%,,-0.08%,7.40%,7.87,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,5.10%,13.34%,9.11%,45.65%,155.65%,18.25%,3.01,3.01,7.52%,5.47%,7.47%,11.02%,27.16%,-1.54%,31.09%,-1.54%,170.73%,61.98,-1.65%,2.64%,2.0,901.34,2.05,57.68,0.95%,1849185,11/4/2021 4:30:00 PM,71.07,3/17/1980,57.68,0.00%,69.0,99,2.18,57.68,54.03,52.23,45.88,21.53,60.84,25.0,23.21,64.33333333333333,True
6199,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2274.1,,,,2.05,1.11,11.89,,0.79%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.83%,83.40%,0.26%,4.72%,3.39,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,0.40%,13.42%,3.05%,23.21%,67.33%,20.00%,2.8,0.59,8.60%,5.75%,5.99%,17.27%,18.56%,-3.80%,51.23%,-10.03%,77.27%,58.72,-3.52%,1.84%,2.1,2940.75,1.16,10.14,-1.74%,3397252,2/10/2022 8:30:00 AM,11.37,11/2/1993,10.14,0.00%,66.0,94,1.4,10.14,9.63,8.68,8.57,5.91,11.27,13.0,12.13,57.666666666666664,True
6251,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,53894.32,41.75,10.42,,3.77,2.24,74.34,15.57,1.08%,59.00%,5.09,-126.30%,53.46%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.20%,86.60%,0.09%,2.85%,3.28,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,-3.02%,14.36%,12.57%,49.01%,83.66%,16.81%,1.65,7.08,5.01%,3.13%,6.06%,13.14%,28.21%,-4.32%,27.24%,-4.32%,87.62%,64.92,-1.52%,1.21%,1.9,2107.49,1.38,212.45,-0.32%,2908639,11/3/2021 4:30:00 PM,233.67,12/22/1987,212.45,0.00%,72.0,96,1.49,212.45,201.74,188.96,168.2,115.15,222.04,29.0,9.99,65.66666666666667,True
6377,RBB,RBB Bancorp,Financial,Banks - Regional,USA,540.07,10.36,9.07,,3.74,1.16,1.38,2.7,1.91%,17.50%,2.63,-14.10%,10.02%,14.90%,,26.80%,79.80%,5.70%,19.34,16.02,3.30%,-25.96%,38.40%,0.30%,0.62%,3.8,1.40%,11.80%,16.50%,,,0.41,0.41,,82.00%,36.10%,0.48%,5.94%,5.37%,14.42%,63.12%,4.16%,0.88,0.95,4.75%,3.19%,1.50%,5.59%,11.25%,-6.17%,18.34%,-6.17%,70.03%,55.01,-5.08%,0.45%,2.4,26.22,2.85,27.29,-4.65%,74752,1/24/2022 4:30:00 PM,29.8,7/26/2017,27.29,0.00%,56.0,94,1.36,27.29,26.94,25.86,24.57,16.05,29.08,13.0,9.2,54.333333333333336,True
6572,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1442.04,,3.72,,3.42,2.79,40.85,24.07,,,-8.5,-538.50%,100.38%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.50%,0.00%,60.10%,2.28%,7.35%,3.66,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,1.91%,7.43%,-4.77%,72.71%,204.54%,17.09%,3.09,2.08,8.70%,6.91%,5.99%,11.55%,34.73%,-6.07%,35.16%,-10.73%,220.98%,56.63,-2.87%,2.62%,2.0,417.85,0.63,31.52,-0.32%,263480,,46.4,11/15/2016,31.52,0.00%,69.0,99,2.64,31.52,29.9,28.29,23.49,9.82,35.31,13.0,47.21,60.333333333333336,True
6634,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,64.21,,,,0.71,0.12,0.14,1.05,36.71%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-51.00%,68.00%,-0.17%,2.44%,0.34,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,-1.86%,1.78%,26.73%,39.00%,118.56%,1.14%,1.82,0.14,5.65%,3.89%,1.21%,3.80%,32.71%,-8.14%,11.19%,-8.14%,123.52%,54.08,-1.86%,0.00%,2.0,1230.39,0.18,3.16,-1.86%,225098,11/3/2021 4:30:00 PM,28.0,6/26/2018,3.19,0.95%,69.0,98,1.83,3.16,3.12,3.05,2.39,1.41,3.44,28.0,786.08,65.0,True
6656,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1396.25,,,,607.07,5.06,5.0,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,25.38,34.82%,0.00%,68.70%,1.12%,6.24%,5.45,,,,19.0,19.0,0.0,0.0,,,,0.26%,-11.79%,24.97%,62.22%,,-13.56%,,3.08,10.47%,8.46%,-3.06%,0.87%,28.19%,-15.58%,30.56%,-15.58%,112.17%,49.63,-4.90%,3.63%,1.4,290.56,0.62,34.18,-1.44%,180797,,47.14,3/12/2021,34.18,0.00%,88.0,85,1.17,34.18,35.11,33.84,26.73,16.11,40.49,16.0,37.92,63.0,True
6763,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,174426.78,31.86,18.81,1.26,9.18,3.58,5.08,29.75,0.80%,30.30%,2.83,-20.60%,22.22%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.85%,87.70%,0.12%,0.99%,2.54,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,-1.64%,4.88%,8.37%,32.66%,68.91%,7.03%,0.95,2.7,3.38%,2.77%,0.16%,6.18%,18.49%,-5.87%,17.72%,-5.87%,77.31%,54.33,0.02%,1.65%,2.0,6265.93,1.39,90.01,1.67%,8702809,1/18/2022 8:30:00 AM,103.38,9/22/1987,90.01,0.00%,69.0,95,1.44,90.01,90.09,84.93,76.08,50.77,95.62,20.0,14.85,61.333333333333336,True
7004,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4333.2,,7.08,,2.08,2.52,145.41,4.41,0.06%,,-4.83,-304.60%,245.46%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.55%,86.80%,2.72%,4.87%,2.18,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,0.74%,8.78%,0.89%,81.35%,309.78%,15.09%,5.47,2.42,9.64%,7.28%,3.11%,7.96%,37.73%,-10.59%,34.48%,-11.29%,324.13%,54.26,-2.44%,1.90%,2.4,2657.03,0.96,33.93,-0.59%,2555705,10/28/2021 4:30:00 PM,44.04,12/16/1992,33.93,0.00%,56.0,100,3.46,33.93,33.08,31.42,24.72,8.0,38.25,29.0,29.8,61.666666666666664,True
7007,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,495.21,10.07,11.47,,4.45,1.7,4.03,,1.42%,,5.58,74.30%,4.59%,21.40%,,14.20%,31.30%,7.00%,8.87,7.7,0.20%,-9.73%,50.10%,0.18%,0.39%,1.05,,,27.20%,,,0.05,0.05,,,,5.30%,7.97%,15.78%,23.35%,76.10%,7.74%,0.95,1.78,3.35%,3.18%,3.18%,4.54%,18.10%,-7.21%,18.51%,-9.24%,87.37%,59.62,1.59%,1.06%,2.5,28.44,0.95,56.21,2.67%,26886,,60.0,4/12/1994,56.21,0.00%,53.0,96,1.51,56.21,54.68,53.75,47.68,30.65,61.93,20.0,6.74,56.333333333333336,True
7406,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1639.29,15.44,12.77,1.29,7.37,2.52,5.14,11.84,,0.00%,1.82,54.30%,17.60%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.31,1.90%,-24.19%,,0.07%,1.63%,2.23,1.60%,17.70%,21.90%,,,0.22,0.71,,93.70%,48.50%,-6.43%,10.56%,-10.43%,23.77%,69.20%,10.90%,1.32,1.3,4.74%,4.24%,0.99%,1.35%,9.15%,-14.13%,23.11%,-15.86%,74.02%,50.2,-1.51%,1.21%,1.5,382.33,1.16,28.07,-0.32%,444912,1/27/2022 4:30:00 PM,37.33,2/3/2004,28.07,0.00%,84.0,95,1.44,28.07,27.94,27.62,25.75,16.39,33.36,16.0,32.99,65.0,True
7493,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1841.74,7.56,6.3,0.63,2.28,1.26,6.23,,2.74%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.90%,0.96%,3.93%,4.38,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,-3.67%,1.36%,-6.13%,19.65%,105.70%,2.13%,1.2,1.46,4.98%,3.68%,-2.57%,1.84%,9.24%,-10.66%,13.23%,-11.57%,109.60%,46.84,-2.20%,1.69%,2.0,394.92,0.79,36.47,-0.55%,311832,11/4/2021 4:30:00 PM,50.0,10/10/2007,36.7,0.63%,69.0,97,1.7,36.47,37.46,35.78,33.43,17.51,41.24,26.0,37.1,64.0,True
7632,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13160.1,48.65,20.26,8.54,0.93,6.01,57.57,6.67,0.70%,28.70%,1.18,-405.10%,44.73%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.83%,88.50%,-0.08%,1.37%,2.25,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,1.86%,9.17%,2.08%,33.83%,112.52%,9.80%,2.7,1.81,4.46%,3.07%,4.18%,7.11%,22.56%,-1.66%,20.58%,-1.66%,115.23%,62.6,-0.57%,1.44%,1.7,1374.23,1.29,57.36,0.86%,1766018,11/4/2021 8:30:00 AM,68.14,12/7/2010,57.36,0.00%,78.0,98,1.76,57.36,55.31,53.62,46.93,26.97,59.09,18.0,18.79,64.66666666666667,True
8143,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,770.7,,11.84,,0.61,1.33,4.64,5.32,1.51%,,-2.95,-248.10%,159.23%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.46,0.90%,0.00%,79.80%,-0.16%,2.04%,1.13,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.94%,-2.29%,22.36%,39.92%,124.94%,-2.18%,1.91,0.4,0.89%,0.61%,-1.38%,8.61%,30.86%,-3.15%,32.35%,-3.15%,135.04%,59.96,-0.26%,0.38%,2.0,403.65,0.85,26.43,0.11%,342963,11/5/2021 8:30:00 AM,29.25,7/19/2016,26.43,0.00%,69.0,98,1.97,26.43,26.78,24.38,20.25,11.24,27.29,17.0,10.67,61.333333333333336,True
8274,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,221218.2,10.93,11.31,,5.57,1.3,0.45,,1.48%,11.50%,4.96,-89.80%,23.19%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.70%,0.15%,1.09%,1.59,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,-2.57%,11.01%,6.93%,18.96%,79.45%,12.84%,1.16,1.61,3.55%,2.72%,1.50%,6.45%,13.74%,-8.03%,17.06%,-8.03%,82.41%,55.18,0.37%,0.65%,2.2,27083.75,1.44,54.14,1.03%,38926239,1/14/2022 8:30:00 AM,60.04,12/10/1962,54.27,0.24%,63.0,96,1.52,54.14,53.63,50.92,47.67,29.68,58.87,23.0,10.9,60.666666666666664,True
8283,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3800.84,74.72,36.61,1.74,10.09,6.28,12.59,91.59,0.81%,51.90%,0.66,-61.70%,100.15%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.11%,1.82%,3.21,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,8.20%,28.73%,8.03%,35.16%,96.72%,29.14%,2.11,2.1,6.77%,4.63%,14.63%,23.29%,30.32%,0.84%,41.17%,0.84%,97.12%,75.45,0.35%,1.97%,1.7,332.61,2.05,49.24,2.33%,680949,11/3/2021 4:30:00 PM,48.17,2/8/2018,49.24,0.00%,78.0,96,1.59,49.24,43.52,40.09,37.89,25.23,50.15,9.0,-2.17,61.0,True
8315,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,USA,2991.1,21.83,4.52,3.91,2.35,2.1,231.87,5.04,,0.00%,3.37,445.70%,23.09%,-35.19%,5.59%,-18.90%,-31.50%,118.40%,39.12,39.0,0.20%,22.91%,98.10%,0.73%,5.08%,4.26,6.30%,10.80%,-239.30%,0.4,0.4,0.05,0.0,80.80%,11.80%,10.60%,-2.27%,8.96%,9.54%,53.43%,248.82%,13.79%,3.57,4.11,7.70%,5.68%,3.51%,8.09%,34.01%,-7.56%,26.66%,-7.56%,272.66%,56.22,-1.74%,1.22%,2.4,464.78,1.28,73.6,-0.54%,595341,11/4/2021 8:30:00 AM,83.56,11/20/2003,73.6,0.00%,56.0,100,2.97,73.6,71.46,68.21,55.11,19.75,79.62,9.0,13.53,55.0,True
