no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
4705,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1354.56,20.03,2.82,1.91,0.97,2.68,23.85,2.74,,0.00%,4.14,113.40%,11.80%,19.50%,10.49%,18.50%,187.30%,150.00%,16.57,16.09,2.10%,-60.50%,75.30%,3.45%,14.73%,3.06,7.20%,112.60%,36.90%,0.4,0.4,2.78,2.78,66.00%,51.70%,10.40%,12.30%,21.92%,45.69%,41.18%,142.41%,38.03%,3.89,5.53,6.49%,7.80%,15.60%,19.07%,23.82%,3.75%,43.10%,-16.38%,213.09%,66.52,5.67%,0.34%,775.42,2.22,83.0,6.03%,1719138.0,2/22/2022 4:30:00 PM,99.22,12/15/2011,83.5,0.60%,53.0,99,2.12,83.0,72.56,70.09,67.2,26.51,99.26,13.0,19.54,55.0,True
4808,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,8820.2,9.56,13.16,0.96,1.62,5.43,12.06,21.44,,0.00%,2.54,614.00%,26.56%,22.70%,10.00%,0.00%,69.60%,10.40%,351.1,350.27,0.40%,-4.01%,,0.37%,6.49%,6.06,15.70%,93.00%,27.80%,1.8,1.3,1.64,1.64,48.20%,13.40%,16.50%,-4.56%,12.83%,12.78%,13.62%,16.91%,12.57%,1.47,0.93,3.34%,3.63%,1.07%,8.23%,14.70%,-5.60%,26.60%,-5.60%,35.25%,53.97,-2.92%,-0.16%,3750.18,0.54,24.27,-3.08%,2037790.0,2/9/2022 4:30:00 PM,31.88,8/12/1963,24.27,0.00%,66.0,81,1.05,24.27,24.16,22.5,21.18,17.95,25.71,20.0,31.36,55.666666666666664,True
4852,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,41968.64,31.47,12.14,2.43,0.16,,15.24,10.45,0.67%,19.20%,8.96,-667.60%,-2.88%,-37.30%,12.96%,4.50%,99.90%,9.60%,151.6,146.83,0.05%,-63.63%,89.00%,-2.62%,4.07%,5.57,2.20%,-235.80%,-61.00%,1.0,0.6,,,5.20%,0.90%,0.50%,2.34%,9.04%,27.86%,36.28%,60.94%,13.38%,0.7,7.05,2.58%,2.40%,3.45%,8.92%,29.20%,-0.32%,20.18%,-0.32%,66.02%,67.5,2.87%,-2.21%,1072.91,1.3,281.82,0.59%,1391411.0,2/2/2022 4:30:00 PM,302.34,11/10/1994,281.82,0.00%,72.0,95,1.42,281.82,273.13,259.66,218.54,175.41,282.73,12.0,7.28,59.666666666666664,True
4858,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos,USA,1530.51,23.38,17.57,1.67,3.87,3.44,45.69,18.85,,0.00%,3.52,181.10%,-0.72%,20.40%,14.00%,12.70%,27.00%,90.20%,18.75,13.38,3.80%,-2.58%,66.80%,-0.60%,2.52%,3.66,10.20%,16.60%,13.60%,0.6,0.5,0.15,0.2,55.10%,22.70%,17.30%,4.47%,30.50%,19.89%,24.37%,32.15%,11.33%,1.64,3.16,3.91%,4.35%,10.40%,16.24%,20.66%,0.40%,40.38%,0.40%,46.10%,68.41,1.91%,-1.30%,91.99,1.12,82.33,0.59%,103176.0,2/9/2022 4:30:00 PM,86.5,8/6/1993,82.33,0.00%,84.0,89,1.16,82.33,75.59,71.05,68.3,56.35,82.51,13.0,5.06,62.0,True
5050,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,18343.35,28.76,16.58,1.4,0.66,7.11,2.4,8.98,,0.00%,11.25,0.30%,13.48%,64.70%,20.52%,9.30%,208.60%,41.50%,58.4,57.88,0.10%,-15.76%,96.10%,-1.34%,1.49%,1.52,6.00%,27.20%,15.50%,1.4,1.4,0.91,0.0,14.60%,3.70%,2.40%,1.66%,9.46%,12.36%,18.69%,47.41%,1.74%,0.78,12.87,5.60%,4.01%,4.70%,7.47%,15.68%,-1.36%,22.75%,-1.36%,54.68%,61.63,5.72%,-2.54%,569.07,0.98,323.63,3.03%,559011.0,2/9/2022 4:30:00 PM,342.5,7/2/2003,323.5,-0.04%,56.0,94,1.32,323.63,310.4,301.44,280.08,216.83,328.11,11.0,5.83,53.666666666666664,True
5073,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,43730.12,37.14,14.83,1.54,0.36,1.78,4.03,30.97,2.98%,15.40%,2.09,111.90%,6.03%,-1.80%,24.05%,13.80%,171.60%,96.30%,601.0,563.13,0.20%,-7.27%,81.40%,-6.08%,3.00%,2.51,11.00%,37.10%,7.50%,1.7,1.3,0.95,0.97,9.00%,3.40%,8.10%,1.55%,-0.98%,22.74%,34.25%,35.61%,21.47%,1.9,2.59,3.79%,3.11%,0.03%,6.72%,21.65%,-4.49%,26.19%,-4.49%,54.87%,56.18,1.79%,-1.31%,6734.82,0.99,77.73,0.47%,6663570.0,2/2/2022 8:30:00 AM,86.43,6/23/2011,77.73,0.00%,75.0,90,1.21,77.73,77.75,73.12,63.99,50.19,81.39,17.0,11.19,60.666666666666664,True
5131,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,23310.38,12.77,12.03,2.51,5.92,1.4,0.53,11.74,2.72%,32.60%,13.79,38.80%,29.89%,12.10%,5.08%,0.20%,-4.30%,-7.70%,128.7,128.41,0.40%,-0.89%,88.50%,0.95%,5.33%,5.1,1.20%,11.40%,16.40%,,,0.22,0.22,,97.10%,45.10%,-3.72%,0.23%,16.92%,26.52%,12.71%,14.74%,0.94,6.54,3.95%,2.98%,-2.53%,2.24%,14.63%,-5.74%,20.34%,-5.74%,37.18%,48.79,1.01%,-3.43%,1342.71,0.98,176.22,-2.45%,1319103.0,1/20/2022 8:30:00 AM,188.91,3/17/1980,176.22,0.00%,53.0,74,0.98,176.22,180.84,172.9,153.81,128.46,186.95,20.0,7.2,49.0,True
5138,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,6053.41,10.94,7.67,1.05,3.64,3.3,125.85,5.83,0.37%,2.50%,4.89,196.10%,-8.07%,45.80%,10.40%,44.50%,331.90%,152.60%,117.38,110.23,1.20%,0.54%,91.20%,1.36%,9.34%,6.04,14.80%,36.40%,20.90%,0.8,0.8,0.8,0.8,74.40%,47.70%,35.20%,17.27%,15.68%,43.39%,85.49%,100.71%,45.10%,4.06,2.85,5.27%,6.00%,17.64%,23.92%,44.30%,2.23%,52.71%,2.23%,148.58%,72.47,3.06%,1.37%,1705.59,1.0,53.57,4.47%,1706249.0,2/22/2022 4:30:00 PM,54.8,2/2/2012,53.57,0.00%,66.0,99,1.89,53.57,45.94,43.57,37.25,21.55,53.81,17.0,2.3,60.666666666666664,True
5847,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,6418.15,13.42,6.02,0.49,3.46,2.36,189.89,4.35,0.68%,4.50%,5.26,170.70%,37.12%,24.90%,27.20%,37.10%,,206.70%,97.13,94.87,1.20%,-6.43%,,-0.39%,7.45%,4.49,9.80%,19.90%,15.50%,0.5,0.5,0.32,0.32,81.40%,33.70%,28.10%,24.11%,14.68%,47.13%,64.12%,84.24%,44.79%,2.91,3.59,7.08%,5.52%,18.47%,25.14%,46.23%,0.53%,52.35%,0.53%,135.95%,72.36,5.36%,0.68%,1573.56,0.94,70.63,6.07%,1479618.0,2/28/2022 4:30:00 PM,79.36,3/17/1980,70.15,-0.68%,69.0,98,1.66,70.63,60.1,56.88,48.8,30.25,71.12,25.0,12.36,64.0,True
6238,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,57825.35,29.3,11.78,0.5,3.24,2.54,79.76,25.42,0.95%,374.00%,8.23,-126.30%,-5.37%,7.50%,58.82%,19.50%,889.30%,167.20%,244.0,241.41,0.40%,-8.56%,89.00%,2.37%,2.43%,2.44,0.60%,1.00%,0.80%,0.6,0.6,0.29,0.3,52.60%,12.80%,1.10%,5.18%,9.36%,38.07%,65.86%,53.49%,34.38%,1.61,8.72,2.99%,3.76%,6.68%,15.05%,39.84%,-1.85%,40.11%,-1.85%,87.77%,66.5,1.03%,0.26%,2403.0,1.47,241.16,1.29%,3524039.0,2/16/2022 4:30:00 PM,245.91,12/22/1987,241.89,0.30%,72.0,94,1.32,241.16,229.22,213.37,177.54,133.73,245.71,25.0,1.97,63.666666666666664,True
6386,RCM,R1 RCM Inc.,Healthcare,Health Information Services,USA,7440.09,,43.71,,5.05,20.94,57.19,34.91,,,-2.13,-785.00%,32.23%,-37.10%,25.00%,20.00%,-34.30%,21.50%,278.11,135.06,1.40%,-12.05%,43.40%,0.41%,4.47%,5.12,-37.80%,-153.90%,10.30%,1.4,1.4,2.18,2.23,21.10%,9.90%,-33.60%,-3.79%,12.60%,8.27%,33.78%,3.81%,2.71%,0.78,1.17,3.45%,4.79%,1.76%,8.20%,15.05%,-5.59%,34.81%,-6.83%,39.93%,56.08,-1.39%,-0.71%,1177.61,1.07,26.18,-2.09%,1264620.0,2/17/2022 8:30:00 AM,32.5,5/20/2010,26.18,0.00%,81.0,70,0.94,26.18,25.87,24.24,22.77,18.71,28.1,16.0,24.14,55.666666666666664,True
6560,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1493.27,,4.08,,3.54,3.25,42.3,24.93,,,-8.5,-538.50%,114.83%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.40%,0.00%,76.70%,15.15%,8.56%,4.43,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,17.55%,11.86%,39.27%,81.18%,97.95%,36.63%,3.05,2.2,6.67%,6.24%,17.24%,20.81%,43.82%,-1.13%,44.80%,-1.13%,211.43%,68.59,4.70%,2.66%,402.11,1.71,36.78,7.48%,687944.0,,49.6,11/15/2016,36.75,-0.08%,69.0,98,1.79,36.78,31.56,30.65,25.67,11.81,37.2,20.0,34.86,62.333333333333336,True
6994,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4638.01,,6.54,,1.77,2.35,13.94,4.01,0.05%,15.60%,-0.35,104.40%,8.21%,15.20%,10.00%,17.30%,310.30%,166.90%,121.5,119.46,1.10%,-6.06%,88.10%,-0.14%,4.78%,2.14,0.70%,2.10%,4.80%,0.7,0.7,1.01,1.01,80.70%,7.90%,1.40%,22.47%,13.03%,41.60%,98.06%,122.85%,35.31%,5.5,2.41,6.02%,6.23%,12.95%,18.27%,47.86%,0.30%,44.53%,0.30%,169.71%,64.71,3.93%,0.84%,2666.75,1.29,39.89,4.81%,3449356.0,2/24/2022 4:30:00 PM,45.5,12/16/1992,39.89,0.00%,56.0,99,2.15,39.89,35.56,33.95,27.09,14.79,40.22,28.0,14.06,61.0,True
7353,SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal,USA,771.3,18.82,13.61,2.35,0.53,1.65,14.13,6.27,2.47%,,0.52,102.20%,-7.14%,16.30%,8.00%,-0.40%,941.60%,21.30%,83.0,82.29,0.90%,-1.98%,85.20%,3.55%,3.08%,3.12,0.00%,0.00%,5.90%,1.4,0.7,1.23,1.23,23.20%,4.10%,0.00%,24.27%,36.85%,52.99%,38.01%,47.20%,47.65%,1.07,0.35,5.55%,3.95%,23.70%,32.81%,39.43%,4.29%,51.09%,4.29%,66.32%,86.0,4.18%,0.65%,814.81,2.52,9.73,4.85%,2055415.0,2/1/2022 8:30:00 AM,10.0,7/21/2011,9.74,0.15%,69.0,93,1.29,9.73,7.98,7.39,6.99,5.85,9.82,34.0,2.77,65.33333333333333,True
7498,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,9796.47,10.83,14.13,,0.5,9.5,4.14,10.77,,0.00%,8.42,124.40%,1.60%,45.30%,-6.81%,-0.10%,-38.60%,-1.20%,107.15,105.7,1.30%,-28.95%,97.50%,1.90%,4.29%,3.92,3.40%,171.30%,14.30%,1.4,1.3,15.09,15.22,82.90%,14.40%,4.70%,6.32%,19.23%,23.12%,19.94%,69.45%,11.56%,2.43,3.95,3.94%,5.20%,11.21%,14.90%,25.26%,-0.83%,34.87%,-0.83%,85.43%,65.98,2.12%,-2.15%,1156.99,1.13,91.13,-0.08%,1311283.0,2/7/2022 4:30:00 PM,101.11,4/28/1971,90.8,-0.36%,63.0,96,1.46,91.13,82.74,79.61,72.9,49.15,91.89,12.0,10.95,57.0,True
7570,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,937.87,6.11,12.4,,0.73,1.35,3.61,5.08,,0.00%,3.19,331.20%,-51.99%,27.20%,,8.10%,472.90%,60.20%,46.2,37.84,0.50%,8.88%,77.00%,0.17%,13.48%,6.55,15.60%,28.90%,16.50%,2.3,1.5,0.0,0.07,17.10%,9.60%,13.30%,11.51%,31.64%,34.28%,46.17%,100.93%,18.00%,1.81,1.0,6.77%,5.45%,21.00%,22.58%,33.73%,-4.28%,53.67%,-4.28%,135.14%,69.91,-1.96%,-1.93%,778.84,1.33,19.47,-3.85%,1035616.0,2/24/2022 4:30:00 PM,20.6,6/19/2014,19.23,-1.23%,59.0,98,1.7,19.47,16.34,15.97,14.58,9.32,20.34,28.0,5.8,61.666666666666664,True
7626,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,15559.42,,17.78,,0.92,7.9,98.17,8.65,2.01%,,-0.28,99.00%,21.72%,47.70%,5.70%,20.40%,,111.50%,228.6,225.23,1.10%,-3.64%,88.20%,-0.50%,1.68%,2.44,-0.10%,-0.70%,9.70%,0.8,0.7,3.2,3.28,19.00%,5.00%,-0.10%,9.08%,13.50%,32.59%,54.34%,101.24%,33.10%,2.64,2.01,2.73%,2.79%,10.39%,19.07%,38.27%,1.58%,40.01%,1.58%,132.15%,79.3,2.75%,-0.50%,1555.57,1.09,69.53,2.23%,1688654.0,2/24/2022 8:30:00 AM,71.95,12/7/2010,69.9,0.53%,78.0,98,1.8,69.53,63.45,58.78,50.44,29.95,69.65,20.0,3.48,65.33333333333333,True
7686,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,8563.19,35.12,34.02,7.46,3.26,6.97,41.67,28.2,0.50%,12.40%,4.55,34.80%,9.68%,24.50%,4.71%,5.80%,30.80%,12.20%,53.94,53.65,1.00%,-18.09%,93.50%,-0.69%,2.37%,3.45,9.80%,20.70%,16.90%,1.3,1.3,0.2,0.21,19.90%,11.40%,9.50%,1.84%,13.51%,-14.86%,6.60%,23.63%,-5.79%,0.86,5.85,3.17%,3.75%,4.69%,4.93%,7.66%,-9.34%,26.33%,-17.08%,37.89%,59.61,2.17%,-1.26%,369.49,0.52,159.97,0.88%,191268.0,2/2/2022 4:30:00 PM,189.5,12/17/1991,159.89,-0.05%,59.0,87,1.13,159.97,153.45,152.43,148.79,116.01,192.91,24.0,18.46,56.666666666666664,True
7719,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,3081.69,25.75,21.1,3.1,2.7,1.74,12.37,21.67,,0.00%,0.86,5.30%,10.49%,9.80%,8.31%,9.40%,5.30%,16.10%,138.38,137.87,0.40%,0.00%,,-7.93%,4.67%,2.46,3.50%,7.10%,5.70%,2.4,2.1,0.64,0.65,35.90%,17.60%,10.40%,2.35%,8.92%,29.34%,36.49%,48.33%,8.81%,0.68,0.6,2.38%,2.45%,4.97%,8.27%,24.37%,-2.20%,17.13%,-2.20%,56.37%,69.89,1.14%,-1.21%,2618.89,0.63,22.22,-0.09%,1661700.0,3/1/2022 8:30:00 AM,24.8,11/30/2015,22.02,-0.90%,72.0,94,1.32,22.22,21.25,20.57,17.9,14.21,22.72,16.0,11.61,60.666666666666664,True
7828,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,USA,457830.51,27.58,20.22,1.9,1.59,6.53,21.42,31.34,1.16%,30.60%,18.08,12.80%,14.12%,20.10%,14.51%,9.20%,85.00%,12.60%,940.0,935.66,0.10%,-15.38%,89.50%,0.26%,0.62%,1.75,8.20%,24.90%,16.50%,,,0.59,0.64,,8.30%,6.00%,4.81%,3.93%,11.80%,17.69%,43.66%,-0.70%,0.87,12.01,2.59%,2.30%,4.31%,4.40%,14.02%,-2.08%,11.87%,-2.08%,49.89%,64.57,3.74%,-1.21%,3310.94,1.26,498.65,2.48%,4163984.0,1/19/2022 8:30:00 AM,527.2,10/17/1984,497.41,-0.25%,75.0,92,1.26,498.65,478.53,477.84,437.78,345.6,509.23,14.0,5.73,60.333333333333336,True
7835,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,5240.17,10.91,11.41,0.61,0.55,2.18,20.84,29.21,,0.00%,2.68,762.60%,2.56%,49.30%,17.75%,3.40%,555.60%,22.70%,170.5,165.69,0.40%,-17.03%,99.80%,-1.63%,1.92%,3.1,7.00%,21.90%,9.80%,1.7,1.2,0.97,0.99,25.10%,6.00%,4.80%,-3.94%,4.69%,9.71%,22.84%,42.38%,3.21%,1.76,1.13,3.87%,3.31%,0.28%,3.48%,11.89%,-6.73%,12.89%,-6.73%,52.00%,51.02,-3.62%,-1.72%,1028.88,0.99,29.26,-5.28%,1020002.0,2/24/2022 4:30:00 PM,35.35,6/18/2015,29.23,-0.10%,59.0,92,1.27,29.26,29.27,28.33,26.16,19.92,31.37,25.0,20.81,58.666666666666664,True
8044,VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA,1113.87,18.77,,1.1,3.56,3.21,15.32,18.75,,0.00%,1.36,51.70%,,16.40%,17.00%,10.10%,-43.00%,-5.00%,43.44,42.86,1.50%,-2.38%,98.60%,0.64%,5.80%,4.53,13.40%,18.40%,19.30%,4.1,2.6,0.14,0.14,60.20%,25.20%,19.10%,2.61%,15.99%,29.20%,25.39%,16.52%,25.15%,0.34,1.03,3.48%,4.56%,0.99%,13.45%,25.13%,-6.23%,33.32%,-14.16%,50.18%,60.05,0.87%,-1.06%,548.7,0.29,25.53,-0.20%,161546.0,2/4/2022 8:30:00 AM,30.0,7/29/1986,25.56,0.13%,91.0,77,1.02,25.53,25.49,22.62,20.43,17.0,29.74,16.0,17.51,61.333333333333336,True
8057,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,34459.07,,11.88,,0.36,2.0,9.85,72.7,4.56%,,-1.09,-160.10%,2.83%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.18%,79.30%,0.67%,3.18%,3.34,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,1.31%,-0.73%,20.81%,31.87%,8.79%,14.47%,1.95,3.26,4.36%,3.45%,-0.80%,4.26%,14.84%,-8.31%,23.93%,-8.31%,46.10%,53.36,3.11%,-0.95%,3865.58,1.52,85.98,2.13%,5875375.0,1/27/2022 8:30:00 AM,94.95,11/1/1984,86.1,0.14%,72.0,71,0.95,85.98,86.72,82.76,74.91,58.85,93.77,21.0,10.43,54.666666666666664,True
8135,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,60001.51,26.44,15.88,2.24,7.92,6.02,7.97,24.91,,0.00%,9.03,-12.50%,6.81%,85.00%,11.80%,34.80%,29.70%,27.30%,254.58,253.81,0.20%,-4.49%,92.70%,-0.88%,1.28%,1.86,18.60%,24.80%,22.50%,4.5,4.3,0.05,0.05,88.10%,36.70%,30.90%,3.63%,-5.88%,16.73%,19.80%,12.59%,8.68%,0.59,5.97,2.43%,2.13%,1.59%,3.45%,17.09%,-6.38%,11.18%,-6.38%,35.33%,59.66,2.25%,-0.97%,1755.93,1.16,238.66,1.26%,2032727.0,1/26/2022 4:30:00 PM,272.97,7/24/1991,243.26,1.93%,66.0,75,0.99,238.66,234.68,231.1,203.96,176.36,254.93,1.0,14.38,47.333333333333336,True
