,ticker,company,sector,industry,market cap,analyst_recom,sentiment_score,rs_rating,returns_multiple,current_price,target_price,est_gl,performance_(week),performance_(month),performance_(quarter),performance_(half year),performance_(year),performance_(ytd),20_day_ma,50_day_ma,200_day_ma,52_week_low,52_week_high,my_score,in_russell_3k
196,LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,851.3,106.5,14.0,95,2.12,25.9,32.5,25.48,10.54%,24.96%,12.94%,-1.08%,190.68%,60.78%,22.67,,21.42,8.8,30.0,71.83333333333333,True
197,LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,1518.6,89.0,42.0,78,1.26,36.29,48.25,32.96,0.31%,5.05%,6.07%,25.20%,56.00%,69.67%,35.47,,31.13,20.39,38.33,69.66666666666667,True
201,MANH,"Manhattan Associates, Inc.",Technology,Software - Application,10940.89,76.5,13.0,86,1.44,174.19,195.0,11.95,-1.36%,7.10%,10.66%,31.49%,86.37%,65.16%,176.36,,144.67,90.62,188.52,58.5,True
202,MATX,"Matson, Inc.",Industrials,Marine Shipping,3882.49,81.5,28.0,75,1.2,90.42,96.0,6.17,2.36%,12.47%,25.32%,47.97%,62.71%,63.51%,87.52,,72.62,55.41,94.54,61.5,True
203,MBIN,Merchants Bancorp,Financial,Banks - Regional,1362.7,89.0,21.0,79,1.27,46.47,52.33,12.61,-1.70%,12.05%,30.82%,8.84%,84.68%,69.31%,45.38,,39.66,25.59,48.87,63.0,True
204,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,1066.19,81.5,16.0,95,2.24,102.67,120.0,16.88,0.72%,16.29%,34.97%,58.15%,216.85%,181.03%,96.28,,67.74,30.47,104.84,64.16666666666667,True
208,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,4707.01,76.5,13.0,97,2.59,20.31,22.61,11.32,-2.66%,1.18%,47.48%,68.03%,276.84%,190.37%,20.83,,14.51,5.66,22.09,62.166666666666664,True
209,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,3554.2,81.5,18.0,83,1.37,59.97,100.0,66.75,3.69%,38.86%,34.67%,29.76%,86.52%,71.49%,54.85,,44.29,32.01,63.07,60.833333333333336,True
211,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,25614.68,86.5,14.0,86,1.46,575.97,603.29,4.74,2.66%,17.03%,24.36%,81.95%,83.40%,53.72%,537.81,,412.17,299.83,576.7,62.166666666666664,True
213,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,13079.57,74.0,19.0,96,2.33,16.72,19.5,16.63,-2.73%,3.52%,45.78%,40.40%,231.03%,151.12%,16.69,,12.48,5.21,17.59,63.0,True
215,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,5361.77,79.0,16.0,99,3.75,44.4,49.93,12.45,0.33%,8.44%,64.57%,53.49%,452.82%,274.05%,43.81,,30.52,8.43,47.23,64.66666666666667,True
216,MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,5130.06,76.5,19.0,84,1.4,77.07,83.79,8.72,1.64%,17.62%,31.31%,50.04%,83.01%,37.39%,71.21,,61.86,41.0,77.11,59.833333333333336,True
219,NDAQ,"Nasdaq, Inc.",Financial,Financial Data & Stock Exchanges,34697.73,71.5,20.0,81,1.31,211.97,215.46,1.65,-0.93%,3.31%,10.39%,29.51%,66.69%,58.00%,207.19,,174.83,122.23,214.96,57.5,True
221,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,3409.63,81.5,17.0,94,1.97,16.84,18.0,6.89,5.48%,13.48%,29.84%,29.95%,165.45%,129.77%,15.55,,12.39,6.1,17.14,64.16666666666667,True
222,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,1588.59,89.0,19.0,99,3.38,23.5,31.08,32.26,-2.15%,-4.13%,51.89%,40.98%,412.74%,175.68%,24.21,,17.31,5.01,27.87,69.0,True
223,NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research,774.9,106.5,23.0,100,6.98,54.92,64.5,17.44,0.65%,53.70%,77.55%,108.91%,756.33%,328.86%,47.87,,27.46,5.85,57.07,76.5,True
224,NPO,"EnPro Industries, Inc.",Industrials,Specialty Industrial Machinery,2250.61,99.0,18.0,75,1.2,110.25,123.33,11.86,4.07%,24.96%,27.27%,18.40%,62.57%,44.60%,96.94,,88.91,67.32,112.34,64.0,True
225,NPTN,NeoPhotonics Corporation,Technology,Semiconductors,826.83,76.5,13.0,88,1.52,15.44,15.6,1.04,-2.41%,68.31%,88.73%,64.71%,96.68%,69.42%,12.58,,10.4,7.71,16.14,59.166666666666664,True
227,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,5547.0,76.5,41.0,79,1.28,61.39,64.27,4.69,-0.59%,5.72%,10.92%,40.76%,70.10%,71.94%,61.79,,49.63,33.01,64.98,65.5,True
228,NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,881.21,89.0,34.0,81,1.32,48.6,54.4,11.93,-0.98%,6.57%,38.63%,40.21%,66.48%,81.27%,46.69,,36.8,25.27,52.0,68.0,True
232,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,6246.37,79.0,13.0,82,1.35,37.77,42.5,12.52,0.35%,16.77%,13.17%,18.59%,84.10%,60.54%,35.56,,31.06,21.0,38.37,58.0,True
234,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,7048.47,91.5,21.0,77,1.24,168.43,187.67,11.42,0.69%,13.21%,18.09%,14.97%,70.64%,56.15%,159.79,,147.94,97.37,171.16,63.166666666666664,True
235,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,2618.16,81.5,13.0,100,833.87,130.32,146.86,12.69,5.83%,23.42%,54.63%,76.56%,,269.37%,121.35,,85.47,0.11,132.98,64.83333333333333,True
236,OLN,Olin Corporation,Basic Materials,Specialty Chemicals,9832.26,86.5,15.0,95,2.22,63.38,72.69,14.69,4.91%,29.51%,38.54%,39.91%,203.77%,159.49%,59.13,,44.75,20.89,64.76,65.5,True
237,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,7945.5,81.5,18.0,82,1.35,179.94,182.2,1.26,-0.10%,13.71%,19.44%,34.25%,82.48%,49.64%,174.82,,147.05,98.08,184.42,60.5,True
239,ON,ON Semiconductor Corporation,Technology,Semiconductors,25331.09,79.0,25.0,91,1.69,62.13,62.93,1.29,0.82%,36.63%,41.02%,61.35%,111.01%,80.87%,53.49,,42.18,27.32,62.3,65.0,True
240,ONTO,Onto Innovation Inc.,Technology,Semiconductors,4285.02,86.5,41.0,90,1.66,91.06,105.0,15.31,-2.48%,22.24%,31.20%,50.98%,117.98%,85.62%,82.59,,70.07,40.47,94.96,72.5,True
242,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,4804.26,91.5,56.0,80,1.3,26.64,32.0,20.12,-3.90%,9.89%,23.36%,53.25%,69.91%,71.87%,26.99,,21.61,14.31,28.29,75.83333333333333,True
243,ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,892.39,94.0,18.0,100,8.21,27.68,28.0,1.16,-5.34%,27.65%,79.82%,159.54%,1008.66%,564.15%,25.7,,15.0,2.47,31.54,70.66666666666667,True
244,OSTK,"Overstock.com, Inc.",Consumer Cyclical,Internet Retail,4392.11,89.0,18.0,85,1.43,108.3,131.17,21.12,1.45%,37.62%,53.89%,38.87%,96.09%,122.83%,95.32,,79.91,46.75,112.3,64.0,True
245,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,2748.05,89.0,18.0,76,1.23,66.41,68.33,2.89,1.33%,13.64%,23.20%,39.76%,62.10%,55.67%,63.48,,50.82,39.35,67.39,61.0,True
246,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,9597.67,76.5,21.0,95,2.24,35.83,46.44,29.61,-3.75%,-8.49%,51.20%,38.27%,224.39%,150.07%,37.41,,28.23,11.37,40.65,64.16666666666667,True
247,PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,8639.36,76.5,21.0,84,1.4,111.58,128.14,14.84,0.45%,7.84%,29.40%,23.88%,87.28%,87.73%,109.61,,86.81,55.03,114.34,60.5,True
248,PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,50060.14,86.5,17.0,83,1.37,525.14,551.17,4.96,0.15%,2.01%,41.64%,52.33%,100.26%,45.77%,505.36,,400.57,275.6,527.94,62.166666666666664,True
250,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,5631.18,86.5,33.0,97,2.71,57.79,66.38,14.86,-0.79%,12.96%,46.93%,38.83%,275.05%,179.69%,54.57,,41.46,15.26,59.0,72.16666666666667,True
251,PDFS,"PDF Solutions, Inc.",Technology,Software - Application,1219.92,81.5,17.0,75,1.21,33.25,34.25,3.01,30.13%,43.01%,53.22%,91.26%,57.86%,51.94%,26.02,,20.11,16.44,33.78,57.833333333333336,True
254,PGC,Peapack-Gladstone Financial Corporation,Financial,Banks - Regional,666.17,81.5,20.0,77,1.25,35.26,39.0,10.61,-2.03%,5.77%,7.41%,7.68%,71.76%,54.70%,34.43,,31.82,19.66,36.39,59.5,True
255,PGNY,"Progyny, Inc.",Healthcare,Health Information Services,5665.12,96.5,15.0,90,1.65,64.37,71.33,10.81,-6.30%,11.56%,43.82%,11.62%,103.45%,47.35%,62.02,,54.74,28.35,68.32,67.16666666666667,True
258,PLCE,"The Children's Place, Inc.",Consumer Cyclical,Apparel Retail,1462.71,81.5,14.0,96,2.26,108.62,119.6,10.11,9.53%,29.22%,4.47%,14.39%,225.63%,109.74%,92.28,,84.65,33.0,108.9,63.833333333333336,True
259,PNC,"The PNC Financial Services Group, Inc.",Financial,Banks - Regional,87411.03,74.0,15.0,77,1.24,205.53,212.52,3.4,-1.61%,2.86%,9.09%,5.63%,66.82%,37.46%,209.98,,187.88,123.27,217.6,55.333333333333336,True
261,PRFT,"Perficient, Inc.",Technology,Information Technology Services,4651.7,91.5,23.0,96,2.38,143.6,149.83,4.34,-5.25%,9.31%,34.02%,99.96%,205.20%,195.47%,133.67,,88.46,43.51,153.28,70.16666666666667,True
262,PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,8681.02,71.5,13.0,75,1.2,123.26,129.89,5.38,-1.62%,9.64%,13.05%,3.39%,72.09%,28.47%,116.37,,107.63,73.82,125.42,53.166666666666664,True
263,PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,16847.81,86.5,16.0,83,1.36,119.49,133.75,11.93,-0.93%,5.64%,24.86%,27.35%,72.15%,64.79%,118.17,,97.23,66.63,124.69,61.833333333333336,True
264,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,44534.34,84.0,27.0,87,1.47,183.07,222.39,21.48,-2.03%,-3.91%,25.97%,15.34%,101.46%,60.38%,187.55,,158.84,92.03,196.64,66.0,True
266,RDNT,"RadNet, Inc.",Healthcare,Diagnostics & Research,1675.58,89.0,15.0,77,1.25,30.86,43.67,41.51,-6.67%,8.48%,-1.70%,21.95%,67.76%,59.53%,31.58,,27.68,17.27,38.84,60.333333333333336,True
267,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,20600.14,86.5,18.0,79,1.28,99.58,118.62,19.12,-1.10%,-0.87%,9.49%,12.81%,74.79%,55.75%,100.55,,88.1,57.2,103.46,61.166666666666664,True
270,ROG,Rogers Corporation,Technology,Electronic Components,5051.22,96.5,14.0,85,1.43,270.04,277.6,2.8,-0.01%,43.90%,36.73%,50.39%,94.60%,73.76%,236.66,,195.75,141.22,273.0,65.16666666666667,True
271,RPD,"Rapid7, Inc.",Technology,Software - Application,7470.35,84.0,14.0,86,1.46,133.38,145.13,8.81,-5.44%,10.03%,20.72%,67.36%,91.11%,46.96%,130.56,,99.52,68.42,145.0,61.333333333333336,True
273,RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,5913.22,71.5,16.0,93,1.86,51.95,59.67,14.86,2.70%,-10.29%,26.83%,26.54%,145.01%,104.99%,53.12,,41.55,20.27,58.74,60.166666666666664,True
274,RVI,Retail Value Inc.,Real Estate,REIT - Retail,130.69,81.5,26.0,90,1.64,6.01,28.0,365.89,-2.57%,18.16%,26.47%,78.89%,145.96%,116.54%,5.75,,4.2,2.49,6.84,65.83333333333333,True
276,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel,1481.81,74.0,19.0,92,1.73,54.98,70.0,27.32,1.86%,6.87%,4.15%,-0.89%,132.23%,71.61%,54.13,,47.36,23.36,59.34,61.666666666666664,True
277,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,153538.56,79.0,16.0,79,1.28,81.81,91.54,11.89,0.29%,1.26%,12.99%,15.54%,78.09%,54.45%,81.93,,70.88,46.25,84.49,58.0,True
278,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,5159.37,71.5,26.0,92,1.8,62.94,68.91,9.49,-6.92%,8.09%,29.78%,21.02%,144.54%,102.66%,64.72,,52.0,25.61,70.48,63.166666666666664,True
279,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,1419.9,89.0,52.0,87,1.51,59.54,72.0,20.93,0.21%,9.02%,37.54%,34.25%,96.83%,55.09%,55.29,,48.22,29.05,60.75,76.0,True
280,SHYF,"The Shyft Group, Inc.",Industrials,Farm & Heavy Construction Machinery,1823.35,89.0,19.0,90,1.64,53.3,54.67,2.57,4.23%,41.13%,28.66%,43.22%,123.72%,84.14%,44.79,,38.88,23.8,53.91,66.0,True
283,SIVB,SVB Financial Group,Financial,Banks - Regional,43787.33,74.0,21.0,90,1.66,754.65,808.33,7.11,0.80%,8.35%,32.87%,29.98%,116.24%,92.87%,736.8,,580.73,337.83,763.22,61.666666666666664,True
284,SKIN,The Beauty Health Company,Consumer Defensive,Household & Personal Products,3354.98,89.0,52.0,94,1.98,28.02,32.0,14.2,-5.38%,5.86%,25.99%,95.24%,,139.61%,27.5,,17.99,9.71,30.17,78.33333333333333,True
285,SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,45922.19,84.0,20.0,78,1.26,32.89,39.66,20.58,-4.61%,-3.76%,20.34%,-1.06%,81.78%,49.89%,33.41,,29.79,19.27,36.87,60.666666666666664,True
286,SMPL,The Simply Good Foods Company,Consumer Defensive,Packaged Foods,3781.42,76.5,45.0,79,1.27,40.47,41.73,3.11,-2.76%,13.54%,12.54%,17.74%,66.39%,26.75%,39.14,,34.54,21.21,41.35,66.83333333333333,True
288,SNV,Synovus Financial Corp.,Financial,Banks - Regional,7196.69,81.5,20.0,76,1.23,49.35,55.75,12.97,0.65%,8.22%,14.95%,2.51%,66.70%,52.49%,48.77,,45.06,29.73,50.51,59.166666666666664,True
290,SPT,"Sprout Social, Inc.",Technology,Software - Application,6624.85,91.5,14.0,96,2.28,132.63,156.8,18.22,-3.42%,0.91%,22.83%,99.14%,150.49%,180.67%,127.54,,90.19,41.23,145.42,67.16666666666667,True
291,SSTK,"Shutterstock, Inc.",Communication Services,Internet Content & Information,4352.12,89.0,19.0,83,1.37,124.86,134.75,7.92,-0.32%,0.50%,21.28%,44.20%,80.52%,71.76%,121.49,,100.4,62.21,128.36,63.666666666666664,True
292,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,2122.95,81.5,20.0,82,1.34,77.41,88.0,13.68,6.60%,16.75%,34.54%,34.20%,86.95%,65.03%,73.34,,59.39,41.84,80.14,61.166666666666664,True
294,STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,13012.19,76.5,26.0,83,1.37,65.36,80.95,23.85,-2.06%,5.82%,-4.92%,3.46%,89.14%,77.60%,65.13,,58.21,33.77,74.37,61.833333333333336,True
296,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,444.13,89.0,26.0,76,1.22,25.43,28.83,13.37,-1.24%,5.89%,13.63%,12.28%,61.76%,51.85%,25.05,,23.04,15.29,26.64,63.666666666666664,True
299,TA,TravelCenters of America Inc.,Consumer Cyclical,Specialty Retail,859.65,96.5,14.0,84,1.4,58.88,61.55,4.53,-4.09%,7.33%,61.09%,113.95%,93.62%,80.61%,56.83,,35.57,22.0,64.58,64.83333333333333,True
300,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,1825.75,94.0,15.0,94,2.01,31.56,36.0,14.07,-2.59%,5.84%,29.82%,30.04%,183.05%,131.21%,31.63,,24.25,11.01,33.36,67.66666666666667,True
302,TEAM,Atlassian Corporation Plc,Technology,Software - Application,108822.99,81.5,14.0,92,1.73,443.96,464.89,4.71,-1.98%,5.92%,28.88%,99.98%,125.08%,85.57%,435.63,,296.82,190.98,483.13,62.5,True
304,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,1903.39,81.5,23.0,89,1.58,37.47,50.0,33.44,-5.77%,0.95%,13.34%,34.61%,125.72%,94.89%,38.64,,31.04,17.26,41.24,64.5,True
306,TGT,Target Corporation,Consumer Defensive,Discount Stores,127013.2,84.0,15.0,77,1.25,266.39,284.29,6.72,4.34%,7.58%,3.80%,28.05%,62.29%,49.74%,257.9,,227.45,160.51,268.98,58.666666666666664,True
307,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,8617.5,79.0,17.0,93,1.9,79.7,87.94,10.34,6.69%,26.23%,14.06%,29.34%,157.56%,100.93%,73.67,,64.24,30.58,83.69,63.0,True
308,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,1217.02,91.5,20.0,97,2.69,35.46,47.0,32.54,8.32%,15.37%,14.88%,37.49%,245.66%,162.44%,31.99,,28.34,8.87,38.54,69.5,True
309,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,739.37,101.5,20.0,87,1.51,34.47,37.33,8.3,5.57%,21.94%,19.11%,30.17%,101.02%,70.59%,30.16,,27.64,16.95,35.24,69.5,True
310,TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail,501.88,81.5,15.0,90,1.61,16.77,22.0,31.19,2.90%,18.20%,9.40%,37.11%,131.57%,112.56%,14.96,,13.74,7.67,16.93,62.166666666666664,True
311,TMST,TimkenSteel Corporation,Basic Materials,Steel,701.85,74.0,19.0,97,2.6,14.89,18.15,21.89,-4.37%,14.92%,0.53%,-2.33%,237.05%,223.34%,14.31,,12.66,4.26,17.35,63.333333333333336,True
313,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,12865.26,84.0,16.0,93,1.85,54.68,63.32,15.8,-4.65%,-1.02%,27.55%,43.15%,168.58%,109.02%,55.73,,41.72,21.01,58.18,64.33333333333333,True
314,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,21602.24,81.5,14.0,75,1.2,89.28,96.33,7.9,-2.09%,2.80%,-1.46%,15.70%,50.25%,30.76%,87.2,,81.98,56.01,96.49,56.833333333333336,True
320,TW,Tradeweb Markets Inc.,Financial,Capital Markets,22262.44,71.5,14.0,79,1.27,97.39,99.09,1.75,1.57%,15.72%,11.14%,18.35%,60.31%,54.68%,91.18,,82.06,56.65,97.59,54.833333333333336,True
321,TXT,Textron Inc.,Industrials,Aerospace & Defense,16843.1,79.0,18.0,79,1.28,75.73,86.0,13.56,0.67%,3.54%,6.13%,15.35%,75.90%,58.43%,75.13,,65.43,44.34,78.13,58.666666666666664,True
323,UEC,Uranium Energy Corp.,Energy,Uranium,1341.24,94.0,33.0,99,3.9,4.88,6.3,29.1,1.57%,51.32%,158.00%,59.26%,420.21%,193.18%,4.46,,2.88,0.93,5.79,75.33333333333333,True
324,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,5458.35,81.5,14.0,79,1.27,89.66,93.83,4.65,0.58%,17.46%,19.23%,11.14%,66.91%,58.92%,84.72,,74.39,52.11,89.97,58.166666666666664,True
325,UHAL,AMERCO,Industrials,Rental & Leasing Services,14764.99,81.5,18.0,84,1.41,749.41,875.0,16.76,-1.41%,3.07%,14.29%,21.58%,86.74%,64.58%,739.42,,617.19,397.44,769.9,61.166666666666664,True
327,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,4854.85,74.0,25.0,76,1.23,29.15,32.1,10.12,0.77%,12.51%,24.35%,7.86%,66.72%,52.34%,27.43,,23.99,17.21,29.77,58.333333333333336,True
328,URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,27784.17,74.0,41.0,83,1.37,381.67,391.47,2.57,-2.16%,10.00%,11.36%,15.98%,85.41%,65.71%,377.06,,329.31,209.16,414.99,66.0,True
330,VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,2167.76,91.5,13.0,85,1.43,42.93,46.5,8.32,-0.28%,7.77%,25.57%,23.49%,94.34%,68.59%,41.92,,35.07,21.44,45.36,63.166666666666664,True
335,VICR,Vicor Corporation,Technology,Electronic Components,7094.05,76.5,19.0,89,1.58,161.71,176.67,9.25,1.65%,9.16%,37.15%,104.78%,106.69%,75.43%,153.54,,109.6,74.08,164.35,61.5,True
338,VRTS,"Virtus Investment Partners, Inc.",Financial,Asset Management,2448.81,81.5,15.0,81,1.32,326.93,396.0,21.13,1.07%,2.88%,5.50%,19.68%,82.04%,52.50%,324.11,,283.23,174.17,338.8,59.166666666666664,True
339,VRTV,Veritiv Corporation,Industrials,Business Equipment & Supplies,2213.41,106.5,25.0,100,6.87,149.7,160.0,6.88,-2.46%,54.77%,86.53%,218.46%,666.14%,623.76%,128.39,,66.5,16.6,158.99,77.16666666666667,True
340,VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,2666.36,89.0,13.0,92,1.75,48.52,62.33,28.46,6.27%,15.76%,14.73%,28.59%,118.31%,101.22%,43.95,,38.66,18.75,48.75,64.66666666666667,True
341,VVI,Viad Corp,Industrials,Specialty Business Services,976.24,81.5,16.0,76,1.23,47.93,59.33,23.78,-4.82%,0.94%,14.55%,13.37%,82.85%,30.58%,47.09,,44.28,28.03,52.73,57.833333333333336,True
342,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,6592.78,84.0,13.0,76,1.23,35.64,41.88,17.51,6.28%,4.18%,19.40%,16.04%,62.77%,57.22%,34.76,,30.44,21.75,36.51,57.666666666666664,True
343,WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,6836.66,81.5,19.0,91,1.69,136.6,153.82,12.61,1.00%,10.02%,23.67%,28.71%,133.04%,74.92%,132.09,,104.66,60.2,140.92,63.833333333333336,True
344,WFC,Wells Fargo & Company,Financial,Banks - Diversified,202188.95,76.5,27.0,88,1.54,50.37,52.0,3.24,0.41%,5.58%,4.87%,9.01%,112.21%,69.25%,50.76,,44.49,24.52,52.57,63.833333333333336,True
346,WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,2876.85,94.0,16.0,95,2.09,144.23,160.0,10.93,3.89%,28.86%,66.82%,75.20%,179.34%,135.48%,132.14,,83.87,51.32,145.55,68.33333333333333,True
347,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,2674.89,74.0,13.0,97,2.66,69.83,76.44,9.47,0.87%,4.25%,62.84%,79.30%,263.97%,176.76%,67.02,,46.67,17.9,71.61,61.333333333333336,True
348,WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,9284.73,76.5,32.0,88,1.55,130.52,140.5,7.65,-0.64%,15.12%,15.82%,18.46%,103.60%,55.56%,118.67,,111.39,61.23,133.13,65.5,True
349,WSC,WillScot Mobile Mini Holdings Corp.,Industrials,Rental & Leasing Services,8582.23,91.5,14.0,84,1.41,39.18,43.42,10.82,4.87%,18.77%,43.73%,38.57%,85.80%,68.23%,35.69,,29.31,20.9,39.75,63.166666666666664,True
350,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,5339.27,89.0,14.0,79,1.28,93.14,101.75,9.24,0.64%,10.45%,26.88%,18.35%,76.62%,51.84%,91.82,,77.81,53.64,94.92,60.666666666666664,True
351,YETI,"YETI Holdings, Inc.",Consumer Cyclical,Leisure,8798.12,84.0,13.0,83,1.38,104.36,112.35,7.66,-2.71%,15.84%,4.45%,18.43%,78.70%,49.10%,99.32,,88.11,55.8,108.82,60.0,True
352,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,31209.85,76.5,19.0,83,1.36,605.0,624.5,3.22,-1.01%,14.53%,4.99%,23.71%,70.81%,53.71%,564.44,,518.67,333.06,614.1,59.5,True
353,ZD,"Ziff Davis, Inc.",Communication Services,Advertising Agencies,6357.4,86.5,24.0,81,1.31,126.33,167.88,32.89,-2.89%,3.02%,13.15%,18.08%,75.49%,50.40%,128.48,,113.38,70.7,135.0,63.833333333333336,True
