no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1788.76,6.33,8.66,0.63,2.48,1.58,1.61,5.76,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-22.96%,84.00%,0.63%,2.78%,2.59,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-1.03%,-6.14%,49.54%,38.53%,240.05%,206.33%,1.59,2.38,3.23%,3.74%,1.02%,9.37%,43.09%,-5.32%,35.98%,-5.32%,258.28%,54.87,4.60%,-0.07%,2.1,319.18,1.83,58.21,4.53%,584823,10/27/2021 4:30:00 PM,67.5,2/21/2012,58.22,0.02%,66.0,99,2.46,58.21,57.75,53.27,40.69,17.32,61.48,21.0,15.96,62.0,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2803.94,26.29,18.59,0.88,2.18,3.89,11.53,30.12,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.36%,1.39%,2.83,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-2.73%,5.86%,26.15%,43.13%,73.98%,76.79%,1.05,11.25,3.38%,3.43%,1.42%,14.06%,29.62%,-5.20%,35.76%,-5.20%,81.56%,57.01,-0.03%,0.04%,2.3,41.94,1.3,310.21,0.01%,54688,11/4/2021 4:30:00 PM,345.67,6/20/2003,310.21,0.00%,59.0,91,1.37,310.21,306.87,273.34,239.78,170.86,327.24,14.0,11.43,54.666666666666664,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1444.51,17.9,9.4,1.79,1.49,4.06,11.75,8.49,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.20%,1.20%,1.00%,1.36,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-3.27%,-14.21%,26.12%,35.80%,120.46%,154.63%,1.97,1.94,2.91%,3.72%,-6.59%,1.85%,28.63%,-16.61%,25.84%,-16.61%,160.85%,44.65,1.28%,-0.28%,2.3,235.17,0.95,43.64,1.00%,223423,11/3/2021 8:30:00 AM,47.0,9/26/2016,43.64,0.00%,59.0,97,1.87,43.64,46.74,42.85,33.93,16.73,52.33,29.0,7.7,61.666666666666664,True
1989,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4670.29,24.8,18.04,1.65,2.79,4.03,16.22,22.42,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.64%,1.23%,2.34,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-2.69%,-5.50%,7.40%,34.35%,53.10%,46.95%,1.05,4.41,3.61%,3.95%,-4.72%,2.54%,18.76%,-9.76%,21.11%,-9.76%,56.09%,44.13,0.72%,-1.44%,2.1,230.39,1.0,102.85,-0.72%,229681,11/3/2021 4:30:00 PM,117.67,9/12/1967,102.85,0.00%,66.0,83,1.18,102.85,107.9,100.28,86.6,65.89,113.98,19.0,14.41,56.0,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23696.31,25.88,72.0,4.31,21.39,4.0,2393.57,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.24%,1.35%,3.41,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,3.27%,8.77%,24.14%,28.38%,63.75%,57.07%,0.62,1.15,1.61%,1.88%,4.26%,10.04%,25.49%,-1.65%,27.65%,-1.65%,65.22%,68.01,-0.40%,-0.62%,2.1,1484.53,1.31,62.14,-1.02%,1949926,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.14,0.00%,66.0,87,1.25,62.14,59.57,56.46,49.52,37.61,62.7,14.0,1.48,55.666666666666664,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1654.86,5.93,6.69,0.46,1.14,1.27,10.46,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.52%,17.71%,15.57,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,6.08%,-1.31%,22.39%,19.89%,50.33%,50.45%,1.42,1.69,3.07%,2.36%,-0.31%,5.15%,23.13%,-3.88%,17.94%,-3.88%,99.90%,53.92,-0.03%,-0.32%,2.2,326.69,0.82,58.39,-0.36%,267633,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.39,0.00%,63.0,82,1.17,58.39,58.56,55.53,47.42,29.21,60.75,18.0,16.03,54.333333333333336,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35836.11,51.67,33.79,3.65,7.48,10.23,17.69,58.56,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.85%,93.10%,0.36%,1.27%,2.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,5.28%,7.77%,8.47%,28.35%,57.89%,54.04%,1.43,6.8,1.80%,2.31%,0.52%,4.25%,18.56%,-3.96%,20.04%,-3.96%,78.06%,52.72,-1.95%,-1.04%,2.3,701.11,0.89,288.22,-2.97%,621199,10/20/2021 4:30:00 PM,296.94,5/11/1971,288.22,0.00%,59.0,84,1.19,288.22,286.28,276.29,243.06,161.87,296.63,13.0,3.03,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127711.7,43.67,42.17,2.97,7.49,21.46,31.97,75.35,0.59%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-78.36%,90.70%,-0.83%,1.36%,2.51,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,5.50%,4.63%,8.92%,19.00%,46.63%,35.37%,1.01,8.4,1.93%,2.21%,2.92%,6.75%,12.61%,-1.64%,18.02%,-1.64%,53.80%,59.96,-0.10%,-0.90%,2.1,1247.64,0.89,356.76,-0.99%,1113554,11/2/2021 8:30:00 AM,372.23,11/17/1995,356.76,0.00%,66.0,81,1.14,356.76,346.47,334.12,316.78,231.97,362.7,17.0,4.34,54.666666666666664,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1364.2,3.18,6.7,,1.25,1.23,5.95,3.32,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.07%,3.13%,3.86,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.60%,-8.03%,19.50%,4.60%,68.51%,53.41%,1.56,1.45,3.00%,3.39%,-1.87%,3.00%,10.13%,-11.24%,24.59%,-11.24%,75.28%,50.25,2.12%,-0.58%,2.0,288.33,1.08,38.58,1.53%,312524,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.58,0.00%,69.0,88,1.28,38.58,39.34,37.47,35.03,22.01,43.47,20.0,15.34,59.0,True
2585,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6449.25,19.53,15.0,2.44,3.72,5.05,142.68,13.01,0.62%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-28.34%,97.72%,-0.49%,2.11%,2.56,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,1.64%,0.36%,11.56%,8.97%,62.55%,58.06%,1.29,4.71,2.43%,2.59%,0.35%,6.16%,11.77%,-3.22%,21.62%,-3.22%,65.90%,53.94,0.66%,-0.11%,1.8,331.56,0.94,161.06,0.54%,312305,10/28/2021 8:30:00 AM,175.13,4/12/1994,161.06,0.00%,75.0,89,1.3,161.06,160.54,151.73,144.1,97.09,166.42,14.0,8.74,59.333333333333336,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1841.33,77.72,13.99,3.89,1.77,23.73,9.63,12.93,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-15.87%,85.40%,1.46%,4.29%,4.68,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-1.85%,16.58%,35.20%,15.97%,110.95%,92.89%,1.87,0.64,5.00%,5.11%,-0.58%,13.94%,24.40%,-9.36%,38.99%,-9.36%,109.81%,54.39,1.38%,-1.58%,2.2,1164.29,0.95,13.26,-0.23%,1103610,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.26,0.00%,63.0,95,1.61,13.26,13.34,11.64,10.66,6.32,14.63,18.0,16.89,58.666666666666664,True
2612,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8345.09,6.74,11.77,0.94,0.93,1.51,4.27,8.7,2.68%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.11%,1.49%,2.99,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,-0.20%,1.57%,12.34%,15.18%,47.97%,47.57%,1.23,1.53,1.45%,1.94%,0.37%,2.88%,15.13%,-2.64%,13.62%,-2.64%,56.89%,54.74,0.73%,-0.46%,2.3,528.44,0.98,76.39,0.26%,515270,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.39,0.00%,59.0,81,1.15,76.39,76.12,74.26,66.35,48.69,78.46,20.0,7.87,53.333333333333336,True
2904,FORR,"Forrester Research, Inc.",Industrials,Consulting Services,USA,1083.14,56.85,23.49,5.68,2.25,5.39,7.4,11.77,,0.00%,1.0,201.90%,16.43%,-4.40%,10.00%,7.40%,217.10%,8.70%,19.13,11.22,0.80%,-16.91%,56.70%,-2.14%,1.89%,3.37,2.90%,9.90%,4.50%,0.9,0.9,0.43,0.49,59.00%,6.50%,4.00%,-0.74%,-4.94%,21.82%,36.24%,29.09%,35.13%,0.98,1.7,2.35%,2.82%,-1.27%,3.94%,20.30%,-6.29%,20.35%,-6.29%,56.74%,51.72,0.63%,0.14%,1.7,62.71,1.0,57.06,0.78%,62906,11/3/2021 4:30:00 PM,64.5,11/27/1996,57.06,0.00%,78.0,76,1.07,57.06,57.82,54.91,47.43,36.41,60.89,16.0,13.04,56.666666666666664,True
2911,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7381.08,46.76,34.06,3.12,6.05,8.64,23.12,90.57,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,2.90%,7.53,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,-4.01%,-4.37%,18.47%,21.01%,80.32%,64.95%,1.73,6.06,3.10%,3.06%,-4.72%,2.30%,12.57%,-9.34%,21.15%,-9.34%,80.40%,43.97,-0.75%,-0.32%,2.3,161.57,0.87,172.52,-1.06%,140131,11/4/2021 4:30:00 PM,190.14,8/8/2013,172.52,0.00%,59.0,92,1.39,172.52,180.98,168.6,153.25,95.63,190.29,19.0,10.21,56.666666666666664,True
2926,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8161.94,34.38,55.51,3.44,17.48,4.09,156.06,,1.69%,57.00%,1.86,-18.70%,-21.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.50%,-3.29%,1.19%,1.89,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,1.98%,5.45%,18.18%,19.26%,56.43%,51.53%,0.9,1.05,1.53%,1.67%,2.14%,6.56%,18.49%,-1.71%,20.44%,-1.71%,57.46%,61.99,-1.02%,-0.13%,2.4,803.56,1.26,63.11,-1.14%,1013830,10/20/2021 4:30:00 PM,64.36,6/24/1994,63.11,0.00%,56.0,85,1.2,63.11,61.75,59.21,53.26,40.08,64.1,49.0,1.98,63.333333333333336,True
3018,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4071.82,27.72,18.65,1.49,1.29,2.64,59.79,21.66,0.86%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.21,0.50%,-11.39%,98.00%,0.32%,2.02%,3.45,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,0.48%,1.43%,23.17%,13.53%,50.27%,50.10%,1.72,1.66,1.49%,2.01%,0.21%,6.18%,15.15%,-3.82%,21.67%,-3.82%,54.76%,55.67,-0.75%,-0.28%,2.0,304.97,1.24,77.07,-1.03%,378922,9/22/2021 4:30:00 PM,77.86,11/1/1982,77.07,0.00%,69.0,82,1.17,77.07,76.87,72.57,66.93,49.8,80.13,14.0,1.03,55.0,True
3044,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3021.54,33.86,22.0,2.57,1.95,5.59,58.22,81.44,0.73%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.31%,,-0.95%,1.92%,3.62,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,7.92%,6.60%,39.80%,22.82%,54.05%,49.40%,1.18,3.58,3.68%,3.11%,6.40%,13.91%,22.66%,-3.84%,37.25%,-3.84%,59.07%,64.0,-1.17%,-0.56%,2.0,141.65,1.9,112.83,-1.72%,268911,10/27/2021 4:30:00 PM,119.17,11/16/1993,112.83,0.00%,69.0,85,1.21,112.83,105.95,99.01,91.98,70.93,117.34,14.0,5.62,56.0,True
3246,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2470.71,13.65,8.63,0.55,0.64,2.62,41.66,136.5,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,293.83%,,-0.72%,1.56%,2.65,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-3.03%,-2.07%,24.03%,34.37%,106.44%,89.30%,2.01,2.26,2.73%,3.58%,-3.76%,5.94%,19.27%,-8.66%,29.33%,-8.66%,104.53%,47.44,-1.43%,-0.76%,2.1,250.06,0.88,56.44,-2.18%,221169,12/2/2021 8:30:00 AM,68.14,5/26/2016,56.44,0.00%,66.0,95,1.59,56.44,58.58,53.25,47.31,27.63,61.79,18.0,20.73,59.666666666666664,True
3463,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,419030.31,27.1,25.01,1.87,2.84,409.33,82.7,80.04,1.63%,43.00%,14.95,16.50%,4.83%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.72%,1.08%,3.35,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,-2.52%,10.23%,21.65%,32.24%,53.18%,52.56%,0.99,8.67,2.03%,2.20%,-0.73%,6.86%,21.23%,-4.38%,24.07%,-4.38%,63.10%,54.57,-0.31%,-0.44%,2.1,3354.19,1.35,402.2,-0.75%,4520463,11/16/2021 8:30:00 AM,407.6,9/22/1981,402.3,0.02%,66.0,85,1.2,402.2,405.01,376.3,331.75,246.59,420.61,18.0,1.34,56.333333333333336,True
3546,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1099.53,150.7,21.97,7.77,2.28,3.99,8.56,18.76,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.11%,96.10%,5.32%,10.09%,12.7,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,0.94%,-0.37%,19.82%,31.45%,52.64%,44.79%,0.79,0.42,2.95%,3.83%,-2.29%,5.63%,21.81%,-8.68%,24.07%,-8.68%,59.94%,50.39,0.00%,-0.75%,2.2,792.19,0.69,10.62,-0.75%,548937,11/1/2021 4:30:00 PM,12.5,5/23/1995,10.62,0.00%,63.0,84,1.19,10.62,10.87,10.05,8.72,6.64,11.63,36.0,17.7,61.0,True
3648,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2859.28,25.88,16.98,1.23,0.73,2.23,12.39,33.13,,0.00%,3.24,-31.50%,23.76%,2.10%,21.10%,-0.20%,73.50%,16.30%,33.43,32.87,0.50%,0.00%,98.50%,2.96%,1.26%,2.53,5.00%,9.10%,5.80%,1.4,1.4,0.13,0.21,12.50%,3.90%,2.80%,1.43%,0.95%,23.22%,22.97%,44.32%,47.11%,0.97,2.4,2.25%,2.96%,0.64%,5.09%,18.47%,-4.35%,21.55%,-4.35%,58.95%,55.6,-0.22%,-0.55%,2.1,163.03,0.49,83.21,-0.76%,80190,10/28/2021 4:30:00 PM,88.27,3/13/1996,83.21,0.00%,66.0,82,1.16,83.21,82.65,79.16,70.23,52.35,86.99,22.0,6.08,56.666666666666664,True
3700,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1214.22,8.29,7.92,0.28,0.59,2.05,5.46,3.49,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.32,2.50%,-4.08%,,-1.32%,11.22%,9.27,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,3.83%,-0.44%,18.58%,21.95%,82.29%,60.18%,1.7,1.99,2.99%,3.57%,-1.57%,3.54%,5.57%,-6.05%,18.50%,-22.94%,79.29%,49.68,-1.53%,-1.12%,2.4,257.95,0.75,54.63,-2.64%,194102,10/26/2021 8:30:00 AM,63.2,6/3/1998,54.63,0.00%,56.0,89,1.3,54.63,55.43,52.73,51.74,31.03,70.89,18.0,15.69,54.333333333333336,True
3752,IBP,"Installed Building Products, Inc.",Industrials,Building Products & Equipment,USA,4001.12,34.77,20.1,0.96,2.13,10.3,,43.97,0.87%,22.50%,3.96,43.40%,24.34%,31.10%,36.30%,20.10%,24.60%,21.20%,29.4,23.27,0.60%,-76.48%,85.00%,1.79%,4.17%,5.52,9.30%,33.10%,14.40%,2.4,1.9,1.39,1.46,30.30%,9.80%,6.20%,0.90%,4.66%,16.65%,20.69%,46.75%,34.98%,1.82,4.33,2.24%,3.25%,0.91%,8.38%,12.98%,-3.26%,30.87%,-3.26%,46.04%,55.71,0.10%,-0.89%,2.2,175.71,1.54,136.5,-0.79%,270132,11/4/2021 8:30:00 AM,146.18,2/13/2014,136.5,0.00%,63.0,76,1.08,136.5,135.22,125.93,120.81,95.81,141.1,13.0,7.09,50.666666666666664,True
3983,INTU,Intuit Inc.,Technology,Software - Application,USA,185889.66,88.42,49.01,5.08,18.02,18.76,57.2,71.09,0.35%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.13%,0.67%,1.24,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,3.63%,10.19%,17.68%,42.07%,83.56%,76.05%,1.05,21.14,2.25%,3.14%,-3.45%,4.18%,26.02%,-10.79%,23.21%,-10.79%,78.78%,47.69,-2.40%,-2.02%,1.9,1421.73,1.25,639.48,-4.38%,1773696,11/18/2021 4:30:00 PM,742.37,3/12/1993,639.48,0.00%,72.0,92,1.41,639.48,660.85,613.24,507.3,357.69,716.86,16.0,16.09,60.0,True
4027,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51463.69,68.62,26.59,3.1,3.8,8.86,32.7,21.73,,0.00%,3.93,49.50%,13.89%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.24%,2.97,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,2.52%,6.79%,4.73%,9.31%,60.74%,50.55%,1.4,6.14,1.69%,2.36%,-0.94%,2.56%,9.64%,-3.77%,11.88%,-3.77%,57.36%,49.62,-2.09%,-0.54%,1.7,792.64,0.99,262.65,-2.63%,782854,10/21/2021 8:30:00 AM,300.22,5/9/2013,262.65,0.00%,78.0,85,1.21,262.65,264.8,255.94,239.51,167.67,272.93,15.0,14.3,59.333333333333336,True
4041,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2674.07,86.6,100.97,17.32,11.74,3.51,307.36,,1.92%,163.70%,0.29,-69.30%,21.08%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.18,0.89%,0.00%,,14.94%,18.72%,23.86,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,-0.12%,-0.87%,23.77%,35.10%,88.65%,85.70%,0.93,0.65,2.37%,2.69%,-3.27%,2.61%,25.20%,-6.34%,19.02%,-6.34%,88.04%,46.93,-3.04%,0.16%,2.2,817.35,1.41,24.22,-2.89%,1151199,10/27/2021 4:30:00 PM,25.08,8/13/2013,24.22,0.00%,63.0,92,1.39,24.22,25.0,23.59,19.34,12.88,25.86,48.0,3.55,67.66666666666667,True
4169,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55333.36,37.61,20.14,1.93,2.34,3.2,41.42,47.17,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.56,0.30%,-23.03%,92.00%,-1.68%,0.91%,1.76,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,0.91%,3.57%,6.09%,17.22%,73.22%,69.35%,1.1,1.55,1.44%,1.88%,-0.96%,3.79%,12.56%,-4.15%,14.48%,-4.15%,73.19%,51.6,-0.84%,-0.58%,2.1,3580.97,0.77,77.78,-1.42%,2753407,11/5/2021 8:30:00 AM,83.44,11/14/1967,77.39,-0.50%,66.0,91,1.35,77.78,78.48,74.92,69.1,44.91,81.15,22.0,7.28,59.666666666666664,True
4328,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,37364.8,42.6,29.62,3.55,7.56,10.01,17.35,34.12,,0.00%,4.79,2.00%,13.64%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.29,0.60%,-12.19%,89.40%,-1.34%,2.43%,4.84,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,4.58%,9.87%,14.55%,37.92%,61.59%,54.51%,0.96,4.83,1.70%,2.55%,0.70%,7.84%,22.80%,-3.65%,24.47%,-3.65%,62.13%,55.19,-2.15%,-0.86%,2.1,920.08,1.33,197.99,-2.99%,1222740,11/22/2021 4:30:00 PM,205.86,10/20/2014,197.99,0.00%,66.0,88,1.28,197.99,196.31,183.47,161.2,122.12,204.05,19.0,3.97,57.666666666666664,True
4353,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,60414.22,22.63,18.9,1.36,8.09,15.77,23.02,35.31,1.05%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-18.88%,90.00%,-0.02%,1.85%,2.44,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,0.06%,-3.16%,12.17%,24.69%,55.16%,54.40%,1.21,13.04,3.08%,3.02%,-2.94%,5.28%,18.41%,-6.72%,25.62%,-6.72%,58.50%,48.45,0.93%,-0.99%,2.2,1145.43,0.84,399.46,-0.07%,958183,10/27/2021 4:30:00 PM,420.24,10/8/1980,399.46,0.00%,63.0,86,1.22,399.46,411.53,379.43,337.34,252.02,428.22,13.0,5.2,54.0,True
4379,KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,USA,10017.85,16.28,12.51,0.87,1.84,1.62,37.14,20.4,0.65%,9.50%,3.76,33.80%,8.22%,11.10%,18.65%,31.60%,72.90%,35.70%,165.97,151.59,0.10%,-65.85%,90.90%,0.66%,5.03%,4.54,7.00%,10.40%,6.30%,1.6,1.6,0.32,0.33,63.90%,15.00%,11.60%,2.73%,3.53%,18.45%,30.87%,49.23%,46.48%,1.28,1.57,2.46%,2.55%,3.67%,8.69%,20.54%,-1.81%,28.79%,-1.81%,55.09%,63.29,-0.10%,-0.73%,2.2,1678.99,0.64,60.75,-0.83%,1073410,10/20/2021 8:30:00 AM,66.26,12/16/2010,60.75,0.00%,63.0,83,1.18,60.75,58.57,55.88,50.39,39.17,61.65,18.0,9.07,54.666666666666664,True
4569,LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,170326.62,49.18,28.55,2.84,5.72,3.88,36.24,48.68,1.27%,60.40%,6.79,17.40%,10.48%,-2.60%,17.32%,20.40%,42.70%,11.90%,515.17,511.5,0.10%,-0.93%,80.10%,-0.49%,0.50%,1.68,4.20%,7.80%,3.90%,0.8,0.7,0.26,0.38,43.90%,15.70%,12.00%,2.82%,-0.44%,7.13%,14.88%,34.00%,26.82%,0.83,4.52,0.93%,1.21%,1.97%,4.36%,11.49%,-1.66%,15.24%,-1.66%,38.91%,62.28,-0.21%,0.30%,2.0,1532.72,1.05,334.5,0.09%,1610829,10/28/2021 8:30:00 AM,351.41,10/31/2018,334.5,0.00%,69.0,75,1.06,334.5,328.04,320.52,300.04,240.8,340.16,17.0,5.06,53.666666666666664,True
4586,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16250.2,16.4,14.15,0.49,1.26,2.81,40.35,11.01,1.77%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.90%,-0.90%,1.99%,3.38,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-1.05%,-2.23%,10.43%,15.30%,53.96%,60.16%,1.62,1.34,2.26%,2.17%,-2.76%,0.21%,12.02%,-6.16%,13.84%,-6.16%,65.20%,45.98,0.36%,-0.51%,1.5,1702.91,1.11,56.35,-0.16%,1886000,10/28/2021 8:30:00 AM,65.89,10/3/2003,56.33,-0.04%,84.0,85,1.21,56.35,57.94,56.23,50.3,34.11,60.05,17.0,16.93,62.0,True
