no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
819,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1233.96,35.69,,4.7,5.16,4.78,103.69,27.06,4.23%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-10.63%,46.50%,-0.08%,0.85%,3.86,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,2.26%,1.01%,19.05%,12.09%,56.44%,64.14%,1.07,1.62,2.03%,2.68%,-1.33%,4.15%,13.64%,-6.28%,16.08%,-6.28%,72.14%,51.04,-3.13%,1.33%,2.3,28.57,1.3,51.04,-1.85%,37155,11/4/2021 4:30:00 PM,54.33,8/19/1993,51.04,0.00%,59.0,83,1.2,51.04,51.71,49.15,44.99,29.65,54.46,14.0,6.45,52.0,True
885,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9439.84,21.86,19.54,4.2,0.58,15.66,111.45,18.45,,0.00%,3.0,124.70%,5.00%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.90%,-15.17%,98.70%,-3.36%,7.54%,7.82,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,1.89%,4.86%,12.62%,37.61%,74.01%,75.97%,0.44,2.56,4.06%,4.22%,2.48%,10.04%,30.65%,-9.02%,28.23%,-9.02%,86.89%,57.06,3.12%,-0.35%,2.2,1306.03,0.77,67.41,2.76%,1008886,11/18/2021 8:30:00 AM,78.21,6/28/2018,67.41,0.00%,63.0,91,1.4,67.41,66.09,61.51,51.73,36.07,74.09,17.0,16.02,57.0,True
920,BLD,TopBuild Corp.,Industrials,Engineering & Construction,USA,9297.61,28.84,20.17,1.27,2.96,5.77,28.36,26.15,,0.00%,9.54,33.50%,28.02%,28.80%,22.63%,11.00%,36.80%,21.30%,32.76,32.55,0.10%,-19.75%,97.80%,-0.53%,3.04%,4.58,10.70%,21.90%,13.60%,1.8,1.5,0.43,0.45,28.30%,14.20%,10.10%,-0.44%,3.99%,22.17%,42.57%,65.29%,49.52%,1.54,8.38,2.49%,3.01%,1.75%,11.43%,27.86%,-1.83%,39.31%,-1.83%,69.48%,59.65,0.61%,0.68%,2.1,216.43,0.82,278.8,1.29%,176589,11/2/2021 8:30:00 AM,295.78,6/17/2015,278.8,0.00%,66.0,89,1.31,278.8,274.75,251.68,218.5,165.8,284.01,20.0,6.09,58.333333333333336,True
923,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,15351.74,10.54,12.6,0.56,0.86,2.88,68.32,18.74,,0.00%,7.38,40.30%,-31.30%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.53,1.00%,-0.50%,,-1.03%,4.90%,4.28,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,6.04%,14.88%,45.41%,77.27%,119.14%,90.52%,2.25,3.13,4.89%,3.55%,11.13%,25.09%,55.16%,-1.70%,55.02%,-1.70%,128.91%,74.09,1.84%,0.49%,1.5,2160.7,1.47,79.57,2.34%,3175302,11/4/2021 8:30:00 AM,82.07,6/22/2005,79.61,0.05%,84.0,96,1.73,79.57,72.2,64.17,51.46,35.3,80.95,16.0,3.14,65.33333333333333,True
999,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3823.8,28.79,26.0,1.64,3.24,7.8,96.81,30.61,,0.00%,4.41,22.80%,-8.80%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.26%,,-1.67%,5.65%,4.22,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,3.85%,4.95%,52.10%,67.21%,203.69%,192.69%,2.85,5.0,3.96%,3.91%,4.10%,17.22%,52.36%,-3.45%,49.13%,-3.45%,230.64%,63.94,2.04%,0.28%,2.1,394.35,1.1,129.86,2.32%,433966,10/27/2021 4:30:00 PM,129.2,10/30/2014,129.86,0.00%,66.0,99,2.52,129.86,125.29,111.6,85.58,39.28,134.5,15.0,-0.51,60.0,True
1031,BRKR,Bruker Corporation,Healthcare,Medical Devices,USA,12565.1,45.65,35.1,2.28,5.32,11.34,18.76,54.61,0.20%,9.00%,1.76,-18.90%,10.02%,11.20%,20.05%,4.10%,62.00%,19.10%,151.4,102.19,25.60%,-0.73%,70.10%,-0.51%,1.66%,1.64,8.80%,27.00%,10.20%,2.2,1.4,0.67,0.77,50.00%,17.00%,11.40%,-0.97%,-2.67%,-10.30%,9.53%,49.66%,48.77%,1.24,3.1,3.44%,3.54%,-0.90%,1.17%,7.00%,-7.31%,8.96%,-12.46%,53.14%,49.45,0.26%,0.12%,2.3,1035.64,0.45,80.84,0.38%,469913,11/1/2021 4:30:00 PM,88.27,8/4/2000,80.84,0.00%,59.0,81,1.16,80.84,81.51,79.96,75.65,52.79,92.35,13.0,9.19,51.0,True
1136,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,721.15,12.6,11.76,1.26,1.15,3.04,3.33,7.18,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.56,7.10%,8.79%,44.90%,1.23%,2.07%,3.13,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,7.27%,9.26%,37.48%,67.00%,146.46%,144.27%,1.82,1.52,5.01%,4.72%,7.96%,20.59%,54.68%,1.01%,47.17%,1.01%,176.33%,67.25,2.45%,-0.03%,2.0,89.62,0.75,33.85,2.42%,67182,11/3/2021 4:30:00 PM,51.5,11/19/1997,33.85,0.00%,69.0,97,1.95,33.85,31.46,28.23,21.97,12.25,33.9,19.0,52.14,61.666666666666664,True
1156,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,810.57,3.36,7.39,0.13,0.19,2.86,4052.84,8.08,,0.00%,24.69,552.90%,-57.09%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,1.50%,-34.58%,83.80%,2.60%,4.61%,2.57,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,5.62%,18.71%,53.74%,97.93%,217.96%,183.83%,1.74,4.1,5.07%,4.80%,10.92%,34.68%,62.13%,-0.41%,82.12%,-0.41%,247.86%,73.58,-0.44%,1.01%,2.3,167.07,0.92,83.52,0.57%,153528,11/2/2021 4:30:00 PM,96.33,12/14/2004,83.35,-0.20%,59.0,99,2.55,83.52,75.84,62.71,51.73,24.01,85.25,15.0,15.34,57.666666666666664,True
1198,CALX,"Calix, Inc.",Technology,Software - Application,USA,4480.66,18.84,70.74,0.94,6.66,8.02,23.74,68.83,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-34.27%,81.10%,1.94%,3.37%,3.29,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,-0.98%,-11.49%,48.00%,44.09%,183.21%,126.78%,1.46,3.61,5.86%,4.72%,-2.50%,6.37%,38.05%,-10.98%,41.44%,-10.98%,195.07%,51.16,-0.31%,1.35%,2.2,563.58,0.56,68.19,1.04%,314862,10/25/2021 4:30:00 PM,61.88,3/24/2010,68.19,0.00%,63.0,98,2.14,68.19,69.68,64.48,49.54,23.97,76.6,29.0,-9.25,63.333333333333336,True
1213,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48001.35,22.44,23.49,1.4,2.39,7.04,17.97,61.94,0.86%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.75%,1.61,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,0.85%,2.15%,-0.78%,21.45%,47.97%,48.44%,,1.31,2.08%,2.33%,-0.47%,2.60%,12.66%,-4.24%,11.18%,-5.74%,62.26%,51.42,0.82%,-1.66%,2.1,4020.65,0.62,55.51,-0.86%,2509903,10/28/2021 8:30:00 AM,59.35,3/19/2020,55.51,0.00%,66.0,81,1.16,55.51,55.82,54.18,49.37,34.21,58.89,17.0,6.92,54.666666666666664,True
1214,CARS,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,1282.84,60.3,9.72,4.02,2.07,3.42,24.91,9.43,,0.00%,0.3,-82.80%,6.32%,-49.70%,15.00%,-1.70%,118.80%,8.40%,69.07,64.58,2.80%,-0.42%,93.10%,-4.23%,2.79%,1.9,2.00%,5.90%,-84.10%,1.7,1.7,1.28,1.3,69.80%,9.70%,3.40%,9.34%,33.36%,46.37%,28.54%,53.94%,60.62%,2.16,0.93,6.07%,5.34%,17.41%,29.07%,31.52%,-7.54%,49.58%,-7.54%,64.49%,67.24,-4.13%,1.43%,2.1,948.83,0.77,17.65,-2.75%,727747,11/4/2021 8:30:00 AM,18.31,5/18/2017,17.57,-0.45%,66.0,77,1.1,17.65,15.25,13.78,13.45,10.73,19.09,17.0,3.74,53.333333333333336,True
1238,CBNK,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,377.4,9.53,10.9,,3.2,1.96,1.16,,0.74%,3.50%,2.82,54.70%,-11.51%,26.90%,,20.50%,28.40%,32.90%,13.79,8.29,1.50%,-30.82%,34.40%,4.21%,0.73%,2.65,1.90%,22.80%,43.10%,,,0.06,0.06,,91.20%,33.50%,-1.50%,-0.81%,20.11%,28.92%,112.32%,92.96%,,0.7,2.20%,2.38%,-1.04%,3.26%,19.31%,-4.51%,14.13%,-4.51%,116.85%,51.71,-0.04%,0.07%,1.7,22.9,0.92,26.89,0.04%,21065,,30.25,9/26/2018,26.89,0.00%,78.0,95,1.64,26.89,27.14,26.1,22.59,12.4,28.16,20.0,12.5,64.33333333333333,True
1248,CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,USA,1913.91,24.45,19.19,1.63,1.78,2.65,708.86,13.92,,0.00%,1.49,11.30%,7.78%,16.30%,15.00%,5.10%,12.30%,18.60%,52.42,49.49,0.80%,-14.85%,99.10%,1.77%,0.78%,2.36,5.00%,11.20%,8.20%,1.2,1.2,0.26,0.26,15.10%,7.70%,7.50%,-1.06%,-7.82%,10.67%,10.64%,43.36%,36.79%,0.72,0.91,2.20%,2.26%,-2.59%,0.47%,9.10%,-9.06%,14.81%,-9.06%,47.20%,47.33,0.52%,0.96%,1.3,164.12,0.68,36.94,1.48%,110877,10/28/2021 8:30:00 AM,44.5,4/27/1995,36.94,0.00%,91.0,78,1.12,36.94,37.81,36.86,33.89,25.25,40.62,17.0,20.47,62.0,True
1272,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2788.5,6.6,5.34,0.73,0.7,1.74,5.67,29.7,0.73%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.87%,6.73%,6.65,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,6.84%,15.64%,21.38%,24.40%,86.69%,88.44%,1.93,2.91,4.19%,3.58%,13.55%,23.42%,25.81%,-1.30%,41.14%,-1.30%,108.11%,80.26,1.71%,1.24%,1.7,302.01,0.93,84.95,2.97%,281642,10/27/2021 4:30:00 PM,100.25,6/18/2014,84.95,0.00%,78.0,93,1.53,84.95,75.52,69.3,67.67,40.82,86.07,16.0,18.01,62.333333333333336,True
1289,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,51613.81,72.4,50.43,3.98,17.35,18.65,50.91,54.93,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.86,0.60%,-19.05%,88.30%,0.23%,0.98%,2.22,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,-2.73%,-1.51%,7.64%,38.94%,55.53%,31.66%,1.08,5.92,3.28%,3.10%,1.08%,7.81%,24.35%,-3.13%,26.26%,-3.13%,61.81%,54.95,1.27%,1.23%,2.3,1200.29,1.0,184.14,2.52%,1204088,10/25/2021 4:30:00 PM,175.42,6/10/1987,184.14,-0.00%,59.0,84,1.21,184.14,182.51,171.45,148.3,116.66,190.09,19.0,-4.74,54.0,True
1293,CDW,CDW Corporation,Technology,Information Technology Services,USA,26692.0,27.36,22.85,2.09,1.32,31.92,108.9,29.73,1.03%,22.20%,7.12,9.20%,9.09%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.52%,1.11%,2.0,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,0.55%,4.10%,-1.67%,15.43%,47.55%,47.73%,1.09,5.14,1.96%,2.61%,0.58%,3.72%,8.36%,-2.82%,13.14%,-4.39%,55.32%,53.29,-0.83%,0.93%,2.1,740.85,0.84,194.87,0.09%,622860,11/3/2021 8:30:00 AM,206.12,6/27/2013,194.87,0.00%,66.0,81,1.16,194.87,194.08,188.13,180.03,125.46,203.82,16.0,5.77,54.333333333333336,True
1419,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11251.29,24.42,22.91,3.13,3.3,3.82,7.97,29.19,,0.00%,2.95,44.10%,7.50%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.65,0.80%,-10.81%,93.30%,-2.59%,2.17%,2.81,10.60%,17.20%,12.00%,3.6,3.2,0.25,0.26,48.20%,13.20%,13.50%,16.62%,18.64%,33.43%,22.14%,52.46%,36.10%,0.79,2.36,3.47%,2.51%,18.74%,27.80%,31.84%,0.00%,43.80%,0.00%,68.12%,82.18,2.02%,-0.04%,1.9,1183.33,2.68,73.35,1.97%,3168461,12/9/2021 8:30:00 AM,66.13,2/7/1997,73.44,0.12%,72.0,83,1.19,73.35,62.4,57.84,55.74,45.63,73.67,14.0,-9.84,56.333333333333336,True
1459,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,920.04,44.39,41.39,,6.53,8.65,38.98,103.37,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.85%,41.50%,5.04%,3.03%,3.03,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,1.68%,1.43%,46.68%,56.25%,160.83%,164.52%,0.97,3.4,5.24%,5.25%,-0.96%,10.75%,51.77%,-9.50%,51.15%,-9.50%,176.10%,55.54,-1.81%,1.48%,2.0,114.39,0.39,65.16,-0.35%,44597,11/4/2021 4:30:00 PM,74.0,8/6/1986,65.16,0.00%,69.0,97,1.99,65.16,65.7,59.26,43.1,23.6,72.0,21.0,13.57,62.333333333333336,True
1605,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230165.15,46.53,38.74,3.96,1.17,13.23,18.9,,0.60%,25.60%,11.27,25.00%,10.59%,16.20%,11.74%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-1.82%,69.10%,-0.51%,0.97%,2.1,8.60%,31.00%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.40%,2.60%,-0.22%,3.07%,12.72%,37.32%,40.09%,39.16%,0.64,11.86,2.29%,2.15%,4.90%,12.30%,32.48%,-0.35%,28.12%,-0.35%,82.03%,65.86,4.45%,2.03%,2.2,2031.27,3.05,558.82,6.58%,6200759,12/9/2021 4:30:00 PM,519.64,11/27/1985,558.53,-0.05%,63.0,81,1.16,558.82,535.05,499.79,422.95,307.0,561.27,17.0,-7.01,53.666666666666664,True
1632,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,10182.04,24.65,10.97,0.45,2.02,3.85,43.51,13.0,,0.00%,2.68,72.10%,12.80%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.70%,-1.88%,2.79%,2.46,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,4.69%,2.48%,22.13%,18.09%,69.13%,57.17%,2.53,3.02,4.23%,4.04%,3.59%,13.18%,19.32%,-5.32%,37.25%,-5.32%,72.81%,59.69,-0.79%,0.14%,2.2,1672.38,0.49,65.58,-0.65%,826368,11/3/2021 8:30:00 AM,79.33,12/15/2011,64.8,-1.19%,63.0,90,1.34,65.58,63.38,58.29,55.06,37.95,69.26,19.0,20.97,57.333333333333336,True
1640,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17644.59,145.58,92.83,40.44,16.04,4.55,41.21,,1.93%,276.80%,1.18,-44.00%,35.46%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.2,0.60%,-30.52%,96.00%,-1.15%,1.60%,2.75,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,2.00%,5.33%,14.56%,26.90%,74.59%,71.78%,0.76,3.75,2.01%,2.24%,3.58%,7.52%,25.44%,-0.60%,18.37%,-0.60%,83.62%,63.18,0.95%,0.24%,2.3,587.25,1.03,173.69,1.19%,606318,10/28/2021 4:30:00 PM,172.05,7/22/1993,173.69,0.00%,59.0,91,1.41,173.69,168.06,162.07,138.82,94.59,174.74,37.0,-0.94,62.333333333333336,True
1706,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12467.52,37.55,18.87,2.5,2.77,4.93,42.18,39.38,0.90%,29.80%,6.38,-28.40%,38.12%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.85%,1.03%,2.02,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,2.99%,1.90%,20.58%,26.48%,55.04%,53.52%,1.07,4.69,1.61%,1.79%,1.82%,6.83%,22.14%,-1.52%,21.98%,-1.52%,67.98%,61.37,0.31%,0.24%,1.9,261.86,0.66,241.08,0.55%,173468,10/21/2021 4:30:00 PM,255.29,6/1/1960,242.75,0.69%,72.0,84,1.21,241.08,237.01,226.51,197.85,143.52,244.8,16.0,5.89,57.333333333333336,True
1713,CSR,Centerspace,Real Estate,Real Estate Services,USA,1545.34,,,,8.16,2.42,74.3,643.89,2.65%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.48%,0.91%,1.41,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,3.43%,7.83%,7.42%,44.42%,49.73%,53.95%,0.94,2.87,1.98%,2.47%,1.80%,4.42%,23.02%,-5.07%,12.73%,-5.07%,58.52%,54.77,0.97%,-3.41%,1.8,90.34,0.65,106.06,-2.47%,58608,11/1/2021 4:30:00 PM,112.1,10/17/1997,106.06,0.00%,75.0,79,1.13,106.06,104.32,101.8,86.4,66.91,111.73,16.0,5.69,56.666666666666664,True
1719,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,934.16,36.24,15.36,2.42,2.52,5.04,849.24,16.33,0.81%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.98,9.60%,-3.83%,76.90%,-6.58%,3.89%,3.97,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,2.90%,12.02%,20.26%,44.98%,85.73%,77.01%,0.87,1.79,3.61%,3.10%,6.45%,14.91%,37.30%,-3.60%,29.62%,-3.60%,95.38%,65.1,1.68%,-0.25%,1.5,146.69,1.04,56.23,1.42%,152015,10/27/2021 4:30:00 PM,63.75,8/9/1996,56.23,0.00%,84.0,93,1.47,56.23,53.13,49.17,41.07,28.78,58.33,20.0,13.37,65.66666666666667,True
1754,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11906.06,49.8,48.82,8.3,15.28,5.72,586.51,97.83,2.50%,123.50%,1.09,-3.80%,-0.62%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.32%,89.50%,-3.41%,1.56%,2.46,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,-0.55%,0.72%,2.04%,17.44%,68.20%,62.09%,0.39,1.46,2.46%,2.49%,-0.10%,2.32%,14.96%,-4.11%,13.79%,-4.11%,72.74%,50.79,-0.17%,-0.15%,2.4,1272.91,1.8,54.31,-0.31%,2290773,11/4/2021 4:30:00 PM,60.1,10/22/2004,54.31,0.00%,56.0,87,1.28,54.31,54.36,53.19,47.33,31.44,56.64,18.0,10.66,53.666666666666664,True
1755,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1913.99,6.49,8.88,0.65,2.66,1.62,1.73,6.17,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-21.26%,84.10%,0.61%,2.63%,2.5,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-4.55%,-4.75%,51.38%,40.33%,236.35%,214.08%,1.59,2.45,4.38%,3.55%,-0.47%,9.35%,42.64%,-6.29%,35.43%,-6.29%,254.59%,53.79,0.07%,0.82%,2.1,313.31,0.73,57.61,0.89%,229198,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.61,0.00%,66.0,98,2.45,57.61,57.8,52.98,40.54,17.32,61.48,21.0,17.17,61.666666666666664,True
1770,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,3003.49,26.94,19.05,0.9,2.34,3.98,12.35,32.26,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.30%,1.72%,3.52,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-0.12%,7.85%,27.64%,45.41%,72.11%,81.15%,1.04,11.0,3.12%,3.28%,6.29%,20.01%,35.43%,-1.38%,41.23%,-1.38%,88.88%,66.1,1.24%,0.29%,2.3,41.76,0.96,322.71,1.54%,40058,11/4/2021 4:30:00 PM,345.67,6/20/2003,322.71,0.00%,59.0,91,1.41,322.71,305.11,270.62,238.85,170.85,327.24,13.0,7.11,54.333333333333336,True
1906,DDOG,"Datadog, Inc.",Technology,Software - Application,USA,56469.74,,303.48,,64.16,56.77,38.49,303.6,,,-0.14,-45.00%,44.50%,,29.40%,,64.70%,74.90%,310.25,235.42,0.80%,-71.31%,78.60%,6.19%,4.67%,3.69,-2.20%,-4.80%,-1.00%,3.9,3.9,0.77,0.77,76.40%,-4.20%,-5.00%,3.52%,-10.76%,27.90%,83.71%,83.39%,78.19%,,11.41,7.70%,6.24%,-3.54%,4.01%,45.16%,-12.58%,29.66%,-12.58%,150.34%,49.69,-1.93%,1.48%,2.1,2977.83,0.87,174.56,-0.48%,2595022,11/4/2021 4:30:00 PM,207.67,9/19/2019,174.56,0.00%,66.0,90,1.37,174.56,180.18,168.49,120.65,69.73,199.68,14.0,18.97,56.666666666666664,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1560.04,18.55,9.74,1.86,1.61,4.21,12.69,9.17,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.10%,1.05%,1.09%,1.49,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-4.25%,-10.46%,29.41%,40.06%,147.73%,163.94%,1.98,2.05,3.90%,3.92%,-6.24%,4.51%,31.55%,-15.13%,29.74%,-15.13%,165.45%,46.62,-1.38%,0.54%,2.3,236.3,0.7,44.41,-0.85%,165462,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.41,0.00%,59.0,96,1.76,44.41,47.07,42.69,33.85,16.73,52.33,30.0,5.83,61.666666666666664,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,230424.38,41.16,31.5,1.85,8.21,5.68,90.29,36.37,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.16,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,1.02%,6.71%,-3.25%,29.25%,43.28%,43.73%,0.71,8.45,2.41%,2.36%,1.24%,3.12%,13.87%,-4.28%,12.38%,-4.93%,50.31%,54.54,-0.11%,-0.45%,1.9,2413.11,0.75,317.49,-0.56%,1800847,10/21/2021 8:30:00 AM,348.08,12/10/1969,317.49,0.00%,72.0,77,1.1,317.49,314.25,308.14,279.31,211.22,333.96,16.0,9.63,55.0,True
1985,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4861.77,25.73,18.71,1.72,2.9,4.18,16.89,23.34,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.63%,1.12%,2.14,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-0.98%,-1.12%,14.80%,39.51%,57.17%,52.47%,1.06,4.33,4.00%,3.81%,-0.87%,7.65%,24.32%,-5.82%,26.41%,-5.82%,62.92%,52.97,-1.84%,1.74%,2.1,228.3,0.91,107.35,-0.13%,207904,11/3/2021 4:30:00 PM,117.67,9/12/1967,107.35,0.00%,66.0,85,1.23,107.35,108.18,100.06,86.49,65.89,113.98,19.0,9.61,56.666666666666664,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24624.04,26.43,20.82,1.71,3.2,6.35,33.32,32.52,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.11,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,3.12%,-2.15%,-1.12%,13.09%,39.26%,35.94%,1.38,3.64,1.83%,2.00%,-0.35%,1.98%,9.34%,-3.90%,11.14%,-3.90%,47.88%,51.76,-0.09%,-0.06%,2.3,695.81,0.79,171.36,-0.15%,550374,10/19/2021 8:30:00 AM,186.08,12/3/1956,171.36,0.00%,59.0,77,1.1,171.36,171.97,168.35,156.96,115.88,178.32,21.0,8.59,52.333333333333336,True
