"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1472,"CLM","Cornerstone Strategic Value Fund, Inc.","Financial","Asset Management","USA",1108.39,10.70,,,97.89,1.44,,,13.45%,,1.33,,,,,,,-7.30%,77.67,,,,12.34%,,,0.07,,,,,,,,,,,0.71%,1.06%,8.85%,20.12%,18.13%,-0.14%,,0.23,1.46%,1.61%,1.51%,1.68%,12.01%,-3.25%,10.18%,-3.25%,32.74%,55.89,-0.21%,0.49%,,1314.85,1.13,14.27,0.28%,1491281,,,6/23/1987,14.27,0.00%
1473,"CLMT","Calumet Specialty Products Partners, L.P.","Energy","Oil & Gas E&P","USA",1106.31,,54.68,,0.39,,102.44,,,,-3.19,-241.20%,113.80%,-7.00%,10.00%,-10.40%,191.60%,54.00%,78.92,61.80,21.99%,0.00%,20.10%,4.42%,1.07%,2.73,-13.60%,92.60%,-6.20%,0.70,0.30,,,4.70%,-3.10%,-8.80%,13.11%,-6.33%,54.15%,105.24%,351.40%,9.77%,2.49,1.13,9.48%,7.87%,6.72%,7.27%,68.97%,-16.87%,42.06%,-16.87%,387.88%,55.73,-0.34%,-0.55%,2.80,242.33,0.78,14.49,-0.89%,188886,11/5/2021 8:30:00 AM,20.25,1/26/2006,14.47,-0.14%
1474,"CLNE","Clean Energy Fuels Corp.","Energy","Oil & Gas Refining & Marketing","USA",1410.14,,364.12,,5.91,1.85,5.42,81.51,,,-0.45,-149.60%,0.00%,49.30%,15.00%,-5.40%,-54.50%,21.40%,223.01,176.90,20.77%,0.00%,43.60%,7.57%,8.70%,4.28,-11.40%,-14.80%,-1.90%,4.20,3.90,0.04,0.05,15.50%,-38.30%,-39.10%,-1.12%,-8.57%,-26.22%,-32.42%,-44.23%,0.98%,1.88,0.38,6.06%,5.59%,-4.08%,-17.16%,-29.68%,-36.12%,5.81%,-68.72%,5.81%,41.91,0.00%,1.98%,2.70,3598.77,1.20,6.19,1.98%,4324500,11/4/2021 4:30:00 PM,14.00,5/25/2007,6.20,0.16%
1475,"CLNN","Clene Inc.","Healthcare","Biotechnology","USA",244.55,,,,407.58,44.33,4.04,,,,-0.24,-415.20%,28.40%,,,,169.70%,0.00%,62.07,20.67,2.90%,4.71%,9.00%,19.99%,11.05%,9.95,,,-783.70%,13.50,13.50,3.39,3.42,-48.10%,,,-1.24%,-17.39%,-43.08%,-63.02%,-43.56%,-2.68%,-0.10,0.43,9.18%,8.99%,-11.64%,-19.06%,-51.52%,-34.80%,5.56%,-77.61%,5.56%,39.27,-1.48%,-0.25%,2.00,229.63,0.19,3.99,-1.72%,44047,11/9/2021 8:30:00 AM,20.40,8/27/2018,3.99,0.00%
1476,"CLOU","Global X Cloud Computing ETF Global X Cloud Computing ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.02%,-10.72%,-16.29%,-14.29%,-9.65%,-7.99%,,0.82,3.40%,2.80%,-7.72%,-13.95%,-12.61%,-23.30%,0.12%,-23.30%,2.87%,28.59,0.70%,-0.82%,,764.37,1.55,24.40,-0.12%,1182729,,,4/16/2019,24.40,0.00%
1477,"CLOV","Clover Health Investments, Corp.","Healthcare","Healthcare Plans","USA",1635.00,,,,1.57,3.38,3.59,,,,-1.03,,36.70%,,18.00%,,-276.00%,139.30%,414.57,316.53,0.20%,178.17%,32.20%,-16.90%,8.20%,1.72,-41.60%,-77.20%,,2.40,2.40,0.05,0.00,,,-38.90%,-12.76%,-27.17%,-54.73%,-63.86%,-79.09%,-9.95%,,0.31,8.58%,7.04%,-17.50%,-38.61%,-58.53%,-59.00%,-6.23%,-88.39%,-6.23%,29.44,-6.94%,0.56%,3.50,15082.91,1.19,3.35,-6.42%,17951654,11/8/2021 4:30:00 PM,8.20,6/12/2020,3.50,4.48%
1478,"CLPR","Clipper Realty Inc.","Real Estate","REIT - Diversified","USA",156.98,,,,1.27,5.15,2.66,,3.92%,,-0.42,-174.20%,70.60%,-32.40%,,7.70%,-24.10%,2.00%,16.06,13.60,15.31%,0.00%,44.60%,-9.62%,0.87%,1.79,-0.60%,-19.80%,2.50%,,,36.51,36.51,51.20%,20.20%,-5.50%,-3.29%,5.44%,16.19%,22.50%,34.02%,-2.52%,1.02,0.39,3.92%,3.50%,2.04%,4.78%,15.13%,-6.92%,19.04%,-6.92%,40.64%,53.79,-3.20%,0.50%,2.00,66.32,0.48,9.69,-2.71%,31559,11/9/2021 4:30:00 PM,13.50,2/10/2017,9.69,0.00%
1479,"CLPS","CLPS Incorporation","Technology","Information Technology Services","Hong Kong",42.02,4.90,,,0.33,0.64,1.45,,,0.00%,0.40,94.00%,,23.10%,,34.10%,178.00%,98.50%,18.41,8.49,61.19%,0.00%,1.60%,3.35%,2.22%,0.90,11.60%,18.90%,11.10%,3.00,3.00,0.00,0.13,31.90%,6.60%,5.40%,-2.94%,-17.84%,-28.78%,-52.52%,-40.18%,1.02%,2.99,0.15,5.60%,6.97%,-6.41%,-23.42%,-43.76%,-48.70%,5.88%,-89.99%,5.88%,35.13,0.00%,0.00%,,209.02,0.09,1.98,0.00%,18923,10/15/2021 8:30:00 AM,,5/24/2018,,
1480,"CLPT","ClearPoint Neuro, Inc.","Healthcare","Medical Devices","USA",255.84,,,,16.30,5.38,4.43,,,,-0.58,-1.60%,6.30%,37.50%,30.00%,22.80%,-87.20%,31.40%,22.52,18.86,1.90%,-4.09%,26.30%,2.66%,4.14%,3.03,-19.40%,-34.20%,-26.20%,14.20,13.30,0.40,0.00,65.30%,-74.30%,-75.30%,-8.34%,-17.58%,-38.84%,-43.10%,-33.81%,-5.97%,0.95,0.79,6.82%,6.55%,-8.46%,-24.15%,-40.19%,-48.65%,0.96%,-66.28%,0.96%,33.29,0.67%,-0.85%,2.00,257.15,0.86,10.55,-0.19%,220268,11/9/2021 4:30:00 PM,32.00,5/21/2012,10.55,0.00%
1481,"CLR","Continental Resources, Inc.","Energy","Oil & Gas E&P","USA",18287.23,22.13,8.16,4.43,3.95,2.64,26.37,5.95,0.88%,0.00%,2.27,-179.30%,36.70%,-11.50%,5.00%,-0.70%,559.90%,93.70%,360.56,61.72,4.40%,4.84%,13.50%,-0.90%,16.73%,6.10,5.50%,12.80%,-3.00%,1.40,1.30,0.69,0.69,92.20%,28.80%,17.80%,12.51%,7.63%,-2.20%,30.87%,158.98%,12.13%,3.10,2.25,4.54%,4.28%,11.41%,8.56%,30.09%,-4.93%,23.17%,-9.53%,178.37%,63.53,3.89%,3.80%,2.70,1693.82,1.54,50.19,7.84%,2605033,11/3/2021 4:30:00 PM,53.23,5/15/2007,50.27,0.16%
1482,"CLRB","Cellectar Biosciences, Inc.","Healthcare","Biotechnology","USA",42.06,,,,,1.05,1.04,,,,-0.47,58.50%,-8.70%,59.50%,,,34.50%,,59.87,56.07,0.10%,221.61%,25.50%,-23.43%,0.18%,0.28,-42.90%,-60.10%,,13.10,13.10,0.00,0.00,,,,-6.79%,-6.16%,-23.64%,-44.23%,-66.37%,-1.73%,1.58,0.06,8.14%,8.67%,-6.77%,-14.89%,-40.49%,-36.65%,12.19%,-78.10%,12.19%,42.04,-6.79%,0.00%,1.60,358.78,1.10,0.65,-6.79%,393872,,5.58,6/14/2005,0.65,-1.14%
1483,"CLRO","ClearOne, Inc.","Technology","Communication Equipment","USA",32.03,,,,1.06,0.52,3.24,,,0.00%,-0.13,74.80%,,-16.90%,13.00%,-12.80%,-50.50%,-16.70%,19.45,9.00,42.50%,23.06%,16.40%,169.80%,0.17%,0.07,0.20%,0.30%,-3.50%,3.30,2.40,0.04,0.11,42.40%,-19.30%,0.50%,10.85%,2.88%,-37.28%,-46.64%,-41.63%,10.85%,1.19,0.07,5.68%,5.30%,8.29%,2.97%,-36.52%,-20.56%,14.40%,-66.59%,14.40%,59.57,11.72%,0.00%,,231.01,6.39,1.43,11.72%,1476997,11/12/2021 8:30:00 AM,,3/3/1989,1.38,-3.50%
1484,"CLS","Celestica Inc.","Technology","Electronic Components","Canada",1403.74,15.70,7.68,0.84,0.25,0.97,2.94,9.13,,0.00%,0.72,-12.00%,19.64%,2.10%,18.60%,0.40%,19.10%,-5.40%,125.40,104.12,8.80%,0.00%,84.80%,-10.26%,0.40%,1.08,2.50%,6.40%,4.90%,1.70,0.90,0.35,0.39,8.00%,2.80%,1.70%,3.08%,4.03%,23.86%,47.28%,36.17%,2.16%,2.40,0.36,3.21%,2.79%,4.73%,5.08%,24.83%,-5.56%,20.83%,-5.56%,62.20%,58.39,-2.74%,0.52%,3.00,387.71,1.12,11.37,-2.24%,435250,,9.75,6/30/1998,11.37,0.01%
1485,"CLSD","Clearside Biomedical, Inc.","Healthcare","Biotechnology","USA",155.12,,,,39.77,8.63,6.16,,,,-0.46,51.40%,-160.00%,15.30%,,,-58.70%,-8.80%,59.47,52.76,7.70%,-8.46%,42.50%,2.70%,2.39%,2.62,-98.70%,-161.70%,-183.00%,2.90,2.90,0.00,0.00,,,,-6.16%,-14.24%,-47.99%,-52.99%,-28.06%,-5.82%,1.81,0.23,8.20%,8.05%,-9.94%,-32.65%,-40.49%,-54.96%,1.57%,-66.49%,17.19%,28.76,1.57%,-0.78%,2.20,482.66,0.47,2.59,0.78%,228658,11/10/2021 4:30:00 PM,10.40,6/2/2016,2.66,2.70%
1486,"CLSK","CleanSpark, Inc.","Technology","Software - Infrastructure","USA",364.62,,12.39,,7.38,0.97,19.71,,,,-0.74,69.40%,-59.64%,7.90%,,259.80%,63.40%,1288.50%,35.70,,2.50%,27.22%,28.10%,9.86%,,2.37,-8.90%,-9.30%,-9.30%,5.70,5.50,0.00,0.00,71.80%,-57.90%,-44.50%,-17.74%,-45.11%,-39.90%,-47.20%,-79.45%,-12.82%,3.78,1.15,9.10%,9.36%,-27.04%,-47.61%,-48.06%,-64.83%,-1.66%,-80.52%,-1.66%,25.93,-1.07%,-2.10%,1.50,1941.72,0.84,8.30,-3.15%,1628025,12/14/2021 4:30:00 PM,25.50,7/18/2012,8.30,0.00%
1487,"CLSN","Celsion Corporation","Healthcare","Biotechnology","USA",48.16,,,,96.32,0.76,0.88,,,,-0.29,12.90%,-3.30%,45.80%,,0.00%,73.60%,0.00%,86.56,86.06,0.10%,28.05%,15.70%,1.24%,1.32%,1.43,-28.70%,-39.70%,-80.60%,8.80,8.80,0.10,0.10,,,,-7.46%,-20.99%,-39.87%,-54.91%,-35.59%,-2.31%,1.90,0.05,9.64%,7.31%,-14.16%,-27.93%,-48.92%,-44.47%,-2.31%,-84.84%,-2.31%,32.86,-7.15%,0.37%,2.50,791.46,0.98,0.53,-6.80%,774155,11/15/2021 8:30:00 AM,3.25,3/1/1999,0.52,-1.38%
1488,"CLTL","Invesco Treasury Collateral ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01%,-0.02%,-0.04%,-0.04%,-0.04%,-0.01%,,0.02,0.01%,0.01%,-0.01%,-0.02%,-0.04%,-0.04%,0.00%,-0.07%,0.00%,42.32,-0.00%,-0.01%,,21.67,4.27,105.61,-0.01%,92580,,,1/12/2017,105.61,-0.00%
1489,"CLVR","Clever Leaves Holdings Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",77.20,,,,3.31,0.81,1.69,,,,-4.01,,15.40%,,,,149.90%,89.40%,25.76,20.14,9.20%,-2.12%,26.40%,18.16%,5.79%,5.21,-37.10%,-66.00%,-23.90%,2.10,1.70,0.15,0.30,62.30%,,,-14.29%,-40.39%,-61.98%,-70.70%,-71.84%,-10.97%,,0.35,10.49%,9.61%,-23.15%,-43.44%,-67.27%,-61.24%,-5.15%,-85.82%,-5.15%,23.83,-7.38%,1.71%,2.00,223.89,1.72,2.76,-5.80%,384176,11/10/2021 4:30:00 PM,8.00,12/18/2020,2.84,2.90%
1490,"CLVRW","Clever Leaves Holdings Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",,,,,,,,,,,,,,,,,,89.40%,,11.72,,,,,,,,,,,,,,,,,-21.90%,-44.44%,-66.02%,-80.45%,-82.50%,-23.93%,,0.09,19.89%,18.88%,-28.84%,-49.99%,-77.64%,-67.59%,0.66%,-95.76%,0.66%,20.07,-13.58%,1.25%,,73.77,1.48,0.35,-12.50%,108873,,,12/18/2020,,
1491,"CLVS","Clovis Oncology, Inc.","Healthcare","Biotechnology","USA",370.40,,,,2.37,,,,,,-2.83,41.10%,39.60%,14.90%,,,37.60%,-2.30%,121.22,,0.40%,-6.81%,48.60%,10.52%,,7.68,-53.50%,147.30%,-75.30%,2.00,1.90,,,74.40%,,,-4.91%,-12.01%,-38.41%,-50.00%,-45.58%,0.00%,1.61,0.26,10.31%,8.96%,-7.13%,-20.89%,-43.68%,-43.07%,5.04%,-75.59%,5.04%,41.95,-1.09%,2.62%,3.30,3411.87,0.89,2.71,1.50%,3045839,11/3/2021 8:30:00 AM,6.33,11/16/2011,2.71,0.00%
1492,"CLVT","Clarivate Plc","Technology","Information Technology Services","United Kingdom",15820.13,,24.65,,8.93,1.50,6.38,48.57,,,-0.13,5.50%,31.27%,,17.95%,,100.30%,55.50%,640.84,529.60,0.70%,-4.53%,83.40%,5.88%,5.82%,8.26,-0.50%,-0.80%,-1.60%,1.60,1.60,0.35,0.54,67.40%,7.00%,-4.50%,-2.63%,-7.53%,4.84%,-12.79%,-25.49%,-2.34%,,1.07,4.93%,3.79%,-4.30%,-2.94%,-7.97%,-10.38%,4.74%,-33.98%,13.12%,44.66,-0.99%,0.17%,1.40,3732.79,0.96,22.97,-0.82%,3589049,10/28/2021 8:30:00 AM,30.25,10/29/2018,22.97,0.00%
1493,"CLW","Clearwater Paper Corporation","Basic Materials","Paper & Paper Products","USA",640.50,,11.63,,0.37,1.28,23.04,6.87,,,-1.34,-85.70%,237.83%,7.10%,5.00%,1.30%,-91.20%,-1.50%,16.69,16.52,0.30%,0.00%,91.30%,2.11%,2.30%,2.89,-0.80%,-2.90%,10.00%,1.90,0.80,1.38,1.38,11.40%,1.40%,-0.90%,0.51%,-13.04%,-4.37%,26.51%,-7.71%,2.56%,1.17,1.28,2.79%,3.54%,-1.91%,-5.73%,9.17%,-14.27%,7.58%,-17.90%,37.77%,45.47,-1.65%,0.18%,2.20,131.45,0.61,37.61,-1.47%,79853,11/2/2021 4:30:00 PM,46.00,12/5/2008,37.61,0.00%
1494,"CLWT","Euro Tech Holdings Company Limited","Industrials","Pollution & Treatment Controls","Hong Kong",14.66,104.44,,,0.83,1.57,2.72,,,0.00%,0.03,688.00%,,26.60%,,-6.10%,221.40%,14.80%,7.43,2.01,58.40%,0.00%,6.90%,2.28%,3.24%,1.32,1.90%,2.80%,-12.60%,1.80,1.70,0.00,0.00,28.80%,-2.60%,2.20%,-12.42%,-15.82%,-15.32%,-30.02%,35.26%,-11.63%,0.60,0.21,8.02%,6.81%,-9.15%,-14.57%,-16.49%,-27.63%,3.30%,-50.61%,51.66%,39.38,-3.42%,6.96%,,49.21,0.53,2.82,3.30%,26291,12/1/2021 8:30:00 AM,,3/14/1997,2.85,1.06%
1495,"CLX","The Clorox Company","Consumer Defensive","Household & Personal Products","USA",21680.11,51.66,26.77,34.44,3.00,59.71,103.24,361.34,2.60%,128.20%,3.46,-24.20%,22.97%,2.50%,1.50%,5.00%,-64.50%,-5.70%,122.98,121.88,0.10%,-0.20%,80.30%,-1.14%,5.02%,5.10,6.70%,64.60%,22.40%,0.70,0.40,5.12,7.80,40.80%,7.70%,6.00%,3.61%,8.04%,8.17%,-1.29%,-9.11%,2.40%,0.18,3.35,1.66%,1.96%,3.39%,5.82%,2.40%,-1.21%,12.04%,-22.75%,14.28%,64.42,0.32%,0.30%,3.10,1200.82,1.12,178.54,0.63%,1341121,11/1/2021 4:30:00 PM,162.97,8/1/1968,179.71,0.66%
1496,"CLXT","Calyxt, Inc.","Consumer Defensive","Packaged Foods","USA",83.56,,,,2.20,5.24,6.01,,,,-0.96,-9.60%,0.00%,-42.00%,,79.70%,31.30%,50.00%,37.28,14.14,0.60%,15.16%,20.20%,-10.03%,2.96%,1.35,-70.00%,-141.90%,-77.30%,3.40,3.00,1.11,1.14,-19.60%,-89.70%,-93.60%,4.76%,-11.65%,-28.80%,-54.26%,-52.28%,3.29%,1.73,0.19,9.63%,8.24%,-1.50%,-22.30%,-43.47%,-46.08%,7.84%,-82.30%,7.84%,42.89,-0.90%,-0.89%,2.00,310.49,0.18,2.20,-1.79%,57236,11/4/2021 4:30:00 PM,6.83,7/20/2017,2.18,-0.91%
1497,"CM","Canadian Imperial Bank of Commerce","Financial","Banks - Diversified","Canada",54247.39,11.12,8.01,0.79,4.69,1.69,0.28,,3.89%,53.30%,10.94,69.40%,4.26%,5.40%,14.10%,4.00%,39.40%,-1.70%,450.49,448.86,0.03%,0.00%,70.80%,9.82%,0.75%,6.93,0.80%,15.80%,19.10%,,,0.13,0.13,,76.70%,42.50%,5.11%,8.31%,5.08%,6.73%,38.02%,4.34%,1.15,1.93,1.38%,1.22%,6.45%,4.74%,7.28%,-1.23%,18.11%,-1.23%,43.67%,70.03,2.01%,0.45%,3.30,485.19,1.16,121.62,2.47%,562840,12/2/2021 8:30:00 AM,98.97,11/13/1997,121.62,0.00%
1498,"CMA","Comerica Incorporated","Financial","Banks - Regional","USA",12657.56,11.83,16.63,,6.61,1.73,0.53,,2.82%,33.00%,8.15,-58.40%,-29.73%,2.90%,-10.70%,3.20%,27.50%,1.00%,133.00,130.40,0.40%,-5.62%,82.40%,0.25%,1.82%,2.12,1.30%,14.90%,11.90%,,,0.38,0.38,,,58.90%,10.88%,12.77%,14.66%,39.34%,54.78%,10.91%,1.51,2.75,2.51%,2.46%,12.21%,11.43%,24.83%,2.21%,20.63%,2.21%,72.70%,72.40,2.11%,2.34%,2.90,1116.87,1.35,96.49,4.49%,1512767,1/19/2022 8:30:00 AM,94.63,3/17/1980,96.60,0.11%
1499,"CMAX","CareMax, Inc.","Healthcare","Health Information Services","USA",584.45,,406.47,,3.29,1.13,7.26,,,,-1.29,,87.50%,,,,-216.30%,74.10%,82.55,67.37,23.61%,0.01%,66.80%,4.05%,2.82%,7.97,-7.60%,-10.10%,,5.70,5.70,0.22,0.24,8.80%,,-17.00%,-7.37%,6.97%,-21.57%,-50.96%,-57.92%,-10.03%,,0.54,8.28%,7.62%,-3.30%,-10.12%,-33.24%,-28.69%,16.82%,-62.49%,16.82%,44.12,-6.37%,-0.81%,3.00,238.65,0.63,6.91,-7.12%,151393,11/15/2021 8:30:00 AM,13.50,9/21/2020,6.91,0.00%
1500,"CMBM","Cambium Networks Corporation","Technology","Communication Equipment","USA",650.95,15.19,19.44,0.75,1.92,6.00,11.11,18.98,,0.00%,1.60,177.90%,1.05%,,20.15%,,-24.10%,4.00%,26.54,11.55,3.40%,-8.47%,86.70%,1.34%,4.75%,2.43,21.80%,52.30%,20.00%,2.40,2.00,0.28,0.28,49.60%,13.20%,13.70%,-5.85%,-7.93%,-34.06%,-49.05%,-8.76%,-5.27%,,1.41,5.99%,6.04%,-1.58%,-9.74%,-39.95%,-25.23%,13.25%,-63.43%,13.25%,41.86,1.42%,-0.66%,1.80,225.51,0.46,24.28,0.75%,104518,11/4/2021 4:30:00 PM,50.00,6/26/2019,24.28,0.00%
1501,"CMBS","iShares CMBS ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.09%,-1.39%,-2.58%,-4.17%,-4.78%,-1.19%,,0.25,0.41%,0.41%,-1.29%,-1.75%,-3.06%,-2.93%,-0.25%,-6.24%,-0.25%,26.78,-0.27%,-0.08%,,110.82,4.42,52.40,-0.34%,490120,,,2/16/2012,52.38,-0.04%
1502,"CMC","Commercial Metals Company","Basic Materials","Steel","USA",4298.01,10.56,10.68,,0.64,1.88,8.64,,1.35%,14.00%,3.38,46.30%,-15.57%,44.80%,-9.59%,13.40%,121.10%,44.10%,120.63,120.56,0.60%,-9.61%,88.60%,-1.53%,2.05%,2.59,9.70%,19.70%,13.80%,2.80,1.80,0.44,0.47,17.00%,8.70%,6.10%,-0.75%,9.95%,10.40%,14.47%,53.79%,-1.68%,1.24,1.27,3.57%,3.49%,2.69%,5.60%,11.45%,-7.85%,16.64%,-7.85%,83.54%,54.97,-4.95%,0.67%,3.00,956.11,1.40,35.68,-4.32%,1342151,1/10/2022 8:30:00 AM,37.00,7/6/1962,35.68,0.00%
1503,"CMCL","Caledonia Mining Corporation Plc","Basic Materials","Gold","USA",147.50,8.06,3.50,,1.32,0.94,11.17,3.87,4.46%,31.80%,1.45,-54.60%,34.30%,31.10%,,15.30%,54.10%,32.00%,12.17,10.89,0.10%,0.00%,32.90%,-4.10%,0.70%,2.25,9.20%,11.80%,18.00%,3.50,2.20,0.00,0.00,49.00%,32.90%,15.40%,0.87%,-2.83%,-9.54%,-5.36%,-36.84%,0.00%,0.78,0.43,2.40%,3.48%,2.09%,-5.22%,-9.60%,-18.86%,9.48%,-37.24%,9.48%,48.91,-0.93%,-1.26%,,33.67,1.18,11.66,-2.18%,39594,11/11/2021 8:30:00 AM,19.00,9/24/1984,11.52,-1.20%
1504,"CMCM","Cheetah Mobile Inc.","Technology","Software - Application","China",178.94,,,,1.31,0.33,0.62,,,0.00%,0.00,213.70%,,18.20%,-5.39%,-16.30%,0.00%,-46.30%,143.04,40.00,11.46%,0.00%,8.40%,-10.82%,1.39%,3.88,0.00%,0.00%,-16.80%,2.00,2.00,0.00,0.00,67.30%,100.00%,-0.10%,4.65%,-0.74%,-16.67%,-34.78%,-28.19%,-1.46%,1.30,0.08,8.08%,6.08%,7.27%,-6.61%,-28.98%,-26.23%,19.38%,-73.00%,19.38%,53.02,-2.17%,2.99%,5.00,143.41,0.28,1.35,0.75%,40026,11/24/2021 8:30:00 AM,1.52,5/8/2014,1.35,0.00%
1505,"CMCO","Columbus McKinnon Corporation","Industrials","Farm & Heavy Construction Machinery","USA",1403.54,54.27,13.74,2.71,1.78,1.91,13.33,29.49,0.48%,25.60%,0.91,-84.90%,30.18%,-17.10%,20.00%,1.70%,407.70%,41.70%,28.42,27.66,1.90%,-11.62%,,-0.29%,1.05%,2.55,1.80%,3.90%,5.30%,1.70,1.10,0.53,0.62,35.20%,5.60%,3.10%,7.28%,5.54%,-0.78%,5.61%,15.74%,6.98%,1.15,1.53,2.80%,3.05%,8.39%,3.67%,2.43%,-8.69%,18.54%,-13.27%,28.06%,66.30,1.75%,0.16%,1.60,113.45,1.19,49.49,1.92%,134809,10/28/2021 8:30:00 AM,64.44,2/23/1996,49.49,0.00%
1506,"CMCSA","Comcast Corporation","Communication Services","Entertainment","USA",231968.68,16.26,13.63,0.90,2.04,2.42,19.65,17.74,1.98%,31.10%,3.11,-19.60%,16.25%,7.00%,18.10%,6.80%,98.30%,18.70%,4588.00,4524.53,0.10%,0.00%,85.70%,-0.13%,1.48%,3.32,5.20%,15.50%,7.10%,1.00,1.00,1.06,1.07,66.60%,17.50%,12.70%,-0.16%,1.88%,-12.00%,-12.96%,-0.30%,0.36%,0.95,1.20,2.07%,2.09%,2.31%,-1.24%,-8.77%,-7.47%,9.12%,-18.27%,9.12%,51.68,0.16%,0.42%,1.90,20220.39,0.89,50.51,0.58%,18059664,1/27/2022 8:30:00 AM,63.54,3/17/1980,50.52,0.02%
1507,"CMCT","CIM Commercial Trust Corporation","Real Estate","REIT - Office","USA",191.04,,,,2.29,2.46,13.08,9.14,3.75%,,-1.57,-111.50%,,-69.80%,,-22.50%,78.90%,39.90%,23.35,13.69,0.10%,,21.60%,-13.03%,0.13%,0.43,-3.60%,-54.70%,-1.10%,,,2.93,2.93,41.20%,7.90%,-29.30%,6.80%,12.18%,-11.10%,-7.40%,-41.83%,8.98%,0.60,0.27,5.06%,3.54%,9.70%,6.20%,-10.55%,-9.18%,18.67%,-53.66%,23.23%,65.69,-0.74%,-0.37%,,42.65,0.27,8.01,-1.11%,11396,11/9/2021 4:30:00 PM,13.00,12/17/1993,8.02,0.12%
1508,"CMDY","iShares Bloomberg Roll Select Broad Commodity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72%,-10.34%,-15.49%,-7.14%,8.00%,2.00%,,0.86,1.05%,1.16%,0.26%,-8.90%,-8.04%,-17.38%,6.50%,-17.64%,10.41%,40.32,-0.06%,0.43%,,46.10,0.68,50.47,0.37%,31213,,,4/5/2018,50.37,-0.20%
1509,"CME","CME Group Inc.","Financial","Financial Data & Stock Exchanges","USA",81190.15,33.26,30.78,6.47,17.49,2.96,51.72,1407.11,1.59%,52.20%,6.79,-0.60%,9.63%,9.70%,5.14%,8.00%,124.80%,2.70%,358.36,357.81,0.20%,-4.95%,87.80%,-0.25%,1.13%,3.30,1.50%,9.10%,6.80%,1.00,1.00,0.10,0.13,,54.50%,52.50%,-1.29%,-0.99%,13.28%,9.23%,15.17%,-1.20%,0.46,3.75,1.47%,1.40%,-0.01%,1.56%,8.28%,-2.43%,6.23%,-2.43%,28.82%,52.22,-0.83%,0.52%,2.60,1225.58,0.77,225.71,-0.32%,943328,10/27/2021 8:30:00 AM,232.38,12/6/2002,225.71,0.00%
1510,"CMF","iShares California Muni Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45%,-0.35%,0.10%,-1.23%,-1.34%,-0.50%,,0.10,0.13%,0.12%,-0.42%,-0.28%,-0.65%,-0.66%,0.40%,-1.87%,0.53%,35.86,-0.13%,-0.05%,,106.74,0.80,62.02,-0.18%,85040,,,10/5/2007,62.02,0.00%
1511,"CMG","Chipotle Mexican Grill, Inc.","Consumer Cyclical","Restaurants","USA",45581.68,65.08,48.90,1.46,6.34,19.75,44.57,89.10,,0.00%,24.91,1.20%,31.71%,-3.70%,44.64%,5.90%,154.60%,21.90%,28.15,28.00,0.60%,-17.10%,91.90%,-0.96%,1.64%,2.07,11.30%,33.00%,17.40%,1.80,1.80,0.00,0.00,28.30%,10.60%,9.90%,-7.23%,-5.30%,-12.22%,1.80%,18.48%,-7.28%,1.26,46.32,3.37%,2.46%,-5.23%,-6.47%,-2.49%,-14.51%,3.38%,-17.24%,29.03%,36.46,1.63%,0.03%,2.10,221.81,1.18,1620.97,1.66%,261242,10/21/2021 4:30:00 PM,2007.07,1/26/2006,1623.00,0.13%
