no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1139,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,714.39,12.48,11.65,1.25,1.14,3.01,3.3,7.11,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.56,7.10%,8.79%,44.90%,1.23%,2.07%,3.15,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,6.40%,3.02%,33.85%,63.78%,142.52%,141.98%,1.82,1.55,4.58%,4.82%,4.08%,15.97%,49.00%,-3.42%,42.35%,-3.42%,167.27%,60.39,-3.39%,0.12%,2.0,89.29,1.58,32.74,-3.28%,141038,11/3/2021 4:30:00 PM,51.5,11/19/1997,32.74,0.00%,69.0,97,1.98,32.74,31.56,28.35,22.06,12.25,34.07,19.0,57.3,61.666666666666664,True
1159,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,786.85,3.26,7.18,0.13,0.19,2.78,3934.26,7.84,,0.00%,24.69,552.90%,-57.09%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,1.50%,-34.58%,83.80%,2.60%,3.87%,2.16,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,-0.19%,11.03%,57.58%,89.60%,216.16%,175.53%,1.74,3.98,4.38%,4.61%,6.30%,28.57%,55.84%,-5.43%,75.80%,-5.43%,235.78%,65.35,-3.47%,0.00%,2.3,166.65,1.19,80.62,-3.47%,199048,11/2/2021 4:30:00 PM,96.33,12/14/2004,81.42,0.99%,59.0,99,2.58,80.62,76.22,63.32,51.92,24.01,85.8,15.0,19.49,57.666666666666664,True
1201,CALX,"Calix, Inc.",Technology,Software - Application,USA,4445.47,18.69,70.19,0.93,6.61,7.95,23.56,68.29,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-34.27%,81.10%,1.94%,2.65%,2.59,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,1.67%,-8.85%,45.25%,47.07%,170.00%,125.00%,1.46,3.36,4.68%,4.62%,-3.90%,3.85%,35.17%,-12.58%,36.10%,-12.58%,179.33%,48.46,-0.98%,-0.84%,2.2,562.87,0.76,66.96,-1.80%,427732,10/25/2021 4:30:00 PM,61.88,3/24/2010,68.16,1.79%,63.0,96,1.8,66.96,69.28,64.81,49.66,25.1,76.6,30.0,-7.59,63.0,True
1216,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,47092.59,22.02,23.04,1.37,2.35,6.91,17.63,60.76,0.87%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.70%,1.5,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,-1.65%,0.79%,-0.09%,18.05%,47.82%,45.63%,,1.31,2.23%,2.40%,-1.60%,1.39%,11.26%,-5.24%,10.01%,-6.72%,60.57%,48.29,-1.59%,0.56%,2.1,4023.63,1.07,54.93,-1.04%,4287714,10/28/2021 8:30:00 AM,59.25,3/19/2020,54.93,0.00%,66.0,82,1.17,54.93,55.76,54.23,49.46,34.21,58.89,17.0,7.86,55.0,True
1241,CBNK,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,368.41,9.3,10.64,,3.13,1.91,1.14,,0.76%,3.50%,2.82,54.70%,-11.51%,26.90%,,20.50%,28.40%,32.90%,13.79,8.29,1.50%,-30.82%,34.40%,4.21%,0.73%,2.65,1.90%,22.80%,43.10%,,,0.06,0.06,,91.20%,33.50%,-3.03%,-4.75%,20.04%,23.77%,105.32%,88.37%,,0.73,2.71%,2.53%,-3.32%,0.54%,16.14%,-6.82%,11.38%,-6.82%,111.61%,43.97,-1.83%,-0.60%,1.7,22.92,1.87,26.24,-2.42%,42928,,30.25,9/26/2018,,,78.0,95,1.64,26.24,27.06,26.13,22.64,12.4,28.16,20.0,15.28,64.33333333333333,True
1251,CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,USA,1960.18,25.04,19.65,1.67,1.83,2.71,725.99,14.26,,0.00%,1.49,11.30%,7.78%,16.30%,15.00%,5.10%,12.30%,18.60%,52.42,49.49,0.80%,-14.85%,99.10%,1.77%,0.62%,1.89,5.00%,11.20%,8.20%,1.2,1.2,0.26,0.26,15.10%,7.70%,7.50%,1.53%,-5.12%,15.56%,13.21%,45.11%,40.10%,0.72,0.9,2.18%,2.36%,-1.39%,1.14%,10.00%,-8.22%,15.87%,-8.22%,47.64%,50.02,1.69%,-0.76%,1.3,163.82,1.38,37.28,0.92%,225842,10/28/2021 8:30:00 AM,44.5,4/27/1995,37.28,0.00%,91.0,80,1.13,37.28,37.7,36.95,33.92,25.25,40.62,17.0,19.37,62.666666666666664,True
1275,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2709.41,6.41,5.19,0.71,0.68,1.69,5.51,28.85,0.75%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.87%,6.32%,6.22,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-0.71%,13.04%,22.61%,25.88%,86.20%,83.10%,1.93,3.06,4.20%,3.77%,6.15%,15.67%,18.46%,-6.86%,33.18%,-6.86%,96.37%,62.47,-5.97%,0.35%,1.7,303.41,1.67,80.16,-5.64%,506509,10/27/2021 4:30:00 PM,100.25,6/18/2014,80.22,0.07%,78.0,93,1.47,80.16,75.91,69.66,67.78,40.82,86.07,16.0,25.06,62.333333333333336,True
1292,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,52909.76,74.22,51.69,4.08,17.78,19.12,52.19,56.31,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.86,0.60%,-19.05%,88.30%,0.23%,0.97%,2.19,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,3.90%,3.89%,11.64%,42.23%,55.36%,34.96%,1.08,5.68,2.07%,3.05%,0.89%,7.40%,24.16%,-3.14%,26.25%,-3.14%,57.83%,54.94,0.07%,-0.08%,2.3,1205.41,1.22,184.13,-0.01%,1473041,10/25/2021 4:30:00 PM,175.42,6/10/1987,184.94,0.44%,59.0,83,1.19,184.13,182.65,172.07,148.49,118.11,190.09,19.0,-4.73,53.666666666666664,True
1298,CDW,CDW Corporation,Technology,Information Technology Services,USA,26288.92,26.95,22.51,2.06,1.3,31.43,107.26,29.28,1.04%,22.20%,7.12,9.20%,9.09%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.52%,1.27%,2.28,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,-1.35%,1.82%,-0.89%,12.18%,46.71%,45.50%,1.09,5.04,1.83%,2.53%,-1.20%,1.92%,6.51%,-4.38%,11.33%,-5.92%,52.84%,49.01,-1.06%,-0.54%,2.1,742.39,1.22,191.75,-1.60%,903348,11/3/2021 8:30:00 AM,207.38,6/27/2013,191.75,0.00%,66.0,80,1.14,191.75,194.12,188.25,180.19,125.46,203.82,17.0,8.15,54.333333333333336,True
1425,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11593.85,25.16,23.61,3.23,3.4,3.94,8.21,30.07,,0.00%,2.95,44.10%,7.50%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.65,0.80%,-10.20%,93.30%,-2.59%,2.22%,2.81,10.60%,17.20%,12.00%,3.6,3.2,0.25,0.26,48.20%,13.20%,13.50%,21.15%,21.79%,39.95%,28.61%,55.03%,40.25%,0.79,2.28,3.68%,2.62%,18.79%,28.16%,32.97%,0.61%,45.30%,0.61%,62.44%,82.91,1.31%,-0.26%,1.9,1211.16,2.02,74.12,1.05%,2444758,12/9/2021 8:30:00 AM,79.4,2/7/1997,74.12,0.00%,72.0,85,1.21,74.12,63.03,58.27,55.85,47.46,74.68,14.0,7.12,57.0,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,889.36,42.91,40.01,,6.32,8.36,37.68,99.93,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.85%,41.50%,5.04%,2.14%,2.13,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,3.23%,-5.47%,43.04%,81.27%,148.66%,155.70%,0.97,3.41,4.72%,5.28%,-3.79%,6.67%,46.67%,-12.21%,46.62%,-12.21%,167.84%,49.65,-3.17%,0.18%,2.0,114.45,0.73,63.21,-2.99%,83623,11/4/2021 4:30:00 PM,74.0,8/6/1986,63.22,0.02%,69.0,97,1.87,63.21,65.35,59.62,43.24,23.6,72.0,20.0,17.07,62.0,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,244602.85,49.45,41.17,4.21,1.25,14.06,20.09,,0.57%,25.60%,11.27,25.00%,10.59%,16.20%,11.74%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-1.82%,69.10%,-0.51%,0.83%,1.74,8.60%,31.00%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.40%,2.60%,4.50%,8.79%,21.55%,45.14%,48.55%,47.89%,0.64,13.57,2.91%,2.35%,4.14%,11.49%,31.75%,-0.72%,27.75%,-0.72%,81.50%,64.89,1.23%,-1.50%,2.2,2109.54,1.6,557.22,-0.29%,3381947,12/9/2021 4:30:00 PM,542.22,11/27/1985,556.2,-0.18%,63.0,82,1.16,557.22,537.05,501.97,424.08,307.0,561.27,14.0,-2.69,53.0,True
1638,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,9639.08,23.33,10.38,0.42,1.91,3.65,41.19,12.31,,0.00%,2.68,72.10%,12.80%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.70%,-1.88%,3.26%,2.88,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,-1.88%,-2.66%,18.17%,13.97%,63.84%,48.79%,2.53,2.96,4.30%,4.24%,-1.40%,7.21%,13.50%,-9.78%,30.79%,-9.78%,64.66%,50.63,-4.04%,-0.70%,2.2,1665.85,0.94,62.49,-4.71%,1560838,11/3/2021 8:30:00 AM,79.47,12/15/2011,62.3,-0.30%,63.0,87,1.27,62.49,63.33,58.54,55.13,38.06,69.26,19.0,27.17,56.333333333333336,True
1646,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,18067.1,149.07,95.05,41.41,16.43,4.66,42.19,,1.89%,276.80%,1.18,-44.00%,35.46%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.2,0.60%,-26.32%,96.00%,-1.15%,1.37%,2.4,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,3.48%,5.64%,16.29%,30.73%,83.15%,75.89%,0.76,3.73,2.01%,2.31%,4.58%,8.44%,26.61%,0.58%,19.78%,0.58%,85.80%,65.85,1.48%,-0.29%,2.3,579.45,1.12,175.75,1.19%,647959,10/28/2021 4:30:00 PM,177.76,7/22/1993,175.75,0.00%,59.0,92,1.42,175.75,168.56,162.59,139.17,94.59,177.07,38.0,1.14,63.0,True
1712,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12497.16,37.64,18.91,2.51,2.78,4.94,42.28,39.47,0.90%,29.80%,6.38,-28.40%,38.12%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.85%,0.76%,1.51,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,0.44%,1.74%,22.91%,27.69%,54.60%,53.88%,1.07,4.57,1.42%,1.85%,1.40%,6.10%,21.47%,-1.83%,21.59%,-1.83%,67.45%,59.91,0.24%,-0.55%,1.9,260.95,0.63,240.33,-0.31%,164108,10/21/2021 4:30:00 PM,261.0,6/1/1960,240.33,0.00%,72.0,85,1.22,240.33,237.05,227.28,198.32,143.52,244.8,16.0,8.6,57.666666666666664,True
1719,CSR,Centerspace,Real Estate,Real Estate Services,USA,1521.18,,,,8.04,2.38,73.13,633.83,2.69%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.48%,1.07%,1.65,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,-1.03%,3.62%,7.38%,40.39%,46.93%,51.54%,0.94,2.87,2.16%,2.53%,2.62%,5.16%,23.90%,-4.19%,13.75%,-4.19%,60.00%,56.93,1.45%,-0.51%,1.8,90.23,0.79,107.05,0.93%,71122,11/1/2021 4:30:00 PM,112.6,10/17/1997,107.05,0.00%,75.0,84,1.2,107.05,104.54,102.0,86.59,66.91,111.73,16.0,5.18,58.333333333333336,True
1725,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,946.3,36.71,15.56,2.45,2.56,5.11,860.27,16.54,0.80%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.98,9.60%,-3.89%,76.90%,-6.58%,4.69%,4.77,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,3.03%,12.39%,24.33%,46.98%,89.03%,79.31%,0.87,1.73,3.69%,3.06%,5.70%,14.22%,36.74%,-3.72%,29.46%,-3.72%,95.14%,64.75,0.38%,-0.50%,1.5,147.35,1.37,56.16,-0.12%,202207,10/27/2021 4:30:00 PM,63.75,8/9/1996,56.16,0.00%,84.0,93,1.49,56.16,53.42,49.39,41.18,28.78,58.33,21.0,13.51,66.0,True
1760,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,12006.59,50.22,49.23,8.37,15.4,5.76,591.46,98.66,2.48%,123.50%,1.09,-3.80%,-0.62%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.32%,89.50%,-3.41%,1.94%,3.01,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,0.99%,0.99%,4.07%,18.61%,66.94%,63.46%,0.39,1.38,1.89%,2.55%,1.07%,3.28%,16.08%,-3.00%,15.11%,-3.00%,74.75%,54.0,1.50%,-0.33%,2.4,1293.1,1.38,54.94,1.16%,1781109,11/4/2021 4:30:00 PM,60.3,10/22/2004,54.94,0.00%,56.0,89,1.32,54.94,54.38,53.32,47.42,31.44,56.64,18.0,9.76,54.333333333333336,True
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1866.73,6.33,8.66,0.63,2.59,1.58,1.68,6.02,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-22.96%,84.10%,0.61%,2.78%,2.63,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-1.03%,-6.14%,49.54%,38.53%,240.05%,206.33%,1.59,2.38,3.23%,3.74%,-3.64%,5.12%,37.36%,-9.42%,30.09%,-9.42%,242.77%,47.97,-3.73%,0.42%,2.1,314.5,1.33,55.69,-3.33%,418440,10/27/2021 4:30:00 PM,67.5,2/21/2012,55.69,0.00%,66.0,98,2.31,55.69,57.62,53.22,40.68,17.32,61.48,21.0,21.21,61.666666666666664,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2931.11,26.29,18.59,0.88,2.28,3.89,12.05,31.48,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.30%,1.39%,2.83,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-2.73%,5.86%,26.15%,43.13%,73.98%,76.79%,1.04,11.25,3.38%,3.43%,1.66%,14.61%,29.86%,-5.22%,35.74%,-5.22%,81.54%,56.99,-4.30%,0.43%,2.3,41.87,1.34,310.17,-3.89%,55931,11/4/2021 4:30:00 PM,345.67,6/20/2003,310.17,0.00%,59.0,90,1.35,310.17,305.87,271.98,239.31,170.86,327.24,14.0,11.45,54.333333333333336,True
1910,DDOG,"Datadog, Inc.",Technology,Software - Application,USA,55381.62,,297.63,,62.93,55.67,37.75,297.75,,,-0.14,-45.00%,44.50%,,29.40%,,64.70%,74.90%,310.25,235.42,0.80%,-71.33%,78.60%,6.19%,5.02%,3.97,-2.20%,-4.80%,-1.00%,3.9,3.9,0.77,0.77,76.40%,-4.20%,-5.00%,6.58%,-9.62%,24.55%,78.10%,73.80%,74.76%,,11.56,6.96%,6.41%,-4.52%,2.10%,42.58%,-13.85%,27.78%,-13.85%,146.71%,47.81,-1.75%,0.31%,2.1,2977.4,1.14,172.03,-1.45%,3404686,11/4/2021 4:30:00 PM,210.33,9/19/2019,172.95,0.53%,66.0,89,1.31,172.03,179.13,169.04,121.02,69.73,199.68,14.0,22.26,56.333333333333336,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1505.0,17.9,9.4,1.79,1.55,4.06,12.25,8.85,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.10%,1.05%,1.00%,1.37,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-3.27%,-14.21%,26.12%,35.80%,120.46%,154.63%,1.98,1.94,2.91%,3.72%,-8.20%,1.22%,27.65%,-17.43%,25.36%,-17.43%,158.28%,42.99,-2.79%,0.09%,2.3,234.85,1.05,43.21,-2.70%,247549,11/3/2021 8:30:00 AM,47.0,9/26/2016,43.21,0.00%,59.0,97,1.86,43.21,46.72,42.85,33.93,16.73,52.33,29.0,8.77,61.666666666666664,True
1974,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,229868.67,41.06,31.42,1.84,8.19,5.67,90.07,36.28,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.83%,2.19,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,3.78%,4.59%,-1.72%,29.95%,42.35%,43.38%,0.71,8.07,1.67%,2.37%,1.36%,3.37%,14.03%,-3.97%,12.74%,-4.63%,50.80%,55.52,0.02%,0.30%,1.9,2404.07,1.13,318.51,0.32%,2725623,10/21/2021 8:30:00 AM,348.08,12/10/1969,318.51,0.00%,72.0,80,1.13,318.51,314.95,308.46,279.77,211.22,333.96,16.0,9.28,56.0,True
1989,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4685.83,24.8,18.04,1.65,2.8,4.03,16.28,22.5,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.63%,1.23%,2.34,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-2.69%,-5.50%,7.40%,34.35%,53.10%,46.95%,1.06,4.41,3.61%,3.95%,-4.24%,3.54%,19.78%,-9.11%,22.00%,-9.11%,57.23%,45.47,-3.58%,0.09%,2.1,229.59,0.92,103.6,-3.49%,211109,11/3/2021 4:30:00 PM,117.67,9/12/1967,103.6,0.00%,66.0,83,1.19,103.6,107.94,100.3,86.6,65.89,113.98,19.0,13.58,56.0,True
2066,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24642.69,26.45,20.84,1.71,3.2,6.35,33.34,32.55,1.16%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,0.89%,1.83,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,1.04%,0.35%,2.86%,13.46%,41.51%,36.04%,1.38,3.49,1.57%,1.96%,-0.13%,2.02%,9.42%,-3.68%,11.40%,-3.68%,48.21%,52.63,-0.13%,0.36%,2.3,693.37,0.77,171.75,0.23%,533004,10/19/2021 8:30:00 AM,185.38,12/3/1956,171.75,0.00%,59.0,79,1.12,171.75,171.91,168.65,157.18,115.88,178.32,21.0,7.94,53.0,True
2074,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,USA,19672.75,40.83,34.93,3.4,4.5,,42.57,40.43,0.70%,25.80%,13.16,29.70%,12.70%,29.00%,12.00%,13.20%,30.20%,3.10%,36.63,35.66,0.30%,-48.33%,94.30%,-4.41%,3.40%,2.66,30.20%,-13.70%,80.90%,1.7,1.6,,,39.30%,18.30%,11.60%,3.92%,6.00%,6.00%,20.55%,40.17%,40.13%,0.53,12.51,2.24%,2.38%,1.78%,7.68%,16.45%,-2.21%,18.53%,-2.21%,68.08%,60.73,0.74%,-0.19%,2.4,456.28,0.98,537.36,0.55%,447352,10/14/2021 8:30:00 AM,525.19,7/13/2004,540.0,0.49%,56.0,78,1.1,537.36,529.14,500.29,462.42,319.71,549.51,13.0,-2.26,49.0,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23929.85,25.88,79.77,4.31,21.61,4.0,2417.16,,1.62%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.35%,3.43,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,3.27%,8.77%,24.14%,28.38%,63.75%,57.07%,0.62,1.15,1.61%,1.88%,5.79%,11.73%,27.08%,1.13%,31.86%,1.13%,66.92%,73.42,1.64%,0.29%,2.1,1475.96,1.13,62.78,1.93%,1672099,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.78,0.00%,66.0,87,1.27,62.78,59.6,56.47,49.52,37.61,63.18,14.0,0.45,55.666666666666664,True
2101,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,636.57,14.82,10.66,0.59,0.42,6.09,4.43,7.51,,0.00%,0.68,99.80%,30.97%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.63,0.80%,-37.15%,39.70%,3.05%,6.19%,5.53,4.50%,57.80%,4.80%,1.6,1.6,5.18,5.72,55.60%,6.50%,3.30%,4.47%,2.66%,14.60%,36.18%,67.78%,72.98%,2.1,0.4,3.66%,4.15%,0.23%,1.95%,22.32%,-6.16%,12.39%,-6.16%,102.21%,53.68,-0.30%,-0.69%,2.2,443.57,1.13,10.05,-0.99%,499508,10/22/2021 8:30:00 AM,12.38,10/12/2015,10.05,0.00%,63.0,90,1.35,10.05,10.03,9.87,8.24,4.97,10.71,17.0,23.18,56.666666666666664,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1725.77,5.93,6.69,0.46,1.19,1.27,10.91,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,17.71%,15.63,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,6.08%,-1.31%,22.39%,19.89%,50.33%,50.45%,1.42,1.69,3.07%,2.36%,0.02%,5.85%,23.90%,-3.54%,18.82%,-3.54%,100.62%,55.0,-1.00%,-0.65%,2.2,325.36,0.69,58.6,-1.64%,225610,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.6,0.00%,63.0,84,1.2,58.6,58.57,55.53,47.42,29.21,60.75,18.0,15.61,55.0,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,37330.27,51.67,33.79,3.65,7.79,10.23,18.43,61.0,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.27%,2.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,5.28%,7.77%,8.47%,28.35%,57.89%,54.04%,1.43,6.8,1.80%,2.31%,3.91%,7.76%,22.52%,0.14%,23.71%,0.14%,83.51%,61.07,0.63%,0.02%,2.3,699.2,1.1,297.05,0.65%,771745,10/20/2021 4:30:00 PM,296.94,5/11/1971,297.05,0.00%,59.0,86,1.23,297.05,286.72,276.47,243.1,161.87,300.11,13.0,-0.04,52.666666666666664,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,129459.35,43.67,42.17,2.97,7.6,21.46,32.41,76.38,0.59%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-78.36%,90.70%,-0.82%,1.36%,2.51,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,5.50%,4.63%,8.92%,19.00%,46.63%,35.37%,1.01,8.4,1.93%,2.21%,4.15%,8.14%,13.86%,-0.65%,19.45%,-0.65%,55.34%,63.59,0.04%,-0.33%,2.1,1243.1,0.9,360.34,-0.29%,1116468,11/2/2021 8:30:00 AM,372.23,11/17/1995,359.5,-0.23%,66.0,80,1.14,360.34,346.65,334.19,316.8,231.97,362.7,17.0,3.3,54.333333333333336,True
2335,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6695.36,18.89,16.3,1.26,0.7,3.13,10.08,21.72,0.42%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.29%,3.06,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,-0.18%,-3.85%,7.70%,-1.00%,38.84%,36.63%,1.19,3.19,1.84%,2.24%,-1.24%,1.15%,3.96%,-8.10%,9.22%,-8.10%,43.04%,48.98,-0.20%,-0.70%,2.3,222.03,0.97,124.96,-0.90%,214814,10/28/2021 8:30:00 AM,142.8,12/28/1995,124.96,0.00%,59.0,78,1.1,124.96,126.28,123.68,120.31,87.36,135.98,18.0,14.28,51.666666666666664,True
