Company,Recommendations
MRLN,2.0
CEIX,2.0
OTRK,2.0
PDD,2.0
PCYG,2.0
CABA,2.0
CAAS,2.0
PCTI,2.0
MYFW,2.0
PDFS,2.0
PCSA,2.0
LRCX,2.0
MYPS,2.0
BWFG,2.0
BWB,2.0
NAOV,2.0
BSGM,2.0
BYRN,2.0
EPAM,2.0
CAPR,2.0
DQ,2.0
PHUN,2.0
CCNE,2.0
PGEN,2.0
CBIO,2.0
PGC,2.0
PFSI,2.0
QCOM,2.0
PFSW,2.0
SEM,2.0
CATC,2.0
VALE,2.0
AAPL,2.0
AMAT,2.0
VALE,2.0
PEGA,2.0
BSET,2.0
BRKS,2.0
BPTH,2.0
PCOM,2.0
ACRE,2.0
BKYI,2.0
BIVI,2.0
APPH,2.0
BIOC,2.0
NEXI,2.0
AZRE,2.0
PAAS,2.0
BGFV,2.0
BHTG,2.0
BGFV,2.0
NFLX,2.0
BFRA,2.0
BELFB,2.0
OYST,2.0
ZS,2.0
OTLK,2.0
BLCT,2.0
NEPH,2.0
BOXL,2.0
PING,2.0
QCOM,2.0
BOMN,2.0
RAAS,2.0
NDLS,2.0
NDRA,2.0
BMRN,2.0
PBTS,2.0
TEAM,2.0
NEON,2.0
PBLA,2.0
PAYO,2.0
ZBRA,2.0
PAVM,2.0
NEPT,2.0
CYRN,2.0
MASI,2.0
CYTH,2.0
SELF,2.0
GRTS,2.0
GRIN,2.0
GRFS,2.0
UHAL,2.0
ULH,2.0
UEPS,2.0
UNTY,2.0
UPST,2.0
JRSH,2.0
SCVL,2.0
USAU,2.0
KBNT,2.0
SCSC,2.0
SEEL,2.0
GSHD,2.0
UCBI,2.0
UBCP,2.0
TTMI,2.0
TTNP,2.0
TTWO,2.0
HAYN,2.0
JFIN,2.0
HAPP,2.0
GWGH,2.0
GVP,2.0
GTYH,2.0
GTX,2.0
GTIM,2.0
TUEM,2.0
TWIN,2.0
GTBP,2.0
TYME,2.0
SCPS,2.0
SAVA,2.0
GNUS,2.0
VCYT,2.0
GBT,2.0
KRKR,2.0
VRSN,2.0
VRTS,2.0
GALT,2.0
FWRD,2.0
RSLS,2.0
FVE,2.0
VSAT,2.0
KRNY,2.0
RPTX,2.0
ROST,2.0
FUNC,2.0
FTHM,2.0
FTDR,2.0
RUSHA,2.0
SGLB,2.0
VRME,2.0
VREX,2.0
GNPX,2.0
SANW,2.0
KERN,2.0
KFRC,2.0
VINC,2.0
VJET,2.0
VMAR,2.0
GLSI,2.0
RYTM,2.0
KINS,2.0
KMDA,2.0
GLDD,2.0
RWLK,2.0
GFED,2.0
GEVO,2.0
VRM,2.0
SIC,2.0
TTEC,2.0
SIFY,2.0
IDEX,2.0
SUNS,2.0
SUPN,2.0
ICUI,2.0
SNOA,2.0
SWTX,2.0
INVE,2.0
SNES,2.0
ICCC,2.0
SNCY,2.0
IBTX,2.0
SYNA,2.0
IBRX,2.0
IOVA,2.0
IPWR,2.0
SNPS,2.0
TBIO,2.0
IDN,2.0
INOV,2.0
IMMP,2.0
IMBI,2.0
SREV,2.0
SRNE,2.0
SPCB,2.0
SRTS,2.0
SSNT,2.0
SONN,2.0
SOHO,2.0
STAF,2.0
STLD,2.0
STMP,2.0
STRA,2.0
STRM,2.0
STRR,2.0
INSE,2.0
VTSI,2.0
TBLT,2.0
SMMT,2.0
TIL,2.0
TLC,2.0
TLIS,2.0
HOFV,2.0
TLSA,2.0
TMDX,2.0
HLG,2.0
IVAC,2.0
TNXP,2.0
SINT,2.0
SILK,2.0
TRS,2.0
HEPA,2.0
TRVN,2.0
SILC,2.0
HOMB,2.0
SMSI,2.0
TIG,2.0
SLP,2.0
SMCI,2.0
HWKN,2.0
ISBC,2.0
ISTR,2.0
ISUN,2.0
TEAM,2.0
SLS,2.0
HTHT,2.0
HTGM,2.0
HTBX,2.0
HTBK,2.0
TENX,2.0
TERN,2.0
TFFP,2.0
HROW,2.0
HOTH,2.0
PSTI,2.0
ROKU,2.0
FSBW,2.0
ELYS,2.0
ELY,2.0
EKSO,2.0
EXPI,2.0
LOAN,2.0
EFSC,2.0
EMKR,2.0
EFOI,2.0
RBCAA,2.0
ECOR,2.0
ECOL,2.0
INSP,2.0
RBB,2.0
LPSN,2.0
EDAP,2.0
ENTX,2.0
RDCM,2.0
BCRX,2.0
LIND,2.0
ETON,2.0
LIVN,2.0
STLD,2.0
ESEA,2.0
REGN,2.0
REED,2.0
ERIE,2.0
LMB,2.0
EQOS,2.0
APPS,2.0
REDU,2.0
RDI,2.0
LMPX,2.0
EOSE,2.0
LPTH,2.0
DYAI,2.0
RARE,2.0
RAPT,2.0
SPFI,2.0
DLHC,2.0
MATW,2.0
MBII,2.0
FCX,2.0
PUBM,2.0
PTON,2.0
DBVT,2.0
DARE,2.0
NIO,2.0
NVAX,2.0
MBOT,2.0
CZWI,2.0
CZNC,2.0
CYTK,2.0
BEKE,2.0
OLN,2.0
LYTS,2.0
LVOX,2.0
ROKU,2.0
DUOT,2.0
LQDA,2.0
LRCX,2.0
DSGN,2.0
QTT,2.0
QTRX,2.0
SWTX,2.0
LTRX,2.0
DRIO,2.0
LUNA,2.0
QLGN,2.0
QH,2.0
VCYT,2.0
AAPL,2.0
QCOM,2.0
NVAX,2.0
MELI,2.0
FCX,2.0
RMBL,2.0
FLUX,2.0
FLNT,2.0
XBIT,2.0
FLMN,2.0
XELA,2.0
LAKE,2.0
FLL,2.0
RLAY,2.0
RKDA,2.0
XM,2.0
FKWL,2.0
LBC,2.0
FIVN,2.0
FIVE,2.0
XBIO,2.0
LBRDA,2.0
RMTI,2.0
KVHI,2.0
FRSX,2.0
VTVT,2.0
VUZI,2.0
FRGI,2.0
VVOS,2.0
VXRT,2.0
FRBA,2.0
FPAY,2.0
VYNE,2.0
ROCK,2.0
WFRD,2.0
WIMI,2.0
KSPN,2.0
WISA,2.0
KTRA,2.0
WRAP,2.0
FSFG,2.0
XOMA,2.0
FISI,2.0
EYPT,2.0
EYES,2.0
EYEG,2.0
EXPI,2.0
ZS,2.0
EVOK,2.0
EVGN,2.0
ZYNE,2.0
LEVL,2.0
RGNX,2.0
EVFM,2.0
RFIL,2.0
CHGG,2.0
REYN,2.0
REKR,2.0
EZPW,2.0
XONE,2.0
ZBRA,2.0
LEGH,2.0
XPEL,2.0
FFNW,2.0
LBTYK,2.0
FDUS,2.0
FDMT,2.0
FCNCA,2.0
FCBC,2.0
LCNB,2.0
FBMS,2.0
FBIZ,2.0
FBIO,2.0
LCUT,2.0
YORW,2.0
RIBT,2.0
YTRA,2.0
FAT,2.0
AAPL,2.0
IMCR,2.0
BRC,2.0
SYNA,2.0
MPW,2.0
SLP,2.0
PH,2.0
ALGT,2.0
AGFY,2.0
HAYN,2.0
GHC,2.0
PDFS,2.0
FCX,2.0
AFYA,2.0
G,2.0
ABCM,2.0
CORE,2.0
AMST,2.0
IT,2.0
BRKS,2.0
TTWO,2.0
CHEF,2.0
STL,2.0
CHRS,2.0
CARR,2.0
STLD,2.0
MASI,2.0
AMRK,2.0
ESE,2.0
AMKR,2.0
FF,2.0
HOMB,2.0
AMWD,2.0
COHU,2.0
RE,2.0
VSAT,2.0
MAN,2.0
CPF,2.0
AVGO,2.0
STRA,2.0
AVGO,2.0
VVI,2.0
ANIX,2.0
SUPN,2.0
ANPC,2.0
AEMD,2.0
OSPN,2.0
SXC,2.0
ADXS,2.0
CSGS,2.0
ADTN,2.0
OMCL,2.0
TBI,2.0
OSIS,2.0
AMWD,2.0
STMP,2.0
STC,2.0
CPS,2.0
AMKR,2.0
AIT,2.0
AHH,2.0
CMCSA,2.0
CRMT,2.0
FIVE,2.0
CDW,2.0
ADSK,2.0
NSP,2.0
AAPL,2.0
ABBV,2.0
AEYE,2.0
ANIP,2.0
FDX,2.0
FMC,2.0
RTX,2.0
SEM,2.0
ALCO,2.0
BANC,2.0
AKUS,2.0
AMAT,2.0
AKTX,2.0
KBR,2.0
ALGN,2.0
ROST,2.0
MS,2.0
ETN,2.0
ISBC,2.0
ETR,2.0
LUV,2.0
SMG,2.0
AKAM,2.0
SAH,2.0
ALGT,2.0
RJF,2.0
INT,2.0
RGNX,2.0
MCHP,2.0
IIPR,2.0
REX,2.0
LAD,2.0
BNED,2.0
ROCK,2.0
EL,2.0
FDP,2.0
MCD,2.0
ALIM,2.0
AMAT,2.0
IBTX,2.0
IIIN,2.0
AKAM,2.0
CLH,2.0
HWKN,2.0
ENVA,2.0
CEIX,2.0
ICUI,2.0
SCSC,2.0
CELH,2.0
CENT,2.0
PPBI,2.0
CENTA,2.0
SCVL,2.0
ASH,2.0
REGN,2.0
ANIP,2.0
PNTG,2.0
UNP,2.0
AIH,2.0
JLL,2.0
ASTE,2.0
LIVN,2.0
LRCX,2.0
HVT,2.0
NEE,2.0
CMG,2.0
CAL,2.0
NEM,2.0
SR,2.0
AVD,2.0
ALGN,2.0
ITT,2.0
AIMC,2.0
LIN,2.0
SNV,2.0
NOC,2.0
NFLX,2.0
BYD,2.0
MCD,2.0
AGCO,2.0
ACST,2.0
ZBRA,2.0
MYE,2.0
PPC,2.0
ARLP,2.0
TUP,2.0
CBRE,2.0
LPSN,2.0
KREF,2.0
TTMI,2.0
HUM,2.0
AREC,2.0
ARDS,2.0
HWM,2.0
FDX,2.0
CYTK,2.0
ADES,2.0
AAPL,2.0
AAPL,2.0
ADIL,2.0
ABBV,2.0
AQB,2.0
PNFP,2.0
FUL,2.0
FWRD,2.0
APTO,2.0
ECOL,2.0
TTEC,2.0
AAWW,2.0
LIN,2.0
ELY,2.0
DLX,2.0
CVLT,2.0
VREX,2.0
HCA,2.0
MATX,2.0
CROX,2.0
CRUS,2.0
UNP,2.0
CUZ,2.0
ASMB,2.0
QCOM,2.0
MATW,2.0
RTX,2.0
QCOM,2.0
PM,2.0
WST,2.0
SNPS,2.0
UIS,2.0
NFLX,2.0
NEE,2.0
MLI,2.0
MS,2.0
ACMR,2.0
FRGI,2.0
MOG-A,2.0
LZB,2.0
ARTNA,2.0
UCBI,2.0
EZPW,2.0
ACOR,2.0
MCD,2.0
CR,2.0
VRTS,2.0
BCO,2.0
ABM,2.0
APPH,2.0
EVR,2.0
ADTX,2.0
PM,2.0
APM,2.0
AAWW,2.0
ADSK,2.0
INFO,2.0
OFIX,2.0
OLN,2.0
NX,2.0
VRSN,2.0
APDN,2.0
EQT,2.0
ADTN,2.0
APEN,2.0
OFG,2.0
CACI,2.0
VTOL,2.0
CMCSA,2.0
CSR,2.0
APPS,2.0
BG,2.1
CFG,2.1
FULC,2.1
MTCH,2.1
SEE,2.1
WING,2.1
C,2.1
PLMR,2.1
COIN,2.1
CEVA,2.1
LULU,2.1
UTHR,2.1
DAN,2.1
DENN,2.1
TYL,2.1
SUMO,2.1
COLL,2.1
MRK,2.1
WING,2.1
WTRG,2.1
KYMR,2.1
DKNG,2.1
DSX,2.1
DAL,2.1
AMX,2.1
ECHO,2.1
DNLI,2.1
ACHC,2.1
CRI,2.1
HUBG,2.1
LASR,2.1
CVS,2.1
CFG,2.1
CSIQ,2.1
LGND,2.1
JRVR,2.1
C,2.1
LAND,2.1
EWBC,2.1
SIX,2.1
TPX,2.1
DIOD,2.1
SNAP,2.1
SLB,2.1
CUBI,2.1
SIRI,2.1
DGX,2.1
DIOD,2.1
CRSP,2.1
BOOT,2.1
AME,2.1
SKX,2.1
ALRM,2.1
STZ,2.1
PKI,2.1
REGI,2.1
MRK,2.1
DRE,2.1
DRI,2.1
PCG,2.1
EVLO,2.1
ALLK,2.1
DGX,2.1
ENTG,2.1
EWBC,2.1
ZG,2.1
MNST,2.1
EA,2.1
WOOF,2.1
LAZR,2.1
MANH,2.1
AGLE,2.1
TWNK,2.1
ARWR,2.1
LOGI,2.1
SJI,2.1
SLB,2.1
AGNC,2.1
AGIO,2.1
MKSI,2.1
HLIT,2.1
LAZR,2.1
DGX,2.1
IIVI,2.1
WB,2.1
MNST,2.1
CSX,2.1
PCRX,2.1
HOG,2.1
TSN,2.1
PCRX,2.1
MIME,2.1
AEE,2.1
COOP,2.1
TGNA,2.1
COIN,2.1
COLL,2.1
AEO,2.1
GT,2.1
HD,2.1
TGP,2.1
MKSI,2.1
CVS,2.1
COST,2.1
CPK,2.1
CZR,2.1
COLL,2.1
SLQT,2.1
KO,2.1
FULC,2.1
MRK,2.1
ACN,2.1
CEVA,2.1
MGA,2.1
MAT,2.1
DIN,2.1
DIOD,2.1
DAN,2.1
CZR,2.1
CFG,2.1
MRTX,2.1
LLY,2.1
CHK,2.1
ACC,2.1
IIVI,2.1
DBX,2.1
FL,2.1
KO,2.1
ACHC,2.1
EGHT,2.1
C,2.1
NXPI,2.1
IPGP,2.1
MDGL,2.1
MOMO,2.1
COOP,2.1
LOGI,2.1
ORLY,2.1
EFC,2.1
COST,2.1
GMS,2.1
ASGN,2.1
DLR,2.1
HD,2.1
AEM,2.1
TDG,2.1
AMX,2.1
OKTA,2.1
ACN,2.1
GE,2.1
AEM,2.1
IMGN,2.1
CSX,2.1
MTDR,2.1
DAL,2.1
ALRM,2.1
HOG,2.1
BEAM,2.1
ECHO,2.1
NTLA,2.1
DKNG,2.1
OKTA,2.1
CSX,2.1
BDX,2.1
MANH,2.1
HIG,2.1
SIRI,2.1
ARWR,2.1
NXPI,2.1
LGND,2.1
KGC,2.1
BSY,2.1
FLT,2.1
EA,2.1
LVS,2.1
IIVI,2.1
EOG,2.1
EOG,2.1
GE,2.1
SHLS,2.1
INFI,2.1
SGMO,2.1
MAT,2.1
KO,2.1
EXR,2.1
ARCE,2.1
HUBG,2.1
ABG,2.1
PLMR,2.1
APTV,2.1
ARGX,2.1
ALRM,2.1
TWNK,2.1
CNP,2.1
VFC,2.1
IFF,2.1
GT,2.1
ENTG,2.1
C,2.1
LHX,2.1
LLY,2.1
CFX,2.1
WES,2.1
MKSI,2.1
JRVR,2.1
PCRX,2.1
PII,2.1
IIVI,2.1
IPGP,2.1
HD,2.1
NTR,2.1
PKI,2.1
LOGI,2.1
TPX,2.1
PCRX,2.1
MCO,2.1
RH,2.1
WRK,2.1
HLIT,2.1
KGC,2.1
PCG,2.1
NGVT,2.1
JAMF,2.1
CBT,2.1
SSTI,2.1
KO,2.1
UTHR,2.1
IPGP,2.1
EMN,2.1
COST,2.1
IR,2.1
BJ,2.1
TCOM,2.1
BUSE,2.1
REGI,2.1
BLFS,2.1
ELF,2.1
ON,2.1
ORLY,2.1
MRK,2.1
WY,2.1
IEX,2.2
GES,2.2
CHTR,2.2
BANR,2.2
SAND,2.2
HBAN,2.2
CSTR,2.2
GCO,2.2
ACA,2.2
ANGI,2.2
IPHA,2.2
ADMS,2.2
OTIS,2.2
CHTR,2.2
PCTY,2.2
SGEN,2.2
ENV,2.2
MCFT,2.2
ZYXI,2.2
ADS,2.2
ABC,2.2
APO,2.2
EME,2.2
NSA,2.2
LBTYA,2.2
GCO,2.2
OLED,2.2
CTMX,2.2
LMAT,2.2
ATUS,2.2
TPH,2.2
BCDA,2.2
VLDR,2.2
BK,2.2
CRVS,2.2
FMNB,2.2
SHW,2.2
BRP,2.2
HON,2.2
MESA,2.2
BECN,2.2
CRTO,2.2
CB,2.2
NVT,2.2
D,2.2
SDC,2.2
ECPG,2.2
GES,2.2
TD,2.2
NYCB,2.2
BAC,2.2
CPSI,2.2
NWE,2.2
OHI,2.2
TISI,2.2
LMRK,2.2
KLIC,2.2
BAX,2.2
BAC,2.2
AXTI,2.2
NWE,2.2
DD,2.2
SCPL,2.2
VRSK,2.2
DFS,2.2
AZO,2.2
BRK-B,2.2
OLED,2.2
WW,2.2
ISRG,2.2
INCY,2.2
GMED,2.2
HQY,2.2
COLM,2.2
LEN,2.2
RF,2.2
BRKL,2.2
WHF,2.2
LFUS,2.2
PHM,2.2
WFC,2.2
WYNN,2.2
PHM,2.2
LU,2.2
WELL,2.2
FN,2.2
EAT,2.2
CF,2.2
NRG,2.2
NLY,2.2
VRSK,2.2
HES,2.2
ATRO,2.2
DDOG,2.2
MO,2.2
WW,2.2
OLED,2.2
DX,2.2
HON,2.2
WFC,2.2
QRVO,2.2
USPH,2.2
EXC,2.2
LYFT,2.2
ONTX,2.2
WDC,2.2
ST,2.2
SLGN,2.2
VICR,2.2
LITE,2.2
STM,2.2
SWK,2.2
TER,2.2
LILAK,2.2
USB,2.2
VICR,2.2
TX,2.2
WEN,2.2
GS,2.2
PRAA,2.2
WEN,2.2
BK,2.2
RAMP,2.2
ZM,2.2
SYK,2.2
ATEX,2.2
RF,2.2
SBUX,2.2
SANA,2.2
ICLR,2.2
AZRX,2.2
PVAC,2.2
CC,2.2
TEL,2.2
ATUS,2.2
VOR,2.2
LOB,2.2
LEN,2.2
WYNN,2.2
ALHC,2.2
TER,2.2
DOC,2.2
LBTYA,2.2
TTGT,2.2
FTNT,2.2
EXC,2.2
EMR,2.2
CVLG,2.2
IMVT,2.2
SGMS,2.2
EBS,2.2
CVCY,2.2
FELE,2.2
AAP,2.2
AXTI,2.2
INCY,2.2
DD,2.2
PRAA,2.2
DBD,2.2
MYRG,2.2
CDAY,2.2
MSTR,2.2
WDC,2.2
TTEK,2.2
XEC,2.2
LMT,2.2
KAI,2.2
LPX,2.2
SMPL,2.2
TTEK,2.2
TECK,2.2
PPG,2.2
TX,2.2
OESX,2.2
CCI,2.2
TVTY,2.2
TVTY,2.2
MXL,2.2
QRVO,2.2
EGRX,2.2
HBAN,2.2
PCTY,2.2
HON,2.2
TNDM,2.2
CDNS,2.2
GS,2.2
TTGT,2.2
VITL,2.2
PFC,2.2
RUTH,2.2
NKTR,2.2
SDC,2.2
AIRG,2.2
JACK,2.2
NLY,2.2
CG,2.2
LMT,2.2
TER,2.2
EOLS,2.2
ROLL,2.2
DOV,2.2
MSTR,2.2
RSG,2.2
CARG,2.2
EQBK,2.2
SANM,2.2
AWR,2.2
EW,2.2
ZUMZ,2.2
SLGN,2.2
TBPH,2.2
RF,2.2
Z,2.2
EXC,2.2
RAVN,2.2
JJSF,2.2
LEN,2.2
CHTR,2.2
POLY,2.2
BAC,2.2
PAE,2.2
GAN,2.2
SPSC,2.2
HIMX,2.2
ARLO,2.2
ARNC,2.2
ISRG,2.2
BRP,2.2
FTNT,2.2
RUBY,2.2
CB,2.2
LPX,2.2
AROC,2.2
NMFC,2.2
COLM,2.2
IDA,2.2
PRAA,2.2
NYCB,2.2
TXT,2.2
NDSN,2.2
WW,2.2
NRG,2.2
CHCT,2.2
APH,2.2
FELE,2.2
RAVN,2.2
GRBK,2.2
DFS,2.2
TAL,2.2
IBP,2.2
ALHC,2.2
NERV,2.2
SF,2.2
MYRG,2.2
ZM,2.2
SGMS,2.2
BWEN,2.2
STNE,2.2
EMR,2.2
SAFE,2.2
SSNC,2.2
BLMN,2.2
SBUX,2.2
UVSP,2.2
AMAL,2.2
RUTH,2.2
JACK,2.2
EGRX,2.2
BANR,2.2
HBAN,2.2
ENPH,2.2
MO,2.2
ELAN,2.2
JYNT,2.2
BRK-B,2.2
ACI,2.2
CERT,2.2
SRPT,2.2
BSIG,2.2
AKBA,2.2
BRKL,2.2
MTSI,2.2
KSS,2.2
LITE,2.2
DPZ,2.2
STSA,2.2
IRT,2.2
WFC,2.2
ZEAL,2.2
LFUS,2.2
KRC,2.2
KMPR,2.2
B,2.2
RMNI,2.2
PVAC,2.2
CDNS,2.2
KEX,2.2
PINS,2.2
BRKL,2.2
AJG,2.2
TPIC,2.2
TX,2.2
BLMN,2.2
GATX,2.2
ALTR,2.2
VIR,2.2
NCBS,2.2
BLNK,2.2
XENT,2.2
SMPL,2.2
PVAC,2.2
GTY,2.2
NUAN,2.2
KLIC,2.2
HON,2.2
WD,2.2
ENPH,2.2
DE,2.2
NDSN,2.2
GS,2.2
NTNX,2.2
GMED,2.2
MTX,2.2
PLCE,2.2
FRME,2.2
THC,2.2
THG,2.2
ABUS,2.2
VMC,2.2
ATKR,2.2
NNN,2.2
NKTR,2.2
NJR,2.2
SAIC,2.2
BAC,2.2
CPSI,2.2
ORRF,2.2
AVY,2.2
RMO,2.2
ARNC,2.2
BL,2.2
SPSC,2.2
SPPI,2.2
TROX,2.2
FREQ,2.2
SBUX,2.2
DSKE,2.2
THO,2.2
BLDP,2.2
LU,2.2
PHM,2.2
ECPG,2.2
CAC,2.2
ANF,2.2
ZUMZ,2.2
MOFG,2.2
O,2.2
HQY,2.2
SAGE,2.2
SPLK,2.2
APH,2.2
CLBS,2.2
FREQ,2.2
ACI,2.2
JYNT,2.2
ANF,2.2
FWONK,2.2
CVNA,2.2
PEG,2.2
SWAV,2.2
ZYXI,2.2
SPPI,2.2
PODD,2.2
BLNK,2.2
JJSF,2.2
PLCE,2.2
GS,2.2
QRVO,2.2
KLIC,2.2
PLCE,2.2
HALO,2.2
HIW,2.2
SXT,2.2
JCI,2.2
SBUX,2.2
SWAV,2.2
CPRI,2.2
MSTR,2.2
SASR,2.2
HBMD,2.2
WFC,2.2
CB,2.2
MDU,2.2
HALO,2.2
LFUS,2.2
CLSD,2.2
FTNT,2.2
SANM,2.2
DFS,2.2
SANA,2.2
VICR,2.2
KLIC,2.2
HBAN,2.2
PLCE,2.2
CLDT,2.2
USB,2.2
LMAT,2.2
GLYC,2.2
ENB,2.3
UMBF,2.3
ELOX,2.3
CE,2.3
EPAY,2.3
XHR,2.3
UMPQ,2.3
CERN,2.3
CIG,2.3
CLF,2.3
KNX,2.3
FBNC,2.3
KBH,2.3
PFLT,2.3
SRE,2.3
DKS,2.3
PFIE,2.3
TBNK,2.3
EXPO,2.3
CTAS,2.3
NEOG,2.3
IQ,2.3
SIMO,2.3
PIPR,2.3
POOL,2.3
MEDP,2.3
PLAB,2.3
TWST,2.3
PLUS,2.3
HAIN,2.3
AMD,2.3
REG,2.3
POWI,2.3
CLF,2.3
CSCO,2.3
PNNT,2.3
CVX,2.3
IVC,2.3
SEIC,2.3
FSR,2.3
LECO,2.3
LEA,2.3
ITUB,2.3
IOSP,2.3
JBHT,2.3
GNTY,2.3
POSH,2.3
GNTX,2.3
APA,2.3
PBH,2.3
COO,2.3
IMAC,2.3
SATS,2.3
MPAA,2.3
MSEX,2.3
MTOR,2.3
IBKR,2.3
POWW,2.3
FSR,2.3
ADV,2.3
FSK,2.3
IMXI,2.3
LPI,2.3
POOL,2.3
POWI,2.3
CSCO,2.3
CLF,2.3
KTB,2.3
ORI,2.3
KRG,2.3
POSH,2.3
OMI,2.3
OSUR,2.3
NYT,2.3
IOSP,2.3
MMYT,2.3
ATCO,2.3
NFG,2.3
MRO,2.3
PBR-A,2.3
GMAB,2.3
GNL,2.3
FR,2.3
VOYA,2.3
FOXF,2.3
FOXF,2.3
STAR,2.3
TMHC,2.3
WVE,2.3
BP,2.3
FAF,2.3
CLF,2.3
SIVB,2.3
GDOT,2.3
TMST,2.3
ENB,2.3
WPRT,2.3
FGBI,2.3
WLTW,2.3
DKS,2.3
LECO,2.3
FCCY,2.3
FBNC,2.3
UBA,2.3
UFCS,2.3
UFPI,2.3
PEAK,2.3
PBR-A,2.3
STAR,2.3
TEX,2.3
GNTX,2.3
NTEC,2.3
PLUG,2.3
RYAM,2.3
KNX,2.3
PLUS,2.3
PLUG,2.3
ROL,2.3
KBH,2.3
KAR,2.3
CURI,2.3
POSH,2.3
GDRX,2.3
PEP,2.3
ARCH,2.3
LIQT,2.3
SCL,2.3
PTE,2.3
IBKR,2.3
BEEM,2.3
SRCL,2.3
PLAB,2.3
HLX,2.3
KLAC,2.3
HPP,2.3
KLDO,2.3
IVC,2.3
HCI,2.3
HAIN,2.3
KOPN,2.3
KDP,2.3
SRC,2.3
AYI,2.3
HLT,2.3
WLTW,2.3
WWE,2.3
AUB,2.3
Y,2.3
ALNY,2.3
MLM,2.3
ASLN,2.3
OVID,2.3
JPM,2.3
DFIN,2.3
ETH,2.3
ACVA,2.3
AMD,2.3
REG,2.3
MRO,2.3
RDWR,2.3
TFC,2.3
CERN,2.3
TPR,2.3
MSCI,2.3
CVET,2.3
CVCO,2.3
MOS,2.3
EPAY,2.3
CAMP,2.3
NCNO,2.3
SWKS,2.3
UPS,2.3
AMD,2.3
APA,2.3
VSTA,2.3
SRCL,2.3
AZZ,2.3
ANET,2.3
BSRR,2.3
BSVN,2.3
TSCO,2.3
ULTA,2.3
LYV,2.3
AMBA,2.3
PEP,2.3
NEOG,2.3
SSRM,2.3
BFS,2.3
EFX,2.3
LPI,2.3
DGICA,2.3
NDAQ,2.3
TSC,2.3
CURI,2.3
CVX,2.3
CSCO,2.3
STXB,2.3
BIIB,2.3
CSII,2.3
BIIB,2.3
CSCO,2.3
TMST,2.3
CVX,2.3
SIVB,2.3
TDW,2.3
CMLS,2.3
AEIS,2.3
CRK,2.3
AEP,2.3
PAX,2.3
AEP,2.3
MITO,2.3
ETH,2.3
VIOT,2.3
TSCO,2.3
ABMD,2.3
CODX,2.3
COMM,2.3
JPM,2.3
MFIN,2.3
MEDP,2.3
OSUR,2.3
MMYT,2.3
CSCO,2.3
VCTR,2.3
NDAQ,2.3
CAMP,2.3
MSEX,2.3
ORI,2.3
RBBN,2.3
NLSN,2.3
PAA,2.3
CHMG,2.3
NSC,2.3
PCB,2.3
MPAA,2.3
MCFE,2.3
PAGP,2.3
VERX,2.3
CTAS,2.3
CVET,2.3
MOR,2.3
SWKS,2.3
CVCO,2.3
CSII,2.3
ADV,2.3
SIMO,2.3
CNMD,2.3
RRR,2.3
BHE,2.3
SLGG,2.3
ANGO,2.3
BIIB,2.3
SONM,2.3
APD,2.3
EHTH,2.3
COUP,2.3
AZPN,2.3
CVX,2.3
SBT,2.3
AKR,2.3
AMTB,2.3
UFCS,2.3
FTV,2.3
BMBL,2.3
JBHT,2.3
ATR,2.3
KLAC,2.3
AMD,2.3
BLD,2.3
EPAY,2.3
BGNE,2.3
FTV,2.3
EHTH,2.3
WAB,2.3
AZPN,2.3
EXPO,2.3
EGAN,2.3
TW,2.3
SSRM,2.3
SATS,2.3
SFST,2.3
OAS,2.3
APA,2.3
SEIC,2.3
BEEM,2.3
IP,2.3
ETH,2.3
AEIS,2.3
ABMD,2.3
TWST,2.3
UFPI,2.3
COUP,2.3
SWKS,2.3
PEP,2.3
NCNO,2.3
ULTA,2.3
ANGO,2.3
UPS,2.3
JPM,2.3
OSMT,2.3
KIM,2.3
SIMO,2.3
SQ,2.3
UMPQ,2.3
KLAC,2.3
UMBF,2.3
SPNS,2.3
URI,2.3
STOR,2.4
SBRA,2.4
CTSH,2.4
GILD,2.4
TXN,2.4
TRHC,2.4
OII,2.4
SEDG,2.4
ZIOP,2.4
ODFL,2.4
PLAY,2.4
AIG,2.4
HUBB,2.4
OGE,2.4
HRB,2.4
KIN,2.4
HZO,2.4
SWIR,2.4
FUV,2.4
SEDG,2.4
ANSS,2.4
TTD,2.4
PLXS,2.4
FUV,2.4
ANSS,2.4
KNSL,2.4
GD,2.4
JBT,2.4
AVID,2.4
METC,2.4
SPTN,2.4
TBK,2.4
CONE,2.4
IART,2.4
OMAB,2.4
CMS,2.4
VIRT,2.4
AMGN,2.4
PLAY,2.4
AXDX,2.4
AFRM,2.4
AMGN,2.4
ODFL,2.4
GPMT,2.4
GEF,2.4
VINP,2.4
CMI,2.4
RPRX,2.4
REAL,2.4
VTRS,2.4
NTGR,2.4
BLL,2.4
TTD,2.4
EXPE,2.4
OXM,2.4
AON,2.4
BRKR,2.4
HHR,2.4
IART,2.4
KN,2.4
REAL,2.4
SBRA,2.4
GILD,2.4
SAFM,2.4
DTE,2.4
FBHS,2.4
TTD,2.4
CCOI,2.4
NTGR,2.4
UDR,2.4
TRUP,2.4
MSA,2.4
KNSL,2.4
BKU,2.4
PLXS,2.4
EBAY,2.4
PLAY,2.4
PGTI,2.4
MOH,2.4
NTAP,2.4
MMS,2.4
PBR,2.4
IRWD,2.4
