no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
6214,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2111.09,,,,1.9,1.12,11.04,,0.78%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.90%,83.50%,0.47%,4.72%,3.25,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,2.20%,23.19%,8.17%,28.30%,55.13%,20.71%,2.98,0.5,4.63%,5.10%,11.68%,19.08%,20.52%,-2.11%,52.13%,-9.49%,80.21%,63.66,-2.86%,1.84%,2.1,3071.03,0.75,10.2,-1.07%,2289510,2/10/2022 8:30:00 AM,11.33,11/2/1993,10.2,0.00%,66.0,92,1.29,10.2,9.24,8.59,8.48,5.66,11.27,12.0,11.08,56.666666666666664,True
6266,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,50701.2,42.46,10.6,,3.54,2.27,69.93,14.65,1.06%,59.00%,5.09,-126.30%,52.71%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.33%,2.85%,3.46,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,8.52%,21.86%,15.70%,58.14%,66.42%,18.81%,1.77,5.61,2.90%,2.79%,13.70%,17.39%,31.97%,0.02%,29.42%,0.02%,90.84%,80.87,-0.76%,0.95%,1.9,1998.2,1.42,216.09,0.18%,2843271,11/3/2021 4:30:00 PM,231.55,12/22/1987,216.09,0.00%,72.0,93,1.36,216.09,192.18,185.66,166.3,115.15,218.11,25.0,7.15,63.333333333333336,True
6587,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1309.82,,3.78,,3.11,2.79,37.11,21.87,,,-8.5,-538.50%,97.52%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.30%,33.21%,59.70%,2.13%,7.35%,3.5,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,9.19%,20.98%,2.83%,80.47%,159.87%,17.38%,3.22,1.85,5.63%,6.50%,10.56%,11.99%,38.12%,-3.30%,35.51%,-10.51%,221.79%,58.21,-2.77%,1.88%,2.0,436.9,0.9,31.6,-0.94%,391568,,46.4,11/15/2016,31.6,0.00%,69.0,99,2.16,31.6,28.89,28.26,22.97,9.82,35.31,13.0,46.84,60.333333333333336,True
6744,SBNY,Signature Bank,Financial,Banks - Regional,USA,21551.86,25.52,20.4,4.04,10.4,2.75,0.74,62.47,0.63%,15.90%,13.94,-8.00%,19.48%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,96.60%,-0.23%,2.70%,1.62,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,0.70%,16.91%,15.32%,51.04%,129.01%,9.96%,1.84,13.46,4.25%,3.66%,5.92%,9.51%,30.22%,-4.51%,23.44%,-4.51%,143.46%,61.2,-5.09%,2.56%,1.7,974.67,1.36,355.7,-2.65%,1322413,1/18/2022 8:30:00 AM,381.94,3/23/2004,355.7,0.00%,78.0,98,1.9,355.7,338.42,325.54,273.8,146.1,374.76,14.0,7.38,63.333333333333336,True
6778,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,170316.29,35.06,23.72,1.39,9.24,3.66,4.96,22.4,0.78%,27.30%,2.63,-20.60%,19.10%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.94%,87.70%,0.08%,0.99%,2.74,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,0.56%,9.86%,14.41%,35.65%,55.60%,9.58%,1.0,2.5,3.13%,2.45%,4.85%,10.13%,22.42%,-3.62%,20.53%,-3.62%,81.54%,61.15,-2.90%,-0.65%,2.0,5812.3,2.62,92.16,-3.53%,15251500,1/18/2022 8:30:00 AM,101.86,9/22/1987,91.77,-0.42%,69.0,92,1.29,92.16,88.36,83.9,75.4,50.77,95.62,17.0,10.53,59.333333333333336,True
6874,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1538.91,44.33,9.37,,0.92,4.96,6.6,17.65,,0.00%,1.48,25.10%,4.79%,23.40%,-11.99%,22.90%,807.90%,61.10%,24.51,23.77,3.70%,-26.39%,,0.95%,8.27%,3.64,3.40%,13.50%,5.90%,1.8,1.2,1.06,1.17,22.50%,4.90%,2.30%,-1.37%,11.75%,28.37%,39.48%,58.50%,-7.83%,1.09,3.71,4.85%,5.67%,-1.69%,5.55%,26.51%,-12.17%,18.94%,-12.17%,77.41%,51.62,0.66%,-1.89%,1.7,540.61,1.13,65.43,-1.24%,610200,1/4/2022 4:30:00 PM,86.17,5/24/2017,65.43,0.00%,78.0,92,1.32,65.43,66.88,62.17,51.8,36.88,74.5,46.0,31.7,72.0,True
7019,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4003.31,,7.33,,1.92,2.58,134.34,4.08,0.06%,,-4.83,-304.60%,240.39%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-6.12%,86.70%,2.85%,4.87%,2.19,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,9.14%,25.31%,15.83%,86.48%,296.35%,17.91%,5.65,2.15,6.91%,6.39%,10.13%,9.41%,43.91%,-9.12%,37.77%,-9.12%,347.94%,57.46,-7.38%,2.43%,2.4,2642.0,1.12,34.76,-5.13%,2950071,10/28/2021 4:30:00 PM,43.85,12/16/1992,34.01,-2.16%,56.0,100,3.29,34.76,31.95,31.76,24.24,7.76,38.25,29.0,26.15,61.666666666666664,True
7520,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8096.93,7.9,11.8,,0.41,11.56,3.53,7.12,,0.00%,9.86,259.80%,3.58%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.5,0.90%,-29.91%,96.00%,0.08%,3.42%,3.99,4.10%,380.60%,11.20%,1.3,1.2,19.4,19.58,83.00%,15.20%,5.50%,4.49%,4.49%,23.71%,10.47%,63.48%,-4.64%,2.54,3.02,5.34%,3.81%,-0.45%,1.02%,12.47%,-6.92%,12.15%,-6.92%,72.96%,50.72,-2.11%,-1.80%,2.2,904.42,1.61,77.9,-3.87%,1451767,2/7/2022 4:30:00 PM,92.0,4/28/1971,77.9,0.00%,63.0,93,1.36,77.9,78.42,77.21,69.4,46.01,83.69,13.0,18.1,56.333333333333336,True
7592,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,729.11,8.51,5.97,,0.63,1.17,4.24,4.94,,0.00%,1.84,44.00%,-10.85%,-6.30%,,-5.60%,405.70%,66.90%,46.2,37.73,0.50%,2.04%,77.00%,-0.04%,13.35%,7.49,9.60%,18.30%,-11.20%,2.2,1.3,0.0,0.07,15.50%,7.20%,8.70%,-2.43%,12.72%,19.77%,25.92%,192.72%,-4.91%,1.97,0.81,4.33%,4.95%,-3.95%,1.17%,11.42%,-16.10%,20.97%,-16.10%,228.24%,46.85,-1.81%,-0.62%,2.3,672.79,0.65,15.69,-2.43%,438087,11/4/2021 4:30:00 PM,18.15,6/19/2014,15.51,-1.15%,59.0,99,2.43,15.69,16.39,15.54,14.1,4.78,18.7,28.0,15.68,62.0,True
7648,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,12997.56,48.71,20.31,8.55,0.92,6.01,56.86,6.58,0.70%,28.70%,1.18,-405.10%,44.43%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.89%,88.50%,-0.07%,1.37%,2.36,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,5.24%,13.97%,1.90%,38.49%,90.92%,9.93%,2.79,1.52,2.71%,2.66%,7.59%,7.21%,24.69%,-1.29%,20.73%,-1.29%,115.50%,65.69,-1.17%,0.57%,1.7,1312.24,1.14,57.43,-0.61%,1496788,11/4/2021 8:30:00 AM,67.71,12/7/2010,57.43,0.00%,78.0,96,1.58,57.43,53.76,53.59,46.19,26.65,58.33,18.0,17.9,64.0,True
8290,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,218016.13,13.48,12.04,,5.44,1.36,0.44,,1.41%,11.50%,4.2,-89.80%,23.80%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.45,0.10%,0.00%,73.70%,0.18%,1.08%,1.64,0.70%,8.60%,8.70%,,,0.97,0.97,,94.80%,35.90%,2.42%,12.70%,14.69%,26.43%,73.74%,18.15%,1.24,1.43,2.62%,2.26%,10.43%,12.58%,20.20%,-3.70%,22.57%,-3.70%,91.00%,67.69,-1.41%,-0.96%,2.2,26262.89,1.57,56.69,-2.36%,41352426,1/14/2022 8:30:00 AM,58.09,12/10/1962,56.82,0.23%,63.0,95,1.44,56.69,51.78,50.48,47.25,29.68,58.87,20.0,2.47,59.333333333333336,True
8377,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5782.04,13.37,16.97,1.34,4.61,1.45,0.94,11.43,1.22%,15.70%,7.63,-22.40%,-20.25%,10.10%,10.00%,12.50%,5.80%,3.60%,57.0,56.24,1.10%,-1.37%,92.70%,0.12%,1.55%,2.6,1.00%,11.40%,19.20%,,,0.3,0.3,,92.20%,35.10%,1.56%,13.87%,21.44%,42.74%,47.81%,12.34%,1.45,2.54,2.22%,2.73%,8.11%,10.39%,25.38%,-0.79%,22.41%,-0.79%,69.85%,70.46,-0.68%,-0.05%,1.9,335.11,1.47,102.03,-0.73%,492496,1/19/2022 4:30:00 PM,106.25,9/23/1996,102.03,0.00%,72.0,89,1.23,102.03,95.11,92.63,81.51,60.07,103.4,16.0,4.14,59.0,True
