no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1372,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,22575.6,10.47,10.65,,4.65,1.08,1.43,,2.89%,34.70%,5.16,-41.70%,19.66%,7.50%,-2.76%,6.80%,74.50%,-4.50%,426.09,424.13,0.10%,0.00%,97.20%,-0.38%,2.79%,2.47,1.00%,9.10%,12.90%,,,0.32,0.32,,91.80%,39.50%,4.55%,6.02%,13.00%,22.92%,35.33%,14.39%,1.47,1.63,2.73%,3.23%,1.78%,8.53%,14.57%,-4.86%,24.49%,-4.86%,38.13%,62.0,0.28%,0.06%,2.0,4781.72,0.71,54.23,0.33%,3403829,1/19/2022 8:30:00 AM,60.37,9/24/2014,54.23,0.00%,69.0,88,1.17,54.23,53.28,50.03,47.38,39.26,57.0,13.0,11.32,56.666666666666664,True
1419,CHK,Chesapeake Energy Corporation,Energy,Oil & Gas E&P,USA,7959.23,27.33,7.24,5.01,2.02,2.17,9.37,10.89,2.61%,9.20%,2.45,,-1.79%,,5.45%,-16.20%,95.40%,-7.50%,117.11,103.99,0.04%,0.00%,,17.81%,12.68%,10.19,64.40%,533.10%,237.70%,0.7,0.7,0.41,0.41,65.10%,,,-2.06%,2.75%,2.10%,21.69%,,3.81%,,2.75,3.40%,4.46%,-2.25%,2.62%,13.76%,-9.33%,17.69%,-9.33%,66.98%,49.05,0.88%,-1.15%,2.0,1293.54,1.09,66.79,-0.28%,1411164,2/23/2022 4:30:00 PM,98.09,2/10/2021,66.79,0.00%,69.0,93,1.3,66.79,68.2,65.13,58.81,40.0,73.66,29.0,46.86,63.666666666666664,True
1476,CIVI,"Civitas Resources, Inc.",Energy,Oil & Gas E&P,USA,4634.19,17.16,5.13,1.14,9.6,1.25,114.71,20.26,3.23%,20.60%,3.34,52.70%,97.73%,-49.30%,15.00%,-5.70%,739.60%,222.60%,30.85,26.48,0.70%,-2.68%,82.70%,115.64%,16.08%,4.96,4.90%,6.20%,4.70%,0.6,0.6,0.11,0.11,89.90%,33.10%,15.70%,8.38%,8.69%,6.84%,51.56%,142.34%,16.99%,1.84,2.83,4.81%,5.34%,1.27%,3.82%,17.60%,-7.01%,18.65%,-7.51%,141.02%,53.45,-2.65%,-1.08%,1.8,858.63,0.9,55.17,-3.70%,775053,,75.0,12/15/2011,55.17,0.00%,75.0,99,1.92,55.17,54.48,53.16,47.04,23.74,59.65,17.0,35.94,63.666666666666664,True
1490,CLBK,"Columbia Financial, Inc.",Financial,Banks - Regional,USA,2313.58,24.27,24.35,,8.56,2.14,6.82,20.73,,0.00%,0.88,6.60%,6.67%,15.30%,,12.60%,49.90%,-9.30%,102.98,41.06,0.30%,0.00%,16.50%,0.91%,1.93%,6.03,0.90%,8.20%,13.90%,,,0.73,0.73,,86.40%,30.90%,0.05%,3.58%,11.67%,16.40%,35.63%,2.73%,0.35,0.49,1.97%,2.35%,3.08%,5.46%,15.64%,-1.17%,19.37%,-1.17%,37.56%,64.03,0.75%,-0.09%,1.5,131.74,0.65,21.57,0.65%,85367,1/25/2022 4:30:00 PM,23.0,4/20/2018,21.63,0.28%,84.0,88,1.17,21.57,20.95,20.5,18.67,15.68,21.83,17.0,6.63,63.0,True
1585,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17702.62,20.15,19.86,11.2,2.19,2.09,16.96,,2.44%,39.90%,1.38,-229.10%,-5.90%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.15%,93.90%,0.17%,2.12%,2.98,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,0.11%,1.83%,5.25%,5.32%,30.33%,-0.07%,0.93,0.56,2.12%,2.11%,1.68%,2.27%,7.97%,-1.54%,9.05%,-1.54%,45.42%,57.65,0.90%,-0.22%,2.1,4462.61,0.63,28.08,0.68%,2828741,2/22/2022 8:30:00 AM,29.71,8/16/1943,28.08,0.00%,66.0,88,1.17,28.08,27.64,27.48,26.03,19.31,28.52,34.0,5.8,62.666666666666664,True
1600,CNXC,Concentrix Corporation,Technology,Information Technology Services,USA,10453.05,26.33,18.7,1.69,1.87,3.98,57.43,28.63,0.49%,0.00%,7.69,141.20%,-10.52%,,15.60%,28.60%,88.80%,12.70%,51.56,41.85,0.60%,-14.47%,85.30%,1.04%,0.94%,1.47,7.90%,15.80%,12.30%,1.6,1.6,0.31,0.31,35.30%,10.20%,7.20%,6.07%,13.45%,10.06%,23.27%,83.79%,13.37%,,7.44,3.33%,4.71%,10.50%,12.66%,17.88%,-2.86%,28.92%,-2.86%,88.57%,65.42,-1.71%,-0.12%,1.0,266.42,0.76,198.79,-1.83%,203380,1/18/2022 4:30:00 PM,215.67,11/24/2020,198.6,-0.09%,100.0,97,1.57,198.79,181.62,176.85,168.83,105.42,204.64,14.0,8.49,70.33333333333333,True
1639,COP,ConocoPhillips,Energy,Oil & Gas E&P,USA,119852.69,15.14,11.96,8.52,2.62,2.77,11.4,56.35,1.65%,146.30%,6.07,-139.20%,-11.44%,6.80%,1.78%,-8.60%,526.20%,158.20%,1332.29,1317.82,0.10%,-10.18%,80.40%,0.07%,1.25%,2.04,2.30%,4.60%,-2.40%,1.9,1.8,0.42,0.45,48.20%,5.90%,4.00%,2.97%,21.44%,25.66%,63.05%,107.40%,27.28%,1.45,3.04,3.93%,3.54%,7.18%,19.16%,41.82%,-2.10%,41.08%,-2.10%,111.38%,71.78,2.75%,-1.55%,1.8,8067.84,1.04,92.94,1.16%,8420130,2/3/2022 8:30:00 AM,98.74,1/13/1978,93.39,0.48%,75.0,98,1.73,92.94,87.33,78.46,65.9,45.1,94.93,14.0,6.24,62.333333333333336,True
1661,CPF,Central Pacific Financial Corp.,Financial,Banks - Regional,USA,802.09,10.16,11.16,1.27,3.67,1.45,2.25,33.99,3.47%,46.90%,2.83,-35.00%,13.51%,-1.20%,8.00%,6.40%,202.80%,12.00%,27.97,27.29,0.40%,-0.05%,91.80%,1.80%,1.73%,2.81,0.80%,10.20%,28.00%,,,0.19,0.19,,87.70%,25.50%,-0.38%,-0.90%,2.89%,9.55%,32.80%,2.20%,1.21,0.79,2.01%,2.91%,-2.07%,1.69%,7.55%,-6.49%,10.11%,-6.49%,37.64%,48.98,0.42%,0.17%,1.7,168.43,0.84,28.96,0.59%,141613,1/26/2022 8:30:00 AM,32.67,8/28/1987,28.96,0.00%,78.0,86,1.14,28.96,29.5,28.49,26.93,21.04,30.97,10.0,12.81,58.0,True
1690,CRC,California Resources Corporation,Energy,Oil & Gas E&P,USA,3523.42,0.53,8.48,0.04,2.26,3.42,18.64,12.45,1.54%,0.00%,83.93,,-13.54%,19.30%,14.00%,-8.30%,-43.20%,43.80%,81.6,79.72,0.84%,-93.40%,98.66%,0.27%,3.84%,4.17,116.50%,362.10%,125.40%,0.7,0.6,0.56,0.0,55.80%,,,3.84%,2.04%,-1.82%,45.85%,83.83%,3.30%,,2.04,4.43%,5.04%,-0.01%,1.01%,19.00%,-7.42%,17.56%,-8.75%,97.57%,49.93,-1.49%,-0.95%,2.0,734.02,0.97,43.05,-2.43%,714958,2/24/2022 8:30:00 AM,57.8,10/28/2020,43.05,0.00%,69.0,97,1.52,43.05,43.05,42.63,36.28,21.79,47.18,8.0,34.26,58.0,True
1742,CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure,USA,1868.63,26.9,14.81,,1.81,4.14,8.32,18.2,1.74%,47.00%,2.13,-28.70%,8.49%,-0.60%,-5.00%,5.70%,20.10%,7.80%,31.76,31.56,2.10%,0.00%,99.60%,0.43%,4.20%,5.34,5.00%,15.20%,9.70%,1.1,1.1,0.32,0.85,48.00%,11.30%,6.40%,0.54%,-1.26%,7.60%,24.45%,28.26%,-0.52%,0.86,1.66,3.64%,2.76%,1.07%,2.20%,15.98%,-3.12%,12.36%,-3.12%,35.32%,55.21,0.28%,0.24%,1.0,248.2,1.83,57.62,0.52%,454029,2/1/2022 4:30:00 PM,66.0,2/28/1996,57.62,0.00%,100.0,84,1.12,57.62,56.98,56.48,49.74,42.58,59.48,18.0,14.54,67.33333333333333,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18671.6,26.8,6.94,0.36,11.1,4.02,244.71,62.59,1.92%,47.80%,0.87,-69.30%,14.61%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.40%,58.30%,5.49%,3.52%,3.47,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,8.28%,13.25%,8.59%,48.54%,37.71%,23.26%,-0.21,0.93,3.79%,4.51%,8.17%,12.26%,25.88%,-4.37%,26.16%,-4.37%,67.75%,64.86,-0.26%,-0.68%,2.3,8094.48,1.03,23.2,-0.94%,8314353,2/23/2022 4:30:00 PM,27.4,2/8/1990,23.2,0.00%,59.0,86,1.14,23.2,21.53,20.71,18.81,14.28,24.26,30.0,18.1,58.333333333333336,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,143517.08,18.94,13.1,3.3,0.5,1.93,11.18,11.41,2.03%,34.80%,5.73,7.60%,0.74%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.68%,78.80%,0.02%,1.29%,2.65,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-0.71%,2.53%,14.82%,33.53%,50.30%,5.17%,0.79,2.37,2.41%,2.36%,3.66%,8.19%,22.69%,-0.67%,23.25%,-0.67%,60.85%,64.44,0.63%,0.21%,2.1,6404.53,0.85,109.41,0.85%,5449895,2/9/2022 8:30:00 AM,113.41,10/1/1952,109.5,0.08%,66.0,94,1.31,109.41,105.81,101.46,89.35,68.02,110.15,12.0,3.66,57.333333333333336,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,258695.15,16.71,14.68,,1.66,1.92,42.89,,3.94%,279.00%,8.13,-291.90%,-11.20%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-52.99%,67.60%,0.39%,1.19%,1.88,1.50%,2.70%,-2.10%,1.3,1.0,0.27,0.27,42.70%,2.80%,2.30%,4.03%,11.18%,19.71%,33.28%,52.23%,15.79%,1.16,3.13,2.26%,2.35%,6.38%,13.36%,26.83%,1.13%,25.12%,1.13%,56.31%,72.01,2.48%,-0.50%,2.2,12005.9,1.53,138.55,1.96%,18417835,1/28/2022 8:30:00 AM,140.78,6/24/1921,138.85,0.22%,63.0,94,1.32,138.55,130.92,122.64,109.43,89.81,139.42,13.0,1.61,56.666666666666664,True
1841,CWK,Cushman & Wakefield plc,Real Estate,Real Estate Services,United Kingdom,4795.79,63.31,10.12,6.33,0.55,3.84,4.04,12.34,,0.00%,0.34,109.90%,22.36%,15.20%,10.00%,13.30%,279.40%,20.80%,223.3,140.91,0.80%,-91.05%,80.90%,1.25%,4.65%,5.83,1.10%,6.70%,-2.20%,1.4,1.4,2.61,2.64,20.00%,3.90%,0.90%,3.67%,-2.80%,12.10%,13.00%,35.61%,-4.63%,1.42,0.68,2.64%,3.34%,0.88%,2.81%,13.91%,-5.75%,22.49%,-5.75%,50.81%,53.01,1.56%,-0.38%,1.9,1123.11,0.51,21.46,1.18%,574177,2/24/2022 4:30:00 PM,27.82,8/2/2018,21.46,0.00%,72.0,88,1.18,21.46,21.26,20.91,18.86,14.23,22.77,19.0,29.64,59.666666666666664,True
1953,DELL,Dell Technologies Inc.,Technology,Computer Hardware,USA,45222.17,6.79,8.23,1.2,0.43,5.02,2.02,4.29,,0.00%,8.65,3.00%,8.58%,36.00%,5.65%,13.10%,351.90%,20.90%,766.0,282.52,0.60%,-14.59%,88.70%,0.68%,2.95%,1.82,5.40%,137.50%,10.50%,0.8,0.7,3.54,5.36,30.30%,9.70%,6.50%,4.45%,1.31%,7.64%,17.67%,45.65%,4.58%,0.83,1.49,2.21%,2.74%,1.67%,3.04%,11.45%,-3.04%,11.08%,-3.04%,51.09%,58.09,-0.20%,0.58%,2.1,4573.59,0.47,58.96,0.37%,2131030,2/24/2022 4:30:00 PM,66.33,8/17/2016,58.97,0.02%,66.0,92,1.27,58.96,58.04,57.25,52.96,39.04,60.81,21.0,12.5,59.666666666666664,True
2045,DKS,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail,USA,9688.86,8.62,9.87,0.47,0.8,3.68,7.06,9.42,1.57%,8.20%,12.94,71.40%,-26.78%,15.10%,18.43%,5.70%,51.70%,13.90%,83.54,60.15,18.40%,0.82%,,0.50%,19.37%,5.09,17.30%,53.20%,20.30%,1.5,0.6,0.17,0.17,37.30%,15.30%,11.50%,-1.48%,4.56%,-13.90%,8.12%,53.73%,-3.02%,1.7,5.27,3.83%,5.07%,-0.82%,0.77%,3.20%,-15.14%,13.47%,-21.10%,75.95%,49.02,0.33%,0.68%,2.2,2289.88,0.35,112.65,1.01%,804385,11/23/2021 8:30:00 AM,146.84,10/16/2002,112.0,-0.58%,63.0,92,1.27,112.65,113.74,111.5,111.29,66.76,147.39,22.0,30.35,59.0,True
2139,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,695.49,15.65,8.97,0.63,0.45,6.72,4.84,8.72,,0.00%,0.71,99.80%,8.33%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.58,3.50%,-12.00%,40.30%,4.62%,4.12%,3.63,3.70%,48.10%,4.70%,1.6,1.6,5.18,5.72,54.50%,5.40%,2.60%,6.44%,10.91%,17.00%,21.89%,99.64%,10.36%,1.98,0.52,5.78%,5.28%,14.24%,15.39%,31.26%,-2.40%,36.92%,-2.40%,121.98%,71.39,2.33%,0.63%,2.2,449.04,1.05,11.41,2.98%,469482,1/25/2022 8:30:00 AM,12.75,10/12/2015,11.41,0.00%,63.0,98,1.74,11.41,10.07,9.91,8.71,5.14,11.69,18.0,11.74,59.666666666666664,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35887.63,30.58,9.69,1.22,4.02,3.98,15.46,13.04,0.83%,19.80%,1.73,3855.60%,62.60%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.25,0.50%,-3.19%,90.30%,-1.98%,2.68%,1.48,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,2.56%,13.43%,29.01%,105.06%,214.28%,20.02%,2.9,2.54,4.83%,5.42%,4.34%,15.11%,55.51%,-5.14%,47.93%,-5.14%,213.32%,63.63,-0.28%,-0.25%,1.8,11624.31,0.89,52.59,-0.53%,10293961,2/15/2022 4:30:00 PM,54.95,3/17/1992,52.69,0.19%,75.0,99,2.45,52.59,50.59,46.12,35.01,18.03,55.44,31.0,4.49,68.33333333333333,True
2258,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1933.56,6.69,7.55,0.51,1.33,1.43,12.22,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.40%,-42.01%,,1.02%,15.47%,10.37,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.16%,9.00%,12.29%,37.13%,100.70%,6.50%,1.35,1.93,2.73%,3.35%,4.21%,9.43%,29.93%,-1.19%,21.81%,-1.19%,110.97%,64.15,0.98%,0.50%,2.2,428.84,1.07,67.13,1.48%,460527,2/23/2022 4:30:00 PM,69.0,7/9/1999,67.13,0.00%,63.0,98,1.74,67.13,64.78,61.51,51.81,31.82,68.06,17.0,2.79,59.333333333333336,True
2421,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1412.2,3.45,5.92,,1.3,1.34,6.16,3.16,,0.00%,11.95,214.60%,18.96%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-11.89%,91.20%,1.03%,2.33%,2.43,21.10%,46.30%,18.70%,15.9,15.9,0.95,0.95,,62.20%,44.20%,4.89%,1.20%,11.74%,23.78%,47.53%,0.63%,1.54,1.69,4.58%,4.24%,9.53%,12.00%,24.78%,1.28%,23.76%,1.28%,71.43%,65.82,6.69%,2.33%,2.0,340.71,1.62,45.0,9.17%,550489,2/3/2022 4:30:00 PM,47.5,10/30/2014,45.0,0.00%,69.0,95,1.38,45.0,41.27,40.28,36.13,27.0,45.1,20.0,5.56,61.333333333333336,True
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,65401.38,21.98,10.74,0.3,4.21,3.04,15.23,12.96,2.64%,31.00%,5.17,-122.20%,22.50%,33.90%,73.84%,4.80%,,105.70%,585.09,583.05,0.30%,1.87%,87.90%,-0.45%,1.07%,1.37,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,3.65%,21.47%,27.99%,64.03%,108.13%,28.00%,1.82,4.07,3.85%,4.02%,8.04%,20.61%,39.31%,-1.58%,42.17%,-1.58%,110.61%,75.56,1.50%,-0.62%,2.0,4524.6,0.73,114.69,0.87%,3282587,2/25/2022 8:30:00 AM,116.12,10/4/1989,115.0,0.27%,69.0,98,1.69,114.69,106.98,96.05,84.34,57.32,116.53,16.0,1.25,61.0,True
2520,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1119.64,,4.96,,3.59,1.32,2799.1,6.46,,,-0.42,156.50%,127.48%,44.30%,21.00%,24.90%,209.30%,169.30%,49.24,37.32,1.60%,-3.55%,73.40%,0.92%,4.25%,3.22,-1.00%,-3.00%,-18.40%,0.3,0.3,0.57,0.57,80.00%,35.80%,-4.10%,-0.53%,7.68%,15.92%,45.64%,116.78%,20.48%,2.42,0.97,7.31%,8.17%,-0.29%,13.17%,30.16%,-12.64%,41.76%,-12.64%,122.33%,54.66,1.99%,-0.76%,2.2,492.45,1.92,13.34,1.21%,947611,11/4/2021 8:30:00 AM,20.16,4/18/1994,13.34,0.00%,63.0,98,1.75,13.34,13.39,11.84,10.28,6.14,15.27,30.0,51.12,63.666666666666664,True
2585,EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,12188.13,14.43,11.87,1.8,7.53,2.19,1.45,,1.50%,22.80%,6.1,-13.90%,13.95%,8.30%,8.00%,8.60%,40.20%,13.60%,141.88,140.8,0.78%,-0.01%,91.10%,0.16%,2.01%,3.26,1.30%,13.80%,21.00%,,,0.03,0.03,,86.50%,46.50%,4.69%,6.60%,5.83%,16.75%,36.19%,11.87%,1.64,2.69,2.62%,3.40%,2.32%,8.34%,14.56%,-3.57%,22.88%,-3.57%,39.00%,62.25,0.01%,0.44%,1.7,870.55,1.23,88.42,0.45%,1074084,1/27/2022 8:30:00 AM,107.9,2/3/1999,88.42,0.00%,78.0,88,1.17,88.42,86.49,81.73,77.25,64.33,91.7,17.0,22.03,61.0,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,42840.65,25.48,17.71,1.59,1.23,1.26,14.49,,3.52%,89.40%,1.71,-33.30%,-12.53%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.59,0.10%,-25.71%,82.20%,-0.15%,1.87%,1.84,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,6.46%,7.13%,12.79%,28.22%,39.73%,5.67%,0.47,1.05,3.51%,2.40%,7.08%,10.05%,22.61%,-0.86%,18.30%,-0.86%,59.56%,74.24,1.25%,-0.97%,2.1,9907.36,1.45,43.64,0.28%,14387339,11/3/2021 8:30:00 AM,53.65,7/6/1943,43.64,0.00%,66.0,90,1.22,43.64,40.93,39.76,35.66,27.35,44.02,19.0,22.94,58.333333333333336,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,27829.86,,25.75,,3.84,17.47,5.53,11.5,,,-6.83,-604.10%,694.26%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-37.83%,96.80%,-0.70%,6.53%,3.65,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,6.28%,2.21%,17.62%,24.46%,31.05%,2.54%,1.59,6.96,3.85%,4.22%,4.27%,7.63%,12.54%,-1.80%,24.21%,-2.35%,36.98%,59.49,1.27%,-0.17%,2.5,2593.45,1.01,187.35,1.10%,2631310,2/10/2022 4:30:00 PM,193.42,7/20/2005,187.35,0.00%,53.0,85,1.13,187.35,180.05,174.29,166.53,136.77,191.85,12.0,3.24,50.0,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23441.97,68.53,7.5,1.12,4.23,2.08,51.3,8.15,1.51%,82.70%,1.93,269.40%,57.68%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.81%,89.80%,0.99%,3.51%,2.23,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,2.59%,11.81%,17.12%,64.97%,104.90%,22.45%,2.36,5.98,4.19%,4.92%,3.46%,12.51%,36.24%,-4.07%,37.00%,-4.07%,106.47%,60.68,-0.63%,-0.80%,1.9,2832.97,0.73,130.18,-1.42%,2069762,2/22/2022 4:30:00 PM,143.06,10/12/2012,130.35,0.13%,72.0,98,1.65,130.18,126.26,116.02,95.82,63.05,135.7,22.0,9.89,64.0,True
2688,FBP,First BanCorp.,Financial,Banks - Regional,USA,2918.45,11.16,9.19,0.77,3.67,1.4,1.08,8.83,2.73%,24.90%,1.31,-39.70%,14.48%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,194.38,1.30%,-2.82%,99.30%,2.06%,2.31%,2.47,1.00%,9.50%,18.20%,,,0.09,0.09,,84.90%,26.10%,1.03%,0.00%,4.19%,14.70%,51.86%,6.46%,1.24,0.52,3.16%,3.76%,-3.67%,2.93%,11.58%,-11.55%,18.12%,-11.55%,52.97%,48.96,0.14%,0.07%,2.0,1813.89,1.27,14.7,0.20%,2299232,1/26/2022 8:30:00 AM,24.0,1/13/1987,14.7,0.00%,69.0,93,1.3,14.7,15.2,14.28,13.19,9.62,16.62,12.0,63.27,58.0,True
2693,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,651.42,36.09,38.96,2.41,2.75,8.1,12.7,14.94,,0.00%,1.29,241.80%,57.50%,15.70%,15.00%,2.30%,517.30%,26.90%,14.25,12.36,13.00%,0.00%,56.10%,-0.51%,0.89%,1.96,8.20%,24.80%,13.90%,1.0,1.0,0.27,0.38,77.70%,5.80%,7.70%,4.18%,2.04%,6.15%,26.68%,68.34%,0.58%,1.69,1.86,3.70%,4.19%,-2.40%,0.39%,16.61%,-11.94%,12.34%,-11.94%,83.68%,49.23,-0.02%,-0.79%,1.5,56.09,1.61,46.25,-0.81%,90324,1/6/2022 4:30:00 PM,63.5,6/3/1992,46.25,0.00%,84.0,96,1.46,46.25,47.17,46.06,39.74,25.18,52.52,23.0,37.3,67.66666666666667,True
2702,FCF,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,1561.62,11.53,11.41,1.44,5.32,1.43,4.67,19.87,2.77%,37.50%,1.44,-29.70%,12.43%,6.00%,8.00%,8.10%,81.90%,0.80%,95.62,94.17,1.00%,0.00%,71.50%,0.50%,1.99%,3.52,1.20%,10.40%,15.10%,,,0.15,0.26,,85.70%,38.90%,0.36%,0.42%,7.23%,23.48%,33.49%,3.29%,1.05,0.49,2.14%,3.02%,-1.25%,3.07%,12.88%,-5.96%,12.79%,-5.96%,35.51%,51.52,-0.24%,0.00%,2.5,533.8,0.54,16.58,-0.24%,290172,1/25/2022 4:30:00 PM,18.67,6/10/1992,16.58,0.00%,53.0,86,1.14,16.58,16.76,16.1,14.7,12.36,17.63,13.0,12.61,50.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,31575.78,12.7,12.23,,6.06,1.62,0.83,,2.53%,31.20%,3.73,-45.10%,13.62%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-1.59%,83.90%,0.06%,1.37%,1.83,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.45%,1.96%,7.64%,25.47%,47.50%,8.70%,1.38,1.44,3.02%,3.26%,2.84%,7.45%,16.06%,-4.58%,19.69%,-4.58%,51.71%,61.69,1.88%,0.19%,1.9,5093.73,1.31,48.32,2.07%,6679065,1/20/2022 8:30:00 AM,51.58,3/17/1980,48.34,0.04%,72.0,93,1.3,48.32,46.96,45.05,41.68,31.85,50.64,20.0,6.75,61.666666666666664,True
3159,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,907.49,6.24,8.84,0.62,0.39,1.5,3.21,4.16,,0.00%,9.91,-200.00%,3.60%,-24.20%,10.00%,-10.00%,333.50%,25.30%,14.31,13.71,2.30%,-0.01%,99.10%,-0.10%,7.85%,6.8,8.70%,24.60%,-8.60%,1.6,0.9,0.03,0.03,47.90%,5.80%,6.10%,-1.72%,-1.28%,-8.04%,9.10%,43.46%,-3.60%,2.07,3.23,5.14%,5.51%,6.50%,6.15%,10.06%,-3.40%,18.19%,-9.90%,63.19%,58.28,3.70%,3.54%,2.5,158.26,1.26,66.42,7.37%,199031,12/3/2021 8:30:00 AM,72.67,1/5/1950,66.42,0.00%,53.0,94,1.32,66.42,62.68,62.55,60.44,40.7,73.72,19.0,9.41,55.333333333333336,True
3164,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,USA,59241.65,18.37,15.22,1.68,1.54,3.76,18.87,22.76,2.24%,38.90%,11.55,-8.20%,15.02%,3.40%,10.95%,3.60%,5.60%,1.50%,278.6,263.95,0.10%,-0.73%,86.20%,-0.66%,0.68%,1.65,6.40%,21.20%,12.20%,1.5,1.1,0.73,0.87,38.80%,11.00%,8.50%,-0.25%,0.94%,7.13%,6.64%,33.67%,1.83%,1.04,4.68,2.18%,2.22%,0.75%,3.10%,7.07%,-1.89%,12.45%,-1.89%,35.01%,56.77,-0.54%,0.47%,2.2,1088.08,0.96,212.12,-0.08%,1045335,1/26/2022 8:30:00 AM,237.53,4/25/1952,212.54,0.20%,63.0,87,1.16,212.12,210.54,206.0,198.24,157.11,216.21,30.0,11.98,60.0,True
