,ticker,company,sector,industry,market cap,analyst_recom,sentiment_score,rs_rating,returns_multiple,current_price,target_price,est_gl,performance_(week),performance_(month),performance_(quarter),performance_(half year),performance_(year),performance_(ytd),20_day_ma,50_day_ma,200_day_ma,52_week_low,52_week_high,my_score,in_russell_3k
177,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,50548.42,89.0,17.0,80,1.22,265.36,300.22,13.14,0.34%,3.62%,2.66%,11.75%,54.28%,48.11%,258.52,,235.1,165.52,272.25,62.0,True
179,ISBC,"Investors Bancorp, Inc.",Financial,Banks - Regional,4065.25,81.5,26.0,82,1.25,16.1,16.93,5.16,1.13%,1.64%,14.35%,8.86%,56.31%,52.46%,15.72,,14.54,9.66,16.35,63.166666666666664,True
181,JBL,Jabil Inc.,Technology,Electronic Components,9250.63,86.5,25.0,80,1.22,61.96,73.0,17.82,-3.40%,0.70%,2.24%,10.09%,57.54%,45.69%,63.06,,56.47,38.15,65.79,63.833333333333336,True
182,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,55214.32,79.0,22.0,85,1.33,78.89,83.39,5.7,-0.88%,7.96%,5.51%,19.13%,69.07%,69.33%,76.67,,67.75,44.91,81.15,62.0,True
184,KBR,"KBR, Inc.",Industrials,Engineering & Construction,6581.14,81.5,22.0,84,1.29,47.18,50.67,7.4,3.28%,9.24%,21.82%,15.67%,65.25%,52.54%,44.41,,38.93,27.58,47.43,62.5,True
187,KFY,Korn Ferry,Industrials,Staffing & Employment Services,4426.17,96.5,15.0,90,1.5,81.11,97.75,20.52,0.93%,7.59%,16.97%,22.67%,97.97%,86.46%,80.81,,68.89,39.43,84.68,67.16666666666667,True
188,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,15160.7,74.0,18.0,82,1.25,24.38,25.21,3.4,2.31%,4.73%,12.77%,16.26%,58.00%,62.43%,23.63,,21.04,14.03,24.95,58.0,True
189,KKR,KKR & Co. Inc.,Financial,Asset Management,66104.07,86.5,14.0,91,1.53,76.71,89.0,16.02,-2.28%,0.21%,19.43%,37.72%,100.86%,89.45%,78.82,,59.96,37.49,83.9,63.833333333333336,True
190,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,3906.65,76.5,17.0,91,1.52,60.01,83.8,39.64,-2.71%,9.09%,-10.07%,16.32%,94.08%,88.65%,58.29,,55.92,29.9,75.29,61.5,True
191,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,1818.97,81.5,31.0,91,1.52,3.78,6.03,59.52,6.78%,-0.26%,75.00%,17.39%,91.88%,60.85%,3.65,,2.99,1.51,4.24,67.83333333333333,True
192,KRG,Kite Realty Group Trust,Real Estate,REIT - Retail,4971.06,79.0,39.0,77,1.16,22.37,24.77,10.73,1.27%,5.42%,11.85%,5.92%,44.04%,49.53%,21.73,,20.66,14.3,23.14,65.0,True
193,LBAI,"Lakeland Bancorp, Inc.",Financial,Banks - Regional,972.43,91.5,15.0,77,1.16,18.93,21.36,12.84,1.01%,5.52%,15.50%,-0.89%,44.72%,49.06%,18.82,,17.48,11.99,19.43,61.166666666666664,True
194,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,649.45,81.5,16.0,87,1.37,26.87,30.5,13.51,7.31%,49.61%,45.09%,42.55%,79.37%,77.83%,23.09,,18.33,13.95,27.93,61.5,True
196,LEU,Centrus Energy Corp.,Energy,Uranium,926.74,81.5,25.0,99,3.74,60.69,73.5,21.11,-10.67%,15.60%,154.25%,161.26%,403.23%,162.39%,68.13,,31.88,12.03,88.88,68.5,True
198,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,17582.37,94.0,17.0,83,1.28,59.43,65.89,10.87,-0.34%,8.07%,15.26%,16.32%,61.49%,68.64%,57.79,,49.18,34.11,60.05,64.66666666666667,True
199,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,28392.43,91.5,25.0,88,1.43,108.85,123.46,13.42,3.78%,1.56%,23.81%,29.31%,84.59%,81.33%,105.42,,86.19,56.09,113.4,68.16666666666667,True
201,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,176320.59,84.0,19.0,82,1.26,252.63,267.2,5.77,2.81%,9.33%,22.84%,30.38%,63.03%,57.39%,239.35,,199.34,149.31,256.39,61.666666666666664,True
202,LPLA,LPL Financial Holdings Inc.,Financial,Capital Markets,13991.39,89.0,31.0,89,1.44,171.99,202.6,17.8,3.25%,-1.73%,16.62%,16.79%,81.39%,65.03%,167.54,,147.89,90.26,176.96,69.66666666666667,True
203,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,6147.41,71.5,27.0,93,1.63,71.44,76.12,6.55,6.72%,13.04%,13.74%,4.98%,104.11%,92.20%,66.27,,60.17,33.58,76.35,63.833333333333336,True
204,LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,922.69,106.5,14.0,96,2.13,26.31,32.5,23.53,-0.87%,25.76%,13.11%,8.54%,169.57%,65.37%,24.38,,21.67,9.11,30.0,72.16666666666667,True
205,LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,1509.24,89.0,42.0,77,1.16,35.57,49.33,38.68,-1.36%,3.98%,3.10%,32.08%,55.80%,67.55%,36.11,,31.39,20.39,38.4,69.33333333333333,True
207,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,11022.22,86.5,14.0,89,1.44,135.01,144.3,6.88,1.72%,4.55%,10.68%,37.40%,87.95%,69.62%,132.6,,108.36,71.96,139.95,63.166666666666664,True
208,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,25393.56,76.5,21.0,84,1.3,112.61,114.17,1.39,-2.16%,11.40%,32.87%,24.40%,62.47%,53.25%,111.7,,89.4,64.92,127.75,60.5,True
209,MATX,"Matson, Inc.",Industrials,Marine Shipping,3670.63,81.5,28.0,76,1.15,87.5,96.0,9.71,-1.64%,2.18%,15.59%,37.43%,42.37%,53.59%,89.03,,73.35,55.41,94.54,61.833333333333336,True
210,MBIN,Merchants Bancorp,Financial,Banks - Regional,1419.02,89.0,20.0,87,1.37,48.58,52.33,7.72,5.40%,13.11%,37.85%,13.21%,77.11%,75.82%,46.9,,40.13,25.81,49.5,65.33333333333333,True
211,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,1085.19,81.5,16.0,97,2.28,100.11,120.0,19.87,-1.23%,7.68%,30.88%,57.08%,178.08%,176.01%,98.63,,69.34,31.26,104.92,64.83333333333333,True
212,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,4851.07,76.5,13.0,97,2.23,20.18,22.61,12.04,2.70%,-8.06%,39.75%,60.80%,189.53%,185.84%,20.35,,14.8,6.07,22.09,62.166666666666664,True
213,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,3478.63,81.5,18.0,87,1.38,60.33,100.0,65.76,0.82%,15.38%,37.90%,30.30%,75.58%,71.83%,57.92,,44.99,32.34,63.07,62.166666666666664,True
215,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,18469.12,71.5,13.0,76,1.15,307.0,324.29,5.63,-0.24%,2.52%,16.23%,22.66%,49.63%,44.35%,304.08,,259.17,196.08,316.04,53.5,True
217,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,41331.37,86.5,13.0,80,1.21,64.55,74.81,15.89,1.53%,-5.73%,11.12%,5.13%,52.06%,56.07%,64.76,,58.88,38.3,68.78,59.833333333333336,True
218,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,25037.4,86.5,14.0,84,1.3,552.58,603.29,9.18,-1.95%,5.59%,13.41%,61.30%,81.36%,50.88%,550.35,,417.85,301.51,580.0,61.5,True
220,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,13796.06,74.0,18.0,96,2.05,16.83,19.8,17.65,4.60%,-0.12%,46.09%,39.21%,160.93%,152.32%,16.57,,12.71,5.76,17.59,62.666666666666664,True
222,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,2523417.29,91.5,13.0,80,1.21,337.91,360.03,6.55,-0.36%,8.96%,12.98%,35.54%,58.01%,51.92%,335.62,,275.33,209.11,349.67,61.5,True
223,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,44965.4,86.5,21.0,78,1.17,261.29,270.27,3.44,3.67%,6.30%,7.50%,28.34%,52.03%,53.65%,251.58,,216.09,163.16,261.85,61.833333333333336,True
224,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,5443.13,79.0,16.0,99,3.13,44.47,49.93,12.28,6.90%,-2.37%,64.22%,46.81%,281.39%,268.74%,43.27,,31.24,10.16,47.23,64.66666666666667,True
225,MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining,1880.03,94.0,13.0,78,1.17,91.53,102.5,11.99,-1.71%,27.39%,32.48%,15.61%,47.72%,43.64%,89.25,,73.87,57.25,95.6,61.666666666666664,True
226,MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,5302.02,76.5,19.0,85,1.32,76.42,83.79,9.64,-1.50%,15.47%,27.01%,29.44%,74.40%,38.84%,74.3,,62.25,43.26,79.31,60.166666666666664,True
227,MXL,"MaxLinear, Inc.",Technology,Semiconductors,5366.02,79.0,17.0,94,1.74,68.91,71.1,3.18,-3.20%,31.36%,33.96%,81.87%,126.23%,80.44%,67.97,,44.93,30.11,72.8,63.333333333333336,True
229,NDAQ,"Nasdaq, Inc.",Financial,Financial Data & Stock Exchanges,35038.54,71.5,19.0,83,1.27,208.6,215.62,3.37,-0.64%,3.53%,9.12%,25.68%,63.90%,57.15%,209.47,,176.8,123.27,214.96,57.833333333333336,True
230,NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,65377.54,81.5,16.0,96,2.04,197.39,207.88,5.31,-6.80%,6.49%,63.27%,138.36%,195.98%,159.76%,199.85,,111.86,60.96,221.64,64.5,True
232,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,3736.75,81.5,17.0,95,1.89,17.55,18.0,2.56,4.71%,17.63%,34.69%,35.52%,141.07%,140.74%,16.24,,12.66,6.56,17.97,64.5,True
233,NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research,810.91,106.5,23.0,100,6.61,55.39,64.5,16.45,4.31%,20.02%,117.64%,127.75%,789.09%,350.33%,52.56,,28.69,6.32,60.66,76.5,True
234,NPO,"EnPro Industries, Inc.",Industrials,Specialty Industrial Machinery,2311.57,99.0,18.0,79,1.19,111.24,130.0,16.86,2.15%,25.69%,31.29%,20.04%,52.47%,47.30%,103.32,,89.93,69.95,112.41,65.33333333333333,True
237,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,5639.65,76.5,41.0,89,1.45,63.31,66.14,4.47,2.61%,3.35%,13.09%,38.29%,85.66%,75.71%,62.36,,50.37,33.01,64.98,68.83333333333333,True
238,NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,923.91,89.0,34.0,84,1.29,49.86,54.4,9.11,2.97%,6.56%,35.45%,50.91%,68.45%,90.16%,47.72,,37.44,25.27,52.0,69.0,True
239,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,1758.02,84.0,26.0,79,1.19,115.28,131.14,13.76,5.81%,10.64%,12.64%,25.58%,55.36%,46.33%,110.26,,97.54,69.75,117.06,63.0,True
242,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,6373.22,79.0,13.0,81,1.23,37.14,42.5,14.43,-1.64%,11.63%,10.11%,14.21%,55.53%,59.47%,36.86,,31.47,21.81,38.37,57.666666666666664,True
244,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,6615.26,91.5,21.0,77,1.16,160.37,187.67,17.02,-4.43%,6.71%,9.84%,4.10%,46.07%,46.87%,163.84,,149.1,97.37,171.16,63.166666666666664,True
245,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,2729.1,81.5,13.0,99,3.0,132.16,151.43,14.58,3.32%,10.19%,54.39%,56.62%,323.31%,271.22%,125.88,,87.95,33.1,133.2,64.5,True
246,OLN,Olin Corporation,Basic Materials,Specialty Chemicals,10143.16,86.5,17.0,96,2.05,60.04,72.69,21.07,-3.84%,3.41%,25.42%,21.93%,157.46%,144.46%,60.86,,45.75,21.3,64.76,66.5,True
247,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,7877.96,81.5,20.0,85,1.31,179.78,185.22,3.03,-0.97%,5.29%,16.26%,29.12%,66.85%,49.79%,179.19,,148.66,101.94,187.29,62.166666666666664,True
248,ON,ON Semiconductor Corporation,Technology,Semiconductors,26922.01,79.0,24.0,93,1.68,62.37,63.11,1.19,-0.05%,38.17%,41.65%,54.88%,118.00%,90.56%,58.54,,42.89,28.34,64.04,65.33333333333333,True
249,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,796.64,91.5,21.0,90,1.46,53.43,60.0,12.3,5.38%,21.99%,30.51%,12.32%,100.79%,91.74%,49.89,,43.59,26.33,56.78,67.5,True
250,ONTO,Onto Innovation Inc.,Technology,Semiconductors,4581.54,86.5,40.0,92,1.6,92.65,105.0,13.33,2.42%,24.23%,27.90%,32.24%,107.83%,94.85%,87.64,,71.01,43.73,94.96,72.83333333333333,True
252,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,4858.38,91.5,56.0,85,1.32,27.0,32.0,18.52,1.85%,0.33%,3.89%,41.96%,69.70%,72.63%,27.2,,21.84,14.31,28.6,77.5,True
253,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,44227.75,76.5,17.0,75,1.13,646.51,695.25,7.54,0.86%,-1.80%,7.70%,22.19%,43.98%,42.85%,638.25,,565.14,424.03,669.09,56.166666666666664,True
255,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,10494.62,76.5,20.0,96,2.16,38.64,47.3,22.41,12.55%,-2.08%,51.11%,45.43%,186.65%,169.08%,36.51,,28.73,12.68,40.65,64.16666666666667,True
256,PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,52833.59,86.5,16.0,89,1.44,549.72,605.91,10.22,7.00%,12.98%,20.17%,49.68%,84.99%,54.68%,514.63,,404.96,289.77,559.54,63.833333333333336,True
258,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,5849.06,86.5,34.0,97,2.39,55.7,67.0,20.29,0.54%,4.27%,41.84%,34.64%,195.49%,171.31%,55.16,,42.3,16.5,59.0,72.5,True
260,PFC,Premier Financial Corp.,Financial,Banks - Regional,1190.89,76.5,17.0,76,1.15,32.37,35.5,9.67,1.73%,-1.19%,9.58%,6.90%,41.97%,40.74%,32.02,,30.67,20.61,35.9,56.5,True
261,PGC,Peapack-Gladstone Financial Corporation,Financial,Banks - Regional,662.74,81.5,20.0,79,1.2,35.14,39.0,10.98,0.43%,5.49%,6.52%,6.10%,51.86%,54.39%,34.93,,32.09,21.24,36.39,60.166666666666664,True
263,PLCE,"The Children's Place, Inc.",Consumer Cyclical,Apparel Retail,1531.18,81.5,15.0,93,1.63,96.24,125.2,30.09,-7.95%,15.11%,7.64%,-1.57%,113.11%,92.10%,98.35,,85.51,40.57,113.5,63.166666666666664,True
264,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,114507.36,84.0,14.0,79,1.19,154.51,156.66,1.39,2.75%,5.66%,18.29%,32.22%,56.37%,55.04%,148.87,,123.57,93.08,154.87,59.0,True
265,PNC,"The PNC Financial Services Group, Inc.",Financial,Banks - Regional,88861.78,74.0,16.0,76,1.15,208.63,213.22,2.2,3.05%,-3.44%,9.23%,7.47%,48.90%,40.02%,206.86,,189.29,137.77,217.6,55.333333333333336,True
267,POWI,"Power Integrations, Inc.",Technology,Semiconductors,6384.28,76.5,13.0,76,1.14,104.97,115.83,10.35,-1.33%,3.78%,-0.32%,28.40%,49.96%,28.23%,104.07,,90.8,69.21,110.66,55.166666666666664,True
268,PRFT,"Perficient, Inc.",Technology,Information Technology Services,4598.99,91.5,25.0,97,2.31,139.49,149.83,7.41,-3.39%,13.23%,23.41%,93.95%,193.05%,192.74%,139.2,,90.88,43.51,153.28,71.16666666666667,True
269,PSTG,"Pure Storage, Inc.",Technology,Computer Hardware,8982.31,84.0,13.0,84,1.3,30.95,31.29,1.1,11.69%,15.74%,29.82%,62.13%,56.63%,36.89%,27.95,,22.51,16.79,31.88,60.333333333333336,True
270,PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,17095.5,86.5,16.0,86,1.35,121.98,133.75,9.65,2.94%,1.90%,20.07%,27.62%,72.70%,69.37%,118.99,,98.56,66.75,124.69,62.833333333333336,True
271,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,47301.86,84.0,26.0,86,1.34,190.25,226.12,18.85,5.55%,-0.86%,29.52%,25.21%,70.86%,67.05%,185.03,,160.43,98.59,196.64,65.33333333333333,True
272,PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,4819.58,86.5,19.0,83,1.27,133.84,145.94,9.04,3.24%,12.79%,7.36%,42.82%,60.63%,57.74%,129.58,,109.55,78.41,140.68,62.833333333333336,True
273,QCRH,"QCR Holdings, Inc.",Financial,Banks - Regional,914.55,86.5,22.0,81,1.23,58.55,66.75,14.01,0.95%,10.28%,15.94%,23.11%,52.32%,47.89%,57.82,,49.22,34.58,61.19,63.166666666666664,True
275,RF,Regions Financial Corporation,Financial,Banks - Regional,23639.32,71.5,21.0,80,1.22,24.58,25.93,5.49,2.29%,2.08%,19.61%,5.18%,52.77%,52.48%,24.16,,21.28,15.07,24.89,57.5,True
276,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,21039.15,86.5,18.0,83,1.28,102.5,118.62,15.73,4.02%,0.15%,10.14%,16.66%,63.63%,60.71%,99.86,,88.89,60.39,103.46,62.5,True
277,RMBS,Rambus Inc.,Technology,Semiconductors,2951.66,74.0,16.0,85,1.32,27.31,28.83,5.57,6.35%,19.15%,15.97%,39.34%,69.63%,56.41%,24.79,,21.96,15.56,27.78,58.333333333333336,True
279,ROG,Rogers Corporation,Technology,Electronic Components,5082.48,96.5,18.0,88,1.4,271.5,277.6,2.25,0.53%,39.72%,33.76%,44.10%,73.27%,74.83%,259.87,,198.64,146.02,273.0,67.5,True
280,RPD,"Rapid7, Inc.",Technology,Software - Application,7188.15,84.0,14.0,85,1.32,127.54,145.13,13.79,-3.67%,0.72%,9.71%,51.78%,76.01%,41.46%,131.55,,100.72,70.19,145.0,61.0,True
282,RVI,Retail Value Inc.,Real Estate,REIT - Retail,135.64,81.5,26.0,94,1.7,6.38,28.0,338.87,6.33%,24.52%,38.14%,94.62%,132.00%,127.60%,6.06,,4.29,2.49,6.84,67.16666666666667,True
284,RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage,1563.46,91.5,50.0,78,1.17,13.89,15.41,10.94,-0.86%,2.21%,12.02%,25.47%,45.14%,58.20%,13.81,,11.82,8.38,14.17,73.16666666666667,True
285,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel,1500.39,74.0,19.0,92,1.59,54.52,70.0,28.39,2.64%,-3.62%,16.57%,-0.98%,100.29%,70.86%,54.09,,48.01,25.09,59.34,61.666666666666664,True
286,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,160223.25,79.0,16.0,84,1.29,83.14,91.62,10.2,2.11%,0.10%,12.89%,12.58%,66.98%,56.75%,81.77,,71.67,48.51,84.49,59.666666666666664,True
287,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,5077.66,71.5,26.0,94,1.78,66.34,70.42,6.15,4.72%,0.76%,31.05%,19.62%,125.95%,110.00%,65.28,,52.95,27.06,70.48,63.833333333333336,True
288,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,1472.3,89.0,52.0,91,1.51,60.34,72.0,19.32,3.71%,18.34%,32.12%,28.57%,92.47%,60.35%,57.64,,48.72,30.4,60.75,77.33333333333333,True
289,SHYF,"The Shyft Group, Inc.",Industrials,Farm & Heavy Construction Machinery,1820.39,89.0,20.0,91,1.54,51.38,54.67,6.4,-5.29%,27.97%,23.39%,27.53%,101.57%,81.04%,48.74,,39.43,25.24,54.5,66.66666666666667,True
292,SIVB,SVB Financial Group,Financial,Banks - Regional,44478.83,74.0,20.0,93,1.62,740.45,808.81,9.23,-0.65%,-0.65%,32.04%,26.64%,104.64%,90.92%,740.5,,588.1,337.83,763.22,62.333333333333336,True
293,SKIN,The Beauty Health Company,Consumer Defensive,Household & Personal Products,4087.8,89.0,53.0,97,2.17,28.59,32.0,11.93,2.11%,4.88%,19.27%,98.40%,163.75%,152.79%,27.91,,18.51,9.71,30.17,79.66666666666667,True
294,SMPL,The Simply Good Foods Company,Consumer Defensive,Packaged Foods,3837.68,76.5,45.0,87,1.37,39.67,41.73,5.19,0.13%,-0.08%,16.10%,15.19%,72.48%,26.50%,39.8,,34.84,21.21,41.35,69.5,True
296,SNV,Synovus Financial Corp.,Financial,Banks - Regional,7383.74,81.5,20.0,78,1.18,49.88,55.75,11.77,1.88%,3.25%,16.65%,1.49%,47.49%,54.09%,48.99,,45.32,31.46,50.51,59.833333333333336,True
297,SPFI,"South Plains Financial, Inc.",Financial,Banks - Regional,486.98,81.5,14.0,75,1.13,27.13,31.5,16.11,4.55%,8.52%,18.32%,17.09%,43.54%,43.17%,26.39,,23.39,17.5,27.14,56.833333333333336,True
299,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,2084.15,81.5,20.0,87,1.37,77.68,88.0,13.29,1.30%,8.95%,24.93%,29.29%,76.15%,60.63%,75.37,,60.26,41.84,80.14,62.833333333333336,True
301,STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,13031.3,76.5,27.0,86,1.34,65.15,80.41,23.42,3.48%,-3.17%,-5.76%,5.15%,68.65%,76.70%,65.07,,59.03,33.77,74.37,63.166666666666664,True
303,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,460.8,89.0,30.0,86,1.36,28.89,30.0,3.84,13.96%,18.64%,25.34%,24.15%,68.95%,71.96%,26.15,,23.3,15.4,30.46,68.33333333333333,True
305,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,1667.27,81.5,14.0,75,1.13,31.94,34.0,6.45,-5.81%,6.36%,27.30%,6.18%,50.59%,26.95%,32.18,,28.82,20.81,34.5,56.833333333333336,True
307,SYNH,"Syneos Health, Inc.",Healthcare,Diagnostics & Research,10378.47,86.5,13.0,78,1.17,100.44,113.62,13.12,-1.97%,12.69%,10.19%,15.01%,51.72%,47.42%,99.14,,86.68,60.38,104.18,59.166666666666664,True
308,TA,TravelCenters of America Inc.,Consumer Cyclical,Specialty Retail,844.16,96.5,14.0,85,1.33,56.39,60.95,8.09,0.89%,5.90%,43.12%,95.93%,58.98%,72.98%,57.26,,36.31,22.0,64.58,65.16666666666667,True
309,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,1764.0,94.0,15.0,95,1.9,30.98,36.0,16.2,3.03%,-1.15%,28.65%,26.81%,141.47%,126.96%,31.39,,24.61,11.7,33.36,68.0,True
313,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,8507.07,79.0,15.0,95,1.84,78.19,87.94,12.47,-0.75%,14.45%,6.29%,18.02%,132.99%,95.82%,76.52,,65.07,31.18,83.69,63.0,True
314,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,1370.75,91.5,20.0,99,3.07,38.14,47.0,23.23,3.08%,27.60%,27.90%,28.20%,289.18%,182.52%,34.15,,28.83,9.6,41.86,70.16666666666667,True
315,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,795.93,101.5,18.0,89,1.44,34.94,37.33,6.84,4.36%,25.50%,20.57%,10.33%,80.10%,78.72%,32.18,,27.97,17.92,38.58,69.5,True
316,TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail,527.97,81.5,16.0,89,1.45,16.65,22.0,32.13,1.46%,21.44%,2.40%,32.81%,106.02%,117.12%,15.89,,13.92,7.85,17.8,62.166666666666664,True
317,TMST,TimkenSteel Corporation,Basic Materials,Steel,750.11,74.0,20.0,98,2.52,15.97,18.15,13.65,5.62%,16.15%,16.23%,7.04%,217.50%,241.97%,15.11,,12.98,4.53,17.73,64.0,True
318,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,8326.26,76.5,40.0,75,1.13,132.88,148.21,11.54,-6.74%,1.68%,19.37%,55.14%,49.77%,38.88%,135.94,,104.44,76.19,143.67,63.833333333333336,True
320,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,13220.54,84.0,17.0,94,1.79,56.67,64.55,13.91,3.75%,0.85%,30.07%,46.21%,124.88%,114.82%,55.35,,42.45,23.33,58.18,65.0,True
326,TTGT,"TechTarget, Inc.",Communication Services,Internet Content & Information,2874.05,79.0,25.0,89,1.44,97.99,110.78,13.05,-11.15%,1.99%,27.23%,38.48%,83.47%,65.78%,102.06,,80.06,49.58,111.44,64.33333333333333,True
327,TW,Tradeweb Markets Inc.,Financial,Capital Markets,22688.52,71.5,13.0,82,1.26,97.03,99.18,2.22,-0.98%,11.03%,10.98%,19.82%,68.40%,55.37%,94.67,,83.01,58.08,99.25,55.5,True
328,TXT,Textron Inc.,Industrials,Aerospace & Defense,16580.25,79.0,17.0,81,1.24,75.31,86.0,14.19,-0.15%,3.93%,4.98%,9.89%,55.31%,55.82%,75.76,,66.25,44.36,78.13,59.0,True
329,UEC,Uranium Energy Corp.,Energy,Uranium,1277.86,94.0,33.0,99,3.12,4.32,6.3,45.83,-9.05%,7.46%,92.86%,31.31%,319.42%,145.45%,4.61,,2.96,1.03,5.79,75.33333333333333,True
330,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,5680.51,81.5,14.0,85,1.31,91.18,93.83,2.91,0.90%,9.49%,20.62%,14.09%,67.30%,64.14%,87.44,,75.27,52.11,92.1,60.166666666666664,True
331,UHAL,AMERCO,Industrials,Rental & Leasing Services,14269.61,81.5,18.0,87,1.39,731.4,875.0,19.63,-2.22%,0.14%,10.95%,29.35%,77.33%,61.50%,743.56,,624.57,407.42,769.9,62.166666666666664,True
332,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,22149.0,74.0,44.0,75,1.13,409.56,428.64,4.66,1.83%,11.88%,5.37%,24.73%,43.85%,42.62%,392.87,,349.03,258.0,417.85,64.33333333333333,True
333,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,4872.44,74.0,23.0,79,1.19,28.14,32.5,15.49,-3.27%,8.15%,19.24%,3.99%,50.40%,48.03%,28.2,,24.24,17.78,29.77,58.666666666666664,True
334,URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,27256.58,74.0,42.0,81,1.24,373.89,401.13,7.29,-1.54%,4.68%,7.55%,12.07%,57.16%,61.22%,381.48,,332.59,217.39,414.99,65.66666666666667,True
335,UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,9082.17,89.0,38.0,76,1.14,200.18,235.33,17.56,0.39%,5.11%,-2.71%,7.77%,47.81%,31.88%,199.78,,189.42,129.43,216.9,67.66666666666667,True
337,VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,2105.92,91.5,13.0,89,1.45,42.11,46.5,10.43,1.45%,3.24%,20.25%,19.56%,80.81%,64.11%,42.37,,35.48,21.63,45.36,64.5,True
340,VICR,Vicor Corporation,Technology,Electronic Components,6786.0,76.5,19.0,88,1.43,151.88,176.67,16.32,-6.78%,1.61%,26.25%,69.87%,85.90%,64.69%,156.57,,111.43,74.08,164.76,61.166666666666664,True
