no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1706,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12442.04,37.47,18.83,2.5,2.77,4.92,42.09,39.3,0.90%,29.80%,6.38,-28.40%,38.12%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.85%,1.03%,2.01,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,3.14%,4.08%,17.86%,27.53%,59.46%,53.20%,1.07,4.98,2.87%,1.79%,1.57%,7.40%,22.38%,-1.93%,21.06%,-1.93%,66.72%,61.95,1.23%,0.99%,1.9,263.0,0.82,239.27,2.23%,216370,10/21/2021 4:30:00 PM,255.29,6/1/1960,239.27,0.00%,72.0,86,1.26,234.05,235.58,222.78,195.51,143.52,243.99,15.0,9.07,57.666666666666664,True
1713,CSR,Centerspace,Real Estate,Real Estate Services,USA,1536.95,,,,8.12,2.41,73.89,640.4,2.66%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.48%,0.91%,1.42,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,4.91%,11.52%,4.73%,44.00%,48.84%,53.11%,0.94,3.12,3.38%,2.73%,5.42%,7.45%,26.58%,2.08%,14.97%,-0.03%,61.66%,64.47,1.23%,1.11%,1.8,89.47,1.29,108.16,2.35%,115452,11/1/2021 4:30:00 PM,112.1,10/17/1997,108.16,0.00%,75.0,81,1.18,105.68,102.6,100.66,85.45,66.91,108.19,16.0,6.07,57.333333333333336,True
1755,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1886.17,6.39,8.75,0.64,2.62,1.59,1.7,6.08,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-21.20%,84.10%,0.61%,2.63%,2.6,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-5.22%,-2.82%,45.51%,30.47%,231.98%,209.52%,1.59,2.73,5.56%,3.73%,-3.45%,9.38%,41.40%,-8.47%,37.51%,-8.47%,246.34%,50.86,-4.66%,2.04%,2.1,301.76,1.88,56.27,-2.71%,566804,10/27/2021 4:30:00 PM,67.5,2/21/2012,56.15,-0.21%,66.0,98,2.48,57.84,58.28,51.45,39.79,17.32,61.48,21.0,16.7,61.666666666666664,True
1770,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,3013.42,27.03,19.11,0.9,2.34,4.0,12.39,32.37,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.30%,1.72%,3.59,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,4.64%,21.32%,27.77%,39.90%,73.61%,81.75%,1.04,10.99,4.13%,3.44%,7.56%,21.29%,35.00%,-0.04%,39.55%,-0.04%,86.64%,67.3,2.13%,1.04%,2.3,40.89,1.13,318.88,3.19%,46132,11/4/2021 4:30:00 PM,345.67,6/20/2003,318.88,0.00%,59.0,89,1.35,318.88,299.06,264.39,236.73,170.86,319.12,13.0,8.4,53.666666666666664,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1555.86,18.5,9.72,1.85,1.6,4.19,12.66,9.15,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-15.41%,94.10%,1.05%,1.09%,1.46,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-7.44%,-2.21%,32.55%,39.94%,159.86%,163.23%,1.98,2.07,4.94%,4.13%,-7.23%,7.27%,34.15%,-14.64%,30.50%,-14.64%,167.01%,47.68,-0.71%,1.06%,2.3,240.29,1.02,44.67,0.34%,244585,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.67,0.00%,59.0,97,2.07,44.52,48.15,41.64,33.3,16.73,52.33,30.0,5.57,62.0,True
1985,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4815.19,25.48,18.53,1.7,2.87,4.14,16.73,23.12,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.30%,97.80%,1.63%,1.12%,2.1,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-1.68%,1.35%,10.92%,39.36%,47.62%,51.01%,1.06,4.34,4.45%,3.82%,-1.51%,8.10%,24.13%,-6.60%,25.36%,-6.60%,61.57%,53.79,-2.21%,0.78%,2.1,233.02,0.83,106.46,-1.45%,192707,11/3/2021 4:30:00 PM,117.67,9/12/1967,106.46,0.00%,66.0,83,1.21,108.03,108.09,98.48,85.77,65.89,113.98,18.0,8.92,55.666666666666664,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24390.17,26.18,20.62,1.69,3.17,6.29,33.0,32.22,1.18%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.09,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,-1.05%,-1.25%,-1.61%,11.82%,37.60%,34.65%,1.38,3.72,3.10%,1.99%,-1.41%,1.70%,9.13%,-4.67%,10.25%,-4.67%,46.69%,49.54,0.66%,1.12%,2.3,703.76,0.74,169.99,1.78%,521979,10/19/2021 8:30:00 AM,186.08,12/3/1956,169.99,0.00%,59.0,78,1.12,169.99,172.36,167.32,156.0,115.88,178.32,21.0,9.47,52.666666666666664,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23171.32,25.06,77.24,4.18,20.92,3.87,2340.54,,1.68%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.01,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.25%,7.71%,14.70%,24.19%,57.65%,52.09%,0.62,1.21,2.57%,1.87%,4.40%,10.75%,24.37%,0.25%,28.25%,0.25%,61.63%,70.36,1.13%,0.72%,2.1,1514.17,0.84,60.79,1.86%,1264812,10/27/2021 4:30:00 PM,62.88,2/6/1986,61.0,0.35%,66.0,85,1.24,59.68,58.23,54.89,48.88,37.61,60.64,14.0,5.36,55.0,True
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28554.03,24.5,8.0,0.98,3.2,3.18,12.3,10.38,1.04%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.51,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-3.55%,0.00%,47.74%,40.27%,160.82%,175.83%,3.08,2.2,6.11%,4.60%,-0.88%,4.24%,44.18%,-7.02%,31.31%,-7.02%,204.10%,52.1,0.02%,1.39%,1.8,11422.84,0.73,42.36,1.41%,8379287,11/2/2021 4:30:00 PM,50.44,3/17/1992,42.48,0.28%,75.0,97,2.11,41.77,42.73,40.64,29.71,14.34,45.56,23.0,20.76,65.0,True
2218,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1626.82,5.59,6.31,0.43,1.12,1.19,10.28,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,15.97%,15.69,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-6.33%,-6.23%,15.56%,13.94%,46.33%,41.82%,1.42,1.6,3.92%,2.14%,-6.49%,1.32%,18.28%,-9.07%,16.12%,-9.07%,89.11%,38.42,-6.21%,0.27%,2.2,292.31,4.87,55.24,-5.96%,1424987,11/3/2021 4:30:00 PM,67.75,7/9/1999,55.24,0.00%,63.0,85,1.25,58.74,59.07,54.52,46.7,29.21,60.75,19.0,15.34,55.666666666666664,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35457.79,49.08,32.09,3.47,7.4,9.72,17.51,57.94,0.55%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.25,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-0.67%,-0.85%,2.90%,22.82%,69.46%,46.31%,1.43,7.22,3.55%,2.45%,-0.55%,3.57%,17.88%,-3.48%,17.51%,-3.48%,74.31%,51.52,-0.89%,0.77%,2.3,700.22,0.87,282.15,-0.12%,610460,10/20/2021 4:30:00 PM,296.94,5/11/1971,282.15,0.00%,59.0,88,1.33,282.5,283.71,272.42,239.36,161.87,292.31,14.0,5.11,53.666666666666664,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,122708.66,41.39,39.97,2.81,7.2,20.34,30.72,72.39,0.62%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.77%,90.70%,-0.82%,0.96%,1.79,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,0.44%,0.53%,1.18%,13.84%,39.91%,28.31%,1.01,9.2,3.21%,2.27%,-0.80%,3.84%,8.48%,-4.55%,13.94%,-4.55%,47.24%,52.69,1.18%,0.68%,2.1,1229.48,1.09,341.55,1.86%,1343996,11/2/2021 8:30:00 AM,372.23,11/17/1995,341.55,0.00%,66.0,78,1.12,341.55,343.92,329.35,315.14,231.97,357.82,16.0,8.98,53.333333333333336,True
2331,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6707.14,18.92,16.33,1.26,0.7,3.14,10.1,21.76,0.42%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.20%,2.81,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,2.64%,-1.30%,5.54%,-3.01%,41.90%,36.87%,1.19,3.62,2.66%,2.41%,-1.90%,2.03%,4.80%,-7.94%,9.41%,-7.94%,45.66%,50.57,0.14%,0.95%,2.3,223.66,1.11,125.18,1.10%,247590,10/28/2021 8:30:00 AM,142.8,12/28/1995,125.18,0.00%,59.0,79,1.14,123.82,127.61,122.69,119.45,86.73,135.98,18.0,15.33,52.0,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31097.76,185.97,70.67,4.28,25.2,44.27,22.31,106.83,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.92,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-17.05%,-12.23%,26.20%,53.03%,63.22%,21.35%,1.33,14.75,7.86%,5.87%,-13.71%,2.94%,24.26%,-24.61%,48.44%,-24.61%,95.57%,39.73,-1.64%,-0.28%,2.1,2325.07,1.09,212.94,-1.92%,2537041,10/26/2021 4:30:00 PM,263.36,3/30/2012,212.94,0.00%,66.0,89,1.35,217.1,246.78,206.85,171.37,108.88,282.46,25.0,21.31,60.0,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1408.01,3.2,6.74,,1.29,1.24,6.15,3.42,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.05%,2.83%,3.61,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-2.35%,3.63%,15.29%,1.68%,68.94%,54.34%,1.56,1.56,4.38%,3.77%,-4.13%,3.41%,9.93%,-12.04%,23.46%,-12.04%,74.33%,49.51,-0.88%,1.45%,2.0,279.31,0.81,38.23,0.55%,227527,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.23,0.00%,69.0,90,1.37,38.02,39.88,36.97,34.78,21.93,43.47,20.0,17.04,59.666666666666664,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67770.66,32.96,22.93,1.79,3.47,4.24,102.68,113.71,1.79%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.61%,82.90%,-0.32%,0.71%,1.8,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.46%,-1.25%,3.74%,15.44%,42.93%,41.36%,1.19,3.88,3.02%,1.90%,-0.27%,4.02%,11.34%,-3.35%,15.26%,-3.35%,49.25%,54.49,1.22%,0.81%,2.1,1566.29,1.1,169.83,2.04%,1717699,11/2/2021 8:30:00 AM,180.2,7/1/1923,169.83,0.00%,66.0,79,1.14,166.44,170.29,163.27,152.53,113.79,175.72,18.0,8.27,54.333333333333336,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6534.51,19.21,14.76,2.4,3.77,4.97,144.57,13.18,0.63%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-30.88%,97.72%,-0.36%,2.84%,3.39,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,-2.15%,3.40%,5.55%,3.29%,63.58%,55.51%,1.28,5.08,3.79%,2.66%,-1.41%,6.10%,10.21%,-5.29%,21.59%,-5.29%,66.26%,52.21,-0.17%,1.54%,1.8,337.23,0.86,157.61,1.36%,291008,10/28/2021 8:30:00 AM,175.13,4/12/1994,157.61,0.00%,75.0,87,1.29,155.49,159.86,148.55,143.01,94.8,166.42,14.0,12.63,58.666666666666664,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1794.59,79.18,14.25,3.96,1.72,24.18,9.38,12.6,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.01,1.30%,-12.26%,85.40%,1.54%,3.59%,4.17,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,0.59%,17.74%,28.34%,16.72%,116.29%,96.52%,1.87,0.63,6.23%,4.64%,7.07%,21.08%,28.58%,-3.73%,42.53%,-3.73%,127.18%,63.67,2.03%,0.45%,2.2,1093.51,0.94,13.54,2.50%,1022667,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.54,0.00%,63.0,95,1.72,13.21,12.65,11.18,10.53,5.96,14.07,17.0,17.34,58.333333333333336,True
2609,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8557.71,6.75,11.79,0.94,0.95,1.51,4.38,8.92,2.67%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.09%,1.41%,2.76,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,1.72%,3.81%,12.91%,17.50%,52.53%,47.86%,1.23,1.72,2.70%,2.00%,0.78%,4.29%,16.21%,-2.70%,15.39%,-2.70%,59.87%,56.3,0.71%,1.09%,2.3,543.15,1.03,76.34,1.81%,558665,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.34,0.00%,59.0,85,1.25,74.98,75.75,73.2,65.69,47.75,78.46,21.0,9.9,55.0,True
2908,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7754.64,48.71,35.49,3.25,6.36,9.0,24.29,95.15,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,3.18%,8.31,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,3.45%,4.35%,19.99%,22.79%,92.30%,71.84%,1.74,6.25,4.30%,3.14%,-0.13%,10.27%,19.55%,-4.54%,28.47%,-4.54%,102.13%,58.1,0.75%,1.57%,2.3,160.5,0.65,181.65,2.34%,103674,11/4/2021 4:30:00 PM,190.14,8/8/2013,181.65,0.00%,59.0,92,1.5,177.5,181.89,164.73,151.95,93.25,190.29,18.0,7.12,56.333333333333336,True
2923,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8038.47,33.71,47.75,3.37,17.21,4.01,153.7,,1.73%,57.00%,1.86,-18.70%,-10.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.60%,-3.23%,1.51%,2.4,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,2.54%,4.80%,12.91%,17.43%,49.19%,48.59%,0.9,1.11,2.11%,1.61%,2.78%,8.00%,18.89%,-0.21%,20.55%,-0.21%,56.19%,68.49,-0.59%,0.90%,2.4,803.42,1.44,62.6,0.30%,1159522,10/20/2021 4:30:00 PM,63.93,6/24/1994,62.6,0.00%,56.0,83,1.2,62.6,61.05,58.15,52.75,40.08,63.47,49.0,2.12,62.666666666666664,True
2968,FSS,Federal Signal Corporation,Industrials,Pollution & Treatment Controls,USA,2759.11,25.94,20.83,1.62,2.29,3.57,31.35,38.11,0.80%,19.80%,1.73,-11.50%,22.99%,8.50%,16.00%,8.00%,14.70%,6.60%,60.9,59.51,1.00%,0.00%,96.30%,1.03%,0.96%,2.74,8.40%,14.60%,11.30%,2.9,1.6,0.33,0.33,24.60%,11.10%,8.90%,3.22%,0.04%,12.31%,2.96%,36.27%,35.36%,1.02,1.36,2.73%,2.92%,-2.11%,4.06%,10.48%,-8.14%,16.70%,-8.14%,41.64%,52.01,1.17%,0.89%,1.5,209.23,1.22,44.9,2.07%,255385,11/9/2021 8:30:00 AM,50.14,2/11/1969,44.9,0.00%,84.0,77,1.11,44.9,45.8,43.25,40.68,31.7,48.88,19.0,11.67,60.0,True
3015,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4050.15,27.59,18.56,1.49,1.28,2.62,59.47,21.54,0.86%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.2,0.60%,-11.39%,98.10%,0.32%,2.05%,3.41,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,3.55%,5.37%,18.23%,11.54%,45.62%,49.38%,1.72,1.85,2.72%,2.11%,1.75%,9.03%,16.88%,-3.28%,22.35%,-3.28%,55.62%,60.78,0.65%,1.36%,2.0,313.55,0.67,77.5,2.01%,210345,9/22/2021 4:30:00 PM,77.86,11/1/1982,77.5,0.00%,69.0,80,1.16,75.97,76.17,71.08,66.31,49.8,80.13,13.0,2.49,54.0,True
3041,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,2877.58,31.38,20.39,2.38,1.85,5.18,55.44,77.56,0.79%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.31%,,-0.93%,1.95%,4.17,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,3.97%,0.77%,20.46%,10.79%,44.24%,38.44%,1.17,3.35,3.97%,2.77%,1.88%,10.97%,16.62%,-2.60%,31.09%,-2.60%,49.98%,61.17,2.50%,1.31%,2.0,124.66,2.62,106.38,3.84%,326740,10/27/2021 4:30:00 PM,116.6,11/16/1993,106.38,0.00%,69.0,78,1.12,102.45,104.42,95.86,91.22,70.93,109.22,13.0,13.81,53.333333333333336,True
3109,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,934.58,7.79,10.29,0.78,0.42,1.55,3.07,4.67,,0.00%,8.17,-200.00%,-0.71%,-24.20%,10.00%,-10.00%,155.80%,41.90%,14.34,14.21,4.20%,-0.09%,96.30%,1.05%,6.14%,6.21,5.40%,15.90%,-8.60%,1.6,0.9,0.03,0.03,47.40%,2.90%,3.90%,0.13%,-5.43%,14.22%,2.76%,98.19%,111.43%,2.13,3.5,6.78%,4.48%,-7.11%,-0.21%,11.30%,-13.70%,13.16%,-13.70%,137.30%,45.56,-5.65%,2.84%,2.2,140.47,1.63,63.62,-2.97%,228474,12/3/2021 8:30:00 AM,70.33,1/5/1950,63.62,0.00%,63.0,95,1.69,65.57,68.49,63.75,57.16,26.81,73.72,13.0,7.26,57.0,True
3151,GFF,Griffon Corporation,Industrials,Tools & Accessories,USA,1532.27,20.55,12.41,1.01,0.67,1.73,6.16,26.56,1.31%,20.50%,1.34,41.60%,23.44%,24.40%,20.41%,9.00%,-21.10%,18.80%,50.98,44.98,7.10%,0.00%,75.00%,0.45%,0.97%,2.02,3.10%,10.20%,7.10%,2.6,1.7,1.28,1.3,28.60%,7.50%,3.50%,3.70%,1.03%,13.00%,4.33%,37.51%,34.74%,1.81,0.92,3.44%,3.25%,1.71%,4.64%,7.07%,-5.60%,17.65%,-5.93%,42.87%,56.79,1.67%,1.47%,1.5,215.8,1.11,27.46,3.16%,240518,11/16/2021 8:30:00 AM,33.5,7/9/1968,27.46,0.00%,84.0,75,1.09,26.62,27.0,26.24,25.65,19.22,29.19,20.0,25.85,59.666666666666664,True
3242,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2618.0,14.07,9.54,0.57,0.68,2.7,44.15,144.64,,0.00%,4.23,344.10%,-6.16%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,330.19%,,-0.75%,1.54%,2.59,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,2.25%,7.59%,18.36%,31.12%,117.07%,95.21%,2.0,2.54,5.31%,3.73%,1.90%,15.22%,27.65%,-2.58%,36.34%,-2.58%,122.26%,61.21,2.16%,2.84%,2.1,253.09,1.67,59.5,5.07%,423908,12/2/2021 8:30:00 AM,64.17,5/26/2016,59.5,0.00%,66.0,94,1.61,56.63,58.39,51.64,46.61,26.77,61.08,17.0,13.31,59.0,True
3293,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3752.72,6.72,6.01,,0.28,1.91,12.64,3.49,0.66%,4.20%,30.67,65.70%,-0.38%,31.80%,-3.00%,0.40%,36.50%,15.40%,17.8,17.38,1.20%,-14.81%,98.88%,2.65%,10.84%,10.87,11.00%,32.60%,10.00%,1.5,0.7,0.67,0.86,17.30%,6.10%,4.10%,4.82%,4.05%,30.70%,29.94%,62.78%,57.15%,1.71,8.85,4.97%,3.90%,2.96%,6.04%,20.70%,-2.70%,17.68%,-2.70%,78.90%,56.9,0.92%,1.38%,1.9,173.24,0.85,206.08,2.31%,146504,10/28/2021 8:30:00 AM,270.5,10/30/1997,206.08,0.00%,72.0,87,1.3,201.43,200.15,194.34,170.73,115.19,211.79,22.0,34.29,60.333333333333336,True
3360,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,6021.93,20.43,7.76,2.24,0.37,1.41,5.07,11.45,,0.00%,1.05,-301.50%,43.95%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.35,0.10%,-24.41%,85.80%,1.03%,2.63%,1.89,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,3.37%,0.19%,33.48%,13.11%,93.78%,96.98%,1.99,1.02,5.07%,4.15%,-3.28%,5.25%,18.75%,-13.66%,24.15%,-13.66%,115.98%,51.81,1.90%,0.62%,2.2,3895.19,0.62,21.49,2.53%,2402058,11/5/2021 8:30:00 AM,23.57,8/5/1927,21.49,0.00%,63.0,94,1.61,21.49,22.09,20.49,18.12,9.95,24.89,16.0,9.68,57.666666666666664,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,434049.01,27.8,25.61,1.92,2.94,419.9,85.66,82.91,1.59%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.85,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,2.18%,11.69%,26.37%,33.71%,57.47%,56.50%,0.99,8.58,2.42%,2.06%,5.98%,13.26%,27.02%,-0.21%,28.24%,-0.21%,68.58%,73.28,0.53%,1.40%,2.1,3276.51,1.4,415.7,1.93%,4589712,11/16/2021 8:30:00 AM,402.97,9/22/1981,415.7,0.00%,66.0,86,1.27,415.7,394.6,368.58,327.98,246.59,420.61,22.0,-3.06,58.0,True
3537,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1101.55,149.3,21.77,7.7,2.28,3.96,8.58,18.8,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.11%,96.10%,5.29%,9.31%,11.58,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-5.36%,-1.58%,17.26%,40.21%,49.30%,43.44%,0.79,0.49,5.46%,3.87%,-2.34%,7.84%,22.75%,-8.86%,23.83%,-8.86%,59.64%,51.39,0.19%,-0.19%,2.2,801.8,1.04,10.6,0.00%,832680,11/1/2021 4:30:00 PM,12.5,5/23/1995,10.6,0.00%,63.0,82,1.19,10.6,10.85,9.86,8.65,6.64,11.63,39.0,17.92,61.333333333333336,True
3638,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2841.37,25.52,16.74,1.21,0.72,2.2,12.32,32.92,,0.00%,3.24,-31.50%,23.76%,2.10%,21.10%,-0.20%,73.50%,16.30%,33.43,32.87,0.50%,0.00%,98.50%,2.95%,1.28%,2.54,5.00%,9.10%,5.80%,1.4,1.4,0.13,0.21,12.50%,3.90%,2.80%,1.92%,-1.57%,18.32%,23.57%,47.73%,45.04%,0.97,2.73,4.81%,3.03%,0.03%,6.56%,19.02%,-4.97%,21.29%,-4.97%,57.92%,55.34,3.04%,1.20%,2.1,165.66,1.3,82.67,4.28%,215455,10/28/2021 4:30:00 PM,88.27,3/13/1996,82.67,0.00%,66.0,78,1.12,79.28,82.65,77.58,69.46,52.35,86.99,22.0,11.34,55.333333333333336,True
