no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,64803.16,21.78,10.65,0.3,4.17,3.01,15.1,12.84,2.66%,31.00%,5.17,-122.20%,22.50%,33.90%,73.84%,4.80%,,105.70%,585.09,583.05,0.30%,1.87%,87.90%,-0.45%,1.07%,1.38,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,0.79%,10.23%,22.26%,65.18%,95.75%,26.83%,1.82,4.23,3.46%,3.97%,4.11%,16.59%,35.72%,-3.32%,39.66%,-3.32%,100.73%,65.89,0.23%,-0.80%,2.0,4501.05,0.86,112.66,-0.57%,3861881,2/25/2022 8:30:00 AM,116.12,10/4/1989,111.61,-0.93%,69.0,97,1.61,112.66,108.7,97.54,84.94,59.03,116.53,16.0,3.07,60.666666666666664,True
2585,EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,12621.54,14.94,12.29,1.87,7.8,2.27,1.51,,1.45%,22.80%,6.1,-13.90%,13.95%,8.30%,8.00%,8.60%,40.20%,13.60%,141.88,140.8,0.78%,-0.30%,91.10%,0.16%,2.01%,3.14,1.30%,13.80%,21.00%,,,0.03,0.03,,86.50%,46.50%,6.12%,3.26%,9.38%,18.84%,37.79%,15.85%,1.64,2.66,2.57%,3.29%,5.03%,10.85%,17.79%,-0.59%,26.68%,-0.59%,39.76%,65.71,1.18%,0.13%,1.7,903.35,1.14,91.15,1.31%,1028384,1/27/2022 8:30:00 AM,107.9,2/3/1999,91.15,0.00%,78.0,88,1.18,91.15,86.87,82.51,77.45,65.87,92.5,17.0,18.38,61.0,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41383.76,24.61,17.1,1.54,1.19,1.22,14.0,,3.64%,89.40%,1.71,-33.30%,-12.53%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.59,0.10%,-25.71%,82.20%,-0.15%,1.87%,1.79,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,-4.00%,6.00%,8.28%,22.75%,37.94%,2.07%,0.47,1.01,2.32%,2.47%,2.06%,5.29%,17.56%,-4.50%,13.97%,-4.50%,53.71%,56.66,-0.24%,-1.08%,2.1,10194.78,1.11,42.04,-1.31%,11345958,11/3/2021 8:30:00 AM,53.65,7/6/1943,42.04,0.00%,66.0,89,1.21,42.04,41.3,40.03,35.82,27.35,44.02,19.0,27.62,58.0,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,29663.55,,27.45,,4.1,18.62,5.9,12.26,,,-6.83,-604.10%,694.26%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-39.05%,96.80%,-0.70%,6.53%,3.95,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,7.55%,8.25%,6.38%,31.39%,31.76%,9.30%,1.59,7.14,3.48%,4.16%,8.86%,12.50%,18.48%,-0.87%,30.95%,-0.87%,44.42%,67.7,1.42%,-1.12%,2.5,2393.09,2.39,197.52,0.29%,5725283,2/10/2022 4:30:00 PM,193.42,7/20/2005,208.5,5.56%,53.0,87,1.17,197.52,182.25,176.31,166.81,136.77,201.93,13.0,-2.08,51.0,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23150.85,67.68,7.41,1.11,4.18,2.06,50.66,8.05,1.53%,82.70%,1.93,269.40%,57.68%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.81%,89.80%,0.99%,3.51%,2.22,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,0.80%,4.87%,21.71%,64.32%,92.45%,20.93%,2.36,6.21,4.53%,5.11%,2.99%,11.72%,35.43%,-3.89%,37.26%,-3.89%,106.85%,58.56,1.82%,-0.61%,1.9,2844.76,0.85,130.42,1.19%,2416672,2/22/2022 4:30:00 PM,143.06,10/12/2012,130.02,-0.31%,72.0,98,1.64,130.42,126.93,117.21,96.54,63.05,135.7,21.0,9.69,63.666666666666664,True
2688,FBP,First BanCorp.,Financial,Banks - Regional,USA,2974.15,11.37,9.36,0.79,3.74,1.43,1.1,8.99,2.68%,24.90%,1.31,-39.70%,14.48%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,194.38,1.30%,-3.54%,99.30%,2.06%,2.31%,2.45,1.00%,9.50%,18.20%,,,0.09,0.09,,84.90%,26.10%,3.39%,-4.90%,5.65%,16.16%,51.16%,8.49%,1.24,0.54,2.99%,3.66%,-1.27%,4.25%,13.11%,-10.05%,20.13%,-10.05%,54.28%,51.49,0.27%,-0.40%,2.0,1831.1,0.68,14.95,-0.13%,1243422,1/26/2022 8:30:00 AM,24.0,1/13/1987,14.95,0.00%,69.0,92,1.29,14.95,15.1,14.37,13.23,9.81,16.62,12.0,60.54,57.666666666666664,True
2702,FCF,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,1568.19,11.57,11.46,1.45,5.34,1.43,4.69,19.95,2.76%,37.50%,1.44,-29.70%,12.43%,6.00%,8.00%,8.10%,81.90%,0.80%,95.62,94.17,1.00%,0.00%,71.50%,0.50%,1.99%,3.46,1.20%,10.40%,15.10%,,,0.15,0.26,,85.70%,38.90%,1.46%,-2.57%,4.90%,22.09%,32.57%,3.73%,1.05,0.47,2.13%,3.02%,-0.19%,3.31%,13.36%,-5.33%,13.54%,-5.33%,35.03%,52.63,0.24%,-0.48%,2.5,542.35,1.03,16.69,-0.24%,558580,1/25/2022 4:30:00 PM,18.67,6/10/1992,16.69,0.00%,53.0,86,1.15,16.69,16.7,16.19,14.73,12.36,17.63,13.0,11.86,50.666666666666664,True
2717,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,64111.67,22.97,14.16,0.79,3.38,4.83,8.36,10.84,0.68%,7.70%,1.91,344.60%,-17.15%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-9.60%,78.40%,0.53%,2.48%,1.94,6.40%,24.40%,5.90%,2.5,1.8,0.66,0.72,33.20%,32.30%,14.90%,14.95%,2.31%,17.23%,14.57%,41.93%,5.40%,2.12,1.94,4.64%,4.65%,8.08%,9.89%,15.72%,-4.96%,25.67%,-4.96%,49.37%,63.32,2.12%,-1.29%,2.1,18595.26,1.58,43.91,0.80%,29320973,1/26/2022 8:30:00 AM,43.95,7/10/1995,44.0,0.20%,66.0,90,1.22,43.91,40.57,40.13,38.02,29.45,46.2,14.0,0.09,56.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32763.04,13.17,12.69,,6.29,1.68,0.86,,2.44%,31.20%,3.73,-45.10%,13.62%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-6.44%,83.90%,0.06%,1.37%,1.79,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.37%,0.14%,11.56%,26.34%,52.31%,12.79%,1.38,1.41,2.24%,3.22%,4.50%,8.41%,17.55%,-3.00%,21.67%,-3.00%,54.22%,63.48,-0.45%,0.30%,1.9,5225.23,1.11,49.12,-0.14%,5784226,1/20/2022 8:30:00 AM,51.58,3/17/1980,49.12,0.00%,72.0,93,1.31,49.12,47.0,45.45,41.83,32.05,50.64,20.0,5.01,61.666666666666664,True
2957,FOXA,Fox Corporation,Communication Services,Broadcasting,USA,24347.84,14.79,12.22,2.46,1.84,2.21,4.5,16.06,1.09%,15.40%,2.98,122.80%,24.55%,15.90%,6.00%,7.70%,-33.70%,12.10%,575.0,463.5,0.10%,0.00%,99.94%,0.57%,3.23%,4.26,7.60%,15.70%,12.40%,3.1,2.7,0.63,0.7,36.20%,19.30%,13.20%,7.58%,12.97%,8.13%,18.82%,37.50%,19.24%,,1.33,3.52%,3.41%,10.15%,15.28%,15.28%,0.23%,27.91%,-1.79%,44.36%,73.39,1.24%,-0.89%,2.4,3515.69,1.97,44.0,0.34%,6921766,2/9/2022 8:30:00 AM,45.58,3/12/2019,44.35,0.80%,56.0,87,1.17,44.0,40.18,38.33,38.2,31.5,44.95,11.0,3.59,51.333333333333336,True
3159,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,996.39,6.86,9.7,0.69,0.43,1.64,3.52,4.57,,0.00%,9.91,-200.00%,3.60%,-24.20%,10.00%,-10.00%,333.50%,25.30%,14.31,13.71,2.30%,-0.01%,99.10%,-0.10%,7.85%,6.72,8.70%,24.60%,-8.60%,1.6,0.9,0.03,0.03,47.90%,5.80%,6.10%,9.32%,6.01%,-2.74%,13.16%,52.46%,5.84%,2.07,3.41,5.31%,5.28%,7.39%,8.19%,12.02%,-2.87%,20.85%,-7.87%,66.88%,59.47,0.50%,-2.43%,2.5,160.11,0.76,67.92,-1.93%,121804,12/3/2021 8:30:00 AM,72.67,1/5/1950,67.92,0.00%,53.0,94,1.36,67.92,63.52,62.87,60.71,40.7,73.72,19.0,6.99,55.333333333333336,True
3419,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,6097.85,20.67,8.19,2.26,0.38,1.43,5.14,11.59,,0.00%,1.05,-301.50%,45.42%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.45,0.20%,-32.14%,86.90%,1.22%,3.16%,2.39,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,3.67%,-1.90%,-5.77%,28.87%,51.87%,1.97%,1.93,1.05,3.69%,5.16%,0.28%,1.77%,14.56%,-10.05%,18.22%,-12.66%,61.64%,52.21,0.65%,-1.28%,2.2,3702.56,1.72,21.74,-0.64%,6373434,2/11/2022 8:30:00 AM,24.43,8/5/1927,22.22,2.21%,63.0,94,1.32,21.74,21.63,21.4,19.0,13.45,24.89,13.0,12.37,56.666666666666664,True
3471,HAFC,Hanmi Financial Corporation,Financial,Banks - Regional,USA,809.94,11.72,11.02,1.47,3.8,1.3,0.96,5.69,3.02%,17.70%,2.26,30.00%,-12.28%,-4.00%,8.00%,6.40%,62.20%,1.10%,30.47,30.04,0.30%,0.07%,90.90%,0.67%,1.44%,2.3,1.10%,11.50%,13.80%,,,0.35,0.35,,85.60%,32.20%,-1.05%,3.04%,10.02%,37.60%,72.04%,11.74%,1.13,0.95,3.26%,3.84%,0.39%,8.02%,24.59%,-8.25%,24.28%,-8.25%,75.00%,56.15,0.04%,0.23%,2.3,187.72,0.93,26.46,0.27%,174094,1/25/2022 4:30:00 PM,28.92,5/14/1997,26.46,0.00%,59.0,96,1.5,26.46,26.38,24.57,21.27,15.12,28.84,18.0,9.3,57.666666666666664,True
3475,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,USA,28356.81,19.87,13.7,0.32,1.85,5.1,10.77,33.68,0.56%,111.10%,1.63,-158.60%,33.31%,-33.80%,62.70%,-9.40%,,29.70%,894.0,892.16,0.40%,-4.09%,80.20%,2.44%,1.87%,1.54,0.70%,2.70%,-14.70%,2.4,1.8,1.61,1.61,37.20%,5.60%,0.90%,3.81%,18.98%,36.01%,58.56%,66.80%,41.71%,2.49,1.2,3.95%,4.14%,7.58%,24.40%,39.75%,-1.40%,56.04%,-1.40%,81.89%,71.24,-0.22%,-0.52%,2.2,10832.51,0.93,32.41,-0.74%,10066408,1/24/2022 8:30:00 AM,31.7,9/15/1948,32.49,0.25%,63.0,95,1.4,32.41,30.38,26.27,23.25,17.82,33.49,6.0,-2.19,54.666666666666664,True
3548,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,27532.43,51.13,15.41,,3.68,5.07,11.38,18.58,1.08%,,1.81,-641.90%,16.29%,0.90%,,-6.40%,146.60%,51.80%,308.1,278.22,10.17%,-1.28%,86.10%,0.05%,2.42%,2.72,-0.80%,-2.90%,-16.80%,1.4,1.3,1.46,1.55,70.50%,10.40%,-2.20%,0.43%,2.62%,12.96%,28.35%,59.53%,24.81%,1.83,3.82,3.40%,4.35%,0.92%,11.17%,14.53%,-4.51%,35.25%,-4.51%,61.09%,57.52,0.16%,-1.14%,2.2,2467.75,0.88,92.4,-0.98%,2166402,1/26/2022 8:30:00 AM,110.83,5/24/1962,92.0,-0.43%,63.0,94,1.34,92.4,91.59,83.47,80.76,57.5,96.76,10.0,19.95,55.666666666666664,True
3577,HIG,"The Hartford Financial Services Group, Inc.",Financial,Insurance - Diversified,USA,25419.99,12.17,9.18,1.04,1.16,1.44,109.57,7.18,2.11%,22.60%,6.0,-16.20%,14.83%,11.10%,11.71%,5.00%,8.00%,10.00%,345.6,339.31,0.10%,-33.40%,94.30%,0.16%,0.65%,1.25,2.80%,12.00%,8.80%,,,0.28,0.0,,12.90%,9.70%,1.07%,0.77%,0.65%,7.31%,44.88%,5.68%,1.02,1.85,2.84%,2.69%,2.22%,4.62%,7.38%,-1.08%,12.49%,-6.66%,50.12%,58.59,0.40%,-0.48%,2.1,1759.33,1.46,72.96,-0.08%,2561087,2/3/2022 4:30:00 PM,82.62,12/15/1995,72.96,0.00%,66.0,92,1.28,72.96,71.41,69.87,67.97,48.6,78.17,13.0,13.24,57.0,True
3728,HWC,Hancock Whitney Corporation,Financial,Banks - Regional,USA,4723.16,12.79,10.18,1.6,4.66,1.32,1.32,8.84,1.96%,25.10%,4.3,-114.60%,2.56%,-18.40%,8.00%,9.30%,62.10%,-4.90%,86.83,86.03,0.60%,-4.38%,79.10%,0.18%,1.65%,3.39,1.10%,10.60%,26.10%,,,0.07,0.07,,95.20%,36.80%,1.79%,1.78%,4.58%,19.53%,47.56%,9.98%,1.52,1.81,2.68%,3.72%,1.59%,6.80%,14.14%,-8.04%,22.08%,-8.04%,51.17%,57.73,-0.33%,-0.45%,1.9,418.68,1.15,55.01,-0.78%,479448,1/18/2022 4:30:00 PM,63.94,6/4/1991,55.01,0.00%,72.0,92,1.29,55.01,54.21,51.65,48.23,36.39,59.82,13.0,16.23,59.0,True
4114,ISBC,"Investors Bancorp, Inc.",Financial,Banks - Regional,USA,4178.82,13.03,11.99,1.25,4.55,1.43,4.93,11.92,3.24%,42.10%,1.32,26.20%,9.34%,11.50%,10.38%,6.00%,4.30%,-3.90%,235.6,226.78,0.20%,-55.38%,75.70%,0.10%,5.80%,5.99,1.10%,10.50%,10.10%,,,1.24,1.24,,81.20%,31.70%,3.11%,1.23%,11.79%,18.06%,34.84%,13.93%,0.98,0.47,1.98%,2.82%,2.95%,8.71%,15.34%,-2.32%,23.55%,-2.32%,39.08%,62.94,-0.06%,-0.06%,2.2,2196.67,1.81,17.26,-0.12%,3966744,1/26/2022 4:30:00 PM,17.6,10/12/2005,17.26,0.00%,63.0,88,1.18,17.26,16.77,15.92,14.97,12.47,17.67,28.0,1.97,59.666666666666664,True
4410,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15011.7,13.15,36.03,2.86,12.41,1.33,31.05,153.65,2.82%,39.20%,1.84,181.30%,-59.78%,2.40%,4.60%,-1.90%,966.00%,41.90%,616.43,599.57,0.10%,-2.36%,93.40%,0.23%,2.82%,4.09,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.42%,-3.59%,3.12%,9.88%,34.48%,-2.07%,1.49,0.7,2.56%,2.95%,-0.42%,1.01%,8.29%,-5.78%,10.25%,-5.78%,39.62%,49.78,-1.55%,-0.73%,2.2,4130.97,1.81,24.14,-2.27%,7486610,2/10/2022 8:30:00 AM,26.52,11/22/1991,24.14,0.00%,63.0,86,1.16,24.14,24.19,23.93,22.31,17.51,25.62,15.0,9.86,54.666666666666664,True
4684,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,12636.63,10.07,6.97,0.28,0.66,0.66,4.83,,2.42%,22.30%,7.39,-44.70%,25.34%,-12.10%,35.47%,5.00%,-17.50%,-2.20%,187.28,164.63,0.60%,-26.76%,80.20%,-0.59%,2.15%,2.36,0.40%,6.60%,3.00%,,,0.3,0.31,,10.00%,7.30%,10.60%,2.38%,3.28%,5.40%,43.61%,8.98%,2.01,2.78,3.56%,4.08%,5.28%,7.70%,9.17%,-0.10%,20.54%,-4.10%,45.72%,60.19,1.22%,-0.19%,2.5,1501.12,1.18,74.39,1.03%,1770517,2/2/2022 4:30:00 PM,82.08,8/20/1969,74.39,0.00%,53.0,91,1.24,74.39,70.74,69.23,68.19,51.66,77.57,20.0,10.34,54.666666666666664,True
4712,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1123.76,,2.86,,1.01,4.82,21.86,2.85,,,-22.42,-153.00%,152.16%,19.50%,10.49%,2.20%,142.10%,118.60%,15.76,15.72,1.70%,-65.01%,72.50%,1.26%,14.61%,3.17,-13.60%,,-73.40%,0.3,0.3,6.02,6.02,61.10%,37.90%,-21.30%,0.96%,-6.32%,-2.23%,46.11%,113.87%,13.89%,3.98,6.01,9.28%,8.88%,-0.35%,3.49%,5.96%,-12.45%,33.68%,-31.01%,158.32%,50.78,1.59%,-1.16%,2.5,724.97,1.35,68.48,0.41%,982224,2/22/2022 4:30:00 PM,99.78,12/15/2011,67.68,-1.17%,53.0,98,1.75,68.48,68.49,66.36,64.77,26.51,99.26,15.0,45.71,55.333333333333336,True
4808,MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,USA,56634.75,123.54,33.11,,4.89,62.39,73.36,93.0,,0.00%,1.41,-121.60%,81.77%,-17.70%,,-6.10%,118.30%,75.10%,327.3,272.34,1.20%,-1.87%,61.60%,0.13%,1.77%,2.23,1.90%,78.60%,2.60%,0.5,0.5,10.09,10.72,20.20%,7.10%,4.00%,7.82%,5.74%,8.50%,29.61%,37.92%,5.71%,1.72,5.43,3.25%,3.38%,8.33%,9.36%,17.26%,-1.04%,22.92%,-1.04%,39.71%,68.44,2.22%,-1.52%,2.5,2160.05,0.98,174.68,0.66%,2116368,2/15/2022 8:30:00 AM,166.95,3/23/1998,174.68,0.00%,53.0,87,1.17,174.68,161.74,160.27,149.1,125.56,176.52,13.0,-4.43,51.0,True
4815,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,8616.07,10.76,17.67,1.08,1.63,6.53,58.02,21.89,,0.00%,2.27,158.80%,26.11%,-19.60%,10.00%,-4.30%,151.40%,7.70%,350.42,348.86,0.41%,0.00%,,0.77%,6.57%,7.44,14.60%,110.40%,9.00%,1.6,1.1,1.96,2.05,48.80%,12.60%,15.30%,14.60%,12.03%,8.55%,11.12%,35.38%,13.59%,1.56,0.91,4.00%,4.14%,14.54%,14.98%,17.17%,5.65%,27.75%,5.06%,39.52%,71.86,5.29%,2.24%,2.1,3082.35,4.04,24.49,7.65%,12453239,2/9/2022 4:30:00 PM,28.01,8/12/1963,24.45,-0.16%,66.0,85,1.14,24.49,21.51,21.36,20.91,17.95,25.24,20.0,14.37,57.0,True
4817,MATX,"Matson, Inc.",Industrials,Marine Shipping,USA,3961.3,6.31,7.18,0.42,1.18,2.85,52.19,9.43,1.34%,6.90%,14.18,140.90%,-40.40%,13.70%,15.00%,4.80%,300.40%,66.10%,42.9,41.33,1.80%,-9.29%,88.60%,0.44%,3.31%,3.9,20.50%,54.90%,12.60%,0.9,0.9,0.42,0.47,30.20%,24.70%,18.40%,-5.64%,1.46%,-1.19%,19.92%,34.15%,-0.66%,0.93,3.73,3.97%,4.06%,-2.79%,2.01%,15.22%,-12.07%,15.71%,-12.07%,49.95%,46.06,0.06%,-1.47%,2.0,350.2,1.16,89.44,-1.41%,407152,2/17/2022 4:30:00 PM,96.5,11/1/1982,88.6,-0.94%,69.0,81,1.08,89.44,92.09,87.84,77.74,59.65,101.72,24.0,7.89,58.0,True
4859,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,42055.24,30.54,12.18,2.55,0.16,,15.27,10.47,0.69%,19.20%,8.96,-667.60%,-3.70%,-37.30%,11.99%,4.50%,99.90%,9.60%,152.68,152.54,0.05%,-62.89%,88.40%,-1.22%,1.45%,2.16,2.20%,-235.80%,-61.00%,1.0,0.6,,,5.20%,0.90%,0.50%,2.28%,7.34%,24.54%,38.15%,50.48%,10.04%,0.73,7.17,2.93%,2.64%,6.15%,11.64%,28.89%,-3.25%,27.06%,-3.25%,61.53%,69.54,-1.41%,-0.49%,1.9,1027.07,1.55,273.53,-1.89%,1595355,2/2/2022 4:30:00 PM,292.29,11/10/1994,274.0,0.17%,72.0,93,1.31,273.53,258.62,246.15,212.65,169.34,282.73,14.0,6.86,59.666666666666664,True
4936,MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA,21300.59,36.15,48.28,,2.62,3.3,3.82,95.39,0.02%,0.70%,1.3,-152.00%,201.20%,-19.60%,,-10.90%,356.80%,140.50%,478.4,396.76,0.50%,-10.97%,67.00%,0.13%,2.51%,1.76,1.60%,9.50%,-2.40%,2.0,1.9,1.71,1.87,46.10%,19.00%,7.60%,9.52%,4.72%,2.19%,15.62%,33.34%,4.88%,2.38,1.81,3.99%,4.30%,8.30%,9.02%,10.36%,-3.35%,23.51%,-8.01%,37.99%,61.37,-1.94%,-1.07%,2.4,5652.31,1.78,47.07,-2.99%,10066512,2/9/2022 4:30:00 PM,54.68,5/2/1988,47.07,-0.00%,56.0,85,1.14,47.07,43.58,43.33,42.67,34.11,51.17,15.0,16.17,52.0,True
5067,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,17047.8,9.88,6.06,1.41,1.55,1.67,20.23,28.92,0.98%,5.30%,4.65,160.60%,45.70%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.46,0.65%,-93.39%,80.50%,0.49%,2.01%,1.54,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,6.94%,13.78%,27.27%,35.42%,64.88%,16.87%,1.71,1.93,4.38%,4.84%,9.40%,16.85%,28.14%,0.39%,36.71%,0.39%,71.54%,68.64,3.80%,-1.18%,2.4,4929.94,1.56,45.92,2.57%,7675038,2/22/2022 4:30:00 PM,47.88,1/26/1988,45.9,-0.04%,56.0,94,1.36,45.92,42.17,39.53,35.88,27.23,47.55,18.0,4.27,56.0,True
5080,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,48320.84,38.24,15.24,1.27,0.4,1.78,3.65,32.54,2.91%,19.70%,2.08,-716.80%,4.03%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.88,0.10%,-10.91%,79.40%,-0.23%,2.99%,2.58,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,3.60%,9.70%,21.70%,33.93%,60.25%,24.61%,1.94,2.32,2.55%,3.14%,7.29%,16.59%,27.61%,-1.28%,33.46%,-1.28%,65.02%,72.19,0.14%,-0.20%,1.8,6840.45,0.94,79.74,-0.06%,6398086,2/2/2022 8:30:00 AM,85.33,6/23/2011,79.74,-0.00%,75.0,95,1.37,79.74,74.66,68.77,62.61,49.25,81.31,18.0,7.01,62.666666666666664,True
5104,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16156.84,,10.07,,3.6,1.57,,11.81,1.12%,,-0.05,-409.20%,60.70%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,765.84,0.30%,-6.65%,75.80%,0.97%,2.96%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,2.74%,14.74%,28.98%,72.66%,144.69%,30.39%,2.84,0.88,3.73%,4.63%,7.90%,21.05%,48.27%,-2.73%,49.79%,-2.73%,151.59%,68.09,0.14%,-0.70%,2.2,17483.53,1.34,21.41,-0.56%,23373207,2/16/2022 4:30:00 PM,21.48,11/26/1965,21.35,-0.28%,63.0,99,2.08,21.41,19.98,17.8,14.49,8.57,22.03,19.0,0.33,60.333333333333336,True
5138,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22989.46,14.08,12.62,2.77,5.71,1.49,0.56,15.33,2.62%,33.80%,13.01,-27.70%,29.15%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.06,0.30%,-1.24%,86.90%,-1.18%,4.89%,5.11,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,4.53%,2.76%,17.09%,29.29%,28.76%,19.23%,0.98,5.48,2.27%,3.33%,4.83%,12.39%,20.24%,-2.04%,29.42%,-2.04%,42.54%,64.48,-0.20%,0.23%,2.5,1225.59,1.18,183.11,0.03%,1451103,1/20/2022 8:30:00 AM,186.74,3/17/1980,183.11,0.00%,53.0,84,1.12,183.11,174.85,163.66,152.42,128.46,186.95,16.0,1.98,51.0,True
5144,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,4980.7,18.31,6.71,1.76,3.77,2.97,68.14,5.75,0.47%,3.10%,2.34,-781.60%,55.53%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.40%,0.51%,90.90%,0.50%,9.07%,6.54,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,-6.07%,2.27%,-1.13%,49.81%,122.61%,16.01%,4.15,2.75,6.00%,6.63%,-2.88%,5.02%,19.70%,-12.20%,27.89%,-12.20%,130.15%,48.92,0.80%,-1.35%,2.1,1522.14,0.91,42.83,-0.56%,1389588,2/22/2022 4:30:00 PM,52.47,2/2/2012,42.83,0.00%,66.0,99,1.88,42.83,44.08,40.85,35.87,18.61,48.78,18.0,22.51,61.0,True
5331,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11340.72,25.38,19.66,7.21,2.41,2.35,294.56,15.85,3.09%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.63%,97.70%,0.01%,3.92%,3.07,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,-4.17%,2.48%,12.60%,12.69%,25.27%,3.22%,0.3,0.61,1.98%,2.16%,0.31%,4.17%,11.01%,-5.60%,16.90%,-5.60%,35.01%,52.78,-0.97%,-0.83%,1.9,4992.96,0.96,28.5,-1.79%,4793377,11/3/2021 8:30:00 AM,30.1,12/19/1962,28.5,0.00%,72.0,83,1.1,28.5,28.44,27.44,25.69,21.11,30.19,18.0,5.61,57.666666666666664,True
