"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
838,"CMAX","CareMax, Inc.","Healthcare","Health Information Services","USA",529.37,,,,2.98,1.00,6.58,,,,-1.29,,108.70%,,,,-216.30%,330.40%,82.55,67.32,0.10%,0.00%,67.40%,1.01%,3.08%,11.04,-7.60%,-10.10%,,5.70,5.70,0.22,0.24,8.80%,,-17.00%,5.53%,-2.55%,-1.45%,-37.27%,-50.08%,-20.44%,,0.40,6.60%,6.08%,2.00%,-5.72%,-30.77%,-25.71%,18.03%,-61.00%,18.03%,50.35,5.94%,-3.60%,1.70,187.76,3.34,6.24,2.13%,337277,3/8/2022 8:30:00 AM,12.80,9/21/2020,,
839,"CMBM","Cambium Networks Corporation","Technology","Communication Equipment","USA",758.07,16.36,11.31,0.84,2.26,5.07,12.78,31.99,,0.00%,1.31,95.50%,52.96%,71.20%,19.55%,13.10%,-85.30%,-5.00%,26.66,11.65,3.40%,-6.53%,88.90%,2.31%,5.85%,3.15,17.00%,37.00%,29.60%,2.20,1.80,0.24,0.26,47.90%,10.80%,11.10%,-23.19%,-12.60%,-17.05%,-41.48%,-45.24%,-16.66%,,2.10,11.33%,8.01%,-10.10%,-6.12%,-32.83%,-21.68%,21.42%,-65.35%,21.42%,44.22,8.28%,-0.51%,1.90,216.76,1.01,23.01,7.72%,117991,2/17/2022 4:30:00 PM,48.25,6/26/2019,,
840,"CMCO","Columbus McKinnon Corporation","Industrials","Farm & Heavy Construction Machinery","USA",1283.45,43.78,11.89,1.75,1.53,1.64,12.03,45.03,0.56%,23.70%,0.98,-84.90%,28.33%,-17.10%,25.00%,1.70%,25.90%,29.80%,28.47,27.74,1.80%,-6.72%,98.37%,0.48%,1.70%,4.24,1.80%,4.00%,5.30%,1.90,1.20,0.64,0.70,35.50%,5.80%,3.30%,-5.70%,-1.33%,-3.43%,-4.38%,-18.22%,-6.96%,1.14,1.77,4.44%,3.50%,-1.46%,-3.58%,-5.96%,-12.04%,7.63%,-22.64%,7.63%,46.61,1.68%,0.86%,1.70,111.33,0.49,44.14,2.56%,29112,1/27/2022 8:30:00 AM,64.67,2/23/1996,,
841,"CMCSA","Comcast Corporation","Communication Services","Entertainment","USA",209488.51,15.23,11.66,1.06,1.80,2.20,24.05,13.57,2.16%,32.40%,3.04,33.50%,11.93%,11.30%,14.31%,7.60%,-8.80%,9.50%,4557.00,4488.34,0.10%,0.00%,85.40%,-1.10%,1.48%,2.73,5.10%,14.90%,7.90%,0.80,0.80,1.02,1.04,67.00%,17.90%,12.20%,-0.98%,-6.73%,-10.58%,-24.98%,-16.54%,-8.01%,0.94,1.32,2.36%,2.33%,-0.51%,-3.97%,-12.82%,-9.62%,6.37%,-23.80%,6.37%,46.40,1.62%,0.09%,2.10,24291.16,0.78,47.09,1.71%,10239433,1/27/2022 8:30:00 AM,60.90,3/17/1980,,
842,"CMCT","CIM Commercial Trust Corporation","Real Estate","REIT - Office","USA",178.92,,,,2.14,2.26,12.25,8.56,4.08%,,-1.57,-111.50%,47.60%,-69.80%,,-22.50%,78.90%,39.90%,23.35,21.48,36.10%,18.19%,60.80%,162.98%,0.11%,0.72,-3.60%,-54.70%,-1.10%,,,2.93,2.93,41.20%,7.90%,-29.30%,-5.15%,-5.03%,4.84%,5.14%,-42.36%,0.14%,0.54,0.32,3.52%,3.94%,0.06%,0.16%,-6.26%,-7.92%,9.83%,-45.16%,16.59%,50.11,3.11%,-0.14%,2.00,32.79,0.67,7.58,2.97%,11726,,13.00,12/17/1993,,
843,"CME","CME Group Inc.","Financial","Financial Data & Stock Exchanges","USA",83695.93,32.33,29.09,3.99,17.85,3.09,28.37,974.34,1.53%,49.30%,7.29,24.20%,8.10%,10.00%,8.11%,5.50%,42.70%,4.40%,358.59,357.83,0.20%,-7.45%,89.00%,1.45%,1.36%,3.00,1.40%,9.70%,7.50%,1.00,1.00,0.10,0.13,,64.90%,55.80%,-0.34%,-2.22%,6.15%,22.44%,11.72%,3.18%,0.44,6.38,2.76%,2.47%,-4.14%,-1.26%,7.01%,-10.67%,5.30%,-10.67%,25.32%,42.41,-2.44%,-0.20%,2.60,1615.29,1.14,229.52,-2.63%,991804,2/9/2022 8:30:00 AM,254.69,12/6/2002,,
844,"CMLS","Cumulus Media Inc.","Communication Services","Broadcasting","USA",228.40,13.37,3.74,1.34,0.25,0.56,1.49,,,,0.81,-197.30%,7.01%,-4.70%,10.00%,-6.90%,270.50%,21.00%,20.51,17.75,5.30%,0.00%,76.20%,4.01%,0.50%,2.50,-2.50%,-11.30%,,2.90,2.90,2.04,2.04,60.90%,1.90%,-4.80%,-5.41%,6.27%,-9.67%,-6.23%,4.73%,-3.64%,1.94,0.62,5.08%,5.89%,1.65%,1.96%,-6.79%,-5.50%,12.47%,-25.88%,23.46%,51.49,0.00%,1.48%,2.30,35.55,1.07,11.00,1.48%,20375,2/23/2022 4:30:00 PM,23.33,6/13/2018,,
845,"CMMB","Chemomab Therapeutics Ltd.","Healthcare","Biotechnology","Israel",42.04,,,,,0.04,1.12,,,,-30.24,60.30%,-17.10%,,,,-142.50%,,11.91,11.40,26.33%,0.06%,35.50%,1.10%,0.28%,0.32,-18.20%,-19.20%,,40.40,40.40,0.00,0.00,,,,-18.66%,-20.50%,-53.80%,-75.90%,-95.28%,-48.84%,,0.57,19.59%,13.73%,-13.68%,-31.85%,-68.66%,-54.55%,11.60%,-97.24%,11.60%,36.49,4.83%,-1.98%,1.70,98.29,0.96,3.63,2.75%,50737,3/9/2022 8:30:00 AM,35.00,2/12/2019,,
846,"CMPI","Checkmate Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",69.63,,,,,0.88,0.86,,,,-2.73,-21.70%,5.70%,,45.10%,,-30.70%,,21.63,19.27,10.00%,-0.38%,82.90%,-1.09%,0.29%,1.97,-53.20%,-57.00%,,11.40,11.40,0.00,0.00,,,,11.87%,40.13%,-2.08%,-44.07%,-76.92%,14.98%,,0.23,6.53%,8.49%,4.62%,16.73%,-25.77%,-7.71%,61.50%,-79.43%,61.50%,59.15,-1.52%,-0.61%,1.00,27.93,0.36,3.23,-2.12%,5451,,18.33,8/7/2020,,
847,"CMPO","CompoSecure, Inc.","Industrials","Metal Fabrication","USA",557.14,,,,2.26,1.08,,,,,-0.72,,,,,,-13.80%,3.60%,28.08,,25.02%,0.00%,42.90%,-33.11%,,3.12,-7.60%,-9.10%,,0.10,0.10,0.00,0.00,,,,2.97%,-6.06%,-28.35%,-27.96%,-28.35%,-11.33%,,0.66,8.97%,9.98%,-1.66%,-7.29%,-25.15%,-33.40%,23.40%,-33.40%,23.40%,47.33,-2.60%,0.41%,,196.56,0.46,7.12,-2.20%,48493,3/10/2022 4:30:00 PM,15.50,11/19/2020,,
848,"CMPOW","CompoSecure, Inc.","Industrials","Metal Fabrication","USA",,,,,,,,,,,,,,,,,-13.80%,3.60%,,,,,,,,,,,,,,,,,,,9.77%,4.29%,-17.51%,7.35%,33.94%,-4.58%,,0.15,9.37%,10.18%,-2.60%,0.30%,-11.31%,-29.44%,45.56%,-44.40%,127.89%,49.90,-2.79%,-2.05%,,40.88,0.24,1.39,-4.79%,5293,,,11/19/2020,,
849,"CMPR","Cimpress plc","Communication Services","Advertising Agencies","Ireland",1663.62,,29.26,,0.61,,4.82,7.34,,,-2.01,-175.70%,72.24%,-30.70%,20.00%,7.70%,35.60%,12.10%,25.09,22.04,15.57%,0.00%,80.90%,-3.59%,2.75%,6.65,-3.80%,18.60%,4.20%,0.90,0.70,,,48.90%,2.80%,-2.80%,-2.00%,-3.79%,-20.47%,-35.04%,-37.76%,-13.80%,1.49,2.99,4.58%,4.22%,-1.87%,-6.55%,-26.80%,-15.77%,6.72%,-48.07%,6.72%,45.14,2.60%,0.28%,1.50,90.97,0.34,63.51,2.88%,16837,1/26/2022 4:30:00 PM,120.00,9/30/2005,,
850,"CMPS","COMPASS Pathways plc","Healthcare","Medical Care Facilities","United Kingdom",547.20,,,,,1.79,2.00,,,,-1.78,-6.80%,-27.10%,,,,-17.10%,,41.85,6.70,10.50%,0.00%,19.30%,1.72%,30.87%,4.85,-25.00%,-26.00%,,19.50,19.50,0.00,0.00,,,,-15.79%,-17.50%,-58.92%,-63.42%,-69.22%,-44.98%,,1.06,7.73%,7.60%,-7.56%,-21.73%,-55.81%,-46.39%,23.81%,-73.75%,23.81%,39.56,6.73%,0.16%,1.60,426.11,0.66,13.00,6.91%,150325,2/24/2022 8:30:00 AM,73.00,9/18/2020,,
851,"CMPX","Compass Therapeutics, Inc.","Healthcare","Biotechnology","USA",153.27,,,,,3.69,6.01,,,,-1.48,-43.90%,75.00%,,,,46.10%,,61.69,57.69,6.40%,157.28%,64.70%,278.27%,0.44%,1.55,-176.50%,-246.00%,,3.70,3.70,0.00,0.15,,,,-29.06%,-8.86%,-55.56%,-63.08%,,-54.57%,,0.23,12.13%,11.58%,-37.37%,-45.53%,-64.96%,-62.29%,-7.04%,-88.00%,-7.04%,24.67,-8.33%,0.00%,1.60,162.98,1.28,1.32,-8.33%,112230,,9.43,4/5/2021,,
852,"CMRX","Chimerix, Inc.","Healthcare","Biotechnology","USA",463.16,,,,231.58,6.81,5.24,,,,-2.09,-191.40%,89.10%,-4.30%,,-19.10%,-144.10%,-93.30%,86.89,82.95,4.20%,-64.28%,63.30%,1.42%,4.35%,4.06,-128.50%,-162.80%,-210.70%,3.20,3.10,0.00,0.20,,,,-4.61%,2.48%,-4.78%,-21.92%,-40.16%,-16.33%,1.39,0.41,9.26%,7.19%,-2.20%,-5.66%,-15.02%,-25.27%,12.47%,-47.04%,16.74%,48.00,3.45%,-0.37%,1.70,889.22,0.65,5.55,3.07%,312160,3/1/2022 8:30:00 AM,18.67,4/11/2013,,
853,"CMTL","Comtech Telecommunications Corp.","Technology","Communication Equipment","USA",527.26,305.47,23.90,17.97,0.94,1.06,17.06,45.45,2.05%,618.20%,0.06,117.50%,49.54%,-44.40%,17.00%,7.20%,87.50%,-13.60%,26.43,25.48,1.60%,0.00%,77.70%,1.47%,1.94%,3.63,0.10%,0.20%,-9.50%,1.40,0.90,0.22,0.00,36.50%,1.90%,0.20%,-5.00%,-0.61%,-23.39%,-23.18%,-32.19%,-17.48%,1.61,0.82,3.85%,3.96%,-2.56%,-7.85%,-17.86%,-19.24%,9.17%,-35.36%,9.17%,43.30,0.31%,0.20%,2.20,136.13,0.63,19.65,0.51%,46116,3/10/2022 4:30:00 PM,29.62,3/17/1980,,
854,"CNCE","Concert Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",94.39,,,,2.90,0.97,0.89,,,,-1.98,27.20%,-33.50%,-33.30%,,-34.70%,-30.60%,-66.70%,34.09,30.73,4.90%,-3.43%,53.90%,3.22%,0.84%,2.20,-46.00%,-56.80%,-55.30%,9.40,9.40,0.00,0.00,,,,-6.00%,-9.03%,-17.06%,-23.16%,-53.23%,-10.48%,0.36,0.24,7.52%,8.06%,-8.97%,-9.73%,-18.27%,-22.51%,9.73%,-56.81%,9.73%,39.82,0.36%,-0.35%,1.80,117.19,0.31,2.82,0.00%,19775,3/3/2022 8:30:00 AM,13.08,2/13/2014,,
855,"CNCR","Loncar Cancer Immunotherapy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.86%,-8.28%,-33.30%,-44.43%,-46.30%,-28.65%,,0.53,2.09%,2.01%,-4.74%,-12.96%,-35.47%,-34.28%,3.55%,-46.89%,3.55%,38.43,3.00%,0.17%,,9.18,0.30,17.52,3.18%,1492,,,10/14/2015,,
856,"CNDT","Conduent Incorporated","Technology","Information Technology Services","USA",940.49,,8.83,,0.23,0.78,2.27,5.77,,,-0.18,70.70%,35.34%,48.30%,,-8.40%,-202.30%,-0.70%,213.56,205.99,2.10%,0.92%,82.90%,0.48%,4.22%,4.20,-0.90%,-3.30%,1.10%,1.60,1.60,1.22,1.25,24.20%,0.70%,-0.90%,-14.58%,-9.17%,-20.31%,-44.16%,-38.00%,-22.10%,1.88,0.27,5.55%,5.75%,-5.61%,-12.80%,-30.05%,-30.32%,6.80%,-48.24%,6.80%,42.45,5.52%,0.24%,3.00,2070.00,0.45,4.40,5.77%,502213,2/16/2022 4:30:00 PM,6.50,12/13/2016,,
857,"CNET","ZW Data Action Technologies Inc.","Communication Services","Advertising Agencies","China",24.61,,,,0.53,1.00,2.83,,,,-0.07,-228.00%,,19.50%,10.00%,3.50%,163.40%,-3.30%,35.33,29.43,16.71%,0.00%,1.10%,70.36%,0.82%,1.26,-6.70%,-11.60%,-46.40%,2.20,2.20,0.00,0.00,-1.80%,-27.30%,-4.70%,-8.42%,-15.30%,-38.09%,-56.08%,-70.98%,-34.99%,1.51,0.07,8.87%,9.99%,-13.70%,-24.79%,-53.27%,-47.87%,9.43%,-83.29%,9.43%,31.94,-2.44%,-3.01%,,190.50,0.41,0.62,-5.38%,41526,,,10/15/2007,,
858,"CNEY","CN Energy Group. Inc.","Basic Materials","Specialty Chemicals","China",38.79,198.89,,,1.96,0.53,11.75,,,0.00%,0.01,-86.00%,,,,,-71.90%,11.00%,18.71,13.71,32.51%,0.00%,0.60%,140.69%,0.68%,0.27,0.70%,0.90%,0.20%,8.70,8.50,0.00,0.05,13.20%,2.70%,1.60%,-11.39%,1.70%,-35.61%,-67.98%,-58.28%,-37.63%,,0.16,7.30%,7.85%,-3.51%,-13.38%,-60.94%,-38.87%,20.26%,-86.37%,20.26%,43.38,3.37%,-0.56%,,347.78,0.07,1.84,2.79%,13221,,,2/5/2021,,
859,"CNFR","Conifer Holdings, Inc.","Financial","Insurance - Property & Casualty","USA",19.89,7.27,,0.48,0.18,0.52,2.65,4.97,,0.00%,0.31,107.00%,77.30%,22.00%,15.00%,7.90%,-322.00%,0.40%,9.69,5.31,7.50%,12.03%,7.20%,-19.92%,0.04%,0.19,1.10%,7.10%,3.10%,,,0.82,0.82,,4.60%,2.70%,3.23%,-3.03%,1.82%,-37.43%,-37.95%,-3.45%,1.19,0.11,5.51%,4.31%,-0.30%,-3.72%,-16.42%,-10.80%,8.26%,-48.50%,8.26%,47.74,-0.88%,0.45%,3.00,12.18,0.21,2.23,-0.44%,1344,3/2/2022 4:30:00 PM,2.45,8/13/2015,,
860,"CNOB","ConnectOne Bancorp, Inc.","Financial","Banks - Regional","USA",1247.16,9.62,9.29,0.96,4.13,1.21,4.25,6.85,1.68%,13.60%,3.22,79.80%,7.97%,26.10%,10.00%,13.40%,22.20%,4.50%,39.50,35.56,3.40%,-4.72%,74.40%,0.63%,1.01%,2.19,1.60%,13.20%,19.20%,,,0.15,0.15,,88.90%,42.50%,-6.15%,-5.32%,-7.11%,7.13%,14.49%,-5.32%,1.25,1.12,3.08%,2.70%,-3.38%,-5.68%,3.49%,-14.22%,2.59%,-14.22%,32.75%,42.42,1.50%,0.97%,1.60,164.21,0.54,31.74,2.49%,47970,1/27/2022 8:30:00 AM,39.20,6/4/1996,,
861,"CNSL","Consolidated Communications Holdings, Inc.","Communication Services","Telecom Services","USA",515.18,,26.91,,0.40,1.11,2.03,9.79,,,-1.67,259.40%,38.89%,95.70%,2.00%,10.90%,-125.60%,-2.60%,92.79,62.96,1.20%,0.00%,95.00%,47.37%,2.76%,4.48,-3.10%,-32.50%,4.00%,1.50,1.50,5.36,5.38,55.80%,7.10%,-8.70%,-33.85%,-33.66%,-40.00%,-48.41%,-30.84%,-37.03%,1.19,0.43,13.60%,5.73%,-19.14%,-22.44%,-33.06%,-30.75%,22.70%,-43.98%,22.70%,34.76,13.76%,3.40%,2.70,387.92,2.98,5.54,17.62%,621158,3/3/2022 8:30:00 AM,6.50,7/22/2005,,
862,"CNSP","CNS Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",8.67,,,,,1.11,1.73,,,,-0.61,-1.80%,10.30%,,,,,,27.84,17.54,3.80%,0.77%,4.20%,17.72%,2.18%,0.26,,,,3.50,3.50,0.00,0.06,,,,-31.79%,-42.80%,-73.27%,-84.07%,-87.91%,-62.13%,,0.06,29.98%,15.44%,-22.84%,-51.48%,-79.19%,-80.36%,4.19%,-91.64%,4.19%,30.87,1.50%,0.38%,2.00,1470.60,1.67,0.27,1.88%,1320856,,5.33,11/8/2019,,
863,"CNTA","Centessa Pharmaceuticals Limited","Healthcare","Biotechnology","United Kingdom",711.55,,,,,1.22,1.23,,,,-6.70,-110.70%,-56.10%,,,,,,89.90,78.47,1.00%,97.09%,80.00%,24.36%,4.20%,19.42,,,,21.00,21.00,0.00,0.00,,,,-16.48%,-20.74%,-41.43%,-67.76%,,-33.84%,,0.81,13.04%,9.02%,-14.64%,-17.58%,-50.64%,-39.71%,13.27%,-70.48%,13.27%,36.68,7.73%,-1.07%,1.70,169.81,1.13,7.94,6.58%,103392,,23.00,5/28/2021,,
864,"CNTB","Connect Biopharma Holdings Limited","Healthcare","Biotechnology","China",242.58,,,,,0.11,,,,,-8.08,,27.80%,,,,,,57.48,13.00,,,33.91%,,1.84%,0.81,,,,,,,,,,,7.65%,-12.08%,-5.38%,-83.09%,,-18.06%,,0.32,7.22%,7.36%,-11.39%,-17.73%,-73.24%,-36.64%,14.65%,-87.04%,14.65%,36.93,-10.92%,0.95%,1.50,294.92,0.28,3.80,-10.07%,45127,,23.25,3/19/2021,,
865,"CNTG","Centogene N.V.","Healthcare","Diagnostics & Research","Germany",77.77,,,,0.32,1.88,2.73,9.97,,,-1.50,2.60%,34.20%,,,,-272.10%,-16.80%,22.55,7.54,32.12%,0.00%,26.00%,3.77%,0.45%,1.57,-24.30%,-56.00%,-22.20%,1.50,1.30,0.42,0.61,20.30%,-13.90%,-14.40%,-3.66%,-27.23%,-40.73%,-67.55%,-71.14%,-34.59%,,0.36,8.29%,9.56%,-13.18%,-22.70%,-59.39%,-40.45%,8.41%,-73.92%,8.41%,32.18,0.12%,0.00%,1.50,21.91,0.84,3.42,0.12%,9836,,11.88,11/7/2019,,
866,"CNTQ","Chardan NexTech Acquisition 2 Corp.","Financial","Shell Companies","USA",159.49,,,,,1.24,177.22,,,,,,,,,,,,15.81,12.65,0.20%,0.00%,66.50%,49.35%,0.22%,0.95,,,,,50.10,0.00,0.00,,,,0.30%,0.60%,1.21%,,,0.80%,,0.03,0.16%,0.24%,0.36%,0.57%,0.93%,-0.17%,1.21%,-0.50%,2.76%,59.37,0.00%,0.00%,,29.01,0.00,10.05,0.00%,2,,,8/24/2021,,
867,"CNTX","Context Therapeutics Inc.","Healthcare","Biotechnology","USA",18.58,,,,,,46.46,,,,-0.74,165.30%,,,,,-64.60%,,10.68,9.32,1.70%,16.71%,40.10%,,1.32%,0.06,,,,0.10,0.10,,,,,,-7.45%,-21.62%,-67.17%,,,-34.59%,,0.15,8.29%,7.38%,-14.57%,-25.65%,-54.85%,-49.88%,2.41%,-84.78%,2.41%,33.69,-2.71%,-2.30%,,2005.69,0.20,1.65,-4.94%,211510,,8.00,10/20/2021,,
868,"CNTY","Century Casinos, Inc.","Consumer Cyclical","Resorts & Casinos","USA",334.03,14.59,11.05,0.58,0.91,2.42,3.31,7.90,,0.00%,0.76,-149.70%,34.58%,-40.30%,25.00%,17.90%,184.80%,21.80%,29.60,27.02,0.10%,0.00%,75.20%,1.25%,2.98%,6.29,3.40%,18.70%,-0.90%,2.20,2.10,3.38,3.41,50.20%,19.30%,6.40%,-9.84%,11.57%,-16.05%,-17.05%,36.16%,-8.95%,2.93,0.62,6.01%,5.18%,-11.03%,-9.84%,-21.77%,-22.90%,7.62%,-38.14%,26.34%,37.88,1.70%,-9.83%,1.70,128.20,3.52,10.17,-8.30%,242311,3/8/2022 8:30:00 AM,19.75,11/10/1993,,
869,"CNXC","Concentrix Corporation","Technology","Information Technology Services","USA",10236.70,24.46,13.91,1.57,1.83,3.70,56.25,28.04,0.53%,0.00%,7.69,141.20%,11.77%,,15.60%,28.60%,88.80%,12.70%,51.56,43.26,0.60%,-13.83%,85.30%,0.88%,1.33%,2.16,7.90%,15.80%,12.30%,1.60,1.60,0.31,0.31,35.30%,10.20%,7.20%,-5.88%,-5.84%,11.33%,8.23%,42.44%,5.33%,,7.20,4.12%,3.33%,-2.27%,3.65%,12.32%,-6.79%,26.02%,-6.79%,58.80%,49.90,3.15%,0.13%,1.00,266.08,0.97,194.32,3.28%,139032,1/18/2022 4:30:00 PM,215.67,11/24/2020,,
870,"CNXN","PC Connection, Inc.","Technology","Electronics & Computer Distribution","USA",1307.28,19.11,15.80,2.39,0.45,1.93,14.57,,,0.00%,2.65,-31.70%,9.57%,3.80%,8.00%,0.10%,18.10%,15.10%,26.20,8.33,56.20%,-0.69%,42.70%,0.50%,2.19%,3.90,6.00%,9.20%,8.20%,2.90,2.30,0.00,0.00,16.10%,2.80%,2.10%,3.81%,17.22%,15.32%,7.15%,11.33%,17.44%,0.63,1.48,2.86%,3.12%,4.10%,12.81%,12.61%,-0.67%,27.12%,-0.67%,27.12%,66.80,0.97%,-0.38%,3.00,46.83,0.21,50.95,0.59%,5181,2/7/2022 4:30:00 PM,55.00,3/3/1998,,
871,"COCO","The Vita Coco Company, Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",597.36,16.19,24.67,,1.79,5.83,30.63,,,,0.64,246.80%,10.50%,,,,44.20%,32.50%,57.66,44.99,47.00%,-38.43%,46.60%,,7.72%,6.97,,,28.30%,2.00,1.40,0.55,0.60,31.40%,,,-10.61%,-8.72%,-6.41%,,,-7.25%,,0.66,4.90%,5.68%,-9.95%,-6.15%,-12.69%,-19.94%,13.73%,-43.90%,23.55%,40.55,0.68%,0.10%,1.60,498.39,0.32,10.44,0.77%,84903,3/10/2022 8:30:00 AM,17.71,10/21/2021,,
872,"COCP","Cocrystal Pharma, Inc.","Healthcare","Biotechnology","USA",53.13,,,,106.27,0.60,0.86,,,,-0.14,88.40%,0.00%,40.70%,,91.60%,12.80%,,97.47,81.98,15.89%,0.00%,22.10%,-1.16%,0.55%,0.80,-17.20%,-17.70%,-18.30%,50.80,50.80,0.00,0.00,,,,-7.41%,-7.49%,-30.07%,-56.14%,-64.03%,-23.08%,0.74,0.04,7.15%,8.51%,-7.28%,-12.50%,-45.74%,-32.57%,6.62%,-85.52%,6.62%,37.94,11.11%,-9.80%,2.00,558.28,0.98,0.50,0.22%,293006,,4.08,4/1/2008,,
873,"CODA","Coda Octopus Group, Inc.","Industrials","Aerospace & Defense","USA",65.54,13.46,9.85,,3.08,1.56,3.70,27.31,,0.00%,0.44,47.80%,53.85%,-1.40%,,0.20%,-92.70%,8.50%,10.86,4.73,59.01%,0.00%,17.20%,-1.60%,4.74%,13.82,11.40%,12.50%,8.70%,8.30,5.80,0.00,0.00,69.20%,18.50%,23.20%,-0.17%,-3.59%,-19.84%,-36.72%,-17.34%,-26.13%,1.42,0.27,3.20%,4.09%,15.36%,3.57%,-14.95%,-15.62%,20.30%,-31.63%,20.30%,62.85,17.45%,0.17%,2.00,16.24,16.42,6.95,17.65%,143259,,9.00,10/20/2003,,
874,"CODX","Co-Diagnostics, Inc.","Healthcare","Diagnostics & Research","USA",162.29,3.81,12.11,,1.55,1.56,1.93,2.94,,0.00%,1.42,510.30%,-59.43%,55.00%,,495.00%,-27.90%,38.10%,28.94,27.31,0.40%,-1.63%,26.70%,-9.58%,7.17%,3.20,47.90%,50.80%,62.40%,24.80,24.00,0.00,0.00,87.20%,49.50%,40.10%,-7.07%,-21.08%,-35.45%,-49.81%,-56.50%,-39.64%,-1.53,0.32,4.37%,4.97%,-14.59%,-29.33%,-38.88%,-51.28%,1.91%,-64.53%,1.91%,25.47,-0.56%,-0.93%,2.30,611.99,0.69,5.31,-1.48%,225748,,19.33,7/12/2017,,
875,"COGT","Cogent Biosciences, Inc.","Healthcare","Biotechnology","USA",231.43,,,,,2.04,1.14,,,,-7.29,-287.10%,-1.70%,,,21.40%,90.60%,,39.85,39.85,0.01%,0.00%,,12.59%,3.99%,9.69,-70.00%,-131.80%,-66.40%,12.40,12.40,0.00,0.00,,,,-3.37%,-16.84%,-30.55%,-30.46%,-28.02%,-33.22%,2.93,0.39,4.78%,5.71%,-3.07%,-15.58%,-23.30%,-31.41%,9.59%,-44.71%,9.59%,43.34,6.35%,0.35%,1.40,164.26,0.28,6.11,6.72%,24583,,21.50,3/29/2018,,
876,"COHR","Coherent, Inc.","Technology","Scientific & Technical Instruments","USA",6437.37,,23.62,,4.16,6.92,,,,,-3.19,74.50%,13.91%,-26.40%,8.00%,11.60%,173.90%,17.90%,24.54,24.52,0.50%,0.00%,92.50%,8.92%,11.04%,12.69,-4.20%,-9.00%,-7.20%,3.30,2.10,0.46,0.47,40.30%,-5.00%,-5.00%,-4.15%,-0.16%,-2.11%,0.41%,6.09%,-4.95%,1.39,4.15,1.84%,1.48%,-2.73%,-2.26%,-0.72%,-5.50%,3.30%,-5.85%,14.91%,40.05,0.89%,-0.18%,3.00,213.35,0.73,255.14,0.71%,83296,2/9/2022 4:30:00 PM,259.75,3/17/1980,,
877,"COHU","Cohu, Inc.","Technology","Semiconductor Equipment & Materials","USA",1361.16,7.70,8.24,,1.53,1.46,3.58,15.88,,0.00%,3.43,152.90%,15.16%,96.20%,,25.80%,19.80%,-5.20%,48.66,47.55,0.60%,-6.16%,91.50%,2.43%,3.55%,3.65,13.00%,20.00%,17.30%,3.90,3.10,0.12,0.13,43.60%,22.30%,18.90%,-15.27%,-13.43%,-17.07%,-25.72%,-30.89%,-30.64%,1.74,1.71,5.95%,5.11%,-11.37%,-17.08%,-18.90%,-30.58%,5.17%,-45.42%,5.17%,37.62,4.69%,0.04%,2.20,462.41,2.56,27.67,4.73%,636531,2/10/2022 4:30:00 PM,42.22,7/2/1962,,
878,"COIN","Coinbase Global, Inc.","Technology","Software - Application","USA",37987.14,16.46,47.38,,6.41,5.41,5.33,3.54,,0.00%,9.79,,178.31%,,,,399.50%,327.00%,214.14,155.90,0.10%,-82.82%,46.40%,25.60%,4.46%,1.44,19.40%,68.40%,37.60%,1.60,1.60,0.53,0.53,86.20%,51.90%,53.80%,-15.53%,-11.12%,-39.34%,-42.13%,,-36.15%,,15.00,8.05%,7.76%,-13.21%,-20.83%,-33.49%,-41.31%,6.14%,-61.47%,6.14%,37.77,3.37%,-0.65%,2.10,4845.97,0.96,165.49,2.70%,2512023,2/24/2022 4:30:00 PM,315.21,4/14/2021,,
