date,AFG,DHR,EPAM,EVC,INTU,JYNT,LH,LSI,PBH,TGT,TRNS,portfolio
2022-02-28,154.2985829711751,402.13256379976025,6.272590810352727,114.84350565620987,301.4150238970605,53.93226751020077,18.49668362805278,436.09043869080955,187.12696880478308,343.62299971360875,286.1872418346222,2304.4188673166354
2022-03-01,149.27268186398194,398.6448064226842,6.377058508084715,111.43408908204114,297.73605391927106,47.947101237727274,18.34598809307528,438.39852458956017,187.37844129771744,377.4400301704819,278.34499648738245,2311.319771672008
2022-03-02,157.93409873805635,402.26445378460767,7.402411980621795,118.79125116314208,308.80473388698994,46.10551161542772,18.44076944765389,445.4261294156069,188.4471993926885,386.8489394583301,287.0991308284873,2367.5646297116127
2022-03-03,157.96828854150664,405.29792343609813,6.430500075999633,115.20239161138552,300.3539047497533,46.65798850211759,18.441451327902655,454.62402396734444,186.9069303734655,385.02564076635224,285.23887728100254,2362.1479206329286
2022-03-04,156.88561143224732,399.39218300348625,5.993909639813349,113.94629076827073,295.4295494254238,46.15812846177915,18.352125015314183,465.44102355253403,185.7438700936441,385.4728649738185,283.12329481523557,2355.938851181567
2022-03-07,153.45523448606787,385.44115349518216,5.277732243800995,107.48634357510893,277.9179064914208,42.724879237349285,18.189155635858878,458.0689282938379,183.88926045825315,363.0084490141662,272.3630046876274,2267.8220476186734
2022-03-08,155.36986347928433,377.0148489077086,5.638538309667252,111.43408908204114,280.9805378028103,43.474669297856956,17.71661262346337,450.2489954726977,176.21934942375506,359.1726413885901,277.65196085204497,2254.92210663992
2022-03-09,156.70326581384577,388.0789531921304,5.9905884124288065,112.15186099239244,295.29611528115163,46.43436690512407,18.112785047996976,454.48622779428473,177.4138437651933,371.5401108181383,278.381472047137,2304.5895900698238
2022-03-10,155.79153772183793,386.6281633588089,5.699226191875719,110.71631717168982,287.4362087828346,44.55331464806097,18.15301598267423,455.4163519624379,178.35686561369715,369.4415972292581,272.91013808394644,2285.102736747122
2022-03-11,155.3812600804344,384.70843135714097,6.0428222612948,108.0246725078724,279.1442298173506,42.39602394765294,18.10323872451424,451.8336514628847,176.21934942375506,356.00767007421337,266.27158620860854,2244.1329358657217
