no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
5641,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3318.74,13.43,12.61,0.69,0.34,3.49,83.39,29.19,0.02%,0.30%,3.15,471.90%,-16.56%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-17.38%,95.90%,-0.07%,7.92%,7.8,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,-7.41%,-3.93%,20.78%,-7.95%,50.09%,-2.87%,0.31,2.27,5.94%,5.45%,-2.81%,0.94%,9.00%,-11.83%,12.07%,-11.92%,83.63%,48.44,2.63%,-0.14%,2.2,738.81,0.69,43.3,2.49%,507757,11/3/2021 8:30:00 AM,56.75,11/1/1982,43.3,0.00%,63.0,90,1.25,43.3,44.54,42.89,39.75,23.58,49.16,18.0,31.06,57.0,True
5746,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10202.47,,4.55,,1.49,2.6,1275.31,6.55,1.48%,,-2.26,1417.10%,63.21%,5.70%,,6.60%,95.30%,50.30%,261.1,258.64,0.93%,0.20%,74.10%,-0.25%,2.38%,1.97,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-0.08%,11.95%,0.08%,45.19%,129.67%,12.31%,3.4,2.06,8.14%,5.45%,1.26%,7.81%,23.01%,-7.51%,29.51%,-7.51%,146.57%,54.67,0.37%,0.63%,2.1,3125.48,0.86,38.23,1.00%,2677713,11/2/2021 4:30:00 PM,49.22,8/21/2001,38.23,0.00%,66.0,99,2.03,38.23,38.0,35.51,31.15,15.51,41.34,23.0,28.75,62.666666666666664,True
5754,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,36037.5,,12.09,,1.61,3.83,17.5,5.82,0.11%,,-0.79,155.00%,42.84%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.02,0.10%,2.11%,70.90%,0.37%,3.61%,2.13,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,6.61%,26.39%,11.89%,39.13%,77.85%,28.53%,2.14,1.81,7.54%,5.18%,10.94%,19.79%,29.56%,-3.49%,44.22%,-3.49%,90.42%,67.94,0.29%,0.54%,2.5,15785.26,1.05,37.57,0.83%,16590516,11/4/2021 4:30:00 PM,42.04,7/2/1962,37.58,0.03%,53.0,97,1.57,37.57,34.3,31.48,29.06,19.73,38.93,8.0,11.9,52.666666666666664,True
5857,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5943.17,140.72,5.77,5.17,4.64,2.27,59.49,4.81,0.82%,53.90%,0.42,-733.00%,19.65%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.87,1.20%,-5.46%,,-0.08%,7.40%,7.54,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,4.96%,16.68%,15.42%,49.69%,160.36%,20.58%,3.01,3.0,7.07%,5.55%,9.00%,14.08%,30.20%,-2.43%,34.91%,-2.43%,178.61%,65.55,1.26%,-0.34%,2.0,940.51,1.47,59.36,0.92%,1384691,11/4/2021 4:30:00 PM,71.07,3/17/1980,59.36,0.00%,69.0,99,2.29,59.36,54.97,52.29,46.11,21.53,60.84,26.0,19.73,64.66666666666667,True
6199,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2220.27,,,,2.0,1.08,11.61,,0.81%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.83%,83.40%,0.26%,4.72%,3.54,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,1.02%,12.76%,8.91%,18.42%,58.91%,17.16%,2.8,0.61,9.38%,5.99%,3.89%,15.79%,17.44%,-6.49%,50.34%,-10.56%,70.55%,57.29,2.23%,-0.40%,2.1,2814.08,0.86,10.08,1.82%,2424824,2/10/2022 8:30:00 AM,11.37,11/2/1993,10.08,0.00%,66.0,94,1.37,10.08,9.78,8.73,8.6,5.93,11.27,13.0,12.8,57.666666666666664,True
6251,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,54249.47,42.02,10.49,,3.79,2.25,74.83,15.67,1.08%,59.00%,5.09,-126.30%,53.46%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.20%,86.60%,0.09%,2.85%,3.23,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,-0.53%,16.34%,15.29%,47.86%,77.38%,17.58%,1.65,7.19,5.08%,3.18%,5.96%,13.89%,29.45%,-3.00%,28.99%,-3.00%,90.20%,67.29,0.78%,-0.07%,1.9,2141.53,0.95,215.37,0.71%,2037151,11/3/2021 4:30:00 PM,233.67,12/22/1987,215.37,0.00%,72.0,96,1.49,215.37,204.96,190.23,168.82,119.07,222.04,28.0,8.5,65.33333333333333,True
6572,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1431.97,,3.7,,3.4,2.77,40.57,23.91,,,-8.5,-538.50%,100.38%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.50%,0.00%,60.10%,2.28%,7.35%,3.67,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,4.09%,10.80%,-2.19%,66.93%,204.18%,16.27%,3.09,2.1,8.69%,6.89%,4.10%,10.40%,32.68%,-6.75%,34.18%,-11.38%,218.64%,55.71,-0.60%,0.58%,2.0,416.63,0.66,31.29,-0.03%,273431,,46.4,11/15/2016,31.3,0.03%,69.0,99,2.61,31.29,30.27,28.4,23.68,9.82,35.31,12.0,48.29,60.0,True
6634,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,62.99,,,,0.7,0.11,0.14,1.03,37.42%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-51.00%,68.00%,-0.17%,2.44%,0.36,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,2.31%,-2.60%,24.37%,37.14%,108.84%,-0.78%,1.82,0.14,5.11%,3.91%,2.25%,4.55%,33.21%,-7.27%,12.24%,-7.27%,125.64%,55.42,2.90%,0.00%,2.0,1180.45,0.13,3.19,2.90%,147999,11/3/2021 4:30:00 PM,28.0,6/26/2018,3.19,0.00%,69.0,98,1.87,3.19,3.12,3.06,2.4,1.41,3.44,28.0,777.74,65.0,True
6656,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1343.97,,,,584.33,4.87,4.82,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,25.38,34.82%,0.00%,68.70%,1.12%,6.24%,5.46,,,,19.0,19.0,0.0,0.0,,,,-3.63%,-11.30%,13.80%,49.48%,,-16.79%,,2.98,10.48%,8.39%,1.67%,4.87%,32.41%,-12.42%,35.45%,-12.42%,120.11%,53.29,7.72%,0.06%,1.4,289.73,0.87,35.46,7.78%,252505,,47.14,3/12/2021,35.46,0.00%,88.0,87,1.18,35.46,34.76,33.79,26.83,16.11,40.49,16.0,32.94,63.666666666666664,True
6763,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,173826.04,31.75,18.74,1.26,9.15,3.57,5.06,29.64,0.80%,30.30%,2.83,-20.60%,22.22%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.85%,87.70%,0.12%,0.99%,2.49,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,-1.89%,4.91%,10.54%,30.82%,66.91%,6.66%,0.95,2.77,3.83%,2.91%,-1.57%,4.50%,16.69%,-7.02%,16.28%,-7.02%,75.14%,50.69,-0.06%,-0.82%,2.0,6373.69,2.18,88.91,-0.88%,13897938,1/18/2022 8:30:00 AM,103.38,9/22/1987,88.91,0.00%,69.0,95,1.45,88.91,90.55,85.22,76.31,50.77,95.62,21.0,16.27,61.666666666666664,True
7004,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4208.04,,6.87,,2.02,2.44,141.21,4.29,0.06%,,-4.83,-304.60%,245.46%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.55%,86.80%,2.72%,4.87%,2.2,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-0.06%,8.28%,2.14%,77.92%,289.48%,11.77%,5.47,2.47,10.13%,7.56%,1.41%,7.27%,35.74%,-11.30%,33.41%,-12.00%,320.75%,53.19,-0.33%,2.49%,2.4,2635.73,0.87,33.66,2.15%,2289165,10/28/2021 4:30:00 PM,44.04,12/16/1992,33.36,-0.89%,56.0,100,3.36,33.66,33.39,31.36,24.88,8.18,38.25,29.0,30.84,61.666666666666664,True
7007,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,482.35,9.81,11.17,,4.33,1.66,3.93,,1.46%,,5.58,74.30%,4.59%,21.40%,,14.20%,31.30%,7.00%,8.87,7.7,0.20%,-9.73%,50.10%,0.18%,0.39%,1.06,,,27.20%,,,0.05,0.05,,,,3.79%,5.11%,7.06%,21.29%,70.35%,4.95%,0.95,1.92,3.99%,3.25%,0.35%,2.35%,15.16%,-6.00%,15.94%,-11.21%,79.41%,53.51,0.73%,-0.29%,2.5,28.26,0.95,54.99,0.44%,26883,,60.0,4/12/1994,54.99,-0.00%,53.0,96,1.5,54.99,54.95,53.72,47.83,30.65,61.93,20.0,9.11,56.333333333333336,True
7493,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1844.76,7.57,6.31,0.63,2.29,1.26,6.24,,2.74%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.90%,0.96%,3.93%,4.44,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,-2.92%,1.53%,-4.80%,13.69%,97.99%,2.30%,1.2,1.43,4.99%,3.78%,-1.23%,3.46%,10.54%,-9.36%,14.87%,-10.28%,111.31%,50.54,1.98%,-0.68%,2.0,389.5,0.92,37.0,1.29%,360211,11/4/2021 4:30:00 PM,50.0,10/10/2007,37.37,1.00%,69.0,98,1.71,37.0,37.53,35.75,33.51,17.51,41.24,26.0,35.14,64.33333333333333,True
7632,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13247.29,48.97,20.4,8.59,0.94,6.05,57.95,6.71,0.69%,28.70%,1.18,-405.10%,44.73%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.83%,88.50%,-0.08%,1.37%,2.21,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,3.92%,10.32%,5.33%,34.50%,105.85%,10.53%,2.7,1.83,4.57%,3.13%,4.23%,7.98%,23.15%,-2.49%,21.82%,-2.49%,114.87%,64.86,1.40%,-1.02%,1.7,1402.31,0.95,57.95,0.36%,1327301,11/4/2021 8:30:00 AM,68.14,12/7/2010,57.95,0.00%,78.0,98,1.77,57.95,55.92,53.73,47.18,26.97,59.43,18.0,17.58,64.66666666666667,True
7983,VEL,"Velocity Financial, Inc.",Financial,Mortgage Finance,USA,408.18,11.64,11.33,,2.21,1.05,11.5,7.17,,0.00%,1.09,-270.50%,25.96%,-43.70%,,25.50%,118.50%,14.30%,20.09,12.31,39.97%,0.00%,80.40%,33.62%,1.92%,6.76,1.00%,9.80%,6.20%,,,8.45,8.45,95.80%,78.20%,12.20%,-0.86%,-5.58%,5.39%,-5.29%,76.39%,-7.30%,,0.47,4.86%,3.47%,1.16%,2.31%,8.92%,-4.07%,13.72%,-4.07%,108.22%,55.73,6.93%,-1.10%,1.7,35.02,0.79,13.43,5.75%,27560,11/3/2021 4:30:00 PM,16.0,1/17/2020,13.37,-0.45%,78.0,97,1.56,13.43,13.27,13.14,12.35,6.45,14.0,6.0,19.14,60.333333333333336,True
8143,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,768.07,,11.8,,0.61,1.33,4.63,5.3,1.52%,,-2.95,-248.10%,159.23%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.46,0.90%,0.00%,79.80%,-0.16%,2.04%,1.1,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-1.27%,-2.15%,22.97%,37.98%,127.85%,-2.52%,1.91,0.39,0.94%,0.61%,-1.33%,7.99%,29.98%,-3.30%,32.15%,-3.30%,134.68%,58.67,0.15%,0.04%,2.0,414.64,0.67,26.39,0.19%,278841,11/5/2021 8:30:00 AM,29.25,7/19/2016,26.35,-0.15%,69.0,98,1.92,26.39,26.72,24.5,20.35,11.24,27.29,17.0,10.84,61.333333333333336,True
8274,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,219665.5,10.85,11.23,,5.53,1.29,0.44,,1.49%,11.50%,4.96,-89.80%,23.19%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.70%,0.15%,1.09%,1.56,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,-2.25%,11.03%,7.41%,15.61%,74.49%,12.05%,1.16,1.64,3.86%,2.84%,0.55%,6.31%,13.53%,-7.95%,17.17%,-7.95%,82.58%,55.16,1.27%,-0.47%,2.2,27619.01,1.29,54.19,0.80%,35514477,1/14/2022 8:30:00 AM,60.04,12/10/1962,54.15,-0.07%,63.0,96,1.52,54.19,54.2,51.05,47.79,29.68,58.87,23.0,10.8,60.666666666666664,True
8283,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3761.47,73.95,36.23,1.72,9.98,6.22,12.46,90.64,0.82%,51.90%,0.66,-61.70%,100.15%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.11%,1.82%,3.13,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,5.32%,28.51%,11.79%,30.02%,82.24%,27.80%,2.11,2.12,6.80%,4.78%,10.61%,21.16%,28.36%,-3.41%,39.76%,-3.41%,93.22%,72.38,0.66%,-0.62%,1.7,341.08,1.41,48.75,0.04%,481186,11/3/2021 4:30:00 PM,48.17,2/8/2018,48.73,-0.04%,78.0,97,1.56,48.75,44.6,40.38,38.08,25.55,50.47,9.0,-1.19,61.333333333333336,True
8315,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,USA,2953.31,21.55,4.47,3.86,2.32,2.08,228.94,4.98,,0.00%,3.37,445.70%,23.09%,-35.19%,5.59%,-18.90%,-31.50%,118.40%,39.12,39.0,0.20%,22.91%,98.10%,0.73%,5.08%,4.25,6.30%,10.80%,-239.30%,0.4,0.4,0.05,0.0,80.80%,11.80%,10.60%,-2.19%,9.21%,13.28%,50.77%,240.53%,12.35%,3.57,4.23,7.72%,5.94%,2.11%,7.34%,32.52%,-7.95%,26.12%,-7.95%,271.09%,55.26,0.41%,0.44%,2.4,466.3,0.78,73.29,0.85%,365357,11/4/2021 8:30:00 AM,83.56,11/20/2003,73.29,0.00%,56.0,100,3.02,73.29,72.2,68.35,55.49,19.75,79.62,9.0,14.01,55.0,True
