no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
4692,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26033.74,,140.95,,6.85,,5.62,33.92,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.41,1.70%,0.00%,73.30%,2.38%,9.02%,5.99,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-3.20%,4.87%,17.82%,37.29%,57.72%,-3.20%,1.31,4.7,4.14%,4.05%,1.32%,3.89%,24.68%,-9.31%,17.62%,-9.31%,75.87%,52.56,-3.29%,0.39%,2.2,2263.21,0.86,115.86,-2.92%,1935659,11/4/2021 4:30:00 PM,115.0,12/14/2005,115.87,0.01%,63.0,90,1.29,115.86,114.61,111.83,93.08,65.88,127.75,21.0,-0.74,58.0,True
4730,MBIN,Merchants Bancorp,Financial,Banks - Regional,USA,1426.8,6.67,12.4,,4.64,1.89,0.94,,0.73%,4.70%,7.38,143.50%,-15.24%,40.60%,,38.10%,2.40%,1.30%,28.78,14.42,2.20%,-6.46%,22.80%,-2.39%,1.26%,3.66,2.10%,31.60%,25.00%,,,0.31,0.31,,87.20%,69.30%,3.95%,7.54%,17.37%,20.88%,59.53%,3.95%,1.03,1.41,2.22%,2.66%,6.10%,6.07%,18.78%,-0.61%,16.62%,-0.61%,71.55%,66.44,0.39%,0.55%,1.7,49.57,0.42,49.2,0.94%,20825,,52.33,10/27/2017,49.2,0.00%,78.0,90,1.3,49.2,46.59,46.52,41.47,28.68,49.5,23.0,6.36,63.666666666666664,True
4747,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1160.93,18.25,16.77,,7.21,1.75,0.62,60.78,,0.00%,6.05,30.90%,7.77%,53.80%,,34.40%,38.60%,25.30%,8.62,6.23,1.80%,1.22%,76.00%,37.75%,5.29%,2.98,1.00%,13.30%,23.70%,,,0.15,0.15,,88.40%,33.00%,3.69%,16.81%,27.21%,81.20%,199.84%,3.69%,1.27,3.68,3.54%,3.56%,9.98%,12.18%,44.73%,0.02%,29.03%,0.02%,208.55%,71.28,0.01%,0.09%,2.0,110.6,0.88,110.46,0.10%,96788,,120.0,11/8/2017,110.46,0.00%,69.0,99,2.45,110.46,101.27,98.91,76.62,35.8,111.2,17.0,8.64,61.666666666666664,True
4842,MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology,USA,936.34,,,,45.9,5.07,6.52,,,,-1.84,6.90%,1.50%,,2.40%,,-239.90%,35.30%,44.17,34.0,5.20%,-4.48%,63.60%,-0.37%,3.57%,3.23,-24.00%,-37.60%,-26.20%,3.0,3.0,0.0,0.0,,,,-9.31%,2.33%,68.47%,40.17%,31.04%,-9.31%,1.6,1.3,6.40%,5.79%,-1.61%,5.08%,36.20%,-13.52%,27.93%,-13.52%,85.60%,50.87,-1.15%,-0.50%,1.9,375.13,0.21,21.53,-1.64%,78215,,36.0,6/8/2018,21.53,0.00%,72.0,77,1.07,21.53,21.93,20.49,15.84,11.6,24.9,14.0,67.21,54.333333333333336,True
4894,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3399.51,8.89,9.0,0.74,0.97,3.01,32.44,19.25,0.88%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.78,2.20%,0.91%,91.70%,-0.32%,1.18%,2.34,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,0.03%,0.64%,36.95%,41.82%,55.00%,0.03%,1.23,1.59,2.90%,2.59%,2.00%,2.81%,25.18%,-5.85%,14.70%,-5.85%,74.34%,56.32,0.71%,-0.41%,2.0,280.9,1.25,59.38,0.30%,352341,10/19/2021 8:30:00 AM,100.0,2/25/1991,59.38,0.00%,69.0,89,1.27,59.38,58.3,57.9,47.53,34.06,63.07,17.0,68.41,58.333333333333336,True
4972,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,8062.5,128.23,45.11,1.94,21.96,8.4,6.84,,,0.00%,0.35,,32.07%,,65.93%,,411.20%,140.60%,176.05,145.58,0.40%,-92.98%,67.80%,-1.26%,7.31%,4.15,4.10%,7.50%,-1.80%,17.7,17.3,0.71,0.74,66.20%,21.00%,18.40%,0.22%,3.08%,50.68%,19.54%,54.36%,0.22%,,3.17,8.27%,6.58%,1.99%,7.51%,28.76%,-14.16%,49.25%,-14.16%,96.38%,53.1,-1.04%,1.52%,2.0,2564.34,0.65,45.52,0.46%,1677188,11/4/2021 4:30:00 PM,46.78,6/22/2020,45.53,0.02%,69.0,89,1.26,45.52,44.64,42.59,35.4,23.18,53.03,18.0,2.77,58.666666666666664,True
5008,MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,USA,68410.33,,38.02,,17.46,4.39,130.68,226.9,0.29%,,-0.52,-117.70%,40.58%,22.10%,42.82%,2.70%,-120.80%,61.50%,828.63,802.64,0.30%,-25.62%,87.70%,-0.20%,2.27%,2.14,-2.20%,-3.10%,-2.20%,1.8,1.3,0.29,0.29,45.90%,-9.80%,-10.50%,-5.01%,-8.96%,28.61%,44.97%,69.34%,-5.01%,1.11,3.97,4.95%,3.93%,-4.64%,4.80%,35.38%,-11.44%,23.77%,-11.44%,119.17%,47.33,-2.76%,-0.07%,2.0,8516.72,1.2,83.11,-2.83%,10244596,12/2/2021 4:30:00 PM,99.77,6/27/2000,83.0,-0.13%,69.0,92,1.38,83.11,86.81,79.61,61.58,37.92,93.85,16.0,20.05,59.0,True
5138,NAVI,Navient Corporation,Financial,Credit Services,USA,3584.31,4.39,7.16,0.59,1.89,1.35,3.41,6.04,2.88%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,-11.30%,88.40%,-7.66%,4.39%,3.7,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,4.90%,7.12%,14.74%,10.20%,103.85%,4.90%,1.74,0.61,2.46%,2.82%,4.42%,8.34%,13.96%,-0.31%,17.03%,-6.47%,108.04%,63.86,1.41%,0.46%,2.2,1772.26,0.59,22.26,1.88%,1039087,10/26/2021 4:30:00 PM,21.5,4/17/2014,22.49,1.03%,63.0,96,1.67,22.26,21.4,20.61,19.57,10.7,23.8,16.0,-3.41,58.333333333333336,True
5275,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,USA,3528.76,5.73,9.92,0.57,1.4,2.67,4.99,,0.24%,1.20%,2.93,-33.10%,12.04%,87.40%,10.00%,9.70%,61.20%,80.80%,199.41,182.56,5.70%,0.00%,59.40%,0.65%,1.39%,2.2,14.00%,65.50%,6.00%,1.1,1.1,0.43,1.49,99.10%,43.20%,24.80%,-10.11%,5.59%,17.72%,43.19%,134.45%,-10.11%,1.78,0.66,4.07%,3.86%,-1.93%,1.68%,23.46%,-11.99%,14.37%,-11.99%,156.25%,46.76,-2.66%,-0.58%,2.0,1159.45,1.07,16.81,-3.22%,1244453,11/5/2021 8:30:00 AM,19.2,12/15/2017,16.81,0.00%,69.0,98,1.92,16.81,17.19,16.57,13.65,6.56,19.1,19.0,14.22,62.0,True
5312,NPTN,NeoPhotonics Corporation,Technology,Semiconductors,USA,805.07,,53.04,,2.9,5.06,7.72,,,,-0.81,75.60%,182.40%,-24.00%,15.00%,1.80%,63.90%,-18.30%,52.43,51.68,2.10%,-27.17%,81.10%,-3.61%,4.99%,2.29,-13.70%,-25.00%,1.10%,2.3,1.8,0.17,0.28,22.50%,-13.20%,-14.90%,-1.30%,-1.30%,72.00%,59.35%,68.00%,-1.30%,0.88,0.17,1.07%,0.99%,-0.45%,2.68%,37.29%,-6.01%,59.18%,-6.01%,90.82%,55.23,-0.20%,-0.07%,2.2,1126.3,0.46,15.17,-0.26%,520575,11/4/2021 4:30:00 PM,15.67,2/2/2011,15.17,0.00%,63.0,92,1.37,15.17,15.23,14.88,11.07,7.95,16.14,20.0,3.3,58.333333333333336,True
5336,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5691.43,69.98,39.14,6.36,10.82,3.99,82.25,32.3,2.32%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.50%,17.72%,1.92%,3.1,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,-7.07%,0.36%,19.00%,20.36%,72.78%,-7.07%,0.5,1.71,3.27%,2.46%,-3.02%,0.62%,18.76%,-8.18%,7.25%,-8.18%,90.21%,43.77,-2.52%,-0.60%,2.2,506.62,1.4,64.31,-3.10%,711175,11/2/2021 4:30:00 PM,68.77,4/23/2015,64.25,-0.09%,63.0,93,1.41,64.31,66.38,63.99,54.27,35.66,70.04,40.0,6.94,65.33333333333333,True
5445,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1973.41,,,,9.34,4.92,107.25,,1.72%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.32%,81.30%,0.54%,1.98%,4.19,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,-5.54%,-0.36%,24.71%,34.95%,91.10%,-5.54%,1.04,2.08,2.59%,2.51%,-0.89%,2.41%,27.50%,-6.33%,13.53%,-6.33%,102.38%,48.9,-1.58%,-0.56%,2.0,107.05,0.92,79.19,-2.13%,98046,11/2/2021 8:30:00 AM,76.71,3/19/2015,80.0,1.02%,69.0,95,1.56,79.19,79.97,77.5,62.27,39.13,84.54,41.0,-3.13,68.33333333333333,True
5462,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2671.57,3.07,5.89,1.02,1.9,2.91,5.96,5.42,1.13%,2.60%,43.29,679.00%,41.45%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,5.93%,94.80%,-1.78%,5.46%,3.9,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,5.55%,7.59%,26.65%,34.80%,227.72%,5.55%,,5.83,4.80%,4.35%,6.41%,6.93%,37.93%,-4.19%,19.72%,-4.19%,300.31%,59.2,-1.77%,0.50%,2.0,262.46,0.62,132.98,-1.28%,162146,11/3/2021 4:30:00 PM,155.12,11/20/2020,132.98,0.00%,69.0,99,2.57,132.98,125.47,124.69,97.93,34.58,138.79,13.0,16.65,60.333333333333336,True
5479,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,382.85,,8.14,,0.39,0.81,1.62,,,0.00%,-5.72,24.90%,75.57%,16.60%,3.00%,-11.20%,171.50%,13.70%,9.19,8.93,1.40%,3.18%,54.40%,-1.41%,2.45%,4.04,0.10%,2.80%,1.40%,,,22.64,22.64,79.90%,31.90%,1.30%,3.33%,13.06%,44.30%,43.95%,54.80%,3.33%,1.94,1.48,3.82%,3.90%,6.12%,16.15%,34.46%,-0.66%,35.41%,-0.66%,84.90%,68.83,2.61%,0.12%,2.0,54.2,0.86,41.3,2.74%,46539,11/8/2021 8:30:00 AM,43.33,9/25/1996,41.3,0.00%,69.0,89,1.27,41.3,39.05,35.75,30.79,22.34,41.92,18.0,4.92,58.666666666666664,True
5538,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3403.99,14.33,13.6,0.73,0.35,3.72,85.53,29.94,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-17.95%,95.90%,3.22%,8.24%,9.28,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,3.63%,8.94%,42.66%,-0.20%,47.95%,3.63%,0.33,1.67,4.68%,3.75%,5.38%,7.77%,14.93%,-2.99%,30.44%,-8.30%,91.18%,61.07,2.22%,0.41%,2.3,644.96,1.0,45.08,2.64%,644754,11/3/2021 8:30:00 AM,50.2,11/1/1982,45.08,0.00%,59.0,86,1.21,45.08,42.96,42.03,39.26,23.58,49.16,20.0,11.36,55.0,True
5542,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,27687.85,42.31,19.79,0.76,4.37,6.74,19.93,23.78,,0.00%,1.53,9.90%,16.58%,3.00%,55.45%,8.50%,83.00%,32.20%,430.6,425.74,0.20%,-3.76%,98.90%,3.26%,4.71%,3.28,7.70%,17.80%,5.80%,2.5,1.6,0.71,0.76,37.00%,15.10%,10.60%,-4.95%,0.50%,45.14%,67.95%,81.76%,-4.95%,1.74,2.95,5.15%,4.11%,-2.08%,4.18%,38.70%,-9.40%,47.58%,-9.40%,91.12%,48.56,-4.36%,0.37%,2.1,6119.97,1.09,64.56,-4.00%,6684442,11/1/2021 8:30:00 AM,64.26,4/28/2000,65.0,0.68%,66.0,94,1.49,64.56,65.99,62.37,46.68,33.78,71.26,21.0,-0.46,60.333333333333336,True
5553,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,822.5,7.97,7.05,,0.67,2.86,13.14,5.5,,0.00%,6.94,151.10%,3.78%,,,,372.50%,3.40%,11.7,8.52,11.10%,-15.39%,66.10%,0.11%,5.48%,5.74,12.50%,45.00%,27.10%,1.2,0.6,0.46,1.01,29.10%,12.10%,6.40%,-9.22%,6.48%,31.04%,32.23%,83.50%,-9.22%,,2.88,6.21%,5.11%,1.64%,6.69%,22.46%,-11.85%,29.81%,-11.85%,88.53%,52.56,-3.71%,0.68%,1.6,81.25,0.7,55.35,-3.05%,57115,11/18/2021 8:30:00 AM,60.0,2/7/2020,55.35,0.00%,81.0,94,1.44,55.35,54.61,52.13,45.9,30.65,62.79,23.0,8.4,66.0,True
5559,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4676.25,40.9,21.06,3.41,6.51,3.42,10.13,31.64,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.64,0.80%,-24.02%,99.60%,-1.79%,1.92%,3.41,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-5.94%,-2.90%,32.49%,33.66%,83.57%,-5.94%,1.17,4.35,5.34%,4.24%,-1.75%,3.18%,25.46%,-8.80%,29.08%,-8.80%,88.48%,48.1,-3.14%,-0.64%,1.8,274.09,1.76,95.22,-3.76%,482882,11/4/2021 4:30:00 PM,107.0,11/28/1984,95.22,0.00%,75.0,94,1.5,95.22,96.91,92.72,76.08,50.52,104.41,40.0,12.37,69.66666666666667,True
5627,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA,2786.85,19.68,20.92,2.19,2.56,2.95,2143.73,,2.30%,44.40%,3.44,7.80%,-16.51%,8.50%,9.00%,2.70%,43.50%,34.10%,41.5,40.74,1.88%,-1.40%,56.30%,1.11%,0.79%,2.54,5.40%,15.90%,7.40%,0.7,0.4,0.62,0.91,54.40%,18.90%,13.20%,-5.08%,1.39%,16.42%,38.91%,58.87%,-5.08%,0.42,1.74,2.84%,2.47%,-1.14%,1.08%,22.75%,-5.70%,12.96%,-5.70%,72.27%,48.37,-0.13%,-0.43%,1.7,127.56,0.86,67.79,-0.56%,110202,11/1/2021 4:30:00 PM,68.33,3/17/1980,67.79,0.00%,78.0,90,1.3,67.79,68.65,67.21,55.33,39.35,71.89,19.0,0.8,62.333333333333336,True
5877,PIPR,Piper Sandler Companies,Financial,Capital Markets,USA,3187.59,14.49,11.54,1.45,1.77,2.56,5.58,8.2,1.25%,12.20%,12.18,-57.30%,-20.26%,-5.20%,10.00%,12.50%,215.70%,45.90%,14.21,13.63,2.70%,-14.33%,67.50%,-1.50%,1.51%,2.5,10.30%,22.70%,4.60%,,,0.18,0.0,98.50%,19.10%,11.50%,-1.13%,2.54%,17.45%,42.66%,79.30%,-1.13%,1.39,6.1,3.92%,2.99%,0.28%,1.53%,27.39%,-6.26%,17.32%,-6.26%,103.99%,50.73,2.15%,-0.95%,2.3,82.55,1.07,176.5,1.18%,88322,10/29/2021 8:30:00 AM,191.8,12/19/2003,176.5,0.00%,59.0,93,1.4,176.5,176.4,176.25,142.48,90.84,193.6,19.0,8.67,57.0,True
5896,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1145.83,20.63,18.01,2.06,1.73,1.36,4.14,27.48,,0.00%,0.9,73.10%,-20.77%,6.80%,10.00%,6.50%,226.10%,21.40%,60.22,58.88,1.70%,-19.52%,92.80%,-0.13%,2.06%,2.32,4.40%,6.80%,7.60%,3.1,2.8,0.11,0.14,25.20%,14.30%,8.40%,-1.59%,3.57%,39.06%,49.72%,61.87%,-1.59%,0.99,0.79,4.57%,4.33%,2.11%,18.83%,34.02%,-6.90%,50.45%,-6.90%,69.41%,59.59,-3.39%,-0.31%,2.3,521.67,0.95,18.55,-3.69%,497859,12/8/2021 8:30:00 AM,20.67,3/10/1987,18.0,-2.96%,59.0,91,1.32,18.55,18.21,15.73,13.87,10.95,19.93,14.0,11.43,54.666666666666664,True
6398,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,22625.48,16.42,13.85,1.92,2.28,2.72,3.14,3.57,0.95%,15.00%,6.64,71.00%,15.30%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,183.15,0.40%,-3.49%,77.30%,-2.40%,1.57%,2.85,2.50%,18.10%,3.20%,,,0.35,4.33,96.00%,18.10%,14.20%,8.64%,10.38%,13.19%,22.08%,60.40%,8.64%,1.19,2.82,3.23%,2.28%,9.06%,9.53%,18.73%,-0.05%,17.25%,-0.05%,73.29%,67.69,2.18%,0.21%,1.8,1010.21,1.3,109.07,2.39%,1313064,1/26/2022 4:30:00 PM,122.0,7/1/1983,109.07,0.00%,75.0,91,1.31,109.07,100.57,99.76,92.01,62.94,109.19,16.0,11.85,60.666666666666664,True
6457,ROG,Rogers Corporation,Technology,Electronic Components,USA,5134.01,51.44,33.49,,5.62,4.67,23.24,50.04,,0.00%,5.33,5.70%,15.46%,1.50%,,4.60%,255.60%,18.00%,18.74,18.52,0.10%,-14.13%,98.44%,1.09%,5.89%,2.94,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,0.35%,0.62%,47.68%,37.09%,49.18%,0.35%,1.62,1.44,0.51%,0.50%,0.69%,3.18%,29.77%,-0.07%,42.54%,-0.07%,76.27%,71.24,0.15%,0.04%,1.4,370.38,0.8,273.96,0.19%,295350,11/4/2021 4:30:00 PM,277.0,3/17/1980,273.96,0.00%,88.0,87,1.22,273.96,272.19,267.15,211.57,155.42,274.17,25.0,1.11,66.66666666666667,True
6513,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,134.57,,,,1.49,0.23,0.29,2.21,18.41%,,-0.71,-304.10%,55.30%,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.80%,-49.61%,68.10%,0.22%,2.94%,0.64,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,-1.87%,1.61%,20.65%,53.30%,112.73%,-1.87%,1.89,0.22,3.06%,3.53%,-0.04%,2.63%,33.38%,-7.89%,23.41%,-7.89%,119.67%,51.84,0.48%,0.00%,2.0,793.06,0.12,6.3,0.48%,95454,11/3/2021 4:30:00 PM,28.0,6/26/2018,6.3,0.00%,69.0,97,1.74,6.3,6.31,6.16,4.74,2.87,6.84,26.0,344.44,64.0,True
6604,SBNY,Signature Bank,Financial,Banks - Regional,USA,21917.0,26.24,21.24,4.15,10.57,2.82,0.76,63.53,0.61%,15.90%,13.94,-8.00%,18.04%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.20%,0.00%,96.90%,5.86%,2.68%,1.68,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,13.06%,13.99%,21.92%,41.94%,152.28%,13.06%,1.89,12.77,3.79%,3.57%,14.95%,14.93%,36.00%,0.85%,26.92%,0.85%,156.95%,75.32,1.02%,-0.13%,1.7,933.57,1.34,365.71,0.90%,1250817,10/19/2021 8:30:00 AM,373.61,3/23/2004,365.71,0.00%,78.0,98,2.06,365.71,320.67,319.62,269.65,142.32,370.9,14.0,2.16,63.333333333333336,True
6638,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,174227.1,34.9,24.98,1.54,9.45,3.65,5.08,22.92,0.78%,27.30%,2.63,-20.60%,13.16%,15.60%,22.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.87%,87.60%,17.64%,0.89%,2.6,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,9.08%,12.98%,18.62%,27.93%,55.54%,9.08%,1.04,2.23,2.60%,2.27%,8.95%,11.46%,23.25%,0.26%,19.98%,0.26%,80.72%,71.3,1.31%,-0.21%,2.1,5473.07,1.33,91.74,1.10%,7291578,1/18/2022 8:30:00 AM,95.06,9/22/1987,91.5,-0.26%,66.0,89,1.27,91.74,84.76,82.52,74.57,50.77,92.32,20.0,3.62,58.333333333333336,True
6684,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,5267.56,39.8,19.73,1.26,4.09,455.53,9.52,17.78,,0.00%,1.72,-461.80%,32.13%,-55.10%,31.46%,-20.60%,226.00%,391.20%,78.96,49.04,1.20%,-5.56%,,2.53%,11.30%,6.27,5.20%,-213.30%,-10.10%,1.7,1.6,183.17,184.21,48.30%,20.60%,10.80%,5.35%,6.05%,15.77%,38.63%,108.26%,5.35%,2.28,2.75,4.00%,3.80%,5.91%,6.57%,23.04%,-3.05%,20.72%,-3.05%,152.51%,60.61,1.27%,-0.28%,2.4,883.54,1.07,68.33,0.99%,948048,11/9/2021 8:30:00 AM,70.91,4/19/2013,68.33,0.00%,56.0,97,1.7,68.33,64.73,64.23,55.62,27.06,70.48,26.0,3.78,59.666666666666664,True
6718,SFST,"Southern First Bancshares, Inc.",Financial,Banks - Regional,USA,516.91,11.92,14.0,1.49,5.58,1.93,3.94,9.66,,0.00%,5.45,-34.60%,-16.24%,8.60%,8.00%,15.60%,517.60%,0.40%,7.87,7.45,2.30%,-2.47%,81.80%,1.53%,0.75%,2.66,1.70%,17.60%,28.10%,,,0.14,0.14,,93.00%,46.80%,4.05%,7.90%,20.59%,25.64%,69.01%,4.05%,0.93,1.92,2.00%,3.27%,4.90%,6.71%,21.05%,-0.87%,24.80%,-0.87%,74.51%,61.69,0.26%,0.03%,2.3,20.97,0.6,65.02,0.29%,12554,,64.33,10/27/1999,,,59.0,92,1.38,65.02,62.29,61.18,53.8,37.26,65.59,14.0,-1.06,55.0,True
6733,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1587.87,78.4,9.36,2.17,1.06,4.7,7.12,15.01,,0.00%,0.82,79.50%,7.11%,23.40%,36.06%,22.90%,161.70%,57.50%,22.59,21.92,3.70%,-78.46%,,-0.50%,8.74%,3.24,2.10%,7.60%,5.90%,1.6,1.0,1.1,1.18,20.50%,3.70%,1.40%,-9.00%,2.64%,46.58%,22.37%,69.82%,-9.00%,1.06,4.0,8.48%,5.54%,-0.63%,6.43%,26.37%,-13.29%,29.15%,-13.29%,80.85%,50.37,2.13%,-1.36%,1.7,591.72,1.29,64.6,0.75%,766268,1/4/2022 4:30:00 PM,79.5,5/24/2017,64.8,0.31%,78.0,93,1.39,64.6,65.17,60.97,51.23,35.72,74.5,46.0,23.07,72.33333333333333,True
7128,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,USA,2102.66,7.08,10.19,1.42,0.68,1.73,3.46,6.43,1.70%,11.60%,10.98,87.90%,-25.35%,91.30%,5.00%,2.40%,47.30%,40.50%,26.87,26.53,0.30%,-18.78%,93.00%,-1.07%,1.47%,2.51,13.90%,27.10%,15.60%,,,0.23,0.23,,13.20%,9.70%,-2.43%,2.02%,16.21%,36.62%,51.73%,-2.43%,1.11,1.86,2.40%,2.31%,0.67%,2.67%,21.90%,-3.96%,12.38%,-3.96%,70.67%,52.87,-0.60%,-0.48%,2.0,155.82,0.98,77.79,-1.08%,152802,10/27/2021 4:30:00 PM,92.5,11/1/1982,77.79,0.00%,69.0,88,1.24,77.79,77.42,75.94,63.95,45.58,81.0,24.0,18.91,60.333333333333336,True
7172,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,USA,545.06,12.14,14.69,20.23,4.25,1.4,2.26,10.09,1.53%,13.60%,2.59,26.80%,-11.45%,36.90%,0.60%,26.40%,45.30%,1.00%,17.2,13.25,5.30%,-1.73%,42.90%,1.47%,1.17%,1.7,1.50%,12.20%,24.60%,,,0.09,0.09,,87.90%,35.40%,9.35%,9.46%,29.24%,40.30%,76.20%,9.35%,1.0,0.82,2.95%,2.54%,9.39%,14.25%,29.62%,2.54%,36.09%,2.54%,81.28%,73.54,0.35%,2.48%,1.7,91.11,1.94,31.47,2.84%,177144,10/27/2021 4:30:00 PM,33.0,5/4/2018,31.47,0.00%,78.0,94,1.44,31.47,28.9,27.7,24.32,17.36,31.6,33.0,4.86,68.33333333333333,True
7385,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1285.5,6.26,16.42,,1.15,4.19,123.61,8.63,,0.00%,5.99,21.60%,-12.15%,15.40%,,-5.10%,112.50%,23.70%,34.28,31.83,29.90%,-24.37%,92.10%,1.15%,5.22%,4.38,14.90%,82.50%,33.30%,1.2,1.2,1.78,2.01,63.90%,18.10%,18.50%,-8.83%,-3.20%,36.41%,10.82%,176.75%,-8.83%,,2.13,5.55%,5.60%,-3.08%,2.37%,19.64%,-12.77%,30.57%,-12.77%,187.14%,46.28,-0.77%,0.29%,1.6,378.92,0.55,37.5,-0.48%,207846,11/11/2021 8:30:00 AM,47.0,4/5/2017,37.5,0.00%,81.0,99,2.26,37.5,38.71,36.8,31.41,13.06,42.99,19.0,25.33,66.33333333333333,True
7442,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,789.23,9.29,6.51,,0.68,1.27,4.59,5.35,,0.00%,1.84,44.00%,-10.85%,-6.30%,,-5.60%,405.70%,66.90%,46.2,37.73,0.50%,2.05%,77.00%,1.58%,13.78%,7.56,9.60%,18.30%,-11.20%,2.2,1.3,0.0,0.07,15.50%,7.20%,8.70%,3.76%,16.15%,24.06%,23.52%,200.88%,3.76%,1.98,0.81,5.44%,5.14%,9.16%,12.55%,22.98%,-8.45%,32.00%,-8.45%,258.16%,61.65,-0.98%,0.29%,2.3,687.84,0.71,17.12,-0.70%,486852,11/4/2021 4:30:00 PM,18.15,6/19/2014,17.29,0.99%,59.0,99,2.46,17.12,15.82,15.29,13.96,4.78,18.7,28.0,6.02,62.0,True
