no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2813.7,26.38,18.65,0.88,2.19,3.9,11.57,30.22,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.37%,95.50%,1.36%,1.39%,2.81,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-2.23%,7.31%,23.89%,42.14%,72.52%,77.40%,1.05,10.87,3.58%,3.49%,-2.58%,9.14%,24.83%,-8.35%,31.26%,-8.35%,75.54%,49.91,-4.02%,0.40%,2.3,42.29,1.26,299.92,-3.64%,53428,11/4/2021 4:30:00 PM,345.67,6/20/2003,299.92,0.00%,59.0,89,1.3,299.92,308.16,276.06,240.71,170.86,327.24,14.0,15.25,54.0,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1488.64,18.45,9.69,1.84,1.53,4.18,12.11,8.75,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-14.22%,94.20%,1.20%,1.00%,1.35,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-4.59%,-13.53%,28.11%,44.58%,138.89%,162.40%,1.97,1.84,3.40%,3.78%,-4.19%,2.25%,29.62%,-15.57%,27.39%,-15.57%,164.08%,46.82,-2.00%,1.24%,2.3,238.45,0.95,44.18,-0.79%,226546,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.18,0.00%,59.0,97,1.95,44.18,46.77,42.86,33.93,16.73,52.33,29.0,6.38,61.666666666666664,True
1974,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,226347.79,40.61,31.07,1.82,8.07,5.61,88.69,35.72,0.27%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.59%,81.10%,0.15%,0.83%,2.15,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,-1.03%,5.11%,-2.78%,22.52%,41.14%,41.79%,0.71,8.14,2.31%,2.46%,0.84%,3.09%,13.48%,-3.98%,12.74%,-4.63%,50.79%,54.46,0.88%,0.23%,1.9,2445.74,1.64,318.49,1.11%,4022366,10/21/2021 8:30:00 AM,348.08,12/10/1969,318.49,0.00%,72.0,80,1.13,318.49,316.27,309.31,281.19,211.22,333.96,17.0,9.29,56.333333333333336,True
1989,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4779.38,25.38,18.46,1.69,2.85,4.13,16.6,22.94,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.10%,97.80%,1.64%,1.23%,2.33,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-4.56%,-2.41%,11.40%,35.47%,52.20%,50.38%,1.05,4.3,4.28%,4.16%,-6.16%,-0.11%,16.07%,-11.54%,18.73%,-11.54%,53.03%,41.97,-6.13%,1.32%,2.1,231.43,0.88,100.83,-4.90%,202757,11/3/2021 4:30:00 PM,117.67,9/12/1967,100.83,0.00%,66.0,83,1.17,100.83,107.8,100.24,86.59,65.89,113.98,19.0,16.7,56.0,True
2066,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24754.81,26.44,20.83,1.71,3.22,6.35,33.49,32.7,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.67,0.30%,-4.77%,85.40%,-1.50%,0.89%,1.91,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,-0.10%,-1.05%,4.52%,17.78%,40.90%,35.98%,1.38,3.66,2.02%,2.07%,0.54%,1.87%,9.33%,-3.36%,11.34%,-3.36%,48.71%,53.53,-0.39%,0.77%,2.3,665.4,1.51,172.32,0.38%,1005927,10/19/2021 8:30:00 AM,185.38,12/3/1956,172.32,0.00%,59.0,79,1.11,172.32,171.94,168.66,157.19,115.88,178.32,22.0,7.58,53.333333333333336,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23734.06,25.92,72.11,4.32,21.43,4.01,2397.38,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.57%,98.40%,-1.24%,1.35%,3.35,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,1.71%,8.66%,24.29%,28.83%,58.87%,57.32%,0.62,1.19,1.88%,1.96%,4.18%,9.81%,25.77%,-1.47%,28.21%,-1.47%,66.39%,68.2,-0.37%,-0.11%,2.1,1511.48,1.02,62.58,-0.48%,1539560,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.84,0.42%,66.0,86,1.23,62.58,59.59,56.47,49.52,37.61,63.43,14.0,0.77,55.333333333333336,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1658.25,5.94,6.7,0.46,1.14,1.27,10.48,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.38%,,-2.52%,17.71%,15.39,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,2.02%,-0.61%,24.38%,19.91%,47.76%,50.76%,1.42,1.54,3.07%,2.49%,0.54%,5.29%,23.44%,-3.16%,18.75%,-3.16%,101.40%,55.91,-0.54%,0.73%,2.2,330.36,0.62,58.83,0.19%,204710,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.83,0.00%,63.0,87,1.24,58.83,58.58,55.53,47.42,29.21,60.75,18.0,15.16,56.0,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35167.77,50.71,33.16,3.58,7.34,10.04,17.36,57.46,0.54%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.71%,93.10%,0.36%,1.27%,2.23,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-1.16%,3.24%,6.39%,24.44%,50.59%,51.17%,1.43,7.18,2.23%,2.44%,1.12%,4.47%,18.79%,-3.29%,20.88%,-3.29%,79.30%,54.01,-0.92%,0.49%,2.3,695.55,0.97,290.24,-0.44%,675514,10/20/2021 4:30:00 PM,296.94,5/11/1971,290.24,0.00%,59.0,84,1.19,290.24,286.38,276.33,243.07,161.87,296.63,13.0,2.31,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,129405.83,44.25,42.73,3.01,7.59,21.75,32.39,76.35,0.58%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-77.93%,90.70%,-0.83%,1.36%,2.52,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,2.52%,4.90%,12.99%,21.75%,45.81%,37.17%,1.01,8.44,1.87%,2.31%,4.27%,7.86%,14.23%,-0.73%,19.31%,-0.73%,56.35%,62.52,-1.10%,0.44%,2.1,1242.19,1.11,362.68,-0.67%,1373695,11/2/2021 8:30:00 AM,372.23,11/17/1995,360.35,-0.64%,66.0,78,1.1,362.68,346.77,334.24,316.81,231.97,369.24,17.0,2.63,53.666666666666664,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1430.26,3.33,7.02,,1.31,1.29,6.24,3.48,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.95%,89.90%,-0.07%,3.13%,3.8,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,2.08%,-5.66%,23.04%,15.21%,66.21%,60.84%,1.56,1.45,3.27%,3.37%,1.67%,5.64%,13.16%,-8.59%,28.31%,-8.59%,80.51%,55.43,-1.19%,0.93%,2.0,293.04,1.33,39.73,-0.28%,389050,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.65,-0.20%,69.0,90,1.32,39.73,39.4,37.49,35.04,22.01,43.47,20.0,12.01,59.666666666666664,True
2486,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,66727.37,32.85,22.85,1.78,3.42,4.23,101.1,111.96,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-36.50%,82.90%,-0.32%,0.58%,1.48,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,-0.39%,-2.01%,6.26%,18.68%,45.24%,40.89%,1.19,3.77,2.14%,2.13%,-0.10%,1.71%,9.61%,-3.94%,13.97%,-3.94%,48.14%,51.18,-1.10%,0.83%,2.1,1556.29,0.9,168.8,-0.27%,1403536,11/2/2021 8:30:00 AM,180.7,7/1/1923,168.8,0.00%,66.0,83,1.17,168.8,169.54,165.26,153.68,113.95,175.72,19.0,7.05,56.0,True
2585,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6520.11,19.74,15.17,2.47,3.76,5.11,144.25,13.15,0.62%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-28.94%,97.72%,-0.49%,2.11%,2.55,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,-1.48%,-0.01%,19.63%,17.45%,64.45%,59.79%,1.29,4.52,2.35%,2.54%,0.65%,5.69%,11.79%,-2.97%,21.94%,-2.97%,66.33%,54.32,-1.33%,1.06%,1.8,333.1,0.89,161.48,-0.29%,296837,10/28/2021 8:30:00 AM,175.13,4/12/1994,161.48,0.00%,75.0,89,1.29,161.48,160.56,151.74,144.1,97.09,166.42,14.0,8.45,59.333333333333336,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1924.46,81.23,14.62,4.06,1.85,24.8,10.06,13.51,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-16.08%,85.40%,1.46%,4.29%,4.63,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,0.80%,16.23%,41.02%,25.25%,111.42%,101.60%,1.87,0.65,5.71%,5.23%,-0.62%,13.59%,24.88%,-8.61%,40.15%,-8.61%,103.50%,54.09,-4.09%,0.36%,2.2,1176.35,1.04,13.37,-3.74%,1220315,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.37,0.00%,63.0,94,1.53,13.37,13.34,11.64,10.66,6.62,14.63,19.0,15.93,58.666666666666664,True
2612,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8429.43,6.81,11.89,0.95,0.94,1.53,4.31,8.78,2.65%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.58%,87.50%,-1.11%,1.49%,2.98,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,0.26%,2.18%,12.76%,21.58%,45.67%,49.06%,1.23,1.45,1.47%,1.93%,-0.05%,2.13%,14.41%,-2.91%,12.78%,-2.91%,56.46%,52.86,-1.45%,0.44%,2.3,531.58,0.99,76.18,-1.01%,528850,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.18,0.00%,59.0,81,1.14,76.18,76.11,74.25,66.35,48.69,78.46,20.0,8.16,53.333333333333336,True
2673,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,54843.17,14.17,10.62,0.49,2.59,4.1,7.15,8.39,0.81%,8.50%,2.63,344.60%,14.73%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.74,0.20%,-8.39%,77.80%,-0.72%,2.02%,1.44,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,-3.80%,-8.84%,8.60%,5.97%,53.29%,43.16%,2.07,1.68,3.74%,4.08%,1.04%,1.24%,3.73%,-7.98%,23.76%,-16.96%,60.50%,51.92,-0.34%,3.11%,2.0,20391.98,0.85,38.28,2.77%,17433538,10/21/2021 8:30:00 AM,42.29,7/10/1995,38.28,0.00%,69.0,86,1.23,38.28,38.18,37.62,36.88,23.96,46.1,14.0,10.48,56.333333333333336,True
2904,FORR,"Forrester Research, Inc.",Industrials,Consulting Services,USA,1108.97,58.2,24.05,5.82,2.31,5.52,7.58,12.05,,0.00%,1.0,201.90%,16.43%,-4.40%,10.00%,7.40%,217.10%,8.70%,19.13,11.22,0.80%,-17.07%,56.70%,-2.14%,1.89%,3.3,2.90%,9.90%,4.50%,0.9,0.9,0.43,0.49,59.00%,6.50%,4.00%,0.76%,-1.51%,22.56%,37.53%,35.95%,38.35%,0.98,1.66,2.60%,2.79%,1.39%,5.86%,23.00%,-3.96%,21.15%,-3.96%,60.64%,58.56,1.11%,-0.22%,1.7,64.17,1.49,58.48,0.88%,95384,11/3/2021 4:30:00 PM,64.5,11/27/1996,58.48,0.00%,78.0,78,1.1,58.48,57.89,54.94,47.44,36.41,60.89,16.0,10.29,57.333333333333336,True
2926,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8152.99,34.34,55.45,3.43,17.46,4.09,155.89,,1.69%,57.00%,1.86,-18.70%,-21.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.50%,-3.29%,1.19%,1.76,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,-0.06%,4.51%,17.87%,19.67%,51.83%,51.36%,0.9,1.08,1.68%,1.76%,3.51%,7.68%,20.08%,0.00%,22.54%,0.00%,60.20%,67.27,0.69%,0.00%,2.4,859.83,1.59,64.21,0.69%,1365848,10/20/2021 4:30:00 PM,64.36,6/24/1994,62.75,-2.27%,56.0,85,1.21,64.21,61.8,59.23,53.27,40.08,64.52,49.0,0.23,63.333333333333336,True
3018,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4108.95,27.97,18.82,1.51,1.3,2.66,60.34,21.86,0.85%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.21,0.50%,-13.35%,98.00%,0.32%,2.02%,3.49,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,0.09%,-0.52%,26.07%,17.30%,49.70%,51.46%,1.72,1.71,1.96%,2.07%,3.55%,8.72%,18.35%,-0.84%,25.44%,-0.84%,59.56%,63.52,0.34%,0.78%,2.0,301.54,1.04,79.46,1.12%,314438,9/22/2021 4:30:00 PM,77.86,11/1/1982,79.46,0.00%,69.0,85,1.2,79.46,76.98,72.61,66.94,49.8,80.13,14.0,-2.01,56.0,True
3044,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3018.64,33.83,21.98,2.57,1.94,5.58,58.16,81.36,0.73%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.99%,,-0.95%,1.92%,3.51,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,4.36%,8.09%,36.78%,26.07%,54.09%,49.26%,1.18,3.55,3.28%,3.22%,6.65%,13.65%,23.48%,-2.93%,37.97%,-2.93%,60.58%,64.45,-1.59%,0.92%,2.0,146.04,1.15,113.9,-0.69%,168118,10/27/2021 4:30:00 PM,119.17,11/16/1993,113.9,0.00%,69.0,83,1.17,113.9,106.0,99.03,91.98,70.93,117.34,14.0,4.63,55.333333333333336,True
3246,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2479.71,13.7,8.67,0.56,0.64,2.63,41.82,137.0,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,301.93%,,-0.72%,1.56%,2.66,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-3.84%,0.94%,27.44%,40.63%,104.63%,89.99%,2.01,2.25,3.34%,3.67%,-3.87%,4.72%,18.44%,-8.90%,28.99%,-8.90%,103.73%,47.13,-3.36%,0.59%,2.1,249.47,1.07,56.29,-2.80%,267292,12/2/2021 8:30:00 AM,68.14,5/26/2016,56.29,0.00%,66.0,95,1.58,56.29,58.57,53.25,47.31,27.75,61.79,18.0,21.05,59.666666666666664,True
3297,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3589.42,6.48,5.8,,0.27,1.84,12.09,3.34,0.68%,4.20%,30.67,65.70%,-0.38%,31.80%,-3.00%,0.40%,36.50%,15.40%,17.8,17.38,1.20%,-24.31%,98.88%,2.67%,10.63%,10.38,11.00%,32.60%,10.00%,1.5,0.7,0.67,0.86,17.30%,6.10%,4.10%,-1.59%,-3.14%,11.43%,33.55%,64.12%,51.64%,1.72,7.8,3.37%,4.32%,-1.82%,-0.04%,13.04%,-8.04%,11.45%,-8.04%,69.43%,47.15,-2.67%,0.83%,1.9,178.02,1.24,195.17,-1.86%,220796,10/28/2021 8:30:00 AM,270.5,10/30/1997,195.17,0.00%,72.0,87,1.24,195.17,200.03,195.02,172.22,115.19,212.23,21.0,38.6,60.0,True
3463,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,421687.77,27.27,25.17,1.88,2.86,411.93,83.22,80.55,1.62%,43.00%,14.95,16.50%,4.83%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.38%,72.20%,-0.72%,1.08%,3.29,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,-0.84%,9.90%,21.23%,34.54%,52.18%,53.53%,0.99,8.76,2.00%,2.23%,-1.95%,5.29%,19.90%,-5.01%,22.78%,-5.01%,62.02%,51.16,-2.17%,0.14%,2.1,3406.56,1.33,399.53,-2.03%,4532681,11/16/2021 8:30:00 AM,407.6,9/22/1981,400.0,0.12%,66.0,82,1.16,399.53,404.88,376.25,331.73,246.59,420.61,17.0,2.02,55.0,True
3546,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1132.42,155.21,22.63,8.0,2.35,4.11,8.82,19.32,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.33%,96.10%,5.32%,10.09%,12.94,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,2.32%,2.32%,22.04%,36.05%,54.99%,49.12%,0.79,0.42,3.62%,4.03%,-0.48%,6.60%,23.61%,-7.05%,26.29%,-7.05%,62.80%,53.49,-2.08%,0.18%,2.2,777.46,1.53,10.81,-1.91%,1190483,11/1/2021 4:30:00 PM,12.5,5/23/1995,10.81,0.00%,63.0,85,1.22,10.81,10.87,10.06,8.72,6.64,11.63,36.0,15.63,61.333333333333336,True
3648,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2839.51,25.7,16.86,1.22,0.72,2.22,12.31,32.9,,0.00%,3.24,-31.50%,23.76%,2.10%,21.10%,-0.20%,73.50%,16.30%,33.43,32.87,0.50%,0.00%,98.50%,2.96%,1.26%,2.55,5.00%,9.10%,5.80%,1.4,1.4,0.13,0.21,12.50%,3.90%,2.80%,0.56%,-2.57%,18.96%,27.23%,45.42%,46.09%,0.97,2.28,2.13%,2.90%,-1.17%,2.18%,15.54%,-6.39%,16.85%,-6.39%,55.55%,48.96,-2.89%,0.70%,2.1,162.17,1.28,81.43,-2.21%,208333,10/28/2021 4:30:00 PM,88.27,3/13/1996,81.43,0.00%,66.0,80,1.13,81.43,82.56,79.13,70.22,52.35,86.99,23.0,8.4,56.333333333333336,True
3700,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1251.87,8.55,8.17,0.28,0.61,2.11,5.63,3.6,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.32,2.50%,-5.52%,,-1.32%,11.22%,9.2,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,2.39%,1.76%,16.87%,27.20%,73.15%,65.14%,1.7,2.17,4.21%,4.04%,1.63%,6.28%,8.64%,-3.87%,22.14%,-20.57%,68.09%,54.19,-3.30%,0.66%,2.4,259.91,1.06,56.31,-2.66%,274523,10/26/2021 8:30:00 AM,63.2,6/3/1998,56.31,0.00%,56.0,88,1.28,56.31,55.51,52.77,51.75,33.6,70.89,18.0,12.24,54.0,True
3983,INTU,Intuit Inc.,Technology,Software - Application,USA,179982.79,85.61,47.45,4.92,17.45,18.16,55.38,68.83,0.36%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-15.32%,83.20%,-1.13%,0.67%,1.21,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-3.80%,3.41%,13.02%,36.39%,79.64%,70.46%,1.05,23.01,3.05%,3.33%,-4.39%,2.52%,24.32%,-11.56%,20.95%,-11.56%,77.24%,46.42,-2.32%,0.23%,1.9,1456.3,1.32,633.96,-2.09%,1927947,11/18/2021 4:30:00 PM,742.37,3/12/1993,633.96,0.00%,72.0,90,1.33,633.96,660.57,613.13,507.27,357.69,716.86,18.0,17.1,60.0,True
4027,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51150.8,68.2,26.43,3.08,3.78,8.81,32.5,21.6,,0.00%,3.93,49.50%,13.89%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-29.03%,90.80%,-0.59%,1.24%,2.95,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-1.50%,6.47%,3.98%,8.85%,55.49%,49.63%,1.4,6.45,2.17%,2.46%,0.27%,3.62%,10.89%,-2.37%,12.91%,-2.37%,56.74%,53.66,-0.95%,0.34%,1.7,798.64,1.12,266.45,-0.62%,890845,10/21/2021 8:30:00 AM,300.22,5/9/2013,266.45,0.00%,78.0,84,1.19,266.45,264.99,256.02,239.53,170.0,272.93,15.0,12.67,59.0,True
4041,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2621.53,84.9,98.99,16.98,11.51,3.44,301.33,,1.96%,163.70%,0.29,-69.30%,21.08%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.18,0.89%,0.00%,,14.94%,18.72%,23.23,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,-3.97%,-4.49%,20.62%,32.59%,75.65%,82.06%,0.93,0.71,3.32%,2.92%,-3.18%,1.71%,24.19%,-6.61%,18.67%,-6.61%,87.50%,46.42,5.00%,-5.93%,2.2,839.2,3.27,24.15,-1.23%,2744893,10/27/2021 4:30:00 PM,25.08,8/13/2013,24.15,0.00%,63.0,92,1.41,24.15,25.0,23.59,19.34,12.88,25.86,49.0,3.85,68.0,True
4069,IT,"Gartner, Inc.",Technology,Information Technology Services,USA,26025.63,40.64,45.92,1.88,5.73,81.87,34.0,20.39,,0.00%,8.06,15.60%,-17.84%,7.50%,21.60%,13.60%,831.30%,16.30%,83.57,79.77,2.60%,-3.42%,94.00%,-1.68%,1.30%,2.11,9.90%,99.00%,12.60%,0.7,0.7,7.35,7.36,69.30%,20.00%,15.50%,2.65%,-1.85%,3.66%,40.03%,107.52%,104.44%,1.54,9.95,3.23%,3.04%,1.95%,1.67%,23.26%,-11.49%,8.91%,-11.49%,118.12%,53.81,-0.48%,0.20%,2.1,492.03,1.1,326.6,-0.27%,540284,11/2/2021 8:30:00 AM,358.33,10/5/1993,326.6,0.00%,66.0,96,1.66,326.6,321.9,320.87,263.62,149.74,369.0,13.0,9.72,58.333333333333336,True
4162,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20856.97,31.5,24.36,1.37,1.83,7.15,39.38,67.54,0.60%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.70%,-0.38%,74.50%,-1.64%,1.54%,2.5,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,0.97%,-0.38%,16.01%,25.20%,45.92%,45.33%,1.07,4.95,2.60%,2.52%,0.30%,2.21%,12.69%,-3.10%,17.40%,-3.10%,47.37%,52.0,-1.77%,0.75%,2.4,513.4,0.75,196.53,-1.04%,383461,10/15/2021 8:30:00 AM,194.18,11/22/1983,196.53,0.00%,56.0,80,1.13,196.53,196.01,191.02,173.92,133.36,202.71,13.0,-1.2,49.666666666666664,True
4169,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55151.02,37.48,20.07,1.93,2.33,3.19,41.28,47.02,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.56,0.30%,-16.63%,92.00%,-1.68%,0.91%,1.77,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-1.13%,0.40%,4.42%,19.28%,70.81%,68.79%,1.1,1.61,1.85%,1.94%,0.82%,5.03%,14.13%,-2.53%,16.39%,-2.53%,74.42%,56.9,-0.01%,0.60%,2.1,3566.57,0.75,79.1,0.58%,2681263,11/5/2021 8:30:00 AM,83.44,11/14/1967,79.31,0.27%,66.0,91,1.36,79.1,78.55,74.94,69.1,45.35,81.15,22.0,5.49,59.666666666666664,True
4328,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,37350.15,42.58,29.61,3.55,7.56,10.01,17.35,34.11,,0.00%,4.79,2.00%,13.64%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.29,0.60%,-15.42%,89.40%,-1.34%,2.43%,4.77,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,0.90%,8.41%,13.48%,36.60%,65.36%,54.45%,0.96,5.29,2.57%,2.79%,0.46%,7.26%,22.70%,-3.35%,24.84%,-3.35%,62.62%,54.13,-2.47%,-0.20%,2.1,933.37,1.38,198.59,-2.66%,1289560,11/22/2021 4:30:00 PM,205.86,10/20/2014,198.59,0.00%,66.0,87,1.25,198.59,196.34,183.48,161.21,124.39,204.9,19.0,3.66,57.333333333333336,True
