no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1755,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1938.8,6.57,9.0,0.66,2.69,1.64,1.75,6.25,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-19.42%,84.10%,0.61%,2.63%,2.65,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,2.84%,-0.74%,47.63%,33.33%,263.31%,218.15%,1.59,2.57,5.01%,3.51%,-0.76%,13.15%,45.92%,-5.92%,44.78%,-5.92%,266.19%,55.5,-3.89%,0.60%,2.1,295.05,2.23,57.84,-3.31%,657565.0,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.84,0.00%,66.0,98,2.52,57.84,58.28,51.45,39.79,17.32,61.48,21.0,16.7,61.666666666666664,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1550.63,18.44,9.68,1.84,1.6,4.18,12.62,9.12,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-15.41%,94.10%,1.05%,1.09%,1.47,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-5.78%,4.29%,33.37%,40.49%,165.47%,162.35%,1.98,2.09,4.86%,4.31%,-7.65%,7.41%,34.15%,-14.92%,30.06%,-14.92%,176.87%,47.17,-5.30%,0.49%,2.3,239.77,0.87,44.52,-4.83%,207620.0,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.5,-0.04%,59.0,97,2.1,44.52,48.15,41.64,33.3,16.73,52.33,30.0,5.57,62.0,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,225848.8,40.34,30.87,1.81,8.05,5.57,88.5,35.65,0.27%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.2,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,-3.40%,0.67%,-5.86%,30.26%,40.12%,40.88%,0.71,8.5,3.00%,2.54%,0.92%,1.61%,13.15%,-5.65%,10.77%,-6.29%,48.16%,50.67,-1.99%,1.03%,1.9,2367.98,1.26,312.94,-0.99%,2975753.0,10/21/2021 8:30:00 AM,348.08,12/10/1969,313.62,0.22%,72.0,78,1.14,312.94,310.44,307.74,276.99,211.22,333.96,16.0,11.23,55.333333333333336,True
1985,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4886.2,25.86,18.81,1.72,2.92,4.2,16.97,23.46,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.30%,97.80%,1.63%,1.12%,2.09,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,3.96%,8.86%,11.30%,41.81%,53.78%,53.23%,1.06,4.22,4.92%,3.91%,0.08%,9.98%,26.13%,-5.22%,27.21%,-5.22%,63.96%,57.85,-1.85%,1.40%,2.1,234.32,0.99,108.03,-0.48%,231220.0,11/3/2021 4:30:00 PM,117.67,9/12/1967,108.0,-0.03%,66.0,83,1.23,108.03,108.09,98.48,85.77,65.89,113.98,17.0,8.92,55.333333333333336,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,22748.23,24.6,75.83,4.1,20.54,3.8,2297.8,,1.71%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,3.99,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.24%,6.00%,11.30%,22.77%,57.88%,49.31%,0.62,1.19,2.73%,1.84%,2.78%,9.14%,22.34%,-1.58%,25.91%,-1.58%,58.98%,65.57,-0.47%,0.39%,2.1,1519.53,0.91,59.68,-0.08%,1384457.0,10/27/2021 4:30:00 PM,62.88,2/6/1986,59.66,-0.03%,66.0,85,1.26,59.68,58.23,54.89,48.88,37.61,60.64,14.0,5.36,55.0,True
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28156.32,24.16,7.89,0.97,3.15,3.14,12.13,10.23,1.05%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.52,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-2.18%,-0.48%,45.13%,38.00%,180.87%,171.99%,3.08,2.23,6.11%,4.61%,-2.32%,3.24%,42.69%,-8.32%,37.00%,-8.32%,199.87%,50.05,-1.42%,1.88%,1.8,11382.28,0.86,41.77,0.43%,9765569.0,11/2/2021 4:30:00 PM,50.44,3/17/1992,41.85,0.19%,75.0,97,2.13,41.77,42.73,40.64,29.71,14.34,45.56,21.0,20.76,64.33333333333333,True
2218,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1729.89,5.94,6.71,0.46,1.19,1.27,10.93,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,15.97%,16.15,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-0.63%,8.74%,21.67%,21.79%,60.14%,50.81%,1.42,1.32,2.38%,1.88%,-0.58%,8.16%,26.13%,-3.31%,23.48%,-3.31%,101.10%,60.75,-1.46%,0.86%,2.2,283.95,2.05,58.74,-0.61%,583181.0,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.74,0.00%,63.0,85,1.26,58.74,59.07,54.52,46.7,29.21,60.75,19.0,15.34,55.666666666666664,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35501.78,49.14,32.13,3.47,7.41,9.73,17.53,58.01,0.55%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.3,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,1.71%,1.70%,1.52%,23.51%,70.95%,46.49%,1.43,7.54,3.84%,2.49%,-0.46%,3.83%,18.29%,-3.29%,17.65%,-3.29%,74.52%,51.81,-3.36%,0.45%,2.3,690.1,1.36,282.5,-2.92%,938890.0,10/20/2021 4:30:00 PM,296.94,5/11/1971,282.5,0.00%,59.0,89,1.35,282.5,283.71,272.42,239.36,161.87,292.31,15.0,5.11,54.333333333333336,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,120463.23,40.63,39.24,2.76,7.07,19.97,30.15,71.07,0.63%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.77%,90.70%,-0.82%,0.96%,1.81,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,0.28%,-1.49%,-1.91%,10.67%,36.60%,25.96%,1.01,9.15,3.31%,2.25%,-2.68%,2.02%,6.58%,-6.29%,11.86%,-6.29%,44.54%,47.82,-1.18%,1.38%,2.1,1217.98,1.14,335.3,0.19%,1388290.0,11/2/2021 8:30:00 AM,372.23,11/17/1995,331.01,-1.28%,66.0,76,1.12,335.3,344.32,328.93,314.86,231.97,357.82,16.0,11.01,52.666666666666664,True
2331,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6634.28,18.72,16.15,1.25,0.7,3.1,9.99,21.53,0.42%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.20%,2.81,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,0.98%,0.61%,1.44%,-3.42%,44.63%,35.38%,1.19,3.61,2.84%,2.45%,-3.08%,1.01%,3.79%,-8.94%,9.18%,-8.94%,45.33%,47.67,-0.37%,-0.02%,2.3,223.54,0.78,123.82,-0.39%,173407.0,10/28/2021 8:30:00 AM,142.8,12/28/1995,123.82,0.00%,59.0,79,1.15,123.82,127.61,122.69,119.45,86.73,135.98,18.0,15.33,52.0,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31705.28,189.61,72.05,4.36,25.69,45.14,22.74,108.92,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.94,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-12.25%,-8.23%,24.81%,57.93%,70.05%,23.72%,1.33,15.88,7.47%,5.85%,-12.48%,5.55%,26.78%,-23.14%,51.34%,-23.14%,99.39%,41.4,-10.39%,3.09%,2.1,2292.9,1.35,217.1,-7.62%,3102577.0,10/26/2021 4:30:00 PM,263.36,3/30/2012,217.97,0.40%,66.0,89,1.37,217.1,246.78,206.85,171.37,108.88,282.46,26.0,21.31,60.333333333333336,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1400.28,3.18,6.7,,1.29,1.23,6.11,3.41,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.05%,2.83%,3.62,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-2.29%,6.35%,14.35%,3.88%,69.96%,53.49%,1.56,1.61,4.41%,3.76%,-4.52%,3.11%,9.47%,-12.53%,22.78%,-12.53%,73.37%,48.5,-1.32%,0.21%,2.0,278.29,0.94,38.02,-1.12%,260742.0,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.02,0.00%,69.0,89,1.38,38.02,39.88,36.97,34.78,21.93,43.47,20.0,17.04,59.333333333333336,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,66417.88,32.31,22.47,1.75,3.4,4.16,100.63,111.44,1.83%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.61%,82.90%,-0.32%,0.71%,1.81,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,-0.64%,-1.80%,0.04%,13.34%,42.59%,38.54%,1.19,3.81,3.03%,1.85%,-2.42%,2.05%,9.26%,-5.28%,12.96%,-5.28%,46.27%,47.72,-0.53%,0.42%,2.1,1564.61,0.87,166.44,-0.11%,1360770.0,11/2/2021 8:30:00 AM,180.2,7/1/1923,166.44,0.00%,66.0,79,1.16,166.44,170.29,163.27,152.53,113.79,175.72,18.0,8.27,54.333333333333336,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6446.62,18.95,14.56,2.37,3.72,4.9,142.62,13.01,0.64%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-30.88%,97.72%,-0.36%,2.84%,3.38,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,-2.36%,1.97%,0.73%,3.67%,61.53%,53.42%,1.28,5.09,3.72%,2.67%,-2.64%,4.96%,8.84%,-6.57%,19.96%,-6.57%,66.83%,49.4,0.12%,-2.00%,1.8,337.94,1.01,155.49,-1.89%,340001.0,10/28/2021 8:30:00 AM,175.13,4/12/1994,155.49,0.00%,75.0,87,1.31,155.49,159.86,148.55,143.01,94.8,166.42,14.0,12.63,58.666666666666664,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1750.85,77.25,13.91,3.86,1.68,23.59,9.15,12.3,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.01,1.30%,-12.26%,85.40%,1.54%,3.59%,4.21,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,1.62%,10.82%,21.98%,14.47%,120.17%,91.73%,1.87,0.62,5.84%,4.54%,5.17%,18.88%,25.67%,-6.08%,39.94%,-6.08%,126.01%,60.72,-1.93%,-0.07%,2.2,1083.88,1.0,13.21,-2.00%,1088299.0,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.21,0.00%,63.0,95,1.74,13.21,12.65,11.18,10.53,5.96,14.07,17.0,17.34,58.333333333333336,True
2609,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8405.26,6.63,11.58,0.92,0.93,1.49,4.3,8.76,2.72%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.09%,1.41%,2.78,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,-1.19%,2.14%,8.59%,17.08%,53.40%,45.23%,1.23,1.67,2.86%,2.03%,-0.92%,2.66%,14.30%,-4.44%,13.33%,-4.44%,57.03%,50.35,-2.06%,0.12%,2.3,539.7,1.12,74.98,-1.95%,605442.0,10/21/2021 8:30:00 AM,82.4,5/24/2010,74.98,0.00%,59.0,85,1.27,74.98,75.75,73.2,65.69,47.75,78.46,21.0,9.9,55.0,True
2908,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7577.47,47.6,34.67,3.17,6.22,8.79,23.73,92.98,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,3.18%,8.36,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,1.23%,2.21%,17.01%,18.92%,97.03%,67.91%,1.74,6.27,4.31%,3.10%,-2.32%,8.05%,16.97%,-6.72%,25.54%,-6.72%,98.28%,53.06,-1.79%,0.41%,2.3,159.51,0.92,177.5,-1.38%,147251.0,11/4/2021 4:30:00 PM,190.14,8/8/2013,177.5,0.00%,59.0,92,1.52,177.5,181.89,164.73,151.95,93.25,190.29,18.0,7.12,56.333333333333336,True
2923,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8014.07,33.61,47.6,3.36,17.16,4.0,153.23,,1.73%,57.00%,1.86,-18.70%,-10.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.60%,-3.23%,1.51%,2.35,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,3.88%,4.54%,10.09%,18.56%,50.93%,48.14%,0.9,1.1,2.27%,1.61%,2.70%,8.00%,18.75%,-0.51%,20.18%,-0.51%,55.71%,67.55,0.43%,0.13%,2.4,818.65,1.05,62.41,0.56%,855863.0,10/20/2021 4:30:00 PM,63.93,6/24/1994,62.41,0.00%,56.0,82,1.21,62.41,60.91,57.96,52.66,40.08,62.73,49.0,2.44,62.333333333333336,True
3015,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,3970.19,27.05,18.2,1.46,1.26,2.57,58.3,21.12,0.88%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.2,0.60%,-11.39%,98.10%,0.32%,2.05%,3.39,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,2.80%,3.26%,11.80%,10.94%,45.42%,46.43%,1.72,1.77,2.76%,2.03%,-0.10%,7.20%,14.73%,-5.19%,21.55%,-5.19%,52.55%,56.28,-0.20%,0.77%,2.0,315.46,0.78,75.97,0.57%,244661.0,9/22/2021 4:30:00 PM,77.86,11/1/1982,75.97,0.00%,69.0,80,1.17,75.97,76.17,71.08,66.31,49.8,80.13,13.0,2.49,54.0,True
3041,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,2771.27,30.22,19.64,2.3,1.78,4.99,53.4,74.7,0.82%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.31%,,-0.93%,1.95%,4.21,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,0.81%,-2.81%,14.62%,8.02%,39.86%,33.33%,1.17,3.22,3.46%,2.63%,-2.03%,7.23%,12.42%,-6.20%,26.25%,-6.20%,44.44%,53.02,-1.14%,0.81%,2.0,123.5,1.26,102.45,-0.34%,155839.0,10/27/2021 4:30:00 PM,116.6,11/16/1993,102.45,0.00%,69.0,78,1.14,102.45,104.42,95.86,91.22,70.93,109.22,13.0,13.81,53.333333333333336,True
3109,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,963.22,8.03,10.6,0.8,0.44,1.6,3.17,4.81,,0.00%,8.17,-200.00%,-0.71%,-24.20%,10.00%,-10.00%,155.80%,41.90%,14.34,14.21,4.20%,-0.09%,96.30%,1.05%,6.14%,6.31,5.40%,15.90%,-8.60%,1.6,0.9,0.03,0.03,47.40%,2.90%,3.90%,3.87%,-1.24%,14.69%,5.50%,113.24%,117.91%,2.13,3.4,6.71%,4.27%,-4.38%,2.95%,14.91%,-11.06%,16.63%,-11.06%,144.57%,49.31,-1.74%,4.66%,2.2,138.21,1.81,65.57,2.84%,249478.0,12/3/2021 8:30:00 AM,70.33,1/5/1950,65.6,0.05%,63.0,95,1.71,65.57,68.49,63.75,57.16,26.81,73.72,13.0,7.26,57.0,True
3151,GFF,Griffon Corporation,Industrials,Tools & Accessories,USA,1485.4,19.93,12.03,0.98,0.65,1.68,5.97,25.74,1.35%,20.50%,1.34,41.60%,23.44%,24.40%,20.41%,9.00%,-21.10%,18.80%,50.98,44.98,7.10%,0.00%,75.00%,0.45%,0.97%,2.05,3.10%,10.20%,7.10%,2.6,1.7,1.28,1.3,28.60%,7.50%,3.50%,-1.30%,-2.20%,9.73%,2.11%,36.30%,30.62%,1.81,0.89,3.75%,3.15%,-1.50%,1.67%,3.84%,-8.49%,14.05%,-8.80%,38.50%,50.49,1.33%,0.11%,1.5,213.05,1.53,26.62,1.45%,325086.0,11/16/2021 8:30:00 AM,33.5,7/9/1968,26.62,0.00%,84.0,76,1.11,26.62,27.0,26.24,25.65,19.22,29.19,20.0,25.85,60.0,True
3242,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2491.72,13.39,9.08,0.54,0.64,2.57,42.02,137.66,,0.00%,4.23,344.10%,-6.16%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,330.19%,,-0.75%,1.54%,2.6,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-3.28%,3.11%,12.70%,26.60%,93.28%,85.79%,2.0,2.5,5.53%,3.72%,-2.91%,10.10%,21.79%,-7.28%,29.77%,-7.28%,111.54%,52.56,-4.97%,3.19%,2.1,251.97,1.58,56.63,-1.94%,399011.0,12/2/2021 8:30:00 AM,64.17,5/26/2016,56.63,0.00%,66.0,94,1.64,56.63,58.39,51.64,46.61,26.77,61.08,17.0,13.31,59.0,True
3293,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3668.04,6.57,5.88,,0.28,1.87,12.35,3.42,0.68%,4.20%,30.67,65.70%,-0.38%,31.80%,-3.00%,0.40%,36.50%,15.40%,17.8,17.38,1.20%,-14.81%,98.88%,2.65%,10.84%,10.96,11.00%,32.60%,10.00%,1.5,0.7,0.67,0.86,17.30%,6.10%,4.10%,0.82%,1.47%,24.92%,28.57%,58.91%,53.60%,1.71,8.9,4.77%,3.81%,0.72%,3.74%,18.16%,-4.89%,15.02%,-4.89%,74.87%,53.63,-0.88%,0.26%,1.9,171.88,0.92,201.43,-0.62%,158511.0,10/28/2021 8:30:00 AM,270.5,10/30/1997,201.31,-0.06%,72.0,87,1.31,201.43,200.15,194.34,170.73,115.19,211.79,22.0,34.29,60.333333333333336,True
3360,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,5873.41,19.92,7.56,2.18,0.37,1.38,4.95,11.17,,0.00%,1.05,-301.50%,43.95%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.35,0.10%,-24.41%,85.80%,1.03%,2.63%,1.89,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,1.65%,-4.68%,28.51%,8.10%,99.43%,92.12%,1.99,1.03,5.08%,4.13%,-5.77%,3.00%,16.05%,-15.79%,24.24%,-15.79%,110.65%,47.87,0.38%,0.00%,2.2,3895.4,0.69,20.96,0.38%,2695642.0,11/5/2021 8:30:00 AM,23.57,8/5/1927,20.98,0.10%,63.0,93,1.54,20.96,22.22,20.42,18.1,9.95,24.89,16.0,12.45,57.333333333333336,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,425810.73,27.27,25.12,1.88,2.88,411.93,84.04,81.34,1.62%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.88,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,1.27%,10.53%,23.45%,31.57%,52.09%,53.53%,0.99,8.25,2.20%,2.00%,4.45%,11.55%,24.85%,-2.10%,25.81%,-2.10%,65.38%,69.12,-0.70%,0.71%,2.1,3237.43,1.57,407.81,0.01%,5079355.0,11/16/2021 8:30:00 AM,402.97,9/22/1981,407.6,-0.05%,66.0,85,1.26,407.81,392.23,367.02,327.28,246.59,416.56,23.0,-1.19,58.0,True
3537,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1101.55,149.3,21.77,7.7,2.28,3.96,8.58,18.8,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.11%,96.10%,5.29%,9.31%,11.69,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-1.12%,-0.28%,15.22%,40.96%,53.62%,43.44%,0.79,0.47,5.26%,3.85%,-2.42%,8.19%,22.95%,-8.86%,23.83%,-8.86%,59.64%,51.39,-1.49%,0.19%,2.2,794.35,1.2,10.6,-1.30%,951461.0,11/1/2021 4:30:00 PM,12.5,5/23/1995,10.6,0.00%,63.0,83,1.22,10.6,10.85,9.83,8.64,6.64,11.63,39.0,17.92,61.666666666666664,True
3638,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2724.85,24.47,16.06,1.16,0.69,2.11,11.81,31.57,,0.00%,3.24,-31.50%,23.76%,2.10%,21.10%,-0.20%,73.50%,16.30%,33.43,32.87,0.50%,0.00%,98.50%,2.95%,1.28%,2.53,5.00%,9.10%,5.80%,1.4,1.4,0.13,0.21,12.50%,3.90%,2.80%,-3.02%,-4.25%,12.41%,17.96%,44.67%,39.09%,0.97,2.56,4.22%,2.83%,-4.35%,2.44%,14.33%,-8.86%,16.31%,-8.86%,51.44%,46.31,0.20%,0.55%,2.1,165.8,0.8,79.28,0.75%,132487.0,10/28/2021 4:30:00 PM,88.27,3/13/1996,79.28,0.00%,66.0,78,1.14,79.28,82.65,77.58,69.46,52.35,86.99,21.0,11.34,55.0,True
3690,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1172.79,7.74,7.39,0.26,0.57,1.91,5.28,3.37,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.35,2.10%,-4.08%,,-1.34%,11.96%,9.55,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,-4.47%,-3.85%,7.20%,12.09%,61.42%,49.53%,1.7,2.16,4.77%,3.34%,-5.81%,0.66%,1.78%,-9.92%,13.62%,-26.11%,74.31%,43.61,-3.45%,1.14%,2.4,267.21,0.86,52.38,-2.35%,228780.0,10/26/2021 8:30:00 AM,63.2,6/3/1998,52.38,0.00%,56.0,87,1.32,52.38,55.5,52.06,51.49,30.05,70.89,18.0,20.66,53.666666666666664,True
3744,IBP,"Installed Building Products, Inc.",Industrials,Building Products & Equipment,USA,3932.57,33.23,19.17,0.92,2.1,9.84,,43.22,0.91%,22.50%,3.96,43.40%,24.35%,31.10%,36.30%,20.10%,24.60%,21.20%,29.4,23.27,0.60%,-76.56%,85.10%,1.73%,4.79%,6.44,9.30%,33.10%,14.40%,2.4,1.9,1.39,1.46,30.30%,9.80%,6.20%,-1.27%,-0.55%,6.48%,10.21%,36.38%,28.99%,1.81,4.83,4.92%,3.45%,-1.53%,7.48%,9.46%,-6.82%,26.05%,-6.82%,43.56%,51.96,-0.67%,-0.01%,2.2,173.18,0.99,131.48,-0.68%,172052.0,11/4/2021 8:30:00 AM,146.36,2/13/2014,131.48,0.00%,63.0,76,1.12,131.48,133.59,122.68,120.14,91.59,141.1,13.0,11.32,50.666666666666664,True
3976,INTU,Intuit Inc.,Technology,Software - Application,USA,190325.3,85.67,47.49,4.92,18.45,18.18,58.56,72.78,0.36%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.07%,0.68%,1.33,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-2.84%,4.03%,15.04%,41.72%,78.16%,70.58%,1.05,24.06,3.86%,3.02%,0.45%,8.22%,30.05%,-9.61%,24.85%,-9.61%,83.31%,52.24,-3.50%,-0.10%,1.9,1362.07,1.63,647.96,-3.59%,2215188.0,11/18/2021 4:30:00 PM,742.37,3/12/1993,647.18,-0.12%,72.0,90,1.42,647.96,646.16,600.15,499.42,357.45,716.86,17.0,14.57,59.666666666666664,True
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,50342.0,66.57,25.79,3.01,3.72,8.6,31.98,21.26,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.57,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-0.15%,2.78%,-0.59%,12.21%,56.11%,46.05%,1.4,6.54,2.92%,2.43%,0.83%,3.31%,10.47%,-3.88%,11.78%,-3.88%,58.10%,53.07,-1.29%,0.91%,1.7,765.89,1.09,261.68,-0.40%,833635.0,10/21/2021 8:30:00 AM,300.22,5/9/2013,261.68,0.00%,78.0,85,1.25,261.68,259.91,253.3,237.25,165.52,272.25,15.0,14.73,59.333333333333336,True
