no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2860.58,26.44,18.69,0.88,2.23,3.91,11.76,30.73,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.22%,95.30%,1.06%,1.53%,2.94,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,0.93%,-1.97%,28.90%,39.55%,78.91%,-1.79%,1.05,10.34,2.81%,3.11%,0.59%,7.43%,27.39%,-4.67%,31.76%,-4.67%,82.58%,55.38,-1.98%,0.19%,2.3,44.49,0.89,311.95,-1.79%,39809,11/4/2021 4:30:00 PM,345.67,6/20/2003,311.95,0.00%,59.0,91,1.38,311.95,310.27,291.7,245.29,170.86,327.24,15.0,10.81,55.0,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1540.76,19.41,10.19,1.94,1.59,4.4,12.54,9.06,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.42%,94.20%,1.22%,1.08%,1.4,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-1.53%,0.17%,34.62%,45.21%,168.85%,-0.59%,1.97,1.49,2.33%,3.18%,2.83%,3.67%,33.71%,-10.45%,27.82%,-10.45%,180.10%,55.06,-1.18%,0.59%,2.3,246.48,0.83,46.86,-0.59%,204568,11/3/2021 8:30:00 AM,47.0,9/26/2016,46.86,0.00%,59.0,98,2.07,46.86,45.69,45.39,35.14,16.73,52.33,29.0,0.3,62.0,True
2073,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,24658.69,26.61,74.04,4.44,22.26,4.11,2490.78,,1.58%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.54%,98.50%,-1.26%,1.52%,3.89,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,0.40%,8.09%,30.66%,33.44%,68.08%,-1.65%,0.63,1.27,1.92%,1.81%,3.02%,8.54%,26.46%,-2.51%,18.17%,-2.51%,71.66%,66.61,-1.65%,0.00%,2.1,1460.42,0.96,64.56,-1.65%,1396131,10/27/2021 4:30:00 PM,64.0,2/6/1986,64.6,0.06%,66.0,88,1.3,64.56,62.91,59.67,51.17,37.61,66.22,15.0,-0.87,56.333333333333336,True
2137,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,31026.79,26.36,8.68,1.05,3.48,3.43,13.37,11.27,0.97%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.59%,92.10%,3.94%,2.62%,1.54,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,2.15%,13.25%,21.52%,71.48%,200.62%,3.45%,3.07,2.02,2.92%,4.43%,8.48%,10.46%,50.14%,0.49%,28.19%,0.49%,208.65%,62.89,3.36%,0.09%,1.8,10915.85,0.94,45.57,3.45%,10215934,11/2/2021 4:30:00 PM,51.27,3/17/1992,45.7,0.29%,75.0,98,2.18,45.57,42.48,42.31,31.64,15.71,45.77,26.0,12.51,66.33333333333333,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1800.54,6.21,7.01,0.48,1.24,1.33,11.38,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.50%,-21.44%,,-2.43%,19.35%,16.4,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.10%,3.91%,23.04%,30.80%,64.95%,-1.13%,1.42,1.52,2.30%,2.96%,3.94%,6.10%,25.99%,-1.57%,20.60%,-1.57%,110.24%,62.76,-1.13%,0.00%,2.2,338.73,0.49,61.41,-1.13%,165611,11/3/2021 4:30:00 PM,67.75,7/9/1999,61.41,0.00%,63.0,87,1.27,61.41,59.21,58.06,48.85,29.21,63.12,18.0,10.32,56.0,True
2271,EFX,Equifax Inc.,Industrials,Consulting Services,USA,34210.64,49.4,32.27,3.63,7.14,9.78,16.89,55.9,0.55%,26.80%,5.75,228.40%,15.79%,3.60%,13.60%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.74%,93.10%,0.35%,1.52%,2.81,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.44%,-2.41%,12.08%,15.50%,51.10%,-3.00%,1.43,6.78,1.90%,2.30%,-1.60%,0.22%,13.29%,-5.37%,18.28%,-5.37%,75.45%,47.46,-3.00%,0.00%,2.3,658.22,0.87,284.0,-3.00%,574976,10/20/2021 4:30:00 PM,296.94,5/11/1971,284.0,0.00%,59.0,82,1.17,284.0,288.69,283.94,251.24,161.87,300.11,13.0,4.56,51.333333333333336,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1494.79,3.47,7.3,,1.37,1.34,6.52,3.64,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.27%,90.20%,0.17%,3.06%,3.32,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.52%,7.75%,17.20%,23.45%,79.66%,1.15%,1.56,1.32,2.60%,3.08%,4.87%,7.56%,17.50%,-4.68%,33.80%,-4.68%,88.23%,60.92,0.22%,0.93%,2.0,328.03,0.74,41.43,1.15%,243860,10/28/2021 4:30:00 PM,44.5,10/30/2014,41.43,0.00%,69.0,91,1.39,41.43,39.68,38.64,35.28,22.01,43.47,20.0,7.41,60.0,True
2588,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,29495.2,40.75,39.37,6.79,19.62,9.8,449.62,82.21,2.28%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.27%,96.00%,-2.75%,1.67%,3.48,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-1.14%,6.73%,30.26%,28.32%,98.78%,-3.31%,0.33,5.19,2.33%,2.23%,2.06%,7.30%,26.67%,-4.20%,19.60%,-4.20%,105.73%,58.86,-3.42%,0.12%,2.1,627.27,0.97,219.23,-3.31%,607081,10/27/2021 4:30:00 PM,220.79,8/12/2004,223.52,1.96%,66.0,94,1.53,219.23,215.69,204.99,173.53,106.56,228.84,15.0,0.71,58.333333333333336,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1961.02,92.16,16.59,4.61,1.88,28.14,10.25,13.77,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-22.96%,85.50%,1.62%,4.65%,4.6,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-1.68%,16.91%,55.42%,43.40%,127.42%,0.38%,1.87,0.68,3.80%,4.82%,9.63%,22.93%,42.84%,-5.09%,65.20%,-5.09%,134.18%,64.98,-0.38%,0.76%,2.2,1284.82,1.0,15.76,0.38%,1289335,11/2/2021 8:30:00 AM,15.5,4/9/1999,15.76,0.00%,63.0,96,1.75,15.76,14.5,12.93,11.07,6.73,16.61,18.0,-1.65,59.0,True
2603,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,86525.52,30.88,10.96,,0.64,2.38,1.86,8.01,1.84%,0.00%,0.7,290.20%,4.69%,-16.80%,,-3.20%,-23.80%,-4.80%,3995.0,3914.51,0.10%,8.70%,54.00%,-0.23%,1.70%,0.73,1.10%,8.40%,-2.40%,1.2,1.0,2.66,3.95,10.10%,1.00%,2.10%,4.66%,9.56%,51.71%,50.14%,155.52%,4.81%,1.1,0.75,2.56%,3.68%,8.11%,12.63%,45.26%,1.30%,40.45%,1.30%,158.24%,66.12,2.06%,2.70%,2.4,90657.78,1.21,21.77,4.81%,109969924,10/27/2021 4:30:00 PM,19.41,6/1/1972,21.88,0.51%,56.0,97,1.97,21.77,20.27,19.43,15.03,8.43,21.88,15.0,-10.84,56.0,True
2809,FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,401.76,44.27,26.04,2.95,2.29,3.76,4.1,59.08,,0.00%,0.27,102.50%,89.17%,15.70%,15.00%,0.20%,-55.10%,12.40%,34.23,32.15,0.40%,-9.99%,61.30%,-2.08%,2.90%,3.06,2.50%,11.20%,6.30%,8.4,8.3,2.87,2.89,59.30%,19.10%,5.80%,-4.29%,28.48%,3.96%,30.18%,211.87%,-2.39%,1.82,0.77,5.67%,7.74%,6.45%,11.41%,23.16%,-5.97%,38.57%,-5.97%,223.84%,56.75,-2.56%,0.17%,2.0,304.48,1.31,11.82,-2.39%,398532,11/8/2021 4:30:00 PM,15.33,8/17/1993,11.82,0.00%,69.0,99,2.41,11.82,11.27,10.62,9.62,3.65,12.57,13.0,29.7,60.333333333333336,True
2932,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2165.94,,11.21,,0.77,3.4,13.54,98.9,4.63%,28.40%,-0.44,81.10%,26.73%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.30%,4.99%,3.43%,4.98,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,0.45%,11.20%,46.94%,53.19%,82.19%,3.53%,1.77,1.89,2.29%,3.37%,3.21%,14.70%,39.40%,-2.00%,49.46%,-2.00%,86.92%,64.16,2.47%,1.04%,1.9,187.39,1.3,54.0,3.53%,244166,11/2/2021 4:30:00 PM,61.71,6/14/2012,54.0,0.00%,72.0,91,1.41,54.0,52.56,47.39,38.81,28.89,55.1,28.0,14.28,63.666666666666664,True
3036,FWONA,Formula One Group,Communication Services,Broadcasting,USA,33437.34,,511.78,,18.23,0.22,15.23,69.52,,,-1.94,-91.50%,42.17%,-52.31%,,-24.90%,-427.90%,11.90%,23.11,,3.53%,0.00%,94.30%,-0.18%,,6.51,0.00%,0.00%,-3.20%,1.8,1.8,0.46,0.56,29.40%,-3.40%,0.10%,3.18%,5.87%,26.31%,37.59%,63.88%,1.77%,1.2,1.6,1.96%,2.59%,5.67%,9.25%,31.90%,0.67%,19.73%,0.67%,74.69%,69.35,2.60%,-0.81%,1.9,151.79,1.11,60.39,1.77%,169045,,59.3,4/18/2016,60.39,0.00%,72.0,87,1.26,60.39,57.34,55.47,45.88,34.57,60.82,44.0,-1.8,67.66666666666667,True
3039,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3176.98,35.59,23.11,2.7,2.05,5.87,61.21,85.63,0.70%,30.00%,3.39,-34.20%,26.97%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.99%,,-0.94%,2.70%,4.76,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,-0.17%,17.37%,43.66%,36.08%,57.93%,-0.36%,1.19,3.42,2.25%,3.06%,5.50%,12.68%,28.80%,-2.19%,35.97%,-2.19%,70.11%,69.11,-0.58%,0.23%,2.0,151.65,0.7,120.66,-0.36%,106323,10/27/2021 4:30:00 PM,119.17,11/16/1993,120.66,0.00%,69.0,85,1.22,120.66,115.28,107.7,93.84,70.93,123.36,16.0,-1.23,56.666666666666664,True
3129,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2569.53,,104.26,,14.69,8.96,12.89,184.86,,,-0.17,-138.60%,7.69%,,,,61.00%,120.20%,62.61,40.26,5.80%,-58.23%,69.70%,54.83%,3.98%,3.55,-4.40%,-5.00%,-8.50%,9.9,9.9,0.0,0.0,41.60%,-1.20%,-5.00%,-6.35%,0.36%,40.10%,92.81%,219.63%,3.79%,,2.51,7.46%,6.52%,3.10%,9.57%,60.67%,-7.94%,53.05%,-7.94%,229.24%,55.09,2.66%,1.11%,1.7,451.02,1.01,39.41,3.79%,455699,11/4/2021 4:30:00 PM,40.67,10/30/2018,39.42,0.03%,78.0,99,2.47,39.41,38.31,36.14,24.65,11.97,42.81,37.0,3.2,71.33333333333333,True
3241,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2534.79,14.17,8.96,0.58,0.65,2.72,42.75,140.04,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.17%,,-0.78%,1.73%,2.86,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,0.27%,3.74%,33.25%,27.63%,104.54%,-0.33%,2.0,2.16,2.92%,3.37%,3.28%,6.34%,23.83%,-3.04%,32.31%,-3.04%,112.52%,57.1,-1.32%,1.00%,2.1,256.27,1.11,59.91,-0.33%,285655,12/2/2021 8:30:00 AM,68.14,5/26/2016,60.0,0.15%,66.0,94,1.58,59.91,58.17,56.61,48.47,28.19,61.79,18.0,13.74,59.333333333333336,True
3539,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1207.53,169.3,24.68,8.73,2.5,4.49,9.4,20.61,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.77%,96.10%,5.32%,9.72%,11.69,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-0.66%,11.92%,39.61%,44.64%,65.34%,2.21%,0.79,0.39,2.20%,3.25%,7.90%,12.56%,34.63%,-1.64%,37.84%,-1.64%,79.67%,66.94,1.78%,0.43%,2.2,829.36,1.3,12.02,2.21%,1075335,11/1/2021 4:30:00 PM,12.5,5/23/1995,12.02,0.00%,63.0,88,1.28,12.02,11.21,10.73,8.95,6.69,12.22,34.0,3.99,61.666666666666664,True
3691,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1284.91,8.7,8.31,0.29,0.62,2.15,5.78,3.69,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.34,2.40%,-8.74%,,-1.26%,10.93%,8.98,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,1.01%,9.73%,16.30%,25.05%,69.43%,-0.30%,1.7,2.13,2.94%,3.79%,4.72%,7.35%,13.44%,-1.20%,26.72%,-16.97%,72.41%,60.49,-1.08%,0.78%,2.4,259.65,0.6,58.86,-0.30%,155591,10/26/2021 8:30:00 AM,63.2,6/3/1998,58.95,0.15%,56.0,89,1.31,58.86,56.53,55.06,51.88,34.14,70.89,19.0,7.37,54.666666666666664,True
3921,INBK,First Internet Bancorp,Financial,Banks - Regional,USA,472.6,10.22,10.29,,3.55,1.29,1.09,8.0,0.50%,5.10%,4.69,19.10%,-1.60%,8.80%,,27.00%,40.60%,0.60%,9.94,9.21,3.70%,2.97%,71.70%,-0.95%,0.79%,1.84,1.10%,13.30%,12.40%,,,0.28,0.28,,58.30%,35.00%,2.90%,7.48%,53.83%,57.00%,72.28%,2.00%,0.76,1.48,2.56%,3.06%,7.40%,11.84%,37.37%,0.50%,41.70%,0.50%,75.56%,69.43,1.57%,0.43%,1.8,39.47,1.56,47.98,2.00%,61435,10/20/2021 4:30:00 PM,56.0,12/28/2004,47.98,0.00%,75.0,90,1.33,47.98,44.88,43.15,34.98,27.33,48.27,18.0,16.72,61.0,True
3974,INVE,"Identiv, Inc.",Technology,Computer Hardware,USA,564.18,5300.0,132.5,,5.64,7.79,19.32,564.18,,0.00%,0.01,-167.00%,63.93%,37.50%,,7.40%,553.00%,16.90%,22.45,21.33,3.10%,-35.26%,66.10%,4.22%,2.52%,3.99,1.90%,3.10%,-6.40%,3.6,2.5,0.0,0.0,36.20%,3.20%,1.70%,-6.46%,17.41%,39.62%,73.66%,235.44%,-5.83%,1.59,1.58,5.48%,6.52%,8.94%,15.98%,49.33%,-8.62%,53.89%,-8.62%,250.53%,59.64,-6.59%,0.82%,2.0,134.63,1.21,26.5,-5.83%,163285,11/2/2021 4:30:00 PM,29.25,10/7/1997,26.5,0.00%,69.0,99,2.59,26.5,24.54,23.02,17.82,7.56,29.0,15.0,10.38,61.0,True
4028,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2588.56,85.76,98.41,17.15,11.36,3.47,297.54,,1.94%,163.70%,0.29,-69.30%,22.44%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.07,0.10%,0.00%,,15.22%,3.25%,2.37,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,4.09%,-0.84%,17.56%,32.37%,89.27%,-4.37%,0.92,0.88,3.65%,3.38%,1.00%,1.29%,23.71%,-4.93%,12.48%,-4.93%,89.85%,52.51,-3.33%,-1.08%,2.2,1425.78,5.14,24.7,-4.37%,7329208,10/27/2021 4:30:00 PM,25.42,8/13/2013,24.7,0.00%,63.0,93,1.46,24.7,24.45,24.43,20.02,13.01,25.98,48.0,2.91,68.0,True
4150,JBL,Jabil Inc.,Technology,Electronic Components,USA,10063.1,14.37,9.84,1.2,0.34,4.8,6.42,105.48,0.45%,8.10%,4.9,91.40%,7.98%,28.30%,12.00%,9.80%,183.90%,1.50%,145.5,138.19,2.90%,-8.53%,89.60%,-2.46%,0.92%,1.44,3.80%,28.30%,15.20%,1.0,0.6,1.35,1.35,8.00%,3.20%,2.00%,-1.18%,18.72%,19.24%,23.44%,67.09%,0.16%,1.35,2.01,1.97%,2.78%,7.20%,10.74%,19.72%,-2.29%,24.16%,-2.29%,72.40%,64.79,-0.69%,0.85%,1.8,883.61,0.83,70.46,0.16%,737617,12/16/2021 8:30:00 AM,78.5,4/29/1993,70.46,0.00%,75.0,88,1.29,70.46,66.3,63.78,58.95,40.87,72.11,26.0,11.41,63.0,True
4155,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55573.56,37.82,20.19,1.94,2.35,3.22,41.6,47.38,1.36%,46.90%,2.1,150.60%,19.45%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.97,0.20%,-23.05%,92.10%,-1.68%,0.83%,1.85,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.49%,3.51%,15.69%,16.09%,71.83%,-2.41%,1.1,1.53,1.46%,1.71%,0.64%,2.81%,12.83%,-2.96%,10.67%,-2.96%,72.86%,53.43,-2.25%,-0.16%,2.1,3124.08,1.15,79.35,-2.41%,3588960,11/5/2021 8:30:00 AM,85.05,11/14/1967,79.35,0.00%,66.0,90,1.33,79.35,78.92,77.29,70.43,45.91,81.77,22.0,7.18,59.333333333333336,True
4292,KBR,"KBR, Inc.",Industrials,Engineering & Construction,USA,6630.32,,19.23,,1.05,4.54,12.06,21.74,0.91%,,-0.24,-135.60%,5.74%,-18.70%,16.52%,2.50%,3.60%,33.60%,140.0,138.79,0.20%,-2.48%,,1.84%,4.85%,6.52,-0.50%,-2.00%,1.00%,1.2,1.2,1.06,1.07,11.60%,2.30%,-0.50%,1.75%,11.98%,18.83%,27.73%,61.82%,1.09%,1.29,1.17,1.57%,2.47%,4.84%,7.37%,18.55%,0.70%,17.50%,0.70%,69.33%,66.06,1.09%,0.00%,2.0,1032.11,1.24,48.14,1.09%,1278012,10/28/2021 8:30:00 AM,51.44,11/16/2006,48.25,0.23%,69.0,87,1.25,48.14,46.17,44.93,40.69,28.43,48.53,24.0,6.86,60.0,True
4317,KFRC,Kforce Inc.,Industrials,Staffing & Employment Services,USA,1601.79,22.18,19.75,1.48,1.05,8.17,13.86,32.04,1.37%,26.10%,3.42,14.10%,8.40%,11.50%,15.00%,1.20%,7.90%,10.20%,20.43,20.08,3.50%,-20.06%,89.50%,0.60%,1.92%,3.53,14.50%,39.80%,21.80%,2.4,2.4,0.53,0.0,28.70%,7.00%,4.80%,-1.35%,1.06%,22.15%,24.37%,78.04%,0.97%,1.16,2.15,2.07%,2.66%,2.51%,3.08%,20.05%,-6.78%,21.67%,-6.78%,80.16%,55.37,0.24%,0.73%,2.0,109.6,1.21,75.95,0.97%,132781,11/1/2021 4:30:00 PM,79.33,8/15/1995,75.95,0.00%,69.0,91,1.37,75.95,74.23,73.89,63.38,42.16,81.47,21.0,4.45,60.333333333333336,True
4327,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15062.38,13.39,36.36,2.91,12.45,1.36,31.15,154.17,2.77%,39.20%,1.84,181.30%,-59.40%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.12%,93.10%,33.96%,4.74%,5.26,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,2.29%,6.27%,12.91%,18.92%,71.53%,-0.28%,1.51,0.63,1.84%,2.25%,5.02%,5.06%,13.71%,-1.48%,12.26%,-1.48%,72.19%,63.47,0.04%,-0.32%,2.3,3800.94,0.91,24.58,-0.28%,3473646,11/5/2021 8:30:00 AM,26.05,11/22/1991,24.88,1.22%,59.0,89,1.32,24.58,23.49,23.43,21.65,14.28,24.95,20.0,5.98,56.0,True
4344,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,4071.24,11.31,12.21,0.57,2.68,3.7,5.5,16.71,0.86%,9.50%,5.78,600.30%,-7.58%,53.20%,20.00%,19.30%,723.30%,173.10%,61.97,60.7,2.50%,-7.13%,98.18%,4.58%,12.33%,6.13,27.10%,39.20%,33.30%,3.8,3.4,0.0,0.0,45.90%,27.20%,24.20%,11.42%,11.59%,18.53%,17.55%,102.51%,7.98%,1.25,3.0,3.56%,5.77%,9.85%,11.82%,14.08%,-11.00%,23.84%,-13.18%,105.18%,63.05,7.75%,0.21%,2.2,1220.15,0.92,65.37,7.98%,1126564,11/17/2021 4:30:00 PM,83.8,3/17/1980,65.33,-0.06%,63.0,94,1.56,65.37,59.81,58.64,57.38,31.86,75.29,17.0,28.19,58.0,True
4501,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,624.01,13.35,12.53,,3.22,2.1,693.34,12.36,,0.00%,1.93,32.80%,2.50%,,,,73.90%,29.30%,24.2,8.68,34.70%,-3.56%,22.10%,5.94%,1.01%,2.04,13.20%,16.90%,12.80%,2.1,1.2,0.03,0.0,39.40%,28.90%,24.10%,-1.72%,0.59%,45.72%,48.84%,75.24%,-2.95%,,1.19,2.93%,4.72%,0.60%,8.18%,31.76%,-10.92%,48.41%,-10.92%,84.16%,53.74,-3.09%,0.15%,2.0,42.92,0.4,25.69,-2.95%,17205,,30.5,12/14/2018,25.69,0.00%,69.0,90,1.35,25.69,25.55,23.91,19.53,13.95,28.84,18.0,18.72,59.0,True
4573,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16951.18,17.03,14.7,0.51,1.32,2.92,42.09,11.49,1.71%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.21%,99.90%,-0.91%,1.97%,3.55,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.03%,2.07%,14.90%,18.50%,68.81%,-2.37%,1.62,1.31,1.97%,2.12%,1.88%,2.13%,14.26%,-2.69%,8.64%,-2.69%,71.83%,54.76,-2.74%,0.38%,1.5,1605.55,0.64,58.61,-2.37%,1031092,10/28/2021 8:30:00 AM,65.89,10/3/2003,58.61,0.00%,84.0,88,1.3,58.61,57.63,57.43,51.37,34.11,60.43,19.0,12.42,63.666666666666664,True
4616,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,171881.57,22.19,19.8,1.33,1.81,,,34.49,1.25%,22.50%,11.51,41.20%,8.02%,23.20%,16.70%,8.70%,198.70%,2.70%,690.0,673.18,0.05%,0.00%,77.50%,-2.62%,1.17%,2.44,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,0.71%,2.04%,24.94%,31.20%,59.32%,-1.15%,1.29,5.04,1.56%,1.93%,0.71%,4.30%,21.77%,-2.96%,13.81%,-2.96%,69.39%,56.76,-1.42%,0.28%,1.9,3226.38,1.64,255.51,-1.15%,5291972,11/17/2021 8:30:00 AM,274.36,12/19/1979,255.55,0.02%,72.0,86,1.23,255.51,254.05,245.54,210.2,150.84,263.31,17.0,7.38,58.333333333333336,True
4627,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6852.98,5.53,9.97,1.11,1.55,5.36,11.29,4.96,0.82%,4.80%,14.11,206.00%,-41.90%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.71,0.90%,2.54%,99.11%,-4.40%,5.22%,3.61,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-1.13%,10.64%,27.56%,38.26%,111.18%,-0.46%,1.74,2.48,2.28%,3.17%,3.44%,11.68%,23.12%,-2.15%,33.57%,-2.15%,112.80%,60.92,-1.32%,0.87%,2.4,1253.72,0.79,77.99,-0.46%,984501,11/2/2021 8:30:00 AM,78.75,12/29/1972,77.99,0.00%,56.0,95,1.63,77.99,75.76,70.09,63.46,36.65,79.77,20.0,0.97,57.0,True
4645,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,12053.66,51.79,41.42,10.36,16.42,3.63,88.5,121.14,2.02%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-18.67%,94.20%,0.13%,1.75%,2.48,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-2.00%,7.45%,27.37%,31.44%,90.75%,-4.39%,0.41,3.47,2.40%,2.20%,1.09%,6.76%,26.64%,-5.17%,16.16%,-5.17%,93.88%,56.26,-4.27%,-0.12%,1.8,537.07,1.33,146.46,-4.39%,716539,11/2/2021 4:30:00 PM,151.9,6/21/1995,147.0,0.37%,75.0,93,1.47,146.46,145.42,137.57,115.96,75.54,154.45,16.0,3.71,61.333333333333336,True
