no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
4685,LNTH,"Lantheus Holdings, Inc.",Healthcare,Diagnostics & Research,USA,3348.48,,21.35,,7.88,7.55,33.99,80.11,,,-1.05,-324.40%,21.13%,-26.90%,37.73%,7.10%,,37.60%,67.72,66.01,1.40%,-14.43%,95.39%,3.12%,2.83%,2.78,-8.40%,-14.30%,-8.80%,2.6,2.2,0.35,0.38,44.10%,-14.10%,-16.80%,8.26%,98.20%,95.36%,90.68%,170.76%,79.20%,0.92,2.7,7.27%,5.83%,46.43%,70.32%,91.90%,-2.02%,120.20%,-2.02%,189.14%,82.89,-1.76%,0.76%,671.89,1.55,51.77,-1.01%,1039907,2/24/2022 8:30:00 AM,65.33,6/25/2015,51.77,0.00%,91.0,99,2.46,52.3,35.35,30.4,26.98,19.14,52.84,5.0,24.91,65.0,True
4705,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1364.84,20.19,2.84,1.92,0.98,2.7,24.03,2.76,,0.00%,4.14,113.40%,11.80%,19.50%,10.49%,18.50%,187.30%,150.00%,16.57,16.09,2.10%,-60.50%,75.30%,3.45%,14.73%,3.0,7.20%,112.60%,36.90%,0.4,0.4,2.78,2.78,66.00%,51.70%,10.40%,9.23%,23.29%,50.90%,40.84%,140.87%,39.08%,3.89,5.57,7.29%,7.93%,15.26%,19.31%,24.45%,-0.23%,41.43%,-15.75%,215.47%,67.19,-1.02%,1.80%,790.68,1.8,83.63,0.76%,1425820,2/22/2022 4:30:00 PM,99.22,12/15/2011,84.0,0.44%,53.0,99,2.18,83.0,72.56,70.09,67.2,26.51,99.26,13.0,19.54,55.0,True
4808,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,8311.42,9.01,12.4,0.9,1.52,5.12,11.36,20.21,,0.00%,2.54,614.00%,26.56%,22.70%,10.00%,0.00%,69.60%,10.40%,351.1,350.27,0.40%,-4.01%,,0.37%,6.49%,6.11,15.70%,93.00%,27.80%,1.8,1.3,1.64,1.64,48.20%,13.40%,16.50%,-8.45%,7.02%,8.90%,6.32%,11.62%,6.08%,1.47,0.95,4.20%,3.83%,-5.34%,1.63%,7.97%,-11.05%,19.30%,-11.05%,27.44%,44.69,-4.87%,-0.95%,3722.57,0.95,22.87,-5.77%,3551826,2/9/2022 4:30:00 PM,31.88,8/12/1963,22.87,0.00%,66.0,85,1.12,24.27,24.16,22.5,21.18,17.95,25.71,20.0,31.36,57.0,True
4852,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,41462.31,31.09,12.0,2.4,0.16,,15.06,10.32,0.68%,19.20%,8.96,-667.60%,-2.88%,-37.30%,12.96%,4.50%,99.90%,9.60%,151.6,146.83,0.05%,-63.63%,89.00%,-2.62%,4.07%,5.54,2.20%,-235.80%,-61.00%,1.0,0.6,,,5.20%,0.90%,0.50%,1.26%,4.11%,27.33%,34.97%,58.11%,12.01%,0.7,7.02,2.60%,2.40%,1.94%,7.23%,27.40%,-1.52%,18.70%,-1.52%,64.02%,61.97,-0.42%,-0.79%,1078.05,1.8,278.42,-1.21%,1942955,2/2/2022 4:30:00 PM,302.34,11/10/1994,279.04,0.22%,72.0,95,1.43,281.82,273.13,259.66,218.54,176.01,282.73,12.0,7.28,59.666666666666664,True
4858,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos,USA,1430.69,21.85,16.42,1.56,3.62,3.22,42.71,17.62,,0.00%,3.52,181.10%,-0.72%,20.40%,14.00%,12.70%,27.00%,90.20%,18.75,13.38,3.80%,-2.58%,66.80%,-0.60%,2.52%,3.65,10.20%,16.60%,13.60%,0.6,0.5,0.15,0.2,55.10%,22.70%,17.30%,-1.21%,24.01%,14.13%,18.15%,21.98%,4.07%,1.64,3.45,5.19%,4.66%,1.81%,8.31%,12.68%,-6.73%,31.22%,-6.73%,36.57%,54.63,-6.59%,0.07%,92.17,1.5,76.96,-6.52%,137868,2/9/2022 4:30:00 PM,86.5,8/6/1993,76.96,0.00%,84.0,89,1.18,82.33,75.59,71.05,68.3,56.35,82.51,13.0,5.06,62.0,True
5050,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,17673.96,27.71,15.97,1.35,0.64,6.85,2.31,8.66,,0.00%,11.25,0.30%,13.48%,64.70%,20.52%,9.30%,208.60%,41.50%,58.4,57.88,0.10%,-15.76%,96.10%,-1.34%,1.49%,1.52,6.00%,27.20%,15.50%,1.4,1.4,0.91,0.0,14.60%,3.70%,2.40%,1.61%,4.77%,9.05%,13.49%,43.54%,-1.97%,0.78,13.07,5.09%,4.10%,0.46%,3.44%,11.33%,-4.96%,18.27%,-4.96%,48.91%,52.94,-2.86%,-0.81%,568.91,1.01,311.82,-3.65%,573552,2/9/2022 4:30:00 PM,342.5,7/2/2003,311.82,0.00%,56.0,94,1.35,323.63,310.4,301.44,280.08,217.35,328.11,11.0,5.83,53.666666666666664,True
5073,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,41935.46,35.61,14.22,1.48,0.35,1.71,3.87,29.7,3.11%,15.40%,2.09,111.90%,6.03%,-1.80%,24.05%,13.80%,171.60%,96.30%,601.0,563.13,0.20%,-7.27%,81.40%,-6.08%,3.00%,2.51,11.00%,37.10%,7.50%,1.7,1.3,0.95,0.97,9.00%,3.40%,8.10%,-4.28%,-3.16%,20.87%,27.99%,30.41%,16.49%,1.9,2.77,4.58%,3.31%,-4.13%,1.94%,16.49%,-8.41%,19.90%,-8.41%,48.52%,46.21,-4.15%,0.05%,6733.68,1.39,74.54,-4.10%,9391022,2/2/2022 8:30:00 AM,86.43,6/23/2011,74.23,-0.42%,75.0,92,1.27,77.73,77.75,73.12,63.99,50.19,81.39,17.0,11.19,61.333333333333336,True
5131,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22552.42,12.36,11.64,2.43,5.73,1.36,0.51,11.36,2.82%,32.60%,13.79,38.80%,29.89%,12.10%,5.08%,0.20%,-4.30%,-7.70%,128.7,128.41,0.40%,-0.89%,88.50%,0.95%,5.33%,5.1,1.20%,11.40%,16.40%,,,0.22,0.22,,97.10%,45.10%,-6.44%,-2.68%,16.01%,22.69%,7.11%,11.01%,0.94,6.66,4.35%,3.09%,-5.73%,-1.39%,10.85%,-8.80%,15.15%,-8.80%,32.72%,43.74,-2.01%,-1.27%,1342.33,2.13,170.49,-3.25%,2863332,1/20/2022 8:30:00 AM,188.91,3/17/1980,170.29,-0.12%,53.0,80,1.05,176.22,180.84,172.9,153.81,128.46,186.95,20.0,7.2,51.0,True
5138,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,6108.78,11.04,7.74,1.06,3.67,3.33,127.0,5.88,0.37%,2.50%,4.89,196.10%,-8.07%,45.80%,10.40%,44.50%,331.90%,152.60%,117.38,110.23,1.20%,0.54%,91.20%,1.36%,9.34%,6.04,14.80%,36.40%,20.90%,0.8,0.8,0.8,0.8,74.40%,47.70%,35.20%,8.99%,18.55%,48.03%,91.09%,114.78%,46.42%,4.06,2.95,5.47%,6.24%,17.68%,24.09%,45.14%,0.46%,50.75%,0.46%,150.86%,73.27,1.73%,-0.80%,1705.96,1.62,54.06,0.91%,2767941,2/22/2022 4:30:00 PM,54.8,2/2/2012,52.96,-2.03%,66.0,99,1.98,53.57,45.94,43.57,37.25,21.55,53.81,17.0,2.3,60.666666666666664,True
5847,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,6354.54,13.29,5.96,0.49,3.42,2.33,188.0,4.31,0.69%,4.50%,5.26,170.70%,37.12%,24.90%,27.20%,37.10%,,206.70%,97.13,94.87,1.20%,-7.21%,,-0.39%,7.45%,4.5,9.80%,19.90%,15.50%,0.5,0.5,0.32,0.32,81.40%,33.70%,28.10%,8.39%,14.55%,47.13%,64.04%,86.70%,43.36%,2.91,3.66,5.70%,5.72%,16.36%,22.94%,44.33%,-1.69%,46.60%,-1.69%,133.61%,70.27,-2.31%,1.35%,1572.05,1.06,69.93,-0.99%,1661106,2/28/2022 4:30:00 PM,79.36,3/17/1980,71.5,2.25%,69.0,98,1.7,70.63,60.1,56.88,48.8,30.25,71.13,25.0,12.36,64.0,True
6238,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,56739.14,28.75,11.56,0.49,3.18,2.49,78.26,24.94,0.97%,374.00%,8.23,-126.30%,-5.37%,7.50%,58.82%,19.50%,889.30%,167.20%,244.0,241.41,0.40%,-8.56%,89.00%,2.37%,2.43%,2.42,0.60%,1.00%,0.80%,0.6,0.6,0.29,0.3,52.60%,12.80%,1.10%,-1.24%,7.66%,35.57%,62.71%,52.00%,31.85%,1.61,8.84,3.04%,3.92%,4.18%,12.19%,36.84%,-3.70%,36.41%,-3.70%,84.24%,61.1,-2.40%,0.53%,2421.08,1.62,236.63,-1.88%,3911865,2/16/2022 4:30:00 PM,245.91,12/22/1987,235.46,-0.49%,72.0,95,1.4,241.16,229.22,213.37,177.54,133.73,245.71,25.0,1.97,64.0,True
6560,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1499.76,,4.09,,3.56,3.27,42.49,25.04,,,-8.5,-538.50%,114.83%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.40%,0.00%,76.70%,15.15%,8.56%,4.38,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,9.42%,11.91%,38.46%,85.81%,103.08%,37.22%,3.05,2.26,6.87%,6.46%,17.04%,20.50%,43.92%,-0.70%,43.65%,-0.70%,212.79%,68.97,-1.94%,2.42%,406.73,2.25,36.94,0.44%,914015,3/7/2022 4:30:00 PM,49.6,11/15/2016,36.9,-0.11%,69.0,99,1.96,36.78,31.56,30.65,25.67,11.81,37.2,19.0,34.86,62.333333333333336,True
6994,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4746.14,,6.69,,1.81,2.4,14.27,4.11,0.05%,15.60%,-0.35,104.40%,8.21%,15.20%,10.00%,17.30%,310.30%,166.90%,121.5,119.46,1.10%,-6.06%,88.10%,-0.14%,4.78%,2.13,0.70%,2.10%,4.80%,0.7,0.7,1.01,1.01,80.70%,7.90%,1.40%,14.95%,16.56%,45.37%,107.31%,148.00%,38.47%,5.5,2.44,5.86%,6.37%,14.79%,20.25%,50.68%,1.49%,44.75%,1.49%,176.00%,66.72,1.42%,0.90%,2679.44,1.8,40.82,2.33%,4820659,2/24/2022 4:30:00 PM,45.5,12/16/1992,40.5,-0.78%,56.0,99,2.27,39.89,35.56,33.95,27.09,14.79,40.22,28.0,14.06,61.0,True
7353,SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal,USA,706.3,17.23,12.46,2.15,0.49,1.52,12.94,5.74,2.69%,,0.52,102.20%,-7.14%,16.30%,8.00%,-0.40%,941.60%,21.30%,83.0,82.29,0.90%,-1.98%,85.20%,3.55%,3.08%,3.04,0.00%,0.00%,5.90%,1.4,0.7,1.23,1.23,23.20%,4.10%,0.00%,12.36%,18.96%,41.43%,26.20%,33.18%,35.20%,1.07,0.4,7.19%,4.06%,11.69%,20.63%,27.46%,-9.27%,38.35%,-9.27%,52.31%,65.0,-8.62%,0.21%,834.83,2.48,8.91,-8.43%,2073697,2/1/2022 8:30:00 AM,10.0,7/21/2011,8.92,0.11%,69.0,93,1.3,9.73,7.98,7.39,6.99,5.85,9.82,34.0,2.77,65.33333333333333,True
7498,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,9366.47,10.35,13.51,,0.48,9.09,3.96,10.29,,0.00%,8.42,124.40%,1.60%,45.30%,-6.81%,-0.10%,-38.60%,-1.20%,107.15,105.7,1.30%,-28.95%,97.50%,1.90%,4.29%,3.92,3.40%,171.30%,14.30%,1.4,1.3,15.09,15.22,82.90%,14.40%,4.70%,1.33%,15.86%,22.63%,14.81%,56.99%,6.66%,2.43,4.04,4.26%,5.29%,5.31%,9.45%,19.52%,-5.18%,28.95%,-5.18%,77.29%,57.31,-3.95%,-0.46%,1159.48,1.15,87.13,-4.39%,1333255,2/7/2022 4:30:00 PM,101.11,4/28/1971,87.13,0.00%,63.0,97,1.54,91.13,82.74,79.61,72.9,49.15,91.89,11.0,10.95,57.0,True
7570,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,888.25,5.78,11.75,,0.69,1.28,3.42,4.81,,0.00%,3.19,331.20%,-51.99%,27.20%,,8.10%,472.90%,60.20%,46.2,37.84,0.50%,8.88%,77.00%,0.17%,13.48%,6.51,15.60%,28.90%,16.50%,2.3,1.5,0.0,0.07,17.10%,9.60%,13.30%,2.27%,27.79%,28.68%,38.13%,81.32%,11.76%,1.81,1.02,6.67%,5.59%,12.83%,15.50%,26.43%,-9.34%,45.54%,-9.34%,111.95%,61.34,-5.14%,-0.15%,782.98,1.17,18.44,-5.29%,917967,2/24/2022 4:30:00 PM,20.6,6/19/2014,18.5,0.33%,59.0,97,1.58,19.47,16.34,15.97,14.58,9.32,20.34,28.0,5.8,61.333333333333336,True
7626,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,15355.78,,17.55,,0.91,7.8,96.88,8.54,2.04%,,-0.28,99.00%,21.72%,47.70%,5.70%,20.40%,,111.50%,228.6,225.23,1.10%,-4.20%,88.20%,-0.50%,1.68%,2.43,-0.10%,-0.70%,9.70%,0.8,0.7,3.2,3.28,19.00%,5.00%,-0.10%,4.97%,13.76%,33.92%,52.32%,99.94%,31.36%,2.64,2.14,3.43%,2.99%,8.15%,16.75%,36.04%,-1.48%,37.74%,-1.48%,129.12%,73.67,-1.79%,0.49%,1557.73,1.49,68.62,-1.31%,2316604,2/24/2022 8:30:00 AM,71.95,12/7/2010,68.26,-0.52%,78.0,99,1.89,69.53,63.45,58.78,50.44,29.95,69.65,20.0,3.48,65.66666666666667,True
7686,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,8475.94,34.76,33.68,7.38,3.23,6.9,41.25,27.91,0.51%,12.40%,4.55,34.80%,9.68%,24.50%,4.71%,5.80%,30.80%,12.20%,53.94,53.65,1.00%,-18.09%,93.50%,-0.69%,2.37%,3.47,9.80%,20.70%,16.90%,1.3,1.3,0.2,0.21,19.90%,11.40%,9.50%,-0.27%,7.76%,-13.92%,4.43%,25.60%,-6.75%,0.86,5.61,3.01%,3.55%,3.19%,3.88%,6.42%,-10.27%,25.04%,-17.92%,36.49%,56.94,-1.63%,0.63%,366.61,0.55,158.34,-1.02%,201870,2/2/2022 4:30:00 PM,189.5,12/17/1991,158.34,0.00%,59.0,85,1.12,159.97,153.45,152.43,148.79,116.01,192.91,24.0,18.46,56.0,True
7719,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,3042.86,25.42,20.84,3.06,2.66,1.71,12.21,21.4,,0.00%,0.86,5.30%,10.49%,9.80%,8.31%,9.40%,5.30%,16.10%,138.38,137.87,0.40%,0.00%,,-7.93%,4.67%,2.47,3.50%,7.10%,5.70%,2.4,2.1,0.64,0.65,35.90%,17.60%,10.40%,1.86%,6.92%,28.38%,35.52%,47.35%,7.44%,0.68,0.59,2.39%,2.50%,3.23%,6.66%,22.58%,-3.43%,15.66%,-3.43%,54.40%,63.48,-0.99%,-0.27%,2603.49,0.64,21.94,-1.26%,1654296,3/1/2022 8:30:00 AM,24.8,11/30/2015,21.94,0.00%,72.0,94,1.37,22.22,21.25,20.57,17.9,14.21,22.72,16.0,11.61,60.666666666666664,True
7828,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,USA,447014.82,26.93,19.74,1.86,1.55,6.38,20.91,30.6,1.19%,30.60%,18.08,12.80%,14.12%,20.10%,14.51%,9.20%,85.00%,12.60%,940.0,935.66,0.10%,-15.38%,89.50%,0.26%,0.62%,1.74,8.20%,24.90%,16.50%,,,0.59,0.64,,8.30%,6.00%,2.31%,-0.39%,8.36%,15.14%,39.04%,-3.04%,0.87,12.36,2.79%,2.30%,1.74%,1.89%,11.21%,-4.39%,9.23%,-4.39%,45.33%,55.8,-2.63%,0.27%,3324.83,1.24,486.87,-2.36%,4122719,1/19/2022 8:30:00 AM,527.2,10/17/1984,486.0,-0.18%,75.0,92,1.29,498.65,478.53,477.84,437.78,348.5,509.23,13.0,5.73,60.0,True
7835,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,4951.84,10.31,10.78,0.58,0.52,2.06,19.69,27.6,,0.00%,2.68,762.60%,2.56%,49.30%,17.75%,3.40%,555.60%,22.70%,170.5,165.69,0.40%,-17.03%,99.80%,-1.63%,1.92%,3.1,7.00%,21.90%,9.80%,1.7,1.2,0.97,0.99,25.10%,6.00%,4.80%,-9.96%,0.55%,5.05%,17.31%,34.94%,-2.47%,1.76,1.17,4.50%,3.53%,-5.53%,-2.39%,5.69%,-11.86%,6.67%,-11.86%,39.22%,42.98,-5.24%,-0.27%,1028.74,1.47,27.65,-5.50%,1508561,2/24/2022 4:30:00 PM,35.35,6/18/2015,27.65,0.00%,59.0,93,1.32,29.26,29.27,28.33,26.16,19.92,31.37,25.0,20.81,59.0,True
8044,VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA,1115.62,18.8,,1.11,3.56,3.22,15.35,18.78,,0.00%,1.36,51.70%,,16.40%,17.00%,10.10%,-43.00%,-5.00%,43.44,42.86,1.50%,-2.38%,98.60%,0.64%,5.80%,4.58,13.40%,18.40%,19.30%,4.1,2.6,0.14,0.14,60.20%,25.20%,19.10%,1.07%,19.60%,30.46%,24.85%,15.54%,25.34%,0.34,1.01,3.44%,4.51%,0.33%,13.06%,25.13%,-6.08%,30.69%,-14.02%,50.41%,60.31,0.20%,-0.04%,542.46,0.49,25.57,0.16%,265858,2/4/2022 8:30:00 AM,30.0,7/29/1986,25.57,0.00%,91.0,74,1.0,25.53,25.49,22.62,20.43,17.0,29.74,16.0,17.51,60.333333333333336,True
8057,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,33669.53,,11.61,,0.36,1.96,9.63,71.03,4.67%,,-1.09,-160.10%,2.83%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.18%,79.30%,0.67%,3.18%,3.32,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,0.60%,-1.27%,20.51%,29.85%,4.28%,11.85%,1.95,3.28,4.64%,3.57%,-3.13%,1.51%,12.14%,-10.41%,19.16%,-10.41%,42.75%,48.32,-3.72%,1.49%,3898.11,1.44,84.01,-2.29%,5609205,1/27/2022 8:30:00 AM,94.95,11/1/1984,83.85,-0.20%,72.0,77,1.02,85.98,86.72,82.76,74.91,58.85,93.77,20.0,10.43,56.333333333333336,True
8135,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,59217.11,26.09,15.67,2.21,7.82,5.94,7.87,24.59,,0.00%,9.03,-12.50%,6.81%,85.00%,11.80%,34.80%,29.70%,27.30%,254.58,253.81,0.20%,-4.49%,92.70%,-0.88%,1.28%,1.85,18.60%,24.80%,22.50%,4.5,4.3,0.05,0.05,88.10%,36.70%,30.90%,2.40%,-3.37%,15.57%,18.93%,10.28%,7.26%,0.59,6.11,2.71%,2.16%,0.37%,1.92%,15.49%,-7.61%,9.73%,-7.61%,33.56%,53.94,-1.03%,-0.28%,1760.4,0.88,235.54,-1.31%,1547982,1/26/2022 4:30:00 PM,272.97,7/24/1991,234.16,-0.59%,66.0,75,1.01,238.66,234.68,231.1,203.96,176.36,254.93,0.0,14.38,47.0,True
