no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,66555.43,21.98,10.98,0.3,4.29,3.04,15.5,13.19,2.64%,31.00%,5.17,-122.20%,19.80%,33.90%,73.64%,4.80%,,105.70%,585.09,583.05,0.30%,1.84%,87.90%,-0.41%,1.07%,1.37,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,3.65%,21.47%,27.99%,64.03%,108.13%,28.00%,1.67,4.07,3.85%,4.02%,8.04%,20.18%,38.51%,-1.07%,40.94%,-1.07%,115.28%,74.38,0.34%,1.37%,2.0,4547.05,0.81,113.7,1.72%,3670993,2/25/2022 8:30:00 AM,114.15,10/4/1989,112.65,-0.92%,69.0,98,1.65,113.7,106.15,95.61,84.11,57.32,116.53,16.0,0.4,61.0,True
2473,EQT,EQT Corporation,Energy,Oil & Gas E&P,USA,7817.22,,10.68,,16.37,0.93,342.86,,,,-8.82,22.50%,92.19%,-54.00%,5.00%,5.50%,-136.20%,200.30%,377.96,376.31,0.20%,0.00%,89.80%,-2.46%,4.46%,2.46,-14.80%,-33.10%,-4.30%,0.5,0.5,0.75,0.75,,,,1.99%,-0.60%,5.84%,16.23%,28.72%,-1.15%,1.12,0.99,4.41%,4.73%,-1.57%,0.66%,5.02%,-13.19%,20.11%,-13.19%,37.24%,49.83,0.98%,0.00%,2.0,6827.87,1.0,21.56,0.98%,6857633,2/9/2022 4:30:00 PM,31.09,6/5/1950,21.56,0.00%,69.0,83,1.09,21.56,21.89,21.43,20.55,15.71,24.84,17.0,44.2,56.333333333333336,True
2585,EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,12272.63,14.43,12.23,1.8,7.58,2.19,1.46,,1.50%,22.80%,6.1,-13.90%,13.00%,8.30%,8.00%,8.60%,40.20%,13.60%,141.88,140.8,0.78%,-0.01%,90.90%,-0.08%,2.01%,3.28,1.30%,13.80%,21.00%,,,0.03,0.03,,86.50%,46.50%,4.69%,6.60%,5.83%,16.75%,36.19%,11.87%,1.58,2.69,2.62%,3.40%,1.97%,7.95%,14.15%,-4.01%,22.33%,-4.01%,38.37%,61.26,2.08%,0.40%,1.7,863.33,1.43,88.02,2.48%,1232131,1/27/2022 8:30:00 AM,106.0,2/3/1999,88.02,0.00%,78.0,87,1.15,88.02,86.41,81.62,77.18,64.33,91.7,17.0,20.43,60.666666666666664,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41685.2,25.48,13.36,1.59,1.2,1.26,14.1,,3.52%,89.40%,1.71,-33.30%,16.48%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.57,0.10%,-26.24%,82.10%,-0.20%,1.34%,1.33,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,6.46%,7.13%,12.79%,28.22%,39.73%,5.67%,0.49,1.05,3.51%,2.40%,7.18%,10.01%,22.47%,-1.14%,17.98%,-1.14%,59.12%,73.72,2.02%,-2.58%,2.1,9769.81,1.79,43.52,-0.62%,17454560,11/3/2021 8:30:00 AM,63.0,7/6/1943,43.45,-0.16%,66.0,90,1.2,43.52,40.77,39.67,35.6,27.35,44.02,20.0,44.76,58.666666666666664,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,27575.98,,26.3,,3.81,17.47,5.48,11.4,,,-6.83,-604.10%,850.88%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-38.04%,97.50%,-0.00%,6.53%,3.58,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,6.28%,2.21%,17.62%,24.46%,31.05%,2.54%,1.56,6.96,3.85%,4.22%,3.36%,6.55%,11.34%,-2.87%,22.86%,-3.41%,35.49%,57.53,2.22%,-1.30%,2.5,2640.77,0.78,185.31,0.90%,2062305,2/10/2022 4:30:00 PM,193.42,7/20/2005,185.31,0.00%,53.0,84,1.1,185.31,179.67,174.07,166.48,136.77,191.85,12.0,4.38,49.666666666666664,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23910.78,68.53,7.58,1.12,4.31,2.08,52.32,8.31,1.51%,82.70%,1.93,269.40%,55.27%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.63%,89.40%,0.62%,3.51%,2.24,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,2.59%,11.81%,17.12%,64.97%,104.90%,22.45%,2.18,5.98,4.19%,4.92%,5.30%,14.57%,38.62%,-1.49%,38.98%,-1.49%,109.45%,64.35,0.59%,1.47%,1.9,2830.7,0.98,132.06,2.06%,2774529,2/22/2022 4:30:00 PM,139.62,10/12/2012,131.0,-0.80%,72.0,98,1.65,132.06,125.83,115.7,95.55,63.05,135.7,22.0,5.72,64.0,True
2688,FBP,First BanCorp.,Financial,Banks - Regional,USA,2903.63,11.16,7.23,0.77,3.65,1.4,1.08,8.78,2.73%,24.90%,1.31,-39.70%,45.52%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,198.2,1.30%,-2.83%,97.10%,1.74%,2.26%,2.47,1.00%,9.50%,18.20%,,,0.09,0.09,,84.90%,26.10%,1.03%,0.00%,4.19%,14.70%,51.86%,6.46%,1.17,0.52,3.16%,3.76%,-4.10%,2.72%,11.48%,-11.73%,17.88%,-11.73%,55.48%,48.55,1.24%,0.21%,2.0,1817.79,0.69,14.67,1.45%,1258456,1/26/2022 8:30:00 AM,24.0,1/13/1987,14.66,-0.07%,69.0,93,1.28,14.67,15.26,14.28,13.17,9.62,16.62,12.0,63.6,58.0,True
2702,FCF,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,1586.38,11.53,11.51,1.44,5.4,1.43,4.74,20.18,2.77%,37.50%,1.44,-29.70%,11.85%,6.00%,8.00%,8.10%,81.90%,0.80%,95.62,94.17,0.10%,0.00%,71.00%,-0.13%,1.99%,3.51,1.20%,10.40%,15.10%,,,0.15,0.26,,85.70%,38.90%,0.36%,0.42%,7.23%,23.48%,33.49%,3.29%,0.98,0.49,2.14%,3.02%,-1.17%,3.37%,13.26%,-5.73%,13.06%,-5.73%,39.20%,52.29,0.85%,0.18%,2.5,535.55,0.85,16.62,1.03%,457110,1/25/2022 4:30:00 PM,18.67,6/10/1992,16.62,0.00%,53.0,86,1.13,16.62,16.79,16.09,14.69,12.36,17.63,13.0,12.33,50.666666666666664,True
2815,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32194.51,12.7,12.21,,6.18,1.62,0.84,,2.53%,31.20%,3.73,-45.10%,13.92%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-1.56%,84.10%,0.27%,1.37%,1.83,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.45%,1.96%,7.64%,25.47%,47.50%,8.70%,1.33,1.44,3.02%,3.26%,0.64%,5.38%,13.85%,-6.52%,17.27%,-6.52%,52.02%,57.57,1.94%,0.56%,1.9,5092.47,1.27,47.34,2.51%,6470283,1/20/2022 8:30:00 AM,51.48,3/17/1980,47.34,0.00%,72.0,93,1.26,47.34,46.99,44.97,41.63,31.85,50.64,19.0,8.75,61.333333333333336,True
3165,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,USA,58156.84,18.37,15.28,2.01,1.51,3.76,18.53,22.34,2.24%,38.90%,11.55,-8.20%,13.92%,3.40%,9.15%,3.60%,5.60%,1.50%,278.6,263.95,0.20%,-0.37%,86.50%,-0.31%,0.68%,1.66,6.40%,21.20%,12.20%,1.5,1.1,0.73,0.87,38.80%,11.00%,8.50%,-0.25%,0.94%,7.13%,6.64%,33.67%,1.83%,1.01,4.68,2.18%,2.22%,0.84%,3.31%,7.23%,-1.12%,12.54%,-1.12%,38.71%,57.26,-0.57%,0.63%,2.2,1082.93,1.33,212.29,0.06%,1441656,1/26/2022 8:30:00 AM,237.87,4/25/1952,212.4,0.05%,63.0,87,1.15,212.29,210.54,205.74,198.11,157.11,216.21,29.0,12.05,59.666666666666664,True
3475,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,USA,28106.88,19.58,13.53,0.31,1.84,5.03,10.68,33.38,0.56%,111.10%,1.63,-158.60%,33.39%,-33.80%,62.70%,-9.40%,,29.70%,894.0,892.09,0.40%,-4.07%,80.00%,2.21%,1.87%,1.59,0.70%,2.70%,-14.70%,2.4,1.8,1.61,1.61,37.20%,5.60%,0.90%,1.85%,26.85%,30.26%,59.70%,68.28%,39.66%,2.27,1.13,3.01%,4.08%,10.44%,26.36%,39.28%,-0.59%,53.78%,-0.59%,79.26%,76.2,1.53%,0.77%,2.2,10514.62,1.59,31.94,2.31%,16689144,1/24/2022 8:30:00 AM,31.7,9/15/1948,31.68,-0.81%,63.0,95,1.38,31.94,29.24,25.46,23.0,17.82,32.41,6.0,-0.75,54.666666666666664,True
3548,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,29189.14,52.92,17.87,,3.91,5.25,12.07,19.7,1.05%,,1.81,-641.90%,12.15%,0.90%,,-6.40%,146.60%,51.80%,308.1,278.22,10.17%,-1.25%,86.00%,-0.03%,2.42%,2.82,-0.80%,-2.90%,-16.80%,1.4,1.3,1.46,1.55,70.50%,10.40%,-2.20%,5.09%,18.31%,16.44%,30.75%,67.95%,29.18%,1.69,3.91,3.99%,4.56%,6.22%,16.81%,19.31%,0.56%,39.97%,0.56%,69.77%,66.68,2.95%,0.97%,2.2,2385.29,1.68,95.63,3.95%,3995998,1/26/2022 8:30:00 AM,109.12,5/24/1962,95.0,-0.66%,63.0,95,1.37,95.63,90.55,82.15,80.3,57.36,96.76,12.0,14.11,56.666666666666664,True
3577,HIG,"The Hartford Financial Services Group, Inc.",Financial,Insurance - Diversified,USA,23553.68,11.76,10.1,1.0,1.08,1.39,101.52,6.77,2.18%,22.60%,6.0,-16.20%,23.37%,11.10%,11.71%,5.00%,8.00%,10.00%,345.6,339.31,0.20%,-21.24%,94.40%,0.28%,0.65%,1.31,2.90%,12.10%,8.70%,,,0.28,0.0,,13.10%,9.80%,-0.96%,0.23%,-1.97%,6.20%,39.81%,2.14%,0.98,1.82,2.76%,2.58%,-1.28%,1.26%,3.89%,-4.24%,8.73%,-9.79%,45.10%,48.24,0.67%,-2.96%,2.1,1680.25,2.35,70.52,-2.31%,3954312,2/3/2022 4:30:00 PM,82.56,12/15/1995,70.52,0.00%,66.0,91,1.21,70.52,71.39,69.6,67.9,48.6,78.17,11.0,17.07,56.0,True
3729,HWC,Hancock Whitney Corporation,Financial,Banks - Regional,USA,4709.19,12.7,10.11,1.59,4.65,1.31,1.31,8.82,1.98%,25.10%,4.3,-114.60%,2.56%,-18.40%,8.00%,9.30%,62.10%,-4.90%,86.83,86.06,0.60%,-4.37%,79.10%,0.19%,1.65%,3.45,1.10%,10.60%,26.10%,,,0.07,0.07,,95.20%,36.80%,3.45%,5.22%,6.61%,21.50%,46.51%,9.26%,1.44,1.79,2.53%,3.69%,1.47%,6.84%,13.89%,-8.64%,21.28%,-8.64%,52.27%,60.69,0.90%,0.22%,1.9,412.41,0.83,54.65,1.13%,342064,1/18/2022 4:30:00 PM,63.94,6/4/1991,54.65,0.00%,72.0,92,1.25,54.65,53.91,51.18,48.04,36.39,59.82,13.0,17.0,59.0,True
3730,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,836.63,17.75,,,1.25,2.95,123.03,24.83,1.30%,21.60%,2.25,44.80%,,35.00%,,7.60%,16.50%,24.00%,20.99,19.11,0.70%,0.00%,62.60%,0.22%,0.70%,2.82,10.20%,17.70%,11.30%,2.4,1.4,0.26,0.29,20.30%,9.70%,7.10%,8.39%,1.01%,8.69%,11.66%,41.95%,1.47%,0.89,1.46,3.54%,3.47%,4.58%,6.44%,12.99%,-3.26%,22.17%,-3.26%,43.92%,59.01,-1.45%,-0.88%,2.0,47.21,1.82,40.03,-2.32%,86108,2/2/2022 4:30:00 PM,44.0,3/18/1980,40.03,0.00%,69.0,87,1.15,40.03,38.32,37.69,35.46,28.44,41.38,22.0,9.92,59.333333333333336,True
4072,IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,USA,13683.56,20.45,13.91,1.18,1.39,4.51,5.5,8.94,2.97%,59.10%,1.78,-46.80%,1.28%,-4.00%,17.40%,3.50%,-15.50%,19.60%,393.5,392.01,0.10%,-39.89%,,0.18%,3.89%,4.46,4.10%,23.60%,8.10%,1.0,1.0,0.92,1.09,18.70%,11.10%,7.20%,3.21%,-2.47%,1.51%,-1.65%,39.80%,-3.02%,1.04,1.02,2.48%,2.93%,-0.23%,0.27%,2.97%,-6.32%,11.04%,-7.70%,51.57%,50.43,-0.47%,-0.16%,2.2,3424.09,0.91,36.32,-0.63%,3130910,2/10/2022 8:30:00 AM,40.91,8/23/1971,36.32,0.00%,63.0,89,1.18,36.32,36.33,36.26,35.31,23.96,39.35,22.0,12.64,58.0,True
4116,ISBC,"Investors Bancorp, Inc.",Financial,Banks - Regional,USA,4210.21,12.93,11.54,1.25,4.58,1.41,4.97,12.01,3.27%,42.10%,1.32,26.20%,13.19%,11.50%,10.38%,6.00%,4.30%,-3.90%,235.6,226.6,0.10%,-70.97%,75.50%,-0.07%,5.81%,6.24,1.10%,10.50%,10.10%,,,1.24,1.24,,81.20%,31.70%,4.58%,5.81%,10.73%,19.46%,39.32%,13.07%,0.91,0.48,2.69%,3.08%,2.45%,8.71%,14.79%,-3.06%,22.62%,-3.06%,40.87%,63.92,2.27%,0.06%,2.2,2107.91,0.57,17.13,2.33%,1198481,1/26/2022 4:30:00 PM,17.6,10/12/2005,17.13,0.00%,63.0,89,1.18,17.13,16.73,15.78,14.93,12.26,17.67,28.0,2.74,60.0,True
4397,KEX,Kirby Corporation,Industrials,Marine Shipping,USA,3794.23,,18.83,,1.69,1.37,69.75,12.07,,0.00%,-4.11,-292.00%,59.56%,-25.40%,3.20%,0.20%,,20.60%,60.06,59.47,0.20%,-22.13%,95.20%,0.55%,2.94%,3.84,0.40%,0.80%,-5.70%,1.9,1.3,0.42,0.42,26.40%,2.50%,1.10%,-1.39%,4.05%,13.34%,12.85%,16.03%,9.51%,1.33,2.04,2.32%,3.14%,1.00%,8.04%,10.32%,-4.80%,28.65%,-7.83%,36.76%,57.93,0.87%,-0.11%,2.1,455.64,0.78,65.07,0.76%,356651,1/27/2022 8:30:00 AM,72.25,9/13/1976,65.07,0.00%,66.0,72,0.97,65.07,64.5,60.39,59.0,47.58,70.6,9.0,11.03,49.0,True
4686,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,12901.18,10.62,6.62,0.27,0.69,0.63,4.94,,2.52%,23.70%,6.74,-44.70%,26.97%,-12.10%,39.87%,5.00%,-17.50%,-2.20%,187.28,169.63,0.60%,-26.56%,80.50%,-0.22%,2.09%,2.33,0.40%,6.20%,2.80%,,,0.3,0.31,,9.80%,7.10%,4.35%,0.90%,-0.36%,6.22%,40.07%,4.82%,1.93,2.89,4.59%,4.13%,1.19%,3.90%,5.28%,-3.90%,15.94%,-7.76%,51.88%,53.93,6.16%,0.21%,2.5,1519.05,1.81,71.55,6.38%,2746394,2/2/2022 4:30:00 PM,79.57,8/20/1969,71.07,-0.67%,53.0,89,1.18,71.55,70.66,68.87,68.01,51.05,77.57,19.0,11.21,53.666666666666664,True
4714,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1170.76,,3.03,,1.05,4.96,22.78,2.97,,,-22.42,-153.00%,146.45%,19.50%,10.49%,2.20%,142.10%,118.60%,15.76,15.72,1.70%,-66.10%,72.30%,0.88%,14.61%,3.21,-13.60%,,-73.40%,0.3,0.3,6.02,6.02,61.10%,37.90%,-21.30%,2.08%,-0.21%,0.89%,47.27%,136.02%,17.36%,3.76,5.73,7.65%,8.65%,1.29%,7.12%,10.27%,-9.78%,37.76%,-28.90%,166.20%,53.12,3.13%,0.88%,2.5,714.82,1.18,70.57,4.04%,845573,2/22/2022 4:30:00 PM,91.5,12/15/2011,69.76,-1.15%,53.0,98,1.87,70.57,69.48,65.96,64.19,26.51,99.26,15.0,29.66,55.333333333333336,True
4819,MATX,"Matson, Inc.",Industrials,Marine Shipping,USA,3603.8,6.34,7.23,0.42,1.07,2.87,47.48,8.58,1.33%,6.90%,14.18,140.90%,-40.40%,13.70%,15.00%,4.80%,300.40%,66.10%,42.9,41.45,1.40%,-14.70%,88.40%,0.26%,3.30%,4.04,20.50%,54.90%,12.60%,0.9,0.9,0.42,0.47,30.20%,24.70%,18.40%,-8.29%,0.31%,-0.31%,26.30%,39.56%,-0.08%,0.88,4.16,4.76%,4.07%,-1.61%,3.05%,16.58%,-11.56%,16.38%,-11.56%,50.82%,47.27,-5.03%,-0.07%,2.0,337.9,2.33,89.96,-5.10%,788823,2/17/2022 4:30:00 PM,96.5,11/1/1982,89.6,-0.40%,69.0,89,1.18,89.96,91.5,87.31,77.28,59.65,101.72,25.0,7.27,61.0,True
4861,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,40057.07,,12.05,,0.16,,18.62,9.96,0.71%,,-30.03,-667.60%,-3.21%,-37.30%,11.53%,4.50%,-51.60%,9.50%,154.1,150.61,0.05%,-63.00%,88.30%,-1.33%,1.47%,2.21,-7.60%,,-61.00%,1.0,0.6,,,5.20%,-2.20%,-1.90%,2.85%,7.38%,19.04%,32.83%,45.07%,6.84%,0.71,6.58,2.35%,2.64%,4.93%,10.13%,26.08%,-2.23%,23.36%,-2.23%,56.82%,70.39,0.82%,-1.50%,1.9,1002.5,1.24,265.56,-0.70%,1238964,2/2/2022 4:30:00 PM,286.31,11/10/1994,266.84,0.48%,72.0,92,1.25,265.56,254.13,241.91,210.98,169.34,271.63,15.0,7.81,59.666666666666664,True
5069,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,16491.91,9.43,5.78,1.35,1.5,1.6,19.57,27.98,1.03%,5.30%,4.65,160.60%,45.70%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.45,0.65%,-93.30%,80.10%,-0.18%,2.01%,1.44,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,10.21%,12.38%,12.96%,39.19%,58.52%,11.56%,1.64,1.83,5.15%,4.67%,6.71%,13.47%,23.01%,-1.48%,30.49%,-1.48%,63.73%,62.9,2.38%,-0.30%,2.4,5262.34,1.29,43.83,2.07%,6796566,2/22/2022 4:30:00 PM,47.88,1/26/1988,43.34,-1.12%,56.0,94,1.3,43.83,41.29,38.77,35.69,26.77,44.49,18.0,9.24,56.0,True
5082,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,48200.23,103.98,16.81,2.37,0.47,1.75,3.64,,2.97%,16.30%,0.75,-716.80%,167.76%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.89,0.10%,0.16%,79.50%,-0.07%,2.99%,2.56,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,8.90%,14.58%,23.00%,36.20%,64.09%,22.19%,1.83,2.33,3.15%,3.07%,7.58%,16.56%,26.19%,-0.90%,31.30%,-0.90%,67.83%,71.21,0.50%,1.08%,1.8,6903.34,0.88,78.19,1.59%,6082717,2/2/2022 8:30:00 AM,80.73,6/23/2011,77.25,-1.20%,75.0,95,1.36,78.19,73.08,67.37,62.09,48.13,78.94,16.0,3.25,62.0,True
5106,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16746.99,,10.42,,3.73,1.57,,12.24,1.12%,,-0.05,-409.20%,55.23%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,766.07,0.25%,-7.51%,75.50%,0.53%,2.96%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,8.37%,24.93%,29.75%,79.77%,170.78%,30.94%,2.64,0.88,4.30%,4.72%,12.05%,24.50%,51.14%,2.04%,50.42%,2.04%,182.52%,73.17,1.51%,1.63%,2.2,17471.06,1.4,21.5,3.17%,24541286,2/16/2022 4:30:00 PM,21.1,11/26/1965,21.4,-0.49%,63.0,99,2.07,21.5,19.36,17.37,14.28,8.06,22.0,20.0,-1.86,60.666666666666664,True
5140,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22674.84,13.81,12.27,2.72,5.63,1.46,0.55,15.12,2.67%,33.80%,13.01,-27.70%,28.64%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.07,0.47%,-0.80%,87.10%,-0.81%,4.89%,5.18,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,4.35%,8.63%,16.47%,30.13%,27.89%,16.92%,0.92,5.68,2.90%,3.50%,3.48%,11.55%,18.35%,-3.94%,26.91%,-3.94%,39.78%,62.37,2.38%,0.12%,2.5,1208.93,1.03,179.56,2.50%,1243821,1/20/2022 8:30:00 AM,185.54,3/17/1980,179.56,0.00%,53.0,83,1.09,179.56,173.91,161.32,151.88,128.46,186.93,16.0,3.33,50.666666666666664,True
5146,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,5278.27,19.67,7.3,1.89,4.0,3.19,72.21,6.09,0.43%,3.10%,2.34,-781.60%,53.61%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.40%,0.70%,90.70%,0.26%,9.07%,6.67,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,1.68%,12.38%,8.87%,56.50%,153.22%,24.62%,3.89,2.73,5.80%,6.54%,5.48%,13.27%,30.02%,-3.12%,37.38%,-3.12%,170.01%,59.73,-0.71%,1.62%,2.1,1492.64,1.53,46.01,0.90%,2289732,2/22/2022 4:30:00 PM,51.67,2/2/2012,46.01,0.00%,66.0,99,2.02,46.01,43.82,40.66,35.5,18.5,48.78,18.0,12.3,61.0,True
5333,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11013.88,26.14,20.23,7.42,2.34,2.42,286.07,15.4,3.00%,76.00%,1.12,-121.70%,7.01%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.16,0.20%,-2.57%,98.50%,0.81%,3.92%,3.08,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,0.27%,5.69%,17.07%,15.55%,28.73%,6.30%,0.32,0.62,2.48%,2.11%,4.21%,8.45%,14.62%,-2.78%,20.39%,-2.78%,39.03%,65.36,-0.37%,-0.94%,1.9,4965.27,1.44,29.35,-1.31%,7164478,11/3/2021 8:30:00 AM,29.2,12/19/1962,29.35,0.00%,72.0,86,1.14,29.35,28.25,27.14,25.62,21.11,30.19,19.0,-0.51,59.0,True
5599,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1340.92,10.59,8.6,1.32,2.98,1.34,0.48,,1.76%,11.60%,2.58,43.70%,14.28%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,1.55%,95.20%,0.56%,1.92%,3.61,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,-2.15%,-2.53%,1.71%,13.89%,50.05%,2.82%,1.27,0.99,3.42%,3.84%,-4.01%,2.14%,10.29%,-11.70%,14.68%,-11.70%,53.34%,47.25,1.52%,0.52%,2.0,259.63,1.0,27.31,2.06%,259362,1/19/2022 8:30:00 AM,35.33,3/26/1987,27.31,0.00%,69.0,93,1.27,27.31,28.36,26.74,24.79,18.12,30.93,10.0,29.37,57.333333333333336,True
5752,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,37791.82,,12.16,,1.69,4.19,18.35,6.11,0.10%,,-0.79,155.00%,55.47%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.01,0.10%,2.21%,71.00%,0.48%,3.77%,2.17,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,8.60%,28.26%,20.89%,54.60%,80.85%,40.74%,1.95,1.82,4.50%,5.21%,13.76%,26.71%,38.96%,0.77%,56.62%,0.77%,88.71%,76.45,0.87%,1.13%,2.5,16199.4,1.46,40.8,2.00%,23644538,2/24/2022 4:30:00 PM,42.6,7/2/1962,40.61,-0.47%,53.0,95,1.38,40.8,36.27,32.38,29.44,21.62,42.31,5.0,4.41,51.0,True
5762,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5728.81,9.58,9.86,0.96,4.94,1.46,1.15,14.63,2.05%,19.80%,5.09,-372.30%,11.80%,-42.10%,10.00%,4.50%,926.80%,217.40%,117.18,115.1,0.10%,-14.23%,89.90%,-0.36%,3.16%,4.5,1.80%,15.70%,19.30%,,,0.22,0.0,,,50.90%,6.14%,2.37%,-0.47%,16.59%,48.95%,7.95%,1.35,1.8,3.37%,4.04%,0.58%,4.96%,9.70%,-5.72%,19.54%,-5.72%,54.79%,57.51,2.31%,0.95%,1.8,808.65,0.81,48.76,3.28%,655474,1/19/2022 4:30:00 PM,58.9,6/5/2000,48.76,0.00%,75.0,92,1.25,48.76,48.44,46.44,44.49,32.87,51.72,13.0,20.8,60.0,True
5855,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5928.96,146.99,6.11,5.4,4.63,2.37,59.35,4.79,0.78%,53.90%,0.42,-733.00%,17.91%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.87,1.20%,-5.62%,,-0.09%,7.32%,7.21,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,3.50%,15.64%,13.42%,61.02%,144.92%,25.95%,2.78,2.99,4.95%,5.45%,8.31%,16.58%,32.83%,-2.48%,39.64%,-2.48%,162.08%,66.37,-1.01%,1.67%,2.0,973.5,0.9,61.44,0.64%,880354,11/4/2021 4:30:00 PM,70.93,3/17/1980,61.44,0.00%,69.0,99,1.97,61.44,57.1,53.02,46.78,26.05,63.42,25.0,15.45,64.33333333333333,True
