no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1292,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,49751.06,74.27,51.73,4.08,16.72,19.13,49.07,52.95,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.87,0.60%,-20.03%,88.30%,0.25%,0.97%,2.12,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,0.03%,1.06%,9.94%,40.76%,50.03%,35.07%,1.08,6.31,3.23%,3.31%,-1.42%,3.64%,20.63%,-5.51%,21.99%,-5.51%,52.08%,50.05,-2.38%,-0.15%,2.3,1244.96,1.24,179.62,-2.52%,1548678,10/25/2021 4:30:00 PM,175.42,6/10/1987,179.62,0.00%,59.0,80,1.13,179.62,182.42,171.98,148.46,118.11,190.09,21.0,-2.34,53.333333333333336,True
1425,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11318.78,23.35,23.86,2.99,3.13,3.96,8.01,23.03,,0.00%,3.19,44.10%,6.92%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.72,0.80%,-10.47%,93.30%,-2.67%,2.22%,2.71,8.40%,13.70%,10.60%,3.6,3.2,0.25,0.26,47.40%,13.60%,10.10%,19.77%,21.04%,38.53%,31.12%,53.45%,40.96%,0.8,2.19,3.57%,2.73%,13.49%,23.29%,30.09%,-3.31%,43.01%,-3.31%,53.51%,75.33,-2.24%,0.16%,1.9,1259.22,1.36,72.95,-2.08%,1712645,12/9/2021 8:30:00 AM,79.4,2/7/1997,72.95,0.00%,72.0,84,1.19,72.95,62.97,58.25,55.84,47.52,74.85,15.0,8.84,57.0,True
1456,CLBK,"Columbia Financial, Inc.",Financial,Banks - Regional,USA,2213.23,24.19,26.64,,8.07,2.05,6.52,21.68,,0.00%,0.85,6.60%,-9.94%,15.30%,,12.60%,49.90%,-9.30%,102.98,39.63,0.30%,0.00%,16.30%,-6.64%,2.96%,9.26,1.00%,8.80%,19.90%,,,0.73,0.73,,85.80%,32.60%,1.28%,6.82%,17.27%,22.52%,33.18%,31.81%,0.35,0.47,2.24%,2.25%,6.19%,7.84%,14.09%,0.10%,14.65%,0.10%,40.54%,66.82,0.44%,0.29%,2.0,126.94,1.69,20.66,0.73%,214274,10/27/2021 4:30:00 PM,22.0,4/20/2018,20.66,0.00%,69.0,75,1.06,20.66,19.38,19.12,18.08,14.7,21.04,15.0,6.49,53.0,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,971.63,47.87,44.63,,6.9,9.33,41.17,109.17,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.93%,41.50%,5.15%,2.14%,2.08,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,6.35%,6.67%,57.21%,101.63%,177.60%,185.23%,0.96,3.51,4.75%,4.82%,4.41%,13.15%,57.03%,-4.94%,45.22%,-4.94%,190.00%,59.45,-5.31%,2.51%,2.0,117.37,1.73,68.44,-2.94%,203429,11/4/2021 4:30:00 PM,74.0,8/6/1986,68.4,-0.06%,69.0,98,2.07,68.44,65.61,59.72,43.27,23.6,74.39,20.0,8.12,62.333333333333336,True
1532,CNC,Centene Corporation,Healthcare,Healthcare Plans,USA,46404.81,67.42,15.46,7.09,0.38,1.84,3.46,8.22,,0.00%,1.24,-0.60%,5.46%,16.60%,9.51%,37.30%,2.30%,11.40%,583.24,576.73,1.80%,-1.76%,94.40%,-1.15%,1.77%,2.48,1.00%,2.80%,5.00%,,,0.7,0.71,,1.20%,0.60%,12.79%,10.96%,35.30%,12.14%,38.01%,38.81%,0.51,2.28,3.47%,2.92%,10.84%,15.89%,21.83%,-0.71%,36.49%,-0.71%,45.21%,73.4,-0.82%,0.43%,1.8,4128.69,1.51,83.0,-0.40%,6250491,10/26/2021 8:30:00 AM,85.89,12/13/2001,83.0,0.00%,75.0,76,1.07,83.0,74.37,70.92,67.91,57.16,84.75,14.0,3.48,55.0,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,234419.73,50.18,40.86,5.03,1.2,14.27,19.25,188.29,0.56%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.38%,69.10%,-0.53%,0.83%,1.68,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,6.67%,8.77%,22.05%,46.97%,52.06%,50.08%,0.63,14.34,3.25%,2.60%,2.29%,9.12%,29.61%,-2.45%,24.92%,-2.45%,80.01%,58.32,-2.14%,-0.13%,2.2,2187.86,1.22,552.63,-2.27%,2661389,12/9/2021 4:30:00 PM,542.22,11/27/1985,553.68,0.19%,63.0,84,1.19,552.63,536.82,501.88,424.05,307.0,565.99,16.0,-1.88,54.333333333333336,True
1638,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,9580.73,23.62,10.46,0.43,1.9,3.69,40.94,12.24,,0.00%,2.68,72.10%,13.22%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-44.23%,90.80%,-1.83%,3.26%,2.9,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,-4.04%,-1.25%,19.81%,18.04%,56.78%,50.62%,2.54,2.83,4.57%,4.48%,-3.04%,3.71%,10.81%,-11.56%,28.21%,-11.56%,54.74%,47.05,-4.28%,1.17%,2.2,1656.65,0.81,61.26,-3.16%,1349950,11/3/2021 8:30:00 AM,79.47,12/15/2011,61.3,0.07%,63.0,81,1.14,61.26,63.27,58.52,55.12,40.06,69.26,21.0,29.73,55.0,True
1712,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12450.36,37.5,18.82,2.5,2.77,4.92,42.12,39.33,0.90%,29.80%,6.38,-28.40%,38.25%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.84%,0.76%,1.49,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,-1.47%,-0.13%,21.08%,31.48%,54.55%,53.30%,1.07,4.86,2.13%,1.98%,3.37%,7.03%,22.88%,-0.01%,23.84%,-0.01%,70.55%,62.33,1.24%,0.99%,1.9,263.34,1.31,244.78,2.23%,345622,10/21/2021 4:30:00 PM,261.0,6/1/1960,244.78,0.00%,72.0,88,1.26,244.78,237.27,227.37,198.34,143.52,246.23,16.0,6.63,58.666666666666664,True
1719,CSR,Centerspace,Real Estate,Real Estate Services,USA,1585.07,,,,8.37,2.41,76.21,660.45,2.66%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.28%,1.07%,1.66,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,-1.89%,3.70%,8.72%,38.36%,48.70%,53.27%,0.94,3.07,3.19%,2.74%,2.42%,4.90%,23.47%,-3.91%,12.87%,-3.91%,60.46%,55.73,-1.21%,0.37%,1.8,89.85,0.74,107.36,-0.84%,66308,11/1/2021 4:30:00 PM,112.6,10/17/1997,107.36,0.00%,75.0,86,1.23,107.36,104.56,102.01,86.59,66.91,111.73,16.0,4.88,59.0,True
1725,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,944.64,37.6,15.94,2.51,2.55,5.23,858.77,16.51,0.78%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.97,9.70%,-3.95%,76.90%,-6.74%,4.69%,4.62,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,-0.02%,13.99%,25.07%,52.68%,95.02%,83.68%,0.88,1.83,3.96%,3.24%,8.07%,16.99%,40.86%,0.00%,34.46%,0.00%,102.68%,69.28,0.95%,0.43%,1.5,152.03,3.31,58.33,1.39%,503837,10/27/2021 4:30:00 PM,63.75,8/9/1996,58.33,0.00%,84.0,95,1.56,58.33,53.53,49.43,41.19,28.78,58.67,21.0,9.29,66.66666666666667,True
1745,CTO,"CTO Realty Growth, Inc.",Real Estate,Real Estate - Development,USA,332.19,14.53,136.17,,5.4,0.95,70.68,,7.16%,14.20%,3.84,-125.30%,-87.84%,-20.90%,,5.60%,-128.60%,10.00%,5.9,5.3,3.30%,0.17%,60.00%,0.17%,4.50%,7.4,14.50%,29.60%,2.10%,,,0.88,0.0,76.90%,26.80%,,1.01%,-0.82%,2.78%,0.16%,33.79%,32.42%,0.73,1.24,1.48%,2.39%,-0.21%,1.25%,2.87%,-4.12%,5.56%,-4.27%,43.93%,51.7,-0.71%,0.36%,1.7,32.26,1.59,55.63,-0.36%,51312,10/28/2021 4:30:00 PM,61.25,11/4/1982,55.63,0.00%,78.0,75,1.06,55.63,55.87,54.9,54.05,38.65,58.11,35.0,10.1,62.666666666666664,True
1760,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11884.19,49.95,52.1,8.33,15.25,5.73,585.43,97.65,2.49%,123.50%,1.09,-3.80%,-5.75%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.37%,89.40%,-3.49%,1.94%,2.82,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,-1.67%,-0.71%,3.94%,17.88%,66.51%,62.60%,0.39,1.36,2.02%,2.61%,0.22%,1.78%,14.52%,-3.74%,14.06%,-3.74%,73.41%,51.51,-0.78%,0.55%,2.4,1377.97,1.43,54.52,-0.24%,1964262,11/4/2021 4:30:00 PM,60.3,10/22/2004,54.52,0.00%,56.0,89,1.3,54.52,54.36,53.31,47.42,31.44,56.64,18.0,10.6,54.333333333333336,True
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1932.66,6.84,9.36,0.68,2.68,1.7,1.74,6.23,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-25.58%,84.00%,0.63%,2.78%,2.5,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,3.88%,2.89%,54.01%,52.33%,255.93%,230.97%,1.59,2.47,4.56%,4.07%,12.88%,21.07%,58.95%,5.99%,52.21%,5.99%,301.06%,68.12,5.47%,2.68%,2.1,331.55,3.75,65.16,8.29%,1243991,10/27/2021 4:30:00 PM,67.5,2/21/2012,65.16,0.00%,66.0,99,2.86,65.16,58.1,53.41,40.73,17.32,66.17,21.0,3.59,62.0,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2813.7,26.38,18.65,0.88,2.19,3.9,11.57,30.22,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.37%,95.50%,1.36%,1.39%,2.81,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-2.23%,7.31%,23.89%,42.14%,72.52%,77.40%,1.05,10.87,3.58%,3.49%,-2.58%,9.14%,24.83%,-8.35%,31.26%,-8.35%,75.54%,49.91,-4.02%,0.40%,2.3,42.29,1.26,299.92,-3.64%,53428,11/4/2021 4:30:00 PM,345.67,6/20/2003,299.92,0.00%,59.0,89,1.3,299.92,308.16,276.06,240.71,170.86,327.24,14.0,15.25,54.0,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1488.64,18.45,9.69,1.84,1.53,4.18,12.11,8.75,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-14.22%,94.20%,1.20%,1.00%,1.35,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-4.59%,-13.53%,28.11%,44.58%,138.89%,162.40%,1.97,1.84,3.40%,3.78%,-4.19%,2.25%,29.62%,-15.57%,27.39%,-15.57%,164.08%,46.82,-2.00%,1.24%,2.3,238.45,0.95,44.18,-0.79%,226546,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.18,0.00%,59.0,97,1.95,44.18,46.77,42.86,33.93,16.73,52.33,29.0,6.38,61.666666666666664,True
1974,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,226347.79,40.61,31.07,1.82,8.07,5.61,88.69,35.72,0.27%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.59%,81.10%,0.15%,0.83%,2.15,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,-1.03%,5.11%,-2.78%,22.52%,41.14%,41.79%,0.71,8.14,2.31%,2.46%,0.84%,3.09%,13.48%,-3.98%,12.74%,-4.63%,50.79%,54.46,0.88%,0.23%,1.9,2445.74,1.64,318.49,1.11%,4022366,10/21/2021 8:30:00 AM,348.08,12/10/1969,318.49,0.00%,72.0,80,1.13,318.49,316.27,309.31,281.19,211.22,333.96,17.0,9.29,56.333333333333336,True
1989,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4779.38,25.38,18.46,1.69,2.85,4.13,16.6,22.94,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.10%,97.80%,1.64%,1.23%,2.33,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-4.56%,-2.41%,11.40%,35.47%,52.20%,50.38%,1.05,4.3,4.28%,4.16%,-6.16%,-0.11%,16.07%,-11.54%,18.73%,-11.54%,53.03%,41.97,-6.13%,1.32%,2.1,231.43,0.88,100.83,-4.90%,202757,11/3/2021 4:30:00 PM,117.67,9/12/1967,100.83,0.00%,66.0,83,1.17,100.83,107.8,100.24,86.59,65.89,113.98,19.0,16.7,56.0,True
2066,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24754.81,26.44,20.83,1.71,3.22,6.35,33.49,32.7,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.67,0.30%,-4.77%,85.40%,-1.50%,0.89%,1.91,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,-0.10%,-1.05%,4.52%,17.78%,40.90%,35.98%,1.38,3.66,2.02%,2.07%,0.54%,1.87%,9.33%,-3.36%,11.34%,-3.36%,48.71%,53.53,-0.39%,0.77%,2.3,665.4,1.51,172.32,0.38%,1005927,10/19/2021 8:30:00 AM,185.38,12/3/1956,172.32,0.00%,59.0,79,1.11,172.32,171.94,168.66,157.19,115.88,178.32,22.0,7.58,53.333333333333336,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23734.06,25.92,72.11,4.32,21.43,4.01,2397.38,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.57%,98.40%,-1.24%,1.35%,3.35,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,1.71%,8.66%,24.29%,28.83%,58.87%,57.32%,0.62,1.19,1.88%,1.96%,4.18%,9.81%,25.77%,-1.47%,28.21%,-1.47%,66.39%,68.2,-0.37%,-0.11%,2.1,1511.48,1.02,62.58,-0.48%,1539560,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.84,0.42%,66.0,86,1.23,62.58,59.59,56.47,49.52,37.61,63.43,14.0,0.77,55.333333333333336,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1658.25,5.94,6.7,0.46,1.14,1.27,10.48,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.38%,,-2.52%,17.71%,15.39,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,2.02%,-0.61%,24.38%,19.91%,47.76%,50.76%,1.42,1.54,3.07%,2.49%,0.54%,5.29%,23.44%,-3.16%,18.75%,-3.16%,101.40%,55.91,-0.54%,0.73%,2.2,330.36,0.62,58.83,0.19%,204710,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.83,0.00%,63.0,87,1.24,58.83,58.58,55.53,47.42,29.21,60.75,18.0,15.16,56.0,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35167.77,50.71,33.16,3.58,7.34,10.04,17.36,57.46,0.54%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.71%,93.10%,0.36%,1.27%,2.23,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-1.16%,3.24%,6.39%,24.44%,50.59%,51.17%,1.43,7.18,2.23%,2.44%,1.12%,4.47%,18.79%,-3.29%,20.88%,-3.29%,79.30%,54.01,-0.92%,0.49%,2.3,695.55,0.97,290.24,-0.44%,675514,10/20/2021 4:30:00 PM,296.94,5/11/1971,290.24,0.00%,59.0,84,1.19,290.24,286.38,276.33,243.07,161.87,296.63,13.0,2.31,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,129405.83,44.25,42.73,3.01,7.59,21.75,32.39,76.35,0.58%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-77.93%,90.70%,-0.83%,1.36%,2.52,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,2.52%,4.90%,12.99%,21.75%,45.81%,37.17%,1.01,8.44,1.87%,2.31%,4.27%,7.86%,14.23%,-0.73%,19.31%,-0.73%,56.35%,62.52,-1.10%,0.44%,2.1,1242.19,1.11,362.68,-0.67%,1373695,11/2/2021 8:30:00 AM,372.23,11/17/1995,360.35,-0.64%,66.0,78,1.1,362.68,346.77,334.24,316.81,231.97,369.24,17.0,2.63,53.666666666666664,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1430.26,3.33,7.02,,1.31,1.29,6.24,3.48,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.95%,89.90%,-0.07%,3.13%,3.8,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,2.08%,-5.66%,23.04%,15.21%,66.21%,60.84%,1.56,1.45,3.27%,3.37%,1.67%,5.64%,13.16%,-8.59%,28.31%,-8.59%,80.51%,55.43,-1.19%,0.93%,2.0,293.04,1.33,39.73,-0.28%,389050,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.65,-0.20%,69.0,90,1.32,39.73,39.4,37.49,35.04,22.01,43.47,20.0,12.01,59.666666666666664,True
2486,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,66727.37,32.85,22.85,1.78,3.42,4.23,101.1,111.96,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-36.50%,82.90%,-0.32%,0.58%,1.48,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,-0.39%,-2.01%,6.26%,18.68%,45.24%,40.89%,1.19,3.77,2.14%,2.13%,-0.10%,1.71%,9.61%,-3.94%,13.97%,-3.94%,48.14%,51.18,-1.10%,0.83%,2.1,1556.29,0.9,168.8,-0.27%,1403536,11/2/2021 8:30:00 AM,180.7,7/1/1923,168.8,0.00%,66.0,83,1.17,168.8,169.54,165.26,153.68,113.95,175.72,19.0,7.05,56.0,True
2585,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6520.11,19.74,15.17,2.47,3.76,5.11,144.25,13.15,0.62%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-28.94%,97.72%,-0.49%,2.11%,2.55,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,-1.48%,-0.01%,19.63%,17.45%,64.45%,59.79%,1.29,4.52,2.35%,2.54%,0.65%,5.69%,11.79%,-2.97%,21.94%,-2.97%,66.33%,54.32,-1.33%,1.06%,1.8,333.1,0.89,161.48,-0.29%,296837,10/28/2021 8:30:00 AM,175.13,4/12/1994,161.48,0.00%,75.0,89,1.29,161.48,160.56,151.74,144.1,97.09,166.42,14.0,8.45,59.333333333333336,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1924.46,81.23,14.62,4.06,1.85,24.8,10.06,13.51,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-16.08%,85.40%,1.46%,4.29%,4.63,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,0.80%,16.23%,41.02%,25.25%,111.42%,101.60%,1.87,0.65,5.71%,5.23%,-0.62%,13.59%,24.88%,-8.61%,40.15%,-8.61%,103.50%,54.09,-4.09%,0.36%,2.2,1176.35,1.04,13.37,-3.74%,1220315,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.37,0.00%,63.0,94,1.53,13.37,13.34,11.64,10.66,6.62,14.63,19.0,15.93,58.666666666666664,True
2612,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8429.43,6.81,11.89,0.95,0.94,1.53,4.31,8.78,2.65%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.58%,87.50%,-1.11%,1.49%,2.98,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,0.26%,2.18%,12.76%,21.58%,45.67%,49.06%,1.23,1.45,1.47%,1.93%,-0.05%,2.13%,14.41%,-2.91%,12.78%,-2.91%,56.46%,52.86,-1.45%,0.44%,2.3,531.58,0.99,76.18,-1.01%,528850,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.18,0.00%,59.0,81,1.14,76.18,76.11,74.25,66.35,48.69,78.46,20.0,8.16,53.333333333333336,True
2653,FCBC,"First Community Bankshares, Inc.",Financial,Banks - Regional,USA,571.43,11.22,13.32,2.24,5.28,1.34,0.9,19.5,3.24%,34.30%,2.97,-18.10%,-16.39%,9.10%,5.00%,3.50%,56.50%,-7.90%,17.22,14.96,2.80%,-0.14%,39.80%,-2.51%,1.25%,5.33,1.70%,12.20%,20.10%,,,0.0,0.0,,,48.20%,-0.63%,-4.01%,14.35%,9.86%,46.76%,54.31%,0.5,1.19,3.51%,3.69%,-1.36%,0.08%,8.03%,-8.96%,10.12%,-8.96%,58.63%,49.38,-0.89%,1.32%,2.0,35.21,1.13,33.44,0.42%,39906,10/26/2021 4:30:00 PM,37.0,5/13/1997,33.44,0.00%,69.0,82,1.16,33.44,34.11,33.4,30.9,21.08,36.73,15.0,10.65,55.333333333333336,True
2673,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,54843.17,14.17,10.62,0.49,2.59,4.1,7.15,8.39,0.81%,8.50%,2.63,344.60%,14.73%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.74,0.20%,-8.39%,77.80%,-0.72%,2.02%,1.44,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,-3.80%,-8.84%,8.60%,5.97%,53.29%,43.16%,2.07,1.68,3.74%,4.08%,1.04%,1.24%,3.73%,-7.98%,23.76%,-16.96%,60.50%,51.92,-0.34%,3.11%,2.0,20391.98,0.85,38.28,2.77%,17433538,10/21/2021 8:30:00 AM,42.29,7/10/1995,38.28,0.00%,69.0,86,1.23,38.28,38.18,37.62,36.88,23.96,46.1,14.0,10.48,56.333333333333336,True
2859,FMNB,Farmers National Banc Corp.,Financial,Banks - Regional,USA,506.29,8.85,9.8,0.49,4.46,1.34,6.34,10.11,2.45%,21.60%,2.03,14.40%,-7.19%,32.90%,18.00%,15.90%,46.90%,2.90%,28.25,25.36,3.20%,6.95%,43.40%,1.22%,1.02%,2.45,1.80%,16.00%,24.40%,,,0.03,0.03,,92.00%,50.60%,-2.07%,-2.55%,19.57%,6.15%,31.38%,35.34%,0.95,0.47,2.32%,2.55%,1.17%,3.13%,10.92%,-3.53%,11.84%,-3.53%,43.96%,55.44,0.49%,1.50%,2.2,105.57,1.11,18.32,2.00%,117277,10/27/2021 8:30:00 AM,20.5,4/18/1994,18.32,0.00%,63.0,75,1.06,18.32,18.21,17.73,16.49,12.73,18.99,17.0,11.9,51.666666666666664,True
2904,FORR,"Forrester Research, Inc.",Industrials,Consulting Services,USA,1108.97,58.2,24.05,5.82,2.31,5.52,7.58,12.05,,0.00%,1.0,201.90%,16.43%,-4.40%,10.00%,7.40%,217.10%,8.70%,19.13,11.22,0.80%,-17.07%,56.70%,-2.14%,1.89%,3.3,2.90%,9.90%,4.50%,0.9,0.9,0.43,0.49,59.00%,6.50%,4.00%,0.76%,-1.51%,22.56%,37.53%,35.95%,38.35%,0.98,1.66,2.60%,2.79%,1.39%,5.86%,23.00%,-3.96%,21.15%,-3.96%,60.64%,58.56,1.11%,-0.22%,1.7,64.17,1.49,58.48,0.88%,95384,11/3/2021 4:30:00 PM,64.5,11/27/1996,58.48,0.00%,78.0,78,1.1,58.48,57.89,54.94,47.44,36.41,60.89,16.0,10.29,57.333333333333336,True
2926,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8152.99,34.34,55.45,3.43,17.46,4.09,155.89,,1.69%,57.00%,1.86,-18.70%,-21.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.50%,-3.29%,1.19%,1.76,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,-0.06%,4.51%,17.87%,19.67%,51.83%,51.36%,0.9,1.08,1.68%,1.76%,3.51%,7.68%,20.08%,0.00%,22.54%,0.00%,60.20%,67.27,0.69%,0.00%,2.4,859.83,1.59,64.21,0.69%,1365848,10/20/2021 4:30:00 PM,64.36,6/24/1994,62.75,-2.27%,56.0,85,1.21,64.21,61.8,59.23,53.27,40.08,64.52,49.0,0.23,63.333333333333336,True
