Company,Recommendations
IAT,6.0
IUSV,6.0
IVOG,6.0
IVOO,6.0
IVV,6.0
IWC,6.0
IWL,6.0
IWM,6.0
IWO,6.0
IWR,6.0
IWS,6.0
IWV,6.0
IWY,6.0
IYJ,6.0
IYK,6.0
IYZ,6.0
JBI,6.0
JCIC,6.0
JCICU,6.0
JEQ,6.0
JGH,6.0
JHEM,6.0
JHI,6.0
JHMC,6.0
JHMI,6.0
JHMM,6.0
JHS,6.0
JLS,6.0
JMM,6.0
JOE,6.0
IUSG,6.0
ITOT,6.0
ISLE,6.0
ISDR,6.0
IAU,6.0
IAUF,6.0
IBHA,6.0
IBMK,6.0
IBML,6.0
IBTB,6.0
ICSH,6.0
IDHQ,6.0
IECS,6.0
IEME,6.0
IFFT,6.0
IFGL,6.0
IGBH,6.0
IHDG,6.0
GBL,6.0
IJH,6.0
ILCB,6.0
ILCV,6.0
IMCB,6.0
IMH,6.0
IMPL,6.0
INFL,6.0
INKM,6.0
INVZ,6.0
IOO,6.0
IPA,6.0
IPAY,6.0
IPSC,6.0
IROQ,6.0
ISCV,6.0
IJT,6.0
ZY,6.0
