no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
4966,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,17124.27,28.91,17.25,1.37,0.67,6.68,2.36,6.23,,0.00%,10.07,-2.60%,26.12%,34.40%,21.14%,6.50%,-21.20%,40.20%,58.4,57.88,0.30%,-4.39%,97.40%,0.37%,1.38%,3.08,5.70%,25.80%,17.40%,1.5,1.5,0.93,0.0,15.00%,3.60%,2.30%,2.09%,-4.29%,11.08%,17.23%,37.68%,36.89%,0.71,8.67,3.13%,2.65%,-0.69%,1.92%,13.50%,-5.92%,14.31%,-5.92%,51.64%,52.11,1.73%,0.39%,2.4,259.04,0.52,297.33,2.13%,133707,10/27/2021 4:30:00 PM,324.6,7/2/2003,297.33,0.00%,56.0,76,1.11,297.33,298.98,292.15,262.31,196.08,316.04,13.0,9.17,48.333333333333336,True
4998,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,25284.95,121.21,63.27,4.85,22.9,21.3,34.08,141.1,0.45%,47.30%,4.45,44.40%,18.21%,32.40%,25.00%,20.50%,21.40%,24.70%,45.97,45.09,4.60%,-7.92%,96.20%,0.95%,1.87%,2.65,15.80%,20.00%,15.90%,4.7,3.8,0.0,0.0,56.20%,20.30%,19.20%,-2.65%,-1.37%,9.49%,58.23%,67.09%,47.12%,0.92,23.14,5.03%,3.66%,-2.48%,3.32%,27.01%,-7.07%,17.40%,-7.07%,78.77%,49.22,0.62%,-0.57%,1.8,317.62,0.71,539.01,0.04%,225590,10/28/2021 4:30:00 PM,603.29,11/19/2004,539.01,0.00%,75.0,89,1.36,539.01,551.97,522.64,425.12,301.51,580.0,15.0,11.93,59.666666666666664,True
5017,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,12938.72,,8.42,,2.88,1.19,,9.46,1.23%,,-0.05,-409.20%,50.27%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-3.04%,75.10%,-2.32%,2.97%,1.24,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,5.29%,-4.45%,45.76%,22.08%,143.80%,144.53%,3.03,0.79,5.52%,4.21%,0.50%,1.15%,25.05%,-7.95%,20.37%,-7.95%,158.14%,52.37,-1.22%,0.49%,2.3,18280.64,0.65,16.19,-0.74%,11800746,11/3/2021 4:30:00 PM,20.1,11/26/1965,16.19,0.00%,59.0,95,1.77,16.19,16.06,16.05,12.97,6.27,17.59,16.0,24.15,56.666666666666664,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,43959.38,35.22,25.8,2.49,5.41,,26.59,39.04,1.24%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.67,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,0.71%,3.04%,3.46%,21.93%,49.58%,49.93%,0.77,6.61,3.29%,2.46%,0.36%,2.86%,15.88%,-3.33%,10.97%,-3.33%,55.49%,52.44,-0.71%,0.21%,1.8,690.87,0.84,253.69,-0.50%,583409,11/4/2021 4:30:00 PM,267.1,12/17/2010,253.69,0.00%,75.0,79,1.15,253.69,253.0,247.05,219.28,163.16,262.42,21.0,5.29,58.333333333333336,True
5182,NDAQ,"Nasdaq, Inc.",Financial,Financial Data & Stock Exchanges,USA,34563.23,29.92,27.06,2.09,5.88,5.43,70.83,55.75,1.05%,29.50%,6.87,20.60%,3.37%,17.50%,14.35%,10.60%,7.40%,-4.00%,167.69,117.25,0.20%,-5.45%,75.40%,0.35%,2.07%,3.13,6.30%,17.90%,8.00%,1.0,1.0,0.86,0.93,56.50%,25.50%,19.60%,1.14%,-3.42%,3.59%,21.54%,59.89%,54.85%,0.84,4.99,3.07%,2.18%,0.55%,1.97%,15.75%,-3.52%,9.88%,-3.52%,67.38%,53.59,0.67%,0.22%,2.4,774.15,0.64,207.39,0.90%,494026,10/20/2021 8:30:00 AM,216.77,7/1/2002,207.39,0.00%,56.0,86,1.28,207.39,206.08,203.71,179.51,123.9,214.96,18.0,4.52,53.333333333333336,True
5610,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,45204.76,23.31,22.03,1.9,3.51,,100.61,17.32,,0.00%,28.86,31.60%,3.96%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-1.95%,0.95%,1.54,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,5.43%,5.44%,13.76%,27.43%,49.97%,48.66%,0.99,14.12,2.45%,1.97%,4.17%,6.20%,17.70%,-0.16%,13.55%,-0.16%,59.12%,66.59,-0.51%,0.80%,2.2,410.09,0.93,674.72,0.29%,380154,10/27/2021 4:30:00 PM,695.25,4/23/1993,674.72,0.00%,63.0,81,1.19,674.72,649.26,636.53,574.33,424.03,682.96,17.0,3.04,53.666666666666664,True
5918,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,117592.08,60.27,69.08,,25.6,3.63,200.98,131.01,1.58%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.25%,96.80%,-0.57%,1.30%,4.22,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,5.67%,8.60%,14.98%,28.87%,63.33%,59.84%,0.8,3.24,2.80%,2.03%,5.09%,11.26%,27.06%,-0.03%,28.68%,-0.03%,71.29%,72.16,0.13%,-0.04%,1.9,2276.9,0.96,159.44,0.09%,2194640,10/15/2021 8:30:00 AM,160.87,11/21/1997,159.44,0.00%,72.0,86,1.29,159.44,152.27,143.98,125.77,93.08,161.11,13.0,0.9,57.0,True
5978,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,23067.44,38.12,33.79,2.24,4.52,22.92,276.26,101.22,0.57%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.53%,3.81%,6.59,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,1.63%,8.73%,13.23%,29.88%,69.33%,51.19%,0.85,13.51,2.74%,2.44%,1.06%,11.08%,25.89%,-3.00%,32.67%,-3.00%,84.89%,62.31,0.23%,0.06%,2.3,224.13,0.7,564.77,0.28%,156517,10/21/2021 8:30:00 AM,566.71,10/13/1995,564.77,0.00%,59.0,87,1.32,564.77,560.77,510.84,449.8,305.47,582.27,17.0,0.34,54.333333333333336,True
6408,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,20892.63,14.89,12.62,1.74,2.11,2.46,2.9,3.3,1.05%,15.00%,6.64,71.00%,15.03%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,183.32,0.20%,-5.28%,77.30%,-2.32%,1.56%,3.04,2.50%,18.10%,3.20%,,,0.35,4.33,96.00%,18.10%,14.20%,0.62%,-1.10%,8.15%,14.80%,56.97%,55.06%,1.19,2.84,4.14%,2.49%,-0.11%,0.26%,10.16%,-4.49%,7.50%,-4.49%,63.16%,50.48,-1.16%,1.08%,1.8,939.64,1.22,98.81,-0.09%,1145659,10/27/2021 4:30:00 PM,119.25,7/1/1983,98.81,0.00%,75.0,85,1.25,98.81,98.86,98.67,89.78,60.56,103.46,18.0,20.69,59.333333333333336,True
6646,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,156956.75,30.93,22.39,1.46,8.52,3.23,4.57,20.64,0.89%,27.30%,2.63,-20.60%,12.06%,15.60%,21.15%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.82%,87.80%,17.27%,0.75%,2.24,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,5.07%,0.20%,13.62%,11.61%,60.19%,53.30%,1.03,2.3,3.72%,2.34%,0.65%,1.71%,12.13%,-3.89%,12.70%,-3.89%,66.09%,52.77,-0.11%,-0.02%,2.1,5395.1,0.76,81.2,-0.14%,4118736,10/15/2021 8:30:00 AM,91.93,9/22/1987,81.2,0.00%,66.0,85,1.25,81.2,80.7,79.94,72.5,48.89,84.49,17.0,13.21,56.0,True
6940,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,55125.51,73.89,45.77,4.96,13.11,10.55,36.03,46.57,,0.00%,4.82,23.60%,14.14%,24.40%,14.90%,10.40%,-21.90%,9.60%,152.63,150.97,0.30%,-44.82%,90.90%,0.85%,1.02%,2.28,9.80%,16.10%,12.00%,1.2,1.1,0.0,0.02,79.50%,17.80%,19.20%,4.46%,4.53%,5.83%,39.11%,48.93%,37.40%,1.13,11.7,3.98%,2.97%,4.88%,11.50%,27.84%,-0.28%,26.95%,-0.28%,67.38%,62.15,1.94%,0.35%,1.9,676.92,0.91,364.36,2.29%,616023,12/1/2021 4:30:00 PM,387.94,2/26/1992,364.36,0.00%,72.0,83,1.22,364.36,348.2,328.02,285.53,217.69,365.38,19.0,6.47,58.0,True
6999,SPGI,S&P Global Inc.,Financial,Financial Data & Stock Exchanges,USA,114660.51,40.55,32.16,4.34,14.2,61.42,,38.03,0.65%,25.60%,11.6,12.40%,7.14%,18.10%,9.34%,7.00%,75.10%,13.10%,240.9,240.49,0.21%,0.00%,96.40%,0.91%,7.91%,15.27,21.20%,241.20%,57.20%,2.3,2.3,2.23,2.23,73.20%,49.20%,34.70%,3.23%,2.21%,4.41%,22.32%,39.92%,43.11%,0.99,11.69,2.88%,2.32%,2.94%,5.02%,15.19%,-0.67%,13.99%,-0.67%,55.85%,59.21,0.35%,0.19%,1.8,1245.54,0.8,473.0,0.54%,991627,10/26/2021 8:30:00 AM,506.08,2/14/1929,473.0,0.00%,75.0,77,1.13,473.0,460.03,451.33,411.33,303.5,476.17,19.0,6.99,57.0,True
7171,STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Ireland,24091.44,15.84,11.71,0.72,2.1,40.8,24.31,35.12,2.47%,38.50%,6.85,41.60%,4.45%,45.50%,21.88%,-0.90%,164.50%,34.60%,226.0,221.76,0.30%,-75.04%,85.50%,0.55%,5.53%,4.87,18.50%,239.00%,25.30%,1.3,0.9,8.14,8.55,28.50%,15.90%,14.10%,5.70%,12.17%,28.68%,9.25%,71.65%,74.58%,1.06,3.64,3.94%,3.58%,2.62%,14.06%,20.32%,-9.60%,35.17%,-9.60%,82.12%,60.53,-2.88%,0.29%,2.4,2514.77,0.91,105.7,-2.60%,2288179,10/22/2021 8:30:00 AM,105.43,12/11/2002,105.7,0.00%,56.0,87,1.3,105.7,103.32,93.1,88.01,58.04,116.93,13.0,-0.26,52.0,True
7343,TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,USA,26001.76,29.94,25.14,1.94,7.27,10.31,19.8,31.71,0.25%,6.70%,5.31,64.50%,7.60%,34.60%,15.40%,13.70%,16.80%,16.00%,164.58,162.56,0.30%,-8.53%,98.70%,0.51%,2.49%,2.63,26.10%,41.20%,31.00%,3.3,3.0,0.04,0.06,59.50%,32.20%,27.60%,4.08%,10.32%,33.90%,27.58%,35.81%,32.71%,1.39,5.17,4.26%,3.13%,6.99%,21.51%,27.48%,0.33%,52.43%,0.33%,54.17%,73.12,0.82%,0.00%,2.2,1541.04,0.6,160.41,0.82%,920937,10/26/2021 4:30:00 PM,156.75,10/19/1970,160.41,0.00%,63.0,75,1.1,160.41,150.68,133.0,125.96,104.05,160.62,18.0,-2.28,52.0,True
7532,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,26521.42,29.78,26.71,2.56,2.16,13.19,23.86,51.02,0.89%,24.80%,7.84,36.90%,2.52%,16.30%,11.65%,11.30%,20.30%,15.80%,114.22,112.88,0.10%,-29.18%,88.40%,-2.58%,2.32%,3.4,12.20%,46.90%,26.40%,1.7,0.6,0.5,0.5,35.40%,9.70%,7.40%,3.55%,6.04%,17.04%,28.89%,70.05%,65.98%,0.9,5.19,2.37%,2.23%,4.13%,10.09%,22.62%,0.12%,22.23%,0.12%,76.03%,69.19,0.68%,0.10%,2.3,770.8,0.74,235.18,0.79%,572213,10/21/2021 8:30:00 AM,226.12,2/18/1994,235.7,0.22%,59.0,89,1.36,235.18,226.56,214.18,192.16,133.6,235.39,16.0,-3.85,54.666666666666664,True
7600,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,16690.53,22.13,18.76,0.85,1.31,2.79,7.65,12.33,0.11%,2.30%,3.4,-61.50%,21.04%,-11.60%,25.90%,-2.80%,62.90%,9.30%,223.66,219.36,0.47%,-0.17%,86.80%,-2.09%,2.04%,3.88,5.00%,12.90%,3.80%,2.5,1.3,0.62,0.62,16.20%,6.70%,6.10%,6.26%,-2.85%,5.66%,8.93%,57.71%,55.66%,1.73,2.15,3.42%,2.46%,0.70%,1.86%,11.89%,-3.88%,8.97%,-3.88%,69.30%,53.67,-0.58%,0.41%,2.1,1153.41,0.79,75.1,-0.17%,906787,10/28/2021 8:30:00 AM,86.0,12/22/1947,75.1,0.00%,66.0,83,1.22,75.1,74.51,73.78,67.23,44.36,78.13,19.0,14.51,56.0,True
7683,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,22443.89,31.34,23.22,0.52,2.93,11.14,,27.28,,0.00%,13.01,-74.40%,5.67%,-9.00%,60.56%,9.40%,197.80%,28.60%,54.29,52.85,0.30%,-11.12%,92.60%,-0.07%,2.26%,1.61,17.00%,45.00%,9.10%,1.7,0.6,0.0,0.0,37.50%,15.00%,11.30%,6.19%,4.04%,8.34%,22.55%,49.20%,41.98%,1.65,15.32,6.23%,3.59%,3.60%,6.90%,17.19%,-1.38%,16.08%,-1.38%,59.72%,59.43,1.11%,-0.03%,2.3,740.1,1.4,412.09,1.08%,1033533,12/2/2021 4:30:00 PM,447.92,10/25/2007,412.09,0.00%,59.0,80,1.17,412.09,398.6,386.16,352.05,258.0,417.85,43.0,8.69,60.666666666666664,True
7937,VMC,Vulcan Materials Company,Basic Materials,Building Materials,USA,27123.41,40.93,31.74,2.14,5.3,4.13,199.88,65.66,0.74%,29.70%,4.88,-5.40%,26.80%,20.70%,19.15%,7.30%,-12.10%,15.80%,132.81,132.56,0.10%,-53.87%,90.70%,1.14%,1.39%,2.19,5.40%,10.40%,7.90%,2.0,1.4,0.61,0.62,25.90%,19.40%,12.60%,4.24%,1.89%,13.50%,11.84%,36.75%,34.69%,0.63,5.78,3.62%,2.48%,0.99%,6.30%,11.35%,-4.59%,19.90%,-4.59%,49.05%,56.2,0.39%,-0.01%,2.2,845.49,1.12,200.52,0.38%,946616,11/4/2021 8:30:00 AM,218.25,1/11/1950,200.52,0.00%,63.0,76,1.11,200.52,198.3,189.11,180.21,134.53,210.16,17.0,8.84,52.0,True
8125,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,205225.52,11.95,13.57,,5.13,1.21,0.41,,1.59%,11.80%,4.2,-89.80%,-20.56%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.28,0.10%,0.00%,73.60%,-1.71%,1.07%,1.64,0.90%,10.40%,7.60%,,,0.97,0.97,,99.10%,43.50%,5.17%,-0.38%,14.67%,9.43%,71.27%,66.50%,1.31,1.58,3.52%,2.47%,-0.50%,0.28%,8.55%,-6.00%,10.22%,-6.00%,73.98%,49.91,-1.30%,-0.38%,2.2,25835.64,0.77,49.41,-1.67%,19864593,10/14/2021 8:30:00 AM,51.96,12/10/1962,49.38,-0.05%,63.0,88,1.33,49.41,49.63,49.34,45.58,28.51,52.57,27.0,5.16,59.333333333333336,True
8208,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,32092.96,53.42,47.53,1.94,11.97,14.47,46.65,111.86,0.16%,8.20%,8.05,42.50%,6.54%,28.70%,27.60%,8.90%,112.80%,28.90%,74.1,73.62,0.20%,-6.08%,93.80%,-2.14%,1.69%,3.23,21.10%,30.90%,15.90%,2.9,2.2,0.1,0.12,40.50%,25.50%,22.80%,-2.87%,6.49%,-8.22%,27.99%,60.40%,51.77%,0.97,14.64,3.60%,2.96%,0.60%,2.75%,16.38%,-4.91%,9.11%,-8.38%,71.56%,52.31,0.75%,0.53%,2.0,383.58,0.85,435.51,1.29%,325393,10/28/2021 8:30:00 AM,457.0,3/17/1980,435.51,0.00%,69.0,87,1.3,435.51,433.99,424.01,375.0,253.86,475.35,13.0,4.93,56.333333333333336,True
8377,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USA,32833.01,38.61,30.71,3.86,6.0,11.48,106.95,27.11,,0.00%,15.68,-7.20%,7.50%,38.10%,10.00%,4.00%,71.10%,26.90%,53.42,53.17,0.40%,-28.69%,88.00%,-0.57%,0.90%,1.94,15.20%,33.90%,17.60%,1.0,0.7,0.33,0.35,47.10%,18.10%,15.50%,2.83%,-0.34%,4.43%,19.81%,61.96%,57.53%,1.55,19.43,3.52%,2.81%,1.73%,8.84%,14.52%,-1.42%,23.05%,-1.42%,66.77%,58.47,-0.01%,0.00%,2.2,246.95,0.94,605.39,-0.01%,232731,11/2/2021 8:30:00 AM,630.91,8/15/1991,605.39,0.00%,63.0,85,1.25,605.39,595.59,557.68,529.09,363.0,614.1,17.0,4.22,55.0,True
8419,ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,106717.73,54.36,43.63,4.0,14.01,22.87,32.62,79.7,0.44%,22.80%,4.15,9.90%,11.30%,38.30%,13.57%,7.00%,15.80%,11.40%,474.0,472.05,0.23%,-9.10%,92.90%,-0.11%,0.53%,1.65,14.40%,46.90%,14.90%,4.5,3.3,1.41,1.41,70.00%,31.50%,26.00%,1.65%,4.14%,7.82%,27.74%,42.44%,36.37%,0.65,4.59,2.09%,1.91%,3.66%,8.66%,21.37%,0.32%,20.26%,0.32%,62.38%,67.37,0.71%,1.02%,1.7,1518.03,0.95,229.62,1.74%,1435344,11/4/2021 8:30:00 AM,238.83,2/1/2013,229.62,0.00%,78.0,77,1.13,229.62,221.99,212.07,189.54,141.41,229.85,21.0,4.01,58.666666666666664,True
