no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
3691,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1284.91,8.7,8.31,0.29,0.62,2.15,5.78,3.69,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.34,2.40%,-8.74%,,-1.26%,10.93%,8.98,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,1.01%,9.73%,16.30%,25.05%,69.43%,-0.30%,1.7,2.13,2.94%,3.79%,4.72%,7.35%,13.44%,-1.20%,26.72%,-16.97%,72.41%,60.49,-1.08%,0.78%,2.4,259.65,0.6,58.86,-0.30%,155591,10/26/2021 8:30:00 AM,63.2,6/3/1998,58.95,0.15%,56.0,89,1.31,58.86,56.53,55.06,51.88,34.14,70.89,19.0,7.37,54.666666666666664,True
4028,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2588.56,85.76,98.41,17.15,11.36,3.47,297.54,,1.94%,163.70%,0.29,-69.30%,22.44%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.07,0.10%,0.00%,,15.22%,3.25%,2.37,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,4.09%,-0.84%,17.56%,32.37%,89.27%,-4.37%,0.92,0.88,3.65%,3.38%,1.00%,1.29%,23.71%,-4.93%,12.48%,-4.93%,89.85%,52.51,-3.33%,-1.08%,2.2,1425.78,5.14,24.7,-4.37%,7329208,10/27/2021 4:30:00 PM,25.42,8/13/2013,24.7,0.00%,63.0,93,1.46,24.7,24.45,24.43,20.02,13.01,25.98,48.0,2.91,68.0,True
4150,JBL,Jabil Inc.,Technology,Electronic Components,USA,10063.1,14.37,9.84,1.2,0.34,4.8,6.42,105.48,0.45%,8.10%,4.9,91.40%,7.98%,28.30%,12.00%,9.80%,183.90%,1.50%,145.5,138.19,2.90%,-8.53%,89.60%,-2.46%,0.92%,1.44,3.80%,28.30%,15.20%,1.0,0.6,1.35,1.35,8.00%,3.20%,2.00%,-1.18%,18.72%,19.24%,23.44%,67.09%,0.16%,1.35,2.01,1.97%,2.78%,7.20%,10.74%,19.72%,-2.29%,24.16%,-2.29%,72.40%,64.79,-0.69%,0.85%,1.8,883.61,0.83,70.46,0.16%,737617,12/16/2021 8:30:00 AM,78.5,4/29/1993,70.46,0.00%,75.0,88,1.29,70.46,66.3,63.78,58.95,40.87,72.11,26.0,11.41,63.0,True
4155,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55573.56,37.82,20.19,1.94,2.35,3.22,41.6,47.38,1.36%,46.90%,2.1,150.60%,19.45%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.97,0.20%,-23.05%,92.10%,-1.68%,0.83%,1.85,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.49%,3.51%,15.69%,16.09%,71.83%,-2.41%,1.1,1.53,1.46%,1.71%,0.64%,2.81%,12.83%,-2.96%,10.67%,-2.96%,72.86%,53.43,-2.25%,-0.16%,2.1,3124.08,1.15,79.35,-2.41%,3588960,11/5/2021 8:30:00 AM,85.05,11/14/1967,79.35,0.00%,66.0,90,1.33,79.35,78.92,77.29,70.43,45.91,81.77,22.0,7.18,59.333333333333336,True
4292,KBR,"KBR, Inc.",Industrials,Engineering & Construction,USA,6630.32,,19.23,,1.05,4.54,12.06,21.74,0.91%,,-0.24,-135.60%,5.74%,-18.70%,16.52%,2.50%,3.60%,33.60%,140.0,138.79,0.20%,-2.48%,,1.84%,4.85%,6.52,-0.50%,-2.00%,1.00%,1.2,1.2,1.06,1.07,11.60%,2.30%,-0.50%,1.75%,11.98%,18.83%,27.73%,61.82%,1.09%,1.29,1.17,1.57%,2.47%,4.84%,7.37%,18.55%,0.70%,17.50%,0.70%,69.33%,66.06,1.09%,0.00%,2.0,1032.11,1.24,48.14,1.09%,1278012,10/28/2021 8:30:00 AM,51.44,11/16/2006,48.25,0.23%,69.0,87,1.25,48.14,46.17,44.93,40.69,28.43,48.53,24.0,6.86,60.0,True
4327,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15062.38,13.39,36.36,2.91,12.45,1.36,31.15,154.17,2.77%,39.20%,1.84,181.30%,-59.40%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.12%,93.10%,33.96%,4.74%,5.26,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,2.29%,6.27%,12.91%,18.92%,71.53%,-0.28%,1.51,0.63,1.84%,2.25%,5.02%,5.06%,13.71%,-1.48%,12.26%,-1.48%,72.19%,63.47,0.04%,-0.32%,2.3,3800.94,0.91,24.58,-0.28%,3473646,11/5/2021 8:30:00 AM,26.05,11/22/1991,24.88,1.22%,59.0,89,1.32,24.58,23.49,23.43,21.65,14.28,24.95,20.0,5.98,56.0,True
4344,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,4071.24,11.31,12.21,0.57,2.68,3.7,5.5,16.71,0.86%,9.50%,5.78,600.30%,-7.58%,53.20%,20.00%,19.30%,723.30%,173.10%,61.97,60.7,2.50%,-7.13%,98.18%,4.58%,12.33%,6.13,27.10%,39.20%,33.30%,3.8,3.4,0.0,0.0,45.90%,27.20%,24.20%,11.42%,11.59%,18.53%,17.55%,102.51%,7.98%,1.25,3.0,3.56%,5.77%,9.85%,11.82%,14.08%,-11.00%,23.84%,-13.18%,105.18%,63.05,7.75%,0.21%,2.2,1220.15,0.92,65.37,7.98%,1126564,11/17/2021 4:30:00 PM,83.8,3/17/1980,65.33,-0.06%,63.0,94,1.56,65.37,59.81,58.64,57.38,31.86,75.29,17.0,28.19,58.0,True
4573,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16951.18,17.03,14.7,0.51,1.32,2.92,42.09,11.49,1.71%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.21%,99.90%,-0.91%,1.97%,3.55,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.03%,2.07%,14.90%,18.50%,68.81%,-2.37%,1.62,1.31,1.97%,2.12%,1.88%,2.13%,14.26%,-2.69%,8.64%,-2.69%,71.83%,54.76,-2.74%,0.38%,1.5,1605.55,0.64,58.61,-2.37%,1031092,10/28/2021 8:30:00 AM,65.89,10/3/2003,58.61,0.00%,84.0,88,1.3,58.61,57.63,57.43,51.37,34.11,60.43,19.0,12.42,63.666666666666664,True
4616,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,171881.57,22.19,19.8,1.33,1.81,,,34.49,1.25%,22.50%,11.51,41.20%,8.02%,23.20%,16.70%,8.70%,198.70%,2.70%,690.0,673.18,0.05%,0.00%,77.50%,-2.62%,1.17%,2.44,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,0.71%,2.04%,24.94%,31.20%,59.32%,-1.15%,1.29,5.04,1.56%,1.93%,0.71%,4.30%,21.77%,-2.96%,13.81%,-2.96%,69.39%,56.76,-1.42%,0.28%,1.9,3226.38,1.64,255.51,-1.15%,5291972,11/17/2021 8:30:00 AM,274.36,12/19/1979,255.55,0.02%,72.0,86,1.23,255.51,254.05,245.54,210.2,150.84,263.31,17.0,7.38,58.333333333333336,True
4627,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6852.98,5.53,9.97,1.11,1.55,5.36,11.29,4.96,0.82%,4.80%,14.11,206.00%,-41.90%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.71,0.90%,2.54%,99.11%,-4.40%,5.22%,3.61,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-1.13%,10.64%,27.56%,38.26%,111.18%,-0.46%,1.74,2.48,2.28%,3.17%,3.44%,11.68%,23.12%,-2.15%,33.57%,-2.15%,112.80%,60.92,-1.32%,0.87%,2.4,1253.72,0.79,77.99,-0.46%,984501,11/2/2021 8:30:00 AM,78.75,12/29/1972,77.99,0.00%,56.0,95,1.63,77.99,75.76,70.09,63.46,36.65,79.77,20.0,0.97,57.0,True
4645,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,12053.66,51.79,41.42,10.36,16.42,3.63,88.5,121.14,2.02%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-18.67%,94.20%,0.13%,1.75%,2.48,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-2.00%,7.45%,27.37%,31.44%,90.75%,-4.39%,0.41,3.47,2.40%,2.20%,1.09%,6.76%,26.64%,-5.17%,16.16%,-5.17%,93.88%,56.26,-4.27%,-0.12%,1.8,537.07,1.33,146.46,-4.39%,716539,11/2/2021 4:30:00 PM,151.9,6/21/1995,147.0,0.37%,75.0,93,1.47,146.46,145.42,137.57,115.96,75.54,154.45,16.0,3.71,61.333333333333336,True
4696,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26843.41,,147.37,,7.06,,5.8,34.97,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.70%,0.00%,73.30%,2.41%,9.02%,5.9,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,0.79%,13.95%,23.65%,42.60%,71.42%,1.21%,1.3,4.62,2.28%,4.22%,8.38%,10.12%,31.40%,-5.17%,22.98%,-5.17%,83.88%,65.29,0.46%,0.75%,2.2,2298.17,0.94,121.14,1.21%,2160599,11/4/2021 4:30:00 PM,115.0,12/14/2005,120.95,-0.16%,63.0,89,1.32,121.14,112.79,110.42,92.37,65.88,127.75,21.0,-5.07,57.666666666666664,True
4868,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5260.63,120.9,50.77,7.33,9.51,11.4,14.35,47.39,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.77%,89.40%,4.96%,1.86%,0.87,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.60%,1.28%,25.09%,45.60%,46.75%,-0.33%,1.47,1.58,0.56%,1.33%,0.61%,1.34%,31.44%,-7.22%,17.05%,-7.22%,104.20%,52.28,-0.21%,-0.11%,2.1,1337.49,1.9,79.31,-0.33%,2545190,11/2/2021 8:30:00 AM,82.83,11/19/2015,79.31,0.00%,66.0,79,1.13,79.31,79.1,78.48,60.52,38.84,85.48,23.0,4.44,56.0,True
4901,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3355.57,8.81,8.92,0.73,0.96,2.98,32.02,19.0,0.88%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.78,2.20%,0.92%,91.60%,-0.32%,1.18%,2.37,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,-1.09%,2.65%,39.59%,42.95%,69.00%,-0.81%,1.22,1.61,2.19%,2.51%,1.49%,3.19%,25.06%,-6.64%,26.03%,-6.64%,72.92%,55.17,-1.49%,0.69%,2.0,277.16,1.01,58.88,-0.81%,280398,10/19/2021 8:30:00 AM,100.0,2/25/1991,58.88,0.00%,69.0,88,1.3,58.88,58.09,57.28,47.16,34.05,63.07,17.0,69.84,58.0,True
5103,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5853.56,,24.49,,6.98,12.89,34.55,29.68,,,-0.16,-381.10%,17.50%,-11.20%,30.40%,9.80%,123.20%,46.70%,76.58,70.9,2.20%,-14.06%,87.60%,1.57%,3.08%,3.94,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-0.12%,12.38%,60.95%,78.94%,114.67%,2.11%,1.98,3.19,3.06%,4.82%,6.06%,12.73%,56.38%,-1.17%,49.45%,-1.17%,152.64%,61.09,1.41%,0.69%,2.1,554.59,0.77,76.98,2.11%,426645,10/27/2021 4:30:00 PM,75.6,3/24/2010,77.85,1.13%,66.0,95,1.66,76.98,73.07,68.77,49.43,30.47,77.89,18.0,-1.79,59.666666666666664,True
5145,NAVI,Navient Corporation,Financial,Credit Services,USA,3418.76,4.24,6.9,0.57,1.8,1.3,3.26,5.77,2.98%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,0.00%,88.60%,-7.67%,4.39%,3.63,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,-0.32%,7.03%,13.77%,14.50%,115.45%,1.23%,1.74,0.63,1.99%,2.97%,1.85%,5.32%,10.91%,-2.94%,12.93%,-9.75%,117.63%,56.93,1.66%,-0.42%,2.2,1809.52,0.88,21.48,1.23%,1598460,10/26/2021 4:30:00 PM,21.5,4/17/2014,21.48,0.00%,63.0,95,1.66,21.48,21.17,20.43,19.41,9.87,23.8,16.0,0.09,58.0,True
5342,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,6014.81,73.28,40.99,6.66,11.43,4.18,86.92,34.14,2.21%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.50%,17.42%,1.92%,3.07,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,-0.80%,7.23%,27.22%,29.65%,95.64%,-2.69%,0.49,1.64,2.16%,2.33%,2.65%,6.25%,25.64%,-3.85%,14.78%,-3.85%,99.29%,59.43,-3.04%,0.36%,2.2,512.17,1.04,67.34,-2.69%,530931,11/2/2021 4:30:00 PM,68.77,4/23/2015,67.34,0.00%,63.0,94,1.51,67.34,65.86,63.54,53.74,33.79,70.04,41.0,2.12,66.0,True
5408,NVDA,NVIDIA Corporation,Technology,Semiconductors,USA,746928.49,92.99,57.84,2.36,30.77,31.64,38.7,110.51,0.05%,4.90%,3.24,52.50%,19.92%,44.90%,39.37%,27.20%,83.10%,50.30%,2499.0,2398.01,0.30%,-15.08%,67.00%,0.42%,0.97%,0.56,23.60%,40.70%,18.70%,7.1,6.5,0.46,0.46,64.40%,35.30%,33.80%,-2.66%,-6.24%,52.65%,45.52%,129.69%,2.41%,1.34,14.73,3.40%,5.21%,1.26%,2.81%,42.89%,-13.06%,36.40%,-13.06%,160.42%,52.14,1.08%,1.32%,2.0,41945.39,0.93,301.21,2.41%,39060775,11/17/2021 4:30:00 PM,342.16,1/22/1999,301.33,0.04%,69.0,96,1.77,301.21,297.17,294.46,211.66,115.67,346.47,13.0,13.6,59.333333333333336,True
5410,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,2109.25,54.86,28.36,3.07,3.11,3.32,17.37,22.56,,0.00%,2.51,-12.90%,7.30%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.40%,-34.09%,65.10%,1.95%,3.66%,3.26,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,2.37%,6.30%,39.71%,46.37%,77.47%,-0.38%,0.86,4.21,2.68%,2.87%,6.02%,15.35%,35.94%,-2.75%,36.80%,-2.75%,81.37%,71.34,-0.13%,-0.25%,1.9,134.18,0.5,137.59,-0.38%,67431,11/9/2021 4:30:00 PM,132.71,9/30/2013,137.59,0.00%,72.0,91,1.37,137.59,130.23,120.01,101.44,75.86,141.48,26.0,-3.55,63.0,True
5451,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2095.22,,,,9.92,5.11,113.87,,1.65%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.21%,81.30%,0.52%,1.98%,4.29,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,1.57%,7.07%,30.26%,46.53%,99.30%,-1.91%,1.03,2.14,2.53%,2.48%,3.72%,7.59%,33.98%,-2.73%,20.09%,-2.73%,110.15%,62.45,-2.20%,0.30%,2.0,104.52,1.44,82.23,-1.91%,150448,11/2/2021 8:30:00 AM,76.71,3/19/2015,82.23,0.00%,69.0,94,1.54,82.23,79.52,76.69,61.56,39.13,84.54,41.0,-6.71,68.0,True
5544,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3390.01,14.13,13.41,0.72,0.35,3.67,85.18,29.82,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-17.80%,95.90%,3.18%,8.24%,9.23,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,0.89%,10.30%,37.72%,6.85%,55.35%,2.14%,0.33,1.52,2.69%,3.48%,5.64%,8.05%,13.74%,-4.28%,28.56%,-9.62%,88.42%,64.02,2.47%,-0.32%,2.3,648.31,0.81,44.43,2.14%,526891,11/3/2021 8:30:00 AM,50.2,11/1/1982,44.43,0.00%,59.0,84,1.2,44.43,42.25,41.3,39.09,23.58,49.16,19.0,12.99,54.0,True
5565,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4981.57,44.51,22.91,3.71,6.93,3.72,10.79,33.7,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.64,0.80%,-24.41%,99.60%,-1.85%,1.92%,3.49,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,1.31%,10.54%,44.24%,47.93%,116.89%,2.35%,1.17,3.83,3.07%,4.01%,8.05%,14.91%,37.97%,-0.16%,44.24%,-0.16%,118.86%,66.65,1.58%,0.76%,1.8,267.5,1.02,103.61,2.35%,274036,11/4/2021 4:30:00 PM,107.0,11/28/1984,103.61,0.00%,75.0,95,1.67,103.61,96.43,90.77,75.31,47.34,104.41,40.0,3.27,70.0,True
5573,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,USA,5119.29,62.67,31.61,6.27,1.54,4.66,25.48,35.75,,0.00%,0.45,90.80%,50.00%,70.00%,10.00%,25.30%,,14.10%,179.87,142.39,0.20%,-99.60%,97.80%,1.55%,1.37%,2.38,3.00%,7.90%,5.60%,1.7,1.3,1.02,1.03,22.70%,5.60%,2.50%,1.43%,12.32%,14.44%,29.26%,80.98%,0.04%,1.34,0.96,2.83%,3.52%,6.55%,6.40%,25.28%,-1.42%,23.70%,-1.42%,85.10%,65.39,-0.04%,0.07%,1.6,820.68,1.21,28.45,0.04%,989593,11/4/2021 8:30:00 AM,32.0,8/15/1996,28.45,0.00%,81.0,91,1.4,28.45,26.9,26.79,22.76,15.37,28.86,57.0,12.48,76.33333333333333,True
5759,PDFS,"PDF Solutions, Inc.",Technology,Software - Application,USA,1183.57,,112.67,,11.44,5.35,8.38,102.03,,,-1.3,-600.70%,763.64%,-38.20%,20.00%,-2.10%,16.10%,28.10%,37.22,29.64,5.00%,-0.16%,69.70%,-0.27%,1.17%,2.92,-17.30%,-21.20%,-16.70%,4.5,4.5,0.0,0.0,59.10%,-18.90%,-46.30%,-1.32%,6.36%,37.93%,78.19%,49.70%,1.01%,1.37,1.02,2.04%,3.55%,4.52%,10.35%,46.50%,-4.94%,41.66%,-4.94%,95.32%,60.59,0.38%,0.63%,2.0,119.12,0.58,32.11,1.01%,68900,11/9/2021 4:30:00 PM,34.25,7/27/2001,32.0,-0.34%,69.0,80,1.15,32.11,30.85,29.28,21.99,16.44,33.78,19.0,6.66,56.0,True
5884,PIPR,Piper Sandler Companies,Financial,Capital Markets,USA,3206.17,14.91,11.87,1.49,1.78,2.63,5.61,8.24,1.21%,12.20%,12.18,-57.30%,-20.26%,-5.20%,10.00%,12.50%,215.70%,45.90%,14.21,13.63,2.70%,-14.61%,67.50%,-1.54%,1.51%,2.53,10.30%,22.70%,4.60%,,,0.18,0.0,98.50%,19.10%,11.50%,-1.82%,6.16%,29.30%,45.87%,91.99%,1.70%,1.39,5.41,1.78%,2.84%,3.92%,5.43%,32.40%,-3.58%,20.68%,-3.58%,109.82%,58.13,0.64%,1.06%,2.3,81.71,0.68,181.55,1.70%,55459,10/29/2021 8:30:00 AM,191.8,12/19/2003,181.55,0.00%,59.0,91,1.41,181.55,175.33,175.08,141.14,90.84,193.6,18.0,5.65,56.0,True
5903,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1130.39,21.45,18.72,2.14,1.7,1.41,4.09,27.11,,0.00%,0.9,73.10%,-20.77%,6.80%,10.00%,6.50%,226.10%,21.40%,60.22,58.88,1.70%,-15.26%,92.90%,-0.14%,2.06%,2.47,4.40%,6.80%,7.60%,3.1,2.8,0.11,0.14,25.20%,14.30%,8.40%,-0.16%,41.56%,42.60%,52.53%,75.75%,2.28%,0.91,0.69,2.58%,4.61%,11.39%,27.99%,40.77%,-0.62%,57.39%,-0.62%,77.04%,70.39,1.58%,0.69%,2.3,490.58,1.48,19.28,2.28%,727932,12/8/2021 8:30:00 AM,20.67,3/10/1987,19.35,0.36%,59.0,90,1.36,19.28,17.58,15.2,13.73,10.89,19.4,13.0,7.21,54.0,True
5911,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,122299.73,62.39,71.51,,26.62,3.76,209.02,136.25,1.53%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.26%,96.70%,-0.62%,1.43%,4.64,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,-0.60%,6.79%,30.02%,34.57%,71.70%,-2.06%,0.81,3.51,2.00%,2.04%,1.94%,7.12%,26.04%,-2.96%,16.13%,-2.96%,77.16%,61.65,-2.11%,0.06%,1.9,2269.12,1.51,164.9,-2.06%,3432502,1/19/2022 8:30:00 AM,164.74,11/21/1997,164.9,0.00%,72.0,89,1.32,164.9,162.28,154.34,131.15,93.08,169.93,17.0,-0.1,59.333333333333336,True
5971,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22037.51,37.24,33.01,2.19,4.32,22.4,263.92,96.7,0.58%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-38.09%,95.20%,0.52%,3.57%,5.8,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-1.90%,-1.16%,26.23%,18.45%,54.18%,-2.78%,0.85,15.44,2.90%,2.85%,-0.93%,0.88%,17.73%,-5.50%,19.23%,-5.50%,80.13%,48.68,-2.78%,0.00%,2.3,238.64,1.19,550.25,-2.78%,284521,10/21/2021 8:30:00 AM,566.71,10/13/1995,550.25,0.00%,59.0,83,1.19,550.25,555.7,546.48,468.43,305.47,582.27,17.0,2.99,53.0,True
6357,REXR,"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial,USA,12284.09,119.38,106.82,11.94,30.09,2.73,204.05,104.28,1.20%,134.90%,0.67,7.10%,9.48%,75.30%,10.00%,28.60%,8.00%,37.50%,138.76,,0.57%,-12.86%,,6.01%,,7.41,1.70%,2.70%,2.30%,,,0.34,0.34,76.10%,30.90%,22.10%,2.02%,12.46%,39.76%,38.00%,69.81%,-1.10%,0.69,1.65,2.08%,2.10%,4.55%,11.27%,30.87%,-1.79%,24.91%,-1.79%,74.77%,70.29,-1.21%,0.11%,1.7,1189.18,0.93,80.22,-1.10%,1105718,10/20/2021 4:30:00 PM,83.12,7/19/2013,80.22,0.00%,78.0,89,1.31,80.22,77.16,72.39,61.45,45.9,81.68,16.0,3.62,61.0,True
6463,ROG,Rogers Corporation,Technology,Electronic Components,USA,5134.45,51.33,33.42,,5.62,4.66,23.24,50.04,,0.00%,5.33,5.70%,15.46%,1.50%,,4.60%,255.60%,18.00%,18.74,18.52,0.10%,-14.10%,98.44%,1.04%,5.89%,3.06,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,0.01%,0.89%,47.16%,37.71%,79.76%,0.15%,1.63,1.51,0.42%,0.52%,0.58%,5.50%,30.57%,-0.27%,44.31%,-0.27%,84.82%,70.82,0.15%,0.00%,1.4,355.81,0.97,273.4,0.15%,344764,11/4/2021 4:30:00 PM,277.0,3/17/1980,273.4,0.00%,88.0,91,1.39,273.4,271.88,260.75,209.76,147.93,274.14,25.0,1.32,68.0,True
6665,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail,USA,1134.4,8.18,10.53,0.82,0.89,2.64,5.93,7.38,0.69%,5.10%,4.95,-61.50%,-25.34%,-5.00%,10.00%,-0.10%,218.90%,29.80%,28.19,17.49,0.40%,-2.27%,65.80%,-2.71%,16.28%,10.11,19.10%,38.20%,5.30%,3.1,1.3,0.0,0.0,38.40%,15.00%,11.20%,0.02%,4.35%,19.43%,16.05%,118.80%,3.63%,1.43,1.76,3.22%,4.34%,3.66%,4.04%,16.77%,-12.35%,26.09%,-12.35%,124.50%,55.39,2.66%,0.95%,1.7,281.71,1.11,40.5,3.63%,311420,11/17/2021 8:30:00 AM,57.5,3/16/1993,40.5,0.00%,78.0,96,1.69,40.5,39.16,39.06,34.74,18.04,46.21,13.0,41.98,62.333333333333336,True
6739,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1733.02,88.59,10.79,2.46,1.15,5.31,7.77,16.38,,0.00%,0.82,79.50%,5.54%,23.40%,36.06%,22.90%,161.70%,57.50%,22.59,21.92,3.70%,-79.04%,,-0.52%,8.74%,3.74,2.10%,7.60%,5.90%,1.6,1.0,1.1,1.18,20.50%,3.70%,1.40%,2.18%,24.57%,65.61%,53.52%,88.92%,2.83%,1.02,3.17,3.60%,5.07%,14.96%,23.06%,44.11%,0.80%,48.25%,0.80%,104.37%,74.06,0.88%,1.93%,1.7,511.98,1.1,73.0,2.83%,564772,1/4/2022 4:30:00 PM,72.0,5/24/2017,73.5,0.68%,78.0,93,1.46,73.0,64.25,59.77,50.79,35.72,74.5,48.0,-1.37,73.0,True
