no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1916,DELL,Dell Technologies Inc.,Technology,Computer Hardware,USA,43106.06,6.66,8.2,1.18,0.41,9.12,3.68,3.51,,0.00%,8.65,16.80%,-14.67%,36.00%,5.65%,13.10%,-23.20%,14.90%,763.0,283.42,2.70%,-25.53%,86.80%,1.18%,2.91%,1.35,3.30%,136.90%,10.50%,0.8,0.7,7.7,9.04,30.30%,5.90%,3.80%,0.87%,2.80%,19.49%,9.45%,59.10%,55.28%,0.88,1.49,1.98%,2.43%,1.69%,3.73%,14.01%,-3.09%,10.80%,-3.09%,62.16%,55.02,-1.20%,-0.09%,2.1,6096.09,0.73,57.65,-1.28%,4443848,11/23/2021 4:30:00 PM,73.61,8/17/2016,57.5,-0.26%,66.0,85,1.24,57.65,56.74,55.68,50.68,35.57,59.49,19.0,27.68,56.666666666666664,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1560.04,18.55,9.74,1.86,1.61,4.21,12.69,9.17,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.10%,1.05%,1.09%,1.47,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-4.25%,-10.46%,29.41%,40.06%,147.73%,163.94%,1.98,2.05,3.90%,3.92%,-6.02%,5.89%,33.09%,-14.41%,30.85%,-14.41%,167.72%,47.81,-2.90%,-1.16%,2.3,239.25,0.4,44.79,-4.03%,94608,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.79,0.00%,59.0,96,1.89,44.79,47.37,42.49,33.76,16.73,52.33,30.0,4.93,61.666666666666664,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,230424.38,41.16,31.5,1.85,8.21,5.68,90.29,36.37,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.17,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,1.02%,6.71%,-3.25%,29.25%,43.28%,43.73%,0.71,8.45,2.41%,2.36%,2.09%,3.79%,14.72%,-3.74%,13.02%,-4.40%,51.16%,56.57,-0.36%,0.68%,1.9,2405.51,0.82,319.28,0.32%,1969450,10/21/2021 8:30:00 AM,348.08,12/10/1969,319.28,0.00%,72.0,78,1.12,319.28,313.6,307.87,278.82,211.22,333.96,16.0,9.02,55.333333333333336,True
1985,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4861.77,25.73,18.71,1.72,2.9,4.18,16.89,23.34,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.63%,1.12%,2.13,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-0.98%,-1.12%,14.80%,39.51%,57.17%,52.47%,1.06,4.33,4.00%,3.81%,-0.79%,8.14%,24.71%,-5.69%,26.58%,-5.69%,63.14%,53.28,-2.81%,-0.44%,2.1,229.76,0.62,107.49,-3.24%,142382,11/3/2021 4:30:00 PM,117.67,9/12/1967,107.49,0.00%,66.0,85,1.24,107.49,108.3,99.72,86.35,65.89,113.98,18.0,9.47,56.333333333333336,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24624.04,26.43,20.82,1.71,3.2,6.35,33.32,32.52,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.09,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,3.12%,-2.15%,-1.12%,13.09%,39.26%,35.94%,1.38,3.64,1.83%,2.00%,-0.29%,2.28%,9.67%,-3.76%,11.31%,-3.76%,48.10%,52.35,0.21%,-0.34%,2.3,701.33,0.47,171.62,-0.13%,328377,10/19/2021 8:30:00 AM,186.08,12/3/1956,171.62,0.00%,59.0,77,1.11,171.62,171.96,168.03,156.72,115.88,178.32,22.0,8.43,52.666666666666664,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23266.62,25.16,77.56,4.19,21.01,3.89,2350.16,,1.67%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.03,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.19%,7.75%,20.28%,23.81%,59.92%,52.71%,0.62,1.15,1.61%,1.85%,3.53%,9.65%,24.10%,-1.68%,28.21%,-1.68%,62.30%,66.93,-0.97%,-0.29%,2.1,1505.19,0.95,61.04,-1.26%,1427830,10/27/2021 4:30:00 PM,62.88,2/6/1986,60.77,-0.44%,66.0,86,1.25,61.04,59.15,55.92,49.29,37.61,62.08,14.0,3.01,55.333333333333336,True
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28527.07,24.48,8.0,0.98,3.2,3.18,12.29,10.37,1.04%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.45,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,5.17%,-0.56%,55.83%,51.36%,186.64%,184.83%,3.08,2.06,4.24%,4.68%,2.27%,6.12%,47.15%,-3.99%,26.64%,-3.99%,214.02%,54.91,-2.71%,0.12%,1.8,11858.47,0.92,42.32,-2.60%,10936740,11/2/2021 4:30:00 PM,50.44,3/17/1992,42.32,0.00%,75.0,97,2.01,42.32,42.77,41.35,30.15,14.34,45.56,25.0,19.19,65.66666666666667,True
2218,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1693.08,5.82,6.56,0.45,1.16,1.24,10.7,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,15.97%,14.16,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-2.72%,-2.69%,21.18%,16.64%,45.25%,47.60%,1.42,1.63,4.26%,2.17%,-1.94%,4.54%,22.21%,-5.37%,17.99%,-5.37%,96.82%,51.01,0.09%,-0.21%,2.2,323.84,0.45,57.49,-0.12%,144923,11/3/2021 4:30:00 PM,67.75,7/9/1999,57.49,0.00%,63.0,78,1.12,57.49,58.58,55.15,47.17,29.21,60.75,18.0,17.85,53.0,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,36674.27,50.76,33.19,3.59,7.66,10.05,18.11,59.93,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,0.29%,1.21%,6.95%,26.36%,62.15%,51.33%,1.43,7.0,2.41%,2.46%,2.70%,6.46%,21.02%,-1.09%,21.54%,-1.09%,80.29%,57.55,-0.89%,-0.16%,2.3,707.88,0.78,291.83,-1.05%,554066,10/20/2021 4:30:00 PM,296.94,5/11/1971,291.83,0.00%,59.0,86,1.25,291.83,284.9,274.82,241.78,161.87,295.64,14.0,1.75,53.0,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127842.64,43.12,41.64,2.93,7.5,21.19,32.0,75.42,0.60%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.76%,90.70%,-0.82%,0.96%,1.78,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,6.33%,2.53%,6.00%,18.53%,44.27%,33.68%,1.01,9.35,2.68%,2.25%,3.27%,7.51%,12.69%,-0.55%,18.71%,-0.55%,53.40%,61.49,0.13%,-0.22%,2.1,1237.96,0.8,355.84,-0.09%,987322,11/2/2021 8:30:00 AM,372.23,11/17/1995,355.84,0.00%,66.0,79,1.13,355.84,345.12,331.97,316.09,231.97,361.02,16.0,4.61,53.666666666666664,True
2310,ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,1665.35,91.2,39.2,12.75,4.5,5.41,39.94,85.84,,0.00%,0.34,-65.90%,13.51%,15.00%,7.15%,6.70%,447.40%,26.90%,50.88,47.84,2.70%,-31.90%,96.06%,4.20%,4.51%,4.58,3.70%,6.60%,3.00%,2.5,1.5,0.32,0.38,63.70%,6.10%,4.90%,1.39%,0.84%,3.30%,9.87%,42.18%,24.18%,2.01,1.06,3.30%,2.89%,-0.17%,1.47%,8.03%,-6.29%,9.41%,-6.29%,48.95%,51.26,-0.45%,-1.10%,1.9,471.05,0.63,31.28,-1.54%,296287,11/3/2021 4:30:00 PM,36.7,9/22/2016,31.28,0.00%,72.0,79,1.13,31.28,31.36,30.85,28.99,21.0,33.38,46.0,17.33,65.66666666666667,True
2331,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6760.72,19.07,16.46,1.27,0.71,3.16,10.18,21.94,0.41%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.20%,2.81,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,1.51%,-4.06%,7.94%,-0.43%,39.63%,37.96%,1.19,3.27,1.89%,2.20%,-0.61%,2.44%,5.22%,-7.21%,10.29%,-7.21%,44.44%,51.66,-1.34%,-0.79%,2.3,223.61,0.79,126.18,-2.12%,177146,10/28/2021 8:30:00 AM,142.8,12/28/1995,126.18,0.00%,59.0,77,1.11,126.18,126.73,123.33,120.05,87.36,135.98,18.0,13.17,51.333333333333336,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31595.75,188.95,71.81,4.34,25.6,44.98,22.66,108.54,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.92,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-7.94%,-9.62%,36.74%,47.05%,70.01%,23.30%,1.33,13.93,6.33%,5.92%,-11.29%,2.59%,25.73%,-23.41%,50.82%,-23.41%,98.71%,42.66,-4.10%,0.00%,2.1,2319.59,0.64,216.35,-4.10%,1495503,10/26/2021 4:30:00 PM,263.36,3/30/2012,216.36,0.00%,66.0,88,1.3,216.35,243.14,212.24,172.32,108.88,282.46,24.0,21.73,59.333333333333336,True
2374,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,20572.06,53.04,37.48,2.46,9.43,12.34,43.24,79.46,0.22%,11.50%,2.77,16.00%,16.46%,30.60%,21.53%,11.50%,47.70%,20.50%,135.58,134.32,0.50%,-35.07%,98.42%,1.57%,2.78%,3.68,12.90%,25.40%,13.50%,4.1,2.7,0.58,0.0,45.60%,22.10%,17.30%,-4.31%,-1.23%,21.56%,25.98%,58.59%,52.60%,1.14,5.83,4.44%,3.81%,-2.65%,4.97%,20.78%,-7.18%,24.17%,-7.18%,61.56%,49.12,-3.67%,-0.47%,2.1,1015.12,0.89,146.65,-4.13%,906417,10/26/2021 8:30:00 AM,163.73,7/11/2000,147.93,0.87%,66.0,85,1.24,146.65,150.71,140.12,121.64,90.77,158.0,15.0,11.65,55.333333333333336,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1441.89,3.28,6.9,,1.33,1.27,6.29,3.51,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.05%,2.83%,3.57,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.82%,-2.54%,22.34%,9.94%,73.23%,58.05%,1.56,1.46,2.89%,3.38%,-1.35%,5.18%,12.15%,-9.93%,26.43%,-9.93%,77.87%,53.78,1.29%,-0.97%,2.0,282.37,1.12,39.15,0.31%,315779,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.15,0.00%,69.0,90,1.35,39.15,39.64,37.31,34.95,22.01,43.47,20.0,13.67,59.666666666666664,True
2396,EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,41244.59,97.12,62.49,3.41,12.22,16.95,32.56,110.37,,0.00%,7.21,23.70%,27.50%,28.10%,28.50%,23.80%,28.00%,51.60%,56.65,54.77,2.40%,-2.19%,93.10%,-1.31%,0.87%,1.41,14.50%,19.80%,16.30%,3.3,3.3,0.01,0.0,34.10%,14.50%,12.60%,12.93%,-2.38%,11.64%,37.67%,118.36%,95.34%,1.44,33.12,5.17%,4.43%,10.17%,10.51%,30.84%,-3.50%,26.80%,-3.50%,122.88%,61.06,-1.13%,1.12%,2.0,336.9,5.25,700.01,-0.02%,1767249,11/4/2021 8:30:00 AM,780.53,2/8/2012,700.5,0.07%,69.0,95,1.7,700.01,636.66,636.05,536.67,314.08,725.4,21.0,11.5,61.666666666666664,True
2437,ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,USA,1183.17,97.8,56.57,4.89,12.22,6.75,11.0,146.07,,0.00%,0.21,139.40%,37.04%,32.50%,20.00%,21.60%,-80.90%,-24.10%,57.03,50.25,1.60%,-65.74%,62.50%,4.46%,4.67%,5.95,5.90%,7.00%,14.90%,9.1,7.8,0.0,0.0,68.50%,12.00%,12.90%,-0.71%,-8.72%,-2.97%,0.19%,72.41%,53.45%,1.22,0.82,2.92%,3.83%,-5.51%,0.28%,4.77%,-16.25%,13.14%,-16.25%,78.58%,43.53,-1.09%,-1.03%,2.0,393.96,0.59,20.93,-2.10%,231564,,26.5,7/2/2008,20.54,-1.86%,69.0,90,1.37,20.93,22.08,20.91,20.0,11.87,24.99,34.0,26.61,64.33333333333333,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67275.84,32.72,22.76,1.77,3.45,4.21,101.93,112.88,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.95%,82.90%,-0.32%,0.71%,1.79,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.18%,-3.48%,5.11%,14.98%,43.01%,40.33%,1.19,3.8,2.14%,1.98%,-0.73%,2.69%,10.11%,-4.06%,14.41%,-4.06%,48.16%,51.24,-0.70%,-0.08%,2.1,1577.04,1.17,168.59,-0.78%,1844828,11/2/2021 8:30:00 AM,180.2,7/1/1923,168.59,0.00%,66.0,80,1.15,168.59,169.66,164.47,153.3,113.79,175.72,19.0,6.89,55.0,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6758.39,19.87,15.27,2.48,3.9,5.14,149.52,13.63,0.61%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-30.88%,97.72%,-0.36%,2.84%,3.44,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,2.86%,0.52%,12.01%,7.80%,67.91%,60.84%,1.28,4.72,2.36%,2.54%,1.77%,8.68%,13.56%,-2.05%,25.76%,-2.05%,71.01%,57.85,-0.09%,-0.75%,1.8,332.29,0.64,163.01,-0.84%,213853,10/28/2021 8:30:00 AM,175.13,4/12/1994,163.01,0.00%,75.0,89,1.32,163.01,160.42,150.53,143.74,95.32,166.42,14.0,7.44,59.333333333333336,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1907.25,84.15,15.15,4.21,1.83,25.7,9.97,13.39,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.01,1.30%,-12.26%,85.40%,1.54%,3.59%,4.13,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,6.75%,26.45%,42.76%,25.35%,137.85%,108.85%,1.87,0.65,4.95%,4.92%,10.73%,26.08%,35.85%,0.98%,50.84%,0.98%,141.44%,68.57,4.88%,-0.44%,2.2,1105.17,2.28,14.39,4.43%,2522769,11/2/2021 8:30:00 AM,15.5,4/9/1999,14.5,0.76%,63.0,96,1.8,14.39,13.16,11.51,10.62,5.96,14.63,18.0,7.71,59.0,True
2609,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8492.7,6.7,11.7,0.93,0.94,1.5,4.35,8.85,2.69%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.09%,1.41%,2.8,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,-0.93%,0.66%,12.32%,14.77%,50.92%,46.74%,1.23,1.6,1.97%,1.93%,-0.34%,2.75%,14.77%,-3.44%,14.51%,-3.44%,56.02%,51.95,-0.81%,-0.50%,2.3,535.65,0.39,75.76,-1.30%,206257,10/21/2021 8:30:00 AM,82.4,5/24/2010,75.76,0.00%,59.0,81,1.17,75.76,76.04,73.9,66.12,48.69,78.46,20.0,8.76,53.333333333333336,True
2614,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,20070.13,57.25,6.4,1.01,3.62,1.74,43.92,6.98,1.45%,82.70%,1.93,229.60%,52.95%,-27.70%,56.96%,44.50%,150.50%,165.30%,181.03,180.26,0.10%,-31.77%,88.80%,-2.31%,2.64%,1.63,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,3.66%,-2.35%,47.03%,26.42%,133.11%,127.95%,2.54,5.67,4.40%,4.86%,1.62%,1.75%,26.15%,-6.27%,17.30%,-6.27%,162.69%,52.14,-2.09%,-0.84%,1.8,2914.95,0.66,110.33,-2.90%,1922807,11/1/2021 4:30:00 PM,132.62,10/12/2012,110.5,0.15%,75.0,95,1.74,110.33,108.73,108.71,87.67,42.0,117.71,24.0,20.2,64.66666666666667,True
2643,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,668.76,47.53,43.5,3.17,2.98,8.1,14.11,14.99,,0.00%,0.96,241.80%,69.35%,15.70%,15.00%,2.30%,80.50%,40.60%,14.16,12.34,8.10%,0.00%,56.30%,3.67%,1.08%,2.41,6.40%,20.00%,13.90%,1.0,1.0,0.3,0.41,77.10%,3.60%,6.10%,1.56%,-0.22%,9.57%,45.99%,99.56%,105.12%,1.73,1.73,3.84%,3.65%,-2.36%,3.68%,26.79%,-10.29%,13.29%,-10.29%,115.07%,51.08,-2.73%,-1.10%,2.0,55.2,0.92,45.68,-3.79%,51056,11/9/2021 4:30:00 PM,54.0,6/3/1992,45.68,0.00%,69.0,93,1.54,45.68,46.72,44.15,36.12,21.24,50.92,21.0,18.21,61.0,True
2889,FOCS,Focus Financial Partners Inc.,Financial,Capital Markets,USA,4756.78,537.93,14.25,29.27,2.88,5.78,7.41,17.99,,0.00%,0.12,308.90%,17.24%,31.00%,18.38%,28.90%,-68.10%,37.10%,59.94,52.51,0.02%,-99.91%,96.90%,1.69%,3.18%,4.04,0.20%,1.00%,4.50%,,,3.33,3.33,,4.70%,0.40%,3.22%,-3.00%,25.37%,22.72%,41.75%,49.63%,1.24,2.09,3.47%,2.91%,-1.30%,4.27%,24.36%,-5.84%,26.54%,-5.84%,59.03%,52.42,-1.80%,-0.58%,1.7,413.88,0.95,65.09,-2.37%,392778,11/4/2021 8:30:00 AM,74.62,7/26/2018,65.09,0.00%,78.0,79,1.13,65.09,65.86,62.68,52.4,40.93,69.13,32.0,14.64,63.0,True
2908,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7586.01,47.65,34.71,3.18,6.22,8.8,23.76,93.08,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,3.18%,8.27,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,-1.27%,-3.62%,17.36%,22.96%,79.46%,68.10%,1.74,6.36,3.63%,3.01%,-2.38%,6.52%,16.47%,-6.62%,25.68%,-6.62%,87.94%,51.32,-1.60%,-0.91%,2.3,161.23,0.78,177.7,-2.50%,125677,11/4/2021 4:30:00 PM,190.14,8/8/2013,177.7,0.00%,59.0,91,1.42,177.7,181.8,167.46,152.81,94.55,190.29,18.0,7.0,56.0,True
2923,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8061.58,33.81,47.89,3.38,17.26,4.02,154.14,,1.72%,57.00%,1.86,-18.70%,-10.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.60%,-3.23%,1.51%,2.41,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,1.16%,4.11%,16.93%,17.08%,51.42%,49.01%,0.9,1.08,1.52%,1.64%,2.30%,7.16%,18.55%,-2.03%,20.64%,-2.03%,56.64%,63.59,-1.41%,-0.20%,2.4,798.59,1.62,62.78,-1.61%,1296796,10/20/2021 4:30:00 PM,63.93,6/24/1994,62.78,0.00%,56.0,83,1.2,62.78,61.48,58.78,53.06,40.08,64.08,49.0,1.83,62.666666666666664,True
2934,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2118.69,,11.71,,0.75,3.35,13.24,96.74,2.82%,28.40%,-0.44,81.10%,18.65%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.30%,0.78%,71.20%,5.03%,3.21%,4.12,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,9.51%,18.15%,54.14%,45.50%,94.44%,74.65%,1.76,2.3,3.95%,3.89%,12.35%,26.27%,41.68%,-3.01%,52.47%,-3.01%,110.36%,69.84,-1.50%,-0.35%,1.9,211.6,1.02,53.18,-1.85%,216582,11/2/2021 4:30:00 PM,56.43,6/14/2012,53.18,0.00%,72.0,93,1.55,53.18,47.81,42.42,37.63,25.28,55.1,28.0,6.11,64.33333333333333,True
3015,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4084.12,27.82,18.72,1.5,1.29,2.65,59.97,21.72,0.86%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.2,0.60%,-11.39%,98.10%,0.32%,2.05%,3.47,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,3.46%,4.20%,19.81%,13.16%,47.45%,50.64%,1.72,1.73,1.70%,2.05%,1.90%,8.83%,17.32%,-2.47%,23.37%,-2.47%,56.93%,61.77,0.55%,-1.01%,2.0,307.61,0.52,78.15,-0.46%,160537,9/22/2021 4:30:00 PM,77.86,11/1/1982,78.15,0.00%,69.0,81,1.17,78.15,76.84,72.05,66.72,49.8,80.13,13.0,-0.37,54.333333333333336,True
3038,FWONA,Formula One Group,Communication Services,Broadcasting,USA,31069.3,,395.07,,16.94,0.2,14.15,64.59,,,-1.94,-91.50%,15.45%,-52.31%,,-24.90%,-427.90%,11.90%,23.11,,3.53%,0.00%,94.30%,-0.18%,,5.15,0.00%,0.00%,-3.20%,1.8,1.8,0.46,0.56,29.40%,-3.40%,0.10%,-1.65%,7.43%,23.49%,35.77%,43.00%,47.67%,1.2,1.77,2.95%,3.05%,0.29%,6.58%,26.23%,-5.09%,21.04%,-5.09%,62.28%,55.2,0.39%,-0.82%,1.9,158.97,0.99,56.1,-0.43%,157107,,57.51,4/18/2016,56.1,0.00%,72.0,78,1.12,56.1,56.07,52.83,44.53,34.57,59.11,43.0,2.51,64.33333333333333,True
3039,FWONK,Formula One Group,Communication Services,Broadcasting,USA,12214.38,,1000.0,,6.93,2.12,,,,,-2.57,94.20%,140.00%,,,,,1987.50%,203.57,,2.86%,0.00%,98.82%,,,8.46,,,,,,,,,,,-1.54%,3.73%,20.51%,30.98%,39.05%,40.85%,,1.69,2.83%,2.60%,-0.18%,5.48%,21.61%,-3.88%,18.81%,-3.88%,54.48%,53.38,-1.66%,-0.46%,2.3,920.95,1.33,60.0,-2.10%,1227191,,57.5,4/18/2016,60.0,0.00%,59.0,76,1.1,60.0,60.18,57.07,49.42,38.84,62.42,44.0,-4.17,59.666666666666664,True
3041,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3049.08,33.25,21.61,2.53,1.96,5.49,58.75,82.19,0.75%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.31%,,-0.93%,1.95%,3.89,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,9.65%,5.38%,33.92%,24.32%,53.09%,46.69%,1.17,3.61,4.11%,3.05%,7.47%,15.94%,23.10%,0.15%,38.90%,0.15%,58.92%,67.62,2.38%,0.18%,2.0,133.43,1.54,112.72,2.57%,205814,10/27/2021 4:30:00 PM,116.6,11/16/1993,112.72,0.00%,69.0,83,1.21,112.72,105.24,97.76,91.7,70.93,115.07,14.0,3.44,55.333333333333336,True
3129,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2650.06,,103.07,,15.15,8.85,13.3,190.65,,,-0.17,-138.60%,8.00%,,,,61.00%,120.20%,62.61,40.98,4.90%,-61.30%,69.50%,51.21%,3.14%,2.52,-4.40%,-5.00%,-8.50%,9.9,9.9,0.0,0.0,41.60%,-1.20%,-5.00%,-0.79%,5.35%,30.21%,132.18%,230.17%,209.21%,,2.65,6.17%,6.86%,2.31%,17.41%,71.67%,-7.17%,51.30%,-7.17%,254.83%,57.68,-1.02%,-0.76%,1.7,509.73,0.67,38.96,-1.77%,343560,11/4/2021 4:30:00 PM,40.67,10/30/2018,38.96,0.00%,78.0,99,2.6,38.96,38.24,33.39,22.82,10.98,41.97,37.0,4.39,71.33333333333333,True
