no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1584,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17230.72,20.15,19.86,11.2,2.13,2.09,16.5,,2.44%,39.90%,1.38,-229.10%,-4.49%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.19%,93.80%,0.02%,2.12%,2.99,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,0.11%,1.83%,5.25%,5.32%,30.33%,-0.07%,0.91,0.56,2.12%,2.11%,1.03%,1.67%,7.32%,-2.21%,8.31%,-2.21%,44.43%,54.62,0.00%,-0.92%,2.1,4442.02,1.03,27.89,-0.92%,4581517,2/22/2022 8:30:00 AM,29.53,8/16/1943,27.89,0.00%,66.0,87,1.15,27.89,27.62,27.46,26.01,19.31,28.52,34.0,5.88,62.333333333333336,True
1599,CNXC,Concentrix Corporation,Technology,Information Technology Services,USA,9958.95,26.33,18.7,1.34,1.78,3.98,54.72,27.28,0.49%,0.00%,7.69,141.20%,-10.52%,,19.67%,28.60%,88.80%,12.70%,51.56,42.97,0.60%,-15.08%,85.50%,1.26%,0.91%,1.47,7.90%,15.80%,12.30%,1.6,1.6,0.31,0.31,35.30%,10.20%,7.20%,6.07%,13.45%,10.06%,23.27%,83.79%,13.37%,,7.44,3.33%,4.71%,13.38%,15.11%,20.24%,-1.05%,31.32%,-1.05%,92.09%,70.69,1.41%,-0.07%,1.0,265.59,0.9,202.5,1.35%,240214,1/18/2022 4:30:00 PM,215.67,11/24/2020,202.5,0.00%,100.0,97,1.58,202.5,179.9,176.45,168.63,105.42,204.64,14.0,6.5,70.33333333333333,True
1638,COP,ConocoPhillips,Energy,Oil & Gas E&P,USA,121769.1,27.34,11.44,,3.36,2.77,11.58,21.14,1.65%,51.00%,3.36,-139.20%,36.42%,6.80%,-1.80%,-8.60%,526.20%,158.20%,1332.29,1317.82,0.10%,-10.03%,80.40%,0.01%,1.25%,2.06,5.90%,11.60%,-3.50%,1.9,1.8,0.42,0.45,46.70%,17.70%,12.90%,2.97%,21.44%,25.66%,63.05%,107.40%,27.28%,1.31,3.04,3.93%,3.54%,6.77%,18.34%,40.65%,-1.16%,39.46%,-1.16%,116.31%,70.11,-0.14%,1.24%,1.8,8013.27,1.5,91.87,1.10%,11980233,2/3/2022 8:30:00 AM,94.54,1/13/1978,91.34,-0.58%,75.0,98,1.7,91.87,86.72,78.1,65.68,45.1,94.93,13.0,2.91,62.0,True
1660,CPF,Central Pacific Financial Corp.,Financial,Banks - Regional,USA,808.14,10.16,11.85,1.27,3.69,1.45,2.26,34.24,3.47%,46.90%,2.83,-35.00%,10.10%,-1.20%,8.00%,6.40%,202.80%,12.00%,27.97,27.29,0.40%,-0.05%,90.70%,0.49%,1.73%,2.82,0.80%,10.20%,28.00%,,,0.19,0.19,,87.70%,25.50%,-0.38%,-0.90%,2.89%,9.55%,32.80%,2.20%,1.15,0.79,2.01%,2.91%,-2.82%,1.09%,6.97%,-7.04%,9.47%,-7.04%,39.15%,46.67,0.31%,0.07%,1.7,167.8,0.82,28.79,0.38%,136982,1/26/2022 8:30:00 AM,32.67,8/28/1987,28.79,0.00%,78.0,85,1.12,28.79,29.57,28.48,26.93,21.04,30.97,10.0,13.48,57.666666666666664,True
1689,CRC,California Resources Corporation,Energy,Oil & Gas E&P,USA,3499.6,0.53,8.48,0.04,2.25,3.42,18.52,12.37,1.54%,0.00%,83.93,,-13.54%,19.30%,14.00%,-8.30%,-43.20%,43.80%,81.6,79.72,0.84%,-93.30%,98.66%,0.15%,3.84%,4.17,116.50%,362.10%,125.40%,0.7,0.6,0.56,0.0,55.80%,,,3.84%,2.04%,-1.82%,45.85%,83.83%,3.30%,,2.04,4.43%,5.04%,2.56%,3.63%,22.30%,-5.12%,20.48%,-6.48%,102.48%,55.08,0.27%,0.39%,2.0,734.86,0.54,44.12,0.66%,395740,2/24/2022 8:30:00 AM,57.8,10/28/2020,44.12,0.00%,69.0,97,1.54,44.12,43.05,42.62,36.18,21.79,47.18,8.0,31.01,58.0,True
1741,CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure,USA,1833.09,26.9,16.1,,1.78,4.14,8.16,21.52,1.74%,45.90%,2.13,-28.70%,7.00%,-0.60%,-5.00%,5.70%,20.10%,7.80%,31.76,31.56,2.10%,0.00%,99.50%,0.29%,4.20%,5.31,5.20%,15.80%,10.20%,1.1,1.1,0.32,0.85,48.00%,11.60%,6.60%,0.54%,-1.26%,7.60%,24.45%,28.26%,-0.52%,0.8,1.66,3.64%,2.76%,0.42%,1.83%,15.50%,-3.63%,11.78%,-3.63%,34.62%,53.3,0.42%,-0.28%,1.0,249.69,0.9,57.32,0.14%,225779,2/1/2022 4:30:00 PM,66.0,2/28/1996,57.32,0.00%,100.0,84,1.1,57.32,57.01,56.38,49.68,42.58,59.48,18.0,15.14,67.33333333333333,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18490.32,26.8,7.0,0.36,11.0,4.02,242.34,61.99,1.92%,47.80%,0.87,-69.30%,13.54%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.44%,57.60%,4.27%,3.52%,3.49,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,8.28%,13.25%,8.59%,48.54%,37.71%,23.26%,-0.19,0.93,3.79%,4.51%,9.96%,13.59%,27.34%,1.34%,27.35%,1.34%,69.34%,67.17,0.99%,1.05%,2.3,8042.81,1.29,23.42,2.05%,10344445,2/23/2022 4:30:00 PM,27.38,2/8/1990,23.15,-1.15%,59.0,86,1.14,23.42,21.45,20.67,18.78,14.28,24.26,30.0,16.91,58.333333333333336,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,139962.95,18.94,13.1,3.3,0.49,1.93,10.9,11.12,2.03%,34.80%,5.73,7.60%,0.83%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.97%,78.90%,0.10%,1.29%,2.64,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-0.71%,2.53%,14.82%,33.53%,50.30%,5.17%,0.75,2.37,2.41%,2.36%,3.08%,7.60%,21.87%,-1.51%,22.21%,-1.51%,59.50%,62.32,0.85%,-1.05%,2.1,6435.4,0.84,108.49,-0.21%,5414255,2/9/2022 8:30:00 AM,113.41,10/1/1952,108.64,0.14%,66.0,93,1.28,108.49,105.55,101.13,89.18,68.02,110.15,10.0,4.53,56.333333333333336,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,271480.1,26.36,14.88,,2.01,1.92,45.01,62.08,3.94%,101.80%,5.16,-291.90%,-9.34%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-51.79%,67.50%,0.20%,1.19%,1.89,4.10%,7.40%,-2.00%,1.3,1.0,0.27,0.27,44.10%,8.40%,7.30%,4.03%,11.18%,19.71%,33.28%,52.23%,15.79%,1.05,3.13,2.26%,2.35%,4.83%,11.54%,24.59%,-0.82%,22.71%,-0.82%,54.51%,68.37,0.27%,0.98%,2.2,11952.54,1.08,135.88,1.25%,12910891,1/28/2022 8:30:00 AM,138.12,6/24/1921,135.18,-0.52%,63.0,93,1.28,135.88,130.25,122.22,109.24,89.81,137.0,13.0,1.65,56.333333333333336,True
1841,CWK,Cushman & Wakefield plc,Real Estate,Real Estate Services,United Kingdom,4667.9,63.31,10.12,6.33,0.53,3.84,3.93,12.01,,0.00%,0.34,109.90%,22.36%,15.20%,10.00%,13.30%,279.40%,20.80%,223.3,140.91,0.80%,-91.27%,80.40%,0.70%,4.65%,5.79,1.10%,6.70%,-2.20%,1.4,1.4,2.61,2.64,20.00%,3.90%,0.90%,3.67%,-2.80%,12.10%,13.00%,35.61%,-4.63%,1.41,0.68,2.64%,3.34%,-0.48%,1.81%,12.71%,-6.85%,21.06%,-6.85%,49.05%,50.54,-0.33%,-0.84%,1.9,1131.95,0.62,21.21,-1.16%,698612,2/24/2022 4:30:00 PM,27.82,8/2/2018,21.21,0.00%,72.0,87,1.15,21.21,21.27,20.87,18.84,14.23,22.77,19.0,31.16,59.333333333333336,True
1953,DELL,Dell Technologies Inc.,Technology,Computer Hardware,USA,44240.03,6.79,8.23,1.2,0.42,5.02,1.97,4.2,,0.00%,8.65,3.00%,3.82%,36.00%,5.65%,13.10%,351.90%,20.90%,766.0,282.51,0.60%,-14.87%,87.60%,0.24%,2.95%,1.8,5.40%,137.50%,10.50%,0.8,0.7,3.54,5.36,30.30%,9.70%,6.50%,4.45%,1.31%,7.64%,17.67%,45.65%,4.58%,0.82,1.49,2.21%,2.74%,1.36%,2.80%,11.12%,-3.40%,10.66%,-3.40%,50.53%,57.02,-0.58%,-0.20%,2.1,4637.53,0.42,58.74,-0.78%,1926899,2/24/2022 4:30:00 PM,66.33,8/17/2016,58.74,0.00%,66.0,92,1.25,58.74,57.99,57.22,52.92,39.04,60.81,21.0,12.92,59.666666666666664,True
2139,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,669.01,15.65,8.97,0.63,0.43,6.72,4.66,8.38,,0.00%,0.71,99.80%,8.33%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.59,3.50%,-12.41%,38.80%,0.66%,4.12%,3.67,3.70%,48.10%,4.70%,1.6,1.6,5.18,5.72,54.50%,5.40%,2.60%,6.44%,10.91%,17.00%,21.89%,99.64%,10.36%,1.94,0.52,5.78%,5.28%,11.53%,12.18%,27.74%,-5.22%,32.96%,-5.22%,115.56%,67.69,0.00%,-0.45%,2.2,443.78,1.7,11.08,-0.45%,755386,1/25/2022 8:30:00 AM,12.75,10/12/2015,11.08,0.00%,63.0,98,1.68,11.08,9.99,9.89,8.69,5.14,11.69,18.0,15.07,59.666666666666664,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35925.16,30.58,9.84,1.22,4.03,3.98,15.48,13.05,0.83%,19.80%,1.73,3855.60%,60.01%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.60%,90.10%,-2.17%,2.68%,1.48,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,2.56%,13.43%,29.01%,105.06%,214.28%,20.02%,2.7,2.54,4.83%,5.42%,5.36%,16.28%,57.10%,-2.56%,48.72%,-2.56%,218.47%,65.11,-1.82%,1.58%,1.8,11609.27,1.09,52.87,-0.26%,12610980,2/15/2022 4:30:00 PM,54.3,3/17/1992,52.5,-0.70%,75.0,99,2.44,52.87,50.4,45.97,34.85,18.03,55.44,31.0,2.7,68.33333333333333,True
2258,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1910.41,6.69,7.55,0.51,1.31,1.43,12.08,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.40%,-42.30%,,-0.02%,15.47%,10.1,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.16%,9.00%,12.29%,37.13%,100.70%,6.50%,1.29,1.93,2.73%,3.35%,3.12%,8.08%,28.38%,-2.63%,20.03%,-2.63%,107.89%,61.0,0.30%,-0.17%,2.2,440.39,0.57,66.15,0.14%,253174,11/3/2021 4:30:00 PM,69.0,7/9/1999,65.95,-0.30%,63.0,98,1.69,66.15,64.42,61.34,51.67,31.82,67.94,17.0,4.31,59.333333333333336,True
2421,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1489.69,3.45,7.27,,1.37,1.34,6.5,3.62,,0.00%,11.95,214.60%,-20.52%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-9.85%,90.40%,0.13%,2.33%,2.44,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,4.89%,1.20%,11.74%,23.78%,47.53%,0.63%,1.49,1.69,4.58%,4.24%,0.33%,2.65%,14.44%,-7.22%,13.37%,-7.22%,72.61%,53.56,4.59%,1.65%,2.0,340.43,1.64,41.22,6.32%,559575,2/3/2022 4:30:00 PM,46.5,10/30/2014,41.22,0.00%,69.0,92,1.25,41.22,41.09,40.18,36.06,27.0,44.43,20.0,12.81,60.333333333333336,True
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,66555.43,21.98,10.98,0.3,4.29,3.04,15.5,13.19,2.64%,31.00%,5.17,-122.20%,19.80%,33.90%,73.64%,4.80%,,105.70%,585.09,583.05,0.30%,1.84%,87.90%,-0.41%,1.07%,1.37,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,3.65%,21.47%,27.99%,64.03%,108.13%,28.00%,1.67,4.07,3.85%,4.02%,8.04%,20.18%,38.51%,-1.07%,40.94%,-1.07%,115.28%,74.38,0.34%,1.37%,2.0,4547.05,0.81,113.7,1.72%,3670993,2/25/2022 8:30:00 AM,114.15,10/4/1989,112.65,-0.92%,69.0,98,1.65,113.7,106.15,95.61,84.11,57.32,116.53,16.0,0.4,61.0,True
2473,EQT,EQT Corporation,Energy,Oil & Gas E&P,USA,7817.22,,10.68,,16.37,0.93,342.86,,,,-8.82,22.50%,92.19%,-54.00%,5.00%,5.50%,-136.20%,200.30%,377.96,376.31,0.20%,0.00%,89.80%,-2.46%,4.46%,2.46,-14.80%,-33.10%,-4.30%,0.5,0.5,0.75,0.75,,,,1.99%,-0.60%,5.84%,16.23%,28.72%,-1.15%,1.12,0.99,4.41%,4.73%,-1.57%,0.66%,5.02%,-13.19%,20.11%,-13.19%,37.24%,49.83,0.98%,0.00%,2.0,6827.87,1.0,21.56,0.98%,6857633,2/9/2022 4:30:00 PM,31.09,6/5/1950,21.56,0.00%,69.0,83,1.09,21.56,21.89,21.43,20.55,15.71,24.84,17.0,44.2,56.333333333333336,True
2520,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1155.62,,5.18,,3.7,1.32,2889.06,6.67,,,-0.42,156.50%,116.52%,44.30%,21.00%,24.90%,209.30%,169.30%,49.24,37.32,1.60%,-3.44%,73.00%,0.63%,4.25%,3.28,-1.00%,-3.00%,-18.40%,0.3,0.3,0.57,0.57,80.00%,35.80%,-4.10%,-0.53%,7.68%,15.92%,45.64%,116.78%,20.48%,2.26,0.97,7.31%,8.17%,-1.61%,12.28%,29.01%,-13.68%,40.06%,-13.68%,130.42%,53.37,0.08%,3.29%,2.2,483.55,2.06,13.18,3.37%,998052,11/4/2021 8:30:00 AM,19.66,4/18/1994,13.18,0.00%,63.0,98,1.71,13.18,13.38,11.79,10.25,6.14,15.27,30.0,49.17,63.666666666666664,True
2585,EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,12272.63,14.43,12.23,1.8,7.58,2.19,1.46,,1.50%,22.80%,6.1,-13.90%,13.00%,8.30%,8.00%,8.60%,40.20%,13.60%,141.88,140.8,0.78%,-0.01%,90.90%,-0.08%,2.01%,3.28,1.30%,13.80%,21.00%,,,0.03,0.03,,86.50%,46.50%,4.69%,6.60%,5.83%,16.75%,36.19%,11.87%,1.58,2.69,2.62%,3.40%,1.97%,7.95%,14.15%,-4.01%,22.33%,-4.01%,38.37%,61.26,2.08%,0.40%,1.7,863.33,1.43,88.02,2.48%,1232131,1/27/2022 8:30:00 AM,106.0,2/3/1999,88.02,0.00%,78.0,87,1.15,88.02,86.41,81.62,77.18,64.33,91.7,17.0,20.43,60.666666666666664,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41685.2,25.48,13.36,1.59,1.2,1.26,14.1,,3.52%,89.40%,1.71,-33.30%,16.48%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.57,0.10%,-26.24%,82.10%,-0.20%,1.34%,1.33,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,6.46%,7.13%,12.79%,28.22%,39.73%,5.67%,0.49,1.05,3.51%,2.40%,7.18%,10.01%,22.47%,-1.14%,17.98%,-1.14%,59.12%,73.72,2.02%,-2.58%,2.1,9769.81,1.79,43.52,-0.62%,17454560,11/3/2021 8:30:00 AM,63.0,7/6/1943,43.45,-0.16%,66.0,90,1.2,43.52,40.77,39.67,35.6,27.35,44.02,20.0,44.76,58.666666666666664,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,27575.98,,26.3,,3.81,17.47,5.48,11.4,,,-6.83,-604.10%,850.88%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-38.04%,97.50%,-0.00%,6.53%,3.58,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,6.28%,2.21%,17.62%,24.46%,31.05%,2.54%,1.56,6.96,3.85%,4.22%,3.36%,6.55%,11.34%,-2.87%,22.86%,-3.41%,35.49%,57.53,2.22%,-1.30%,2.5,2640.77,0.78,185.31,0.90%,2062305,2/10/2022 4:30:00 PM,193.42,7/20/2005,185.31,0.00%,53.0,84,1.1,185.31,179.67,174.07,166.48,136.77,191.85,12.0,4.38,49.666666666666664,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23910.78,68.53,7.58,1.12,4.31,2.08,52.32,8.31,1.51%,82.70%,1.93,269.40%,55.27%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.63%,89.40%,0.62%,3.51%,2.24,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,2.59%,11.81%,17.12%,64.97%,104.90%,22.45%,2.18,5.98,4.19%,4.92%,5.30%,14.57%,38.62%,-1.49%,38.98%,-1.49%,109.45%,64.35,0.59%,1.47%,1.9,2830.7,0.98,132.06,2.06%,2774529,2/22/2022 4:30:00 PM,139.62,10/12/2012,131.0,-0.80%,72.0,98,1.65,132.06,125.83,115.7,95.55,63.05,135.7,22.0,5.72,64.0,True
2688,FBP,First BanCorp.,Financial,Banks - Regional,USA,2903.63,11.16,7.23,0.77,3.65,1.4,1.08,8.78,2.73%,24.90%,1.31,-39.70%,45.52%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,198.2,1.30%,-2.83%,97.10%,1.74%,2.26%,2.47,1.00%,9.50%,18.20%,,,0.09,0.09,,84.90%,26.10%,1.03%,0.00%,4.19%,14.70%,51.86%,6.46%,1.17,0.52,3.16%,3.76%,-4.10%,2.72%,11.48%,-11.73%,17.88%,-11.73%,55.48%,48.55,1.24%,0.21%,2.0,1817.79,0.69,14.67,1.45%,1258456,1/26/2022 8:30:00 AM,24.0,1/13/1987,14.66,-0.07%,69.0,93,1.28,14.67,15.26,14.28,13.17,9.62,16.62,12.0,63.6,58.0,True
2693,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,654.69,36.09,38.96,2.41,2.76,8.1,12.76,15.02,,0.00%,1.29,241.80%,57.50%,15.70%,15.00%,2.30%,517.30%,26.90%,14.25,12.36,13.00%,0.00%,56.20%,-0.21%,0.89%,1.95,8.20%,24.80%,13.90%,1.0,1.0,0.27,0.38,77.70%,5.80%,7.70%,4.18%,2.04%,6.15%,26.68%,68.34%,0.58%,1.65,1.86,3.70%,4.19%,-1.50%,1.20%,17.81%,-11.21%,13.26%,-11.21%,85.19%,50.79,2.91%,-0.57%,1.5,56.34,0.96,46.63,2.33%,54043,1/6/2022 4:30:00 PM,63.5,6/3/1992,46.63,0.00%,84.0,96,1.45,46.63,47.39,46.07,39.66,25.18,52.52,22.0,36.18,67.33333333333333,True
2702,FCF,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,1586.38,11.53,11.51,1.44,5.4,1.43,4.74,20.18,2.77%,37.50%,1.44,-29.70%,11.85%,6.00%,8.00%,8.10%,81.90%,0.80%,95.62,94.17,0.10%,0.00%,71.00%,-0.13%,1.99%,3.51,1.20%,10.40%,15.10%,,,0.15,0.26,,85.70%,38.90%,0.36%,0.42%,7.23%,23.48%,33.49%,3.29%,0.98,0.49,2.14%,3.02%,-1.17%,3.37%,13.26%,-5.73%,13.06%,-5.73%,39.20%,52.29,0.85%,0.18%,2.5,535.55,0.85,16.62,1.03%,457110,1/25/2022 4:30:00 PM,18.67,6/10/1992,16.62,0.00%,53.0,86,1.13,16.62,16.79,16.09,14.69,12.36,17.63,13.0,12.33,50.666666666666664,True
2815,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32194.51,12.7,12.21,,6.18,1.62,0.84,,2.53%,31.20%,3.73,-45.10%,13.92%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-1.56%,84.10%,0.27%,1.37%,1.83,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.45%,1.96%,7.64%,25.47%,47.50%,8.70%,1.33,1.44,3.02%,3.26%,0.64%,5.38%,13.85%,-6.52%,17.27%,-6.52%,52.02%,57.57,1.94%,0.56%,1.9,5092.47,1.27,47.34,2.51%,6470283,1/20/2022 8:30:00 AM,51.48,3/17/1980,47.34,0.00%,72.0,93,1.26,47.34,46.99,44.97,41.63,31.85,50.64,19.0,8.75,61.333333333333336,True
3165,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,USA,58156.84,18.37,15.28,2.01,1.51,3.76,18.53,22.34,2.24%,38.90%,11.55,-8.20%,13.92%,3.40%,9.15%,3.60%,5.60%,1.50%,278.6,263.95,0.20%,-0.37%,86.50%,-0.31%,0.68%,1.66,6.40%,21.20%,12.20%,1.5,1.1,0.73,0.87,38.80%,11.00%,8.50%,-0.25%,0.94%,7.13%,6.64%,33.67%,1.83%,1.01,4.68,2.18%,2.22%,0.84%,3.31%,7.23%,-1.12%,12.54%,-1.12%,38.71%,57.26,-0.57%,0.63%,2.2,1082.93,1.33,212.29,0.06%,1441656,1/26/2022 8:30:00 AM,237.87,4/25/1952,212.4,0.05%,63.0,87,1.15,212.29,210.54,205.74,198.11,157.11,216.21,29.0,12.05,59.666666666666664,True
3269,GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream,Bermuda,1567.3,,39.62,,3.44,0.91,2.51,6.89,,0.00%,-1.44,-34.00%,144.00%,-9.00%,4.00%,33.70%,-355.60%,12.00%,106.24,91.22,46.50%,0.00%,68.40%,-0.18%,2.15%,2.09,9.00%,27.00%,3.40%,0.5,0.5,0.67,1.33,70.50%,72.60%,90.90%,2.81%,10.31%,9.32%,29.73%,24.03%,18.32%,0.66,0.65,5.47%,4.64%,6.58%,15.29%,18.59%,-5.36%,35.87%,-5.36%,58.32%,62.92,2.81%,0.00%,2.0,938.21,0.57,14.66,2.81%,535517,,17.65,12/18/2002,14.66,0.00%,69.0,82,1.08,14.66,13.82,12.76,12.38,9.26,15.49,7.0,20.4,52.666666666666664,True
3475,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,USA,28106.88,19.58,13.53,0.31,1.84,5.03,10.68,33.38,0.56%,111.10%,1.63,-158.60%,33.39%,-33.80%,62.70%,-9.40%,,29.70%,894.0,892.09,0.40%,-4.07%,80.00%,2.21%,1.87%,1.59,0.70%,2.70%,-14.70%,2.4,1.8,1.61,1.61,37.20%,5.60%,0.90%,1.85%,26.85%,30.26%,59.70%,68.28%,39.66%,2.27,1.13,3.01%,4.08%,10.44%,26.36%,39.28%,-0.59%,53.78%,-0.59%,79.26%,76.2,1.53%,0.77%,2.2,10514.62,1.59,31.94,2.31%,16689144,1/24/2022 8:30:00 AM,31.7,9/15/1948,31.68,-0.81%,63.0,95,1.38,31.94,29.24,25.46,23.0,17.82,32.41,6.0,-0.75,54.666666666666664,True
3548,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,29189.14,52.92,17.87,,3.91,5.25,12.07,19.7,1.05%,,1.81,-641.90%,12.15%,0.90%,,-6.40%,146.60%,51.80%,308.1,278.22,10.17%,-1.25%,86.00%,-0.03%,2.42%,2.82,-0.80%,-2.90%,-16.80%,1.4,1.3,1.46,1.55,70.50%,10.40%,-2.20%,5.09%,18.31%,16.44%,30.75%,67.95%,29.18%,1.69,3.91,3.99%,4.56%,6.22%,16.81%,19.31%,0.56%,39.97%,0.56%,69.77%,66.68,2.95%,0.97%,2.2,2385.29,1.68,95.63,3.95%,3995998,1/26/2022 8:30:00 AM,109.12,5/24/1962,95.0,-0.66%,63.0,95,1.37,95.63,90.55,82.15,80.3,57.36,96.76,12.0,14.11,56.666666666666664,True
3577,HIG,"The Hartford Financial Services Group, Inc.",Financial,Insurance - Diversified,USA,23553.68,11.76,10.1,1.0,1.08,1.39,101.52,6.77,2.18%,22.60%,6.0,-16.20%,23.37%,11.10%,11.71%,5.00%,8.00%,10.00%,345.6,339.31,0.20%,-21.24%,94.40%,0.28%,0.65%,1.31,2.90%,12.10%,8.70%,,,0.28,0.0,,13.10%,9.80%,-0.96%,0.23%,-1.97%,6.20%,39.81%,2.14%,0.98,1.82,2.76%,2.58%,-1.28%,1.26%,3.89%,-4.24%,8.73%,-9.79%,45.10%,48.24,0.67%,-2.96%,2.1,1680.25,2.35,70.52,-2.31%,3954312,2/3/2022 4:30:00 PM,82.56,12/15/1995,70.52,0.00%,66.0,91,1.21,70.52,71.39,69.6,67.9,48.6,78.17,11.0,17.07,56.0,True
3655,HPK,"HighPeak Energy, Inc.",Energy,Oil & Gas E&P,USA,1705.96,119.93,5.66,,12.83,3.29,142.16,,0.58%,34.10%,0.14,-387.10%,358.21%,,,,168.70%,533.30%,92.68,7.95,2.60%,2.02%,7.90%,3.06%,1.60%,2.0,2.30%,2.80%,-21.40%,0.6,0.5,0.19,0.0,88.30%,31.70%,10.20%,-2.63%,0.64%,21.10%,58.09%,22.00%,18.78%,0.74,0.91,4.62%,4.86%,-2.23%,9.09%,46.27%,-8.33%,33.15%,-8.33%,191.79%,52.49,-0.97%,0.52%,2.0,63.6,0.69,17.39,-0.46%,43789,11/8/2021 4:30:00 PM,22.7,5/29/2018,17.39,0.00%,69.0,77,1.02,17.39,17.79,16.01,11.96,6.0,18.97,29.0,30.53,58.333333333333336,True
