no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
2718,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,65407.47,16.85,12.4,0.58,3.09,4.87,8.53,10.01,0.68%,8.50%,2.63,344.60%,15.78%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-8.36%,78.10%,0.18%,2.15%,1.81,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,6.59%,15.89%,15.11%,34.64%,39.90%,6.31%,2.04,1.53,3.99%,3.21%,6.74%,12.03%,17.80%,-3.00%,25.68%,-3.77%,79.54%,65.52,0.77%,-0.29%,2.1,17419.22,1.48,44.29,0.48%,25756380,1/26/2022 8:30:00 AM,43.04,7/10/1995,44.5,0.47%,66.0,86,1.16,44.29,41.87,39.74,37.7,24.71,46.2,18.0,-2.82,56.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,33315.86,13.72,14.72,,6.37,1.7,0.87,,2.42%,30.30%,3.62,-45.10%,-9.79%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,674.83,0.20%,-1.58%,84.10%,0.25%,1.77%,2.74,1.30%,12.50%,12.30%,,,0.56,0.56,,97.20%,49.60%,1.68%,13.99%,12.64%,37.99%,54.72%,13.94%,1.4,1.18,2.37%,2.24%,8.80%,11.56%,20.81%,-1.74%,22.91%,-1.74%,75.65%,71.13,-1.63%,-0.02%,1.9,4371.94,1.42,49.62,-1.65%,6226947,1/20/2022 8:30:00 AM,50.39,3/17/1980,49.62,0.00%,72.0,91,1.28,49.62,45.97,44.59,41.13,28.25,50.64,17.0,1.55,60.0,True
3475,HAFC,Hanmi Financial Corporation,Financial,Banks - Regional,USA,794.56,10.25,11.95,1.28,3.67,1.3,0.95,14.42,3.02%,16.50%,2.58,30.00%,-19.15%,-4.00%,8.00%,6.40%,62.20%,1.10%,30.47,30.04,0.30%,0.00%,90.20%,-0.04%,1.28%,2.36,1.20%,13.60%,17.00%,,,0.35,0.35,,91.50%,37.40%,3.81%,16.62%,31.53%,53.16%,104.88%,11.70%,1.19,0.73,2.70%,2.92%,9.09%,11.78%,27.74%,-1.23%,24.24%,-1.23%,120.42%,73.17,-1.08%,0.07%,2.3,162.55,0.72,26.45,-1.01%,117553,1/25/2022 4:30:00 PM,24.33,5/14/1997,26.45,0.00%,59.0,97,1.7,26.45,24.43,23.72,20.74,12.0,26.8,17.0,-8.02,57.666666666666664,True
3554,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,28186.8,145.39,19.46,,4.3,5.06,11.65,14.15,1.08%,155.80%,0.63,-641.90%,128.78%,0.90%,,-6.40%,146.60%,51.80%,308.1,277.65,10.17%,-0.06%,86.10%,0.08%,1.92%,2.66,1.00%,3.60%,-18.00%,1.4,1.3,1.46,1.55,72.60%,19.20%,3.00%,8.26%,21.88%,3.40%,24.16%,48.34%,24.52%,1.92,3.06,3.87%,3.57%,15.35%,15.96%,16.87%,-1.27%,34.92%,-1.27%,72.52%,72.04,-2.14%,2.64%,2.2,2008.38,1.3,92.18,0.44%,2604353,1/26/2022 8:30:00 AM,107.38,5/24/1962,92.99,0.88%,63.0,89,1.23,92.18,80.94,79.69,78.98,53.43,94.51,11.0,16.49,54.333333333333336,True
3627,HMST,"HomeStreet, Inc.",Financial,Banks - Regional,USA,1126.37,10.65,12.17,1.52,4.58,1.63,,6.38,1.78%,16.90%,5.27,119.40%,-13.50%,12.10%,7.00%,8.80%,13.30%,-3.60%,20.61,19.37,3.20%,3.24%,90.90%,0.09%,2.94%,3.74,1.60%,16.00%,19.70%,,,0.09,0.18,,95.50%,46.20%,-1.75%,12.37%,31.38%,48.51%,52.91%,7.98%,1.01,1.44,2.80%,2.65%,5.70%,8.84%,27.50%,-2.08%,17.25%,-2.08%,71.45%,67.03,-0.69%,-0.16%,2.3,152.62,1.17,56.15,-0.85%,177949,1/24/2022 4:30:00 PM,56.33,2/10/2012,56.15,0.00%,59.0,91,1.27,56.15,53.44,51.74,44.1,32.75,57.4,16.0,0.32,55.333333333333336,True
3921,IGT,International Game Technology PLC,Consumer Cyclical,Gambling,United Kingdom,5711.49,,18.44,,1.59,4.35,13.13,8.92,2.86%,0.00%,-1.17,-627.50%,13.82%,-63.50%,30.18%,-7.90%,142.10%,20.60%,205.19,98.71,51.65%,0.00%,47.60%,-0.38%,3.99%,2.01,1.80%,21.30%,-1.90%,1.3,1.2,4.97,0.0,49.50%,21.50%,6.10%,-3.02%,13.58%,-3.89%,44.02%,53.26%,-3.36%,2.16,1.15,3.87%,4.16%,-1.12%,0.25%,17.51%,-15.20%,21.74%,-15.20%,84.91%,50.04,1.38%,-1.43%,2.1,1956.67,0.97,27.94,-0.07%,1892968,11/9/2021 8:30:00 AM,40.1,4/7/2015,27.94,0.00%,66.0,91,1.27,27.94,28.36,27.8,23.83,15.11,32.95,22.0,43.52,59.666666666666664,True
4003,INBK,First Internet Bancorp,Financial,Banks - Regional,USA,525.87,11.22,11.27,,3.95,1.41,1.21,8.9,0.46%,5.10%,4.69,19.10%,-1.48%,8.80%,,27.00%,40.60%,0.60%,9.94,9.21,5.60%,1.91%,71.20%,-0.03%,0.62%,1.3,1.10%,13.30%,12.40%,,,0.28,0.28,,58.30%,35.00%,2.31%,19.10%,63.33%,68.83%,74.71%,11.90%,0.75,1.41,3.00%,2.83%,9.52%,14.94%,47.56%,-0.88%,25.27%,-0.88%,87.66%,73.18,0.94%,0.10%,1.8,44.28,1.4,52.64,1.04%,62210,1/19/2022 4:30:00 PM,56.2,12/28/2004,52.64,0.00%,75.0,95,1.45,52.64,48.53,45.99,35.76,28.05,53.44,18.0,6.76,62.666666666666664,True
4473,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,USA,2113.16,,5.22,,2.04,6.81,18.99,6.65,,,-0.41,-630.90%,777.88%,-41.00%,,12.50%,24.10%,-11.50%,451.89,444.33,0.10%,0.00%,78.00%,0.88%,5.44%,2.45,-4.20%,-48.50%,-15.00%,0.9,0.6,8.26,8.36,69.50%,9.40%,-16.30%,9.91%,39.88%,16.63%,109.21%,69.75%,37.86%,3.35,0.22,5.02%,5.37%,22.87%,27.45%,53.66%,1.28%,57.95%,1.28%,165.00%,73.23,0.42%,3.71%,2.0,9867.19,1.32,4.77,4.15%,13023706,11/8/2021 8:30:00 AM,6.09,5/11/2011,4.77,0.05%,69.0,94,1.41,4.77,3.95,3.77,3.11,1.8,4.82,32.0,27.67,65.0,True
4543,LAND,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,1120.02,,,,16.57,1.93,16.84,119.15,1.67%,,-0.35,-54.90%,42.90%,-38.00%,-0.06%,36.80%,-37.30%,40.00%,34.21,32.8,7.47%,0.00%,39.90%,0.71%,2.18%,1.91,-0.80%,-2.20%,,,,1.35,1.35,88.30%,42.90%,-14.40%,2.48%,5.12%,38.67%,33.11%,99.75%,-4.50%,0.57,1.07,3.15%,3.23%,-0.96%,7.46%,30.22%,-8.10%,33.72%,-8.10%,116.09%,52.69,-2.42%,0.03%,2.4,375.51,0.78,32.24,-2.39%,293599,,28.07,1/29/2013,32.1,-0.43%,56.0,97,1.66,32.24,32.62,30.16,24.83,15.21,35.08,9.0,-12.93,54.0,True
4700,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,28410.22,,12.55,,2.35,,12.9,20.38,1.18%,,-4.82,-113.40%,3179.30%,39.90%,24.02%,103.10%,-132.80%,119.20%,253.6,250.63,0.10%,-0.98%,93.20%,0.37%,1.25%,1.9,-3.30%,356.80%,7.70%,0.9,0.8,,,8.20%,-7.90%,-10.00%,4.05%,11.36%,0.73%,34.35%,66.08%,10.75%,1.39,3.14,3.31%,2.80%,6.07%,6.77%,21.95%,-2.95%,14.79%,-2.95%,92.79%,63.84,-2.11%,1.54%,1.6,1655.82,0.92,112.32,-0.60%,1523914,11/4/2021 8:30:00 AM,126.0,4/4/1994,112.5,0.16%,81.0,94,1.38,112.32,106.49,105.33,92.31,58.26,115.73,23.0,12.18,66.0,True
4801,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,25671.09,,136.34,,6.75,,5.55,33.44,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.00%,2.80%,9.86%,6.39,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-0.10%,13.62%,12.50%,49.64%,50.52%,-3.74%,1.32,4.32,3.00%,3.72%,-1.10%,2.00%,22.77%,-9.82%,16.96%,-9.82%,74.88%,51.44,0.91%,-0.56%,2.2,2319.41,1.05,115.21,0.35%,2433354,11/4/2021 4:30:00 PM,115.0,12/14/2005,113.79,-1.23%,63.0,90,1.25,115.21,116.99,113.11,93.98,65.88,127.75,21.0,-0.18,58.0,True
4860,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1171.59,17.88,16.38,,7.28,1.72,0.63,61.34,,0.00%,6.05,30.90%,8.10%,53.80%,,34.40%,38.60%,25.30%,10.64,9.64,1.70%,1.26%,78.40%,3.20%,4.61%,3.8,1.00%,13.30%,23.70%,,,0.15,0.15,,88.40%,33.00%,-1.91%,9.81%,22.38%,83.11%,175.83%,1.55%,1.25,3.87,4.26%,3.86%,2.98%,7.48%,38.51%,-6.56%,24.62%,-6.56%,188.48%,57.78,-2.13%,0.22%,2.0,117.06,1.42,108.18,-1.91%,165670,1/20/2022 4:30:00 PM,122.5,11/8/2017,108.18,0.00%,69.0,99,2.29,108.18,105.81,100.84,78.38,37.5,115.78,18.0,13.24,62.0,True
4958,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,USA,4674.16,12.56,8.66,0.27,5.24,5.38,19.08,11.58,0.75%,0.00%,1.7,12250.00%,1.40%,,46.69%,,1205.00%,134.20%,174.76,161.65,5.10%,-69.08%,,0.45%,12.35%,11.62,19.70%,47.60%,-196.60%,2.0,2.0,0.56,0.56,86.70%,49.60%,33.10%,8.32%,13.62%,3.09%,56.18%,136.70%,13.14%,2.4,0.98,5.47%,4.63%,8.14%,8.04%,31.75%,-4.04%,23.91%,-4.04%,154.17%,58.35,-5.15%,1.26%,2.3,1719.22,1.37,21.35,-3.96%,2349559,11/2/2021 8:30:00 AM,22.71,6/29/2017,21.26,-0.42%,59.0,99,1.96,21.35,19.89,19.78,16.25,8.4,22.84,14.0,6.37,57.333333333333336,True
5079,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,15906.31,9.38,6.13,1.34,1.45,1.59,18.87,26.98,1.03%,5.30%,4.65,160.60%,36.85%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.46,0.65%,-93.49%,80.50%,0.35%,1.98%,1.47,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,8.92%,19.58%,4.16%,46.84%,51.90%,11.00%,1.75,1.43,3.90%,3.15%,10.13%,16.03%,24.44%,-0.52%,29.83%,-0.52%,70.15%,72.35,1.66%,-0.76%,2.4,5073.6,0.99,43.61,0.88%,5037523,11/1/2021 4:30:00 PM,47.43,1/26/1988,43.6,-0.02%,56.0,91,1.26,43.61,39.96,37.68,35.11,25.63,44.06,17.0,8.76,54.666666666666664,True
5087,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,8165.56,132.06,44.9,2.0,22.24,8.65,6.92,,,0.00%,0.35,,36.29%,,65.93%,,411.20%,143.20%,176.05,145.58,0.40%,-93.09%,69.50%,2.62%,6.05%,3.35,4.10%,7.50%,-1.80%,17.7,17.3,0.71,0.74,66.20%,21.00%,18.40%,2.54%,12.02%,37.64%,39.82%,31.87%,3.21%,,3.08,6.45%,6.15%,2.87%,6.86%,31.29%,-11.60%,35.37%,-11.60%,102.24%,54.19,0.77%,-0.66%,2.1,2629.74,0.71,46.88,0.11%,1854247,11/4/2021 4:30:00 PM,47.28,6/22/2020,46.88,0.00%,66.0,81,1.09,46.88,45.79,44.07,35.77,23.18,53.03,18.0,0.85,55.0,True
5092,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,44897.74,99.14,17.64,2.26,0.43,1.67,3.39,,3.11%,16.30%,0.75,-716.80%,144.19%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.89,0.10%,0.17%,79.40%,-0.16%,2.82%,2.64,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,5.82%,18.77%,12.27%,43.04%,61.75%,16.50%,2.02,1.77,2.53%,2.40%,11.30%,14.89%,22.84%,-0.29%,25.19%,-0.29%,76.16%,77.39,-0.80%,0.55%,1.8,6333.37,1.22,74.55,-0.25%,7754323,2/2/2022 8:30:00 AM,78.07,6/23/2011,74.55,0.00%,75.0,93,1.34,74.55,67.59,65.11,60.79,42.32,75.88,13.0,4.72,60.333333333333336,True
5117,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14427.75,,9.92,,3.21,1.42,,10.55,1.24%,,-0.05,-409.20%,50.58%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.85%,75.40%,0.49%,2.83%,1.29,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,9.53%,26.50%,18.26%,71.34%,126.72%,18.33%,2.96,0.7,4.28%,3.77%,13.86%,17.92%,42.30%,-0.36%,35.93%,-0.36%,169.86%,71.36,-1.87%,1.69%,2.2,16788.99,1.57,19.43,-0.21%,26339686,11/3/2021 4:30:00 PM,20.79,11/26/1965,19.5,0.36%,63.0,98,1.88,19.43,17.28,16.53,13.7,7.2,20.01,21.0,7.0,60.666666666666664,True
5252,NAVI,Navient Corporation,Financial,Credit Services,USA,3469.77,4.24,6.89,0.57,1.83,1.3,3.3,5.85,2.98%,12.50%,5.07,-17.50%,-29.92%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.78,2.50%,-0.51%,88.50%,0.01%,3.54%,3.04,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,-0.60%,0.14%,6.45%,6.92%,90.59%,1.18%,1.72,0.63,2.79%,2.88%,-0.33%,3.09%,8.62%,-4.96%,12.17%,-9.79%,98.25%,50.65,-1.20%,-0.87%,2.2,1740.31,0.71,21.47,-2.05%,1227937,1/25/2022 4:30:00 PM,21.9,4/17/2014,21.47,0.00%,63.0,96,1.58,21.47,21.55,20.87,19.8,10.83,23.8,15.0,2.0,58.0,True
5411,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1690.71,,3.78,,7.42,,845.35,5.03,1.37%,,-6.36,-978.70%,57.37%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,4.30%,-16.98%,59.40%,0.63%,14.30%,8.86,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,7.08%,26.51%,-5.64%,44.72%,103.92%,13.85%,2.34,1.18,5.57%,5.31%,9.91%,9.92%,23.71%,-9.71%,33.77%,-15.93%,147.67%,59.72,-3.14%,1.43%,1.7,1027.2,0.78,23.43,-1.76%,800874,11/5/2021 8:30:00 AM,32.92,1/10/2007,23.43,0.00%,78.0,97,1.69,23.43,21.53,21.31,19.0,9.46,27.87,21.0,40.5,65.33333333333333,True
5536,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,6327.55,24.83,16.94,1.42,2.73,2.45,137.56,26.31,1.89%,46.50%,1.49,-121.60%,12.66%,-17.50%,17.50%,2.00%,153.50%,26.20%,168.2,167.16,0.40%,-35.46%,89.70%,0.08%,1.19%,2.42,5.60%,10.20%,0.00%,1.6,1.0,0.38,0.38,38.50%,14.70%,10.90%,1.17%,1.01%,14.26%,22.33%,53.52%,-2.39%,1.54,1.05,2.03%,2.60%,-0.55%,0.20%,11.84%,-6.17%,9.64%,-6.17%,70.06%,49.34,1.78%,-1.49%,2.0,823.89,1.52,37.09,0.27%,1256226,10/28/2021 8:30:00 AM,43.83,4/17/2018,37.09,0.00%,69.0,91,1.27,37.09,37.37,37.02,33.21,21.81,39.53,13.0,18.17,57.666666666666664,True
5561,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2089.85,,,,9.89,5.12,113.58,,1.84%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.23%,81.10%,-0.12%,1.54%,3.22,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,3.54%,6.82%,25.14%,35.48%,93.70%,-1.66%,1.04,2.06,2.65%,2.49%,2.07%,5.07%,30.57%,-2.48%,16.08%,-2.48%,110.68%,59.29,0.50%,-0.52%,2.0,108.58,0.76,82.44,-0.02%,82324,11/2/2021 8:30:00 AM,79.29,3/19/2015,82.44,0.00%,69.0,97,1.61,82.44,80.97,78.68,63.32,39.13,84.54,41.0,-3.82,69.0,True
5578,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2617.86,3.13,6.02,1.04,1.86,2.97,5.84,5.31,1.48%,2.60%,43.29,885.80%,41.16%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,6.18%,94.70%,-0.06%,5.87%,4.15,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,4.37%,13.23%,25.00%,51.85%,225.23%,7.55%,,6.1,5.39%,4.83%,4.76%,7.51%,37.27%,-3.70%,21.98%,-3.70%,307.90%,57.32,-5.18%,2.88%,2.1,264.8,0.96,135.5,-2.45%,253160,11/3/2021 4:30:00 PM,158.75,11/20/2020,134.0,-1.11%,66.0,99,2.59,135.5,130.12,126.34,100.17,34.58,144.1,13.0,17.16,59.333333333333336,True
5595,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,368.06,,7.66,,0.37,0.78,1.56,,,0.00%,-5.72,24.90%,80.93%,16.60%,3.00%,-11.20%,171.50%,13.70%,9.19,8.93,1.40%,3.21%,52.60%,-3.38%,2.22%,3.65,0.10%,2.80%,1.40%,,,22.64,22.64,79.90%,31.90%,1.30%,1.26%,9.19%,28.16%,53.27%,51.82%,0.20%,1.92,1.38,2.62%,3.21%,0.48%,9.30%,28.77%,-4.46%,31.31%,-4.46%,79.30%,56.05,-1.79%,0.27%,2.0,54.4,0.8,40.05,-1.52%,43738,11/8/2021 8:30:00 AM,47.33,9/25/1996,40.05,0.00%,69.0,91,1.26,40.05,40.01,36.81,31.16,22.34,41.92,18.0,18.18,59.333333333333336,True
5612,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1476.78,11.71,10.8,1.46,3.28,1.48,0.53,,1.59%,11.60%,2.58,43.70%,-3.32%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,0.00%,95.20%,0.53%,1.57%,3.19,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,2.13%,21.48%,18.94%,47.39%,49.73%,13.70%,1.35,0.8,2.93%,2.75%,9.35%,13.92%,23.40%,-1.15%,26.81%,-1.15%,88.75%,72.16,-0.56%,-0.56%,2.0,240.21,0.75,30.2,-1.11%,180750,1/19/2022 8:30:00 AM,32.67,3/26/1987,30.2,0.00%,69.0,90,1.24,30.2,27.86,26.58,24.51,16.0,30.93,9.0,8.18,56.0,True
5654,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3449.89,13.98,13.12,0.71,0.36,3.63,86.68,30.34,0.02%,0.30%,3.15,471.90%,-16.56%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-17.40%,95.90%,-0.02%,7.92%,8.28,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,-3.04%,9.68%,34.71%,-6.43%,60.89%,1.08%,0.32,2.1,5.16%,4.82%,-0.96%,2.66%,11.39%,-10.47%,13.81%,-10.56%,86.47%,50.44,1.03%,-1.63%,2.2,695.53,0.94,43.97,-0.61%,655073,11/3/2021 8:30:00 AM,56.75,11/1/1982,43.97,0.00%,63.0,93,1.34,43.97,44.48,42.8,39.51,23.58,49.16,19.0,29.07,58.333333333333336,True
5670,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,810.54,7.78,6.8,,0.66,2.8,12.95,5.42,,0.00%,6.94,151.10%,3.87%,,,,372.50%,3.40%,11.7,8.65,10.80%,-15.78%,64.90%,0.14%,4.14%,4.25,12.50%,45.00%,27.10%,1.2,0.6,0.46,1.01,29.10%,12.10%,6.40%,-1.91%,3.82%,26.73%,18.42%,62.32%,-11.43%,,2.5,3.36%,4.79%,-2.41%,1.77%,18.11%,-14.00%,14.53%,-14.00%,79.99%,47.85,-2.51%,-0.59%,1.5,84.3,1.23,54.0,-3.09%,103878,11/18/2021 8:30:00 AM,60.83,2/7/2020,54.0,0.00%,84.0,92,1.29,54.0,55.57,53.18,46.35,31.32,62.79,23.0,12.65,66.33333333333333,True
5759,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,9617.58,,4.73,,1.4,2.7,1202.2,6.18,1.42%,,-2.26,1417.10%,55.30%,5.70%,,6.60%,95.30%,50.30%,261.1,258.64,0.93%,0.23%,74.40%,0.26%,2.38%,2.11,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,3.09%,22.50%,-0.30%,54.28%,124.12%,16.65%,3.54,1.63,5.39%,4.31%,10.68%,11.85%,28.83%,-4.90%,33.16%,-4.90%,153.53%,61.45,-2.63%,-2.32%,2.1,2922.12,2.28,39.31,-4.89%,6669860,11/2/2021 4:30:00 PM,48.93,8/21/2001,39.33,0.05%,66.0,98,1.86,39.31,35.9,35.22,30.59,15.51,41.34,22.0,24.47,62.0,True
5777,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5785.6,10.06,11.59,1.01,5.18,1.49,1.16,14.36,2.01%,19.20%,4.95,-372.30%,-13.42%,-42.10%,10.00%,4.50%,205.00%,9.10%,117.23,114.91,0.10%,-14.37%,90.30%,0.07%,3.11%,4.68,1.80%,16.30%,23.10%,,,0.22,0.0,,,54.80%,-0.34%,12.11%,3.55%,26.09%,61.18%,10.29%,1.45,1.44,3.05%,2.88%,6.44%,6.47%,13.41%,-3.67%,22.14%,-3.67%,71.09%,63.17,-2.45%,-0.25%,1.8,763.18,1.92,49.82,-2.70%,1465960,1/19/2022 4:30:00 PM,57.1,6/5/2000,49.83,0.02%,75.0,93,1.34,49.82,47.14,46.81,43.98,29.12,51.72,12.0,14.61,60.0,True
5986,PI,"Impinj, Inc.",Technology,Communication Equipment,USA,2046.77,,359.24,,11.75,23.2,18.05,,,,-1.98,-116.30%,134.65%,-30.90%,10.00%,12.10%,15.10%,60.30%,24.33,23.19,1.60%,-73.90%,91.10%,-0.43%,7.79%,4.68,-22.30%,-50.30%,-28.80%,1.5,1.3,0.0,0.94,50.10%,-25.30%,-27.00%,9.10%,5.63%,60.01%,101.85%,50.82%,-4.01%,2.33,5.67,6.97%,5.89%,-2.01%,3.90%,42.48%,-9.80%,27.04%,-9.80%,114.51%,50.52,-3.51%,-2.63%,1.6,386.26,1.0,85.14,-6.05%,387971,2/9/2022 4:30:00 PM,94.75,7/21/2016,84.23,-1.07%,81.0,90,1.25,85.14,86.93,82.08,59.89,39.69,94.39,7.0,11.29,59.333333333333336,True
6214,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2111.09,,,,1.9,1.12,11.04,,0.78%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.90%,83.50%,0.47%,4.72%,3.25,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,2.20%,23.19%,8.17%,28.30%,55.13%,20.71%,2.98,0.5,4.63%,5.10%,11.68%,19.08%,20.52%,-2.11%,52.13%,-9.49%,80.21%,63.66,-2.86%,1.84%,2.1,3071.03,0.75,10.2,-1.07%,2289510,2/10/2022 8:30:00 AM,11.33,11/2/1993,10.2,0.00%,66.0,92,1.29,10.2,9.24,8.59,8.48,5.66,11.27,12.0,11.08,56.666666666666664,True
6266,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,50701.2,42.46,10.6,,3.54,2.27,69.93,14.65,1.06%,59.00%,5.09,-126.30%,52.71%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.33%,2.85%,3.46,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,8.52%,21.86%,15.70%,58.14%,66.42%,18.81%,1.77,5.61,2.90%,2.79%,13.70%,17.39%,31.97%,0.02%,29.42%,0.02%,90.84%,80.87,-0.76%,0.95%,1.9,1998.2,1.42,216.09,0.18%,2843271,11/3/2021 4:30:00 PM,231.55,12/22/1987,216.09,0.00%,72.0,93,1.36,216.09,192.18,185.66,166.3,115.15,218.11,25.0,7.15,63.333333333333336,True
6392,RBB,RBB Bancorp,Financial,Banks - Regional,USA,542.26,10.43,9.13,,3.75,1.17,1.38,2.71,1.89%,17.50%,2.63,-14.10%,10.02%,14.90%,,26.80%,79.80%,5.70%,19.34,16.02,3.30%,-26.01%,38.30%,0.11%,0.62%,3.96,1.40%,11.80%,16.50%,,,0.41,0.41,,82.00%,36.10%,0.99%,10.99%,8.41%,17.39%,54.59%,4.85%,0.9,0.78,2.04%,2.98%,5.15%,6.47%,12.97%,-1.22%,19.12%,-1.22%,71.15%,64.66,0.04%,-0.15%,2.4,25.15,1.97,27.47,-0.11%,49492,10/25/2021 4:30:00 PM,29.8,7/26/2017,27.47,0.00%,56.0,91,1.28,27.47,26.3,25.82,24.35,16.05,27.81,12.0,8.48,53.0,True
6587,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1309.82,,3.78,,3.11,2.79,37.11,21.87,,,-8.5,-538.50%,97.52%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.30%,33.21%,59.70%,2.13%,7.35%,3.5,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,9.19%,20.98%,2.83%,80.47%,159.87%,17.38%,3.22,1.85,5.63%,6.50%,10.56%,11.99%,38.12%,-3.30%,35.51%,-10.51%,221.79%,58.21,-2.77%,1.88%,2.0,436.9,0.9,31.6,-0.94%,391568,,46.4,11/15/2016,31.6,0.00%,69.0,99,2.16,31.6,28.89,28.26,22.97,9.82,35.31,13.0,46.84,60.333333333333336,True
