no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
4936,MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA,21300.59,36.15,48.28,,2.62,3.3,3.82,95.39,0.02%,0.70%,1.3,-152.00%,201.20%,-19.60%,,-10.90%,356.80%,140.50%,478.4,396.76,0.50%,-10.97%,67.00%,0.13%,2.51%,1.76,1.60%,9.50%,-2.40%,2.0,1.9,1.71,1.87,46.10%,19.00%,7.60%,9.52%,4.72%,2.19%,15.62%,33.34%,4.88%,2.38,1.81,3.99%,4.30%,8.30%,9.02%,10.36%,-3.35%,23.51%,-8.01%,37.99%,61.37,-1.94%,-1.07%,2.4,5652.31,1.78,47.07,-2.99%,10066512,2/9/2022 4:30:00 PM,54.68,5/2/1988,47.07,-0.00%,56.0,85,1.14,47.07,43.58,43.33,42.67,34.11,51.17,15.0,16.17,52.0,True
5067,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,17047.8,9.88,6.06,1.41,1.55,1.67,20.23,28.92,0.98%,5.30%,4.65,160.60%,45.70%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.46,0.65%,-93.39%,80.50%,0.49%,2.01%,1.54,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,6.94%,13.78%,27.27%,35.42%,64.88%,16.87%,1.71,1.93,4.38%,4.84%,9.40%,16.85%,28.14%,0.39%,36.71%,0.39%,71.54%,68.64,3.80%,-1.18%,2.4,4929.94,1.56,45.92,2.57%,7675038,2/22/2022 4:30:00 PM,47.88,1/26/1988,45.9,-0.04%,56.0,94,1.36,45.92,42.17,39.53,35.88,27.23,47.55,18.0,4.27,56.0,True
5080,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,48320.84,38.24,15.24,1.27,0.4,1.78,3.65,32.54,2.91%,19.70%,2.08,-716.80%,4.03%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.88,0.10%,-10.91%,79.40%,-0.23%,2.99%,2.58,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,3.60%,9.70%,21.70%,33.93%,60.25%,24.61%,1.94,2.32,2.55%,3.14%,7.29%,16.59%,27.61%,-1.28%,33.46%,-1.28%,65.02%,72.19,0.14%,-0.20%,1.8,6840.45,0.94,79.74,-0.06%,6398086,2/2/2022 8:30:00 AM,85.33,6/23/2011,79.74,-0.00%,75.0,95,1.37,79.74,74.66,68.77,62.61,49.25,81.31,18.0,7.01,62.666666666666664,True
5104,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16156.84,,10.07,,3.6,1.57,,11.81,1.12%,,-0.05,-409.20%,60.70%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,765.84,0.30%,-6.65%,75.80%,0.97%,2.96%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,2.74%,14.74%,28.98%,72.66%,144.69%,30.39%,2.84,0.88,3.73%,4.63%,7.90%,21.05%,48.27%,-2.73%,49.79%,-2.73%,151.59%,68.09,0.14%,-0.70%,2.2,17483.53,1.34,21.41,-0.56%,23373207,2/16/2022 4:30:00 PM,21.48,11/26/1965,21.35,-0.28%,63.0,99,2.08,21.41,19.98,17.8,14.49,8.57,22.03,19.0,0.33,60.333333333333336,True
5138,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22989.46,14.08,12.62,2.77,5.71,1.49,0.56,15.33,2.62%,33.80%,13.01,-27.70%,29.15%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.06,0.30%,-1.24%,86.90%,-1.18%,4.89%,5.11,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,4.53%,2.76%,17.09%,29.29%,28.76%,19.23%,0.98,5.48,2.27%,3.33%,4.83%,12.39%,20.24%,-2.04%,29.42%,-2.04%,42.54%,64.48,-0.20%,0.23%,2.5,1225.59,1.18,183.11,0.03%,1451103,1/20/2022 8:30:00 AM,186.74,3/17/1980,183.11,0.00%,53.0,84,1.12,183.11,174.85,163.66,152.42,128.46,186.95,16.0,1.98,51.0,True
5331,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11340.72,25.38,19.66,7.21,2.41,2.35,294.56,15.85,3.09%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.63%,97.70%,0.01%,3.92%,3.07,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,-4.17%,2.48%,12.60%,12.69%,25.27%,3.22%,0.3,0.61,1.98%,2.16%,0.31%,4.17%,11.01%,-5.60%,16.90%,-5.60%,35.01%,52.78,-0.97%,-0.83%,1.9,4992.96,0.96,28.5,-1.79%,4793377,11/3/2021 8:30:00 AM,30.1,12/19/1962,28.5,0.00%,72.0,83,1.1,28.5,28.44,27.44,25.69,21.11,30.19,18.0,5.61,57.666666666666664,True
5358,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,USA,16250.19,20.07,15.41,1.62,6.04,,10.55,37.27,1.65%,47.50%,1.51,29.00%,13.41%,24.10%,12.40%,-6.70%,103.70%,10.50%,582.0,579.53,0.10%,-0.17%,99.40%,2.88%,4.50%,5.85,9.50%,-143.40%,23.60%,0.7,0.7,,,85.60%,39.00%,22.90%,19.62%,12.90%,21.54%,16.37%,42.64%,16.86%,0.65,0.87,5.18%,2.95%,13.79%,17.02%,17.22%,-1.40%,27.72%,-1.40%,56.41%,74.35,-0.62%,-0.68%,2.1,4456.6,1.51,30.36,-1.30%,6717151,2/3/2022 4:30:00 PM,29.26,6/23/1989,30.34,-0.07%,66.0,90,1.23,30.36,26.87,26.05,25.94,19.41,30.92,18.0,-3.62,58.0,True
5750,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,37249.46,,11.63,,1.66,4.18,18.09,6.02,0.10%,,-0.79,155.00%,61.72%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.01,0.10%,0.00%,71.00%,0.45%,3.77%,2.15,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,1.70%,17.23%,27.84%,51.40%,62.85%,40.32%,2.12,1.9,4.47%,5.18%,9.11%,23.44%,37.09%,-3.85%,56.16%,-3.85%,88.16%,69.42,1.65%,-0.69%,2.5,16347.27,1.09,40.68,0.94%,17747638,2/24/2022 4:30:00 PM,43.24,7/2/1962,40.63,-0.12%,53.0,95,1.39,40.68,37.58,33.17,29.75,21.62,42.31,8.0,6.29,52.0,True
6147,PSA,Public Storage,Real Estate,REIT - Industrial,USA,63745.66,42.92,38.58,2.52,19.61,12.56,66.53,88.61,2.23%,95.30%,8.37,-13.80%,5.15%,0.70%,17.00%,4.10%,77.90%,22.50%,174.93,151.59,0.20%,-19.95%,80.00%,0.05%,1.61%,3.68,10.90%,30.20%,18.50%,,,1.15,1.15,72.60%,49.60%,45.10%,-2.24%,-1.04%,9.76%,14.00%,54.07%,-4.13%,0.25,8.65,1.81%,2.44%,-0.04%,0.50%,12.09%,-4.84%,10.35%,-4.84%,58.51%,49.51,-1.24%,-1.52%,2.3,664.81,0.84,359.09,-2.74%,558422,2/22/2022 4:30:00 PM,386.29,11/18/1980,359.09,0.00%,59.0,94,1.35,359.09,358.81,357.95,320.78,226.54,377.36,18.0,7.57,57.0,True
6188,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,38483.9,,11.33,,0.4,2.17,13.28,,4.11%,,-1.16,-232.00%,2.75%,-26.00%,13.00%,-8.30%,149.80%,89.90%,440.19,436.44,0.30%,-9.72%,70.50%,-0.21%,2.69%,3.35,-3.10%,-9.30%,-12.70%,1.2,0.8,0.74,0.82,7.70%,-3.90%,-1.80%,2.57%,3.84%,15.39%,20.18%,15.82%,23.46%,1.51,2.89,2.45%,3.56%,3.11%,13.44%,14.13%,-1.91%,31.69%,-5.17%,41.57%,64.77,0.52%,-0.50%,1.9,3511.9,0.76,89.46,0.01%,2659650,1/28/2022 8:30:00 AM,99.71,4/12/2012,89.29,-0.19%,72.0,74,1.01,89.46,86.92,79.26,78.43,63.19,94.34,20.0,11.46,55.333333333333336,True
6247,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,53015.6,43.65,10.6,,3.7,2.34,73.12,15.32,1.04%,59.00%,5.09,-126.30%,61.06%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.70%,0.18%,2.77%,3.15,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,-0.29%,8.88%,23.92%,46.03%,73.92%,22.12%,1.66,7.14,2.88%,3.46%,2.55%,12.89%,30.80%,-4.60%,33.03%,-4.60%,77.67%,63.76,0.96%,-0.82%,1.9,2135.11,0.86,222.12,0.14%,1841423,11/3/2021 4:30:00 PM,237.18,12/22/1987,221.7,-0.19%,72.0,96,1.46,222.12,217.47,197.63,172.16,127.81,232.84,29.0,6.78,65.66666666666667,True
6464,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,23099.34,10.01,10.98,0.4,5.66,1.4,0.84,16.15,2.73%,24.30%,2.49,-31.50%,9.67%,6.30%,25.10%,3.40%,24.60%,-5.00%,955.0,949.44,0.47%,-0.55%,77.10%,0.49%,2.14%,2.23,1.60%,14.80%,12.30%,,,0.14,0.14,,,60.10%,5.68%,1.05%,3.10%,19.87%,28.85%,14.31%,1.37,0.81,2.15%,3.49%,4.62%,8.36%,14.10%,-2.39%,23.06%,-2.39%,38.29%,61.2,0.16%,0.12%,2.3,9103.66,0.94,24.92,0.28%,8593394,1/20/2022 8:30:00 AM,26.57,3/17/1980,24.88,-0.16%,59.0,84,1.11,24.92,23.83,23.04,21.86,18.02,25.53,21.0,6.62,54.666666666666664,True
6508,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,27615.34,17.1,12.59,2.0,2.79,2.83,3.83,8.68,1.20%,17.60%,6.64,71.00%,20.07%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,184.21,0.30%,-6.30%,63.80%,0.00%,1.60%,2.53,2.10%,15.20%,3.20%,,,0.35,4.33,96.00%,15.00%,11.90%,5.16%,4.38%,14.15%,22.47%,50.22%,13.17%,1.11,3.43,2.76%,3.24%,7.33%,10.84%,20.42%,-2.69%,22.15%,-2.69%,54.03%,65.0,-0.68%,-0.90%,1.9,1166.46,1.18,113.62,-1.58%,1379583,1/26/2022 4:30:00 PM,133.88,7/1/1983,114.25,0.55%,72.0,93,1.3,113.62,106.06,102.82,94.48,75.36,117.37,16.0,17.83,60.333333333333336,True
6723,SBNY,Signature Bank,Financial,Banks - Regional,USA,20899.01,27.15,13.75,4.3,10.46,2.66,0.72,22.21,0.65%,17.60%,12.67,-8.00%,28.76%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,96.40%,3.09%,3.26%,1.76,0.80%,10.30%,15.60%,,,0.07,0.07,,80.50%,34.80%,10.68%,-4.64%,9.06%,33.32%,61.67%,6.33%,1.87,14.89,3.81%,4.66%,4.71%,6.19%,22.50%,-8.22%,19.37%,-8.22%,67.79%,59.8,0.81%,0.31%,1.7,1089.24,0.73,343.96,1.12%,798067,1/18/2022 8:30:00 AM,429.24,3/23/2004,343.96,0.00%,78.0,95,1.4,343.96,327.38,324.74,281.23,205.0,374.76,18.0,24.79,63.666666666666664,True
7294,STT,State Street Corporation,Financial,Asset Management,USA,36395.97,14.11,9.72,0.99,18.52,1.39,0.24,,2.25%,32.60%,7.19,17.60%,23.17%,7.20%,14.29%,0.80%,35.40%,-6.50%,347.72,346.19,0.20%,-8.56%,92.60%,0.14%,1.20%,1.75,0.70%,9.40%,4.20%,,,0.51,0.0,,98.60%,,4.43%,-0.94%,3.94%,10.86%,39.04%,9.02%,1.54,3.12,2.37%,3.60%,4.15%,6.38%,12.29%,-3.32%,16.31%,-3.32%,42.06%,62.11,0.06%,-0.33%,2.2,2371.02,0.72,101.39,-0.28%,1715637,1/19/2022 8:30:00 AM,116.43,3/17/1980,101.39,0.00%,63.0,89,1.2,101.39,97.26,95.55,90.38,71.37,104.87,14.0,14.83,55.333333333333336,True
7676,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,36355.57,11.66,12.9,1.55,0.77,2.0,14.5,18.22,1.88%,21.20%,8.39,48.00%,2.80%,13.00%,7.50%,5.00%,121.00%,11.80%,363.0,285.0,1.20%,-4.26%,85.50%,0.03%,1.57%,1.93,8.60%,18.50%,12.60%,1.6,0.9,0.47,0.53,14.60%,9.30%,6.50%,8.37%,7.57%,18.58%,22.29%,49.80%,12.30%,0.79,2.56,2.86%,2.28%,6.06%,10.80%,21.85%,-2.82%,25.13%,-2.82%,54.82%,67.72,-0.45%,-0.41%,2.2,2308.67,1.16,97.88,-0.85%,2687279,2/7/2022 8:30:00 AM,93.5,3/17/1980,97.88,0.00%,63.0,93,1.3,97.88,92.65,88.72,80.43,64.76,100.72,13.0,-4.47,56.333333333333336,True
7847,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA,195129.66,15.01,16.48,1.07,2.01,15.95,18.48,42.98,1.85%,58.30%,14.7,-69.80%,5.05%,-22.00%,14.03%,7.70%,18.60%,9.20%,870.0,729.21,,,70.20%,0.02%,1.02%,2.57,9.50%,79.30%,19.90%,1.5,1.5,1.73,1.84,76.50%,10.70%,6.20%,-3.50%,4.45%,4.27%,13.96%,35.91%,2.96%,1.12,6.54,2.24%,2.72%,4.25%,5.18%,8.18%,-5.58%,14.50%,-5.58%,40.93%,56.93,-0.89%,-1.07%,2.2,2890.43,1.17,220.68,-1.95%,3378895,2/1/2022 8:30:00 AM,243.58,11/10/1999,220.34,-0.16%,63.0,87,1.17,220.68,212.16,210.27,204.11,156.59,233.72,21.0,10.38,57.0,True
8064,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,36067.46,,12.58,,0.38,2.09,10.31,76.09,4.36%,,-1.09,-160.10%,3.49%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.17%,78.90%,-0.02%,2.97%,3.09,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,5.64%,7.20%,16.95%,33.67%,39.26%,19.68%,1.97,2.86,3.11%,3.69%,6.83%,16.18%,21.00%,-0.50%,38.01%,-0.50%,52.74%,69.37,1.41%,-0.23%,1.9,3906.51,1.32,89.89,1.18%,5166442,1/27/2022 8:30:00 AM,94.3,11/1/1984,72.41,-19.44%,72.0,89,1.21,89.89,84.42,77.83,74.37,58.85,90.76,25.0,4.91,62.0,True
8269,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,230597.33,11.92,12.2,,5.81,1.42,0.46,,1.35%,11.50%,4.96,-89.80%,23.25%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.60%,0.08%,1.21%,1.65,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,7.03%,5.33%,17.26%,15.44%,80.47%,23.07%,1.18,1.65,2.55%,3.00%,6.17%,13.32%,22.25%,-0.56%,27.68%,-0.56%,82.42%,69.79,-1.01%,1.00%,2.2,28919.68,1.25,59.05,-0.02%,36058843,1/14/2022 8:30:00 AM,62.84,12/10/1962,59.0,-0.08%,63.0,97,1.53,59.05,55.75,52.33,48.37,32.65,60.3,22.0,6.42,60.666666666666664,True
8313,WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,USA,36297.6,36.4,22.89,18.2,3.84,3.28,169.61,37.11,5.44%,196.50%,0.83,-75.90%,7.42%,17.30%,2.00%,1.00%,-46.90%,28.00%,1215.43,1211.98,0.20%,-1.77%,86.20%,0.38%,2.09%,2.84,2.20%,8.80%,3.20%,0.6,0.5,1.82,2.0,65.60%,22.20%,10.70%,-0.56%,4.40%,7.07%,20.56%,35.28%,15.75%,1.32,0.73,2.19%,2.59%,1.71%,8.28%,12.64%,-2.84%,21.24%,-2.84%,36.44%,60.95,-0.63%,-0.46%,2.1,8931.51,0.93,30.14,-1.08%,8306524,2/21/2022 4:30:00 PM,31.95,7/2/1962,30.14,0.00%,66.0,86,1.15,30.14,29.68,27.9,26.79,22.09,31.02,17.0,6.01,56.333333333333336,True
8339,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,16092.26,16.77,14.96,1.86,1.7,2.56,7.78,10.03,0.57%,9.80%,5.48,-20.20%,11.89%,1.70%,9.00%,2.30%,73.20%,18.80%,185.03,134.36,5.70%,-0.25%,71.40%,0.07%,0.95%,1.67,3.10%,14.30%,6.90%,,,0.49,0.49,,14.50%,9.80%,3.37%,8.09%,14.51%,26.14%,36.78%,11.59%,0.81,2.09,2.03%,2.50%,7.06%,11.09%,18.95%,-1.97%,23.10%,-1.97%,40.99%,71.16,-0.17%,-0.56%,2.5,767.84,1.38,91.94,-0.73%,1058644,1/27/2022 4:30:00 PM,97.67,3/17/1980,92.0,0.07%,53.0,88,1.18,91.94,86.2,83.15,78.22,66.51,93.79,17.0,6.23,52.666666666666664,True
8542,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,11226.96,10.46,12.83,,4.94,1.62,0.86,66.04,2.05%,19.70%,7.09,-27.30%,15.29%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.01,1.00%,-3.38%,85.50%,-0.53%,2.18%,2.47,1.40%,15.60%,19.30%,,,0.14,0.14,,,50.90%,7.58%,5.55%,13.91%,32.50%,51.54%,17.35%,1.32,2.24,2.91%,3.45%,8.29%,12.80%,23.71%,-0.30%,27.40%,-0.30%,57.50%,67.94,1.27%,0.34%,2.5,1358.5,1.88,74.12,1.62%,2554420,1/24/2022 4:30:00 PM,72.8,3/17/1980,74.12,0.00%,53.0,93,1.3,74.12,68.64,65.93,60.01,47.06,75.44,14.0,-1.78,53.333333333333336,True
