no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
4966,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,17366.02,29.32,17.49,1.39,0.68,6.78,2.39,6.32,,0.00%,10.07,-2.60%,26.12%,34.40%,21.14%,6.50%,-21.20%,40.20%,58.4,57.88,0.30%,-4.39%,97.40%,0.37%,1.38%,3.11,5.70%,25.80%,17.40%,1.5,1.5,0.93,0.0,15.00%,3.60%,2.30%,2.51%,-3.32%,16.98%,18.86%,40.75%,38.82%,0.71,8.44,2.53%,2.76%,-1.25%,1.06%,12.55%,-6.58%,13.51%,-6.58%,50.57%,50.3,-0.44%,-0.27%,2.4,256.88,0.72,295.24,-0.70%,184958,10/27/2021 4:30:00 PM,324.6,7/2/2003,295.24,0.00%,56.0,79,1.13,295.24,298.61,292.45,262.69,196.08,316.04,13.0,9.94,49.333333333333336,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,44685.22,35.8,26.23,2.53,5.5,,27.03,39.68,1.22%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.67,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,2.64%,3.91%,6.80%,22.08%,49.90%,52.41%,0.77,6.51,2.36%,2.43%,2.44%,4.91%,18.20%,-1.23%,13.37%,-1.23%,58.85%,57.36,2.00%,0.16%,1.8,693.73,1.14,259.18,2.16%,787619,11/4/2021 4:30:00 PM,267.1,12/17/2010,259.18,0.00%,75.0,83,1.19,259.18,253.61,247.52,219.67,163.16,262.42,21.0,3.06,59.666666666666664,True
5182,NDAQ,"Nasdaq, Inc.",Financial,Financial Data & Stock Exchanges,USA,34326.14,29.71,26.87,2.07,5.83,5.39,70.34,55.36,1.06%,29.50%,6.87,20.60%,3.37%,17.50%,14.35%,10.60%,7.40%,-4.00%,167.69,117.25,0.20%,-5.45%,75.40%,0.35%,2.07%,3.12,6.30%,17.90%,8.00%,1.0,1.0,0.86,0.93,56.50%,25.50%,19.60%,1.45%,-3.16%,4.13%,18.03%,61.89%,53.79%,0.84,4.74,2.54%,2.17%,-0.94%,0.21%,13.72%,-5.03%,8.16%,-5.03%,64.76%,48.91,-1.52%,-0.05%,2.4,775.78,0.49,204.14,-1.57%,380277,10/20/2021 8:30:00 AM,216.77,7/1/2002,204.15,0.00%,56.0,87,1.28,204.14,205.92,203.91,179.82,123.9,214.96,18.0,6.19,53.666666666666664,True
5610,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,45151.68,23.28,22.01,1.89,3.51,,100.49,17.3,,0.00%,28.86,31.60%,3.96%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-1.95%,0.95%,1.54,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,2.23%,4.44%,13.44%,25.66%,51.34%,48.49%,0.99,13.48,1.95%,2.00%,3.50%,5.57%,17.01%,-1.64%,13.09%,-1.64%,58.48%,64.49,-0.40%,0.00%,2.2,409.84,0.72,672.0,-0.40%,297040,10/27/2021 4:30:00 PM,695.25,4/23/1993,672.0,0.00%,63.0,82,1.18,672.0,650.46,637.45,575.46,424.03,683.19,17.0,3.46,54.0,True
5918,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,116307.64,59.61,68.33,,25.32,3.59,198.78,129.58,1.60%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.25%,96.80%,-0.57%,1.30%,4.21,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,2.03%,6.14%,17.91%,26.34%,63.39%,58.10%,0.8,3.16,2.06%,2.07%,3.48%,9.43%,25.28%,-2.20%,26.85%,-2.20%,69.27%,65.82,-0.95%,-0.23%,1.9,2279.59,0.95,157.56,-1.18%,2157918,10/15/2021 8:30:00 AM,160.87,11/21/1997,157.97,0.26%,72.0,87,1.27,157.56,152.71,144.6,126.05,93.08,161.11,13.0,2.1,57.333333333333336,True
5978,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22503.01,37.19,32.96,2.19,4.41,22.36,269.5,98.74,0.58%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.53%,3.81%,6.6,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-1.31%,4.39%,11.34%,27.29%,64.05%,47.49%,0.85,13.82,2.81%,2.54%,-2.03%,7.55%,22.14%,-5.65%,29.06%,-5.65%,79.85%,52.38,-2.72%,0.00%,2.3,224.08,0.74,549.39,-2.72%,165993,10/21/2021 8:30:00 AM,566.71,10/13/1995,549.39,0.00%,59.0,88,1.3,549.39,561.92,512.89,450.94,305.47,582.27,17.0,3.15,54.666666666666664,True
6646,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,155702.04,30.68,22.21,1.45,8.45,3.21,4.54,20.48,0.89%,27.30%,2.63,-20.60%,12.06%,15.60%,21.15%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.82%,87.80%,17.27%,0.75%,2.23,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,0.67%,-0.15%,12.91%,9.12%,59.56%,52.07%,1.03,2.21,2.50%,2.35%,-0.05%,0.90%,11.26%,-4.53%,11.95%,-4.53%,64.98%,51.06,-0.07%,-0.59%,2.1,5413.59,0.67,80.66,-0.67%,3622743,10/15/2021 8:30:00 AM,91.93,9/22/1987,80.66,0.00%,66.0,87,1.27,80.66,80.69,80.04,72.58,48.89,84.49,16.0,13.97,56.333333333333336,True
6940,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,54859.33,73.53,45.55,4.93,13.05,10.5,35.85,46.34,,0.00%,4.82,23.60%,14.14%,24.40%,14.90%,10.40%,-21.90%,9.60%,152.63,150.97,0.30%,-44.82%,90.90%,0.85%,1.02%,2.27,9.80%,16.10%,12.00%,1.2,1.1,0.0,0.02,79.50%,17.80%,19.20%,1.38%,1.79%,6.61%,34.75%,52.29%,36.74%,1.13,11.6,3.20%,3.11%,1.80%,8.07%,24.15%,-2.98%,23.50%,-2.98%,62.84%,55.75,-1.96%,-0.77%,1.9,679.67,0.79,354.48,-2.71%,538173,12/1/2021 4:30:00 PM,387.94,2/26/1992,354.48,0.00%,72.0,83,1.19,354.48,349.04,329.06,286.08,217.69,365.38,19.0,9.44,58.0,True
6999,SPGI,S&P Global Inc.,Financial,Financial Data & Stock Exchanges,USA,113978.1,40.31,31.97,4.32,14.11,61.05,,37.8,0.66%,25.60%,11.6,12.40%,7.14%,18.10%,9.34%,7.00%,75.10%,13.10%,240.9,240.49,0.21%,0.00%,96.40%,0.91%,7.91%,15.27,21.20%,241.20%,57.20%,2.3,2.3,2.23,2.23,73.20%,49.20%,34.70%,1.45%,1.23%,3.87%,19.15%,42.89%,42.26%,0.99,10.71,2.01%,2.29%,1.66%,3.62%,13.69%,-1.79%,12.71%,-1.79%,54.09%,55.34,-0.78%,-0.35%,1.8,1245.35,0.74,467.66,-1.13%,922539,10/26/2021 8:30:00 AM,506.08,2/14/1929,467.66,0.00%,75.0,79,1.13,467.66,460.7,452.16,412.02,303.5,476.17,19.0,8.22,57.666666666666664,True
7171,STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Ireland,22850.46,15.03,11.1,0.69,1.99,38.7,23.06,33.31,2.60%,38.50%,6.85,41.60%,4.45%,45.50%,21.88%,-0.90%,164.50%,34.60%,226.0,221.76,0.30%,-75.04%,85.50%,0.55%,5.53%,4.91,18.50%,239.00%,25.30%,1.3,0.9,8.14,8.55,28.50%,15.90%,14.10%,-2.07%,3.67%,22.65%,6.37%,62.02%,65.59%,1.06,3.77,3.87%,3.76%,-0.38%,10.55%,16.96%,-11.97%,31.62%,-11.97%,77.34%,54.5,-2.31%,-0.32%,2.4,2495.36,0.6,102.93,-2.62%,1503587,10/22/2021 8:30:00 AM,105.43,12/11/2002,102.95,0.02%,56.0,86,1.25,102.93,103.52,93.5,88.16,58.04,116.93,13.0,2.43,51.666666666666664,True
7502,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,22471.45,39.59,29.33,3.96,6.31,5.64,43.79,30.35,,0.00%,2.19,-24.00%,11.10%,27.00%,10.00%,6.60%,45.40%,13.80%,251.8,249.99,0.20%,-48.19%,94.50%,-0.14%,1.02%,2.31,8.10%,14.90%,8.10%,1.4,1.1,0.33,0.34,55.90%,15.60%,15.70%,0.72%,-1.69%,-7.42%,10.56%,37.43%,30.16%,1.55,2.75,3.35%,2.96%,0.61%,1.50%,4.78%,-5.49%,8.38%,-9.93%,40.77%,51.37,-1.18%,-0.48%,2.0,1108.19,0.67,86.91,-1.65%,746599,11/3/2021 4:30:00 PM,96.33,7/20/1990,88.71,2.07%,69.0,75,1.09,86.91,86.45,85.68,83.01,61.74,96.49,18.0,10.84,54.0,True
7532,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,26169.08,29.38,26.36,2.52,2.13,13.02,23.54,50.34,0.90%,24.80%,7.84,36.90%,2.52%,16.30%,11.65%,11.30%,20.30%,15.80%,114.22,112.88,0.10%,-29.18%,88.40%,-2.58%,2.32%,3.42,12.20%,46.90%,26.40%,1.7,0.6,0.5,0.5,35.40%,9.70%,7.40%,1.14%,4.25%,12.39%,25.00%,69.82%,63.78%,0.9,4.99,2.11%,2.20%,1.63%,7.50%,19.81%,-2.19%,19.67%,-2.19%,72.34%,59.4,-1.96%,-0.14%,2.3,767.27,0.66,230.24,-2.10%,509246,10/21/2021 8:30:00 AM,226.12,2/18/1994,230.24,0.00%,59.0,89,1.33,230.24,227.21,214.62,192.51,133.6,235.39,16.0,-1.79,54.666666666666664,True
7600,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,16524.13,21.91,18.57,0.85,1.3,2.76,7.57,12.2,0.11%,2.30%,3.4,-61.50%,21.04%,-11.60%,25.90%,-2.80%,62.90%,9.30%,223.66,219.36,0.47%,-0.17%,86.80%,-2.09%,2.04%,3.9,5.00%,12.90%,3.80%,2.5,1.3,0.62,0.62,16.20%,6.70%,6.10%,2.42%,-2.55%,5.57%,8.92%,54.94%,54.11%,1.73,2.01,2.26%,2.43%,-0.04%,0.95%,10.79%,-4.67%,8.07%,-4.67%,67.90%,51.47,0.01%,-0.84%,2.1,1148.59,0.81,74.48,-0.83%,928706,10/28/2021 8:30:00 AM,86.0,12/22/1947,74.48,0.00%,66.0,84,1.22,74.48,74.47,73.84,67.35,44.36,78.13,19.0,15.47,56.333333333333336,True
7683,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,22262.77,31.08,23.03,0.51,2.91,11.05,,27.06,,0.00%,13.01,-74.40%,5.67%,-9.00%,60.56%,9.40%,197.80%,28.60%,54.29,52.85,0.30%,-31.47%,92.60%,-0.07%,2.26%,1.6,17.00%,45.00%,9.10%,1.7,0.6,0.0,0.0,37.50%,15.00%,11.30%,5.41%,2.35%,7.89%,19.49%,46.71%,40.83%,1.65,14.94,4.80%,3.60%,1.46%,4.73%,14.87%,-3.22%,13.92%,-3.22%,56.75%,55.2,-1.67%,-0.20%,2.3,744.84,1.18,404.41,-1.86%,879480,12/2/2021 4:30:00 PM,447.92,10/25/2007,404.8,0.10%,59.0,81,1.17,404.41,399.25,386.68,352.43,258.0,417.85,43.0,10.76,61.0,True
7699,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,USA,442521.07,29.36,21.88,2.05,1.58,6.35,20.99,24.87,1.23%,33.10%,16.12,11.90%,14.80%,21.70%,14.35%,10.40%,29.80%,11.10%,943.0,936.57,0.10%,-25.58%,89.30%,0.14%,0.63%,1.96,7.50%,22.80%,16.00%,,,0.62,0.67,,7.90%,5.50%,6.12%,1.93%,17.18%,18.96%,37.43%,34.97%,0.84,8.63,1.75%,1.84%,4.96%,8.05%,15.99%,0.67%,23.54%,0.67%,47.75%,67.5,1.02%,-0.07%,1.8,3018.11,0.98,473.32,0.95%,2968641,10/14/2021 8:30:00 AM,484.5,10/17/1984,473.86,0.11%,75.0,76,1.1,473.32,451.64,439.52,408.78,320.35,474.39,24.0,2.36,58.333333333333336,True
7937,VMC,Vulcan Materials Company,Basic Materials,Building Materials,USA,27335.23,41.25,31.99,2.15,5.34,4.16,201.44,66.17,0.74%,29.70%,4.88,-5.40%,26.80%,20.70%,19.15%,7.30%,-12.10%,15.80%,132.81,132.56,0.10%,-53.87%,90.70%,1.14%,1.39%,2.17,5.40%,10.40%,7.90%,2.0,1.4,0.61,0.62,25.90%,19.40%,12.60%,2.81%,-2.17%,13.30%,15.54%,42.02%,35.74%,0.63,5.42,2.54%,2.25%,1.52%,6.46%,11.71%,-4.21%,20.38%,-4.21%,49.65%,57.03,0.57%,-0.17%,2.2,851.73,0.72,201.32,0.40%,611513,11/4/2021 8:30:00 AM,218.25,1/11/1950,201.32,0.00%,63.0,80,1.15,201.32,198.35,189.66,180.37,134.53,210.16,17.0,8.41,53.333333333333336,True
8125,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,202938.43,11.82,13.42,,5.07,1.19,0.41,,1.61%,11.80%,4.2,-89.80%,-20.56%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.28,0.10%,0.00%,73.60%,-1.71%,1.07%,1.65,0.90%,10.40%,7.60%,,,0.97,0.97,,99.10%,43.50%,1.59%,-0.40%,12.09%,8.78%,71.05%,64.65%,1.31,1.53,2.70%,2.49%,0.11%,0.71%,9.03%,-5.47%,10.84%,-5.47%,74.27%,51.04,1.37%,-0.79%,2.2,25815.92,0.65,49.69,0.57%,16844762,10/14/2021 8:30:00 AM,51.96,12/10/1962,49.64,-0.10%,63.0,89,1.32,49.69,49.6,49.39,45.64,28.51,52.57,27.0,4.57,59.666666666666664,True
8208,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,32034.74,53.32,47.44,1.93,11.95,14.44,46.56,111.66,0.16%,8.20%,8.05,42.50%,6.54%,28.70%,27.60%,8.90%,112.80%,28.90%,74.1,73.62,0.20%,-6.08%,93.80%,-2.14%,1.69%,3.23,21.10%,30.90%,15.90%,2.9,2.2,0.1,0.12,40.50%,25.50%,22.80%,-1.87%,3.64%,-6.50%,24.28%,64.34%,51.49%,0.97,13.74,3.23%,2.89%,-1.11%,1.22%,14.45%,-6.29%,7.52%,-9.71%,69.07%,48.38,-1.65%,0.20%,2.0,384.27,0.77,429.19,-1.45%,296294,10/28/2021 8:30:00 AM,457.0,3/17/1980,429.19,0.00%,69.0,86,1.26,429.19,434.97,423.95,375.76,253.86,475.35,13.0,6.48,56.0,True
8377,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USA,32415.44,38.12,30.32,3.81,5.93,11.34,105.59,26.77,,0.00%,15.68,-7.20%,7.50%,38.10%,10.00%,4.00%,71.10%,26.90%,53.42,53.17,0.40%,-28.69%,88.00%,-0.57%,0.90%,1.93,15.20%,33.90%,17.60%,1.0,0.7,0.33,0.35,47.10%,18.10%,15.50%,0.13%,0.34%,2.95%,17.55%,58.61%,55.53%,1.55,18.81,2.77%,2.73%,0.36%,7.18%,12.97%,-2.66%,21.49%,-2.66%,64.67%,54.8,-1.16%,-0.10%,2.2,248.46,0.82,597.74,-1.26%,203203,11/2/2021 8:30:00 AM,630.91,8/15/1991,597.74,0.00%,63.0,86,1.25,597.74,596.39,559.13,529.59,363.0,614.1,16.0,5.55,55.0,True
8419,ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,108826.55,55.43,44.49,4.08,14.29,23.32,33.26,81.27,0.43%,22.80%,4.15,9.90%,11.30%,38.30%,13.57%,7.00%,15.80%,11.40%,474.0,472.05,0.23%,-9.10%,92.90%,-0.11%,0.53%,1.64,14.40%,46.90%,14.90%,4.5,3.3,1.41,1.41,70.00%,31.50%,26.00%,3.12%,4.51%,11.19%,26.32%,45.03%,39.07%,0.65,4.49,1.78%,1.92%,3.68%,8.53%,21.43%,0.13%,20.55%,0.13%,62.76%,67.99,0.29%,-0.05%,1.7,1527.55,0.72,230.16,0.24%,1101804,11/4/2021 8:30:00 AM,238.83,2/1/2013,230.16,0.00%,78.0,79,1.14,230.16,222.67,212.77,189.91,141.41,230.99,21.0,3.77,59.333333333333336,True
