no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1372,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,22972.4,10.66,10.84,,4.74,1.09,1.46,,2.84%,34.70%,5.16,-41.70%,19.66%,7.50%,-2.76%,6.80%,74.50%,-4.50%,426.09,424.13,0.10%,0.00%,97.20%,-0.38%,2.79%,2.46,1.00%,9.10%,12.90%,,,0.32,0.32,,91.80%,39.50%,3.83%,0.84%,14.54%,21.41%,37.60%,16.40%,1.47,1.56,1.95%,3.00%,3.01%,9.35%,15.85%,-3.51%,26.26%,-3.51%,40.09%,63.63,-0.43%,-0.13%,2.0,4814.21,0.87,55.0,-0.56%,4169714,1/19/2022 8:30:00 AM,60.37,9/24/2014,55.0,0.00%,69.0,88,1.18,55.0,53.38,50.45,47.52,39.56,57.0,14.0,9.76,57.0,True
1419,CHK,Chesapeake Energy Corporation,Energy,Oil & Gas E&P,USA,7797.62,26.77,7.09,4.91,1.98,2.12,9.18,10.67,2.67%,9.20%,2.45,,-1.79%,,5.45%,-16.20%,95.40%,-7.50%,117.11,103.99,0.04%,0.00%,,17.81%,12.68%,10.15,64.40%,533.10%,237.70%,0.7,0.7,0.41,0.41,65.10%,,,-3.06%,-6.11%,3.99%,11.58%,53.32%,1.70%,,2.67,3.09%,4.28%,-3.17%,0.56%,11.22%,-10.92%,15.63%,-10.92%,64.05%,45.68,0.94%,-1.02%,2.0,1298.81,1.08,65.62,-0.09%,1403707,2/23/2022 4:30:00 PM,98.09,2/10/2021,65.31,-0.47%,69.0,94,1.34,65.62,67.4,65.37,59.1,40.0,73.66,30.0,49.48,64.33333333333333,True
1490,CLBK,"Columbia Financial, Inc.",Financial,Banks - Regional,USA,2303.87,24.17,24.25,,8.53,2.13,6.79,20.64,,0.00%,0.88,6.60%,6.67%,15.30%,,12.60%,49.90%,-9.30%,102.98,41.06,0.30%,0.00%,16.50%,0.91%,1.93%,5.94,0.90%,8.20%,13.90%,,,0.73,0.73,,86.40%,30.90%,0.42%,1.91%,8.60%,16.10%,33.88%,2.30%,0.35,0.48,1.73%,2.36%,1.59%,3.46%,14.12%,-2.56%,18.10%,-2.56%,36.10%,56.88,-0.19%,-0.14%,1.5,133.79,0.65,21.34,-0.33%,86728,1/25/2022 4:30:00 PM,23.0,4/20/2018,21.34,0.00%,84.0,86,1.16,21.34,21.02,20.69,18.72,15.68,21.9,17.0,7.78,62.333333333333336,True
1585,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17531.24,19.96,19.67,11.09,2.17,2.07,16.79,,2.46%,39.90%,1.38,-229.10%,-5.90%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.15%,93.90%,0.17%,2.12%,2.98,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,-1.88%,0.80%,3.91%,3.25%,29.98%,-1.04%,0.93,0.54,1.63%,2.07%,-0.31%,0.24%,5.95%,-3.16%,7.26%,-3.16%,43.03%,47.85,-1.32%,-0.92%,2.1,4452.2,1.28,27.62,-2.23%,5685019,2/22/2022 8:30:00 AM,29.71,8/16/1943,27.62,0.00%,66.0,84,1.12,27.62,27.72,27.59,26.09,19.31,28.52,34.0,7.57,61.333333333333336,True
1600,CNXC,Concentrix Corporation,Technology,Information Technology Services,USA,10449.95,26.32,18.69,1.69,1.87,3.98,57.42,28.62,0.49%,0.00%,7.69,141.20%,-10.52%,,15.60%,28.60%,88.80%,12.70%,51.56,41.85,0.60%,-14.47%,85.30%,1.04%,0.94%,1.46,7.90%,15.80%,12.30%,1.6,1.6,0.31,0.31,35.30%,10.20%,7.20%,1.32%,18.06%,11.92%,22.61%,83.54%,13.34%,,7.28,3.13%,4.23%,9.26%,13.66%,19.59%,-2.63%,31.28%,-2.63%,92.03%,65.32,0.08%,-1.71%,1.0,267.8,0.65,202.44,-1.63%,173490,1/18/2022 4:30:00 PM,215.67,11/24/2020,202.44,0.00%,100.0,97,1.59,202.44,186.81,178.84,169.5,105.42,208.48,14.0,6.54,70.33333333333333,True
1661,CPF,Central Pacific Financial Corp.,Financial,Banks - Regional,USA,816.58,10.34,11.36,1.29,3.73,1.48,2.29,34.6,3.41%,46.90%,2.83,-35.00%,13.51%,-1.20%,8.00%,6.40%,202.80%,12.00%,27.97,27.29,0.40%,-0.05%,91.80%,1.80%,1.73%,2.77,0.80%,10.20%,28.00%,,,0.19,0.19,,87.70%,25.50%,2.20%,-2.50%,1.74%,10.73%,35.57%,4.05%,1.21,0.78,2.18%,2.91%,-0.40%,2.56%,8.71%,-5.36%,11.15%,-5.36%,39.31%,52.62,0.93%,-0.51%,1.7,170.86,0.97,29.31,0.41%,166558,1/26/2022 8:30:00 AM,32.67,8/28/1987,29.31,0.00%,78.0,88,1.18,29.31,29.39,28.63,26.98,21.04,30.97,10.0,11.46,58.666666666666664,True
1742,CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure,USA,1953.39,28.12,15.48,,1.89,4.32,8.7,19.02,1.67%,47.00%,2.13,-28.70%,8.49%,-0.60%,-5.00%,5.70%,20.10%,7.80%,31.76,31.56,2.10%,0.00%,99.60%,0.43%,4.20%,5.13,5.00%,15.20%,9.70%,1.1,1.1,0.32,0.85,48.00%,11.30%,6.40%,4.68%,3.61%,11.83%,28.75%,28.36%,3.99%,0.86,1.76,3.42%,2.98%,4.78%,5.48%,20.14%,-2.69%,15.63%,-2.69%,40.72%,64.68,1.01%,-1.18%,1.0,258.6,0.86,59.92,-0.18%,223319,2/1/2022 4:30:00 PM,66.0,2/28/1996,59.92,0.00%,100.0,84,1.11,59.92,57.31,56.95,49.95,42.58,61.58,18.0,10.15,67.33333333333333,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18328.78,26.3,6.81,0.35,10.9,3.95,240.22,61.44,1.96%,47.80%,0.87,-69.30%,14.61%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.40%,58.30%,5.49%,3.52%,3.43,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,0.17%,8.19%,14.38%,47.53%,36.35%,21.00%,-0.21,0.93,3.69%,4.28%,6.16%,10.67%,24.05%,-5.23%,25.01%,-5.23%,66.23%,60.94,2.04%,-0.88%,2.3,8185.73,0.87,22.99,1.14%,7094903,2/23/2022 4:30:00 PM,27.4,2/8/1990,22.99,0.00%,59.0,83,1.1,22.99,21.68,20.83,18.9,14.28,24.26,30.0,19.18,57.333333333333336,True
1786,CTSH,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,USA,46988.66,22.28,17.74,1.94,2.54,4.1,19.47,27.71,1.06%,29.10%,4.05,-21.80%,11.78%,-0.60%,11.49%,6.00%,61.40%,11.80%,525.0,524.88,0.10%,-2.20%,93.80%,0.49%,1.05%,1.9,9.90%,15.10%,11.10%,2.1,2.1,0.06,0.06,37.30%,13.10%,9.10%,4.87%,2.59%,11.90%,17.94%,17.25%,1.72%,1.12,2.38,2.60%,2.64%,4.84%,5.86%,16.70%,-1.93%,17.53%,-1.93%,36.35%,61.06,0.28%,-1.84%,2.4,2901.39,1.34,90.25,-1.57%,3880543,2/2/2022 4:30:00 PM,94.78,6/19/1998,90.25,0.00%,56.0,76,1.02,90.25,86.19,85.5,77.39,66.19,92.44,23.0,5.02,51.666666666666664,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,139323.61,18.38,12.72,3.2,0.49,1.87,10.85,11.07,2.09%,34.80%,5.73,7.60%,0.74%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.68%,78.80%,0.02%,1.29%,2.57,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-3.13%,-0.68%,13.30%,23.70%,43.10%,2.09%,0.79,2.71,2.45%,2.34%,-0.67%,3.15%,17.45%,-5.33%,18.64%,-5.33%,54.84%,49.81,0.69%,-0.18%,2.1,6605.29,1.3,105.32,0.51%,8604838,2/9/2022 8:30:00 AM,113.41,10/1/1952,105.0,-0.30%,66.0,90,1.23,105.32,106.01,102.43,89.82,68.02,111.25,14.0,7.68,56.666666666666664,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,258999.74,16.73,14.69,,1.66,1.92,42.94,,3.94%,279.00%,8.13,-291.90%,-11.20%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-59.63%,67.60%,0.39%,1.19%,1.85,1.50%,2.70%,-2.10%,1.3,1.0,0.27,0.27,42.70%,2.80%,2.30%,1.37%,6.31%,19.18%,32.54%,47.84%,15.93%,1.16,3.29,2.32%,2.44%,3.08%,10.12%,23.93%,-2.43%,22.86%,-2.43%,51.02%,62.53,-1.32%,0.05%,2.2,12209.73,0.9,136.04,-1.27%,11005115,1/28/2022 8:30:00 AM,140.78,6/24/1921,136.04,0.00%,63.0,92,1.28,136.04,132.41,124.0,109.93,91.35,139.43,16.0,3.48,57.0,True
1841,CWK,Cushman & Wakefield plc,Real Estate,Real Estate Services,United Kingdom,5012.86,66.18,10.58,6.62,0.57,4.01,4.22,12.9,,0.00%,0.34,109.90%,22.36%,15.20%,10.00%,13.30%,279.40%,20.80%,223.3,140.91,0.80%,-91.05%,80.90%,1.25%,4.65%,6.2,1.10%,6.70%,-2.20%,1.4,1.4,2.61,2.64,20.00%,3.90%,0.90%,3.31%,1.23%,17.61%,22.42%,39.00%,-0.31%,1.42,0.7,2.88%,3.35%,4.15%,5.34%,17.21%,-2.64%,26.54%,-2.64%,55.80%,59.46,1.84%,-1.85%,1.9,1056.77,0.66,22.17,-0.05%,695848,2/24/2022 4:30:00 PM,27.82,8/2/2018,22.15,-0.09%,72.0,89,1.2,22.17,21.29,21.14,18.94,14.23,22.77,19.0,25.48,60.0,True
1953,DELL,Dell Technologies Inc.,Technology,Computer Hardware,USA,46746.51,7.02,8.51,1.24,0.44,5.19,2.09,4.44,,0.00%,8.65,3.00%,8.58%,36.00%,5.65%,13.10%,351.90%,20.90%,766.0,282.52,0.60%,-14.59%,88.70%,0.68%,2.95%,1.87,5.40%,137.50%,10.50%,0.8,0.7,3.54,5.36,30.30%,9.70%,6.50%,2.57%,0.78%,7.24%,19.25%,50.77%,8.10%,0.83,1.47,1.89%,2.72%,4.57%,5.80%,14.49%,-0.46%,14.39%,-0.46%,55.60%,65.52,0.46%,-0.54%,2.1,4452.27,0.83,60.72,-0.08%,3676525,2/24/2022 4:30:00 PM,66.33,8/17/2016,60.72,0.00%,66.0,93,1.3,60.72,58.11,57.48,53.1,39.04,61.54,19.0,9.24,59.333333333333336,True
2139,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,706.16,15.89,9.11,0.64,0.45,6.82,4.92,8.85,,0.00%,0.71,99.80%,8.33%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.58,3.50%,-12.00%,40.30%,4.62%,4.12%,3.61,3.70%,48.10%,4.70%,1.6,1.6,5.18,5.72,54.50%,5.40%,2.60%,1.08%,17.80%,15.50%,17.68%,113.47%,12.05%,1.98,0.46,3.42%,5.17%,9.66%,12.87%,28.52%,-3.76%,35.00%,-3.76%,118.87%,65.59,-0.44%,-1.14%,2.2,451.62,1.35,11.25,-1.57%,610702,1/25/2022 8:30:00 AM,12.75,10/12/2015,11.25,0.00%,63.0,99,1.88,11.25,10.34,10.0,8.77,5.14,11.69,18.0,13.33,60.0,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35446.41,30.2,9.57,1.21,3.97,3.93,15.27,12.88,0.84%,19.80%,1.73,3855.60%,62.60%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.25,0.50%,-3.19%,90.30%,-1.98%,2.68%,1.47,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-1.49%,4.86%,27.51%,92.15%,187.90%,18.55%,2.9,2.49,4.25%,5.36%,2.72%,12.90%,52.30%,-5.81%,46.89%,-5.81%,197.30%,60.17,0.95%,-0.75%,1.8,11668.54,0.84,52.22,0.19%,9747884,2/15/2022 4:30:00 PM,54.95,3/17/1992,52.25,0.06%,75.0,99,2.27,52.22,50.96,46.65,35.44,18.97,55.44,30.0,5.23,68.0,True
2258,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,2027.69,7.02,7.92,0.54,1.39,1.5,12.82,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.40%,-42.01%,,1.02%,15.47%,10.33,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,5.01%,13.28%,18.58%,47.50%,108.01%,11.69%,1.35,1.94,2.47%,3.28%,5.72%,12.03%,33.11%,-0.76%,25.88%,-0.76%,118.01%,69.03,0.54%,-0.99%,2.2,430.74,0.74,69.37,-0.46%,319462,2/23/2022 4:30:00 PM,69.0,7/9/1999,69.37,0.00%,63.0,98,1.81,69.37,65.99,62.14,52.27,31.82,70.44,17.0,-0.53,59.333333333333336,True
2421,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1596.17,3.9,6.69,,1.47,1.51,6.97,3.58,,0.00%,11.95,214.60%,18.96%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-11.89%,91.20%,1.03%,2.33%,2.43,21.10%,46.30%,18.70%,15.9,15.9,0.95,0.95,,62.20%,44.20%,20.17%,8.91%,16.21%,42.74%,61.77%,13.75%,1.54,2.01,6.15%,4.74%,12.22%,14.98%,28.58%,-0.28%,28.14%,-0.28%,72.56%,66.56,3.53%,1.19%,2.0,341.09,2.68,46.59,4.77%,915185,2/3/2022 4:30:00 PM,47.5,10/30/2014,46.59,0.00%,69.0,96,1.42,46.59,41.7,40.69,36.29,27.0,47.88,20.0,1.95,61.666666666666664,True
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,64803.16,21.78,10.65,0.3,4.17,3.01,15.1,12.84,2.66%,31.00%,5.17,-122.20%,22.50%,33.90%,73.84%,4.80%,,105.70%,585.09,583.05,0.30%,1.87%,87.90%,-0.45%,1.07%,1.38,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,0.79%,10.23%,22.26%,65.18%,95.75%,26.83%,1.82,4.23,3.46%,3.97%,4.11%,16.59%,35.72%,-3.32%,39.66%,-3.32%,100.73%,65.89,0.23%,-0.80%,2.0,4501.05,0.86,112.66,-0.57%,3861881,2/25/2022 8:30:00 AM,116.12,10/4/1989,111.61,-0.93%,69.0,97,1.61,112.66,108.7,97.54,84.94,59.03,116.53,16.0,3.07,60.666666666666664,True
2520,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1092.46,,4.84,,3.5,1.29,2731.14,6.31,,,-0.42,156.50%,127.48%,44.30%,21.00%,24.90%,209.30%,169.30%,49.24,37.32,1.60%,-3.55%,73.40%,0.92%,4.25%,3.1,-1.00%,-3.00%,-18.40%,0.3,0.3,0.57,0.57,80.00%,35.80%,-4.10%,0.86%,-7.81%,10.77%,49.36%,100.31%,17.55%,2.42,0.98,6.18%,7.59%,-3.69%,7.62%,24.32%,-15.78%,36.66%,-15.78%,102.52%,50.12,-0.16%,-1.75%,2.2,511.89,1.97,12.86,-1.91%,1006396,11/4/2021 8:30:00 AM,20.16,4/18/1994,12.97,0.86%,63.0,98,1.66,12.86,13.26,12.0,10.37,6.37,15.27,30.0,56.77,63.666666666666664,True
2585,EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,12621.54,14.94,12.29,1.87,7.8,2.27,1.51,,1.45%,22.80%,6.1,-13.90%,13.95%,8.30%,8.00%,8.60%,40.20%,13.60%,141.88,140.8,0.78%,-0.30%,91.10%,0.16%,2.01%,3.14,1.30%,13.80%,21.00%,,,0.03,0.03,,86.50%,46.50%,6.12%,3.26%,9.38%,18.84%,37.79%,15.85%,1.64,2.66,2.57%,3.29%,5.03%,10.85%,17.79%,-0.59%,26.68%,-0.59%,39.76%,65.71,1.18%,0.13%,1.7,903.35,1.14,91.15,1.31%,1028384,1/27/2022 8:30:00 AM,107.9,2/3/1999,91.15,0.00%,78.0,88,1.18,91.15,86.87,82.51,77.45,65.87,92.5,17.0,18.38,61.0,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41383.76,24.61,17.1,1.54,1.19,1.22,14.0,,3.64%,89.40%,1.71,-33.30%,-12.53%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.59,0.10%,-25.71%,82.20%,-0.15%,1.87%,1.79,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,-4.00%,6.00%,8.28%,22.75%,37.94%,2.07%,0.47,1.01,2.32%,2.47%,2.06%,5.29%,17.56%,-4.50%,13.97%,-4.50%,53.71%,56.66,-0.24%,-1.08%,2.1,10194.78,1.11,42.04,-1.31%,11345958,11/3/2021 8:30:00 AM,53.65,7/6/1943,42.04,0.00%,66.0,89,1.21,42.04,41.3,40.03,35.82,27.35,44.02,19.0,27.62,58.0,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,29663.55,,27.45,,4.1,18.62,5.9,12.26,,,-6.83,-604.10%,694.26%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-39.05%,96.80%,-0.70%,6.53%,3.95,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,7.55%,8.25%,6.38%,31.39%,31.76%,9.30%,1.59,7.14,3.48%,4.16%,8.86%,12.50%,18.48%,-0.87%,30.95%,-0.87%,44.42%,67.7,1.42%,-1.12%,2.5,2393.09,2.39,197.52,0.29%,5725283,2/10/2022 4:30:00 PM,193.42,7/20/2005,208.5,5.56%,53.0,87,1.17,197.52,182.25,176.31,166.81,136.77,201.93,13.0,-2.08,51.0,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23150.85,67.68,7.41,1.11,4.18,2.06,50.66,8.05,1.53%,82.70%,1.93,269.40%,57.68%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.81%,89.80%,0.99%,3.51%,2.22,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,0.80%,4.87%,21.71%,64.32%,92.45%,20.93%,2.36,6.21,4.53%,5.11%,2.99%,11.72%,35.43%,-3.89%,37.26%,-3.89%,106.85%,58.56,1.82%,-0.61%,1.9,2844.76,0.85,130.42,1.19%,2416672,2/22/2022 4:30:00 PM,143.06,10/12/2012,130.02,-0.31%,72.0,98,1.64,130.42,126.93,117.21,96.54,63.05,135.7,21.0,9.69,63.666666666666664,True
2688,FBP,First BanCorp.,Financial,Banks - Regional,USA,2974.15,11.37,9.36,0.79,3.74,1.43,1.1,8.99,2.68%,24.90%,1.31,-39.70%,14.48%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,194.38,1.30%,-3.54%,99.30%,2.06%,2.31%,2.45,1.00%,9.50%,18.20%,,,0.09,0.09,,84.90%,26.10%,3.39%,-4.90%,5.65%,16.16%,51.16%,8.49%,1.24,0.54,2.99%,3.66%,-1.27%,4.25%,13.11%,-10.05%,20.13%,-10.05%,54.28%,51.49,0.27%,-0.40%,2.0,1831.1,0.68,14.95,-0.13%,1243422,1/26/2022 8:30:00 AM,24.0,1/13/1987,14.95,0.00%,69.0,92,1.29,14.95,15.1,14.37,13.23,9.81,16.62,12.0,60.54,57.666666666666664,True
2693,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,646.11,35.8,38.64,2.39,2.73,8.03,12.59,14.82,,0.00%,1.29,241.80%,57.50%,15.70%,15.00%,2.30%,517.30%,26.90%,14.25,12.36,13.00%,0.00%,56.10%,-0.51%,0.89%,1.97,8.20%,24.80%,13.90%,1.0,1.0,0.27,0.38,77.70%,5.80%,7.70%,1.49%,-9.69%,-1.39%,27.41%,68.43%,-0.24%,1.69,1.85,3.24%,4.00%,-1.07%,0.22%,15.90%,-11.94%,12.34%,-11.94%,83.68%,48.84,0.02%,-1.62%,1.5,55.89,0.82,46.25,-1.60%,45893,1/6/2022 4:30:00 PM,63.5,6/3/1992,46.25,0.00%,84.0,96,1.46,46.25,46.57,46.2,39.98,25.18,52.52,24.0,37.3,68.0,True
2702,FCF,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,1568.19,11.57,11.46,1.45,5.34,1.43,4.69,19.95,2.76%,37.50%,1.44,-29.70%,12.43%,6.00%,8.00%,8.10%,81.90%,0.80%,95.62,94.17,1.00%,0.00%,71.50%,0.50%,1.99%,3.46,1.20%,10.40%,15.10%,,,0.15,0.26,,85.70%,38.90%,1.46%,-2.57%,4.90%,22.09%,32.57%,3.73%,1.05,0.47,2.13%,3.02%,-0.19%,3.31%,13.36%,-5.33%,13.54%,-5.33%,35.03%,52.63,0.24%,-0.48%,2.5,542.35,1.03,16.69,-0.24%,558580,1/25/2022 4:30:00 PM,18.67,6/10/1992,16.69,0.00%,53.0,86,1.15,16.69,16.7,16.19,14.73,12.36,17.63,13.0,11.86,50.666666666666664,True
2717,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,64111.67,22.97,14.16,0.79,3.38,4.83,8.36,10.84,0.68%,7.70%,1.91,344.60%,-17.15%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-9.60%,78.40%,0.53%,2.48%,1.94,6.40%,24.40%,5.90%,2.5,1.8,0.66,0.72,33.20%,32.30%,14.90%,14.95%,2.31%,17.23%,14.57%,41.93%,5.40%,2.12,1.94,4.64%,4.65%,8.08%,9.89%,15.72%,-4.96%,25.67%,-4.96%,49.37%,63.32,2.12%,-1.29%,2.1,18595.26,1.58,43.91,0.80%,29320973,1/26/2022 8:30:00 AM,43.95,7/10/1995,44.0,0.20%,66.0,90,1.22,43.91,40.57,40.13,38.02,29.45,46.2,14.0,0.09,56.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32763.04,13.17,12.69,,6.29,1.68,0.86,,2.44%,31.20%,3.73,-45.10%,13.62%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-6.44%,83.90%,0.06%,1.37%,1.79,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.37%,0.14%,11.56%,26.34%,52.31%,12.79%,1.38,1.41,2.24%,3.22%,4.50%,8.41%,17.55%,-3.00%,21.67%,-3.00%,54.22%,63.48,-0.45%,0.30%,1.9,5225.23,1.11,49.12,-0.14%,5784226,1/20/2022 8:30:00 AM,51.58,3/17/1980,49.12,0.00%,72.0,93,1.31,49.12,47.0,45.45,41.83,32.05,50.64,20.0,5.01,61.666666666666664,True
2957,FOXA,Fox Corporation,Communication Services,Broadcasting,USA,24347.84,14.79,12.22,2.46,1.84,2.21,4.5,16.06,1.09%,15.40%,2.98,122.80%,24.55%,15.90%,6.00%,7.70%,-33.70%,12.10%,575.0,463.5,0.10%,0.00%,99.94%,0.57%,3.23%,4.26,7.60%,15.70%,12.40%,3.1,2.7,0.63,0.7,36.20%,19.30%,13.20%,7.58%,12.97%,8.13%,18.82%,37.50%,19.24%,,1.33,3.52%,3.41%,10.15%,15.28%,15.28%,0.23%,27.91%,-1.79%,44.36%,73.39,1.24%,-0.89%,2.4,3515.69,1.97,44.0,0.34%,6921766,2/9/2022 8:30:00 AM,45.58,3/12/2019,44.35,0.80%,56.0,87,1.17,44.0,40.18,38.33,38.2,31.5,44.95,11.0,3.59,51.333333333333336,True
3159,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,996.39,6.86,9.7,0.69,0.43,1.64,3.52,4.57,,0.00%,9.91,-200.00%,3.60%,-24.20%,10.00%,-10.00%,333.50%,25.30%,14.31,13.71,2.30%,-0.01%,99.10%,-0.10%,7.85%,6.72,8.70%,24.60%,-8.60%,1.6,0.9,0.03,0.03,47.90%,5.80%,6.10%,9.32%,6.01%,-2.74%,13.16%,52.46%,5.84%,2.07,3.41,5.31%,5.28%,7.39%,8.19%,12.02%,-2.87%,20.85%,-7.87%,66.88%,59.47,0.50%,-2.43%,2.5,160.11,0.76,67.92,-1.93%,121804,12/3/2021 8:30:00 AM,72.67,1/5/1950,67.92,0.00%,53.0,94,1.36,67.92,63.52,62.87,60.71,40.7,73.72,19.0,6.99,55.333333333333336,True
3269,GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream,Bermuda,1546.12,,39.7,,3.4,0.91,2.47,6.8,,0.00%,-1.44,-34.00%,144.00%,-9.00%,4.00%,33.70%,-355.60%,12.00%,106.24,91.22,46.50%,0.00%,68.90%,0.60%,2.15%,2.12,9.00%,27.00%,3.40%,0.5,0.5,0.67,1.33,70.50%,72.60%,90.90%,3.02%,8.01%,13.70%,32.82%,32.34%,18.56%,0.71,0.63,4.05%,4.62%,5.18%,14.02%,18.28%,-5.16%,36.14%,-5.16%,58.64%,60.78,2.58%,-0.90%,2.0,922.06,0.78,14.69,1.66%,714784,,17.65,12/18/2002,14.69,0.00%,69.0,81,1.08,14.69,14.01,12.94,12.43,9.26,15.49,7.0,20.15,52.333333333333336,True
3419,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,6097.85,20.67,8.19,2.26,0.38,1.43,5.14,11.59,,0.00%,1.05,-301.50%,45.42%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.45,0.20%,-32.14%,86.90%,1.22%,3.16%,2.39,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,3.67%,-1.90%,-5.77%,28.87%,51.87%,1.97%,1.93,1.05,3.69%,5.16%,0.28%,1.77%,14.56%,-10.05%,18.22%,-12.66%,61.64%,52.21,0.65%,-1.28%,2.2,3702.56,1.72,21.74,-0.64%,6373434,2/11/2022 8:30:00 AM,24.43,8/5/1927,22.22,2.21%,63.0,94,1.32,21.74,21.63,21.4,19.0,13.45,24.89,13.0,12.37,56.666666666666664,True
