no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
5857,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5943.17,140.72,5.77,5.17,4.64,2.27,59.49,4.81,0.82%,53.90%,0.42,-733.00%,19.65%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.87,1.20%,-5.46%,,-0.08%,7.40%,7.67,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,4.96%,16.68%,15.42%,49.69%,160.36%,20.58%,3.01,3.0,7.07%,5.55%,8.86%,13.13%,29.34%,-3.32%,33.68%,-3.32%,176.08%,64.42,-0.17%,2.15%,2.0,924.67,1.58,58.82,1.98%,1463857,11/4/2021 4:30:00 PM,71.07,3/17/1980,58.82,0.00%,69.0,99,2.26,58.82,54.46,52.26,45.99,21.53,60.84,26.0,20.83,64.66666666666667,True
6251,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,54249.47,42.02,10.49,,3.79,2.25,74.83,15.67,1.08%,59.00%,5.09,-126.30%,53.46%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.20%,86.60%,0.09%,2.85%,3.25,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,-0.53%,16.34%,15.29%,47.86%,77.38%,17.58%,1.65,7.19,5.08%,3.18%,6.00%,13.50%,28.78%,-3.69%,28.08%,-3.69%,88.86%,66.05,-1.63%,2.33%,1.9,2127.13,1.16,213.85,0.66%,2466968,11/3/2021 4:30:00 PM,233.67,12/22/1987,213.85,0.00%,72.0,96,1.53,213.85,203.26,189.59,168.5,115.15,222.04,28.0,9.27,65.33333333333333,True
6572,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1431.97,,3.7,,3.4,2.77,40.57,23.91,,,-8.5,-538.50%,100.38%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.50%,0.00%,60.10%,2.28%,7.35%,3.66,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,4.09%,10.80%,-2.19%,66.93%,204.18%,16.27%,3.09,2.1,8.69%,6.89%,4.67%,10.63%,33.24%,-6.72%,34.22%,-11.36%,218.74%,55.76,-3.90%,3.33%,2.0,417.73,0.63,31.3,-0.70%,262129,,46.4,11/15/2016,31.1,-0.64%,69.0,99,2.66,31.3,30.06,28.34,23.58,9.82,35.31,13.0,48.24,60.333333333333336,True
6634,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,62.99,,,,0.7,0.11,0.14,1.03,37.42%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-51.00%,68.00%,-0.17%,2.44%,0.35,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,2.31%,-2.60%,24.37%,37.14%,108.84%,-0.78%,1.82,0.14,5.11%,3.91%,-0.68%,1.70%,29.82%,-9.88%,9.08%,-9.88%,119.28%,50.01,-3.73%,1.90%,2.0,1211.69,0.12,3.1,-1.90%,147815,11/3/2021 4:30:00 PM,28.0,6/26/2018,3.06,-1.29%,69.0,98,1.83,3.1,3.12,3.05,2.4,1.41,3.44,28.0,803.23,65.0,True
6763,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,173826.04,31.75,18.74,1.26,9.15,3.57,5.06,29.64,0.80%,30.30%,2.83,-20.60%,22.22%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.85%,87.70%,0.12%,0.99%,2.52,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,-1.89%,4.91%,10.54%,30.82%,66.91%,6.66%,0.95,2.77,3.83%,2.91%,-0.44%,5.62%,17.90%,-6.19%,17.32%,-6.19%,76.70%,53.31,-1.72%,1.40%,2.0,6303.1,1.71,89.7,-0.34%,10802587,1/18/2022 8:30:00 AM,103.38,9/22/1987,89.77,0.08%,69.0,95,1.46,89.7,90.33,85.08,76.2,50.77,95.62,20.0,15.25,61.333333333333336,True
7004,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4208.04,,6.87,,2.02,2.44,141.21,4.29,0.06%,,-4.83,-304.60%,245.46%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.55%,86.80%,2.72%,4.87%,2.19,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-0.06%,8.28%,2.14%,77.92%,289.48%,11.77%,5.47,2.47,10.13%,7.56%,-0.40%,4.89%,33.27%,-13.18%,30.60%,-13.86%,311.88%,50.99,-5.70%,2.98%,2.4,2646.04,0.9,32.95,-2.89%,2386353,10/28/2021 4:30:00 PM,44.04,12/16/1992,33.2,0.76%,56.0,100,3.41,32.95,33.19,31.38,24.8,8.0,38.25,29.0,33.66,61.666666666666664,True
7007,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,482.35,9.81,11.17,,4.33,1.66,3.93,,1.46%,,5.58,74.30%,4.59%,21.40%,,14.20%,31.30%,7.00%,8.87,7.7,0.20%,-9.73%,50.10%,0.18%,0.39%,1.04,,,27.20%,,,0.05,0.05,,,,3.79%,5.11%,7.06%,21.29%,70.35%,4.95%,0.95,1.92,3.99%,3.25%,0.12%,1.86%,14.84%,-6.41%,15.43%,-11.59%,82.50%,52.53,-2.34%,-0.27%,2.5,28.73,0.66,54.75,-2.60%,18821,,60.0,4/12/1994,54.75,0.00%,53.0,96,1.49,54.75,54.8,53.73,47.75,30.65,61.93,20.0,9.59,56.333333333333336,True
7493,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1844.76,7.57,6.31,0.63,2.29,1.26,6.24,,2.74%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.90%,0.96%,3.93%,4.43,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,-2.92%,1.53%,-4.80%,13.69%,97.99%,2.30%,1.2,1.43,4.99%,3.78%,-2.48%,2.09%,9.27%,-10.51%,13.41%,-11.42%,109.94%,47.26,-1.43%,1.62%,2.0,390.72,0.76,36.53,0.16%,298035,11/4/2021 4:30:00 PM,50.0,10/10/2007,36.53,0.00%,69.0,98,1.73,36.53,37.46,35.76,33.47,17.51,41.24,26.0,36.87,64.33333333333333,True
7632,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13247.29,48.97,20.4,8.59,0.94,6.05,57.95,6.71,0.69%,28.70%,1.18,-405.10%,44.73%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.83%,88.50%,-0.08%,1.37%,2.23,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,3.92%,10.32%,5.33%,34.50%,105.85%,10.53%,2.7,1.83,4.57%,3.13%,4.39%,7.69%,23.03%,-2.28%,21.38%,-2.28%,116.66%,64.05,-1.75%,2.46%,1.7,1391.47,1.13,57.74,0.66%,1565649,11/4/2021 8:30:00 AM,68.14,12/7/2010,57.74,0.00%,78.0,98,1.8,57.74,55.6,53.67,47.05,26.97,59.43,18.0,18.01,64.66666666666667,True
8143,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,768.07,,11.8,,0.61,1.33,4.63,5.3,1.52%,,-2.95,-248.10%,159.23%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.46,0.90%,0.00%,79.80%,-0.16%,2.04%,1.12,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-1.27%,-2.15%,22.97%,37.98%,127.85%,-2.52%,1.91,0.39,0.94%,0.61%,-1.63%,8.02%,30.07%,-3.48%,31.90%,-3.48%,134.24%,57.77,-0.27%,-0.08%,2.0,407.41,1.34,26.34,-0.34%,544474,11/5/2021 8:30:00 AM,29.25,7/19/2016,26.34,0.00%,69.0,98,1.99,26.34,26.75,24.44,20.3,11.24,27.29,17.0,11.05,61.333333333333336,True
8274,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,219665.5,10.85,11.23,,5.53,1.29,0.44,,1.49%,11.50%,4.96,-89.80%,23.19%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.70%,0.15%,1.09%,1.57,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,-2.25%,11.03%,7.41%,15.61%,74.49%,12.05%,1.16,1.64,3.86%,2.84%,0.25%,5.57%,12.77%,-8.68%,16.24%,-8.68%,81.13%,53.33,-1.77%,1.09%,2.2,27424.88,1.22,53.76,-0.70%,33461800,1/14/2022 8:30:00 AM,60.04,12/10/1962,53.86,0.19%,63.0,96,1.53,53.76,53.89,50.98,47.73,29.68,58.87,22.0,11.68,60.333333333333336,True
8283,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3761.47,73.95,36.23,1.72,9.98,6.22,12.46,90.64,0.82%,51.90%,0.66,-61.70%,100.15%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.11%,1.82%,3.16,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,5.32%,28.51%,11.79%,30.02%,82.24%,27.80%,2.11,2.12,6.80%,4.78%,11.97%,21.56%,28.62%,-2.83%,39.71%,-2.83%,95.08%,72.33,-2.97%,1.99%,1.7,337.45,1.53,48.73,-1.04%,515671,11/3/2021 4:30:00 PM,48.17,2/8/2018,48.73,0.00%,78.0,97,1.6,48.73,44.07,40.24,37.98,25.23,50.46,9.0,-1.15,61.333333333333336,True
8315,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,USA,2953.31,21.55,4.47,3.86,2.32,2.08,228.94,4.98,,0.00%,3.37,445.70%,23.09%,-35.19%,5.59%,-18.90%,-31.50%,118.40%,39.12,39.0,0.20%,22.91%,98.10%,0.73%,5.08%,4.23,6.30%,10.80%,-239.30%,0.4,0.4,0.05,0.0,80.80%,11.80%,10.60%,-2.19%,9.21%,13.28%,50.77%,240.53%,12.35%,3.57,4.23,7.72%,5.94%,1.69%,6.54%,31.85%,-8.73%,25.06%,-8.73%,267.95%,53.98,-3.81%,2.65%,2.4,468.64,0.61,72.67,-1.26%,284733,11/4/2021 8:30:00 AM,83.56,11/20/2003,72.67,0.00%,56.0,99,2.98,72.67,71.78,68.28,55.3,19.75,79.62,9.0,14.99,54.666666666666664,True
