no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1425,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11261.05,23.23,23.73,2.98,3.11,3.94,7.97,22.91,,0.00%,3.19,44.10%,6.92%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.72,0.80%,-10.20%,93.30%,-2.67%,2.22%,2.76,8.40%,13.70%,10.60%,3.6,3.2,0.25,0.26,47.40%,13.60%,10.10%,21.15%,21.79%,39.95%,28.61%,55.03%,40.25%,0.8,2.28,3.68%,2.62%,17.37%,26.95%,32.47%,-0.94%,45.03%,-0.94%,55.88%,82.25,-0.16%,-0.03%,1.9,1232.39,1.54,73.98,-0.19%,1903121,12/9/2021 8:30:00 AM,79.4,2/7/1997,73.98,0.00%,72.0,85,1.21,73.98,63.03,58.27,55.85,47.52,75.45,14.0,7.33,57.0,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,871.03,42.91,40.01,,6.19,8.36,36.91,97.87,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.85%,41.50%,5.15%,2.14%,2.13,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,3.23%,-5.47%,43.04%,81.27%,148.66%,155.70%,0.96,3.41,4.72%,5.28%,1.08%,10.80%,52.78%,-8.25%,48.88%,-8.25%,179.92%,56.85,2.24%,2.21%,2.0,114.67,1.21,66.06,4.51%,138187,11/4/2021 4:30:00 PM,74.0,8/6/1986,66.06,0.00%,69.0,98,2.07,66.06,65.49,59.68,43.25,23.6,72.0,20.0,12.02,62.333333333333336,True
1532,CNC,Centene Corporation,Healthcare,Healthcare Plans,USA,43520.17,63.23,14.5,6.65,0.36,1.72,3.24,7.71,,0.00%,1.24,-0.60%,5.46%,16.60%,9.51%,37.30%,2.30%,11.40%,583.24,576.73,1.80%,-1.37%,94.40%,-1.15%,1.77%,2.58,1.00%,2.80%,5.00%,,,0.7,0.71,,1.20%,0.60%,8.89%,3.80%,28.54%,11.64%,28.73%,30.18%,0.51,2.21,2.72%,2.71%,10.41%,15.57%,20.56%,2.65%,34.60%,2.65%,43.19%,72.63,3.36%,1.33%,1.8,3964.59,2.74,81.85,4.73%,10866881,10/26/2021 8:30:00 AM,85.89,12/13/2001,81.8,-0.06%,75.0,76,1.08,81.85,74.32,70.9,67.91,57.16,82.2,15.0,4.94,55.333333333333336,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230995.54,49.45,40.26,4.96,1.18,14.06,18.97,185.54,0.57%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.69%,69.10%,-0.53%,0.83%,1.72,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,4.50%,8.79%,21.55%,45.14%,48.55%,47.89%,0.63,13.57,2.91%,2.35%,1.54%,8.64%,28.59%,-2.84%,25.03%,-2.84%,77.64%,58.01,-1.84%,-0.30%,2.2,2136.66,1.57,545.34,-2.13%,3356800,12/9/2021 4:30:00 PM,542.22,11/27/1985,545.45,0.02%,63.0,82,1.17,545.34,536.46,501.73,424.02,307.0,561.27,15.0,-0.57,53.333333333333336,True
1638,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,9464.11,23.33,10.33,0.42,1.87,3.65,40.44,12.09,,0.00%,2.68,72.10%,13.22%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.80%,-1.83%,3.26%,2.91,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,-1.88%,-2.66%,18.17%,13.97%,63.84%,48.79%,2.54,2.96,4.30%,4.24%,-0.42%,7.74%,14.40%,-8.94%,32.00%,-8.94%,65.71%,52.09,-1.02%,1.97%,2.2,1649.56,1.02,63.07,0.93%,1680761,11/3/2021 8:30:00 AM,79.47,12/15/2011,63.07,0.00%,63.0,87,1.25,63.07,63.36,58.55,55.13,38.43,69.26,20.0,26.0,56.666666666666664,True
1646,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17748.99,149.07,95.26,41.41,16.14,4.66,41.45,,1.89%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.21,0.70%,-26.32%,95.90%,-1.19%,1.37%,2.38,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,3.48%,5.64%,16.29%,30.73%,83.15%,75.89%,0.77,3.73,2.01%,2.31%,2.91%,6.69%,24.64%,-2.03%,17.85%,-2.03%,83.39%,60.62,-1.12%,-0.18%,2.3,583.25,1.07,173.47,-1.30%,625797,10/28/2021 4:30:00 PM,177.76,7/22/1993,173.47,0.00%,59.0,92,1.41,173.47,168.45,162.55,139.16,94.59,175.75,38.0,2.47,63.0,True
1712,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12497.16,37.64,18.89,2.51,2.78,4.94,42.28,39.47,0.90%,29.80%,6.38,-28.40%,38.25%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.84%,0.76%,1.51,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,0.44%,1.74%,22.91%,27.69%,54.60%,53.88%,1.07,4.57,1.42%,1.85%,-1.06%,3.19%,18.26%,-4.20%,18.65%,-4.20%,63.41%,50.03,-1.57%,-0.86%,1.9,259.73,1.74,234.53,-2.41%,452645,10/21/2021 4:30:00 PM,261.0,6/1/1960,234.53,0.00%,72.0,85,1.21,234.53,236.76,227.17,198.29,143.52,244.8,16.0,11.29,57.666666666666664,True
1719,CSR,Centerspace,Real Estate,Real Estate Services,USA,1567.21,,,,8.28,2.38,75.35,653.01,2.69%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.28%,1.07%,1.66,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,-1.03%,3.62%,7.38%,40.39%,46.93%,51.54%,0.94,2.87,2.16%,2.53%,-0.27%,2.21%,20.41%,-6.69%,9.61%,-6.69%,55.83%,49.73,-2.07%,-0.55%,1.8,89.92,0.89,104.26,-2.61%,79837,11/1/2021 4:30:00 PM,112.6,10/17/1997,104.26,0.00%,75.0,81,1.14,104.26,104.4,101.95,86.57,66.91,111.73,16.0,8.0,57.333333333333336,True
1725,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,922.15,36.71,15.56,2.45,2.49,5.11,838.32,16.12,0.80%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.97,9.70%,-3.89%,76.90%,-6.74%,4.69%,4.74,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,3.03%,12.39%,24.33%,46.98%,89.03%,79.31%,0.88,1.73,3.69%,3.06%,4.14%,12.64%,35.09%,-4.63%,28.24%,-4.63%,93.29%,62.03,-0.64%,-0.30%,1.5,148.2,1.73,55.63,-0.94%,255861,10/27/2021 4:30:00 PM,63.75,8/9/1996,55.63,0.00%,84.0,94,1.5,55.63,53.39,49.38,41.18,28.78,58.33,21.0,14.6,66.33333333333333,True
1745,CTO,"CTO Realty Growth, Inc.",Real Estate,Real Estate - Development,USA,329.15,14.4,134.93,,5.35,0.95,70.03,,7.23%,14.20%,3.84,-125.30%,-87.84%,-20.90%,,5.60%,-128.60%,10.00%,5.9,5.3,3.30%,-0.73%,60.00%,0.17%,4.50%,7.45,14.50%,29.60%,2.10%,,,0.88,0.0,76.90%,26.80%,,-0.18%,-2.07%,1.52%,-0.84%,33.01%,31.21%,0.73,1.27,1.48%,2.36%,-0.69%,1.05%,2.63%,-4.39%,5.26%,-4.54%,43.52%,50.8,-0.05%,0.33%,1.7,32.01,1.18,55.47,0.27%,37758,10/28/2021 4:30:00 PM,61.25,11/4/1982,55.47,0.00%,78.0,75,1.06,55.47,55.86,54.9,54.05,38.65,58.11,35.0,10.42,62.666666666666664,True
1760,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11947.25,50.22,52.37,8.37,15.33,5.76,588.53,98.17,2.48%,123.50%,1.09,-3.80%,-5.75%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.32%,89.40%,-3.49%,1.94%,2.97,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,0.99%,0.99%,4.07%,18.61%,66.94%,63.46%,0.39,1.38,1.89%,2.55%,-0.42%,1.55%,14.19%,-4.40%,13.45%,-4.40%,72.23%,49.63,-1.53%,0.09%,2.4,1312.4,1.58,54.15,-1.44%,2076144,11/4/2021 4:30:00 PM,60.3,10/22/2004,54.15,0.00%,56.0,90,1.32,54.15,54.34,53.31,47.42,31.44,56.64,19.0,11.36,55.0,True
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1788.76,6.33,8.66,0.63,2.48,1.58,1.61,5.76,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-22.96%,84.00%,0.63%,2.78%,2.59,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-1.03%,-6.14%,49.54%,38.53%,240.05%,206.33%,1.59,2.38,3.23%,3.74%,1.02%,9.37%,43.09%,-5.32%,35.98%,-5.32%,258.28%,54.87,4.60%,-0.07%,2.1,319.18,1.83,58.21,4.53%,584823,10/27/2021 4:30:00 PM,67.5,2/21/2012,58.22,0.02%,66.0,99,2.46,58.21,57.75,53.27,40.69,17.32,61.48,21.0,15.96,62.0,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2803.94,26.29,18.59,0.88,2.18,3.89,11.53,30.12,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.36%,1.39%,2.83,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-2.73%,5.86%,26.15%,43.13%,73.98%,76.79%,1.05,11.25,3.38%,3.43%,1.42%,14.06%,29.62%,-5.20%,35.76%,-5.20%,81.56%,57.01,-0.03%,0.04%,2.3,41.94,1.3,310.21,0.01%,54688,11/4/2021 4:30:00 PM,345.67,6/20/2003,310.21,0.00%,59.0,91,1.37,310.21,306.87,273.34,239.78,170.86,327.24,14.0,11.43,54.666666666666664,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1444.51,17.9,9.4,1.79,1.49,4.06,11.75,8.49,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.20%,1.20%,1.00%,1.36,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-3.27%,-14.21%,26.12%,35.80%,120.46%,154.63%,1.97,1.94,2.91%,3.72%,-6.59%,1.85%,28.63%,-16.61%,25.84%,-16.61%,160.85%,44.65,1.28%,-0.28%,2.3,235.17,0.95,43.64,1.00%,223423,11/3/2021 8:30:00 AM,47.0,9/26/2016,43.64,0.00%,59.0,97,1.87,43.64,46.74,42.85,33.93,16.73,52.33,29.0,7.7,61.666666666666664,True
1989,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4670.29,24.8,18.04,1.65,2.79,4.03,16.22,22.42,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.64%,1.23%,2.34,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-2.69%,-5.50%,7.40%,34.35%,53.10%,46.95%,1.05,4.41,3.61%,3.95%,-4.72%,2.54%,18.76%,-9.76%,21.11%,-9.76%,56.09%,44.13,0.72%,-1.44%,2.1,230.39,1.0,102.85,-0.72%,229681,11/3/2021 4:30:00 PM,117.67,9/12/1967,102.85,0.00%,66.0,83,1.18,102.85,107.9,100.28,86.6,65.89,113.98,19.0,14.41,56.0,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23696.31,25.88,72.0,4.31,21.39,4.0,2393.57,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.24%,1.35%,3.41,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,3.27%,8.77%,24.14%,28.38%,63.75%,57.07%,0.62,1.15,1.61%,1.88%,4.26%,10.04%,25.49%,-1.65%,27.65%,-1.65%,65.22%,68.01,-0.40%,-0.62%,2.1,1484.53,1.31,62.14,-1.02%,1949926,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.14,0.00%,66.0,87,1.25,62.14,59.57,56.46,49.52,37.61,62.7,14.0,1.48,55.666666666666664,True
2101,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,606.32,14.82,10.66,0.59,0.4,6.09,4.22,7.15,,0.00%,0.68,99.80%,30.97%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.63,0.80%,-37.15%,40.00%,3.84%,6.19%,5.53,4.50%,57.80%,4.80%,1.6,1.6,5.18,5.72,55.60%,6.50%,3.30%,4.47%,2.66%,14.60%,36.18%,67.78%,72.98%,2.1,0.4,3.66%,4.15%,-1.46%,0.11%,19.94%,-7.75%,10.49%,-7.75%,98.79%,49.75,-1.40%,-0.30%,2.2,444.26,1.0,9.88,-1.69%,444118,10/22/2021 8:30:00 AM,12.38,10/12/2015,9.88,0.00%,63.0,90,1.33,9.88,10.02,9.87,8.24,4.97,10.71,17.0,25.3,56.666666666666664,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1654.86,5.93,6.69,0.46,1.14,1.27,10.46,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.52%,17.71%,15.57,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,6.08%,-1.31%,22.39%,19.89%,50.33%,50.45%,1.42,1.69,3.07%,2.36%,-0.31%,5.15%,23.13%,-3.88%,17.94%,-3.88%,99.90%,53.92,-0.03%,-0.32%,2.2,326.69,0.82,58.39,-0.36%,267633,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.39,0.00%,63.0,82,1.17,58.39,58.56,55.53,47.42,29.21,60.75,18.0,16.03,54.333333333333336,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35836.11,51.67,33.79,3.65,7.48,10.23,17.69,58.56,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.85%,93.10%,0.36%,1.27%,2.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,5.28%,7.77%,8.47%,28.35%,57.89%,54.04%,1.43,6.8,1.80%,2.31%,0.52%,4.25%,18.56%,-3.96%,20.04%,-3.96%,78.06%,52.72,-1.95%,-1.04%,2.3,701.11,0.89,288.22,-2.97%,621199,10/20/2021 4:30:00 PM,296.94,5/11/1971,288.22,0.00%,59.0,84,1.19,288.22,286.28,276.29,243.06,161.87,296.63,13.0,3.03,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127711.7,43.67,42.17,2.97,7.49,21.46,31.97,75.35,0.59%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-78.36%,90.70%,-0.83%,1.36%,2.51,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,5.50%,4.63%,8.92%,19.00%,46.63%,35.37%,1.01,8.4,1.93%,2.21%,2.92%,6.75%,12.61%,-1.64%,18.02%,-1.64%,53.80%,59.96,-0.10%,-0.90%,2.1,1247.64,0.89,356.76,-0.99%,1113554,11/2/2021 8:30:00 AM,372.23,11/17/1995,356.76,0.00%,66.0,81,1.14,356.76,346.47,334.12,316.78,231.97,362.7,17.0,4.34,54.666666666666664,True
2378,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,19249.06,51.46,36.36,2.39,8.82,11.98,40.46,74.35,0.22%,11.50%,2.77,16.00%,16.46%,30.60%,21.53%,11.50%,47.70%,20.50%,135.58,134.32,0.50%,-35.07%,98.42%,1.64%,2.70%,3.54,12.90%,25.40%,13.50%,4.1,2.7,0.58,0.0,45.60%,22.10%,17.30%,-2.07%,-5.06%,11.10%,18.89%,51.06%,48.05%,1.14,5.86,3.93%,3.87%,-4.64%,1.66%,17.39%,-9.35%,21.27%,-9.35%,54.53%,45.52,0.58%,0.08%,2.1,1026.67,0.73,143.22,0.66%,746113,10/26/2021 8:30:00 AM,163.73,7/11/2000,143.22,0.00%,66.0,82,1.17,143.22,150.24,140.9,122.01,92.68,158.0,16.0,14.32,54.666666666666664,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1364.2,3.18,6.7,,1.25,1.23,5.95,3.32,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.07%,3.13%,3.86,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.60%,-8.03%,19.50%,4.60%,68.51%,53.41%,1.56,1.45,3.00%,3.39%,-1.87%,3.00%,10.13%,-11.24%,24.59%,-11.24%,75.28%,50.25,2.12%,-0.58%,2.0,288.33,1.08,38.58,1.53%,312524,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.58,0.00%,69.0,88,1.28,38.58,39.34,37.47,35.03,22.01,43.47,20.0,15.34,59.0,True
2585,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6449.25,19.53,15.0,2.44,3.72,5.05,142.68,13.01,0.62%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-28.34%,97.72%,-0.49%,2.11%,2.56,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,1.64%,0.36%,11.56%,8.97%,62.55%,58.06%,1.29,4.71,2.43%,2.59%,0.35%,6.16%,11.77%,-3.22%,21.62%,-3.22%,65.90%,53.94,0.66%,-0.11%,1.8,331.56,0.94,161.06,0.54%,312305,10/28/2021 8:30:00 AM,175.13,4/12/1994,161.06,0.00%,75.0,89,1.3,161.06,160.54,151.73,144.1,97.09,166.42,14.0,8.74,59.333333333333336,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1841.33,77.72,13.99,3.89,1.77,23.73,9.63,12.93,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-15.87%,85.40%,1.46%,4.29%,4.68,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-1.85%,16.58%,35.20%,15.97%,110.95%,92.89%,1.87,0.64,5.00%,5.11%,-0.58%,13.94%,24.40%,-9.36%,38.99%,-9.36%,109.81%,54.39,1.38%,-1.58%,2.2,1164.29,0.95,13.26,-0.23%,1103610,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.26,0.00%,63.0,95,1.61,13.26,13.34,11.64,10.66,6.32,14.63,18.0,16.89,58.666666666666664,True
2612,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8345.09,6.74,11.77,0.94,0.93,1.51,4.27,8.7,2.68%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.11%,1.49%,2.99,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,-0.20%,1.57%,12.34%,15.18%,47.97%,47.57%,1.23,1.53,1.45%,1.94%,0.37%,2.88%,15.13%,-2.64%,13.62%,-2.64%,56.89%,54.74,0.73%,-0.46%,2.3,528.44,0.98,76.39,0.26%,515270,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.39,0.00%,59.0,81,1.15,76.39,76.12,74.26,66.35,48.69,78.46,20.0,7.87,53.333333333333336,True
2904,FORR,"Forrester Research, Inc.",Industrials,Consulting Services,USA,1083.14,56.85,23.49,5.68,2.25,5.39,7.4,11.77,,0.00%,1.0,201.90%,16.43%,-4.40%,10.00%,7.40%,217.10%,8.70%,19.13,11.22,0.80%,-16.91%,56.70%,-2.14%,1.89%,3.37,2.90%,9.90%,4.50%,0.9,0.9,0.43,0.49,59.00%,6.50%,4.00%,-0.74%,-4.94%,21.82%,36.24%,29.09%,35.13%,0.98,1.7,2.35%,2.82%,-1.27%,3.94%,20.30%,-6.29%,20.35%,-6.29%,56.74%,51.72,0.63%,0.14%,1.7,62.71,1.0,57.06,0.78%,62906,11/3/2021 4:30:00 PM,64.5,11/27/1996,57.06,0.00%,78.0,76,1.07,57.06,57.82,54.91,47.43,36.41,60.89,16.0,13.04,56.666666666666664,True
2911,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7381.08,46.76,34.06,3.12,6.05,8.64,23.12,90.57,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,2.90%,7.53,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,-4.01%,-4.37%,18.47%,21.01%,80.32%,64.95%,1.73,6.06,3.10%,3.06%,-4.72%,2.30%,12.57%,-9.34%,21.15%,-9.34%,80.40%,43.97,-0.75%,-0.32%,2.3,161.57,0.87,172.52,-1.06%,140131,11/4/2021 4:30:00 PM,190.14,8/8/2013,172.52,0.00%,59.0,92,1.39,172.52,180.98,168.6,153.25,95.63,190.29,19.0,10.21,56.666666666666664,True
2926,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8161.94,34.38,55.51,3.44,17.48,4.09,156.06,,1.69%,57.00%,1.86,-18.70%,-21.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.50%,-3.29%,1.19%,1.89,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,1.98%,5.45%,18.18%,19.26%,56.43%,51.53%,0.9,1.05,1.53%,1.67%,2.14%,6.56%,18.49%,-1.71%,20.44%,-1.71%,57.46%,61.99,-1.02%,-0.13%,2.4,803.56,1.26,63.11,-1.14%,1013830,10/20/2021 4:30:00 PM,64.36,6/24/1994,63.11,0.00%,56.0,85,1.2,63.11,61.75,59.21,53.26,40.08,64.1,49.0,1.98,63.333333333333336,True
2937,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2151.39,,11.04,,0.77,3.33,13.45,98.24,4.72%,28.40%,-0.44,81.10%,25.79%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.20%,4.93%,2.83%,3.58,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,9.69%,20.02%,57.15%,47.40%,100.34%,74.02%,1.77,2.27,4.58%,3.98%,8.30%,22.35%,39.52%,-4.30%,46.64%,-4.30%,108.58%,67.4,0.96%,-1.43%,1.9,214.86,1.43,52.73,-0.49%,307132,11/2/2021 4:30:00 PM,59.86,6/14/2012,52.73,0.00%,72.0,95,1.6,52.73,48.68,43.09,37.79,26.04,55.1,28.0,13.52,65.0,True
3018,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4071.82,27.72,18.65,1.49,1.29,2.64,59.79,21.66,0.86%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.21,0.50%,-11.39%,98.00%,0.32%,2.02%,3.45,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,0.48%,1.43%,23.17%,13.53%,50.27%,50.10%,1.72,1.66,1.49%,2.01%,0.21%,6.18%,15.15%,-3.82%,21.67%,-3.82%,54.76%,55.67,-0.75%,-0.28%,2.0,304.97,1.24,77.07,-1.03%,378922,9/22/2021 4:30:00 PM,77.86,11/1/1982,77.07,0.00%,69.0,82,1.17,77.07,76.87,72.57,66.93,49.8,80.13,14.0,1.03,55.0,True
3041,FWONA,Formula One Group,Communication Services,Broadcasting,USA,31230.4,,478.39,,17.03,0.2,14.23,64.93,,,-1.94,-91.50%,42.17%,-52.31%,,-24.90%,-427.90%,11.90%,23.11,,3.53%,0.00%,94.30%,-0.18%,,5.62,0.00%,0.00%,-3.20%,1.8,1.8,0.46,0.56,29.40%,-3.40%,0.10%,-1.17%,5.49%,26.03%,40.28%,44.86%,48.59%,1.19,1.69,2.59%,3.08%,-0.36%,5.63%,25.64%,-4.99%,18.07%,-4.99%,62.45%,54.89,0.18%,-0.69%,1.9,158.2,1.5,56.16,-0.51%,236897,,59.02,4/18/2016,56.16,0.00%,72.0,82,1.16,56.16,56.35,53.16,44.7,34.57,59.11,43.0,5.09,65.66666666666667,True
3042,FWONK,Formula One Group,Communication Services,Broadcasting,USA,12261.2,,1003.83,,6.95,2.13,,,,,-2.57,94.20%,140.00%,,,,,1987.50%,203.57,,2.86%,0.00%,98.82%,,,8.84,,,,,,,,,,,-2.93%,2.21%,21.73%,33.84%,40.74%,41.38%,,1.68,2.80%,2.72%,-0.52%,4.59%,21.09%,-3.83%,16.16%,-3.83%,54.56%,52.97,0.20%,-0.53%,2.3,959.31,1.18,60.03,-0.33%,1134995,,58.5,4/18/2016,60.03,0.00%,59.0,80,1.13,60.03,60.33,57.39,49.57,38.84,62.42,44.0,-2.55,61.0,True
