no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
3626,HMST,"HomeStreet, Inc.",Financial,Banks - Regional,USA,1140.45,10.73,12.28,1.53,4.63,1.64,,6.46,1.77%,16.90%,5.27,119.40%,-13.65%,12.10%,7.00%,8.80%,13.30%,-3.60%,20.61,19.74,3.10%,3.33%,89.20%,-0.04%,2.89%,3.75,1.60%,16.00%,19.70%,,,0.09,0.18,,95.50%,46.20%,1.93%,14.42%,32.58%,47.66%,53.93%,8.79%,1.01,1.41,2.53%,2.77%,7.89%,10.40%,28.83%,-1.34%,21.93%,-1.34%,72.73%,70.57,1.23%,0.02%,2.3,152.12,0.49,56.57,1.25%,74882,1/24/2022 4:30:00 PM,56.17,2/10/2012,56.57,0.00%,59.0,91,1.25,55.38,53.76,51.87,44.16,32.75,57.4,16.0,1.43,55.333333333333336,True
4002,INBK,First Internet Bancorp,Financial,Banks - Regional,USA,513.74,11.25,11.32,,3.85,1.42,1.19,8.69,0.45%,5.10%,4.69,19.10%,-1.60%,8.80%,,27.00%,40.60%,0.60%,9.94,9.21,5.60%,1.96%,71.30%,0.06%,0.62%,1.32,1.10%,13.30%,12.40%,,,0.28,0.28,,58.30%,35.00%,4.16%,22.88%,64.43%,70.82%,70.93%,12.24%,0.76,1.38,2.68%,2.96%,11.84%,16.40%,48.72%,0.69%,50.86%,0.69%,88.24%,76.81,1.19%,0.60%,1.8,43.59,1.54,52.8,1.79%,67201,1/19/2022 4:30:00 PM,56.0,12/28/2004,52.8,0.00%,75.0,95,1.43,51.74,48.96,46.15,35.84,28.05,53.44,18.0,8.23,62.666666666666664,True
4473,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,USA,2000.92,,4.94,,1.94,6.41,17.98,6.3,,,-0.41,-630.90%,456.20%,-41.00%,,12.50%,24.10%,-11.50%,451.89,444.33,0.10%,0.00%,78.00%,0.88%,5.44%,2.41,-4.20%,-48.50%,-15.00%,0.9,0.6,8.26,8.36,69.50%,9.40%,-16.30%,5.15%,27.92%,26.48%,94.37%,51.18%,29.77%,3.39,0.23,5.63%,5.80%,18.94%,20.98%,45.28%,-4.67%,48.68%,-4.67%,149.44%,68.16,-1.75%,-1.08%,2.0,10021.81,0.89,4.49,-2.81%,8938660,11/8/2021 8:30:00 AM,6.09,5/11/2011,4.49,0.00%,69.0,93,1.33,4.51,4.02,3.78,3.12,1.8,4.89,32.0,35.18,64.66666666666667,True
4543,LAND,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,1169.54,,,,17.3,2.01,17.59,124.42,1.61%,,-0.35,-54.90%,42.90%,-38.00%,-0.06%,36.80%,-37.30%,40.00%,34.21,32.8,7.47%,0.00%,39.80%,0.52%,2.18%,1.91,-0.80%,-2.20%,,,,1.35,1.35,88.30%,42.90%,-14.40%,2.60%,11.80%,46.27%,40.04%,122.41%,-0.65%,0.58,1.07,3.30%,3.28%,3.82%,13.23%,36.29%,-4.39%,46.53%,-4.39%,130.52%,61.49,2.60%,1.18%,2.4,374.39,1.08,33.54,3.81%,403007,,28.07,1/29/2013,33.8,0.78%,56.0,97,1.65,32.05,32.69,30.29,24.89,15.21,35.08,9.0,-12.42,54.0,True
4700,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,28856.01,,12.62,,2.39,,13.1,20.7,1.17%,,-4.82,-113.40%,3179.30%,39.90%,24.02%,103.10%,-132.80%,119.20%,253.6,250.63,0.10%,-0.97%,93.00%,0.23%,1.25%,1.9,-3.30%,356.80%,7.70%,0.9,0.8,,,8.20%,-7.90%,-10.00%,2.88%,10.41%,6.36%,34.89%,70.77%,11.13%,1.41,3.05,2.91%,2.88%,7.63%,7.44%,22.92%,-1.77%,15.19%,-1.77%,93.46%,65.56,-2.53%,1.16%,1.6,1655.38,0.94,112.71,-1.39%,1559380,11/4/2021 8:30:00 AM,125.43,4/4/1994,112.7,-0.01%,81.0,93,1.34,108.87,106.87,105.35,92.5,58.26,115.73,23.0,15.21,65.66666666666667,True
4724,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1177.51,,3.1,,1.06,4.93,22.91,2.99,,,-22.42,-153.00%,139.66%,19.50%,10.49%,2.20%,142.10%,118.60%,15.76,14.76,1.80%,-64.52%,76.00%,0.05%,15.68%,3.19,-13.60%,,-73.40%,0.3,0.3,6.02,6.02,61.10%,37.90%,-21.30%,-5.91%,16.37%,-8.14%,16.97%,152.67%,16.56%,4.09,5.38,7.36%,7.68%,6.34%,5.88%,14.14%,-10.55%,36.83%,-29.39%,209.86%,52.8,-3.39%,-0.64%,2.5,726.41,0.96,70.09,-4.01%,693907,11/2/2021 4:30:00 PM,91.7,12/15/2011,70.15,0.09%,53.0,99,2.06,68.97,68.44,66.12,62.19,22.62,99.26,15.0,32.96,55.666666666666664,True
4801,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26350.66,,134.76,,6.93,,5.69,34.33,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.20%,2.85%,9.86%,6.38,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-4.58%,5.25%,13.41%,45.00%,55.28%,-4.86%,1.31,4.55,3.93%,4.08%,-1.36%,1.11%,21.70%,-10.86%,15.60%,-10.86%,72.84%,48.53,-1.23%,1.13%,2.2,2323.67,0.73,113.87,-0.11%,1697402,11/4/2021 4:30:00 PM,115.0,12/14/2005,113.87,0.00%,63.0,90,1.23,113.21,117.31,112.89,94.1,65.88,127.75,21.0,1.58,58.0,True
4860,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1193.0,18.54,17.04,,7.41,1.78,0.64,62.46,,0.00%,6.05,30.90%,7.77%,53.80%,,34.40%,38.60%,25.30%,10.64,9.64,1.70%,1.28%,77.00%,1.37%,4.61%,3.87,1.00%,13.30%,23.70%,,,0.15,0.15,,88.40%,33.00%,1.70%,19.87%,28.16%,87.21%,189.48%,5.35%,1.27,3.8,3.95%,3.89%,8.23%,12.19%,44.80%,0.29%,29.29%,0.29%,200.88%,69.02,-0.39%,0.89%,2.0,114.8,1.17,112.23,0.49%,134019,1/20/2022 4:30:00 PM,120.0,11/8/2017,112.23,0.00%,69.0,99,2.23,105.37,106.48,100.96,78.64,37.5,115.78,17.0,13.88,61.666666666666664,True
4959,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,USA,4942.78,12.39,8.76,0.27,5.55,5.3,20.17,12.24,0.76%,0.00%,1.7,12250.00%,-1.07%,,46.69%,,1205.00%,134.20%,174.76,161.65,5.10%,-67.58%,,0.42%,12.35%,11.43,19.70%,47.60%,-196.60%,2.0,2.0,0.56,0.56,86.70%,49.60%,33.10%,4.26%,9.74%,2.98%,52.83%,135.04%,11.61%,2.43,0.96,4.16%,4.67%,8.15%,6.83%,30.75%,-4.58%,22.23%,-4.66%,150.71%,59.38,0.53%,-0.80%,2.3,1747.05,0.82,21.06,-0.28%,1435855,11/2/2021 8:30:00 AM,22.64,6/29/2017,21.06,0.00%,59.0,98,1.93,20.95,20.04,19.79,16.3,8.4,22.84,14.0,8.07,57.0,True
5088,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,8119.32,129.27,45.48,1.96,22.11,8.47,6.88,,,0.00%,0.35,,32.07%,,65.93%,,411.20%,143.20%,176.05,145.58,0.40%,-92.99%,69.50%,2.56%,6.05%,3.38,4.10%,7.50%,-1.80%,17.7,17.3,0.71,0.74,66.20%,21.00%,18.40%,1.28%,9.63%,38.89%,38.68%,38.31%,1.03%,,3.15,6.53%,6.23%,1.62%,5.75%,28.91%,-13.46%,36.53%,-13.46%,97.97%,51.95,-6.59%,-0.63%,2.1,2607.06,0.98,45.89,-7.18%,2554692,11/4/2021 4:30:00 PM,46.78,6/22/2020,46.22,0.72%,66.0,78,1.05,44.85,45.93,44.23,35.82,23.18,53.03,18.0,4.3,54.0,True
5093,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,44516.92,97.23,17.2,2.22,0.43,1.64,3.37,,3.17%,16.30%,0.75,-716.80%,144.53%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.9,0.10%,0.16%,79.40%,-0.18%,2.82%,2.64,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,4.23%,17.09%,9.66%,37.29%,60.63%,14.27%,2.05,1.74,2.17%,2.39%,11.04%,13.37%,20.87%,-1.00%,22.79%,-1.00%,72.78%,75.68,-0.30%,0.36%,1.8,6321.75,0.86,73.12,0.05%,5457571,2/2/2022 8:30:00 AM,76.25,6/23/2011,73.12,0.00%,75.0,93,1.33,73.84,68.23,65.27,60.89,42.32,75.88,13.0,3.26,60.333333333333336,True
5118,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14290.91,,9.48,,3.18,1.36,,10.45,1.29%,,-0.05,-409.20%,49.43%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.60%,75.50%,0.57%,2.83%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,3.00%,22.33%,15.06%,58.04%,114.19%,13.09%,2.98,0.67,3.76%,3.73%,11.27%,13.33%,36.78%,-2.16%,29.92%,-2.16%,157.92%,66.6,-0.43%,-0.32%,2.2,16719.48,1.19,18.57,-0.75%,19976994,11/3/2021 4:30:00 PM,20.53,11/26/1965,18.57,0.00%,63.0,98,1.87,19.23,17.5,16.58,13.74,7.2,20.01,21.0,6.79,60.666666666666664,True
5412,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1733.02,,3.69,,7.61,,866.51,5.16,1.41%,,-6.36,-978.70%,57.79%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,4.30%,-16.22%,59.30%,0.48%,14.30%,8.68,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,0.00%,23.25%,-10.30%,43.47%,95.53%,10.50%,2.36,1.16,5.27%,5.37%,9.08%,6.53%,20.75%,-12.37%,29.83%,-18.41%,140.38%,57.67,-2.32%,0.17%,1.7,1048.3,0.38,22.74,-2.15%,396283,11/5/2021 8:30:00 AM,32.62,1/10/2007,23.0,1.14%,78.0,97,1.68,23.16,21.76,21.26,19.05,9.46,27.87,21.0,40.85,65.33333333333333,True
5562,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2135.98,,,,10.11,5.14,116.09,,1.84%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.15%,81.10%,-0.10%,1.54%,3.24,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,2.32%,8.42%,24.51%,38.82%,98.63%,-1.24%,1.05,2.06,2.79%,2.57%,3.15%,6.11%,31.88%,-2.07%,18.09%,-2.07%,111.58%,60.75,2.59%,0.75%,2.0,107.93,0.95,82.79,3.36%,102615,11/2/2021 8:30:00 AM,76.71,3/19/2015,82.91,0.14%,69.0,97,1.6,81.99,81.16,78.83,63.49,39.13,84.54,41.0,-6.44,69.0,True
5579,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2717.97,3.11,6.01,1.04,1.93,2.95,6.06,5.52,1.48%,2.60%,43.29,885.80%,40.65%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,5.91%,93.60%,-1.27%,5.87%,4.15,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,0.09%,14.39%,26.67%,52.72%,208.45%,7.01%,,5.86,4.87%,4.66%,5.69%,7.44%,37.68%,-3.53%,21.37%,-3.53%,305.85%,58.24,-1.96%,-0.20%,2.1,265.31,0.97,134.82,-2.16%,257525,11/3/2021 4:30:00 PM,157.25,11/20/2020,135.29,0.35%,66.0,99,2.58,134.7,130.92,126.55,100.53,34.58,144.1,13.0,16.74,59.333333333333336,True
5596,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,363.78,,8.0,,0.37,0.79,1.54,,,0.00%,-5.72,24.90%,75.57%,16.60%,3.00%,-11.20%,171.50%,13.70%,9.19,8.93,1.40%,3.29%,52.60%,-3.46%,2.22%,3.62,0.10%,2.80%,1.40%,,,22.64,22.64,79.90%,31.90%,1.30%,1.00%,10.21%,41.12%,55.67%,49.87%,1.58%,1.93,1.47,3.76%,3.41%,2.88%,11.92%,31.05%,-3.15%,33.11%,-3.15%,81.76%,59.81,-0.10%,1.02%,2.0,54.79,0.42,40.6,0.92%,22953,11/8/2021 8:30:00 AM,43.33,9/25/1996,40.6,0.00%,69.0,91,1.25,39.7,40.14,36.94,31.22,22.34,41.92,18.0,9.14,59.333333333333336,True
5613,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1477.33,11.62,10.71,1.45,3.29,1.47,0.53,,1.60%,11.60%,2.58,43.70%,-3.32%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,0.00%,95.10%,0.53%,1.57%,3.21,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,3.03%,22.39%,15.72%,43.90%,45.79%,12.80%,1.37,0.76,2.48%,2.71%,10.73%,13.65%,22.79%,-0.22%,25.80%,-0.22%,87.25%,74.06,2.04%,0.72%,2.0,239.0,0.82,29.96,2.78%,194978,1/19/2022 8:30:00 AM,32.67,3/26/1987,29.96,0.00%,69.0,90,1.23,29.9,28.14,26.63,24.54,16.0,30.93,9.0,9.26,56.0,True
5655,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3381.46,14.63,13.82,0.75,0.35,3.8,84.96,29.74,0.02%,0.30%,3.15,471.90%,-16.90%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-18.35%,95.90%,-0.03%,7.92%,8.33,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,4.74%,16.13%,41.10%,5.26%,69.49%,5.75%,0.34,2.09,7.23%,4.65%,4.71%,7.80%,16.75%,-6.33%,26.93%,-6.43%,95.08%,59.8,-2.83%,0.02%,2.2,691.46,0.94,46.0,-2.81%,648900,11/3/2021 8:30:00 AM,51.67,11/1/1982,45.47,-1.15%,63.0,94,1.38,45.36,44.63,42.82,39.54,23.58,49.16,19.0,13.91,58.666666666666664,True
5760,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10173.21,,4.71,,1.49,2.66,1271.65,6.53,1.45%,,-2.26,1417.10%,54.40%,5.70%,,6.60%,95.30%,50.30%,261.1,258.64,0.93%,0.21%,74.40%,0.22%,2.38%,2.12,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,1.81%,20.54%,-1.87%,48.45%,117.10%,14.93%,3.56,1.48,3.81%,4.17%,11.55%,10.54%,27.59%,-3.51%,31.20%,-4.72%,149.79%,64.86,-2.37%,0.84%,2.1,2905.26,1.16,38.73,-1.55%,3372912,11/2/2021 4:30:00 PM,48.33,8/21/2001,38.73,0.00%,66.0,98,1.83,38.51,36.28,35.25,30.66,15.51,41.34,22.0,25.5,62.0,True
5768,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,31463.08,,11.51,,1.41,3.51,15.28,5.09,0.12%,,-0.79,155.00%,36.33%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.02,0.10%,2.22%,70.90%,0.27%,3.61%,2.22,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,4.24%,18.82%,6.75%,31.65%,40.88%,17.80%,2.31,1.39,4.14%,4.28%,12.21%,10.57%,19.88%,-3.58%,31.09%,-4.48%,75.49%,62.62,-1.73%,0.00%,2.5,15186.57,0.88,34.15,-1.73%,13438625,11/4/2021 4:30:00 PM,41.16,7/2/1962,34.3,0.44%,53.0,92,1.31,36.24,31.93,31.02,28.67,19.46,37.0,7.0,13.58,50.666666666666664,True
5871,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5482.56,131.79,5.52,4.85,4.28,2.13,54.88,4.43,0.87%,53.90%,0.42,-733.00%,17.69%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,96.12,0.90%,-6.76%,,0.03%,7.38%,8.4,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,2.08%,16.49%,10.17%,42.56%,116.70%,12.94%,3.14,2.55,4.60%,4.76%,8.87%,6.08%,23.73%,-5.64%,25.20%,-5.64%,158.57%,59.79,0.27%,-0.53%,2.0,845.08,0.85,55.09,-0.25%,721998,11/4/2021 4:30:00 PM,69.87,3/17/1980,55.09,0.00%,69.0,98,1.83,54.07,52.32,52.31,45.35,21.53,59.0,25.0,29.22,64.0,True
5987,PI,"Impinj, Inc.",Technology,Communication Equipment,USA,2237.53,,416.73,,12.84,24.3,19.73,,,,-1.98,-116.30%,234.38%,-30.90%,10.00%,12.10%,15.10%,60.30%,24.33,23.19,1.60%,-73.03%,90.90%,-0.62%,7.79%,4.67,-22.30%,-50.30%,-28.80%,1.5,1.3,0.0,0.94,50.10%,-25.30%,-27.00%,7.72%,8.88%,70.13%,113.55%,57.06%,0.54%,2.34,5.82,7.09%,6.42%,3.28%,9.40%,50.05%,-5.52%,33.06%,-5.52%,124.69%,56.76,-1.77%,1.49%,1.6,387.03,0.77,89.18,-0.31%,296947,10/27/2021 4:30:00 PM,87.0,7/21/2016,89.18,0.00%,81.0,90,1.23,83.24,87.03,82.19,60.02,39.69,94.39,7.0,4.52,59.333333333333336,True
6215,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2144.9,,,,1.93,1.09,11.21,,0.81%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.86%,83.50%,0.43%,4.72%,3.15,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,2.37%,21.12%,10.47%,20.39%,44.40%,17.40%,2.97,0.5,4.09%,5.15%,10.84%,16.37%,17.61%,-4.80%,47.95%,-11.98%,75.27%,61.87,-1.59%,1.00%,2.1,3169.33,0.45,9.92,-0.60%,1415698,10/28/2021 8:30:00 AM,11.15,11/2/1993,9.92,0.00%,66.0,92,1.28,10.12,9.36,8.6,8.5,5.66,11.27,12.0,10.12,56.666666666666664,True
6267,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,50421.58,40.73,10.34,,3.52,2.18,69.55,14.57,1.11%,59.00%,5.09,-126.30%,49.62%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.34%,2.85%,3.49,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,4.52%,16.78%,10.22%,49.57%,59.24%,13.98%,1.8,5.41,2.36%,2.80%,11.16%,13.23%,27.01%,0.80%,24.15%,0.80%,83.08%,75.93,1.17%,0.00%,1.9,1981.46,1.26,207.3,1.17%,2505870,11/3/2021 4:30:00 PM,229.15,12/22/1987,207.3,0.00%,72.0,94,1.37,217.75,194.43,186.31,166.63,115.15,218.28,25.0,5.24,63.666666666666664,True
6393,RBB,RBB Bancorp,Financial,Banks - Regional,USA,538.96,10.56,9.32,,3.73,1.18,1.37,2.69,1.87%,17.50%,2.63,-14.10%,9.14%,14.90%,,26.80%,79.80%,5.70%,19.34,16.02,3.30%,-26.36%,38.30%,0.11%,0.62%,3.99,1.40%,11.80%,16.50%,,,0.41,0.41,,82.00%,36.10%,3.73%,15.01%,7.92%,18.44%,53.14%,6.15%,0.91,0.8,2.78%,3.04%,7.71%,8.04%,14.72%,1.16%,20.60%,1.16%,73.27%,69.86,1.31%,0.11%,2.4,25.0,1.55,27.81,1.42%,38709,10/25/2021 4:30:00 PM,29.7,7/26/2017,27.81,0.00%,56.0,91,1.27,27.24,26.46,25.82,24.39,16.05,27.81,12.0,9.05,53.0,True
6588,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1421.07,,3.79,,3.37,2.68,40.26,23.72,,,-8.5,-538.50%,89.14%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.30%,28.26%,59.30%,1.64%,7.35%,3.46,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,-3.78%,11.36%,-4.17%,63.43%,125.45%,12.56%,3.23,1.89,5.92%,6.71%,7.73%,7.22%,33.45%,-11.38%,29.93%,-14.19%,208.55%,55.02,-2.54%,-0.38%,2.0,442.03,0.5,30.3,-2.92%,221144,,46.0,11/15/2016,30.3,0.00%,69.0,99,2.09,30.58,29.15,28.29,23.05,9.82,35.31,13.0,50.43,60.333333333333336,True
6745,SBNY,Signature Bank,Financial,Banks - Regional,USA,21941.86,26.2,21.03,4.15,10.59,2.82,0.76,63.6,0.61%,15.90%,13.94,-8.00%,18.95%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.20%,0.00%,96.70%,-0.13%,2.70%,1.64,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,0.74%,21.79%,21.36%,54.80%,128.48%,12.89%,1.85,12.39,3.95%,3.46%,10.77%,13.04%,34.36%,-1.69%,26.72%,-1.69%,149.93%,69.08,-0.34%,0.11%,1.7,967.37,0.68,365.15,-0.23%,655179,10/19/2021 8:30:00 AM,378.28,3/23/2004,365.15,0.00%,78.0,98,1.89,352.95,341.07,326.19,274.44,146.1,374.76,14.0,7.18,63.333333333333336,True
6779,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,174619.66,35.52,25.06,1.56,9.47,3.71,5.09,22.97,0.77%,27.30%,2.63,-20.60%,14.50%,15.60%,22.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.92%,87.60%,0.07%,0.99%,2.8,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,2.91%,15.58%,19.55%,35.55%,57.39%,11.03%,1.02,2.17,2.49%,2.31%,7.67%,12.23%,24.51%,-1.75%,22.13%,-1.75%,83.95%,69.72,-0.35%,-1.17%,2.0,5682.44,1.6,93.38,-1.52%,9075183,1/18/2022 8:30:00 AM,97.06,9/22/1987,92.98,-0.43%,69.0,92,1.28,91.28,88.89,84.1,75.52,50.77,95.62,18.0,6.33,59.666666666666664,True
7021,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4436.3,,7.4,,2.12,2.58,148.87,4.52,0.06%,,-4.83,-304.60%,239.97%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.55%,84.50%,0.16%,4.87%,2.19,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,0.87%,18.89%,18.28%,82.08%,291.22%,17.84%,5.69,2.05,6.91%,6.64%,12.56%,9.33%,44.91%,-9.18%,37.69%,-9.18%,347.68%,59.84,0.70%,-0.92%,2.4,2651.0,0.79,34.74,-0.23%,2089857,10/28/2021 4:30:00 PM,44.08,12/16/1992,34.67,-0.19%,56.0,100,3.16,33.3,32.25,31.68,24.32,7.76,38.25,29.0,32.37,61.666666666666664,True
7510,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1943.5,8.07,6.73,0.67,2.41,1.34,6.58,,2.57%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.80%,0.78%,3.93%,4.15,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,3.23%,17.11%,5.64%,33.17%,97.46%,9.05%,1.26,1.18,3.42%,3.11%,8.20%,8.25%,17.96%,-5.58%,20.89%,-5.58%,123.79%,67.41,-0.64%,0.38%,2.0,417.49,0.77,38.94,-0.26%,321193,11/4/2021 4:30:00 PM,50.0,10/10/2007,38.94,0.00%,69.0,97,1.59,38.0,37.11,35.99,33.21,17.4,41.24,26.0,31.58,64.0,True
7650,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,12994.81,48.44,20.23,8.5,0.92,5.98,56.85,6.58,0.70%,28.70%,1.18,-405.10%,43.66%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.87%,88.60%,0.05%,1.37%,2.4,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,2.79%,13.31%,3.44%,38.18%,83.81%,9.32%,2.82,1.57,2.90%,2.76%,8.37%,6.79%,24.69%,-1.84%,20.05%,-1.84%,114.30%,65.86,-0.26%,0.51%,1.7,1289.13,1.18,57.11,0.25%,1525720,11/4/2021 8:30:00 AM,66.71,12/7/2010,57.11,0.00%,78.0,96,1.57,56.75,54.15,53.6,46.32,26.65,58.33,18.0,17.55,64.0,True
7971,VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,USA,2116.79,17.76,13.87,2.54,6.83,1.65,1.46,13.53,1.87%,29.00%,2.41,-12.20%,15.86%,11.90%,7.00%,55.90%,59.00%,3.10%,49.42,47.56,2.30%,-7.51%,89.40%,-0.06%,2.08%,3.63,1.30%,9.70%,13.30%,,,0.2,0.2,,87.40%,39.00%,1.28%,11.01%,6.38%,31.44%,47.25%,7.72%,1.56,1.08,2.09%,2.60%,7.06%,5.01%,15.91%,-5.53%,18.57%,-5.53%,74.79%,67.36,0.66%,0.07%,1.7,272.43,0.44,42.85,0.73%,120159,10/26/2021 4:30:00 PM,46.5,10/9/2014,42.85,0.00%,78.0,89,1.21,41.9,40.95,40.82,37.16,24.51,45.36,13.0,10.98,60.0,True
8001,VEL,"Velocity Financial, Inc.",Financial,Mortgage Finance,USA,432.39,12.35,12.02,,2.34,1.12,12.18,7.6,,0.00%,1.09,-270.50%,25.96%,-43.70%,,25.50%,118.50%,14.30%,20.09,12.31,39.97%,0.00%,80.40%,33.64%,1.92%,7.05,1.00%,9.80%,6.20%,,,8.45,8.45,95.80%,78.20%,12.20%,0.15%,2.59%,6.65%,7.85%,92.43%,-1.68%,,0.41,2.13%,3.18%,1.04%,2.67%,11.08%,-3.79%,11.51%,-3.79%,108.84%,55.27,0.07%,0.75%,1.7,33.59,0.48,13.47,0.82%,16220,11/3/2021 4:30:00 PM,16.0,1/17/2020,13.47,0.00%,78.0,96,1.57,13.23,13.39,13.15,12.19,6.45,14.0,7.0,20.94,60.333333333333336,True
