no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
5080,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,47381.58,37.5,14.94,1.25,0.39,1.75,3.58,31.91,2.97%,19.70%,2.08,-716.80%,4.03%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.88,0.10%,0.17%,79.40%,-0.23%,2.99%,2.58,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,8.90%,14.58%,23.00%,36.20%,64.09%,22.19%,1.94,2.33,3.15%,3.07%,9.24%,18.50%,28.56%,1.13%,34.06%,1.13%,69.02%,73.96,2.12%,-0.03%,1.8,6854.36,1.06,79.83,2.10%,7261613,2/2/2022 8:30:00 AM,85.33,6/23/2011,79.84,0.01%,75.0,95,1.41,79.83,73.53,67.67,62.23,48.13,80.56,18.0,6.89,62.666666666666664,True
5104,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16224.76,,10.11,,3.62,1.57,,11.86,1.12%,,-0.05,-409.20%,60.70%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,765.84,0.30%,-6.65%,75.80%,0.97%,2.96%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,8.37%,24.93%,29.75%,79.77%,170.78%,30.94%,2.84,0.88,4.30%,4.72%,11.61%,24.42%,51.32%,-1.77%,51.19%,-1.77%,174.24%,73.7,1.03%,-0.51%,2.2,17409.86,1.02,21.61,0.51%,17708928,2/16/2022 4:30:00 PM,21.48,11/26/1965,21.66,0.23%,63.0,99,2.1,21.61,19.53,17.46,14.34,8.06,22.01,20.0,-0.6,60.666666666666664,True
5138,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,22543.76,13.81,12.37,2.72,5.6,1.46,0.55,15.03,2.67%,33.80%,13.01,-27.70%,29.15%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.06,0.30%,-1.24%,86.90%,-1.18%,4.89%,5.16,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,4.35%,8.63%,16.47%,30.13%,27.89%,16.92%,0.98,5.68,2.90%,3.50%,3.78%,11.88%,18.83%,-3.45%,27.56%,-3.45%,40.50%,63.18,0.51%,0.00%,2.5,1213.42,0.79,180.48,0.51%,963222,1/20/2022 8:30:00 AM,186.74,3/17/1980,180.48,0.00%,53.0,83,1.1,180.48,174.09,161.7,152.01,128.46,186.93,16.0,3.47,50.666666666666664,True
5331,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11678.95,26.14,20.24,7.42,2.48,2.42,303.35,16.33,3.00%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.63%,97.70%,0.01%,3.92%,3.07,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,0.27%,5.69%,17.07%,15.55%,28.73%,6.30%,0.3,0.62,2.48%,2.11%,1.92%,6.08%,12.35%,-4.64%,18.09%,-4.64%,36.38%,57.52,-0.55%,-1.36%,1.9,4988.03,1.16,28.79,-1.91%,5787185,11/3/2021 8:30:00 AM,30.1,12/19/1962,28.32,-1.63%,72.0,85,1.13,28.79,28.3,27.21,25.64,21.11,30.19,18.0,4.55,58.333333333333336,True
5750,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,37359.34,,11.66,,1.67,4.19,18.14,6.04,0.10%,,-0.79,155.00%,61.72%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.01,0.10%,2.23%,71.00%,0.45%,3.77%,2.16,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,8.60%,28.26%,20.89%,54.60%,80.85%,40.74%,2.12,1.82,4.50%,5.21%,13.06%,26.63%,39.25%,-3.10%,57.39%,-3.10%,89.64%,76.92,1.23%,-0.74%,2.5,16253.09,0.96,41.0,0.49%,15537188,2/24/2022 4:30:00 PM,43.24,7/2/1962,41.04,0.10%,53.0,95,1.41,41.0,36.65,32.56,29.53,21.62,42.31,5.0,5.46,51.0,True
6147,PSA,Public Storage,Real Estate,REIT - Industrial,USA,64413.13,43.37,38.98,2.55,19.82,12.69,67.22,89.54,2.20%,95.30%,8.37,-13.80%,5.15%,0.70%,17.00%,4.10%,77.90%,22.50%,174.93,151.59,0.20%,-19.95%,80.00%,0.05%,1.61%,3.68,10.90%,30.20%,18.50%,,,1.15,1.15,72.60%,49.60%,45.10%,0.63%,0.30%,9.11%,19.07%,58.21%,-3.13%,0.25,8.73,2.34%,2.50%,1.20%,2.09%,13.71%,-3.87%,11.47%,-3.87%,60.13%,53.8,-0.03%,0.00%,2.3,664.3,0.93,362.75,-0.03%,618158,2/22/2022 4:30:00 PM,386.29,11/18/1980,362.75,0.00%,59.0,95,1.36,362.75,358.78,355.86,319.44,226.54,377.36,20.0,6.49,58.0,True
6247,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,54383.24,44.77,10.87,,3.8,2.4,75.01,15.71,1.01%,59.00%,5.09,-126.30%,61.06%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.70%,0.18%,2.77%,3.12,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,5.79%,18.11%,24.69%,52.89%,80.68%,25.27%,1.66,7.21,3.42%,3.40%,6.20%,16.53%,34.28%,-2.73%,35.64%,-2.73%,81.54%,71.98,-0.45%,-0.15%,1.9,2154.23,0.96,226.48,-0.60%,2072579,11/3/2021 4:30:00 PM,237.18,12/22/1987,226.48,0.00%,72.0,96,1.49,226.48,214.63,195.2,171.12,127.13,232.84,28.0,4.72,65.33333333333333,True
6464,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,22478.3,9.74,10.69,0.39,5.51,1.37,0.82,15.72,2.80%,24.30%,2.49,-31.50%,9.67%,6.30%,25.10%,3.40%,24.60%,-5.00%,955.0,949.44,0.47%,-0.55%,77.10%,0.49%,2.14%,2.24,1.60%,14.80%,12.30%,,,0.14,0.14,,,60.10%,4.98%,3.41%,-0.08%,21.49%,28.10%,11.24%,1.37,0.86,3.17%,3.88%,2.68%,6.67%,12.33%,-4.15%,20.84%,-4.15%,35.79%,59.11,0.66%,0.25%,2.3,9040.42,0.72,24.47,0.91%,6479300,1/20/2022 8:30:00 AM,26.57,3/17/1980,22.03,-9.96%,59.0,82,1.09,24.47,23.8,22.94,21.8,18.02,25.53,21.0,8.58,54.0,True
6508,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,26968.83,16.7,12.29,1.96,2.72,2.76,3.75,8.47,1.23%,17.60%,6.64,71.00%,20.07%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,184.21,0.30%,-3.95%,63.80%,0.00%,1.60%,2.6,2.10%,15.20%,3.20%,,,0.35,4.33,96.00%,15.00%,11.90%,6.60%,5.65%,10.44%,24.32%,52.12%,10.52%,1.11,3.42,3.20%,3.22%,6.71%,10.20%,19.30%,-0.07%,20.48%,-0.07%,56.03%,65.75,0.74%,0.26%,1.9,1136.05,1.15,112.07,1.00%,1303172,1/26/2022 4:30:00 PM,133.88,7/1/1983,112.07,0.00%,72.0,94,1.33,112.07,105.18,101.89,94.07,72.67,113.25,16.0,19.46,60.666666666666664,True
6756,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,168055.69,32.53,18.94,1.5,8.85,3.65,4.9,28.66,0.78%,30.30%,2.83,-20.60%,26.02%,15.60%,21.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-2.14%,88.20%,0.67%,1.20%,2.81,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,3.36%,2.90%,12.83%,27.76%,64.87%,9.27%,1.0,2.98,3.55%,3.36%,2.35%,8.25%,21.06%,-2.59%,21.82%,-2.59%,69.41%,61.03,0.63%,0.72%,2.0,6844.36,0.78,93.14,1.35%,5368246,1/18/2022 8:30:00 AM,104.69,9/22/1987,93.14,0.00%,69.0,96,1.46,93.14,91.08,86.24,77.06,54.98,95.62,21.0,12.4,62.0,True
7294,STT,State Street Corporation,Financial,Asset Management,USA,35498.54,13.76,9.48,0.96,18.07,1.36,0.24,,2.31%,32.60%,7.19,17.60%,23.17%,7.20%,14.29%,0.80%,35.40%,-6.50%,347.72,346.19,0.20%,-8.56%,92.60%,0.14%,1.20%,1.75,0.70%,9.40%,4.20%,,,0.51,0.0,,98.60%,,5.60%,1.79%,2.44%,9.88%,32.26%,6.33%,1.54,3.22,2.72%,3.72%,1.91%,4.62%,10.37%,-5.28%,13.95%,-5.28%,39.18%,58.46,0.49%,-0.04%,2.2,2373.35,0.73,99.33,0.44%,1735429,1/19/2022 8:30:00 AM,116.43,3/17/1980,99.33,0.00%,63.0,86,1.14,99.33,97.35,94.97,90.09,71.37,104.87,14.0,17.22,54.333333333333336,True
7676,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,32793.56,10.52,11.64,1.4,0.7,1.81,13.08,16.44,2.08%,21.20%,8.39,48.00%,2.80%,13.00%,7.50%,5.00%,121.00%,11.80%,363.0,285.0,1.20%,-4.26%,85.50%,0.03%,1.57%,2.15,8.60%,18.50%,12.60%,1.6,0.9,0.47,0.53,14.60%,9.30%,6.50%,-3.30%,-1.59%,8.91%,24.14%,33.41%,1.30%,0.79,1.84,1.88%,2.11%,8.77%,13.45%,23.85%,5.32%,26.68%,5.32%,56.74%,72.43,1.11%,11.00%,2.2,2078.45,4.88,99.09,12.23%,10135098,2/7/2022 8:30:00 AM,93.5,3/17/1980,99.09,0.00%,63.0,92,1.27,99.09,91.51,87.66,80.11,63.22,99.53,13.0,-5.64,56.0,True
7847,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA,198763.81,15.29,16.78,1.09,2.04,16.24,18.82,43.78,1.82%,58.30%,14.7,-69.80%,5.05%,-22.00%,14.03%,7.70%,18.60%,9.20%,870.0,729.21,,,70.20%,0.02%,1.02%,2.61,9.50%,79.30%,19.90%,1.5,1.5,1.73,1.84,76.50%,10.70%,6.20%,13.39%,4.77%,6.68%,16.71%,36.75%,4.88%,1.12,6.82,3.09%,2.70%,7.18%,7.85%,10.67%,-3.71%,16.77%,-3.71%,43.73%,62.97,0.03%,0.09%,2.2,2853.15,1.16,225.06,0.12%,3295504,2/1/2022 8:30:00 AM,243.58,11/10/1999,227.13,0.92%,63.0,89,1.2,225.06,210.33,209.01,203.59,156.59,233.72,23.0,8.23,58.333333333333336,True
8064,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,34787.51,,12.13,,0.37,2.02,9.94,73.39,4.52%,,-1.09,-160.10%,3.49%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.17%,78.90%,-0.02%,2.97%,3.11,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,6.50%,10.87%,13.56%,30.38%,40.47%,15.43%,1.97,2.86,3.59%,3.50%,7.88%,17.60%,21.10%,2.32%,37.61%,2.32%,52.30%,71.01,3.68%,-0.29%,1.9,3889.8,1.33,89.63,3.38%,5173664,1/27/2022 8:30:00 AM,94.3,11/1/1984,89.63,0.00%,72.0,90,1.21,89.63,83.52,76.55,74.11,58.85,90.34,26.0,5.21,62.666666666666664,True
8144,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,61973.22,26.8,15.89,2.27,8.18,6.55,8.9,34.87,,0.00%,9.03,128.00%,7.15%,45.30%,11.80%,43.20%,29.80%,29.00%,257.88,253.59,0.10%,-1.44%,93.70%,0.04%,1.20%,1.52,16.40%,21.90%,23.00%,4.6,4.5,0.05,0.0,88.10%,29.90%,26.30%,-0.44%,9.28%,24.59%,20.58%,12.40%,10.18%,0.56,6.43,3.01%,2.64%,4.40%,10.71%,20.36%,-4.58%,33.18%,-4.58%,37.93%,64.22,-0.02%,0.56%,2.1,1993.82,0.6,243.26,0.54%,1202847,1/26/2022 4:30:00 PM,267.97,7/24/1991,243.26,0.00%,66.0,72,0.99,243.26,234.07,220.87,202.24,176.36,254.93,14.0,10.16,50.666666666666664,True
8269,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,219975.42,11.37,11.64,,5.54,1.35,0.44,,1.42%,11.50%,4.96,-89.80%,23.25%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.60%,0.08%,1.21%,1.67,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,3.95%,7.73%,11.28%,15.50%,73.00%,17.40%,1.18,1.62,2.59%,2.96%,3.92%,11.14%,19.21%,-2.62%,23.96%,-2.62%,86.32%,64.96,1.70%,0.07%,2.2,28424.67,1.32,57.33,1.78%,37474454,1/14/2022 8:30:00 AM,62.84,12/10/1962,57.27,-0.10%,63.0,97,1.5,57.33,55.3,51.7,48.16,30.77,58.87,23.0,9.61,61.0,True
8313,WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,USA,36827.49,36.93,23.22,18.47,3.89,3.33,172.09,37.66,5.36%,196.50%,0.83,-75.90%,7.42%,17.30%,2.00%,1.00%,-46.90%,28.00%,1215.43,1211.98,0.20%,-1.77%,86.20%,0.38%,2.09%,2.9,2.20%,8.80%,3.20%,0.6,0.5,1.82,2.0,65.60%,22.20%,10.70%,3.17%,14.10%,8.13%,22.03%,38.43%,17.43%,1.32,0.72,2.33%,2.67%,4.83%,10.87%,15.20%,-0.68%,23.53%,-0.68%,39.78%,70.5,0.52%,-0.10%,2.1,8734.34,1.12,30.71,0.43%,9752211,2/21/2022 4:30:00 PM,31.95,7/2/1962,30.67,-0.13%,66.0,89,1.19,30.71,29.43,27.74,26.69,22.05,31.01,17.0,4.04,57.333333333333336,True
8339,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,15710.69,16.38,14.6,1.82,1.66,2.5,7.59,9.79,0.58%,9.80%,5.48,-20.20%,11.89%,1.70%,9.00%,2.30%,73.20%,18.80%,185.03,134.36,5.70%,-0.25%,71.40%,0.07%,0.95%,1.73,3.10%,14.30%,6.90%,,,0.49,0.49,,14.50%,9.80%,6.02%,10.07%,14.54%,23.76%,39.24%,8.95%,0.81,2.12,2.09%,2.45%,7.12%,10.69%,17.79%,0.43%,21.59%,0.43%,42.17%,72.06,0.88%,0.29%,2.5,740.61,1.4,90.81,1.17%,1033926,1/27/2022 4:30:00 PM,97.67,3/17/1980,90.81,0.00%,53.0,89,1.2,90.81,85.08,82.33,78.03,65.7,91.5,18.0,7.55,53.333333333333336,True
8542,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,10780.12,10.04,12.32,,4.74,1.55,0.82,63.41,2.14%,19.70%,7.09,-27.30%,15.29%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.01,1.00%,-3.38%,85.50%,-0.53%,2.18%,2.5,1.40%,15.60%,19.30%,,,0.14,0.14,,,50.90%,4.43%,7.48%,10.70%,29.42%,49.11%,12.68%,1.32,2.24,3.01%,3.59%,5.35%,9.77%,20.13%,-0.26%,23.15%,-0.26%,52.25%,64.91,0.43%,0.24%,2.5,1345.03,0.6,71.65,0.67%,809327,1/24/2022 4:30:00 PM,72.8,3/17/1980,71.65,0.00%,53.0,93,1.29,71.65,68.09,65.35,59.73,47.06,72.06,14.0,1.61,53.333333333333336,True
