no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
4651,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11951.15,51.82,41.62,10.36,16.28,3.64,87.75,120.11,2.02%,103.50%,2.83,-13.60%,16.71%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.30%,-23.60%,94.10%,0.10%,1.60%,2.27,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,2.62%,9.38%,20.30%,36.00%,88.61%,84.12%,0.4,3.2,2.46%,2.35%,6.24%,10.59%,29.89%,-0.65%,25.20%,-0.65%,94.00%,70.45,0.95%,-0.21%,1.8,536.54,1.11,146.55,0.74%,597514,11/2/2021 4:30:00 PM,150.8,6/21/1995,146.5,-0.03%,75.0,93,1.49,146.55,138.54,133.09,113.14,75.54,147.51,15.0,2.9,61.0,True
4875,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5263.05,120.32,50.53,7.29,9.51,11.34,14.35,47.41,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.66%,89.30%,4.81%,2.26%,1.23,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.39%,-5.65%,18.21%,46.17%,44.51%,38.86%,1.48,2.2,0.56%,3.29%,-0.04%,4.21%,34.45%,-7.66%,27.66%,-7.66%,103.22%,51.92,0.23%,-0.27%,2.1,1148.17,3.01,78.93,-0.04%,3452769,11/2/2021 8:30:00 AM,82.83,11/19/2015,78.93,0.00%,66.0,77,1.1,78.93,78.74,76.06,58.9,38.84,85.48,21.0,4.94,54.666666666666664,True
5023,MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,USA,68959.64,,38.5,,17.6,4.45,131.73,228.72,0.29%,,-0.52,-117.70%,40.58%,22.10%,42.82%,2.70%,-120.80%,61.50%,828.63,802.58,0.30%,-25.69%,87.70%,-0.20%,2.09%,2.05,-2.20%,-3.10%,-2.20%,1.8,1.3,0.29,0.29,45.90%,-9.80%,-10.50%,-2.79%,12.00%,37.92%,54.84%,77.16%,77.05%,1.08,3.98,4.87%,4.85%,4.34%,14.18%,43.41%,-10.31%,34.67%,-10.31%,121.97%,57.64,1.68%,-1.49%,2.0,8187.43,1.16,84.17,0.17%,9490967,12/2/2021 4:30:00 PM,99.38,6/27/2000,85.78,1.91%,69.0,93,1.44,84.17,81.14,74.11,58.91,37.92,93.85,16.0,18.07,59.333333333333336,True
5111,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5260.9,,22.17,,6.27,11.67,31.06,26.68,,,-0.16,-381.10%,17.50%,-11.20%,17.50%,9.80%,123.20%,46.70%,76.58,70.88,2.20%,-17.60%,87.50%,1.58%,3.01%,3.76,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-3.66%,-2.84%,41.82%,79.38%,105.39%,82.48%,1.97,3.73,6.19%,5.43%,-0.54%,9.37%,46.73%,-8.13%,52.53%,-8.13%,128.72%,51.61,2.07%,-2.02%,2.1,566.28,0.67,69.69,0.00%,376918,10/27/2021 4:30:00 PM,74.1,3/24/2010,69.69,0.00%,66.0,95,1.59,69.69,70.02,64.14,47.69,30.47,75.86,18.0,6.33,59.666666666666664,True
5327,NPTN,NeoPhotonics Corporation,Technology,Semiconductors,USA,795.64,,53.18,,2.86,5.07,7.63,,,,-0.81,75.60%,182.40%,-24.00%,15.00%,1.80%,63.90%,-18.30%,52.43,51.28,2.10%,-28.23%,81.70%,-3.63%,4.64%,2.24,-13.70%,-25.00%,1.10%,2.3,1.8,0.17,0.28,22.50%,-13.20%,-14.90%,0.00%,-0.65%,78.10%,47.67%,70.71%,67.33%,0.89,0.21,1.30%,1.38%,-0.65%,14.97%,40.60%,-5.76%,75.03%,-5.76%,91.32%,63.52,0.73%,-0.53%,2.2,1060.99,1.14,15.21,0.20%,1211681,11/4/2021 4:30:00 PM,15.67,2/2/2011,15.21,0.00%,63.0,91,1.35,15.21,15.3,13.36,10.85,7.95,16.14,19.0,3.02,57.666666666666664,True
5351,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5776.7,71.32,39.89,6.48,10.98,4.07,83.48,32.78,2.27%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.30%,17.59%,1.32%,2.03,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,0.64%,5.88%,15.73%,29.86%,87.47%,81.90%,0.48,1.54,2.79%,2.46%,3.96%,6.44%,25.17%,-0.77%,21.91%,-0.77%,93.96%,62.7,1.22%,-0.81%,2.2,533.16,0.96,65.54,0.40%,512965,11/2/2021 4:30:00 PM,68.77,4/23/2015,65.54,0.00%,63.0,93,1.48,65.54,63.23,61.8,52.5,33.79,66.05,41.0,4.93,65.66666666666667,True
5358,NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,USA,912.13,43.88,30.43,29.25,7.48,8.79,21.16,42.82,,0.00%,1.1,75.70%,30.49%,21.50%,1.50%,6.70%,232.90%,34.10%,18.35,14.54,20.50%,-1.81%,72.20%,-0.59%,5.11%,12.25,17.30%,22.20%,15.40%,6.2,4.5,0.0,0.0,43.40%,18.70%,16.70%,-3.64%,-3.04%,13.68%,33.78%,78.88%,84.74%,1.27,1.64,2.93%,3.54%,-0.10%,2.78%,25.09%,-6.85%,13.79%,-6.85%,91.69%,50.96,-0.21%,-0.29%,1.7,60.7,0.78,48.44,-0.49%,47544,11/8/2021 8:30:00 AM,54.4,12/29/1981,48.44,0.00%,78.0,94,1.51,48.44,48.44,47.22,38.8,25.27,52.0,34.0,12.3,68.66666666666667,True
5419,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1981.69,50.62,26.17,2.84,2.92,3.07,16.32,21.19,,0.00%,2.51,-12.90%,9.75%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.40%,-39.86%,65.10%,1.92%,1.93%,1.79,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,2.06%,14.49%,29.41%,39.60%,69.27%,61.14%,0.85,4.3,3.13%,3.48%,1.52%,11.86%,27.52%,-5.08%,27.99%,-5.08%,74.98%,60.24,1.30%,-1.28%,1.9,128.9,0.89,126.95,0.01%,114763,11/9/2021 4:30:00 PM,131.14,9/30/2013,126.95,0.00%,72.0,91,1.34,126.95,125.8,114.0,99.69,74.14,133.75,26.0,3.3,63.0,True
5459,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1941.99,,,,9.19,4.86,105.54,,1.74%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.34%,81.10%,0.50%,1.60%,3.67,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,-0.14%,0.57%,26.79%,39.76%,86.36%,84.78%,1.03,2.18,3.33%,2.72%,1.05%,6.08%,30.81%,-2.91%,24.42%,-2.91%,99.80%,55.99,0.71%,-1.07%,2.0,98.95,1.8,78.18,-0.37%,178163,11/2/2021 8:30:00 AM,76.62,3/19/2015,78.18,0.00%,69.0,94,1.54,78.18,77.44,73.99,59.94,39.13,80.52,41.0,-2.0,68.0,True
5552,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3020.74,13.44,12.75,0.69,0.31,3.49,75.9,26.57,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-18.78%,95.80%,3.36%,7.90%,7.86,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,4.79%,-0.12%,25.77%,-4.54%,47.56%,56.23%,0.32,1.68,4.57%,4.20%,2.98%,7.90%,9.12%,-8.95%,35.58%,-14.04%,79.22%,57.66,-1.61%,1.49%,2.3,729.84,1.2,42.26,-0.14%,874895,11/3/2021 8:30:00 AM,50.2,11/1/1982,42.26,0.00%,59.0,79,1.13,42.26,41.06,39.38,38.77,23.58,49.16,20.0,18.79,52.666666666666664,True
5556,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,25767.87,39.93,18.72,0.72,4.06,6.36,18.55,22.13,,0.00%,1.53,9.90%,16.87%,3.00%,55.45%,8.50%,83.00%,32.20%,430.6,425.74,0.20%,-3.92%,98.90%,3.30%,4.60%,3.26,7.70%,17.80%,5.80%,2.5,1.6,0.71,0.76,37.00%,15.10%,10.60%,-2.62%,-3.97%,27.81%,65.42%,93.21%,86.19%,1.74,2.91,5.27%,4.58%,-2.95%,8.86%,36.33%,-8.75%,45.51%,-8.75%,97.99%,49.77,0.49%,-2.18%,2.1,6000.17,1.0,60.94,-1.69%,5994746,11/1/2021 8:30:00 AM,63.89,4/28/2000,61.4,0.75%,66.0,94,1.55,60.94,62.67,56.31,44.83,31.26,66.79,21.0,4.84,60.333333333333336,True
5567,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,793.97,7.18,6.35,,0.65,2.99,7.01,2.81,,0.00%,6.93,47.40%,3.78%,,,,29.10%,-1.00%,10.98,8.53,9.70%,-13.21%,67.00%,0.10%,5.17%,6.19,7.90%,29.70%,14.40%,1.3,0.8,0.57,1.22,29.10%,9.40%,3.60%,-5.56%,-7.59%,29.88%,21.41%,85.25%,78.75%,,2.4,6.43%,4.76%,-4.63%,2.81%,12.95%,-10.16%,20.74%,-10.16%,97.49%,45.89,1.94%,-0.79%,1.6,71.3,1.8,49.81,1.14%,127995,11/18/2021 8:30:00 AM,60.0,2/7/2020,48.93,-1.77%,81.0,90,1.33,49.81,52.0,48.6,44.89,26.65,56.78,22.0,20.46,64.33333333333333,True
5573,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4428.73,38.89,20.02,3.24,6.16,3.25,9.6,29.96,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.64,0.80%,-24.09%,99.50%,-1.82%,1.89%,3.47,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-1.67%,0.22%,21.73%,30.52%,91.23%,90.39%,1.16,4.16,5.30%,4.50%,-2.85%,5.92%,23.20%,-10.60%,29.66%,-10.60%,97.02%,48.84,-0.02%,-1.17%,1.8,265.7,0.86,90.53,-1.19%,228627,11/4/2021 4:30:00 PM,107.0,11/28/1984,90.53,0.00%,75.0,95,1.56,90.53,93.21,85.84,73.66,45.95,101.26,40.0,18.19,70.0,True
5641,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA,2845.12,19.58,20.8,2.18,2.61,2.94,2188.56,,2.31%,44.40%,3.44,7.80%,-16.51%,8.50%,9.00%,2.70%,43.50%,34.10%,41.5,40.74,1.88%,-1.37%,56.20%,1.06%,0.65%,2.13,5.40%,15.90%,7.40%,0.7,0.4,0.62,0.91,54.40%,18.90%,13.20%,0.28%,-1.50%,23.32%,38.92%,57.49%,58.23%,0.4,1.73,3.10%,2.60%,-0.20%,4.68%,25.62%,-5.72%,18.80%,-5.72%,71.33%,53.48,1.46%,-1.01%,1.7,124.32,1.13,67.42,0.43%,139874,11/1/2021 4:30:00 PM,68.33,3/17/1980,67.42,0.00%,78.0,89,1.3,67.42,67.45,64.59,53.79,39.35,71.51,19.0,1.35,62.0,True
5687,PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,USA,51619.14,,59.05,,11.33,99.55,14.91,35.95,,,-5.27,-87.80%,23.95%,-18.50%,26.34%,25.30%,-9.90%,31.90%,97.6,96.69,1.90%,-6.23%,89.30%,4.69%,7.36%,5.35,-5.10%,-64.00%,-8.80%,0.7,0.7,0.0,7.08,69.80%,-7.50%,-11.20%,-1.00%,1.85%,11.96%,44.93%,48.96%,49.02%,1.37,20.68,4.34%,4.18%,-0.31%,2.61%,26.82%,-5.35%,10.52%,-5.35%,69.98%,51.86,1.84%,-1.91%,1.8,1331.29,0.66,529.59,-0.10%,882044,11/18/2021 4:30:00 PM,608.74,7/20/2012,529.59,0.00%,75.0,81,1.15,529.59,531.21,516.87,418.57,311.56,559.54,16.0,14.95,57.333333333333336,True
5768,PDFS,"PDF Solutions, Inc.",Technology,Software - Application,USA,1074.02,,102.21,,10.38,4.85,7.61,92.59,,,-1.3,-600.70%,763.64%,-38.20%,20.00%,-2.10%,16.10%,28.10%,37.22,29.64,5.00%,-0.16%,69.60%,-0.28%,1.19%,2.9,-17.30%,-21.20%,-16.70%,4.5,4.5,0.0,0.0,59.10%,-18.90%,-46.30%,-2.74%,-10.59%,29.41%,66.55%,31.87%,34.86%,1.36,1.3,4.93%,4.02%,-4.29%,5.60%,36.69%,-13.77%,29.70%,-13.77%,77.19%,47.35,1.15%,-1.37%,2.0,121.54,1.09,29.13,-0.24%,132649,11/9/2021 4:30:00 PM,34.25,7/27/2001,29.13,0.00%,69.0,76,1.09,29.13,30.25,27.7,21.37,16.44,33.78,19.0,17.58,54.666666666666664,True
5920,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,120852.06,61.06,69.99,,26.31,3.68,206.55,134.64,1.56%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.15%,96.70%,-0.60%,1.25%,3.96,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,0.19%,7.18%,25.25%,32.31%,64.57%,61.94%,0.81,3.35,2.18%,2.27%,3.40%,8.55%,26.14%,-2.24%,26.80%,-2.24%,73.39%,64.55,0.81%,-0.68%,1.9,2320.57,0.96,161.39,0.13%,2216753,10/15/2021 8:30:00 AM,163.79,11/21/1997,161.39,0.00%,72.0,91,1.34,161.39,156.64,149.33,128.27,93.08,165.08,15.0,1.49,59.333333333333336,True
5980,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22015.24,36.43,32.3,2.14,4.32,21.91,263.66,96.6,0.59%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.59%,95.10%,0.52%,3.65%,6.13,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-4.26%,-6.85%,17.08%,17.08%,47.73%,44.50%,0.84,15.75,3.37%,2.73%,-3.55%,2.15%,17.60%,-7.56%,22.55%,-7.56%,76.21%,44.67,0.39%,-0.83%,2.3,231.4,1.9,538.27,-0.44%,440755,10/21/2021 8:30:00 AM,566.71,10/13/1995,538.27,0.00%,59.0,83,1.18,538.27,556.16,528.76,458.78,305.47,582.27,17.0,5.28,53.0,True
6086,PSTG,"Pure Storage, Inc.",Technology,Computer Hardware,USA,9114.02,,42.81,,4.61,12.57,6.69,38.23,,,-0.75,-32.50%,18.97%,16.50%,76.68%,30.80%,63.80%,37.00%,287.46,277.5,3.30%,-1.35%,83.60%,2.92%,6.26%,4.57,-7.50%,-29.20%,-18.10%,2.5,2.4,1.07,1.07,67.70%,-8.90%,-10.70%,-0.56%,12.38%,23.36%,64.06%,40.99%,40.11%,1.35,1.33,4.04%,4.72%,1.70%,10.58%,37.51%,-6.22%,26.37%,-6.22%,88.68%,56.29,0.57%,-1.84%,1.9,3802.37,0.79,31.68,-1.28%,2991437,11/23/2021 4:30:00 PM,35.44,10/7/2015,31.73,0.16%,72.0,76,1.09,31.68,31.35,28.78,23.1,16.79,33.78,15.0,11.87,54.333333333333336,True
6469,ROG,Rogers Corporation,Technology,Electronic Components,USA,5085.66,50.76,33.05,,5.57,4.61,23.02,49.57,,0.00%,5.33,5.70%,15.46%,1.50%,,4.60%,255.60%,18.00%,18.74,18.57,0.10%,-14.08%,98.44%,0.99%,4.41%,2.46,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,-0.32%,0.16%,48.14%,40.07%,77.19%,74.11%,1.64,1.46,0.61%,0.59%,-0.27%,10.93%,31.43%,-0.96%,48.97%,-0.96%,85.16%,68.47,0.39%,0.12%,1.4,333.58,1.1,270.37,0.51%,366857,11/4/2021 4:30:00 PM,277.0,3/17/1980,270.37,0.00%,88.0,93,1.45,270.37,271.12,245.42,206.19,147.6,273.0,26.0,2.45,69.0,True
6524,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,133.88,,,,1.48,0.23,0.29,2.19,18.92%,,-0.71,-304.10%,55.30%,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.80%,-49.06%,68.10%,0.31%,3.91%,0.75,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,1.16%,0.99%,24.64%,53.39%,137.01%,118.68%,1.89,0.23,3.58%,3.54%,0.03%,5.29%,35.59%,-10.38%,22.89%,-10.38%,146.16%,52.8,0.49%,-0.49%,2.0,902.26,0.42,6.13,0.00%,381379,11/3/2021 4:30:00 PM,28.0,6/26/2018,6.13,0.00%,69.0,97,1.96,6.13,6.13,5.84,4.54,2.5,6.84,26.0,356.77,64.0,True
6670,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail,USA,1068.89,7.81,10.07,0.78,0.84,2.52,5.59,6.95,0.72%,5.10%,4.95,-61.50%,-25.34%,-5.00%,10.00%,-0.10%,218.90%,29.80%,28.19,17.49,0.40%,-2.30%,65.80%,-2.72%,16.36%,9.85,19.10%,38.20%,5.30%,3.1,1.3,0.0,0.0,38.40%,15.00%,11.20%,2.52%,-12.58%,17.52%,11.25%,112.81%,97.55%,1.43,2.17,5.95%,5.34%,-2.71%,2.79%,13.33%,-16.25%,23.13%,-16.25%,118.40%,49.08,1.84%,0.08%,1.7,290.62,1.32,38.7,1.92%,383729,11/17/2021 8:30:00 AM,57.5,3/16/1993,38.7,0.00%,78.0,96,1.67,38.7,39.62,37.77,34.21,18.04,46.21,13.0,48.58,62.333333333333336,True
6729,SFST,"Southern First Bancshares, Inc.",Financial,Banks - Regional,USA,449.02,11.01,12.93,1.38,4.85,1.78,3.42,8.39,,0.00%,5.45,-34.60%,-16.24%,8.60%,8.00%,15.60%,517.60%,0.40%,7.87,7.46,2.20%,-2.91%,81.70%,1.63%,0.92%,3.43,1.70%,17.60%,28.10%,,,0.14,0.14,,93.00%,46.80%,0.94%,-4.32%,21.62%,15.98%,69.10%,69.82%,0.92,2.42,4.89%,3.86%,-1.42%,2.47%,13.45%,-8.48%,15.22%,-8.48%,74.46%,49.83,-3.24%,-1.94%,2.3,20.1,1.56,60.03,-5.12%,31365,,64.33,10/27/1999,60.03,0.00%,59.0,91,1.38,60.03,60.75,58.7,52.96,34.5,65.59,15.0,7.16,55.0,True
6744,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1465.17,73.69,8.98,2.04,0.98,4.42,6.57,13.85,,0.00%,0.82,79.50%,5.54%,23.40%,36.06%,22.90%,161.70%,57.50%,22.59,21.92,3.70%,-78.80%,,0.20%,7.84%,3.54,2.10%,7.60%,5.90%,1.6,1.0,1.1,1.18,20.50%,3.70%,1.40%,1.78%,3.95%,25.17%,36.48%,80.82%,61.36%,1.01,3.23,6.25%,5.59%,2.60%,8.46%,22.26%,-4.53%,43.14%,-4.53%,87.58%,56.84,5.16%,-1.94%,1.7,485.94,0.93,60.72,3.13%,453359,1/4/2022 4:30:00 PM,72.0,5/24/2017,60.72,0.00%,78.0,92,1.39,60.72,59.31,56.32,49.75,33.74,63.6,48.0,18.58,72.66666666666667,True
7180,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,USA,487.62,10.57,12.79,17.62,3.8,1.22,2.02,9.03,1.75%,13.60%,2.59,26.80%,-11.45%,36.90%,0.60%,26.40%,45.30%,1.00%,17.2,13.25,5.30%,-1.89%,42.90%,1.37%,1.02%,1.65,1.50%,12.20%,24.60%,,,0.09,0.09,,87.90%,35.40%,-3.86%,2.47%,19.59%,16.89%,67.95%,63.15%,1.0,0.99,3.37%,3.36%,-3.89%,4.20%,14.68%,-10.01%,18.54%,-10.01%,69.20%,46.73,0.40%,-1.19%,1.7,81.85,0.73,27.41,-0.80%,60052,10/27/2021 4:30:00 PM,33.0,5/4/2018,27.41,0.00%,78.0,91,1.36,27.41,28.44,26.37,23.92,16.2,30.46,32.0,20.39,67.0,True
7248,SYNA,Synaptics Incorporated,Technology,Semiconductors,USA,10322.29,82.71,21.5,5.51,7.46,9.82,,,,0.00%,3.17,-39.10%,9.14%,1.80%,15.00%,-4.30%,-78.90%,13.50%,37.5,,1.30%,-14.89%,94.00%,-0.38%,,3.74,6.10%,12.90%,6.20%,2.5,2.2,0.39,0.39,48.80%,14.00%,8.90%,-4.85%,-4.36%,45.35%,76.67%,222.05%,171.91%,1.16,11.5,4.80%,4.29%,-5.98%,10.53%,52.09%,-12.45%,55.10%,-12.45%,230.88%,47.69,2.59%,-2.56%,2.2,401.87,0.84,262.12,-0.04%,339259,11/4/2021 4:30:00 PM,273.18,1/29/2002,262.12,0.00%,63.0,99,2.57,262.12,277.95,238.85,173.02,81.38,299.39,18.0,4.22,60.0,True
7393,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1139.43,5.98,15.68,,1.02,4.0,109.56,7.65,,0.00%,5.99,21.60%,-12.15%,15.40%,,-5.10%,112.50%,23.70%,31.81,14.35,1.10%,-90.42%,92.10%,1.25%,9.67%,3.7,14.90%,82.50%,33.30%,1.2,1.2,1.78,2.01,63.90%,18.10%,18.50%,-0.72%,-5.69%,23.90%,8.94%,225.64%,165.33%,,2.57,7.72%,6.47%,-4.65%,5.16%,19.00%,-14.43%,31.02%,-14.43%,237.29%,48.2,-3.99%,-2.02%,1.6,374.9,0.68,35.82,-5.93%,256278,11/11/2021 8:30:00 AM,47.0,4/5/2017,35.82,0.00%,81.0,99,2.58,35.82,37.56,34.23,30.18,10.9,41.86,19.0,31.21,66.33333333333333,True
7456,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,USA,9220.63,426.3,194.96,,13.95,23.7,15.5,97.57,,0.00%,0.34,-33.20%,150.84%,53.20%,,46.90%,158.50%,45.30%,63.17,61.76,0.10%,-88.49%,98.40%,3.84%,7.01%,7.14,2.80%,6.10%,-1.10%,6.3,5.8,0.72,0.72,53.40%,4.30%,3.30%,10.11%,6.75%,18.41%,53.54%,62.39%,52.82%,0.36,6.23,4.07%,4.53%,9.07%,9.68%,35.99%,-0.59%,21.50%,-0.59%,91.91%,62.16,2.24%,-0.64%,2.2,606.47,1.13,146.22,1.59%,687762,11/3/2021 4:30:00 PM,151.77,11/14/2013,146.22,0.00%,63.0,89,1.28,146.22,134.43,133.68,107.83,76.19,147.09,39.0,3.8,63.666666666666664,True
7516,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution,USA,671.85,56.92,43.35,2.28,3.52,8.11,258.4,58.93,,0.00%,1.54,-4.20%,17.67%,12.30%,25.00%,7.20%,48.10%,21.20%,7.48,7.06,5.10%,-15.53%,76.00%,0.64%,0.94%,1.86,8.50%,15.30%,9.40%,2.5,2.0,0.51,0.53,27.90%,7.50%,6.10%,-1.63%,-10.76%,41.67%,58.77%,156.46%,152.25%,0.74,4.31,4.94%,4.66%,-3.48%,3.40%,36.38%,-13.43%,28.44%,-13.43%,171.21%,46.85,-1.88%,-0.06%,1.8,35.92,1.01,87.48,-1.94%,36203,11/2/2021 4:30:00 PM,88.33,3/17/1980,87.48,0.00%,75.0,98,2.1,87.48,90.2,84.97,64.35,32.26,101.05,19.0,0.97,64.0,True
7539,TSC,"TriState Capital Holdings, Inc.",Financial,Banks - Regional,USA,968.59,16.09,14.11,1.34,4.44,1.43,2.01,10.2,,0.00%,1.79,-31.10%,23.98%,10.30%,12.00%,21.00%,104.90%,18.90%,31.36,30.52,2.90%,-0.37%,78.30%,0.40%,2.07%,1.35,0.50%,9.30%,22.50%,,,0.15,0.15,,75.10%,25.80%,-1.20%,-3.00%,52.51%,36.80%,66.05%,65.57%,2.18,0.68,2.12%,2.31%,-3.08%,0.84%,22.32%,-7.78%,36.22%,-7.78%,76.86%,45.14,-0.59%,-1.50%,2.2,467.09,0.61,28.81,-2.07%,285855,10/20/2021 4:30:00 PM,30.5,5/9/2013,28.81,0.00%,63.0,92,1.42,28.81,29.68,28.71,23.57,16.29,31.24,22.0,5.87,59.0,True
7874,VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,5226.2,,106.55,,3.83,8.4,107.98,33.44,,,-0.07,-82.80%,11.49%,-27.10%,10.00%,6.90%,80.20%,13.20%,252.1,247.93,1.50%,-67.13%,96.80%,1.07%,7.69%,3.94,-1.20%,-2.70%,-0.40%,0.8,,0.73,0.73,52.10%,2.20%,-1.20%,-0.24%,23.62%,29.67%,37.34%,53.79%,60.54%,0.58,0.28,0.65%,0.81%,0.92%,14.84%,38.53%,-0.86%,34.92%,-0.86%,90.51%,71.64,0.10%,0.00%,2.0,4838.05,0.72,20.67,0.10%,3487982,11/4/2021 8:30:00 AM,20.4,5/24/2006,20.67,0.00%,69.0,84,1.2,20.67,20.7,18.1,14.96,10.85,20.85,27.0,-1.31,60.0,True
8157,WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,USA,2718.91,6.45,13.36,0.64,1.19,2.23,9.22,24.65,0.06%,0.40%,20.48,33.00%,-56.08%,10.00%,10.00%,4.60%,734.30%,110.90%,20.42,19.7,2.71%,0.00%,89.70%,-6.18%,3.09%,2.22,36.30%,42.50%,8.90%,6.1,5.5,0.0,0.0,30.20%,24.00%,18.50%,3.61%,-10.54%,50.06%,70.72%,133.92%,118.01%,1.14,6.26,5.25%,4.94%,-3.79%,1.04%,43.72%,-12.92%,30.25%,-12.92%,140.59%,48.07,3.98%,-2.24%,1.5,273.6,1.4,132.05,1.65%,381681,10/26/2021 4:30:00 PM,160.0,7/16/1992,132.05,0.00%,84.0,97,1.91,132.05,136.61,131.31,92.2,55.6,151.64,17.0,21.17,66.0,True
