no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
4700,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,27400.99,,12.11,,2.27,,12.44,19.66,1.22%,,-4.82,-113.40%,3179.30%,39.90%,24.02%,103.10%,-132.80%,119.20%,253.6,250.63,0.10%,-0.98%,93.20%,0.37%,1.25%,1.92,-3.30%,356.80%,7.70%,0.9,0.8,,,8.20%,-7.90%,-10.00%,-2.55%,7.89%,0.04%,28.41%,61.64%,6.81%,1.39,3.3,3.59%,2.88%,1.73%,2.85%,17.36%,-6.39%,10.71%,-6.39%,85.94%,52.8,-4.02%,0.49%,1.6,1634.44,1.13,108.33,-3.55%,1846548,11/4/2021 8:30:00 AM,126.0,4/4/1994,108.37,0.04%,81.0,94,1.37,108.33,106.85,105.34,92.49,58.26,115.73,22.0,16.31,65.66666666666667,True
4724,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1042.63,,2.98,,0.94,4.88,20.28,2.65,,,-22.42,-153.00%,145.39%,19.50%,10.49%,2.20%,142.10%,118.60%,15.76,14.76,1.80%,-67.03%,76.00%,0.17%,15.68%,3.23,-13.60%,,-73.40%,0.3,0.3,6.02,6.02,61.10%,37.90%,-21.30%,-5.10%,17.62%,-4.30%,11.67%,164.47%,15.37%,4.08,5.37,7.32%,7.81%,2.31%,4.76%,11.87%,-11.31%,35.42%,-30.11%,206.68%,51.03,-4.46%,1.44%,2.5,715.83,0.87,69.37,-3.09%,626178,11/2/2021 4:30:00 PM,91.7,12/15/2011,69.12,-0.36%,53.0,99,2.25,69.37,68.46,66.13,62.19,22.62,99.26,15.0,32.19,55.666666666666664,True
4801,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,25241.05,,134.06,,6.64,,5.45,32.88,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.00%,2.80%,9.86%,6.32,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-2.34%,7.74%,13.27%,41.60%,53.64%,-5.36%,1.32,4.31,3.07%,3.66%,-3.17%,0.15%,20.53%,-11.33%,15.01%,-11.33%,71.95%,47.1,-1.40%,-0.28%,2.2,2347.37,0.69,113.28,-1.68%,1612709,11/4/2021 4:30:00 PM,115.0,12/14/2005,114.38,0.97%,63.0,92,1.31,113.28,117.31,112.9,94.1,65.88,127.75,21.0,1.52,58.666666666666664,True
4860,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1148.85,17.53,16.06,,7.14,1.68,0.61,60.15,,0.00%,6.05,30.90%,8.10%,53.80%,,34.40%,38.60%,25.30%,10.64,9.64,1.70%,1.26%,78.40%,3.20%,4.61%,3.72,1.00%,13.30%,23.70%,,,0.15,0.15,,88.40%,33.00%,-1.36%,14.13%,20.89%,76.36%,174.04%,-0.42%,1.25,3.93,4.03%,3.71%,0.26%,5.19%,35.34%,-8.38%,22.20%,-8.38%,182.88%,52.8,-2.46%,0.53%,2.0,119.44,1.48,106.08,-1.94%,177126,1/20/2022 4:30:00 PM,122.5,11/8/2017,106.08,0.00%,69.0,99,2.33,106.08,106.52,100.98,78.65,37.5,115.78,17.0,15.48,61.666666666666664,True
4958,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,USA,4696.05,12.62,8.71,0.27,5.27,5.4,19.17,11.63,0.75%,0.00%,1.7,12250.00%,1.40%,,46.69%,,1205.00%,134.20%,174.76,161.65,5.10%,-69.08%,,0.45%,12.35%,11.67,19.70%,47.60%,-196.60%,2.0,2.0,0.56,0.56,86.70%,49.60%,33.10%,2.14%,15.88%,4.69%,52.78%,133.91%,13.67%,2.4,0.98,4.82%,4.65%,7.87%,8.44%,31.97%,-6.09%,24.49%,-6.09%,155.36%,58.91,-0.79%,1.26%,2.3,1710.79,0.84,21.45,0.47%,1430093,11/2/2021 8:30:00 AM,22.71,6/29/2017,21.45,0.00%,59.0,98,1.99,21.45,20.06,19.8,16.3,8.4,22.84,14.0,5.87,57.0,True
5087,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,7764.94,125.58,42.7,1.9,21.15,8.23,6.58,,,0.00%,0.35,,36.29%,,65.93%,,411.20%,143.20%,176.05,145.58,0.40%,-93.09%,69.50%,2.62%,6.05%,3.32,4.10%,7.50%,-1.80%,17.7,17.3,0.71,0.74,66.20%,21.00%,18.40%,-6.58%,4.94%,26.79%,28.44%,29.11%,-1.85%,,3.13,6.74%,6.28%,-2.65%,1.16%,24.63%,-15.93%,25.01%,-15.93%,92.32%,48.18,-6.58%,1.79%,2.1,2653.78,0.73,44.58,-4.91%,1948281,11/4/2021 4:30:00 PM,47.28,6/22/2020,44.25,-0.74%,66.0,81,1.1,44.58,45.92,44.23,35.82,23.18,53.03,18.0,6.06,55.0,True
5092,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,44175.04,97.54,17.35,2.23,0.43,1.64,3.34,,3.16%,16.30%,0.75,-716.80%,144.19%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.89,0.10%,0.17%,79.40%,-0.16%,2.82%,2.62,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,0.91%,17.45%,9.76%,35.63%,58.87%,14.63%,2.02,1.82,2.58%,2.41%,8.53%,12.66%,20.66%,-3.33%,23.17%,-3.33%,73.32%,70.37,-2.52%,0.94%,1.8,6381.73,1.02,73.35,-1.61%,6539808,2/2/2022 8:30:00 AM,78.07,6/23/2011,73.35,0.00%,75.0,93,1.35,73.35,68.21,65.26,60.89,42.32,75.88,13.0,6.43,60.333333333333336,True
5117,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14182.71,,9.75,,3.16,1.4,,10.37,1.26%,,-0.05,-409.20%,50.58%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.85%,75.40%,0.49%,2.83%,1.29,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,2.36%,26.07%,16.53%,60.91%,121.58%,16.32%,2.96,0.71,3.91%,3.80%,10.54%,15.51%,39.46%,-4.55%,33.63%,-4.55%,165.28%,66.88,-2.70%,1.03%,2.2,16873.96,1.02,19.1,-1.70%,17169486,11/3/2021 4:30:00 PM,20.79,11/26/1965,19.01,-0.47%,63.0,98,1.88,19.1,17.49,16.58,13.74,7.2,20.01,21.0,8.85,60.666666666666664,True
5157,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,4919.94,19.01,6.98,1.83,3.72,3.08,67.3,5.68,0.45%,3.10%,2.34,-781.60%,56.28%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.40%,0.80%,90.60%,0.07%,9.45%,6.93,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,6.16%,22.89%,3.44%,39.50%,164.96%,20.42%,4.27,2.35,5.72%,5.42%,11.17%,9.96%,30.14%,-6.38%,32.76%,-6.38%,219.86%,60.42,0.05%,1.14%,2.1,1496.33,1.02,44.46,1.18%,1527688,10/26/2021 4:30:00 PM,51.47,2/2/2012,44.46,0.00%,66.0,99,2.25,44.46,40.48,40.45,34.26,13.9,47.49,19.0,15.77,61.333333333333336,True
5411,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1686.38,,3.77,,7.4,,843.19,5.02,1.37%,,-6.36,-978.70%,57.37%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,4.30%,-16.98%,59.40%,0.63%,14.30%,8.79,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,0.73%,21.85%,-5.69%,39.36%,101.99%,13.56%,2.34,1.17,4.81%,5.29%,8.55%,9.68%,23.03%,-9.94%,33.43%,-16.15%,147.04%,59.31,-0.89%,0.64%,1.7,1035.24,0.85,23.37,-0.26%,883997,11/5/2021 8:30:00 AM,32.92,1/10/2007,23.0,-1.58%,78.0,97,1.72,23.37,21.77,21.27,19.05,9.46,27.87,21.0,40.86,65.33333333333333,True
5561,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2024.7,,,,9.58,4.96,110.04,,1.90%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.23%,81.10%,-0.12%,1.54%,3.19,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,1.33%,1.78%,20.18%,32.34%,84.16%,-4.72%,1.04,2.16,2.90%,2.54%,-1.36%,1.51%,26.14%,-5.52%,11.04%,-5.52%,104.11%,49.25,-3.99%,0.91%,2.0,109.67,1.0,79.87,-3.12%,109516,11/2/2021 8:30:00 AM,79.29,3/19/2015,79.87,0.00%,69.0,96,1.56,79.87,81.05,78.79,63.48,39.13,84.54,41.0,-0.73,68.66666666666667,True
5578,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2610.33,3.12,6.0,1.04,1.85,2.96,5.82,5.3,1.48%,2.60%,43.29,885.80%,41.16%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,6.18%,94.70%,-0.06%,5.87%,4.15,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,-0.68%,12.69%,25.60%,45.91%,236.96%,7.24%,,6.04,4.73%,4.72%,3.83%,6.94%,36.34%,-6.24%,21.63%,-6.24%,306.73%,56.77,-0.92%,0.64%,2.1,265.24,0.67,135.11,-0.29%,177382,11/3/2021 4:30:00 PM,158.75,11/20/2020,135.51,0.30%,66.0,99,2.75,135.11,130.94,126.56,100.54,34.58,144.1,13.0,17.5,59.333333333333336,True
5595,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,359.79,,7.49,,0.36,0.77,1.52,,,0.00%,-5.72,24.90%,80.93%,16.60%,3.00%,-11.20%,171.50%,13.70%,9.19,8.93,1.40%,3.21%,52.60%,-3.38%,2.22%,3.82,0.10%,2.80%,1.40%,,,22.64,22.64,79.90%,31.90%,1.30%,-4.09%,5.67%,25.28%,47.57%,47.74%,-2.05%,1.92,1.41,2.75%,3.22%,-2.15%,6.37%,25.65%,-6.61%,28.18%,-6.61%,75.27%,50.68,-2.81%,0.57%,2.0,52.01,0.5,39.15,-2.25%,26142,11/8/2021 8:30:00 AM,47.33,9/25/1996,39.15,0.01%,69.0,90,1.26,39.15,40.11,36.93,31.21,22.34,41.92,18.0,20.89,59.0,True
5612,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1411.74,11.2,10.32,1.4,3.14,1.41,0.51,,1.66%,11.60%,2.58,43.70%,-3.32%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,0.00%,95.20%,0.53%,1.57%,3.17,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,-2.30%,14.07%,13.62%,30.05%,45.29%,8.70%,1.35,0.92,4.16%,2.92%,3.61%,8.63%,17.81%,-6.66%,21.23%,-6.66%,80.44%,58.01,1.33%,-5.66%,2.0,241.74,1.05,28.87,-4.40%,252764,1/19/2022 8:30:00 AM,32.67,3/26/1987,28.94,0.24%,69.0,89,1.23,28.87,28.08,26.61,24.54,16.0,30.93,9.0,13.16,55.666666666666664,True
5654,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3555.81,14.41,13.52,0.74,0.37,3.74,89.34,31.27,0.02%,0.30%,3.15,471.90%,-16.56%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-17.40%,95.90%,-0.02%,7.92%,8.23,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,-5.01%,7.09%,36.51%,-3.66%,66.80%,4.18%,0.32,2.15,5.27%,4.86%,1.89%,5.90%,14.72%,-7.72%,17.30%,-7.81%,92.20%,55.73,3.02%,0.05%,2.2,699.81,1.06,45.32,3.07%,743696,11/3/2021 8:30:00 AM,56.75,11/1/1982,45.32,0.00%,63.0,94,1.42,45.32,44.63,42.82,39.54,23.58,49.16,19.0,25.22,58.666666666666664,True
5759,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,9600.46,,4.72,,1.4,2.7,1200.06,6.17,1.43%,,-2.26,1417.10%,55.30%,5.70%,,6.60%,95.30%,50.30%,261.1,258.64,0.93%,0.23%,74.40%,0.26%,2.38%,2.08,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-0.33%,24.14%,-0.08%,43.79%,123.59%,16.44%,3.54,1.65,5.32%,4.37%,9.30%,11.42%,28.28%,-5.07%,32.93%,-5.07%,153.08%,61.11,-0.86%,0.69%,2.1,2969.78,1.5,39.24,-0.18%,4442666,11/2/2021 4:30:00 PM,48.93,8/21/2001,39.24,0.00%,66.0,98,1.9,39.24,36.32,35.26,30.66,15.51,41.34,22.0,24.69,62.0,True
5767,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,32182.87,,12.3,,1.44,3.68,15.63,5.2,0.11%,,-0.79,155.00%,33.58%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.02,0.10%,2.28%,70.90%,0.35%,3.61%,2.22,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,3.26%,27.78%,8.77%,31.82%,55.65%,23.59%,2.28,1.45,4.29%,4.26%,13.85%,15.73%,25.20%,-2.98%,37.54%,-2.98%,84.12%,67.0,-2.18%,1.67%,2.5,15174.32,1.21,35.83,-0.56%,18319990,11/4/2021 4:30:00 PM,41.96,7/2/1962,35.75,-0.22%,53.0,92,1.32,35.83,31.91,31.01,28.67,19.46,37.0,7.0,17.11,50.666666666666664,True
5870,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5212.5,131.29,5.47,4.83,4.07,2.12,52.18,4.21,0.87%,53.90%,0.42,-733.00%,18.42%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,96.12,0.90%,-7.06%,,0.02%,7.38%,8.36,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,-1.13%,17.92%,10.32%,42.60%,118.86%,12.51%,3.14,2.56,4.63%,4.62%,5.76%,5.40%,22.40%,-6.17%,24.73%,-6.17%,157.59%,57.2,-1.26%,1.87%,2.0,849.01,0.95,54.88,0.59%,802338,11/4/2021 4:30:00 PM,70.13,3/17/1980,54.88,0.00%,69.0,98,1.84,54.88,52.36,52.33,45.35,21.53,59.0,25.0,27.79,64.0,True
5986,PI,"Impinj, Inc.",Technology,Communication Equipment,USA,2018.88,,354.35,,11.59,22.88,17.8,,,,-1.98,-116.30%,134.65%,-30.90%,10.00%,12.10%,15.10%,60.30%,24.33,23.19,1.60%,-73.90%,91.10%,-0.43%,7.79%,4.59,-22.30%,-50.30%,-28.80%,1.5,1.3,0.0,0.94,50.10%,-25.30%,-27.00%,-2.86%,-0.25%,54.92%,90.82%,43.38%,-5.32%,2.33,5.66,6.21%,5.85%,-3.40%,2.32%,40.22%,-11.03%,25.31%,-11.03%,111.59%,49.02,-2.45%,1.12%,1.6,393.57,0.73,83.98,-1.36%,286143,2/9/2022 4:30:00 PM,94.75,7/21/2016,83.98,0.00%,81.0,89,1.22,83.98,87.06,82.2,60.03,39.69,94.39,7.0,12.82,59.0,True
6214,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2090.4,,,,1.88,1.11,10.93,,0.79%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.90%,83.50%,0.47%,4.72%,3.27,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,-1.56%,26.09%,9.07%,21.39%,52.57%,19.53%,2.98,0.49,4.64%,4.86%,9.28%,17.61%,19.11%,-4.17%,50.63%,-10.38%,78.45%,61.96,-2.88%,1.96%,2.1,3051.78,0.69,10.1,-0.98%,2115664,2/10/2022 8:30:00 AM,11.33,11/2/1993,10.1,0.00%,66.0,92,1.3,10.1,9.36,8.6,8.5,5.66,11.27,12.0,12.18,56.666666666666664,True
6266,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,51398.05,43.05,10.75,,3.59,2.3,70.89,14.85,1.05%,59.00%,5.09,-126.30%,52.71%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.33%,2.85%,3.45,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,7.38%,26.12%,16.70%,53.53%,68.59%,20.44%,1.77,5.59,2.56%,2.75%,13.99%,18.57%,33.51%,0.44%,31.20%,0.44%,93.46%,82.29,0.46%,0.91%,1.9,2005.91,1.53,219.06,1.37%,3061956,11/3/2021 4:30:00 PM,231.55,12/22/1987,219.06,0.00%,72.0,94,1.41,219.06,194.5,186.34,166.64,115.15,219.57,26.0,5.7,64.0,True
6392,RBB,RBB Bancorp,Financial,Banks - Regional,USA,536.14,10.32,9.03,,3.71,1.15,1.37,2.68,1.91%,17.50%,2.63,-14.10%,10.02%,14.90%,,26.80%,79.80%,5.70%,19.34,16.02,3.30%,-26.01%,38.30%,0.11%,0.62%,3.96,1.40%,11.80%,16.50%,,,0.41,0.41,,82.00%,36.10%,-0.66%,13.83%,6.47%,14.50%,52.07%,3.66%,0.9,0.77,2.35%,2.90%,3.25%,5.20%,11.52%,-2.34%,17.78%,-2.34%,69.22%,59.97,-1.88%,0.76%,2.4,25.19,0.85,27.16,-1.13%,21328,10/25/2021 4:30:00 PM,29.8,7/26/2017,27.16,0.00%,56.0,92,1.29,27.16,26.46,25.82,24.39,16.05,27.81,12.0,9.72,53.333333333333336,True
6587,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1282.05,,3.7,,3.04,2.73,36.32,21.4,,,-8.5,-538.50%,97.52%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.30%,33.21%,59.70%,2.13%,7.35%,3.51,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,-0.16%,21.87%,0.39%,68.28%,161.01%,14.90%,3.22,1.88,5.35%,6.49%,7.05%,9.45%,34.67%,-7.82%,32.63%,-12.40%,214.97%,55.66,-3.34%,1.27%,2.0,436.11,0.48,30.93,-2.12%,207838,,46.4,11/15/2016,30.93,0.00%,69.0,99,2.22,30.93,29.17,28.3,23.05,9.82,35.31,13.0,50.02,60.333333333333336,True
6744,SBNY,Signature Bank,Financial,Banks - Regional,USA,21293.14,25.22,20.16,3.99,10.27,2.71,0.73,61.72,0.64%,15.90%,13.94,-8.00%,19.48%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,96.60%,-0.23%,2.70%,1.6,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,-2.57%,15.80%,18.43%,45.96%,128.62%,8.64%,1.84,13.7,4.19%,3.61%,3.85%,7.95%,28.35%,-6.23%,21.96%,-6.23%,140.54%,58.03,-4.24%,3.17%,1.7,991.24,1.71,351.43,-1.20%,1693591,1/18/2022 8:30:00 AM,381.94,3/23/2004,351.43,0.00%,78.0,98,1.94,351.43,341.0,326.16,274.44,146.1,374.76,14.0,8.68,63.333333333333336,True
6778,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,169115.06,34.81,23.55,1.38,9.18,3.64,4.93,22.24,0.79%,27.30%,2.63,-20.60%,19.10%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.94%,87.70%,0.08%,0.99%,2.69,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,-2.56%,10.32%,12.23%,31.56%,56.13%,8.81%,1.0,2.51,3.13%,2.42%,3.56%,9.07%,21.36%,-4.30%,19.68%,-4.30%,80.26%,59.12,-1.60%,0.91%,2.0,5904.83,1.53,91.51,-0.71%,9035501,1/18/2022 8:30:00 AM,101.86,9/22/1987,91.38,-0.14%,69.0,93,1.33,91.51,88.9,84.1,75.52,50.77,95.62,18.0,11.31,60.0,True
7019,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,3878.93,,7.1,,1.86,2.5,130.17,3.95,0.06%,,-4.83,-304.60%,240.39%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-6.12%,86.70%,2.85%,4.87%,2.19,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-1.78%,24.46%,11.93%,70.70%,288.91%,14.25%,5.65,2.2,6.55%,6.51%,5.42%,6.06%,38.93%,-11.95%,33.49%,-11.95%,334.02%,53.88,-4.80%,1.78%,2.4,2645.39,0.64,33.68,-3.11%,1691925,10/28/2021 4:30:00 PM,43.85,12/16/1992,33.55,-0.39%,56.0,100,3.3,33.68,32.27,31.69,24.32,7.76,38.25,29.0,30.2,61.666666666666664,True
7508,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1798.35,7.85,6.54,0.65,2.23,1.31,6.09,,2.64%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.80%,0.82%,3.93%,4.27,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,-1.17%,13.56%,2.52%,24.66%,92.87%,6.02%,1.24,1.33,4.43%,3.20%,2.59%,5.09%,14.15%,-8.20%,17.54%,-8.20%,117.59%,54.71,-4.20%,0.38%,2.0,404.88,1.39,37.86,-3.84%,561784,11/4/2021 4:30:00 PM,50.0,10/10/2007,37.7,-0.42%,69.0,97,1.64,37.86,37.1,35.99,33.21,17.4,41.24,26.0,32.07,64.0,True
7648,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,12744.08,47.76,19.91,8.38,0.91,5.9,55.75,6.46,0.71%,28.70%,1.18,-405.10%,44.43%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.89%,88.50%,-0.07%,1.37%,2.34,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,-0.16%,13.12%,0.20%,31.47%,89.15%,7.79%,2.79,1.55,2.51%,2.66%,4.75%,5.07%,21.91%,-3.46%,18.37%,-3.46%,111.29%,59.12,-2.90%,0.98%,1.7,1324.2,0.98,56.31,-1.95%,1300812,11/4/2021 8:30:00 AM,67.71,12/7/2010,56.31,0.00%,78.0,97,1.61,56.31,54.13,53.59,46.31,26.65,58.33,18.0,20.25,64.33333333333333,True
7969,VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,USA,2036.56,17.21,13.42,2.46,6.58,1.6,1.4,13.02,1.93%,29.00%,2.41,-12.20%,16.05%,11.90%,7.00%,55.90%,59.00%,3.10%,49.42,47.53,2.40%,-7.27%,89.40%,-0.06%,2.08%,3.64,1.30%,9.70%,13.30%,,,0.2,0.2,,87.40%,39.00%,-2.37%,9.15%,3.77%,26.05%,44.17%,4.37%,1.55,1.09,2.39%,2.39%,2.01%,1.68%,11.87%,-8.47%,14.89%,-8.47%,69.37%,53.23,-3.08%,0.56%,1.7,271.27,0.6,41.52,-2.54%,162331,1/25/2022 4:30:00 PM,46.83,10/9/2014,41.52,0.00%,78.0,89,1.23,41.52,40.93,40.81,37.16,24.51,45.36,13.0,12.79,60.0,True
8159,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,776.12,,11.95,,0.61,1.34,4.68,5.35,1.50%,,-2.95,-248.10%,159.23%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.37,0.90%,0.00%,79.80%,-0.18%,2.05%,1.26,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.26%,33.07%,26.21%,42.60%,104.92%,-1.26%,1.96,0.43,0.50%,0.74%,-0.77%,10.80%,33.97%,-2.24%,33.60%,-2.24%,137.26%,65.87,-0.19%,0.07%,2.0,363.38,1.34,26.68,-0.11%,487233,11/5/2021 8:30:00 AM,29.25,7/19/2016,26.68,0.00%,69.0,97,1.74,26.68,26.87,24.15,19.97,11.24,27.29,17.0,9.63,61.0,True
8290,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,213708.88,13.22,11.81,,5.34,1.34,0.43,,1.44%,11.50%,4.2,-89.80%,23.80%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.45,0.10%,0.00%,73.70%,0.18%,1.08%,1.67,0.70%,8.60%,8.70%,,,0.97,0.97,,94.80%,35.90%,-0.87%,15.89%,10.39%,21.33%,71.20%,15.82%,1.24,1.49,3.09%,2.26%,7.33%,10.09%,17.61%,-5.61%,20.15%,-5.61%,87.23%,62.0,-2.51%,0.55%,2.2,25850.51,1.34,55.57,-1.98%,34714735,1/14/2022 8:30:00 AM,58.09,12/10/1962,55.54,-0.04%,63.0,95,1.45,55.57,52.21,50.58,47.33,29.68,58.87,20.0,4.53,59.333333333333336,True
8299,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3286.28,69.06,33.84,1.61,8.72,5.8,10.88,79.19,0.88%,51.90%,0.66,-61.70%,100.15%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.18%,1.82%,3.39,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,2.36%,23.57%,2.32%,22.17%,55.38%,19.35%,2.26,1.7,4.47%,3.83%,11.89%,15.10%,21.73%,-4.59%,30.48%,-4.59%,82.19%,69.23,-0.57%,0.59%,1.7,314.34,1.12,45.51,0.02%,351161,11/3/2021 4:30:00 PM,47.83,2/8/2018,45.95,0.97%,78.0,92,1.32,45.51,41.16,39.62,37.46,24.98,47.7,9.0,5.1,59.666666666666664,True
