"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"MYTE","MYT Netherlands Parent B.V.","Consumer Cyclical","Luxury Goods",2367.32,,,,,84.53,78.31%,0.00%,26.00%,5.68%,14.64%,47.50%,-6.80%,-8.67%,-1.08%,-7.72%,-16.04%,,-14.03%,,5.25%,-0.42%,0.67%,-5.28%,-11.41%,12.82%,-23.75%,12.82%,49.77,2.30,27.64,3.71%,91172,36.43
"MYY","ProShares Short MidCap400","Financial","Exchange Traded Fund",,,,,,,,,,,,,,1.23%,-2.59%,-5.55%,-7.80%,-27.88%,-23.19%,,0.59%,-0.16%,-3.84%,-7.83%,-10.03%,1.67%,-28.15%,1.67%,41.51,,22.61,0.10%,759,
"MZZ","ProShares UltraShort MidCap400","Financial","Exchange Traded Fund",,,,,,,,,,,,,,2.49%,-5.14%,-10.93%,-15.34%,-48.93%,-42.20%,,0.59%,-0.37%,-7.72%,-15.66%,-19.06%,2.63%,-49.45%,2.63%,41.32,,15.20,0.14%,961,
"NAAC","North Atlantic Acquisition Corporation","Financial","Shell Companies",464.48,,,,,47.44,,,73.00%,6.27%,0.07%,,,-0.10%,0.21%,0.62%,0.00%,,0.62%,,0.24%,-0.03%,0.13%,0.16%,-1.61%,1.14%,-2.30%,2.74%,51.38,,9.76,0.00%,236,
"NAACU","North Atlantic Acquisition Corporation","Financial","Shell Companies",,,,,,,,,28.49%,,0.00%,,,-0.25%,0.10%,-1.00%,-0.20%,,-4.51%,,0.38%,-0.23%,-0.02%,-1.02%,-1.00%,0.81%,-8.38%,0.91%,46.65,,9.95,0.00%,0,
"NABL","N-able, Inc.","Technology","Information Technology Services",1994.14,,,,,174.47,1.50%,0.00%,99.20%,,9.24%,83.40%,7.50%,-14.73%,-17.56%,-20.90%,,,-31.63%,,4.02%,-13.30%,-13.65%,-15.27%,-28.03%,6.17%,-29.06%,6.17%,32.83,1.70,11.35,3.75%,380716,17.20
"NAC","Nuveen California Quality Municipal Income Fund","Financial","Closed-End Fund - Debt",2211.55,,4.25%,,,144.74,,,12.82%,,,,,-2.74%,1.13%,-3.35%,-1.23%,2.69%,0.79%,,0.86%,-1.92%,-1.90%,-1.43%,-5.58%,1.87%,-6.04%,6.13%,35.99,,15.24,-0.26%,65267,
"NACP","Impact Shares NAACP Minority Empowerment ETF","Financial","Exchange Traded Fund",,,1.38%,,,,,,,,,,,-0.66%,4.40%,5.57%,13.70%,32.20%,25.60%,,0.56%,0.91%,5.16%,11.40%,-1.61%,12.09%,-1.61%,32.53%,65.82,,36.37,0.40%,1966,
"NAD","Nuveen Quality Municipal Income Fund","Financial","Asset Management",3633.99,6.70,4.58%,-6.30%,38.00%,233.41,,,22.70%,-3.82%,0.04%,76.10%,75.60%,-1.21%,1.11%,-4.38%,-0.45%,4.37%,0.91%,0.19,1.02%,-0.98%,-0.70%,-0.52%,-4.94%,2.23%,-5.23%,6.78%,44.36,,15.59,0.52%,196930,
"NAII","Natural Alternatives International, Inc.","Consumer Defensive","Packaged Foods",83.13,7.05,,3.30%,9.30%,6.29,4.00%,-16.40%,28.70%,0.99%,0.18%,18.50%,8.90%,-7.77%,0.23%,-18.18%,-8.10%,26.83%,23.24%,0.82,3.88%,-1.01%,-2.76%,-13.44%,-21.63%,8.41%,-33.37%,45.77%,44.65,,13.28,1.76%,13417,
"NAIL","Direxion Daily Homebuilders & Supplies Bull 3X Shares","Financial","Exchange Traded Fund",,,,,,,,,,,,,,4.60%,31.23%,19.78%,24.79%,109.04%,135.85%,,5.47%,13.27%,30.84%,34.12%,-4.63%,68.86%,-8.47%,160.98%,71.80,,107.68,-1.09%,143441,
"NAK","Northern Dynasty Minerals Ltd.","Basic Materials","Other Industrial Metals & Mining",197.83,,,10.20%,,528.47,37.40%,0.00%,17.90%,0.07%,3.68%,,,-3.30%,-14.32%,-5.65%,-29.01%,-54.30%,20.22%,0.70,3.52%,-4.39%,-9.81%,-25.14%,-36.60%,4.08%,-65.60%,29.28%,41.35,2.00,0.40,2.20%,2660740,
"NAKD","Naked Brand Group Limited","Consumer Cyclical","Apparel Manufacturing",511.23,,,63.00%,-11.90%,781.70,12.91%,0.00%,0.50%,10.24%,3.74%,42.30%,-85.10%,-11.62%,8.13%,-5.26%,15.88%,255.63%,240.62%,0.64,8.03%,-5.40%,-3.84%,-8.47%,-32.88%,18.41%,-81.35%,349.72%,45.54,,0.63,-3.04%,72057659,
"NAN","Nuveen New York Quality Municipal Income Fund","Financial","Closed-End Fund - Debt",447.65,,4.00%,,,30.85,,,11.09%,,,,,0.14%,1.82%,-4.35%,-1.83%,6.53%,2.54%,,0.93%,0.25%,-0.47%,-0.91%,-3.13%,3.05%,-7.33%,6.83%,48.74,,14.54,0.21%,13865,
"NANR","SPDR S&P North American Natural Resources ETF","Financial","Exchange Traded Fund",,,2.41%,,,,,,,,,,,-1.07%,-1.05%,14.97%,2.92%,36.09%,34.02%,,1.11%,0.67%,4.63%,9.25%,-1.57%,19.43%,-1.57%,38.38%,56.49,,44.67,0.60%,5664,
"NAOV","NanoVibronix, Inc.","Healthcare","Medical Devices",34.42,,,22.00%,33.50%,26.10,12.15%,0.00%,4.70%,13.58%,2.17%,62.00%,,-4.62%,-19.48%,-59.74%,47.62%,105.96%,62.28%,0.03,8.61%,-13.73%,-27.61%,-16.15%,-47.60%,4.35%,-71.36%,103.39%,33.99,2.00,1.20,-3.23%,647597,
"NAPA","The Duckhorn Portfolio, Inc.","Consumer Defensive","Beverages - Wineries & Distilleries",2204.16,69.35,,,,115.46,65.10%,-14.73%,23.50%,8.92%,5.67%,49.60%,16.40%,-5.57%,-1.09%,-8.51%,1.59%,,11.41%,,3.39%,-2.20%,-6.45%,-4.58%,-22.65%,3.88%,-22.65%,20.88%,44.20,,19.53,2.04%,298294,25.57
"NAPR","Innovator Nasdaq 100 Power Buffer ETF - April","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.03%,0.63%,1.70%,5.58%,8.82%,8.39%,,0.18%,0.07%,1.01%,3.89%,-0.43%,3.12%,-0.43%,9.44%,60.13,,38.54,0.05%,3432,
"NARI","Inari Medical, Inc.","Healthcare","Medical Devices",4336.91,310.87,,,,50.00,3.40%,-23.40%,82.60%,10.85%,3.75%,91.70%,6.60%,-5.12%,-1.78%,6.07%,-1.93%,25.72%,-2.06%,,3.61%,-5.43%,-0.37%,-8.61%,-11.53%,14.19%,-33.35%,36.70%,42.72,1.70,84.92,-0.67%,360792,121.00
"NAT","Nordic American Tankers Limited","Industrials","Marine Shipping",310.55,,14.66%,-23.60%,-4.50%,151.06,1.90%,0.00%,30.50%,-2.47%,3.05%,10.40%,-32.10%,-9.05%,-20.75%,-19.41%,-47.81%,-43.32%,-35.25%,0.40,4.17%,-12.29%,-18.53%,-33.95%,-33.79%,4.92%,-52.59%,4.92%,28.70,2.30,1.92,0.52%,2212941,3.47
"NATH","Nathan's Famous, Inc.","Consumer Cyclical","Restaurants",257.21,19.94,2.27%,14.50%,-5.50%,4.12,31.42%,0.00%,47.60%,-0.60%,0.96%,46.00%,27.80%,-2.50%,-1.31%,-7.66%,-4.18%,2.54%,11.70%,0.42,1.77%,0.52%,0.91%,-3.66%,-3.04%,4.66%,-20.36%,18.55%,51.84,,62.83,1.86%,2001,
"NATI","National Instruments Corporation","Technology","Software - Application",5939.97,111.69,2.40%,8.00%,1.00%,133.03,0.20%,-11.62%,90.10%,-1.35%,2.99%,71.30%,5.50%,-0.24%,10.51%,8.35%,11.19%,22.61%,2.44%,1.09,2.27%,1.50%,5.97%,5.15%,-3.11%,13.82%,-6.01%,23.24%,59.84,2.70,44.55,-1.02%,400199,51.67
"NATR","Nature's Sunshine Products, Inc.","Consumer Defensive","Household & Personal Products",360.77,17.48,,10.30%,3.50%,19.89,2.60%,0.00%,75.70%,-7.30%,0.37%,74.00%,6.80%,-0.22%,13.80%,5.56%,-10.64%,51.93%,28.76%,0.83,3.60%,4.39%,12.66%,0.77%,-4.21%,29.10%,-16.84%,56.42%,64.32,,17.88,-1.92%,33072,24.00
"NAUT","Nautilus Biotechnology, Inc.","Healthcare","Biotechnology",575.63,,,,,124.11,25.10%,0.51%,47.30%,3.42%,6.49%,,,-9.47%,-13.56%,-41.38%,-55.00%,-55.78%,-57.70%,,5.35%,-9.04%,-16.15%,-50.01%,-33.20%,9.03%,-81.34%,9.03%,36.72,2.00,4.83,5.23%,852835,11.50
"NAVB","Navidea Biopharmaceuticals, Inc.","Healthcare","Biotechnology",39.19,,,33.80%,-41.40%,30.12,0.50%,29.34%,5.20%,-6.31%,0.72%,,,-9.92%,-23.49%,-18.59%,-23.95%,-46.19%,-40.93%,1.73,6.84%,-10.11%,-19.12%,-28.89%,-30.05%,5.79%,-59.37%,5.79%,33.39,2.00,1.28,0.79%,45464,6.50
"NAVI","Navient Corporation","Financial","Credit Services",3314.05,4.04,3.12%,-3.90%,-8.00%,165.00,0.30%,0.00%,88.80%,-7.23%,3.72%,,62.00%,2.71%,3.12%,-9.22%,14.41%,108.98%,108.66%,1.74,2.68%,3.26%,1.04%,12.48%,-13.49%,13.13%,-13.49%,127.01%,56.47,2.20,20.59,0.49%,998940,21.50
"NAZ","Nuveen Arizona Quality Municipal Income Fund","Financial","Asset Management",183.46,195.68,3.79%,,,11.57,,,8.01%,,,,,0.44%,0.51%,-1.15%,0.41%,3.53%,-0.13%,,0.93%,-0.27%,0.22%,1.21%,-2.04%,2.25%,-2.48%,7.71%,50.47,,15.91,0.37%,5112,
"NBB","Nuveen Taxable Municipal Income Fund","Financial","Asset Management",610.55,,5.90%,,,27.73,,,27.58%,,,,,-2.70%,-2.65%,-4.96%,-2.87%,-0.77%,-7.28%,,1.06%,-2.82%,-3.17%,-3.31%,-6.19%,0.59%,-8.25%,2.88%,35.32,,22.14,0.54%,37154,
"NBEV","NewAge, Inc.","Consumer Defensive","Beverages - Non-Alcoholic",194.34,,,-45.30%,158.50%,151.41,0.40%,427.50%,25.30%,7.02%,5.12%,67.70%,-8.30%,-3.82%,-18.18%,-29.21%,-46.61%,-60.87%,-52.09%,0.99,8.24%,-12.44%,-11.99%,-40.18%,-27.01%,9.48%,-72.09%,9.48%,43.37,2.30,1.27,0.79%,1909916,4.38
"NBH","Neuberger Berman Municipal Fund Inc.","Financial","Asset Management",309.18,95.52,4.56%,,,18.82,,,15.27%,,,,,2.62%,8.09%,-2.49%,2.11%,8.02%,8.09%,,1.44%,3.76%,2.86%,1.47%,-3.83%,8.59%,-6.70%,9.84%,61.09,,16.30,-0.79%,36505,
"NBHC","National Bank Holdings Corporation","Financial","Banks - Regional",1390.34,14.49,1.93%,82.50%,4.90%,30.80,0.90%,-12.74%,98.80%,-1.96%,1.87%,,97.00%,0.84%,3.92%,22.20%,14.56%,40.30%,39.10%,0.97,2.02%,2.78%,9.45%,17.25%,-0.90%,32.87%,-0.90%,44.11%,71.19,2.80,46.10,1.16%,141310,46.20
"NBIX","Neurocrine Biosciences, Inc.","Healthcare","Biotechnology",8404.09,19.06,,42.90%,121.20%,94.70,0.10%,-32.43%,96.50%,-2.27%,3.97%,98.80%,18.00%,-1.35%,-15.09%,-8.12%,-9.58%,-6.99%,-9.15%,0.68,3.14%,-5.36%,-9.51%,-9.06%,-18.66%,3.98%,-26.95%,3.98%,35.26,2.00,87.86,0.90%,577201,119.85
"NBN","Northeast Bank","Financial","Banks - Regional",285.52,3.85,0.12%,60.50%,10.60%,8.13,4.80%,0.00%,57.00%,-0.35%,0.66%,,89.10%,-0.32%,-3.39%,4.60%,16.75%,51.68%,50.40%,1.61,3.53%,2.15%,0.42%,12.58%,-9.79%,14.86%,-9.79%,61.72%,53.27,,34.56,2.04%,13566,40.00
"NBO","Neuberger Berman New York Municipal Fund, Inc.","Financial","Asset Management",64.33,93.85,3.71%,,,5.08,,,25.98%,,,,,-2.46%,0.88%,-4.88%,-2.24%,5.23%,2.76%,,0.91%,-0.74%,-1.82%,-1.86%,-5.80%,1.52%,-6.84%,5.23%,41.82,,12.67,0.00%,4154,
"NBR","Nabors Industries Ltd.","Energy","Oil & Gas Drilling",796.98,,,-14.70%,-11.20%,7.91,0.60%,0.00%,74.90%,0.55%,7.54%,36.70%,-13.80%,-5.62%,-26.49%,17.79%,-7.43%,82.40%,55.18%,3.40,5.92%,-11.45%,-14.07%,-10.30%,-30.62%,16.70%,-34.05%,69.83%,37.37,3.50,88.11,-2.49%,86414,109.78
"NBRV","Nabriva Therapeutics plc","Healthcare","Biotechnology",49.97,,,53.00%,5.90%,50.53,1.50%,5.51%,7.10%,-10.31%,,62.70%,,-17.49%,-24.12%,-19.06%,-43.72%,-80.24%,-64.88%,1.66,7.12%,-24.03%,-25.37%,-40.60%,-39.31%,2.37%,-81.84%,2.37%,27.26,2.70,0.85,-0.02%,997877,2.67
"NBSE","NeuBase Therapeutics, Inc.","Healthcare","Biotechnology",106.09,,,39.20%,,30.09,0.10%,33.26%,31.00%,-5.93%,2.32%,,,-5.16%,-15.78%,-17.04%,-36.47%,-58.36%,-52.65%,0.10,6.73%,-8.25%,-12.33%,-38.25%,-25.91%,7.59%,-74.71%,7.59%,33.39,1.70,3.26,-1.51%,190208,16.25
"NBTB","NBT Bancorp Inc.","Financial","Banks - Regional",1666.87,11.06,2.92%,6.60%,5.00%,43.36,1.40%,0.95%,55.90%,-0.09%,1.27%,,97.10%,1.27%,2.02%,5.77%,-1.84%,22.99%,19.35%,0.64,2.25%,1.14%,3.85%,2.23%,-2.26%,15.35%,-10.98%,27.43%,55.55,2.70,38.09,-0.57%,105437,40.00
"NBTX","Nanobiotix S.A.","Healthcare","Biotechnology",275.65,,,,,34.46,,,13.94%,,0.02%,,,-16.23%,-38.65%,-39.43%,-48.88%,,-51.52%,,3.57%,-15.58%,-23.77%,-41.44%,-37.34%,7.25%,-60.19%,7.25%,32.64,1.50,8.58,7.25%,2900,27.07
"NBW","Neuberger Berman California Municipal Fund Inc.","Financial","Asset Management",76.99,91.25,3.89%,,,5.55,,,31.91%,,,,,-0.93%,0.51%,-5.13%,-3.81%,5.32%,1.99%,,0.79%,-0.96%,-2.11%,-2.15%,-6.55%,1.17%,-8.07%,5.48%,39.89,,13.85,-0.14%,10615,
"NBY","NovaBay Pharmaceuticals, Inc.","Healthcare","Biotechnology",19.79,,,45.90%,17.80%,44.92,20.69%,2.07%,2.70%,2.08%,4.46%,69.00%,-97.70%,-11.87%,-14.94%,-26.99%,-32.79%,-27.30%,-34.79%,3.56,6.56%,-9.50%,-14.79%,-34.03%,-37.66%,6.67%,-73.18%,6.67%,39.42,1.50,0.48,5.61%,2810392,2.85
"NC","NACCO Industries, Inc.","Energy","Thermal Coal",224.52,6.31,2.58%,45.30%,-2.80%,7.17,3.20%,0.00%,44.60%,2.96%,0.31%,19.40%,22.00%,-5.43%,-3.62%,17.04%,21.50%,19.51%,16.46%,0.91,4.87%,-4.34%,-3.20%,14.89%,-30.45%,22.35%,-30.45%,52.62%,43.54,,30.60,-0.10%,6957,
"NCA","Nuveen California Municipal Value Fund","Financial","Closed-End Fund - Debt",286.02,,2.85%,,,28.10,,,15.54%,,,,,-2.58%,-0.97%,-4.50%,-3.23%,-1.83%,-5.74%,,1.18%,-3.12%,-3.46%,-3.89%,-8.55%,-1.08%,-8.55%,1.72%,30.10,,10.06,-1.18%,164313,
"NCBS","Nicolet Bankshares, Inc.","Financial","Banks - Regional",897.60,12.44,,17.30%,25.20%,10.39,7.60%,1.16%,43.50%,22.56%,3.10%,,91.00%,-0.12%,4.72%,-2.22%,-3.34%,8.35%,12.27%,0.64,1.91%,-0.60%,-0.38%,-3.06%,-5.46%,6.35%,-14.50%,11.46%,47.27,2.00,73.74,-1.01%,15801,87.20
"NCLH","Norwegian Cruise Line Holdings Ltd.","Consumer Cyclical","Travel Services",8525.20,,,-60.00%,-21.70%,370.02,0.70%,-2.60%,55.90%,-1.53%,13.52%,,,-4.57%,-12.96%,-13.36%,-28.81%,7.99%,-11.29%,2.65,4.21%,-11.96%,-13.57%,-17.87%,-23.16%,1.03%,-34.38%,6.34%,31.27,2.30,22.63,0.31%,16613021,31.71
"NCMI","National CineMedia, Inc.","Communication Services","Advertising Agencies",269.96,,6.35%,-45.10%,-27.30%,80.36,1.40%,-1.03%,62.80%,-11.24%,4.22%,16.30%,85.20%,-14.40%,-4.55%,17.10%,-33.82%,-12.50%,-15.32%,1.47,6.25%,-10.09%,-8.43%,-21.63%,-20.65%,25.00%,-48.40%,30.71%,37.24,2.40,3.15,0.00%,233158,5.38
"NCNA","NuCana plc","Healthcare","Biotechnology",132.58,,,-36.20%,,53.61,0.05%,0.00%,36.20%,-21.58%,3.73%,,,-2.95%,10.04%,10.97%,-15.16%,-43.68%,-41.43%,0.73,7.02%,7.91%,13.46%,-13.53%,-11.80%,50.26%,-63.73%,51.06%,59.09,1.40,2.84,7.98%,363506,15.80
"NCNO","nCino, Inc.","Technology","Software - Application",5817.38,,,,,95.66,1.70%,-18.89%,95.20%,3.96%,5.02%,58.50%,-21.40%,-14.95%,-13.86%,-1.12%,0.27%,-24.11%,-16.74%,,4.10%,-13.09%,-14.96%,-8.74%,-23.03%,5.60%,-32.23%,27.37%,29.61,2.20,61.14,1.41%,1224834,86.71
"NCR","NCR Corporation","Technology","Information Technology Services",5560.31,,,20.70%,-0.50%,131.50,0.60%,-6.59%,94.10%,1.67%,6.19%,25.40%,3.50%,0.45%,0.19%,-1.94%,-12.39%,54.98%,13.15%,1.73,3.29%,1.90%,3.78%,2.05%,-4.13%,14.89%,-14.04%,56.06%,54.34,1.90,42.98,1.11%,689975,52.71
"NCSM","NCS Multistage Holdings, Inc.","Energy","Oil & Gas Equipment & Services",75.64,34.87,,-31.20%,-1.30%,2.40,0.90%,7.06%,77.10%,-0.87%,1.02%,40.30%,-5.90%,-7.24%,5.08%,33.21%,26.57%,102.75%,42.38%,1.88,5.32%,-6.32%,4.43%,9.54%,-14.36%,27.14%,-32.25%,78.08%,46.12,3.00,32.50,1.40%,2212,45.55
"NCTY","The9 Limited","Communication Services","Electronic Gaming & Multimedia",193.90,,,6.25%,,17.97,45.10%,0.00%,4.50%,64.81%,11.38%,45.40%,,-20.31%,-6.17%,-29.71%,-20.01%,166.42%,204.80%,1.33,7.55%,-6.88%,-5.20%,-47.76%,-27.55%,9.46%,-88.06%,304.94%,43.90,4.00,10.65,-1.30%,427679,3.50
"NCV","Virtus AllianzGI Convertible & Income Fund","Financial","Closed-End Fund - Debt",531.40,3.56,8.67%,,,90.37,,,21.20%,,,,,-4.85%,-5.92%,-3.13%,2.26%,11.15%,2.44%,,1.38%,-5.24%,-4.29%,-0.98%,-7.96%,1.17%,-7.96%,11.32%,27.50,,5.90,0.34%,620223,
"NCZ","Virtus AllianzGI Convertible & Income Fund II","Financial","Closed-End Fund - Debt",398.85,15.37,8.59%,,,76.12,,,24.28%,,,,,-2.96%,-2.96%,-2.42%,3.56%,11.97%,2.95%,,1.11%,-2.68%,-1.66%,0.58%,-4.55%,2.54%,-4.72%,12.18%,34.80,,5.25,0.19%,261742,
"NDAC","NightDragon Acquisition Corp.","Financial","Shell Companies",432.32,,,,,44.16,2.91%,0.00%,69.50%,17.44%,0.06%,,,0.51%,1.03%,2.02%,1.23%,,-0.51%,,0.44%,0.16%,0.46%,0.43%,-0.36%,1.50%,-11.66%,1.82%,54.46,,9.81,-0.36%,1581,
"NDACU","NightDragon Acquisition Corp.","Financial","Shell Companies",,,,,,,,,27.42%,,0.00%,,,0.00%,0.45%,1.42%,-0.30%,,-1.87%,,0.59%,-0.01%,0.46%,-0.43%,-1.19%,1.63%,-7.08%,2.25%,52.53,,9.98,0.10%,5235,
"NDAQ","Nasdaq, Inc.","Financial","Financial Data & Stock Exchanges",34922.64,30.26,1.04%,17.50%,10.60%,167.69,0.20%,-9.28%,75.20%,0.09%,1.99%,56.50%,25.50%,-1.92%,3.18%,8.50%,25.66%,64.99%,56.63%,0.83,1.89%,-0.27%,3.37%,18.21%,-2.96%,10.66%,-2.96%,69.22%,54.71,2.40,208.60,0.33%,596317,215.62
"NDLS","Noodles & Company","Consumer Cyclical","Restaurants",515.27,114.89,,-2.00%,-2.90%,45.64,1.00%,-18.38%,88.60%,-2.50%,4.07%,27.40%,1.40%,-8.40%,-17.11%,-13.67%,-15.69%,42.67%,36.71%,1.42,4.80%,-6.06%,-9.59%,-5.16%,-17.04%,4.01%,-17.71%,50.27%,37.72,2.00,11.15,3.24%,321833,15.40
"NDP","Tortoise Energy Independence Fund, Inc.","Financial","Asset Management",42.35,,5.41%,,,1.85,0.24%,4.63%,44.60%,,,,,-4.73%,-4.89%,18.34%,18.02%,78.52%,72.74%,,1.40%,-2.51%,1.34%,17.16%,-6.16%,21.74%,-6.16%,85.77%,47.07,,23.24,1.31%,6616,
"NDRA","ENDRA Life Sciences Inc.","Healthcare","Diagnostics & Research",41.43,,,-0.20%,,41.91,0.10%,-53.07%,9.40%,-1.28%,2.92%,,,-17.81%,-41.44%,-48.80%,-56.21%,17.68%,24.93%,1.12,6.68%,-27.95%,-37.73%,-51.96%,-47.45%,6.86%,-68.98%,36.80%,22.96,2.00,0.96,2.64%,408919,6.12
"NDSN","Nordson Corporation","Industrials","Specialty Industrial Machinery",15666.69,43.41,0.58%,4.30%,4.70%,58.11,0.40%,-13.27%,71.60%,-0.31%,0.83%,55.60%,21.60%,0.07%,4.63%,14.76%,24.18%,33.00%,33.36%,0.97,2.04%,2.46%,7.17%,20.50%,-1.20%,14.92%,-1.20%,50.62%,70.31,2.20,269.02,0.38%,72848,283.33
"NE","Noble Corporation","Energy","Oil & Gas Drilling",1562.11,,,,,64.05,,,70.40%,17.31%,2.39%,25.00%,,-3.54%,-8.24%,15.89%,,,3.43%,,4.04%,-4.03%,-5.20%,2.01%,-12.30%,2.45%,-12.39%,25.17%,43.12,2.00,25.46,-0.55%,293483,36.00
"NEA","Nuveen AMT-Free Quality Municipal Income Fund","Financial","Asset Management",4527.42,25.84,4.62%,,,299.04,,,22.21%,,,,,-0.46%,1.82%,-4.12%,-0.46%,3.42%,0.26%,,0.86%,-0.37%,-0.41%,-0.66%,-4.94%,2.57%,-5.06%,6.82%,47.83,1.00,15.19,0.33%,194658,
"NEAR","iShares Short Maturity Bond ETF","Financial","Exchange Traded Fund",,,1.02%,,,,,,,,,,,-0.02%,-0.11%,-0.24%,-0.38%,-0.30%,-0.32%,,0.03%,-0.06%,-0.16%,-0.29%,-0.28%,-0.02%,-0.52%,-0.02%,27.68,,50.00,-0.02%,287716,
"NECB","Northeast Community Bancorp, Inc.","Financial","Banks - Regional",179.03,17.77,2.20%,20.20%,-3.90%,16.18,0.80%,5.62%,20.40%,154.12%,0.92%,,79.30%,-2.59%,0.18%,4.91%,-11.01%,48.92%,5.75%,0.75,1.38%,-0.42%,0.92%,-2.06%,-1.96%,6.16%,-13.05%,13.70%,50.69,,11.03,1.29%,29325,12.50
"NEE","NextEra Energy, Inc.","Utilities","Utilities - Regulated Electric",169903.51,70.24,1.76%,0.20%,0.60%,1962.70,0.15%,-1.75%,79.00%,0.74%,1.08%,,15.20%,0.38%,3.58%,3.29%,18.84%,17.08%,13.17%,0.29,1.62%,1.27%,4.86%,11.01%,-1.82%,13.25%,-1.82%,27.63%,60.59,2.00,87.21,-0.11%,4531708,91.31
"NEGG","Newegg Commerce, Inc.","Consumer Cyclical","Internet Retail",6252.40,,,35.80%,-13.50%,364.49,52.90%,0.00%,0.30%,295.75%,9.22%,13.80%,1.60%,-6.57%,28.87%,0.29%,79.49%,326.83%,321.69%,-0.08,14.71%,20.28%,24.32%,27.96%,-11.80%,59.13%,-76.75%,381.15%,59.77,,18.38,5.03%,472612,
"NEM","Newmont Corporation","Basic Materials","Gold",44734.93,22.58,3.96%,3.03%,13.60%,799.00,0.10%,-9.87%,80.90%,-1.70%,1.15%,57.00%,22.90%,-4.56%,-4.18%,-2.50%,-24.18%,-5.44%,-7.35%,0.27,2.20%,-1.87%,-0.70%,-8.95%,-6.73%,4.60%,-26.34%,4.60%,42.31,2.00,55.47,-0.04%,3590989,68.87
"NEN","New England Realty Associates Limited Partnership","Real Estate","Real Estate - Diversified",230.08,,2.03%,,,3.65,30.47%,0.23%,2.93%,,0.02%,,,5.85%,4.24%,2.84%,20.56%,19.89%,25.59%,,2.41%,0.61%,0.54%,9.03%,-3.14%,12.03%,-6.14%,24.97%,51.32,,61.01,-3.14%,2591,
"NEO","NeoGenomics, Inc.","Healthcare","Diagnostics & Research",4472.11,107.75,,23.30%,34.80%,122.56,2.60%,-10.13%,96.00%,3.48%,4.77%,41.10%,-14.80%,-9.01%,-17.83%,-18.74%,-7.13%,-18.37%,-30.76%,0.57,5.02%,-11.16%,-14.95%,-17.83%,-31.26%,5.38%,-38.88%,5.38%,35.36,1.60,37.63,0.94%,467993,51.70
"NEOG","Neogen Corporation","Healthcare","Diagnostics & Research",4746.43,77.40,,9.40%,7.80%,107.49,0.10%,-16.28%,94.60%,-0.80%,2.57%,46.10%,15.80%,0.00%,7.01%,3.39%,-3.32%,20.83%,12.43%,0.41,2.36%,-0.66%,1.87%,-0.98%,-5.23%,9.10%,-10.89%,19.24%,49.81,2.30,43.53,-2.36%,187329,55.00
"NEON","Neonode Inc.","Technology","Electronic Components",133.27,,,21.50%,-11.60%,11.54,0.10%,0.00%,7.60%,24.82%,2.60%,80.70%,,-2.34%,20.87%,87.64%,61.35%,41.13%,48.44%,2.25,8.80%,1.16%,11.67%,33.69%,-19.24%,81.46%,-19.24%,119.96%,52.79,2.00,10.03,0.10%,22991,16.00
"NEP","NextEra Energy Partners, LP","Utilities","Utilities - Renewable",6647.22,31.33,3.05%,-30.80%,12.90%,76.60,2.25%,0.00%,83.40%,-1.72%,4.00%,,19.80%,0.21%,3.88%,9.29%,28.35%,38.14%,29.69%,0.79,1.89%,1.44%,7.31%,15.17%,-1.25%,18.73%,-1.25%,44.23%,64.79,2.20,87.69,0.84%,409023,87.26
"NEPH","Nephros, Inc.","Healthcare","Medical Instruments & Supplies",74.17,,,8.10%,34.50%,10.04,3.60%,3.08%,52.30%,0.77%,0.18%,55.90%,-36.20%,-3.33%,-0.97%,-17.43%,-10.65%,23.72%,-15.50%,1.19,2.71%,-3.49%,-8.06%,-10.75%,-19.23%,1.94%,-37.00%,26.29%,41.65,2.00,7.35,1.38%,7024,13.42
"NEPT","Neptune Wellness Solutions Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",122.10,,,-69.50%,15.60%,167.17,10.13%,0.00%,27.41%,,4.09%,,,2.40%,-13.24%,-28.46%,-59.37%,-67.60%,-67.19%,1.83,7.70%,-0.47%,-6.12%,-50.32%,-22.35%,10.40%,-85.55%,10.40%,47.52,2.00,0.52,1.60%,1016342,
"NERD","Roundhill BITKRAFT Esports & Digital Entertainment ETF","Financial","Exchange Traded Fund",,,1.04%,,,,,,,,,,,-7.10%,-0.85%,-2.46%,-14.53%,-4.35%,-10.62%,,1.51%,-2.18%,0.98%,-9.75%,-7.15%,9.89%,-31.15%,9.89%,44.88,,27.11,0.63%,11416,
