no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
3998,INBK,First Internet Bancorp,Financial,Banks - Regional,USA,490.2,10.74,10.8,,3.68,1.35,1.13,8.29,0.48%,5.10%,4.69,19.10%,-1.60%,8.80%,,27.00%,40.60%,0.60%,9.94,9.21,5.60%,1.96%,71.30%,0.06%,0.79%,1.73,1.10%,13.30%,12.40%,,,0.28,0.28,,58.30%,35.00%,2.82%,13.57%,58.78%,64.43%,64.10%,7.10%,0.76,1.42,2.34%,2.97%,8.53%,12.72%,42.53%,-3.00%,48.79%,-3.00%,79.61%,70.33,-2.02%,-0.06%,1.8,42.02,1.69,50.38,-2.08%,70997,1/19/2022 4:30:00 PM,56.0,12/28/2004,50.38,0.00%,75.0,92,1.32,50.38,46.77,45.02,35.42,28.05,51.94,18.0,11.16,61.666666666666664,True
4236,JBL,Jabil Inc.,Technology,Electronic Components,USA,10389.2,14.37,9.84,1.2,0.35,4.6,8.45,56.4,0.45%,6.40%,4.9,18.20%,7.98%,28.30%,12.00%,9.80%,24.50%,9.40%,144.1,138.24,2.80%,-8.79%,89.50%,-0.05%,0.92%,1.42,4.60%,34.40%,15.20%,1.0,0.6,1.08,1.31,8.00%,3.60%,2.50%,-1.19%,7.71%,13.61%,23.49%,57.09%,0.13%,1.37,1.98,2.77%,2.83%,3.27%,8.94%,18.47%,-2.32%,24.12%,-2.32%,72.35%,60.97,2.04%,0.00%,1.5,892.65,0.88,70.44,2.04%,786968,12/16/2021 8:30:00 AM,78.5,4/29/1993,70.47,0.04%,84.0,90,1.27,70.44,68.53,64.87,59.55,40.87,72.11,27.0,11.44,67.0,True
4469,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,USA,2058.86,,5.08,,1.99,6.6,18.5,6.48,,,-0.41,-630.90%,456.20%,-41.00%,,12.50%,24.10%,-11.50%,451.89,444.33,0.10%,0.00%,78.00%,0.88%,4.90%,2.2,-4.20%,-48.50%,-15.00%,0.9,0.6,8.26,8.36,69.50%,9.40%,-16.30%,14.93%,17.56%,41.72%,75.67%,55.56%,33.53%,3.39,0.24,6.22%,6.01%,25.77%,25.67%,50.27%,4.17%,52.98%,4.17%,156.67%,73.89,4.52%,1.84%,2.0,9905.74,1.04,4.62,6.45%,10335312,11/8/2021 8:30:00 AM,6.09,5/11/2011,4.59,-0.65%,69.0,90,1.25,4.62,3.72,3.7,3.08,1.8,4.68,32.0,31.82,63.666666666666664,True
4590,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,600.84,12.93,12.14,,3.1,2.04,667.61,11.9,,0.00%,1.93,32.80%,2.50%,,,,73.90%,29.30%,24.2,8.68,34.70%,-3.58%,22.10%,-0.02%,1.01%,2.1,13.20%,16.90%,12.80%,2.1,1.2,0.03,0.0,39.40%,28.90%,24.10%,-4.08%,-7.58%,45.90%,52.70%,64.83%,-5.97%,,1.09,4.03%,4.68%,-2.29%,0.93%,26.19%,-13.69%,41.58%,-13.69%,78.42%,47.04,0.24%,0.57%,2.0,41.69,0.32,24.89,0.81%,13468,,30.5,12/14/2018,,,69.0,92,1.33,24.89,25.41,24.8,19.76,13.95,28.84,18.0,22.54,59.666666666666664,True
4722,LPLA,LPL Financial Holdings Inc.,Financial,Capital Markets,USA,14091.63,31.55,19.18,1.51,1.96,8.89,7.87,53.68,0.56%,17.20%,5.68,-11.50%,34.43%,27.40%,20.90%,6.60%,-2.30%,38.40%,80.18,79.67,0.70%,-12.33%,97.70%,0.21%,1.34%,2.43,6.60%,31.30%,14.70%,,,1.75,1.87,98.80%,9.90%,6.40%,6.03%,11.85%,7.45%,32.79%,48.91%,11.97%,1.09,4.92,2.84%,2.61%,9.58%,9.13%,18.03%,-0.34%,19.42%,-0.34%,72.56%,69.48,-0.41%,0.24%,2.0,438.69,1.84,179.26,-0.17%,804999,2/3/2022 4:30:00 PM,205.18,11/18/2010,179.26,0.00%,69.0,87,1.2,179.26,164.7,164.56,152.06,103.88,181.92,32.0,14.46,62.666666666666664,True
4727,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6695.06,5.27,8.74,1.05,1.51,5.11,11.03,4.85,0.97%,4.80%,14.11,212.30%,-37.50%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.78,0.90%,2.47%,,0.08%,5.22%,3.59,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-3.33%,-3.94%,13.05%,30.49%,97.50%,-5.12%,1.76,2.51,3.48%,3.27%,-1.98%,4.33%,16.15%,-6.81%,27.32%,-6.81%,99.65%,49.75,0.47%,0.75%,2.3,1263.51,0.97,74.34,1.23%,1221733,11/2/2021 8:30:00 AM,80.62,12/29/1972,74.34,0.00%,59.0,96,1.59,74.34,75.79,71.57,64.1,37.24,79.77,20.0,8.45,58.333333333333336,True
4745,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,12067.25,49.94,39.94,9.99,16.44,3.5,88.6,121.28,2.83%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,82.02,81.27,0.40%,-18.10%,94.40%,0.18%,1.64%,2.4,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-3.36%,0.83%,16.97%,24.20%,81.67%,-7.81%,0.45,3.52,2.72%,2.36%,-3.39%,1.64%,20.30%,-8.57%,9.94%,-8.57%,83.29%,45.57,0.11%,0.18%,1.7,555.64,0.83,141.22,0.29%,463061,11/2/2021 4:30:00 PM,155.91,6/21/1995,141.1,-0.08%,78.0,95,1.47,141.22,146.1,139.1,117.66,77.05,154.45,17.0,10.4,63.333333333333336,True
4797,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26843.56,,137.28,,7.06,,5.8,34.97,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.20%,2.85%,9.02%,5.9,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-3.91%,3.69%,15.93%,43.32%,58.10%,-3.08%,1.31,4.75,4.61%,4.20%,1.06%,3.46%,24.41%,-9.20%,17.77%,-9.20%,76.08%,52.78,0.85%,-0.26%,2.2,2297.99,0.75,116.0,0.59%,1718047,11/4/2021 4:30:00 PM,115.0,12/14/2005,116.0,0.00%,63.0,91,1.28,116.0,115.15,112.42,93.41,65.88,127.75,21.0,-0.86,58.333333333333336,True
4856,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1143.15,17.77,16.33,,7.1,1.71,0.61,59.85,,0.00%,6.05,30.90%,7.77%,53.80%,,34.40%,38.60%,25.30%,10.64,9.64,1.70%,1.28%,77.00%,1.37%,3.42%,2.95,1.00%,13.30%,23.70%,,,0.15,0.15,,88.40%,33.00%,0.50%,14.09%,25.06%,77.81%,177.16%,0.95%,1.27,3.78,3.87%,3.79%,5.36%,8.27%,39.82%,-3.29%,23.89%,-3.29%,194.63%,61.83,-2.29%,-0.21%,2.0,111.8,1.14,107.54,-2.49%,127673,1/20/2022 4:30:00 PM,120.0,11/8/2017,107.54,0.00%,69.0,99,2.24,107.54,102.79,99.66,77.2,36.76,111.2,17.0,11.59,61.666666666666664,True
5084,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,8443.1,134.42,47.29,2.04,22.99,8.8,7.16,,,0.00%,0.35,,32.07%,,65.93%,,411.20%,143.20%,176.05,145.58,0.40%,-92.99%,69.50%,2.56%,7.31%,4.11,4.10%,7.50%,-1.80%,17.7,17.3,0.71,0.74,66.20%,21.00%,18.40%,-5.32%,0.97%,49.17%,36.26%,37.60%,5.06%,,3.1,8.76%,6.34%,7.09%,11.45%,34.61%,-10.01%,43.69%,-10.01%,105.87%,58.35,3.97%,0.39%,2.1,2587.26,0.7,47.72,4.37%,1816539,11/4/2021 4:30:00 PM,46.78,6/22/2020,48.29,1.19%,66.0,82,1.11,47.72,44.78,43.09,35.52,23.18,53.03,17.0,-1.97,55.0,True
5114,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14360.18,,9.53,,3.2,1.36,,10.5,1.29%,,-0.05,-409.20%,49.43%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.60%,75.50%,0.57%,3.05%,1.4,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,5.96%,15.04%,17.51%,49.04%,122.41%,13.64%,2.98,0.7,4.32%,3.84%,14.14%,14.44%,38.23%,1.80%,30.55%,1.80%,160.25%,68.17,3.67%,1.47%,2.2,16721.09,1.24,18.66,5.19%,20815430,11/3/2021 4:30:00 PM,20.53,11/26/1965,18.66,-0.03%,63.0,98,1.79,18.66,16.51,16.35,13.54,7.2,18.77,19.0,10.02,60.0,True
5120,MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,USA,73086.83,,39.45,,18.66,4.56,139.61,242.41,0.28%,,-0.52,-117.70%,40.58%,22.10%,42.82%,2.70%,-120.80%,61.50%,828.63,802.57,0.30%,-25.06%,87.70%,0.05%,2.27%,2.11,-2.20%,-3.10%,-2.20%,1.8,1.3,0.29,0.29,45.90%,-9.80%,-10.50%,-2.42%,-3.13%,35.60%,53.95%,70.28%,-1.44%,1.12,4.25,5.86%,4.18%,-0.27%,7.95%,39.62%,-8.12%,27.28%,-8.12%,127.40%,53.56,6.00%,-1.05%,1.9,8611.81,1.78,86.23,4.89%,15330243,12/2/2021 4:30:00 PM,100.46,6/27/2000,86.19,-0.05%,72.0,93,1.37,86.23,86.45,80.24,61.96,37.92,93.85,16.0,16.5,60.333333333333336,True
5249,NAVI,Navient Corporation,Financial,Credit Services,USA,3464.58,4.32,7.04,0.58,1.82,1.33,3.3,5.84,2.92%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.77,0.10%,-11.48%,88.50%,0.01%,4.38%,3.77,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,-0.09%,5.24%,9.17%,8.85%,95.89%,3.20%,1.73,0.62,2.62%,2.93%,2.17%,6.05%,11.67%,-2.23%,14.42%,-7.98%,104.10%,57.43,1.06%,0.32%,2.2,1739.47,0.74,21.9,1.39%,1287890,1/25/2022 4:30:00 PM,21.5,4/17/2014,21.9,0.00%,63.0,96,1.58,21.9,21.48,20.69,19.65,10.83,23.8,16.0,-1.83,58.333333333333336,True
5386,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,USA,3698.23,5.74,9.94,0.57,1.47,2.67,5.23,,0.24%,1.20%,2.93,-33.10%,12.04%,87.40%,10.00%,9.70%,61.20%,80.80%,199.41,182.56,5.70%,0.00%,59.50%,0.20%,1.39%,2.2,14.00%,65.50%,6.00%,1.1,1.1,0.43,1.49,99.10%,43.20%,24.80%,-8.63%,0.42%,16.86%,46.69%,136.85%,-9.95%,1.8,0.64,3.89%,3.83%,-1.98%,1.41%,23.12%,-11.83%,14.01%,-11.83%,156.71%,47.39,0.78%,0.24%,2.2,1159.27,1.17,16.84,1.02%,1360911,11/5/2021 8:30:00 AM,19.2,12/15/2017,17.0,0.95%,63.0,98,1.91,16.84,17.21,16.65,13.71,6.56,19.1,19.0,14.01,60.0,True
5448,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,6049.25,71.61,40.2,6.51,11.5,4.08,87.42,34.33,2.74%,135.30%,0.92,467.20%,11.36%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.00%,0.00%,86.90%,-0.09%,1.92%,3.06,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,-2.66%,3.97%,17.35%,23.59%,81.24%,-4.90%,0.51,1.7,2.98%,2.57%,-0.99%,2.76%,20.98%,-6.04%,9.75%,-6.04%,83.98%,50.98,1.18%,0.06%,2.2,513.11,1.04,65.81,1.25%,531567,11/2/2021 4:30:00 PM,69.05,4/23/2015,65.81,0.00%,63.0,95,1.46,65.81,66.5,64.11,54.53,35.77,70.04,40.0,4.92,66.0,True
5558,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2033.56,,,,9.62,4.9,110.52,,1.93%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.15%,81.10%,-0.10%,1.98%,4.19,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,-4.61%,0.93%,21.52%,32.94%,90.94%,-5.98%,1.05,2.03,2.59%,2.59%,-1.53%,1.48%,26.23%,-6.77%,13.00%,-6.77%,101.43%,47.49,-1.07%,0.06%,2.0,107.1,0.99,78.82,-1.00%,106237,11/2/2021 8:30:00 AM,76.71,3/19/2015,79.0,0.23%,69.0,96,1.54,78.82,80.07,77.83,62.6,39.13,84.54,41.0,-2.68,68.66666666666667,True
5575,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,2742.57,3.14,6.06,1.05,1.95,2.98,6.11,5.57,1.47%,2.60%,43.29,885.80%,40.65%,,3.00%,6.50%,,48.30%,19.81,18.75,0.10%,5.91%,93.60%,-1.27%,5.46%,3.91,33.50%,98.90%,-229.30%,1.1,1.1,1.15,0.0,63.80%,,61.80%,0.46%,9.47%,29.71%,40.09%,215.96%,7.98%,,6.0,5.37%,4.62%,8.18%,8.93%,40.06%,-1.98%,22.47%,-1.98%,309.52%,61.05,3.20%,1.53%,2.1,261.88,1.37,136.04,4.78%,358013,11/3/2021 4:30:00 PM,157.25,11/20/2020,139.14,2.28%,66.0,99,2.45,136.04,126.56,125.19,98.64,34.58,138.79,13.0,15.59,59.333333333333336,True
5592,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,365.75,,8.04,,0.37,0.8,1.55,,,0.00%,-5.72,24.90%,75.57%,16.60%,3.00%,-11.20%,171.50%,13.70%,9.19,8.93,1.40%,3.29%,52.60%,-3.46%,2.45%,3.98,0.10%,2.80%,1.40%,,,22.64,22.64,79.90%,31.90%,1.30%,-0.17%,6.64%,41.98%,50.96%,46.68%,2.13%,1.93,1.54,3.87%,3.77%,4.36%,13.63%,32.32%,-2.62%,33.84%,-2.62%,82.75%,61.82,2.74%,0.46%,2.0,55.08,0.51,40.82,3.21%,28139,11/8/2021 8:30:00 AM,43.33,9/25/1996,40.82,0.00%,69.0,86,1.18,40.82,39.29,36.11,30.92,22.34,41.92,18.0,6.15,57.666666666666664,True
5651,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3507.16,15.17,14.34,0.77,0.36,3.94,88.12,30.85,0.02%,0.30%,3.15,471.90%,-16.90%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-18.35%,95.90%,-0.03%,8.23%,8.86,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,7.94%,16.11%,49.42%,10.93%,53.41%,9.68%,0.34,2.05,7.17%,4.50%,10.50%,13.00%,21.40%,2.40%,33.60%,-2.95%,102.33%,69.65,1.97%,3.18%,2.2,675.56,1.55,47.71,5.20%,1044679,11/3/2021 8:30:00 AM,51.67,11/1/1982,48.0,0.61%,63.0,89,1.24,47.71,43.54,42.46,39.35,23.58,49.16,18.0,8.3,56.666666666666664,True
5655,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,29588.72,43.2,20.21,0.78,4.67,6.88,21.3,25.41,,0.00%,1.53,9.90%,16.58%,3.00%,55.45%,8.50%,83.00%,32.20%,430.6,425.74,0.20%,-3.60%,99.00%,-0.01%,4.71%,3.24,7.70%,17.80%,5.80%,2.5,1.6,0.71,0.76,37.00%,15.10%,10.60%,-7.08%,1.03%,55.68%,75.07%,81.08%,-2.93%,1.74,2.89,4.90%,4.20%,-0.08%,5.10%,40.87%,-7.47%,42.67%,-7.47%,95.17%,51.78,1.26%,-0.02%,2.1,6199.0,0.79,65.93,1.24%,4882269,11/1/2021 8:30:00 AM,64.56,4/28/2000,65.95,0.03%,66.0,95,1.46,65.93,66.15,63.09,46.94,33.78,71.26,21.0,-2.08,60.666666666666664,True
5667,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,866.48,7.92,6.92,,0.71,2.85,13.84,5.8,,0.00%,6.94,151.10%,3.87%,,,,372.50%,3.40%,11.7,8.52,11.00%,-14.75%,66.20%,0.11%,5.48%,5.7,12.50%,45.00%,27.10%,1.2,0.6,0.46,1.01,29.10%,12.10%,6.40%,-4.81%,4.27%,30.44%,26.13%,66.46%,-9.82%,,2.74,4.88%,5.17%,0.47%,5.00%,21.16%,-12.44%,27.18%,-12.44%,83.26%,51.51,0.11%,-0.24%,1.5,81.95,0.85,54.98,-0.13%,69340,11/18/2021 8:30:00 AM,60.83,2/7/2020,54.98,0.00%,84.0,91,1.29,54.98,54.84,52.57,46.07,31.32,62.79,22.0,10.64,65.66666666666667,True
5673,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4869.63,40.85,21.03,3.4,6.78,3.42,10.55,32.95,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.65,0.80%,-23.27%,99.60%,-0.05%,1.92%,3.28,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-7.61%,3.06%,34.64%,39.56%,75.54%,-6.05%,1.18,4.49,5.62%,4.36%,-1.87%,2.26%,24.77%,-8.91%,23.66%,-8.91%,88.26%,48.54,2.87%,-0.11%,1.8,284.97,1.19,95.11,2.75%,340530,11/4/2021 4:30:00 PM,107.0,11/28/1984,95.69,0.61%,75.0,94,1.42,95.11,97.07,93.33,76.4,52.17,104.41,41.0,12.5,70.0,True
6000,PIPR,Piper Sandler Companies,Financial,Capital Markets,USA,3203.75,14.89,11.77,1.49,1.78,2.63,5.61,8.24,1.21%,12.20%,12.18,-57.30%,-19.74%,-5.20%,10.00%,12.50%,215.70%,45.90%,17.88,17.24,2.70%,-14.60%,67.60%,0.15%,1.20%,2.5,10.30%,22.70%,4.60%,,,0.18,0.0,98.50%,19.10%,11.50%,-1.72%,9.12%,20.52%,49.91%,80.72%,1.57%,1.39,6.01,4.74%,3.07%,2.45%,3.68%,30.21%,-3.71%,18.31%,-3.71%,109.55%,55.83,1.35%,0.70%,2.0,82.51,0.61,181.31,2.05%,50652,10/29/2021 8:30:00 AM,192.8,12/19/2003,172.0,-5.13%,69.0,94,1.39,181.31,177.75,177.02,143.17,90.84,193.6,19.0,6.34,60.666666666666664,True
6019,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1184.3,20.83,12.49,2.08,1.78,1.37,4.28,28.4,,0.00%,0.9,73.10%,15.38%,6.80%,10.00%,6.50%,226.10%,21.40%,60.22,59.15,1.80%,-18.21%,92.80%,0.03%,2.05%,2.29,4.40%,6.80%,7.60%,3.1,2.8,0.11,0.14,25.20%,14.30%,8.40%,-2.45%,9.85%,40.72%,45.08%,60.22%,-0.64%,0.96,0.78,4.45%,4.09%,2.44%,18.19%,34.71%,-6.00%,47.05%,-6.00%,71.05%,60.78,2.41%,-0.97%,2.3,527.93,1.11,18.73,1.41%,586275,12/8/2021 8:30:00 AM,20.67,3/10/1987,18.73,0.00%,59.0,91,1.29,18.73,18.4,15.96,13.94,10.95,19.93,14.0,10.36,54.666666666666664,True
6262,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,49618.92,40.09,10.17,,3.47,2.15,68.44,14.34,1.13%,59.00%,5.09,-126.30%,49.62%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.34%,2.74%,3.34,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,6.65%,10.72%,8.41%,36.60%,53.53%,12.16%,1.8,5.68,2.47%,2.87%,10.96%,11.89%,25.33%,1.69%,22.18%,1.69%,80.16%,73.6,1.49%,0.94%,1.9,1987.28,1.13,204.0,2.45%,2237236,11/3/2021 4:30:00 PM,229.15,12/22/1987,204.0,0.00%,72.0,89,1.22,204.0,185.11,183.89,165.26,115.15,204.62,25.0,12.33,62.0,True
6525,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,21915.86,16.39,13.74,1.92,2.21,2.71,3.04,3.46,1.25%,15.00%,6.64,71.00%,13.93%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,183.19,0.40%,-3.59%,77.20%,-0.04%,1.57%,2.8,2.50%,18.10%,3.20%,,,0.35,4.33,96.00%,18.10%,14.20%,1.27%,11.53%,12.16%,24.46%,57.71%,8.42%,1.16,2.68,2.68%,2.29%,7.70%,8.93%,18.14%,-0.31%,17.02%,-0.31%,72.94%,65.53,0.79%,0.29%,1.9,1028.5,1.04,108.85,1.08%,1065791,1/26/2022 4:30:00 PM,125.25,7/1/1983,108.85,0.00%,72.0,90,1.27,108.85,101.7,100.13,92.27,62.94,109.19,16.0,15.07,59.333333333333336,True
6645,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,135.16,,,,1.5,0.24,0.29,2.22,18.04%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-50.16%,68.10%,-0.08%,2.94%,0.67,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,0.47%,2.72%,23.00%,55.04%,117.26%,0.16%,1.88,0.21,2.45%,3.45%,1.88%,3.94%,35.29%,-5.99%,15.44%,-5.99%,124.20%,56.92,2.06%,0.00%,2.0,762.5,0.22,6.43,2.06%,169976,11/3/2021 4:30:00 PM,28.0,6/26/2018,6.43,0.00%,69.0,97,1.75,6.43,6.33,6.19,4.77,2.87,6.84,26.0,335.46,64.0,True
6740,SBNY,Signature Bank,Financial,Banks - Regional,USA,21675.06,25.88,20.77,4.1,10.46,2.78,0.75,62.83,0.62%,15.90%,13.94,-8.00%,18.95%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.20%,0.00%,96.70%,-0.13%,2.68%,1.64,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,7.65%,18.28%,22.12%,44.53%,139.72%,11.51%,1.85,13.1,4.89%,3.62%,11.64%,12.49%,33.44%,-2.75%,25.18%,-2.75%,153.44%,67.92,1.84%,0.27%,1.7,958.24,0.67,360.71,2.11%,641278,10/19/2021 8:30:00 AM,378.28,3/23/2004,362.3,0.44%,78.0,98,1.93,360.71,326.34,321.93,271.05,145.64,370.9,14.0,4.87,63.333333333333336,True
6774,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,175610.77,35.72,25.2,1.57,9.53,3.73,5.12,23.1,0.77%,27.30%,2.63,-20.60%,14.50%,15.60%,22.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.94%,87.60%,0.07%,0.89%,2.55,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,4.39%,16.21%,21.53%,33.77%,53.45%,11.66%,1.02,2.29,2.48%,2.38%,10.09%,13.54%,25.72%,1.72%,22.82%,1.72%,84.99%,74.66,1.68%,0.77%,2.0,5568.7,1.6,93.91,2.47%,8890689,1/18/2022 8:30:00 AM,97.06,9/22/1987,94.25,0.36%,69.0,89,1.24,93.91,86.03,82.95,74.85,50.77,94.1,21.0,3.35,59.666666666666664,True
6821,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,5206.42,39.63,19.65,1.26,4.05,453.6,9.4,17.57,,0.00%,1.72,-461.80%,32.13%,-55.10%,31.46%,-20.60%,226.00%,391.20%,78.96,49.03,1.20%,-5.60%,,-0.03%,11.30%,6.38,5.20%,-213.30%,-10.10%,1.7,1.6,183.17,184.21,48.30%,20.60%,10.80%,3.25%,3.37%,16.17%,45.73%,115.32%,4.90%,2.27,2.66,4.00%,3.82%,5.06%,5.80%,22.16%,-3.46%,20.21%,-3.46%,151.44%,58.43,2.55%,-0.36%,2.2,868.42,0.84,68.04,2.18%,733195,11/9/2021 8:30:00 AM,71.64,4/19/2013,68.04,0.00%,63.0,97,1.74,68.04,65.01,64.4,55.8,27.06,70.48,26.0,5.29,62.0,True
6870,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1612.27,44.57,9.57,,0.96,4.99,6.92,18.49,,0.00%,1.48,25.10%,3.79%,23.40%,-11.99%,22.90%,807.90%,61.10%,24.51,23.77,3.70%,-78.50%,,0.89%,8.06%,3.14,3.40%,13.50%,5.90%,1.8,1.2,1.06,1.17,22.50%,4.90%,2.30%,-9.54%,7.57%,50.15%,19.43%,73.75%,-7.34%,1.08,4.03,9.02%,5.77%,0.54%,7.43%,28.14%,-11.70%,25.92%,-11.70%,84.15%,52.36,-0.41%,-0.44%,1.7,610.64,0.99,65.78,-0.84%,604945,1/4/2022 4:30:00 PM,86.17,5/24/2017,65.88,0.15%,78.0,94,1.4,65.78,65.73,61.47,51.44,36.63,74.5,46.0,31.0,72.66666666666667,True
7270,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,USA,2154.01,7.22,10.38,1.44,0.7,1.76,3.55,6.59,1.89%,11.60%,10.98,87.90%,-25.35%,91.30%,5.00%,2.40%,47.30%,40.50%,26.87,26.53,0.30%,-18.70%,93.00%,-0.01%,1.47%,2.5,13.90%,27.10%,15.60%,,,0.23,0.23,,13.20%,9.70%,0.55%,6.68%,17.90%,42.64%,50.78%,-0.60%,1.11,1.81,2.10%,2.33%,2.13%,4.15%,23.70%,-2.16%,12.76%,-2.16%,73.87%,58.69,1.60%,0.23%,1.3,156.03,1.28,79.25,1.84%,200085,10/27/2021 4:30:00 PM,92.5,11/1/1982,79.25,0.00%,91.0,89,1.22,79.25,77.79,76.25,64.2,45.58,81.0,25.0,16.72,68.33333333333333,True
7516,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8615.81,7.86,12.05,,0.44,11.51,3.76,7.58,,0.00%,9.86,259.80%,0.91%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.66,0.60%,-37.46%,96.00%,0.06%,3.56%,4.4,4.10%,380.60%,11.20%,1.3,1.2,19.4,19.58,83.00%,15.20%,5.50%,-3.84%,2.25%,24.80%,16.13%,71.68%,-5.07%,2.55,2.99,4.96%,3.74%,-0.34%,1.29%,12.83%,-7.34%,12.20%,-7.34%,76.77%,50.83,5.80%,-1.68%,2.2,853.91,2.0,77.55,4.02%,1711580,10/20/2021 4:30:00 PM,91.06,4/28/1971,77.05,-0.64%,63.0,93,1.38,77.55,77.87,76.68,68.86,43.87,83.69,14.0,17.42,56.666666666666664,True
